s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-5.000E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.710E-02, 2.594E+01, 2.596E+01, 2.594E+01, 2.593E+01, 2.594E+01, 2.599E+01, 2.595E+01, 2.595E+01,-7.311E+01, 2.095E-01, 3.901E-04, 0.000E+00
 5.002E+01, 6.058E+01, 6.092E+01, 4.917E+01, 1.020E+02, 3.054E+01, 5.046E+01, 1.026E+02, 2.970E+01, 1.188E+01, 2.094E-01, 4.725E-04, 1.339E+02
 1.000E+02, 9.833E+01, 9.936E+01, 1.047E+02, 1.497E+02, 4.063E+01, 1.072E+02, 1.497E+02, 4.124E+01, 3.351E-01, 2.077E-01, 1.439E-03, 1.944E+02
 1.500E+02, 1.129E+02, 1.164E+02, 1.224E+02, 1.672E+02, 4.894E+01, 1.278E+02, 1.717E+02, 4.978E+01,-3.263E+01, 2.050E-01, 2.900E-03, 1.972E+02
 2.000E+02, 1.180E+02, 1.217E+02, 1.275E+02, 1.722E+02, 5.421E+01, 1.327E+02, 1.785E+02, 5.401E+01,-5.293E+01, 2.019E-01, 4.676E-03, 1.980E+02
 2.500E+02, 1.203E+02, 1.246E+02, 1.288E+02, 1.744E+02, 5.782E+01, 1.366E+02, 1.806E+02, 5.654E+01,-5.760E+01, 1.978E-01, 6.920E-03, 1.981E+02
 3.000E+02, 1.218E+02, 1.272E+02, 1.306E+02, 1.768E+02, 5.794E+01, 1.395E+02, 1.831E+02, 5.914E+01,-5.796E+01, 1.936E-01, 9.266E-03, 1.979E+02
 3.500E+02, 1.227E+02, 1.293E+02, 1.323E+02, 1.780E+02, 5.794E+01, 1.439E+02, 1.839E+02, 6.008E+01,-5.954E+01, 1.890E-01, 1.187E-02, 1.975E+02
 4.000E+02, 1.274E+02, 1.285E+02, 1.378E+02, 1.849E+02, 5.939E+01, 1.404E+02, 1.850E+02, 6.000E+01,-5.633E+01, 1.848E-01, 1.418E-02, 1.977E+02
 4.500E+02, 1.284E+02, 1.324E+02, 1.399E+02, 1.853E+02, 5.991E+01, 1.483E+02, 1.893E+02, 5.957E+01,-5.816E+01, 1.806E-01, 1.655E-02, 1.979E+02
 5.000E+02, 1.302E+02, 1.343E+02, 1.399E+02, 1.893E+02, 6.155E+01, 1.497E+02, 1.923E+02, 6.097E+01,-5.609E+01, 1.764E-01, 1.889E-02, 1.982E+02
 5.500E+02, 1.309E+02, 1.373E+02, 1.410E+02, 1.894E+02, 6.246E+01, 1.525E+02, 1.972E+02, 6.206E+01,-5.728E+01, 1.726E-01, 2.098E-02, 1.979E+02
 6.000E+02, 1.324E+02, 1.378E+02, 1.440E+02, 1.906E+02, 6.275E+01, 1.539E+02, 1.980E+02, 6.141E+01,-5.666E+01, 1.690E-01, 2.300E-02, 1.978E+02
 6.500E+02, 1.340E+02, 1.403E+02, 1.461E+02, 1.920E+02, 6.395E+01, 1.566E+02, 2.010E+02, 6.341E+01,-5.645E+01, 1.657E-01, 2.483E-02, 1.975E+02
 7.000E+02, 1.348E+02, 1.410E+02, 1.454E+02, 1.941E+02, 6.487E+01, 1.575E+02, 2.006E+02, 6.484E+01,-5.722E+01, 1.627E-01, 2.652E-02, 1.980E+02
 7.500E+02, 1.371E+02, 1.420E+02, 1.490E+02, 1.976E+02, 6.470E+01, 1.618E+02, 1.989E+02, 6.524E+01,-5.744E+01, 1.599E-01, 2.807E-02, 1.974E+02
 8.000E+02, 1.393E+02, 1.431E+02, 1.530E+02, 1.974E+02, 6.750E+01, 1.604E+02, 2.022E+02, 6.655E+01,-5.502E+01, 1.575E-01, 2.945E-02, 1.977E+02
 8.500E+02, 1.398E+02, 1.438E+02, 1.507E+02, 1.997E+02, 6.888E+01, 1.611E+02, 2.017E+02, 6.877E+01,-5.887E+01, 1.550E-01, 3.080E-02, 1.979E+02
 9.000E+02, 1.409E+02, 1.454E+02, 1.537E+02, 2.003E+02, 6.866E+01, 1.633E+02, 2.051E+02, 6.802E+01,-5.721E+01, 1.532E-01, 3.185E-02, 1.976E+02
 9.500E+02, 1.427E+02, 1.477E+02, 1.543E+02, 2.042E+02, 6.949E+01, 1.645E+02, 2.087E+02, 6.981E+01,-5.772E+01, 1.517E-01, 3.269E-02, 1.978E+02
 1.000E+03, 1.434E+02, 1.488E+02, 1.562E+02, 2.037E+02, 7.035E+01, 1.655E+02, 2.102E+02, 7.057E+01,-5.773E+01, 1.503E-01, 3.343E-02, 1.977E+02
 1.050E+03, 1.450E+02, 1.494E+02, 1.565E+02, 2.062E+02, 7.229E+01, 1.685E+02, 2.087E+02, 7.107E+01,-5.703E+01, 1.493E-01, 3.403E-02, 1.976E+02
 1.100E+03, 1.472E+02, 1.499E+02, 1.590E+02, 2.097E+02, 7.292E+01, 1.679E+02, 2.089E+02, 7.294E+01,-5.854E+01, 1.483E-01, 3.457E-02, 1.980E+02
 1.150E+03, 1.485E+02, 1.504E+02, 1.611E+02, 2.098E+02, 7.451E+01, 1.682E+02, 2.093E+02, 7.374E+01,-5.825E+01, 1.474E-01, 3.505E-02, 1.970E+02
 1.200E+03, 1.494E+02, 1.535E+02, 1.611E+02, 2.111E+02, 7.607E+01, 1.700E+02, 2.157E+02, 7.475E+01,-5.642E+01, 1.466E-01, 3.552E-02, 1.981E+02
 1.250E+03, 1.498E+02, 1.545E+02, 1.615E+02, 2.108E+02, 7.715E+01, 1.728E+02, 2.168E+02, 7.374E+01,-5.849E+01, 1.461E-01, 3.583E-02, 1.976E+02
 1.300E+03, 1.506E+02, 1.558E+02, 1.624E+02, 2.126E+02, 7.690E+01, 1.727E+02, 2.184E+02, 7.615E+01,-5.821E+01, 1.455E-01, 3.613E-02, 1.977E+02
 1.350E+03, 1.507E+02, 1.581E+02, 1.619E+02, 2.132E+02, 7.717E+01, 1.747E+02, 2.222E+02, 7.744E+01,-5.812E+01, 1.451E-01, 3.634E-02, 1.980E+02
 1.400E+03, 1.519E+02, 1.574E+02, 1.644E+02, 2.133E+02, 7.795E+01, 1.755E+02, 2.191E+02, 7.752E+01,-5.837E+01, 1.451E-01, 3.638E-02, 1.975E+02
 1.450E+03, 1.530E+02, 1.587E+02, 1.645E+02, 2.147E+02, 7.992E+01, 1.774E+02, 2.207E+02, 7.807E+01,-5.853E+01, 1.447E-01, 3.657E-02, 1.977E+02
 1.500E+03, 1.546E+02, 1.588E+02, 1.657E+02, 2.188E+02, 7.932E+01, 1.783E+02, 2.192E+02, 7.877E+01,-5.814E+01, 1.445E-01, 3.669E-02, 1.977E+02
 1.550E+03, 1.561E+02, 1.596E+02, 1.668E+02, 2.199E+02, 8.158E+01, 1.781E+02, 2.206E+02, 8.004E+01,-5.839E+01, 1.444E-01, 3.672E-02, 1.978E+02
 1.600E+03, 1.574E+02, 1.593E+02, 1.697E+02, 2.207E+02, 8.161E+01, 1.779E+02, 2.198E+02, 8.011E+01,-5.811E+01, 1.443E-01, 3.678E-02, 1.976E+02
 1.650E+03, 1.577E+02, 1.620E+02, 1.681E+02, 2.220E+02, 8.311E+01, 1.808E+02, 2.229E+02, 8.223E+01,-5.783E+01, 1.444E-01, 3.677E-02, 1.977E+02
