s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-3.000E+02, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 6.506E-02, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 3.339E-06, 2.095E-01, 3.901E-04, 0.000E+00
 3.000E+02, 6.754E+01, 6.935E+01, 4.553E+01, 7.413E+01, 8.295E+01, 4.828E+01, 7.713E+01, 8.264E+01, 3.835E+00, 2.032E-01, 3.903E-03, 8.932E+01
 6.000E+02, 7.081E+01, 7.095E+01, 4.699E+01, 8.032E+01, 8.511E+01, 4.906E+01, 8.021E+01, 8.359E+01, 5.135E+00, 1.994E-01, 5.990E-03, 9.404E+01
 9.000E+02, 7.232E+01, 7.355E+01, 4.938E+01, 8.129E+01, 8.630E+01, 5.101E+01, 8.206E+01, 8.760E+01, 5.297E+00, 1.992E-01, 6.114E-03, 9.396E+01
 1.200E+03, 7.361E+01, 7.381E+01, 4.999E+01, 8.227E+01, 8.858E+01, 5.099E+01, 8.104E+01, 8.940E+01, 5.439E+00, 1.995E-01, 5.983E-03, 9.391E+01
 1.500E+03, 7.361E+01, 7.441E+01, 5.204E+01, 8.197E+01, 8.681E+01, 5.260E+01, 8.190E+01, 8.873E+01, 5.489E+00, 1.999E-01, 5.722E-03, 9.333E+01
 1.800E+03, 7.556E+01, 7.624E+01, 5.238E+01, 8.571E+01, 8.859E+01, 5.339E+01, 8.475E+01, 9.056E+01, 5.560E+00, 1.999E-01, 5.726E-03, 9.364E+01
 2.100E+03, 7.602E+01, 7.645E+01, 5.219E+01, 8.607E+01, 8.980E+01, 5.252E+01, 8.534E+01, 9.149E+01, 5.646E+00, 1.998E-01, 5.771E-03, 9.358E+01
 2.400E+03, 7.700E+01, 7.832E+01, 5.279E+01, 8.780E+01, 9.040E+01, 5.337E+01, 8.861E+01, 9.297E+01, 5.675E+00, 2.002E-01, 5.583E-03, 9.335E+01
 2.700E+03, 7.741E+01, 7.814E+01, 5.264E+01, 8.780E+01, 9.179E+01, 5.424E+01, 8.625E+01, 9.393E+01, 5.752E+00, 2.001E-01, 5.623E-03, 9.336E+01
 3.000E+03, 7.734E+01, 7.768E+01, 5.449E+01, 8.724E+01, 9.030E+01, 5.381E+01, 8.641E+01, 9.282E+01, 5.794E+00, 2.002E-01, 5.581E-03, 9.329E+01
 3.300E+03, 7.810E+01, 7.865E+01, 5.343E+01, 8.801E+01, 9.287E+01, 5.485E+01, 8.804E+01, 9.308E+01, 5.839E+00, 2.002E-01, 5.566E-03, 9.354E+01
 3.600E+03, 7.844E+01, 8.001E+01, 5.534E+01, 8.806E+01, 9.193E+01, 5.594E+01, 8.873E+01, 9.536E+01, 5.897E+00, 2.001E-01, 5.605E-03, 9.327E+01
 3.900E+03, 7.892E+01, 7.914E+01, 5.582E+01, 8.892E+01, 9.203E+01, 5.611E+01, 8.816E+01, 9.314E+01, 5.909E+00, 2.003E-01, 5.504E-03, 9.314E+01
 4.000E+03, 7.969E+01, 7.957E+01, 5.459E+01, 8.949E+01, 9.498E+01, 5.546E+01, 8.914E+01, 9.411E+01, 5.954E+00, 2.004E-01, 5.457E-03, 9.318E+01
