s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-5.000E+02, 0.000E+00,-4.864E-04, 1.769E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.846E-04, 0.000E+00, 0.000E+00,-8.594E-01
-4.699E+02, 0.000E+00, 3.143E-02,-1.613E+00, 1.634E-02,-7.214E-19,-6.338E-01, 0.000E+00,-2.220E+00,-2.199E+00, 0.000E+00, 0.000E+00,-1.780E+02
-4.400E+02, 0.000E+00, 2.811E-02,-3.436E-02, 1.964E-02, 0.000E+00,-2.652E-03, 0.000E+00,-8.119E-03, 1.074E-02, 0.000E+00, 0.000E+00,-1.787E+02
-4.099E+02, 0.000E+00, 2.514E-02,-2.200E-02, 1.990E-02, 0.000E+00, 6.544E-04, 0.000E+00, 2.305E-03, 2.369E-02, 0.000E+00, 0.000E+00,-1.785E+02
-3.800E+02, 0.000E+00, 2.234E-02,-1.549E-02, 1.702E-02, 0.000E+00, 1.204E-03, 0.000E+00, 1.304E-03, 2.508E-02, 0.000E+00, 0.000E+00,-1.784E+02
-3.499E+02, 0.000E+00, 2.008E-02,-1.500E-02, 1.440E-02,-6.432E-20,-1.768E-03, 0.000E+00,-3.022E-04, 1.772E-02, 0.000E+00, 0.000E+00,-1.784E+02
-3.200E+02, 0.000E+00, 1.830E-02,-4.107E-03, 1.298E-02,-2.712E-19, 8.897E-04, 0.000E+00, 7.490E-04, 2.807E-02, 0.000E+00, 0.000E+00,-1.783E+02
-2.899E+02, 0.000E+00, 1.674E-02,-5.101E-03, 1.177E-02,-3.880E-19,-7.306E-04, 0.000E+00,-1.593E-03, 2.267E-02, 0.000E+00, 0.000E+00,-1.785E+02
-2.599E+02, 0.000E+00, 1.541E-02, 2.501E-03, 1.072E-02, 0.000E+00, 8.763E-04, 0.000E+00, 1.949E-03, 2.951E-02, 0.000E+00, 0.000E+00,-1.783E+02
-2.300E+02, 0.000E+00, 1.429E-02, 1.395E-04, 1.005E-02, 0.000E+00,-7.739E-04, 0.000E+00,-3.407E-03, 2.370E-02, 0.000E+00, 0.000E+00,-1.786E+02
-1.999E+02, 0.000E+00, 1.328E-02, 3.794E-03, 9.528E-03,-7.052E-19,-3.325E-04, 0.000E+00,-1.759E-03, 2.627E-02, 0.000E+00, 0.000E+00,-1.787E+02
-1.700E+02, 0.000E+00, 1.242E-02, 8.586E-03, 8.775E-03, 0.000E+00, 1.082E-03, 0.000E+00, 3.135E-03, 3.086E-02, 0.000E+00, 0.000E+00,-1.785E+02
-1.399E+02, 0.000E+00, 1.161E-02, 4.851E-03, 8.159E-03,-3.948E-19,-1.116E-03, 0.000E+00, 1.446E-03, 2.350E-02, 0.000E+00, 0.000E+00,-1.784E+02
-1.100E+02, 0.000E+00, 1.096E-02, 9.587E-03, 7.795E-03, 0.000E+00,-3.689E-05, 0.000E+00,-4.813E-05, 2.831E-02, 0.000E+00, 0.000E+00,-1.784E+02
-7.991E+01, 0.000E+00, 1.050E-02, 1.429E-02, 7.572E-03, 0.000E+00, 1.147E-03, 0.000E+00,-1.599E-03, 3.351E-02, 0.000E+00, 0.000E+00,-1.785E+02
-4.996E+01, 0.000E+00, 1.016E-02, 1.268E-02, 6.852E-03,-1.153E-18,-1.513E-04, 0.000E+00,-5.141E-04, 2.954E-02, 0.000E+00, 0.000E+00,-1.785E+02
-1.990E+01, 0.000E+00, 9.891E-03, 8.542E-03, 6.937E-03, 0.000E+00,-1.871E-03, 0.000E+00,-3.272E-03, 2.350E-02, 0.000E+00, 0.000E+00,-1.788E+02
 1.001E+01, 1.010E+01,-1.752E+00,-6.999E+00,-2.910E-01, 5.164E-02, 4.094E-01, 0.000E+00, 1.427E+00, 1.519E+00, 2.244E-04, 2.244E-04,-6.552E+01
 4.002E+01, 1.482E+02,-2.753E+01,-9.656E+01,-1.648E+01, 6.776E-01, 2.483E-01, 0.000E+00, 8.651E-01, 8.574E+00, 3.112E-03, 3.112E-03, 3.403E+00
 7.001E+01, 1.925E+02,-4.657E+01,-8.850E+01,-3.711E+01, 8.540E-01,-8.597E-02, 0.000E+00,-2.945E-01, 2.105E+01, 3.999E-03, 3.999E-03,-2.005E+01
 1.000E+02, 1.932E+02,-5.969E+01,-5.515E+01,-5.083E+01, 8.385E-01,-1.682E-01, 0.000E+00,-5.862E-01, 2.818E+01, 3.999E-03, 3.999E-03,-6.673E+01
 1.300E+02, 1.944E+02,-7.009E+01,-3.270E+01,-5.961E+01, 8.155E-01,-9.794E-02, 0.000E+00,-3.479E-01, 3.272E+01, 3.999E-03, 3.999E-03,-9.444E+01
 1.600E+02, 1.951E+02,-7.716E+01,-1.988E+01,-6.433E+01, 7.941E-01,-9.687E-02, 0.000E+00,-3.397E-01, 3.442E+01, 3.999E-03, 3.999E-03,-1.215E+02
 1.900E+02, 1.957E+02,-8.133E+01,-1.364E+01,-6.583E+01, 7.782E-01,-2.413E-02, 0.000E+00,-7.410E-02, 3.567E+01, 3.999E-03, 3.999E-03,-1.274E+02
 2.200E+02, 1.958E+02,-8.397E+01,-1.006E+01,-6.608E+01, 7.631E-01, 4.728E-03, 0.000E+00, 1.123E-02, 3.644E+01, 3.999E-03, 3.999E-03,-1.265E+02
 2.500E+02, 1.961E+02,-8.559E+01,-8.133E+00,-6.607E+01, 7.518E-01,-1.831E-02, 0.000E+00,-6.114E-02, 3.703E+01, 3.999E-03, 3.999E-03,-1.314E+02
 2.800E+02, 1.966E+02,-8.691E+01,-7.156E+00,-6.586E+01, 7.411E-01, 1.009E-02, 0.000E+00, 3.446E-02, 3.738E+01, 3.999E-03, 3.999E-03,-1.286E+02
 3.100E+02, 1.968E+02,-8.799E+01,-5.851E+00,-6.580E+01, 7.318E-01, 4.204E-04, 0.000E+00,-9.221E-04, 3.786E+01, 3.999E-03, 3.999E-03,-1.287E+02
 3.400E+02, 1.968E+02,-8.882E+01,-6.511E+00,-6.488E+01, 7.290E-01,-3.429E-03, 0.000E+00,-1.690E-02, 3.731E+01, 3.999E-03, 3.999E-03,-1.300E+02
 3.700E+02, 1.967E+02,-8.941E+01,-5.971E+00,-6.444E+01, 7.239E-01,-1.245E-02, 0.000E+00,-4.215E-02, 3.761E+01, 3.999E-03, 3.999E-03,-1.334E+02
 4.000E+02, 1.968E+02,-9.014E+01,-5.728E+00,-6.409E+01, 7.192E-01, 3.189E-02, 0.000E+00, 1.199E-01, 3.759E+01, 3.999E-03, 3.999E-03,-1.238E+02
 4.300E+02, 1.964E+02,-9.035E+01,-6.078E+00,-6.351E+01, 7.139E-01,-4.207E-02, 0.000E+00,-1.534E-01, 3.717E+01, 3.999E-03, 3.999E-03,-1.361E+02
 4.600E+02, 1.968E+02,-9.110E+01,-5.220E+00,-6.336E+01, 7.056E-01, 6.624E-02, 0.000E+00, 2.440E-01, 3.785E+01, 3.999E-03, 3.999E-03,-1.166E+02
 4.900E+02, 1.966E+02,-9.155E+01,-5.128E+00,-6.326E+01, 7.040E-01,-4.675E-02, 0.000E+00,-1.595E-01, 3.734E+01, 3.999E-03, 3.999E-03,-1.293E+02
 5.200E+02, 1.971E+02,-9.218E+01,-5.217E+00,-6.312E+01, 7.011E-01, 1.023E-02, 0.000E+00, 3.894E-02, 3.731E+01, 3.999E-03, 3.999E-03,-1.262E+02
 5.500E+02, 1.967E+02,-9.276E+01,-5.251E+00,-6.245E+01, 6.962E-01,-1.969E-02, 0.000E+00,-6.838E-02, 3.687E+01, 3.999E-03, 3.999E-03,-1.317E+02
 5.800E+02, 1.968E+02,-9.319E+01,-4.345E+00,-6.209E+01, 6.916E-01, 3.978E-02, 0.000E+00, 1.375E-01, 3.793E+01, 3.999E-03, 3.999E-03,-1.207E+02
 6.100E+02, 1.969E+02,-9.336E+01,-4.409E+00,-6.186E+01, 6.868E-01,-7.034E-03, 0.000E+00,-3.094E-02, 3.795E+01, 3.999E-03, 3.999E-03,-1.232E+02
 6.400E+02, 1.970E+02,-9.336E+01,-4.925E+00,-6.122E+01, 6.828E-01, 2.024E-02, 0.000E+00, 7.324E-02, 3.818E+01, 3.999E-03, 3.999E-03,-1.174E+02
 6.700E+02, 1.969E+02,-9.391E+01,-3.889E+00,-6.125E+01, 6.792E-01,-3.002E-02, 0.000E+00,-9.868E-02, 3.850E+01, 3.999E-03, 3.999E-03,-1.252E+02
 7.000E+02, 1.967E+02,-9.409E+01,-4.249E+00,-6.080E+01, 6.786E-01,-3.795E-02, 0.000E+00,-1.255E-01, 3.818E+01, 3.999E-03, 3.999E-03,-1.352E+02
 7.300E+02, 1.968E+02,-9.429E+01,-4.073E+00,-6.041E+01, 6.731E-01, 1.008E-02, 0.000E+00, 3.035E-02, 3.875E+01, 3.999E-03, 3.999E-03,-1.328E+02
 7.600E+02, 1.969E+02,-9.438E+01,-4.528E+00,-6.018E+01, 6.761E-01, 9.247E-04, 0.000E+00, 8.833E-03, 3.844E+01, 3.999E-03, 3.999E-03,-1.321E+02
 7.900E+02, 1.972E+02,-9.490E+01,-3.636E+00,-6.022E+01, 6.706E-01, 3.788E-02, 0.000E+00, 1.344E-01, 3.916E+01, 3.999E-03, 3.999E-03,-1.214E+02
 8.200E+02, 1.970E+02,-9.498E+01,-3.229E+00,-5.978E+01, 6.667E-01,-1.198E-02, 0.000E+00,-4.676E-02, 3.968E+01, 3.999E-03, 3.999E-03,-1.251E+02
 8.500E+02, 1.967E+02,-9.496E+01,-4.055E+00,-5.908E+01, 6.672E-01, 7.017E-03, 0.000E+00, 3.537E-02, 3.928E+01, 3.999E-03, 3.999E-03,-1.223E+02
 8.800E+02, 1.968E+02,-9.503E+01,-4.622E+00,-5.852E+01, 6.669E-01, 4.518E-02, 0.000E+00, 1.525E-01, 3.931E+01, 3.999E-03, 3.999E-03,-1.101E+02
 9.100E+02, 1.968E+02,-9.527E+01,-3.887E+00,-5.862E+01, 6.634E-01,-3.040E-02, 0.000E+00,-9.772E-02, 3.968E+01, 3.999E-03, 3.999E-03,-1.179E+02
 9.400E+02, 1.969E+02,-9.563E+01,-3.379E+00,-5.872E+01, 6.631E-01,-6.819E-02, 0.000E+00,-2.427E-01, 3.980E+01, 3.999E-03, 3.999E-03,-1.373E+02
 9.700E+02, 1.971E+02,-9.577E+01,-3.647E+00,-5.843E+01, 6.623E-01, 3.770E-02, 0.000E+00, 1.320E-01, 3.997E+01, 3.999E-03, 3.999E-03,-1.268E+02
 1.000E+03, 1.969E+02,-9.594E+01,-3.674E+00,-5.766E+01, 6.599E-01,-2.926E-03, 0.000E+00,-1.090E-02, 4.029E+01, 3.999E-03, 3.999E-03,-1.276E+02
 1.030E+03, 1.969E+02,-9.576E+01,-3.405E+00,-5.756E+01, 6.576E-01, 6.079E-03, 0.000E+00, 1.893E-02, 4.080E+01, 3.999E-03, 3.999E-03,-1.261E+02
 1.060E+03, 1.967E+02,-9.572E+01,-4.254E+00,-5.709E+01, 6.600E-01, 4.975E-03, 0.000E+00, 3.282E-02, 4.026E+01, 3.999E-03, 3.999E-03,-1.235E+02
 1.090E+03, 1.967E+02,-9.603E+01,-3.749E+00,-5.714E+01, 6.570E-01,-3.091E-02, 0.000E+00,-1.194E-01, 4.044E+01, 3.999E-03, 3.999E-03,-1.330E+02
 1.120E+03, 1.968E+02,-9.644E+01,-3.756E+00,-5.693E+01, 6.540E-01, 5.812E-02, 0.000E+00, 2.109E-01, 4.042E+01, 3.999E-03, 3.999E-03,-1.162E+02
 1.150E+03, 1.970E+02,-9.674E+01,-3.050E+00,-5.718E+01, 6.530E-01,-4.718E-02, 0.000E+00,-1.720E-01, 4.067E+01, 3.999E-03, 3.999E-03,-1.299E+02
 1.180E+03, 1.969E+02,-9.682E+01,-2.775E+00,-5.677E+01, 6.518E-01, 3.404E-02, 0.000E+00, 1.057E-01, 4.124E+01, 3.999E-03, 3.999E-03,-1.215E+02
 1.210E+03, 1.968E+02,-9.658E+01,-3.211E+00,-5.624E+01, 6.534E-01, 3.203E-03, 0.000E+00, 2.257E-02, 4.144E+01, 3.999E-03, 3.999E-03,-1.197E+02
 1.240E+03, 1.965E+02,-9.659E+01,-4.152E+00,-5.555E+01, 6.543E-01,-3.407E-02, 0.000E+00,-1.194E-01, 4.082E+01, 3.999E-03, 3.999E-03,-1.292E+02
 1.270E+03, 1.967E+02,-9.664E+01,-3.514E+00,-5.568E+01, 6.537E-01, 1.996E-02, 0.000E+00, 7.539E-02, 4.151E+01, 3.999E-03, 3.999E-03,-1.232E+02
 1.300E+03, 1.970E+02,-9.700E+01,-3.173E+00,-5.583E+01, 6.523E-01,-1.808E-03, 0.000E+00, 1.736E-03, 4.163E+01, 3.999E-03, 3.999E-03,-1.231E+02
 1.330E+03, 1.971E+02,-9.732E+01,-2.631E+00,-5.601E+01, 6.491E-01,-2.242E-02, 0.000E+00,-8.606E-02, 4.178E+01, 3.999E-03, 3.999E-03,-1.299E+02
 1.360E+03, 1.969E+02,-9.747E+01,-3.214E+00,-5.543E+01, 6.509E-01,-2.979E-02, 0.000E+00,-1.016E-01, 4.138E+01, 3.999E-03, 3.999E-03,-1.380E+02
 1.390E+03, 1.968E+02,-9.748E+01,-3.270E+00,-5.501E+01, 6.500E-01, 2.875E-02, 0.000E+00, 8.828E-02, 4.177E+01, 3.999E-03, 3.999E-03,-1.310E+02
 1.420E+03, 1.968E+02,-9.742E+01,-3.546E+00,-5.480E+01, 6.510E-01, 5.853E-04, 0.000E+00, 8.835E-03, 4.172E+01, 3.999E-03, 3.999E-03,-1.303E+02
 1.450E+03, 1.968E+02,-9.772E+01,-2.974E+00,-5.476E+01, 6.504E-01,-7.222E-03, 0.000E+00,-1.918E-02, 4.196E+01, 3.999E-03, 3.999E-03,-1.318E+02
 1.480E+03, 1.969E+02,-9.752E+01,-3.555E+00,-5.440E+01, 6.486E-01,-2.040E-02, 0.000E+00,-7.031E-02, 4.201E+01, 3.999E-03, 3.999E-03,-1.374E+02
 1.510E+03, 1.968E+02,-9.777E+01,-2.979E+00,-5.448E+01, 6.485E-01, 1.308E-02, 0.000E+00, 4.677E-02, 4.223E+01, 3.999E-03, 3.999E-03,-1.337E+02
 1.540E+03, 1.973E+02,-9.823E+01,-2.209E+00,-5.494E+01, 6.466E-01, 2.988E-02, 0.000E+00, 1.036E-01, 4.263E+01, 3.999E-03, 3.999E-03,-1.254E+02
 1.570E+03, 1.972E+02,-9.814E+01,-2.537E+00,-5.452E+01, 6.480E-01, 2.118E-02, 0.000E+00, 7.176E-02, 4.267E+01, 3.999E-03, 3.999E-03,-1.197E+02
 1.600E+03, 1.968E+02,-9.817E+01,-3.587E+00,-5.360E+01, 6.510E-01,-1.876E-02, 0.000E+00,-7.492E-02, 4.210E+01, 3.999E-03, 3.999E-03,-1.257E+02
 1.630E+03, 1.967E+02,-9.839E+01,-2.870E+00,-5.370E+01, 6.486E-01,-1.742E-02, 0.000E+00,-5.936E-02, 4.237E+01, 3.999E-03, 3.999E-03,-1.304E+02
 1.660E+03, 1.968E+02,-9.811E+01,-3.228E+00,-5.330E+01, 6.483E-01,-1.124E-02, 0.000E+00,-3.399E-02, 4.276E+01, 3.999E-03, 3.999E-03,-1.331E+02
 1.690E+03, 1.966E+02,-9.801E+01,-2.968E+00,-5.298E+01, 6.467E-01,-4.733E-03, 0.000E+00,-3.103E-02, 4.324E+01, 3.999E-03, 3.999E-03,-1.356E+02
 1.720E+03, 1.967E+02,-9.797E+01,-3.861E+00,-5.275E+01, 6.466E-01, 4.977E-02, 0.000E+00, 1.800E-01, 4.279E+01, 3.999E-03, 3.999E-03,-1.213E+02
 1.750E+03, 1.970E+02,-9.842E+01,-2.781E+00,-5.333E+01, 6.460E-01, 1.220E-02, 0.000E+00, 4.910E-02, 4.310E+01, 3.999E-03, 3.999E-03,-1.173E+02
 1.780E+03, 1.968E+02,-9.861E+01,-3.129E+00,-5.269E+01, 6.473E-01,-2.879E-02, 0.000E+00,-9.716E-02, 4.296E+01, 3.999E-03, 3.999E-03,-1.251E+02
 1.810E+03, 1.968E+02,-9.866E+01,-2.828E+00,-5.276E+01, 6.466E-01, 2.522E-02, 0.000E+00, 8.842E-02, 4.318E+01, 3.999E-03, 3.999E-03,-1.180E+02
 1.840E+03, 1.968E+02,-9.871E+01,-2.822E+00,-5.272E+01, 6.430E-01,-1.890E-02, 0.000E+00,-6.213E-02, 4.315E+01, 3.999E-03, 3.999E-03,-1.230E+02
 1.870E+03, 1.970E+02,-9.901E+01,-2.750E+00,-5.271E+01, 6.441E-01,-1.004E-02, 0.000E+00,-3.896E-02, 4.313E+01, 3.999E-03, 3.999E-03,-1.261E+02
 1.900E+03, 1.969E+02,-9.915E+01,-2.161E+00,-5.261E+01, 6.431E-01,-5.298E-02, 0.000E+00,-1.883E-01, 4.357E+01, 3.999E-03, 3.999E-03,-1.411E+02
 1.930E+03, 1.971E+02,-9.897E+01,-2.677E+00,-5.231E+01, 6.442E-01, 7.714E-02, 0.000E+00, 2.751E-01, 4.382E+01, 3.999E-03, 3.999E-03,-1.192E+02
 1.960E+03, 1.969E+02,-9.905E+01,-2.846E+00,-5.181E+01, 6.450E-01, 1.373E-03, 0.000E+00, 3.261E-03, 4.381E+01, 3.999E-03, 3.999E-03,-1.189E+02
 1.990E+03, 1.970E+02,-9.920E+01,-2.284E+00,-5.208E+01, 6.417E-01,-2.070E-02, 0.000E+00,-7.009E-02, 4.408E+01, 3.999E-03, 3.999E-03,-1.245E+02
 2.020E+03, 1.968E+02,-9.935E+01,-3.323E+00,-5.144E+01, 6.467E-01,-5.418E-03, 0.000E+00,-1.682E-02, 4.331E+01, 3.999E-03, 3.999E-03,-1.258E+02
 2.050E+03, 1.971E+02,-9.960E+01,-2.093E+00,-5.176E+01, 6.437E-01, 4.990E-02, 0.000E+00, 1.732E-01, 4.431E+01, 3.999E-03, 3.999E-03,-1.120E+02
 2.080E+03, 1.966E+02,-9.931E+01,-2.780E+00,-5.132E+01, 6.444E-01,-2.661E-02, 0.000E+00,-8.411E-02, 4.381E+01, 3.999E-03, 3.999E-03,-1.187E+02
 2.110E+03, 1.969E+02,-9.955E+01,-2.709E+00,-5.117E+01, 6.426E-01, 1.158E-03, 0.000E+00, 9.583E-03, 4.406E+01, 3.999E-03, 3.999E-03,-1.180E+02
