s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+02, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.878E-02, 2.196E+01, 2.195E+01, 2.202E+01, 2.196E+01, 2.190E+01, 2.201E+01, 2.195E+01, 2.189E+01,-1.678E+02, 2.095E-01, 3.901E-04, 0.000E+00
 6.000E+02, 1.254E+02, 1.290E+02, 9.837E+01, 1.302E+02, 1.476E+02, 1.039E+02, 1.367E+02, 1.463E+02,-1.031E+02, 1.859E-01, 1.355E-02, 1.908E+02
 1.200E+03, 1.359E+02, 1.395E+02, 1.087E+02, 1.410E+02, 1.579E+02, 1.148E+02, 1.474E+02, 1.563E+02,-1.147E+02, 1.693E-01, 2.283E-02, 1.967E+02
 1.800E+03, 1.441E+02, 1.478E+02, 1.151E+02, 1.501E+02, 1.672E+02, 1.188E+02, 1.566E+02, 1.679E+02,-1.110E+02, 1.666E-01, 2.437E-02, 1.968E+02
 2.400E+03, 1.510E+02, 1.546E+02, 1.210E+02, 1.584E+02, 1.738E+02, 1.261E+02, 1.609E+02, 1.767E+02,-1.074E+02, 1.658E-01, 2.477E-02, 1.968E+02
 3.000E+03, 1.567E+02, 1.593E+02, 1.258E+02, 1.658E+02, 1.787E+02, 1.305E+02, 1.677E+02, 1.798E+02,-1.039E+02, 1.652E-01, 2.511E-02, 1.969E+02
 3.600E+03, 1.612E+02, 1.649E+02, 1.310E+02, 1.669E+02, 1.857E+02, 1.358E+02, 1.735E+02, 1.855E+02,-1.012E+02, 1.647E-01, 2.541E-02, 1.969E+02
 4.200E+03, 1.666E+02, 1.687E+02, 1.345E+02, 1.731E+02, 1.921E+02, 1.384E+02, 1.791E+02, 1.887E+02,-9.934E+01, 1.643E-01, 2.561E-02, 1.970E+02
 4.800E+03, 1.700E+02, 1.728E+02, 1.376E+02, 1.769E+02, 1.955E+02, 1.431E+02, 1.812E+02, 1.941E+02,-9.748E+01, 1.640E-01, 2.578E-02, 1.970E+02
 5.400E+03, 1.751E+02, 1.765E+02, 1.419E+02, 1.823E+02, 2.011E+02, 1.460E+02, 1.875E+02, 1.962E+02,-9.599E+01, 1.637E-01, 2.596E-02, 1.970E+02
 6.000E+03, 1.776E+02, 1.805E+02, 1.446E+02, 1.860E+02, 2.021E+02, 1.487E+02, 1.905E+02, 2.025E+02,-9.575E+01, 1.636E-01, 2.600E-02, 1.970E+02
 6.600E+03, 1.807E+02, 1.839E+02, 1.484E+02, 1.885E+02, 2.053E+02, 1.512E+02, 1.933E+02, 2.071E+02,-9.547E+01, 1.636E-01, 2.600E-02, 1.970E+02
 7.200E+03, 1.846E+02, 1.871E+02, 1.505E+02, 1.930E+02, 2.103E+02, 1.536E+02, 1.990E+02, 2.087E+02,-9.531E+01, 1.637E-01, 2.597E-02, 1.970E+02
 7.800E+03, 1.879E+02, 1.899E+02, 1.523E+02, 1.987E+02, 2.127E+02, 1.567E+02, 2.002E+02, 2.128E+02,-9.511E+01, 1.637E-01, 2.596E-02, 1.970E+02
 8.000E+03, 1.877E+02, 1.909E+02, 1.529E+02, 1.960E+02, 2.142E+02, 1.576E+02, 2.026E+02, 2.126E+02,-9.496E+01, 1.637E-01, 2.598E-02, 1.970E+02
