s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-5.000E+02, 0.000E+00,-6.746E-04,-5.001E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.751E-04, 0.000E+00, 0.000E+00,-8.470E-01
-4.700E+02, 0.000E+00, 1.399E-02,-5.697E-01, 6.038E-03, 0.000E+00,-2.189E-01, 0.000E+00,-7.657E-01,-7.686E-01, 0.000E+00, 0.000E+00,-6.237E+01
-4.400E+02, 0.000E+00, 1.214E-02,-2.170E-02, 6.008E-03, 0.000E+00, 1.129E-05, 0.000E+00,-3.117E-04,-3.537E-03, 0.000E+00, 0.000E+00,-6.239E+01
-4.100E+02, 0.000E+00, 1.071E-02,-1.991E-02, 6.160E-03, 0.000E+00,-1.655E-04, 0.000E+00,-4.120E-04,-3.196E-03, 0.000E+00, 0.000E+00,-6.242E+01
-3.800E+02, 0.000E+00, 9.458E-03,-1.850E-02, 6.262E-03, 0.000E+00,-2.027E-04, 0.000E+00,-1.129E-03,-2.982E-03, 0.000E+00, 0.000E+00,-6.252E+01
-3.499E+02, 0.000E+00, 8.314E-03,-1.616E-02, 5.854E-03, 0.000E+00, 1.773E-04, 0.000E+00, 1.130E-03,-1.818E-03, 0.000E+00, 0.000E+00,-6.242E+01
-3.199E+02, 0.000E+00, 7.277E-03,-1.422E-02, 5.412E-03, 0.000E+00, 2.660E-04, 0.000E+00, 4.113E-04,-1.260E-03, 0.000E+00, 0.000E+00,-6.239E+01
-2.900E+02, 0.000E+00, 6.376E-03,-1.500E-02, 5.015E-03, 0.000E+00,-6.531E-04, 0.000E+00,-1.694E-03,-4.266E-03, 0.000E+00, 0.000E+00,-6.253E+01
-2.599E+02, 0.000E+00, 5.559E-03,-1.114E-02, 4.285E-03, 0.000E+00, 3.618E-04, 0.000E+00, 8.168E-04,-9.292E-04, 0.000E+00, 0.000E+00,-6.246E+01
