s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-2.000E+02, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 4.859E-02, 2.297E+01, 2.298E+01, 2.299E+01, 2.296E+01, 2.294E+01, 2.302E+01, 2.297E+01, 2.295E+01,-6.532E+01, 2.095E-01, 3.901E-04, 0.000E+00
 2.000E+02, 1.123E+02, 1.165E+02, 1.026E+02, 1.800E+02, 5.416E+01, 1.028E+02, 1.928E+02, 5.378E+01,-1.424E+01, 2.052E-01, 2.831E-03, 1.810E+02
 4.000E+02, 1.245E+02, 1.275E+02, 1.196E+02, 1.921E+02, 6.163E+01, 1.194E+02, 2.012E+02, 6.183E+01,-5.053E+01, 1.889E-01, 1.191E-02, 1.977E+02
 6.000E+02, 1.328E+02, 1.354E+02, 1.282E+02, 2.031E+02, 6.706E+01, 1.272E+02, 2.125E+02, 6.640E+01,-5.313E+01, 1.718E-01, 2.146E-02, 1.978E+02
 8.000E+02, 1.390E+02, 1.413E+02, 1.347E+02, 2.107E+02, 7.168E+01, 1.345E+02, 2.188E+02, 7.041E+01,-5.312E+01, 1.586E-01, 2.879E-02, 1.978E+02
 1.000E+03, 1.437E+02, 1.473E+02, 1.389E+02, 2.163E+02, 7.579E+01, 1.407E+02, 2.257E+02, 7.542E+01,-5.180E+01, 1.503E-01, 3.345E-02, 1.978E+02
 1.200E+03, 1.494E+02, 1.511E+02, 1.442E+02, 2.237E+02, 8.036E+01, 1.437E+02, 2.295E+02, 8.007E+01,-5.129E+01, 1.453E-01, 3.625E-02, 1.978E+02
 1.400E+03, 1.543E+02, 1.563E+02, 1.493E+02, 2.285E+02, 8.507E+01, 1.502E+02, 2.348E+02, 8.383E+01,-5.154E+01, 1.428E-01, 3.766E-02, 1.978E+02
 1.600E+03, 1.573E+02, 1.602E+02, 1.531E+02, 2.295E+02, 8.917E+01, 1.528E+02, 2.411E+02, 8.685E+01,-5.143E+01, 1.414E-01, 3.841E-02, 1.978E+02
 1.800E+03, 1.621E+02, 1.639E+02, 1.555E+02, 2.382E+02, 9.256E+01, 1.563E+02, 2.448E+02, 9.059E+01,-5.158E+01, 1.408E-01, 3.874E-02, 1.978E+02
 2.000E+03, 1.641E+02, 1.661E+02, 1.581E+02, 2.397E+02, 9.452E+01, 1.594E+02, 2.467E+02, 9.226E+01,-5.128E+01, 1.404E-01, 3.897E-02, 1.978E+02
 2.200E+03, 1.686E+02, 1.687E+02, 1.628E+02, 2.437E+02, 9.912E+01, 1.624E+02, 2.482E+02, 9.551E+01,-5.119E+01, 1.404E-01, 3.897E-02, 1.978E+02
 2.400E+03, 1.696E+02, 1.729E+02, 1.651E+02, 2.442E+02, 9.958E+01, 1.676E+02, 2.529E+02, 9.813E+01,-5.106E+01, 1.403E-01, 3.903E-02, 1.978E+02
 2.600E+03, 1.736E+02, 1.756E+02, 1.680E+02, 2.497E+02, 1.032E+02, 1.691E+02, 2.576E+02, 1.001E+02,-5.139E+01, 1.405E-01, 3.894E-02, 1.978E+02
 2.800E+03, 1.758E+02, 1.772E+02, 1.710E+02, 2.511E+02, 1.052E+02, 1.716E+02, 2.592E+02, 1.007E+02,-5.139E+01, 1.407E-01, 3.880E-02, 1.978E+02
 3.000E+03, 1.776E+02, 1.829E+02, 1.717E+02, 2.541E+02, 1.070E+02, 1.794E+02, 2.632E+02, 1.060E+02,-5.147E+01, 1.407E-01, 3.879E-02, 1.977E+02
 3.200E+03, 1.792E+02, 1.831E+02, 1.751E+02, 2.535E+02, 1.089E+02, 1.780E+02, 2.640E+02, 1.072E+02,-5.139E+01, 1.407E-01, 3.880E-02, 1.978E+02
 3.400E+03, 1.831E+02, 1.848E+02, 1.783E+02, 2.600E+02, 1.109E+02, 1.786E+02, 2.669E+02, 1.089E+02,-5.142E+01, 1.409E-01, 3.871E-02, 1.978E+02
 3.600E+03, 1.849E+02, 1.859E+02, 1.806E+02, 2.608E+02, 1.134E+02, 1.826E+02, 2.661E+02, 1.090E+02,-5.156E+01, 1.410E-01, 3.866E-02, 1.978E+02
 3.800E+03, 1.866E+02, 1.871E+02, 1.818E+02, 2.636E+02, 1.145E+02, 1.827E+02, 2.667E+02, 1.119E+02,-5.129E+01, 1.410E-01, 3.867E-02, 1.978E+02
 4.000E+03, 1.869E+02, 1.900E+02, 1.839E+02, 2.619E+02, 1.150E+02, 1.852E+02, 2.715E+02, 1.131E+02,-5.175E+01, 1.409E-01, 3.869E-02, 1.977E+02
