s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
-4.998E+01, 2.499E+01, 2.499E+01, 2.499E+01, 2.499E+01, 2.499E+01, 2.499E+01, 2.499E+01, 2.499E+01,-1.860E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.996E+01, 2.499E+01, 2.499E+01, 2.499E+01, 2.498E+01, 2.498E+01, 2.499E+01, 2.499E+01, 2.499E+01,-1.759E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.994E+01, 2.498E+01, 2.499E+01, 2.498E+01, 2.498E+01, 2.497E+01, 2.500E+01, 2.499E+01, 2.499E+01,-1.760E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.992E+01, 2.498E+01, 2.500E+01, 2.498E+01, 2.498E+01, 2.498E+01, 2.501E+01, 2.499E+01, 2.499E+01,-1.761E+01, 2.095E-01, 3.901E-04, 0.000E+00
-9.896E+00, 2.498E+01, 2.500E+01, 2.498E+01, 2.498E+01, 2.498E+01, 2.502E+01, 2.499E+01, 2.499E+01,-1.761E+01, 2.095E-01, 3.901E-04, 0.000E+00
 1.301E-02, 2.498E+01, 2.500E+01, 2.498E+01, 2.498E+01, 2.498E+01, 2.503E+01, 2.499E+01, 2.499E+01,-1.762E+01, 2.095E-01, 3.901E-04, 2.187E-04
 1.001E+01, 2.629E+01, 2.661E+01, 2.564E+01, 2.822E+01, 2.499E+01, 2.598E+01, 2.887E+01, 2.500E+01, 1.663E+00, 2.095E-01, 3.901E-04, 4.178E+01
 2.002E+01, 3.211E+01, 3.235E+01, 2.870E+01, 4.196E+01, 2.567E+01, 2.881E+01, 4.322E+01, 2.503E+01, 5.628E+01, 2.095E-01, 3.901E-04, 1.238E+02
