s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 3.500E+01, 3.500E+01, 3.500E+01, 3.500E+01, 3.500E+01, 3.500E+01, 3.500E+01, 3.500E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 4.685E-02, 3.498E+01, 3.500E+01, 3.503E+01, 3.497E+01, 3.494E+01, 3.505E+01, 3.499E+01, 3.496E+01,-1.736E+02, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 1.471E+02, 1.537E+02, 1.525E+02, 2.066E+02, 8.218E+01, 1.650E+02, 2.152E+02, 8.077E+01,-1.107E+02, 1.927E-01, 9.756E-03, 2.366E+02
 8.000E+02, 1.634E+02, 1.676E+02, 1.687E+02, 2.283E+02, 9.309E+01, 1.830E+02, 2.295E+02, 9.031E+01,-1.349E+02, 1.628E-01, 2.649E-02, 2.467E+02
 1.200E+03, 1.749E+02, 1.797E+02, 1.805E+02, 2.384E+02, 1.057E+02, 1.926E+02, 2.460E+02, 1.005E+02,-1.310E+02, 1.556E-01, 3.051E-02, 2.468E+02
 1.600E+03, 1.830E+02, 1.893E+02, 1.891E+02, 2.476E+02, 1.123E+02, 2.045E+02, 2.536E+02, 1.098E+02,-1.277E+02, 1.548E-01, 3.095E-02, 2.466E+02
 2.000E+03, 1.916E+02, 1.969E+02, 1.971E+02, 2.620E+02, 1.156E+02, 2.139E+02, 2.631E+02, 1.136E+02,-1.238E+02, 1.539E-01, 3.144E-02, 2.467E+02
 2.400E+03, 1.969E+02, 2.039E+02, 2.034E+02, 2.653E+02, 1.221E+02, 2.224E+02, 2.721E+02, 1.172E+02,-1.214E+02, 1.532E-01, 3.185E-02, 2.467E+02
 2.800E+03, 2.037E+02, 2.097E+02, 2.129E+02, 2.713E+02, 1.270E+02, 2.278E+02, 2.801E+02, 1.211E+02,-1.222E+02, 1.530E-01, 3.196E-02, 2.467E+02
 3.200E+03, 2.082E+02, 2.152E+02, 2.169E+02, 2.780E+02, 1.299E+02, 2.344E+02, 2.833E+02, 1.279E+02,-1.221E+02, 1.531E-01, 3.188E-02, 2.466E+02
 3.600E+03, 2.132E+02, 2.190E+02, 2.218E+02, 2.832E+02, 1.344E+02, 2.376E+02, 2.892E+02, 1.302E+02,-1.211E+02, 1.530E-01, 3.193E-02, 2.467E+02
 4.000E+03, 2.182E+02, 2.237E+02, 2.276E+02, 2.874E+02, 1.396E+02, 2.436E+02, 2.952E+02, 1.323E+02,-1.201E+02, 1.528E-01, 3.205E-02, 2.466E+02
 4.400E+03, 2.214E+02, 2.273E+02, 2.313E+02, 2.925E+02, 1.405E+02, 2.478E+02, 2.977E+02, 1.364E+02,-1.198E+02, 1.527E-01, 3.213E-02, 2.466E+02
 4.800E+03, 2.252E+02, 2.309E+02, 2.366E+02, 2.952E+02, 1.438E+02, 2.531E+02, 3.007E+02, 1.389E+02,-1.198E+02, 1.526E-01, 3.215E-02, 2.466E+02
 5.200E+03, 2.291E+02, 2.342E+02, 2.420E+02, 2.993E+02, 1.460E+02, 2.576E+02, 3.028E+02, 1.420E+02,-1.198E+02, 1.528E-01, 3.206E-02, 2.465E+02
 5.600E+03, 2.320E+02, 2.383E+02, 2.452E+02, 3.004E+02, 1.503E+02, 2.606E+02, 3.094E+02, 1.449E+02,-1.198E+02, 1.527E-01, 3.213E-02, 2.465E+02
 6.000E+03, 2.356E+02, 2.425E+02, 2.497E+02, 3.060E+02, 1.512E+02, 2.664E+02, 3.128E+02, 1.482E+02,-1.198E+02, 1.527E-01, 3.211E-02, 2.465E+02
