s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-5.000E+02, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.388E-02, 3.098E+01, 3.100E+01, 3.103E+01, 3.097E+01, 3.094E+01, 3.105E+01, 3.099E+01, 3.096E+01,-9.851E+01, 2.095E-01, 3.901E-04, 0.000E+00
 5.000E+02, 1.332E+02, 1.378E+02, 1.432E+02, 1.901E+02, 6.641E+01, 1.517E+02, 1.958E+02, 6.590E+01,-6.136E+01, 1.943E-01, 8.864E-03, 1.910E+02
 1.000E+03, 1.478E+02, 1.530E+02, 1.591E+02, 2.058E+02, 7.865E+01, 1.664E+02, 2.158E+02, 7.680E+01,-7.786E+01, 1.621E-01, 2.686E-02, 1.977E+02
 1.500E+03, 1.581E+02, 1.620E+02, 1.693E+02, 2.194E+02, 8.560E+01, 1.789E+02, 2.221E+02, 8.493E+01,-7.660E+01, 1.513E-01, 3.292E-02, 1.977E+02
 2.000E+03, 1.662E+02, 1.712E+02, 1.760E+02, 2.286E+02, 9.411E+01, 1.891E+02, 2.317E+02, 9.292E+01,-7.525E+01, 1.496E-01, 3.385E-02, 1.976E+02
 2.500E+03, 1.734E+02, 1.786E+02, 1.836E+02, 2.373E+02, 9.920E+01, 1.970E+02, 2.416E+02, 9.716E+01,-7.394E+01, 1.489E-01, 3.421E-02, 1.975E+02
 3.000E+03, 1.811E+02, 1.842E+02, 1.935E+02, 2.449E+02, 1.047E+02, 2.030E+02, 2.478E+02, 1.017E+02,-7.251E+01, 1.488E-01, 3.429E-02, 1.975E+02
 3.500E+03, 1.863E+02, 1.899E+02, 1.990E+02, 2.503E+02, 1.095E+02, 2.102E+02, 2.527E+02, 1.066E+02,-7.024E+01, 1.480E-01, 3.471E-02, 1.976E+02
 4.000E+03, 1.906E+02, 1.943E+02, 2.032E+02, 2.579E+02, 1.106E+02, 2.170E+02, 2.580E+02, 1.081E+02,-6.712E+01, 1.470E-01, 3.532E-02, 1.976E+02
 4.500E+03, 1.944E+02, 1.994E+02, 2.082E+02, 2.609E+02, 1.140E+02, 2.204E+02, 2.666E+02, 1.114E+02,-6.668E+01, 1.459E-01, 3.592E-02, 1.976E+02
 5.000E+03, 1.990E+02, 2.032E+02, 2.114E+02, 2.675E+02, 1.182E+02, 2.264E+02, 2.674E+02, 1.159E+02,-6.907E+01, 1.458E-01, 3.597E-02, 1.975E+02
 5.500E+03, 2.032E+02, 2.070E+02, 2.180E+02, 2.707E+02, 1.209E+02, 2.303E+02, 2.722E+02, 1.185E+02,-7.043E+01, 1.470E-01, 3.532E-02, 1.975E+02
 6.000E+03, 2.056E+02, 2.115E+02, 2.191E+02, 2.737E+02, 1.240E+02, 2.347E+02, 2.783E+02, 1.216E+02,-7.041E+01, 1.475E-01, 3.501E-02, 1.975E+02
