s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
-4.998E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 4.781E-06, 2.095E-01, 3.901E-04, 0.000E+00
-3.996E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 3.400E-06, 2.095E-01, 3.901E-04, 0.000E+00
-2.994E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 4.555E-06, 2.095E-01, 3.901E-04, 0.000E+00
-1.992E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 6.997E-06, 2.095E-01, 3.901E-04, 0.000E+00
-9.896E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 5.501E-06, 2.095E-01, 3.901E-04, 0.000E+00
 1.301E-02, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 4.887E-06, 2.095E-01, 3.901E-04, 1.757E-04
 1.002E+01, 2.807E+01, 2.829E+01, 2.749E+01, 2.972E+01, 2.700E+01, 2.775E+01, 3.011E+01, 2.700E+01, 3.214E-02, 2.095E-01, 3.901E-04, 3.375E+01
 2.002E+01, 3.261E+01, 3.312E+01, 2.961E+01, 4.121E+01, 2.700E+01, 3.037E+01, 4.198E+01, 2.700E+01, 6.749E-02, 2.095E-01, 3.901E-04, 9.922E+01
 3.002E+01, 4.029E+01, 4.219E+01, 3.211E+01, 6.099E+01, 2.778E+01, 3.463E+01, 6.494E+01, 2.700E+01, 6.132E-02, 2.095E-01, 3.901E-04, 1.657E+02
 4.001E+01, 5.174E+01, 5.301E+01, 3.796E+01, 8.675E+01, 3.051E+01, 4.140E+01, 9.010E+01, 2.752E+01, 3.600E-01, 2.094E-01, 4.615E-04, 1.991E+02
 5.000E+01, 6.035E+01, 6.282E+01, 4.524E+01, 1.023E+02, 3.350E+01, 4.993E+01, 1.065E+02, 3.207E+01, 5.621E-01, 2.086E-01, 9.299E-04, 2.007E+02
 6.000E+01, 6.799E+01, 6.989E+01, 5.317E+01, 1.146E+02, 3.621E+01, 5.577E+01, 1.183E+02, 3.559E+01, 5.110E-01, 2.080E-01, 1.262E-03, 1.998E+02
 7.001E+01, 7.248E+01, 7.413E+01, 5.717E+01, 1.210E+02, 3.929E+01, 6.055E+01, 1.227E+02, 3.914E+01, 5.348E-01, 2.077E-01, 1.416E-03, 1.997E+02
 8.002E+01, 7.581E+01, 7.826E+01, 5.917E+01, 1.260E+02, 4.222E+01, 6.303E+01, 1.290E+02, 4.276E+01, 5.627E-01, 2.070E-01, 1.785E-03, 2.001E+02
 9.001E+01, 7.761E+01, 8.096E+01, 6.131E+01, 1.258E+02, 4.568E+01, 6.430E+01, 1.322E+02, 4.643E+01, 6.078E-01, 2.065E-01, 2.068E-03, 1.999E+02
 1.000E+02, 7.961E+01, 8.294E+01, 6.243E+01, 1.279E+02, 4.853E+01, 6.671E+01, 1.325E+02, 4.959E+01, 4.600E-01, 2.060E-01, 2.388E-03, 2.002E+02
 1.100E+02, 8.190E+01, 8.452E+01, 6.347E+01, 1.311E+02, 5.117E+01, 6.764E+01, 1.350E+02, 5.091E+01, 5.086E-01, 2.058E-01, 2.497E-03, 1.993E+02
 1.200E+02, 8.236E+01, 8.587E+01, 6.457E+01, 1.302E+02, 5.230E+01, 6.750E+01, 1.377E+02, 5.240E+01, 5.823E-01, 2.052E-01, 2.834E-03, 1.996E+02
 1.300E+02, 8.351E+01, 8.749E+01, 6.413E+01, 1.328E+02, 5.363E+01, 6.991E+01, 1.396E+02, 5.296E+01, 4.789E-01, 2.048E-01, 3.027E-03, 2.002E+02
