s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-5.000E+01, 0.000E+00,-7.798E-04, 3.040E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.768E-04, 0.000E+00, 0.000E+00,-8.163E-01
-1.994E+01, 0.000E+00,-1.269E-05, 4.921E-03,-8.221E-07,-1.697E-21, 1.966E-03, 0.000E+00, 6.163E-03, 6.873E-03, 0.000E+00, 0.000E+00,-3.221E-01
 1.000E+01, 1.049E+01,-1.675E+00,-8.014E+00,-5.054E-01, 5.356E-02, 1.200E-01, 0.000E+00, 4.330E-01, 4.703E-01, 2.239E-04, 2.239E-04, 3.426E+01
 4.001E+01, 1.493E+02,-2.885E+01,-9.883E+01,-2.010E+01, 7.080E-01, 4.231E-01, 0.000E+00, 1.461E+00, 2.645E+00, 3.112E-03, 3.112E-03, 1.512E+02
 7.001E+01, 1.941E+02,-6.064E+01,-8.515E+01,-4.803E+01, 8.932E-01,-3.352E-01, 0.000E+00,-1.198E+00, 7.886E-01, 3.999E-03, 3.999E-03, 5.525E+01
 1.000E+02, 1.953E+02,-8.258E+01,-5.141E+01,-6.101E+01, 8.864E-01,-1.098E-01, 0.000E+00,-4.168E-01, 1.125E+00, 3.999E-03, 3.999E-03, 2.189E+01
 1.300E+02, 1.968E+02,-9.815E+01,-3.195E+01,-6.673E+01, 8.843E-01,-6.441E-02, 0.000E+00,-2.208E-01, 8.461E-01, 3.999E-03, 3.999E-03, 4.213E+00
 1.600E+02, 1.978E+02,-1.077E+02,-2.135E+01,-6.851E+01, 8.844E-01, 9.489E-02, 0.000E+00, 2.866E-01, 1.203E+00, 3.999E-03, 3.999E-03, 2.716E+01
 1.900E+02, 1.988E+02,-1.142E+02,-1.599E+01,-6.894E+01, 8.822E-01,-7.882E-02, 0.000E+00,-2.747E-01, 4.874E-01, 3.999E-03, 3.999E-03, 5.173E+00
 2.200E+02, 1.983E+02,-1.179E+02,-1.288E+01,-6.778E+01, 8.747E-01,-3.242E-02, 0.000E+00,-1.653E-01, 5.834E-01, 3.999E-03, 3.999E-03,-8.061E+00
 2.500E+02, 1.997E+02,-1.218E+02,-9.729E+00,-6.826E+01, 8.773E-01, 6.264E-02, 0.000E+00, 1.917E-01, 8.627E-01, 3.999E-03, 3.999E-03, 7.277E+00
 2.800E+02, 1.990E+02,-1.235E+02,-9.203E+00,-6.667E+01, 8.727E-01,-1.695E-02, 0.000E+00,-5.646E-02, 5.601E-01, 3.999E-03, 3.999E-03, 2.758E+00
 3.100E+02, 1.990E+02,-1.249E+02,-8.743E+00,-6.555E+01, 8.624E-01, 1.404E-02, 0.000E+00, 1.010E-02, 6.871E-01, 3.999E-03, 3.999E-03, 3.566E+00
 3.400E+02, 1.928E+02,-1.252E+02,-3.739E+00,-6.445E+01, 8.466E-01,-8.223E-02, 0.000E+00,-3.183E-01, 1.791E-01, 3.999E-03, 3.999E-03,-2.190E+01
 3.700E+02, 1.172E+02,-9.959E+01, 3.124E+01,-4.974E+01, 6.027E-01,-2.108E-01, 0.000E+00,-7.788E-01,-5.156E-01, 3.999E-03, 3.999E-03,-8.432E+01
 4.000E+02, 1.198E+02,-7.503E+01,-6.460E+00,-3.757E+01, 6.187E-01, 2.016E-01, 0.000E+00, 5.742E-01, 1.560E+00, 3.999E-03, 3.999E-03,-3.841E+01
 4.300E+02, 7.545E+01,-6.071E+01, 1.410E+01,-2.904E+01, 5.334E-01, 4.243E-02, 0.000E+00, 8.671E-02, 3.747E-01, 3.999E-03, 3.999E-03,-3.147E+01
 4.600E+02, 9.585E+01,-6.016E+01,-5.572E+00,-2.974E+01, 4.384E-01, 1.192E-01, 0.000E+00, 3.487E-01, 9.396E-01, 3.999E-03, 3.999E-03,-3.541E+00
 4.901E+02, 9.647E+01,-6.240E+01,-2.450E+00,-3.181E+01, 4.119E-01,-8.489E-02, 0.000E+00,-3.496E-01, 1.402E-01, 3.999E-03, 3.999E-03,-3.155E+01
 5.200E+02, 1.253E+02,-6.581E+01,-2.534E+01,-3.283E+01, 4.341E-01, 3.071E-01, 0.000E+00, 9.021E-01, 2.083E+00, 3.999E-03, 3.999E-03, 4.061E+01
 5.500E+02, 8.596E+01,-6.506E+01, 1.221E+01,-3.365E+01, 3.783E-01,-1.797E-01, 0.000E+00,-6.259E-01,-3.440E-01, 3.999E-03, 3.999E-03,-9.467E+00
 5.800E+02, 1.577E+02,-7.558E+01,-4.104E+01,-3.896E+01, 4.178E-01, 4.139E-01, 0.000E+00, 1.389E+00, 2.947E+00, 3.999E-03, 3.999E-03, 1.016E+02
 6.100E+02, 1.005E+02,-6.980E+01, 4.486E+00,-3.516E+01, 3.714E-01,-3.768E-02, 0.000E+00,-3.289E-01, 4.001E-01, 3.999E-03, 3.999E-03, 7.528E+01
