s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-2.000E+02, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 8.049E-02, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 9.113E-06, 2.095E-01, 3.901E-04, 0.000E+00
 2.000E+02, 1.023E+02, 1.056E+02, 6.844E+01, 1.142E+02, 1.243E+02, 7.090E+01, 1.190E+02, 1.268E+02, 5.198E+00, 1.999E-01, 5.747E-03, 1.776E+02
 4.000E+02, 1.072E+02, 1.099E+02, 7.131E+01, 1.196E+02, 1.306E+02, 7.412E+01, 1.225E+02, 1.331E+02, 7.336E+00, 1.927E-01, 9.787E-03, 1.926E+02
 6.000E+02, 1.112E+02, 1.139E+02, 7.239E+01, 1.264E+02, 1.348E+02, 7.786E+01, 1.264E+02, 1.374E+02, 7.519E+00, 1.919E-01, 1.022E-02, 1.925E+02
 8.000E+02, 1.121E+02, 1.139E+02, 7.465E+01, 1.281E+02, 1.335E+02, 7.861E+01, 1.251E+02, 1.380E+02, 7.656E+00, 1.924E-01, 9.938E-03, 1.922E+02
 1.000E+03, 1.143E+02, 1.166E+02, 7.648E+01, 1.308E+02, 1.356E+02, 7.980E+01, 1.303E+02, 1.396E+02, 7.762E+00, 1.929E-01, 9.659E-03, 1.920E+02
 1.200E+03, 1.146E+02, 1.176E+02, 7.739E+01, 1.305E+02, 1.360E+02, 8.000E+01, 1.304E+02, 1.425E+02, 7.896E+00, 1.926E-01, 9.789E-03, 1.920E+02
 1.400E+03, 1.148E+02, 1.183E+02, 7.677E+01, 1.293E+02, 1.384E+02, 8.182E+01, 1.319E+02, 1.411E+02, 8.046E+00, 1.925E-01, 9.878E-03, 1.919E+02
 1.600E+03, 1.184E+02, 1.202E+02, 7.811E+01, 1.339E+02, 1.430E+02, 8.172E+01, 1.332E+02, 1.456E+02, 8.147E+00, 1.925E-01, 9.857E-03, 1.921E+02
 1.800E+03, 1.186E+02, 1.214E+02, 7.860E+01, 1.329E+02, 1.443E+02, 8.201E+01, 1.374E+02, 1.448E+02, 8.209E+00, 1.925E-01, 9.890E-03, 1.919E+02
 2.000E+03, 1.201E+02, 1.202E+02, 7.949E+01, 1.375E+02, 1.433E+02, 8.338E+01, 1.336E+02, 1.437E+02, 8.232E+00, 1.928E-01, 9.711E-03, 1.918E+02
 2.200E+03, 1.210E+02, 1.212E+02, 8.287E+01, 1.373E+02, 1.428E+02, 8.382E+01, 1.340E+02, 1.457E+02, 8.274E+00, 1.935E-01, 9.299E-03, 1.914E+02
 2.400E+03, 1.213E+02, 1.213E+02, 8.198E+01, 1.385E+02, 1.435E+02, 8.451E+01, 1.360E+02, 1.433E+02, 8.343E+00, 1.934E-01, 9.351E-03, 1.915E+02
 2.600E+03, 1.232E+02, 1.224E+02, 8.492E+01, 1.402E+02, 1.445E+02, 8.576E+01, 1.355E+02, 1.461E+02, 8.405E+00, 1.932E-01, 9.501E-03, 1.916E+02
 2.800E+03, 1.221E+02, 1.234E+02, 8.393E+01, 1.391E+02, 1.432E+02, 8.625E+01, 1.367E+02, 1.472E+02, 8.429E+00, 1.934E-01, 9.347E-03, 1.915E+02
 3.000E+03, 1.247E+02, 1.267E+02, 8.432E+01, 1.421E+02, 1.475E+02, 8.771E+01, 1.401E+02, 1.523E+02, 8.500E+00, 1.937E-01, 9.219E-03, 1.912E+02
 3.200E+03, 1.244E+02, 1.253E+02, 8.658E+01, 1.400E+02, 1.466E+02, 8.727E+01, 1.408E+02, 1.479E+02, 8.550E+00, 1.935E-01, 9.284E-03, 1.912E+02
 3.400E+03, 1.251E+02, 1.249E+02, 8.833E+01, 1.418E+02, 1.452E+02, 8.713E+01, 1.391E+02, 1.486E+02, 8.607E+00, 1.937E-01, 9.191E-03, 1.911E+02
 3.600E+03, 1.250E+02, 1.266E+02, 8.558E+01, 1.428E+02, 1.466E+02, 8.701E+01, 1.413E+02, 1.515E+02, 8.618E+00, 1.938E-01, 9.132E-03, 1.911E+02
 3.800E+03, 1.261E+02, 1.283E+02, 8.215E+01, 1.446E+02, 1.515E+02, 8.785E+01, 1.436E+02, 1.535E+02, 8.688E+00, 1.936E-01, 9.236E-03, 1.914E+02
 4.000E+03, 1.268E+02, 1.285E+02, 8.488E+01, 1.437E+02, 1.518E+02, 8.899E+01, 1.427E+02, 1.537E+02, 8.722E+00, 1.930E-01, 9.566E-03, 1.916E+02
