s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
-4.998E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 5.468E-03, 2.095E-01, 3.901E-04, 0.000E+00
-3.996E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-1.605E-02, 2.095E-01, 3.901E-04, 0.000E+00
-2.994E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 6.474E-02, 2.095E-01, 3.901E-04, 0.000E+00
-1.992E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-2.869E-02, 2.095E-01, 3.901E-04, 0.000E+00
-9.896E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 1.575E-02, 2.095E-01, 3.901E-04, 0.000E+00
 1.301E-02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 5.019E-02, 2.095E-01, 3.901E-04, 8.823E-05
 1.000E+01, 2.035E+01, 2.051E+01, 2.024E+01, 2.008E+01, 2.072E+01, 2.038E+01, 2.010E+01, 2.104E+01, 4.528E+00, 2.094E-01, 4.452E-04, 1.706E+01
 2.001E+01, 2.176E+01, 2.196E+01, 2.082E+01, 2.040E+01, 2.407E+01, 2.134E+01, 2.037E+01, 2.418E+01, 2.392E+01, 2.090E-01, 6.745E-04, 4.953E+01
 3.001E+01, 2.544E+01, 2.640E+01, 2.162E+01, 2.285E+01, 3.185E+01, 2.264E+01, 2.283E+01, 3.374E+01, 5.840E+01, 2.081E-01, 1.207E-03, 8.332E+01
 4.001E+01, 3.092E+01, 3.174E+01, 2.232E+01, 2.882E+01, 4.162E+01, 2.354E+01, 2.865E+01, 4.303E+01, 7.683E+01, 2.072E-01, 1.707E-03, 9.977E+01
