s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-6.490E-04,-4.920E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.494E-04, 0.000E+00, 0.000E+00,-8.501E-01
-4.998E+01, 0.000E+00, 1.045E-02,-1.209E+00, 3.626E-03, 0.000E+00,-4.780E-01, 0.000E+00,-1.672E+00,-1.673E+00, 0.000E+00, 0.000E+00,-4.537E+01
-3.996E+01, 0.000E+00, 9.708E-03,-1.711E-02, 3.819E-03, 0.000E+00,-1.221E-03, 0.000E+00,-3.549E-03,-4.800E-03, 0.000E+00, 0.000E+00,-4.546E+01
-2.994E+01, 0.000E+00, 9.377E-03,-1.164E-02, 3.834E-03, 0.000E+00, 1.150E-03, 0.000E+00, 3.352E-04, 2.724E-03, 0.000E+00, 0.000E+00,-4.545E+01
-1.992E+01, 0.000E+00, 9.049E-03,-1.207E-02, 3.706E-03, 0.000E+00, 1.079E-03, 0.000E+00, 3.868E-03, 1.767E-03, 0.000E+00, 0.000E+00,-4.535E+01
-9.896E+00, 0.000E+00, 8.750E-03,-1.966E-02, 3.928E-03, 0.000E+00,-2.224E-03, 0.000E+00,-4.128E-03,-9.202E-03, 0.000E+00, 0.000E+00,-4.546E+01
 1.301E-02, 1.334E-04, 8.472E-03,-1.295E-02, 4.101E-03, 2.684E-06, 4.480E-04, 0.000E+00,-1.800E-03, 2.049E-04, 1.123E-08, 1.123E-08,-4.551E+01
 1.001E+01, 2.469E+01,-3.876E+00,-1.869E+01,-9.823E-01, 1.166E-01, 4.475E-01, 0.000E+00, 1.561E+00, 1.706E+00, 5.037E-04, 5.037E-04,-4.045E+00
 2.000E+01, 7.438E+01,-1.234E+01,-5.474E+01,-6.448E+00, 3.383E-01, 8.590E-02, 0.000E+00, 2.964E-01, 1.275E+00, 1.502E-03, 1.502E-03, 3.829E+00
 3.000E+01, 1.241E+02,-2.210E+01,-8.583E+01,-1.385E+01, 5.466E-01, 3.072E-01, 0.000E+00, 1.079E+00, 3.220E+00, 2.501E-03, 2.501E-03, 3.251E+01
 4.001E+01, 1.500E+02,-2.972E+01,-9.598E+01,-2.225E+01, 6.463E-01,-4.186E-02, 0.000E+00,-1.472E-01, 2.679E+00, 2.999E-03, 2.999E-03, 2.860E+01
 5.002E+01, 1.502E+02,-3.439E+01,-8.393E+01,-2.885E+01, 6.489E-01,-2.325E-01, 0.000E+00,-8.218E-01, 3.490E+00, 2.999E-03, 2.999E-03, 6.737E+00
 6.001E+01, 1.494E+02,-3.909E+01,-7.249E+01,-3.411E+01, 6.462E-01, 1.862E-01, 0.000E+00, 6.287E-01, 4.549E+00, 2.999E-03, 2.999E-03, 2.343E+01
 7.000E+01, 1.504E+02,-4.410E+01,-6.479E+01,-3.901E+01, 6.485E-01,-2.270E-01, 0.000E+00,-7.784E-01, 2.915E+00, 2.999E-03, 2.999E-03, 2.761E+00
 8.001E+01, 1.499E+02,-4.869E+01,-5.419E+01,-4.354E+01, 6.445E-01,-8.857E-02, 0.000E+00,-2.956E-01, 3.994E+00, 2.999E-03, 2.999E-03,-5.095E+00
 9.002E+01, 1.501E+02,-5.342E+01,-4.416E+01,-4.773E+01, 6.362E-01, 1.418E-02, 0.000E+00, 5.870E-02, 5.454E+00, 2.999E-03, 2.999E-03,-3.533E+00
