s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-6.000E+02, 4.900E+01, 4.900E+01, 4.900E+01, 4.900E+01, 4.900E+01, 4.900E+01, 4.900E+01, 4.900E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.878E-02, 4.898E+01, 4.898E+01, 4.900E+01, 4.898E+01, 4.897E+01, 4.901E+01, 4.896E+01, 4.898E+01,-2.211E+01, 2.095E-01, 3.901E-04, 0.000E+00
 6.000E+02, 1.267E+02, 1.280E+02, 1.413E+02, 1.622E+02, 7.645E+01, 1.412E+02, 1.677E+02, 7.515E+01,-7.105E+00, 1.945E-01, 8.798E-03, 1.701E+02
 1.200E+03, 1.388E+02, 1.409E+02, 1.530E+02, 1.845E+02, 7.905E+01, 1.573E+02, 1.877E+02, 7.774E+01,-1.885E+01, 1.508E-01, 3.286E-02, 3.648E-01
 1.800E+03, 1.434E+02, 1.454E+02, 1.611E+02, 1.871E+02, 8.198E+01, 1.643E+02, 1.909E+02, 8.101E+01,-2.041E+01, 1.362E-01, 3.965E-02, 0.000E+00
 2.400E+03, 1.504E+02, 1.512E+02, 1.693E+02, 1.963E+02, 8.568E+01, 1.706E+02, 1.992E+02, 8.366E+01,-1.848E+01, 1.326E-01, 4.089E-02, 4.035E-03
 3.000E+03, 1.577E+02, 1.593E+02, 1.774E+02, 2.057E+02, 9.001E+01, 1.801E+02, 2.093E+02, 8.845E+01,-1.999E+01, 1.301E-01, 4.195E-02, 1.745E-01
 3.600E+03, 1.641E+02, 1.646E+02, 1.843E+02, 2.151E+02, 9.295E+01, 1.859E+02, 2.167E+02, 9.130E+01,-2.201E+01, 1.288E-01, 4.266E-02, 3.326E-01
 4.200E+03, 1.713E+02, 1.735E+02, 1.935E+02, 2.239E+02, 9.639E+01, 1.973E+02, 2.286E+02, 9.451E+01,-2.197E+01, 1.290E-01, 4.257E-02, 1.755E-01
 4.800E+03, 1.781E+02, 1.789E+02, 2.017E+02, 2.309E+02, 1.018E+02, 2.027E+02, 2.352E+02, 9.900E+01,-1.840E+01, 1.264E-01, 4.410E-02, 1.986E+00
 5.400E+03, 1.809E+02, 1.809E+02, 2.036E+02, 2.340E+02, 1.050E+02, 2.047E+02, 2.363E+02, 1.017E+02,-1.774E+01, 1.251E-01, 4.477E-02, 9.893E-01
 6.000E+03, 1.956E+02, 1.872E+02, 2.064E+02, 2.719E+02, 1.086E+02, 2.113E+02, 2.472E+02, 1.032E+02,-1.602E+01, 1.233E-01, 4.567E-02, 1.603E+00
 6.600E+03, 1.931E+02, 1.932E+02, 2.168E+02, 2.522E+02, 1.102E+02, 2.192E+02, 2.526E+02, 1.078E+02,-1.680E+01, 1.219E-01, 4.662E-02, 1.659E+00
 7.200E+03, 1.954E+02, 1.969E+02, 2.181E+02, 2.524E+02, 1.158E+02, 2.222E+02, 2.560E+02, 1.125E+02,-1.460E+01, 1.184E-01, 4.861E-02, 1.705E+00
 7.800E+03, 2.017E+02, 2.005E+02, 2.276E+02, 2.581E+02, 1.196E+02, 2.275E+02, 2.587E+02, 1.151E+02,-1.383E+01, 1.202E-01, 4.790E-02, 1.964E+00
 8.000E+03, 2.106E+02, 2.097E+02, 2.389E+02, 2.735E+02, 1.194E+02, 2.387E+02, 2.745E+02, 1.158E+02,-9.189E+00, 1.206E-01, 4.780E-02, 1.942E+00
