s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-4.000E+02, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.982E-02, 2.498E+01, 2.499E+01, 2.503E+01, 2.497E+01, 2.493E+01, 2.505E+01, 2.498E+01, 2.495E+01,-2.768E+02, 2.095E-01, 3.901E-04, 0.000E+00
 4.000E+02, 7.746E+01, 7.929E+01, 7.292E+01, 1.014E+02, 5.808E+01, 7.755E+01, 1.040E+02, 5.632E+01,-2.180E+02, 2.032E-01, 3.920E-03, 9.236E+01
 8.000E+02, 8.318E+01, 8.614E+01, 7.789E+01, 1.088E+02, 6.285E+01, 8.667E+01, 1.105E+02, 6.123E+01,-2.436E+02, 1.956E-01, 8.133E-03, 9.662E+01
 1.200E+03, 8.741E+01, 8.950E+01, 8.226E+01, 1.135E+02, 6.647E+01, 8.915E+01, 1.149E+02, 6.442E+01,-2.369E+02, 1.945E-01, 8.742E-03, 9.659E+01
 1.600E+03, 9.116E+01, 9.342E+01, 8.531E+01, 1.174E+02, 7.076E+01, 9.232E+01, 1.193E+02, 6.859E+01,-2.329E+02, 1.943E-01, 8.858E-03, 9.661E+01
 2.000E+03, 9.422E+01, 9.662E+01, 8.831E+01, 1.201E+02, 7.426E+01, 9.588E+01, 1.233E+02, 7.072E+01,-2.295E+02, 1.942E-01, 8.925E-03, 9.661E+01
 2.400E+03, 9.651E+01, 9.846E+01, 9.032E+01, 1.233E+02, 7.594E+01, 9.643E+01, 1.255E+02, 7.351E+01,-2.280E+02, 1.941E-01, 8.972E-03, 9.656E+01
 2.800E+03, 9.849E+01, 1.009E+02, 9.216E+01, 1.249E+02, 7.842E+01, 1.006E+02, 1.258E+02, 7.643E+01,-2.282E+02, 1.941E-01, 8.992E-03, 9.658E+01
 3.200E+03, 1.006E+02, 1.023E+02, 9.401E+01, 1.262E+02, 8.147E+01, 1.009E+02, 1.284E+02, 7.750E+01,-2.279E+02, 1.941E-01, 8.978E-03, 9.652E+01
 3.600E+03, 1.026E+02, 1.048E+02, 9.660E+01, 1.283E+02, 8.286E+01, 1.033E+02, 1.318E+02, 7.940E+01,-2.263E+02, 1.942E-01, 8.954E-03, 9.650E+01
 4.000E+03, 1.032E+02, 1.054E+02, 9.720E+01, 1.298E+02, 8.258E+01, 1.043E+02, 1.324E+02, 7.966E+01,-2.251E+02, 1.940E-01, 9.016E-03, 9.659E+01
 4.400E+03, 1.051E+02, 1.068E+02, 9.811E+01, 1.323E+02, 8.485E+01, 1.055E+02, 1.333E+02, 8.169E+01,-2.235E+02, 1.940E-01, 9.037E-03, 9.653E+01
 4.800E+03, 1.069E+02, 1.095E+02, 9.880E+01, 1.342E+02, 8.765E+01, 1.068E+02, 1.375E+02, 8.416E+01,-2.236E+02, 1.940E-01, 9.049E-03, 9.652E+01
 5.200E+03, 1.077E+02, 1.092E+02, 1.011E+02, 1.347E+02, 8.721E+01, 1.074E+02, 1.355E+02, 8.481E+01,-2.241E+02, 1.940E-01, 9.040E-03, 9.645E+01
 5.600E+03, 1.079E+02, 1.108E+02, 1.008E+02, 1.356E+02, 8.719E+01, 1.075E+02, 1.382E+02, 8.679E+01,-2.240E+02, 1.940E-01, 9.051E-03, 9.654E+01
 6.000E+03, 1.100E+02, 1.118E+02, 1.027E+02, 1.381E+02, 8.921E+01, 1.104E+02, 1.379E+02, 8.705E+01,-2.238E+02, 1.940E-01, 9.061E-03, 9.648E+01
