s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
-6.000E+01, 0.000E+00,-7.135E-04,-4.831E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.140E-04, 0.000E+00, 0.000E+00,-8.347E-01
-4.998E+01, 0.000E+00, 2.734E-02,-2.664E+00, 9.820E-03, 0.000E+00,-1.049E+00, 0.000E+00,-3.667E+00,-3.676E+00, 0.000E+00, 0.000E+00,-9.848E+01
-3.996E+01, 0.000E+00, 2.555E-02,-3.864E-02, 1.079E-02, 0.000E+00, 2.091E-03, 0.000E+00, 3.372E-03,-2.064E-04, 0.000E+00, 0.000E+00,-9.839E+01
-2.996E+01, 0.000E+00, 2.416E-02,-4.237E-02, 1.149E-02, 0.000E+00, 1.001E-03, 0.000E+00, 4.009E-03,-5.722E-03, 0.000E+00, 0.000E+00,-9.829E+01
-1.992E+01, 0.000E+00, 2.283E-02,-4.622E-02, 1.216E-02, 0.000E+00,-9.599E-04, 0.000E+00,-2.233E-03,-1.219E-02, 0.000E+00, 0.000E+00,-9.835E+01
-9.970E+00, 0.000E+00, 2.159E-02,-4.733E-02, 1.280E-02, 0.000E+00,-1.661E-03, 0.000E+00,-2.950E-03,-1.460E-02, 0.000E+00, 0.000E+00,-9.842E+01
 6.584E-02, 6.907E-04, 2.040E-02,-3.834E-02, 1.295E-02, 1.797E-05, 1.571E-03, 0.000E+00,-2.954E-03,-2.714E-03, 7.525E-08, 7.525E-08,-9.850E+01
 1.003E+01, 3.298E+01,-5.036E+00,-2.412E+01,-1.459E+00, 1.576E-01, 9.163E-01, 0.000E+00, 3.204E+00, 3.440E+00, 6.757E-04, 6.757E-04,-1.372E+01
 2.001E+01, 9.907E+01,-1.626E+01,-7.214E+01,-8.768E+00, 4.487E-01, 2.771E-01, 0.000E+00, 9.660E-01, 2.631E+00, 2.004E-03, 2.004E-03, 1.192E+01
 3.001E+01, 1.658E+02,-2.968E+01,-1.121E+02,-1.923E+01, 7.197E-01, 5.507E-01, 0.000E+00, 1.917E+00, 5.983E+00, 3.336E-03, 3.336E-03, 6.287E+01
 4.000E+01, 2.002E+02,-4.133E+01,-1.234E+02,-3.111E+01, 8.507E-01,-4.526E-01, 0.000E+00,-1.585E+00, 4.741E+00, 3.999E-03, 3.999E-03, 2.079E+01
 5.000E+01, 1.998E+02,-4.967E+01,-1.039E+02,-3.998E+01, 8.412E-01,-1.289E-01, 0.000E+00,-4.615E-01, 6.917E+00, 3.999E-03, 3.999E-03, 8.524E+00
 6.000E+01, 1.997E+02,-5.831E+01,-8.778E+01,-4.805E+01, 8.503E-01, 1.489E-02, 0.000E+00, 8.826E-03, 6.415E+00, 3.999E-03, 3.999E-03, 8.758E+00
 7.002E+01, 2.002E+02,-6.649E+01,-7.051E+01,-5.497E+01, 8.435E-01,-7.378E-02, 0.000E+00,-2.093E-01, 9.009E+00, 3.999E-03, 3.999E-03, 3.188E+00
 8.000E+01, 1.994E+02,-7.301E+01,-5.744E+01,-5.938E+01, 8.356E-01,-3.658E-01, 0.000E+00,-1.363E+00, 9.993E+00, 3.999E-03, 3.999E-03,-3.298E+01
 9.000E+01, 2.005E+02,-7.847E+01,-4.729E+01,-6.356E+01, 8.255E-01, 2.727E-01, 0.000E+00, 9.404E-01, 1.225E+01, 3.999E-03, 3.999E-03,-7.992E+00
 1.000E+02, 1.999E+02,-8.307E+01,-4.226E+01,-6.734E+01, 8.220E-01,-3.230E-01, 0.000E+00,-1.131E+00, 7.702E+00, 3.999E-03, 3.999E-03,-3.804E+01
 1.100E+02, 2.003E+02,-8.722E+01,-3.130E+01,-7.090E+01, 8.008E-01, 4.884E-02, 0.000E+00, 1.711E-01, 1.171E+01, 3.999E-03, 3.999E-03,-3.349E+01
 1.200E+02, 1.996E+02,-9.101E+01,-2.563E+01,-7.539E+01, 7.970E-01,-2.786E-01, 0.000E+00,-9.718E-01, 8.068E+00, 3.999E-03, 3.999E-03,-5.930E+01
 1.300E+02, 1.999E+02,-9.376E+01,-1.639E+01,-7.733E+01, 7.780E-01,-9.394E-03, 0.000E+00,-4.298E-02, 1.315E+01, 3.999E-03, 3.999E-03,-6.045E+01
 1.400E+02, 2.001E+02,-9.526E+01,-1.606E+01,-7.690E+01, 7.700E-01, 5.780E-02, 0.000E+00, 1.463E-01, 1.267E+01, 3.999E-03, 3.999E-03,-5.656E+01
 1.500E+02, 2.004E+02,-9.781E+01,-1.270E+01,-7.911E+01, 7.779E-01,-3.465E-02, 0.000E+00,-1.264E-01, 1.155E+01, 3.999E-03, 3.999E-03,-5.993E+01
 1.600E+02, 1.993E+02,-9.869E+01,-8.914E+00,-7.860E+01, 7.655E-01,-2.395E-01, 0.000E+00,-8.431E-01, 1.363E+01, 3.999E-03, 3.999E-03,-8.232E+01
 1.700E+02, 2.005E+02,-1.001E+02,-8.077E+00,-7.929E+01, 7.491E-01, 3.588E-01, 0.000E+00, 1.229E+00, 1.410E+01, 3.999E-03, 3.999E-03,-4.965E+01
 1.800E+02, 1.997E+02,-1.012E+02,-9.505E+00,-8.017E+01, 7.469E-01,-2.374E-01, 0.000E+00,-8.281E-01, 9.265E+00, 3.999E-03, 3.999E-03,-7.164E+01
 1.900E+02, 1.994E+02,-1.026E+02,-6.042E+00,-8.020E+01, 7.342E-01,-1.606E-01, 0.000E+00,-5.776E-01, 1.113E+01, 3.999E-03, 3.999E-03,-8.701E+01
 2.000E+02, 2.006E+02,-1.034E+02,-4.774E+00,-7.988E+01, 7.250E-01,-4.465E-02, 0.000E+00,-8.934E-02, 1.318E+01, 3.999E-03, 3.999E-03,-8.938E+01
 2.100E+02, 1.999E+02,-1.035E+02,-3.550E+00,-7.844E+01, 7.265E-01, 1.101E-01, 0.000E+00, 3.456E-01, 1.526E+01, 3.999E-03, 3.999E-03,-8.021E+01
 2.200E+02, 2.004E+02,-1.039E+02,-8.085E+00,-7.779E+01, 7.305E-01, 8.242E-03, 0.000E+00, 4.014E-02, 1.136E+01, 3.999E-03, 3.999E-03,-7.914E+01
 2.300E+02, 1.997E+02,-1.050E+02,-7.067E+00,-7.760E+01, 7.340E-01,-8.073E-04, 0.000E+00,-4.739E-02, 1.070E+01, 3.999E-03, 3.999E-03,-8.040E+01
 2.400E+02, 1.990E+02,-1.052E+02,-3.079E+00,-7.701E+01, 7.047E-01,-2.625E-01, 0.000E+00,-9.331E-01, 1.412E+01, 3.999E-03, 3.999E-03,-1.052E+02
 2.500E+02, 2.011E+02,-1.061E+02,-3.947E+00,-7.784E+01, 7.055E-01, 2.676E-01, 0.000E+00, 9.452E-01, 1.423E+01, 3.999E-03, 3.999E-03,-8.010E+01
 2.600E+02, 1.993E+02,-1.064E+02,-3.589E+00,-7.840E+01, 7.028E-01,-4.086E-02, 0.000E+00,-1.724E-01, 1.151E+01, 3.999E-03, 3.999E-03,-8.469E+01
 2.700E+02, 2.003E+02,-1.068E+02,-3.558E+00,-7.751E+01, 6.863E-01,-1.048E-01, 0.000E+00,-3.531E-01, 1.303E+01, 3.999E-03, 3.999E-03,-9.407E+01
 2.800E+02, 1.996E+02,-1.071E+02,-1.219E+00,-7.702E+01, 6.812E-01,-9.986E-02, 0.000E+00,-3.440E-01, 1.481E+01, 3.999E-03, 3.999E-03,-1.032E+02
 2.900E+02, 2.007E+02,-1.073E+02,-2.323E+00,-7.664E+01, 6.834E-01, 3.705E-01, 0.000E+00, 1.275E+00, 1.543E+01, 3.999E-03, 3.999E-03,-6.934E+01
 3.000E+02, 1.996E+02,-1.077E+02,-6.092E+00,-7.590E+01, 6.923E-01,-2.293E-01, 0.000E+00,-7.964E-01, 1.038E+01, 3.999E-03, 3.999E-03,-9.052E+01
 3.100E+02, 1.999E+02,-1.082E+02,-3.600E+00,-7.559E+01, 6.840E-01, 1.287E-01, 0.000E+00, 3.982E-01, 1.336E+01, 3.999E-03, 3.999E-03,-7.995E+01
 3.200E+02, 2.000E+02,-1.087E+02,-4.889E+00,-7.523E+01, 6.943E-01,-7.994E-02, 0.000E+00,-2.616E-01, 1.179E+01, 3.999E-03, 3.999E-03,-8.689E+01
 3.300E+02, 1.994E+02,-1.085E+02,-7.798E-01,-7.499E+01, 6.626E-01, 7.476E-02, 0.000E+00, 2.657E-01, 1.588E+01, 3.999E-03, 3.999E-03,-7.984E+01
 3.400E+02, 2.001E+02,-1.089E+02,-1.595E+00,-7.570E+01, 6.611E-01,-1.845E-01, 0.000E+00,-7.173E-01, 1.435E+01, 3.999E-03, 3.999E-03,-9.891E+01
 3.500E+02, 2.002E+02,-1.092E+02,-3.625E+00,-7.508E+01, 6.596E-01, 3.067E-01, 0.000E+00, 1.064E+00, 1.328E+01, 3.999E-03, 3.999E-03,-7.062E+01
 3.600E+02, 1.989E+02,-1.094E+02,-1.815E+00,-7.492E+01, 6.461E-01,-3.073E-01, 0.000E+00,-1.049E+00, 1.314E+01, 3.999E-03, 3.999E-03,-9.850E+01
 3.700E+02, 2.008E+02,-1.097E+02,-1.956E+00,-7.453E+01, 6.456E-01, 2.147E-01, 0.000E+00, 7.132E-01, 1.547E+01, 3.999E-03, 3.999E-03,-7.957E+01
 3.800E+02, 1.999E+02,-1.101E+02,-3.616E+00,-7.369E+01, 6.530E-01,-1.185E-01, 0.000E+00,-4.085E-01, 1.309E+01, 3.999E-03, 3.999E-03,-9.042E+01
 3.900E+02, 2.000E+02,-1.102E+02,-3.659E+00,-7.267E+01, 6.531E-01, 8.364E-02, 0.000E+00, 2.811E-01, 1.426E+01, 3.999E-03, 3.999E-03,-8.296E+01
 4.000E+02, 2.000E+02,-1.109E+02,-3.273E+00,-7.276E+01, 6.571E-01,-1.475E-01, 0.000E+00,-5.327E-01, 1.362E+01, 3.999E-03, 3.999E-03,-9.713E+01
 4.100E+02, 1.999E+02,-1.107E+02,-1.290E+00,-7.205E+01, 6.426E-01, 1.193E-01, 0.000E+00, 4.118E-01, 1.661E+01, 3.999E-03, 3.999E-03,-8.619E+01
 4.200E+02, 1.999E+02,-1.107E+02,-3.422E+00,-7.292E+01, 6.433E-01, 8.668E-02, 0.000E+00, 2.809E-01, 1.354E+01, 3.999E-03, 3.999E-03,-7.873E+01
 4.300E+02, 2.003E+02,-1.117E+02,-3.148E+00,-7.303E+01, 6.405E-01, 8.047E-02, 0.000E+00, 3.000E-01, 1.312E+01, 3.999E-03, 3.999E-03,-7.076E+01
 4.400E+02, 1.986E+02,-1.116E+02,-9.863E-01,-7.264E+01, 6.190E-01,-7.900E-02, 0.000E+00,-3.319E-01, 1.386E+01, 3.999E-03, 3.999E-03,-7.957E+01
 4.500E+02, 2.009E+02,-1.122E+02,-1.589E+00,-7.251E+01, 6.273E-01, 9.597E-03, 0.000E+00, 2.774E-02, 1.531E+01, 3.999E-03, 3.999E-03,-7.883E+01
 4.600E+02, 2.005E+02,-1.122E+02,-2.591E+00,-7.147E+01, 6.304E-01, 5.141E-02, 0.000E+00, 1.919E-01, 1.482E+01, 3.999E-03, 3.999E-03,-7.373E+01
 4.700E+02, 1.992E+02,-1.123E+02,-2.297E+00,-7.068E+01, 6.339E-01,-1.242E-01, 0.000E+00,-4.703E-01, 1.443E+01, 3.999E-03, 3.999E-03,-8.622E+01
 4.800E+02, 2.000E+02,-1.121E+02,-4.293E+00,-7.089E+01, 6.211E-01, 2.848E-02, 0.000E+00, 2.562E-02, 1.332E+01, 3.999E-03, 3.999E-03,-8.554E+01
 4.900E+02, 1.986E+02,-1.127E+02,-1.932E+00,-7.174E+01, 6.053E-01,-5.008E-02, 0.000E+00,-2.416E-01, 1.269E+01, 3.999E-03, 3.999E-03,-9.196E+01
 5.000E+02, 2.020E+02,-1.134E+02,-2.792E+00,-7.192E+01, 6.111E-01, 1.311E-01, 0.000E+00, 5.043E-01, 1.463E+01, 3.999E-03, 3.999E-03,-7.856E+01
 5.100E+02, 1.997E+02,-1.131E+02,-2.980E-03,-7.130E+01, 5.971E-01, 7.192E-03, 0.000E+00,-6.792E-03, 1.596E+01, 3.999E-03, 3.999E-03,-7.874E+01
 5.200E+02, 2.004E+02,-1.131E+02,-1.648E+00,-7.026E+01, 6.147E-01, 2.210E-01, 0.000E+00, 7.936E-01, 1.619E+01, 3.999E-03, 3.999E-03,-5.767E+01
 5.300E+02, 1.992E+02,-1.134E+02,-2.766E+00,-6.964E+01, 6.101E-01,-3.361E-01, 0.000E+00,-1.208E+00, 1.370E+01, 3.999E-03, 3.999E-03,-8.977E+01
 5.400E+02, 2.001E+02,-1.137E+02,-4.569E+00,-6.913E+01, 6.122E-01, 8.692E-02, 0.000E+00, 2.920E-01, 1.334E+01, 3.999E-03, 3.999E-03,-8.200E+01
 5.500E+02, 1.993E+02,-1.141E+02,-1.040E+00,-7.093E+01, 5.982E-01,-1.828E-01, 0.000E+00,-6.311E-01, 1.370E+01, 3.999E-03, 3.999E-03,-9.879E+01
 5.600E+02, 1.998E+02,-1.144E+02,-6.383E-01,-7.037E+01, 5.926E-01, 9.814E-02, 0.000E+00, 2.767E-01, 1.506E+01, 3.999E-03, 3.999E-03,-9.143E+01
 5.700E+02, 2.003E+02,-1.143E+02,-8.438E-01,-7.066E+01, 5.930E-01,-1.322E-03, 0.000E+00, 1.629E-02, 1.506E+01, 3.999E-03, 3.999E-03,-9.100E+01
 5.800E+02, 2.002E+02,-1.139E+02,-2.479E+00,-6.939E+01, 5.927E-01, 1.368E-01, 0.000E+00, 4.421E-01, 1.521E+01, 3.999E-03, 3.999E-03,-7.926E+01
 5.900E+02, 2.001E+02,-1.140E+02,-3.940E+00,-6.844E+01, 5.991E-01, 1.451E-01, 0.000E+00, 4.709E-01, 1.449E+01, 3.999E-03, 3.999E-03,-6.675E+01
 6.000E+02, 1.994E+02,-1.148E+02,-9.906E-01,-7.021E+01, 5.919E-01,-4.462E-01, 0.000E+00,-1.601E+00, 1.361E+01, 3.999E-03, 3.999E-03,-1.093E+02
 6.100E+02, 2.006E+02,-1.147E+02, 4.073E-01,-6.982E+01, 5.859E-01, 1.946E-01, 0.000E+00, 6.770E-01, 1.728E+01, 3.999E-03, 3.999E-03,-9.136E+01
 6.200E+02, 1.999E+02,-1.145E+02,-4.221E-01,-6.955E+01, 5.853E-01, 1.890E-01, 0.000E+00, 6.088E-01, 1.624E+01, 3.999E-03, 3.999E-03,-7.518E+01
 6.300E+02, 1.997E+02,-1.144E+02,-8.613E-01,-6.942E+01, 5.890E-01,-6.000E-02, 0.000E+00,-2.030E-01, 1.558E+01, 3.999E-03, 3.999E-03,-8.058E+01
 6.400E+02, 1.998E+02,-1.141E+02,-2.949E+00,-6.880E+01, 5.891E-01,-6.630E-02, 0.000E+00,-2.054E-01, 1.451E+01, 3.999E-03, 3.999E-03,-8.603E+01
 6.500E+02, 2.001E+02,-1.144E+02,-2.836E+00,-6.886E+01, 5.793E-01, 8.226E-02, 0.000E+00, 2.066E-01, 1.465E+01, 3.999E-03, 3.999E-03,-8.054E+01
 6.600E+02, 2.002E+02,-1.150E+02,-1.988E+00,-6.909E+01, 5.811E-01, 1.364E-02, 0.000E+00, 3.268E-02, 1.469E+01, 3.999E-03, 3.999E-03,-7.967E+01
 6.700E+02, 1.998E+02,-1.148E+02,-1.648E-02,-6.868E+01, 5.676E-01, 4.523E-02, 0.000E+00, 1.502E-01, 1.687E+01, 3.999E-03, 3.999E-03,-7.568E+01
