s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-1.000E+02, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 9.592E-02, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 1.358E-02, 2.095E-01, 3.901E-04, 0.000E+00
 1.000E+02, 6.336E+01, 6.411E+01, 4.706E+01, 6.695E+01, 7.605E+01, 4.737E+01, 6.679E+01, 7.817E+01, 3.967E+01, 2.064E-01, 2.148E-03, 8.034E+01
 2.000E+02, 8.576E+01, 8.633E+01, 7.452E+01, 8.753E+01, 9.523E+01, 7.588E+01, 8.781E+01, 9.531E+01, 1.473E+01, 2.003E-01, 5.510E-03, 9.594E+01
 3.000E+02, 9.310E+01, 9.272E+01, 8.059E+01, 9.541E+01, 1.033E+02, 7.885E+01, 9.555E+01, 1.037E+02, 8.211E+00, 1.942E-01, 8.907E-03, 9.796E+01
 4.000E+02, 9.561E+01, 9.651E+01, 8.354E+01, 9.732E+01, 1.060E+02, 8.385E+01, 9.991E+01, 1.058E+02, 8.344E+00, 1.877E-01, 1.257E-02, 9.909E+01
 5.000E+02, 9.763E+01, 9.789E+01, 8.556E+01, 1.004E+02, 1.069E+02, 8.482E+01, 9.942E+01, 1.094E+02, 8.420E+00, 1.811E-01, 1.626E-02, 9.919E+01
 6.000E+02, 9.895E+01, 9.999E+01, 8.556E+01, 1.034E+02, 1.079E+02, 8.633E+01, 1.021E+02, 1.116E+02, 8.636E+00, 1.741E-01, 2.016E-02, 1.003E+02
 7.000E+02, 1.012E+02, 9.836E+01, 9.111E+01, 1.043E+02, 1.082E+02, 8.689E+01, 9.921E+01, 1.090E+02, 8.958E+00, 1.674E-01, 2.388E-02, 9.963E+01
 8.000E+02, 1.033E+02, 1.001E+02, 8.955E+01, 1.078E+02, 1.127E+02, 8.951E+01, 1.015E+02, 1.094E+02, 8.994E+00, 1.611E-01, 2.740E-02, 9.880E+01
 9.000E+02, 1.031E+02, 1.030E+02, 8.934E+01, 1.049E+02, 1.151E+02, 9.006E+01, 1.042E+02, 1.147E+02, 9.122E+00, 1.542E-01, 3.126E-02, 9.972E+01
 1.000E+03, 1.051E+02, 1.033E+02, 9.300E+01, 1.092E+02, 1.132E+02, 9.099E+01, 1.054E+02, 1.136E+02, 9.406E+00, 1.470E-01, 3.529E-02, 9.968E+01
 1.100E+03, 1.026E+02, 1.044E+02, 8.940E+01, 1.056E+02, 1.127E+02, 9.173E+01, 1.077E+02, 1.137E+02, 9.811E+00, 1.405E-01, 3.890E-02, 9.511E+01
 1.200E+03, 9.141E+01, 9.263E+01, 8.252E+01, 9.304E+01, 9.867E+01, 8.422E+01, 9.288E+01, 1.008E+02, 4.310E+00, 1.363E-01, 4.116E-02, 6.976E+01
 1.300E+03, 8.647E+01, 8.391E+01, 8.092E+01, 8.855E+01, 8.993E+01, 7.697E+01, 8.531E+01, 8.944E+01, 1.540E+01, 1.363E-01, 4.092E-02, 1.160E+01
 1.400E+03, 7.509E+01, 7.438E+01, 7.155E+01, 7.622E+01, 7.751E+01, 6.950E+01, 7.554E+01, 7.811E+01, 3.602E+00, 1.364E-01, 4.065E-02, 0.000E+00
 1.500E+03, 6.920E+01, 6.832E+01, 6.625E+01, 7.009E+01, 7.126E+01, 6.448E+01, 6.852E+01, 7.195E+01, 3.888E+00, 1.361E-01, 4.050E-02, 0.000E+00
 1.600E+03, 6.483E+01, 6.475E+01, 6.179E+01, 6.569E+01, 6.701E+01, 6.137E+01, 6.470E+01, 6.819E+01, 4.283E+00, 1.360E-01, 4.031E-02, 0.000E+00
 1.700E+03, 6.485E+01, 6.397E+01, 6.263E+01, 6.562E+01, 6.629E+01, 6.002E+01, 6.426E+01, 6.762E+01, 5.162E+00, 1.357E-01, 4.019E-02, 0.000E+00
 1.800E+03, 6.580E+01, 6.503E+01, 6.247E+01, 6.702E+01, 6.791E+01, 6.153E+01, 6.508E+01, 6.847E+01, 6.658E+00, 1.353E-01, 4.015E-02, 0.000E+00
