s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-5.000E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.036E-01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 3.700E+01, 8.779E-03, 2.095E-01, 3.901E-04, 0.000E+00
 5.002E+01, 7.295E+01, 7.415E+01, 5.116E+01, 1.294E+02, 3.832E+01, 5.240E+01, 1.325E+02, 3.755E+01, 1.105E+02, 2.095E-01, 4.047E-04, 1.349E+02
 1.000E+02, 1.022E+02, 1.050E+02, 9.240E+01, 1.739E+02, 4.028E+01, 9.239E+01, 1.832E+02, 3.931E+01, 5.618E+01, 2.089E-01, 7.244E-04, 1.947E+02
 1.500E+02, 1.156E+02, 1.191E+02, 1.151E+02, 1.907E+02, 4.105E+01, 1.144E+02, 2.026E+02, 4.042E+01, 2.159E+01, 2.083E-01, 1.089E-03, 1.970E+02
 2.000E+02, 1.247E+02, 1.251E+02, 1.290E+02, 2.038E+02, 4.125E+01, 1.277E+02, 2.066E+02, 4.093E+01, 1.540E+01, 2.074E-01, 1.571E-03, 1.983E+02
 2.500E+02, 1.298E+02, 1.290E+02, 1.361E+02, 2.116E+02, 4.166E+01, 1.369E+02, 2.089E+02, 4.122E+01, 1.342E+01, 2.064E-01, 2.151E-03, 1.987E+02
 3.000E+02, 1.314E+02, 1.342E+02, 1.421E+02, 2.099E+02, 4.232E+01, 1.420E+02, 2.189E+02, 4.183E+01, 1.259E+01, 2.051E-01, 2.878E-03, 1.989E+02
 3.500E+02, 1.244E+02, 1.265E+02, 1.355E+02, 1.951E+02, 4.264E+01, 1.386E+02, 1.986E+02, 4.234E+01, 2.337E+00, 2.036E-01, 3.704E-03, 1.643E+02
 4.000E+02, 1.236E+02, 1.243E+02, 1.299E+02, 1.966E+02, 4.427E+01, 1.314E+02, 1.982E+02, 4.344E+01, 6.814E+00, 2.023E-01, 4.426E-03, 1.266E+02
 4.500E+02, 1.048E+02, 1.077E+02, 1.119E+02, 1.563E+02, 4.625E+01, 1.129E+02, 1.657E+02, 4.449E+01,-6.490E+00, 2.008E-01, 5.254E-03, 1.189E+01
 5.000E+02, 1.114E+02, 1.118E+02, 1.035E+02, 1.790E+02, 5.160E+01, 1.024E+02, 1.827E+02, 5.035E+01, 3.546E+01, 1.985E-01, 6.529E-03, 1.522E+00
 5.501E+02, 1.116E+02, 1.105E+02, 1.012E+02, 1.784E+02, 5.524E+01, 1.011E+02, 1.776E+02, 5.268E+01, 2.350E+01, 1.970E-01, 7.384E-03, 4.405E-01
 6.000E+02, 1.120E+02, 1.106E+02, 9.825E+01, 1.811E+02, 5.671E+01, 1.010E+02, 1.761E+02, 5.467E+01, 2.441E+01, 1.955E-01, 8.188E-03, 3.899E-04
 6.500E+02, 1.185E+02, 1.109E+02, 9.962E+01, 1.948E+02, 6.119E+01, 9.955E+01, 1.763E+02, 5.687E+01, 3.321E+01, 1.946E-01, 8.741E-03, 4.364E-02
 7.000E+02, 1.262E+02, 1.206E+02, 1.006E+02, 2.128E+02, 6.501E+01, 9.819E+01, 2.014E+02, 6.214E+01, 3.985E+01, 1.930E-01, 9.595E-03, 1.754E-02
 7.500E+02, 1.260E+02, 1.192E+02, 1.005E+02, 2.071E+02, 7.030E+01, 9.874E+01, 1.925E+02, 6.630E+01, 2.382E+01, 1.922E-01, 1.005E-02, 5.039E-03
 8.000E+02, 1.209E+02, 1.135E+02, 9.815E+01, 1.921E+02, 7.250E+01, 9.579E+01, 1.764E+02, 6.842E+01, 1.967E+01, 1.919E-01, 1.025E-02, 1.087E-01
 8.500E+02, 1.264E+02, 1.200E+02, 1.004E+02, 2.039E+02, 7.488E+01, 9.532E+01, 1.937E+02, 7.099E+01, 3.418E+01, 1.918E-01, 1.027E-02, 1.931E-01
 9.000E+02, 1.250E+02, 1.208E+02, 9.891E+01, 1.970E+02, 7.921E+01, 9.731E+01, 1.904E+02, 7.469E+01, 2.933E+01, 1.915E-01, 1.045E-02, 7.014E-02
 9.500E+02, 1.219E+02, 1.171E+02, 9.996E+01, 1.833E+02, 8.256E+01, 9.627E+01, 1.788E+02, 7.612E+01, 1.833E+01, 1.899E-01, 1.131E-02, 0.000E+00
 1.000E+03, 1.203E+02, 1.167E+02, 9.784E+01, 1.784E+02, 8.459E+01, 9.569E+01, 1.755E+02, 7.891E+01, 1.677E+01, 1.886E-01, 1.207E-02, 0.000E+00
 1.050E+03, 1.287E+02, 1.234E+02, 9.956E+01, 1.978E+02, 8.870E+01, 9.812E+01, 1.889E+02, 8.316E+01, 4.699E+01, 1.882E-01, 1.226E-02, 2.196E-01
 1.100E+03, 1.249E+02, 1.195E+02, 9.961E+01, 1.829E+02, 9.215E+01, 9.703E+01, 1.763E+02, 8.533E+01, 1.406E+01, 1.869E-01, 1.300E-02, 9.122E-03
 1.150E+03, 1.222E+02, 1.179E+02, 9.827E+01, 1.774E+02, 9.105E+01, 9.463E+01, 1.723E+02, 8.670E+01, 1.329E+01, 1.864E-01, 1.331E-02, 0.000E+00
 1.200E+03, 1.251E+02, 1.185E+02, 9.655E+01, 1.818E+02, 9.698E+01, 9.304E+01, 1.713E+02, 9.110E+01, 1.732E+01, 1.857E-01, 1.366E-02, 0.000E+00
 1.250E+03, 1.242E+02, 1.178E+02, 9.558E+01, 1.784E+02, 9.874E+01, 9.313E+01, 1.697E+02, 9.065E+01, 1.659E+01, 1.867E-01, 1.311E-02, 0.000E+00
 1.300E+03, 1.305E+02, 1.233E+02, 9.580E+01, 1.913E+02, 1.045E+02, 9.463E+01, 1.785E+02, 9.669E+01, 2.415E+01, 1.857E-01, 1.366E-02, 0.000E+00
 1.350E+03, 1.326E+02, 1.267E+02, 9.811E+01, 1.894E+02, 1.103E+02, 9.473E+01, 1.832E+02, 1.021E+02, 2.262E+01, 1.847E-01, 1.421E-02, 0.000E+00
 1.400E+03, 1.370E+02, 1.273E+02, 9.759E+01, 1.989E+02, 1.144E+02, 9.533E+01, 1.795E+02, 1.071E+02, 2.227E+01, 1.834E-01, 1.498E-02, 0.000E+00
 1.450E+03, 1.429E+02, 1.342E+02, 1.007E+02, 2.053E+02, 1.227E+02, 9.857E+01, 1.934E+02, 1.107E+02, 2.893E+01, 1.823E-01, 1.557E-02, 0.000E+00
 1.500E+03, 2.076E+02, 1.688E+02, 1.215E+02, 3.750E+02, 1.263E+02, 1.128E+02, 2.735E+02, 1.202E+02, 1.063E+02, 1.811E-01, 1.624E-02, 6.605E-01
 1.550E+03, 2.204E+02, 1.913E+02, 1.543E+02, 3.799E+02, 1.271E+02, 1.457E+02, 3.107E+02, 1.175E+02, 7.057E+01, 1.813E-01, 1.612E-02, 2.253E+00
 1.600E+03, 1.742E+02, 1.703E+02, 1.462E+02, 2.611E+02, 1.154E+02, 1.430E+02, 2.583E+02, 1.098E+02,-4.043E+00, 1.800E-01, 1.688E-02, 1.411E+00
 1.650E+03, 1.645E+02, 1.593E+02, 1.335E+02, 2.454E+02, 1.144E+02, 1.309E+02, 2.379E+02, 1.090E+02, 8.651E+00, 1.808E-01, 1.641E-02, 4.533E-03
 1.700E+03, 1.602E+02, 1.524E+02, 1.260E+02, 2.357E+02, 1.190E+02, 1.235E+02, 2.236E+02, 1.102E+02, 1.576E+01, 1.819E-01, 1.581E-02, 0.000E+00
 1.750E+03, 2.119E+02, 1.869E+02, 1.431E+02, 3.656E+02, 1.271E+02, 1.387E+02, 3.032E+02, 1.188E+02, 8.806E+01, 1.815E-01, 1.604E-02, 1.244E+00
 1.800E+03, 1.863E+02, 1.820E+02, 1.558E+02, 2.794E+02, 1.239E+02, 1.545E+02, 2.771E+02, 1.144E+02, 2.474E+01, 1.808E-01, 1.640E-02, 4.982E-01
 1.850E+03, 1.860E+02, 1.789E+02, 1.482E+02, 2.876E+02, 1.222E+02, 1.475E+02, 2.741E+02, 1.151E+02, 2.370E+01, 1.812E-01, 1.619E-02, 2.821E-01
 1.900E+03, 1.893E+02, 1.832E+02, 1.498E+02, 2.918E+02, 1.262E+02, 1.503E+02, 2.799E+02, 1.194E+02, 3.847E+01, 1.815E-01, 1.605E-02, 4.245E-01
 1.950E+03, 1.998E+02, 1.872E+02, 1.588E+02, 3.119E+02, 1.287E+02, 1.553E+02, 2.861E+02, 1.204E+02, 4.704E+01, 1.811E-01, 1.625E-02, 5.898E-01
 2.000E+03, 2.073E+02, 1.937E+02, 1.599E+02, 3.309E+02, 1.309E+02, 1.552E+02, 3.005E+02, 1.253E+02, 3.604E+01, 1.809E-01, 1.635E-02, 2.536E+00
