s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,"West_All_TCs","East_All_TCs","West_Bottom_TCs","West_Middle_TCs","West_Upper_TCs","East_Bottom_TCs","East_Middle_TCs","East_Upper_TCs","Pressure","O2","CO2","HRR"
-5.000E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00
 1.036E-01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 1.247E-02, 2.095E-01, 3.901E-04, 0.000E+00
 5.001E+01, 5.705E+01, 5.835E+01, 3.996E+01, 1.069E+02, 2.429E+01, 4.084E+01, 1.107E+02, 2.353E+01, 1.219E+02, 2.095E-01, 4.039E-04, 1.347E+02
 1.000E+02, 9.045E+01, 9.323E+01, 8.868E+01, 1.561E+02, 2.652E+01, 9.079E+01, 1.635E+02, 2.537E+01, 7.444E+01, 2.090E-01, 6.921E-04, 1.944E+02
 1.500E+02, 1.068E+02, 1.094E+02, 1.154E+02, 1.778E+02, 2.735E+01, 1.171E+02, 1.843E+02, 2.673E+01, 2.668E+01, 2.084E-01, 1.024E-03, 1.972E+02
 2.000E+02, 1.146E+02, 1.171E+02, 1.285E+02, 1.874E+02, 2.785E+01, 1.314E+02, 1.924E+02, 2.756E+01, 1.671E+01, 2.077E-01, 1.424E-03, 1.984E+02
 2.500E+02, 1.206E+02, 1.196E+02, 1.372E+02, 1.962E+02, 2.832E+01, 1.408E+02, 1.904E+02, 2.765E+01, 1.434E+01, 2.070E-01, 1.806E-03, 1.985E+02
 3.000E+02, 1.228E+02, 1.250E+02, 1.437E+02, 1.962E+02, 2.851E+01, 1.431E+02, 2.036E+02, 2.809E+01, 1.283E+01, 2.057E-01, 2.559E-03, 1.993E+02
 3.500E+02, 1.249E+02, 1.273E+02, 1.440E+02, 2.012E+02, 2.950E+01, 1.475E+02, 2.057E+02, 2.865E+01, 1.278E+01, 2.044E-01, 3.237E-03, 1.990E+02
 4.000E+02, 1.046E+02, 1.079E+02, 1.188E+02, 1.654E+02, 2.966E+01, 1.288E+02, 1.653E+02, 2.949E+01,-1.922E+01, 2.028E-01, 4.142E-03, 1.183E+02
 4.500E+02, 9.839E+01, 9.611E+01, 1.042E+02, 1.584E+02, 3.260E+01, 1.041E+02, 1.534E+02, 3.085E+01, 6.143E+00, 2.009E-01, 5.216E-03, 1.861E+01
 5.000E+02, 1.254E+02, 1.102E+02, 1.071E+02, 2.309E+02, 3.806E+01, 9.829E+01, 1.979E+02, 3.447E+01, 8.412E+01, 1.983E-01, 6.652E-03, 1.455E-01
 5.500E+02, 1.102E+02, 1.085E+02, 1.022E+02, 1.882E+02, 4.032E+01, 9.810E+01, 1.880E+02, 3.942E+01, 1.923E+01, 1.959E-01, 7.983E-03, 4.182E-01
 6.000E+02, 1.004E+02, 1.013E+02, 9.235E+01, 1.674E+02, 4.159E+01, 9.247E+01, 1.709E+02, 4.068E+01, 1.691E+01, 1.948E-01, 8.608E-03, 1.077E-01
 6.501E+02, 9.842E+01, 9.597E+01, 8.857E+01, 1.639E+02, 4.281E+01, 8.867E+01, 1.579E+02, 4.139E+01, 2.136E+01, 1.945E-01, 8.784E-03, 7.028E-02
 7.000E+02, 1.036E+02, 9.633E+01, 8.653E+01, 1.779E+02, 4.648E+01, 8.616E+01, 1.592E+02, 4.360E+01, 2.916E+01, 1.937E-01, 9.197E-03, 1.700E-02
 7.500E+02, 1.157E+02, 1.085E+02, 8.950E+01, 2.067E+02, 5.101E+01, 8.789E+01, 1.897E+02, 4.798E+01, 5.009E+01, 1.934E-01, 9.376E-03, 1.357E-01
 8.000E+02, 1.159E+02, 1.067E+02, 9.186E+01, 2.000E+02, 5.566E+01, 8.762E+01, 1.812E+02, 5.134E+01, 2.614E+01, 1.925E-01, 9.896E-03, 0.000E+00
 8.500E+02, 1.105E+02, 1.070E+02, 8.984E+01, 1.837E+02, 5.797E+01, 8.840E+01, 1.767E+02, 5.588E+01, 2.520E+01, 1.913E-01, 1.053E-02, 9.577E-03
 9.000E+02, 1.138E+02, 1.079E+02, 8.888E+01, 1.899E+02, 6.249E+01, 8.738E+01, 1.785E+02, 5.796E+01, 4.127E+01, 1.910E-01, 1.074E-02, 8.560E-02
 9.500E+02, 1.172E+02, 1.129E+02, 9.111E+01, 1.933E+02, 6.726E+01, 8.910E+01, 1.865E+02, 6.302E+01, 3.025E+01, 1.892E-01, 1.171E-02, 0.000E+00
 1.000E+03, 1.142E+02, 1.093E+02, 9.017E+01, 1.804E+02, 7.198E+01, 8.739E+01, 1.736E+02, 6.700E+01, 1.804E+01, 1.884E-01, 1.215E-02, 0.000E+00
