s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 2.476E+00
 2.000E+01, 0.000E+00, 4.462E-01, 8.215E+01
 3.000E+01, 0.000E+00, 1.660E+01, 3.590E+02
 4.000E+01, 0.000E+00, 1.485E+02, 5.389E+02
 5.000E+01, 0.000E+00, 3.088E+02, 6.216E+02
 6.000E+01, 0.000E+00, 4.074E+02, 6.790E+02
 7.000E+01, 0.000E+00, 4.604E+02, 7.366E+02
 8.000E+01, 0.000E+00, 4.943E+02, 7.940E+02
 9.000E+01, 0.000E+00, 5.272E+02, 8.562E+02
 1.000E+02, 0.000E+00, 5.607E+02, 9.354E+02
 1.100E+02, 0.000E+00, 5.941E+02, 1.024E+03
 1.200E+02, 2.308E+00, 6.273E+02, 1.074E+03
 1.300E+02, 1.263E+01, 6.672E+02, 1.080E+03
 1.400E+02, 7.690E+01, 7.147E+02, 1.025E+03
 1.500E+02, 1.620E+02, 7.696E+02, 8.127E+02
 1.600E+02, 2.240E+02, 8.058E+02, 5.227E+02
 1.700E+02, 2.697E+02, 8.240E+02, 3.120E+02
 1.800E+02, 3.021E+02, 8.226E+02, 2.225E+02
 1.900E+02, 3.192E+02, 7.931E+02, 1.875E+02
 2.000E+02, 3.347E+02, 7.032E+02, 1.426E+02
 2.100E+02, 3.500E+02, 5.346E+02, 1.003E+02
 2.200E+02, 3.652E+02, 3.696E+02, 6.007E+01
 2.300E+02, 3.808E+02, 2.473E+02, 7.949E+00
 2.400E+02, 3.964E+02, 1.843E+02, 0.000E+00
 2.500E+02, 4.117E+02, 1.572E+02, 0.000E+00
 2.600E+02, 4.270E+02, 1.375E+02, 0.000E+00
 2.700E+02, 4.451E+02, 1.105E+02, 0.000E+00
 2.800E+02, 4.648E+02, 8.556E+01, 0.000E+00
 2.900E+02, 4.880E+02, 6.199E+01, 0.000E+00
 3.000E+02, 5.141E+02, 3.917E+01, 0.000E+00
 3.100E+02, 5.360E+02, 3.595E+00, 0.000E+00
 3.200E+02, 5.502E+02, 0.000E+00, 0.000E+00
 3.300E+02, 5.599E+02, 0.000E+00, 0.000E+00
 3.400E+02, 5.621E+02, 0.000E+00, 0.000E+00
 3.500E+02, 5.596E+02, 0.000E+00, 0.000E+00
 3.600E+02, 5.454E+02, 0.000E+00, 0.000E+00
 3.700E+02, 5.227E+02, 0.000E+00, 0.000E+00
 3.800E+02, 4.627E+02, 0.000E+00, 0.000E+00
 3.900E+02, 3.826E+02, 0.000E+00, 0.000E+00
 4.000E+02, 3.042E+02, 0.000E+00, 0.000E+00
 4.100E+02, 2.299E+02, 0.000E+00, 0.000E+00
 4.200E+02, 1.748E+02, 0.000E+00, 0.000E+00
 4.300E+02, 1.403E+02, 0.000E+00, 0.000E+00
 4.400E+02, 1.185E+02, 0.000E+00, 0.000E+00
 4.500E+02, 1.076E+02, 0.000E+00, 0.000E+00
 4.600E+02, 9.997E+01, 0.000E+00, 0.000E+00
 4.700E+02, 8.868E+01, 0.000E+00, 0.000E+00
 4.800E+02, 7.576E+01, 0.000E+00, 0.000E+00
 4.900E+02, 6.398E+01, 0.000E+00, 0.000E+00
 5.000E+02, 5.301E+01, 0.000E+00, 0.000E+00
 5.100E+02, 4.208E+01, 0.000E+00, 0.000E+00
 5.200E+02, 3.113E+01, 0.000E+00, 0.000E+00
 5.300E+02, 1.956E+01, 0.000E+00, 0.000E+00
 5.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 7.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 8.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 9.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
