s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 5.600E+02, 2.031E+02,-7.706E+01,-1.137E+02,-1.703E+01, 2.180E+00, 0.000E+00, 0.000E+00,-2.101E+00,-2.513E+00, 0.000E+00, 4.433E-03, 0.000E+00
 5.700E+02, 1.969E+02,-7.106E+01,-1.117E+02,-1.483E+01, 2.102E+00, 0.000E+00, 0.000E+00, 1.600E+00, 1.362E+00, 0.000E+00, 4.341E-03, 0.000E+00
 5.800E+02, 1.977E+02,-7.258E+01,-1.114E+02,-1.521E+01, 2.106E+00, 0.000E+00, 0.000E+00, 6.400E-01, 5.820E-01, 0.000E+00, 4.329E-03, 0.000E+00
 5.900E+02, 1.976E+02,-7.247E+01,-1.115E+02,-1.520E+01, 2.129E+00, 0.000E+00, 0.000E+00, 6.697E-01, 6.144E-01, 0.000E+00, 4.325E-03, 0.000E+00
 6.000E+02, 1.921E+02,-6.825E+01,-1.140E+02,-1.372E+01, 2.080E+00, 0.000E+00, 0.000E+00,-1.700E+00,-1.756E+00, 0.000E+00, 4.259E-03, 0.000E+00
 6.100E+02, 1.941E+02,-7.111E+01,-1.093E+02,-1.471E+01, 2.043E+00, 0.000E+00, 0.000E+00, 1.124E+00, 9.960E-01, 0.000E+00, 4.256E-03, 0.000E+00
 6.200E+02, 1.929E+02,-6.955E+01,-1.117E+02,-1.427E+01, 2.023E+00, 0.000E+00, 0.000E+00,-7.386E-01,-6.253E-01, 0.000E+00, 4.240E-03, 0.000E+00
 6.300E+02, 1.911E+02,-6.862E+01,-1.098E+02,-1.352E+01, 1.992E+00, 0.000E+00, 0.000E+00, 1.232E+00, 1.109E+00, 0.000E+00, 4.206E-03, 0.000E+00
 6.400E+02, 1.900E+02,-6.782E+01,-1.139E+02,-1.352E+01, 1.976E+00, 0.000E+00, 0.000E+00,-3.272E+00,-3.223E+00, 0.000E+00, 4.197E-03, 0.000E+00
 6.500E+02, 1.898E+02,-6.711E+01,-1.097E+02,-1.300E+01, 2.006E+00, 0.000E+00, 0.000E+00, 2.210E+00, 1.995E+00, 0.000E+00, 4.166E-03, 0.000E+00
 6.600E+02, 1.893E+02,-6.745E+01,-1.109E+02,-1.336E+01, 1.963E+00, 0.000E+00, 0.000E+00,-6.816E-01,-5.372E-01, 0.000E+00, 4.161E-03, 0.000E+00
 6.700E+02, 1.902E+02,-6.878E+01,-1.101E+02,-1.379E+01, 1.967E+00, 0.000E+00, 0.000E+00,-4.418E-01,-5.903E-01, 0.000E+00, 4.167E-03, 0.000E+00
 6.800E+02, 1.866E+02,-6.556E+01,-1.120E+02,-1.218E+01, 1.947E+00, 0.000E+00, 0.000E+00,-1.226E+00,-1.169E+00, 0.000E+00, 4.125E-03, 0.000E+00
 6.900E+02, 1.860E+02,-6.564E+01,-1.114E+02,-1.234E+01, 1.938E+00, 0.000E+00, 0.000E+00,-1.308E+00,-1.407E+00, 0.000E+00, 4.115E-03, 0.000E+00
 7.000E+02, 1.877E+02,-6.555E+01,-1.079E+02,-1.259E+01, 1.922E+00, 0.000E+00, 0.000E+00, 3.624E+00, 3.543E+00, 0.000E+00, 4.107E-03, 0.000E+00
 7.100E+02, 1.858E+02,-6.682E+01,-1.118E+02,-1.261E+01, 1.912E+00, 0.000E+00, 0.000E+00,-3.582E+00,-3.598E+00, 0.000E+00, 4.088E-03, 0.000E+00
 7.200E+02, 1.874E+02,-6.779E+01,-1.065E+02,-1.313E+01, 1.893E+00, 0.000E+00, 0.000E+00, 2.088E+00, 1.837E+00, 0.000E+00, 4.087E-03, 0.000E+00
 7.300E+02, 1.827E+02,-6.435E+01,-1.088E+02,-1.172E+01, 1.855E+00, 0.000E+00, 0.000E+00, 2.458E-01,-3.640E-01, 0.000E+00, 4.053E-03, 0.000E+00
 7.400E+02, 1.840E+02,-6.457E+01,-1.076E+02,-1.209E+01, 1.890E+00, 0.000E+00, 0.000E+00, 1.811E+00, 1.591E+00, 0.000E+00, 4.053E-03, 0.000E+00
 7.500E+02, 1.868E+02,-6.760E+01,-1.107E+02,-1.299E+01, 1.902E+00, 0.000E+00, 0.000E+00,-2.558E+00,-2.556E+00, 0.000E+00, 4.074E-03, 0.000E+00
 7.600E+02, 1.810E+02,-6.350E+01,-1.086E+02,-1.136E+01, 1.841E+00, 0.000E+00, 0.000E+00,-5.915E-01,-6.049E-01, 0.000E+00, 4.009E-03, 0.000E+00
 7.700E+02, 1.841E+02,-6.435E+01,-1.105E+02,-1.206E+01, 1.860E+00, 0.000E+00, 0.000E+00,-7.489E-01,-9.595E-01, 0.000E+00, 4.036E-03, 0.000E+00
 7.800E+02, 1.832E+02,-6.363E+01,-1.080E+02,-1.170E+01, 1.855E+00, 0.000E+00, 0.000E+00, 1.920E+00, 1.693E+00, 0.000E+00, 4.015E-03, 0.000E+00
 7.900E+02, 1.787E+02,-6.152E+01,-1.092E+02,-9.929E+00, 1.782E+00, 0.000E+00, 0.000E+00,-7.155E-01,-2.065E-01, 0.000E+00, 3.958E-03, 0.000E+00
 8.000E+02, 1.820E+02,-6.480E+01,-1.099E+02,-1.201E+01, 1.843E+00, 0.000E+00, 0.000E+00,-2.622E+00,-2.927E+00, 0.000E+00, 3.993E-03, 0.000E+00
 8.100E+02, 1.795E+02,-6.297E+01,-1.074E+02,-1.077E+01, 1.808E+00, 0.000E+00, 0.000E+00, 6.321E-02, 1.170E-01, 0.000E+00, 3.964E-03, 0.000E+00
 8.200E+02, 1.788E+02,-6.123E+01,-1.077E+02,-1.018E+01, 1.788E+00, 0.000E+00, 0.000E+00, 1.596E+00, 1.443E+00, 0.000E+00, 3.943E-03, 0.000E+00
 8.300E+02, 1.787E+02,-6.155E+01,-1.069E+02,-1.060E+01, 1.762E+00, 0.000E+00, 0.000E+00, 1.023E+00, 1.421E+00, 0.000E+00, 3.942E-03, 0.000E+00
 8.400E+02, 1.763E+02,-6.021E+01,-1.103E+02,-9.667E+00, 1.749E+00, 0.000E+00, 0.000E+00,-2.099E+00,-2.126E+00, 0.000E+00, 3.915E-03, 0.000E+00
 8.500E+02, 1.768E+02,-5.991E+01,-1.096E+02,-9.749E+00, 1.745E+00, 0.000E+00, 0.000E+00,-5.661E-01,-6.473E-01, 0.000E+00, 3.901E-03, 0.000E+00
 8.600E+02, 1.771E+02,-6.070E+01,-1.044E+02,-1.003E+01, 1.752E+00, 0.000E+00, 0.000E+00, 3.451E+00, 3.684E+00, 0.000E+00, 3.905E-03, 0.000E+00
 8.700E+02, 1.779E+02,-6.165E+01,-1.101E+02,-1.079E+01, 1.754E+00, 0.000E+00, 0.000E+00,-2.869E+00,-2.917E+00, 0.000E+00, 3.908E-03, 0.000E+00
 8.800E+02, 1.727E+02,-5.849E+01,-1.084E+02,-8.617E+00, 1.726E+00, 0.000E+00, 0.000E+00,-1.252E+00,-1.126E+00, 0.000E+00, 3.861E-03, 0.000E+00
 8.900E+02, 1.762E+02,-6.026E+01,-1.065E+02,-1.010E+01, 1.711E+00, 0.000E+00, 0.000E+00, 9.736E-01, 1.096E+00, 0.000E+00, 3.885E-03, 0.000E+00
 9.000E+02, 1.737E+02,-5.810E+01,-1.073E+02,-9.175E+00, 1.700E+00, 0.000E+00, 0.000E+00, 5.781E-01, 8.248E-01, 0.000E+00, 3.852E-03, 0.000E+00
