s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.300E+02, 7.970E+02, 5.255E+02, 4.564E+02, 3.121E+02, 1.194E+02, 5.606E+01, 5.931E+02, 5.593E+02, 5.501E+02, 4.967E+02, 3.622E+02, 7.263E+01, 1.206E+03, 1.005E+03, 9.941E+02, 9.732E+02, 7.132E+02, 8.973E+02, 4.849E+01, 2.483E+01, 1.067E+01, 2.189E+01,-9.322E-02,-4.321E-02, 9.933E-02,-6.501E-01,-1.943E-01, 5.551E-01, 4.644E-01, 3.083E-01, 1.090E+00, 2.925E+00,-4.037E-02,-1.318E-02, 5.532E-02,-3.397E-01,-1.245E-01, 5.711E-01, 4.738E-01, 2.612E-01,-6.188E-01,-2.716E+00, 3.612E-02,-2.644E-02,-1.648E-02, 4.412E-01,-4.000E-01
 3.400E+02, 7.874E+02, 5.423E+02, 4.666E+02, 2.792E+02, 1.173E+02, 5.554E+01, 5.760E+02, 5.381E+02, 5.309E+02, 4.931E+02, 3.532E+02, 7.329E+01, 1.204E+03, 1.044E+03, 9.402E+02, 9.515E+02, 9.126E+02, 9.306E+02, 5.328E+01, 2.491E+01, 1.130E+01, 2.246E+01,-6.690E-02, 2.699E-02, 1.248E-01,-7.695E-01,-2.913E-01, 5.669E-01, 4.686E-01, 2.843E-01, 1.231E+00, 2.931E+00,-2.490E-02, 3.631E-02, 7.369E-02,-4.769E-01,-2.013E-01, 5.837E-01, 4.820E-01, 2.166E-01,-6.837E-01,-2.721E+00, 5.283E-02,-7.815E-03, 1.045E-02, 4.225E-01,-3.902E-01
 3.500E+02, 7.977E+02, 5.833E+02, 5.109E+02, 3.112E+02, 1.225E+02, 5.561E+01, 5.754E+02, 5.344E+02, 5.206E+02, 4.714E+02, 3.611E+02, 7.672E+01, 1.228E+03, 1.116E+03, 9.946E+02, 1.012E+03, 9.332E+02, 9.320E+02, 5.963E+01, 2.664E+01, 1.199E+01, 2.277E+01,-6.019E-02,-4.997E-03, 2.031E-02,-8.256E-01,-2.120E-01, 5.636E-01, 4.720E-01, 2.771E-01, 1.210E+00, 2.955E+00,-1.509E-02, 8.279E-03, 1.153E-02,-4.115E-01,-1.480E-01, 5.797E-01, 4.777E-01, 1.964E-01,-6.207E-01,-2.763E+00, 2.966E-02,-3.464E-02,-2.683E-02, 4.005E-01,-4.628E-01
 3.600E+02, 8.030E+02, 5.889E+02, 5.207E+02, 3.502E+02, 1.402E+02, 5.835E+01, 5.736E+02, 5.373E+02, 5.262E+02, 4.759E+02, 3.528E+02, 7.944E+01, 1.187E+03, 1.100E+03, 9.732E+02, 9.915E+02, 7.270E+02, 9.202E+02, 6.188E+01, 2.814E+01, 1.262E+01, 2.387E+01,-1.328E-01,-2.148E-02, 6.139E-02,-1.190E+00,-1.658E-01, 5.781E-01, 4.881E-01, 2.842E-01, 1.422E+00, 3.005E+00,-6.910E-02, 4.894E-03, 4.690E-02,-7.601E-01,-1.284E-01, 5.911E-01, 4.991E-01, 2.367E-01,-6.730E-01,-2.819E+00,-2.008E-03,-4.072E-02,-4.589E-02, 3.594E-01,-4.081E-01
 3.700E+02, 7.738E+02, 7.018E+02, 6.441E+02, 4.244E+02, 1.387E+02, 6.072E+01, 5.666E+02, 5.223E+02, 5.107E+02, 4.883E+02, 3.675E+02, 7.976E+01, 1.195E+03, 1.108E+03, 9.250E+02, 9.918E+02, 7.346E+02, 8.067E+02, 7.087E+01, 2.889E+01, 1.368E+01, 2.307E+01, 2.219E-02, 6.643E-02, 1.187E-01,-1.115E+00,-2.294E-01, 5.709E-01, 4.727E-01, 2.840E-01, 1.350E+00, 3.035E+00, 4.291E-02, 5.773E-02, 7.818E-02,-6.448E-01,-1.758E-01, 5.879E-01, 4.817E-01, 7.279E-02,-6.538E-01,-2.835E+00, 5.597E-02,-2.067E-02,-1.025E-02, 3.837E-01,-5.261E-01
 3.800E+02, 7.760E+02, 6.774E+02, 6.195E+02, 4.337E+02, 1.892E+02, 6.030E+01, 5.642E+02, 5.190E+02, 5.123E+02, 4.822E+02, 3.971E+02, 8.598E+01, 1.175E+03, 1.115E+03, 9.470E+02, 1.009E+03, 7.097E+02, 8.653E+02, 7.139E+01, 3.144E+01, 1.439E+01, 2.553E+01, 2.025E-02, 2.821E-02, 5.963E-02,-1.427E+00,-1.216E-01, 5.807E-01, 4.782E-01, 2.500E-01, 1.553E+00, 3.061E+00, 4.174E-02, 3.926E-02, 5.315E-02,-9.841E-01,-9.112E-02, 5.945E-01, 4.909E-01, 9.209E-02,-6.259E-01,-2.858E+00, 1.931E-02,-3.815E-02, 3.622E-02, 4.547E-01,-3.820E-01
 3.900E+02, 7.498E+02, 7.366E+02, 7.132E+02, 4.870E+02, 1.619E+02, 6.281E+01, 5.508E+02, 5.052E+02, 4.956E+02, 4.673E+02, 3.681E+02, 8.837E+01, 1.163E+03, 1.117E+03, 8.858E+02, 9.589E+02, 8.878E+02, 8.469E+02, 7.668E+01, 3.026E+01, 1.504E+01, 2.707E+01,-6.499E-02, 5.993E-03, 8.755E-02,-1.268E+00, 1.396E-01, 6.014E-01, 4.975E-01, 2.712E-01, 1.443E+00, 3.093E+00,-6.177E-03, 1.709E-02, 7.043E-02,-8.092E-01, 1.098E-01, 6.212E-01, 5.196E-01, 1.171E-01,-6.292E-01,-2.896E+00, 3.006E-02, 1.288E-02, 5.664E-02, 4.623E-01,-3.055E-01
 4.000E+02, 7.339E+02, 7.057E+02, 6.925E+02, 5.280E+02, 1.709E+02, 6.546E+01, 5.547E+02, 5.174E+02, 5.094E+02, 4.801E+02, 3.923E+02, 9.373E+01, 1.173E+03, 1.120E+03, 8.829E+02, 9.677E+02, 9.216E+02, 9.277E+02, 7.842E+01, 3.153E+01, 1.606E+01, 2.792E+01,-8.069E-02,-2.027E-02, 1.196E-01,-1.474E+00, 5.124E-02, 5.981E-01, 4.890E-01, 2.572E-01, 1.589E+00, 3.164E+00,-2.368E-02, 8.564E-03, 8.423E-02,-1.005E+00, 5.675E-02, 6.155E-01, 4.997E-01, 5.860E-02,-7.341E-01,-2.958E+00, 3.703E-03,-2.817E-02, 1.728E-02, 4.244E-01,-4.208E-01
 4.100E+02, 7.268E+02, 7.601E+02, 7.428E+02, 5.620E+02, 1.862E+02, 6.684E+01, 5.580E+02, 5.120E+02, 5.028E+02, 4.734E+02, 3.809E+02, 9.843E+01, 1.133E+03, 1.106E+03, 8.745E+02, 9.350E+02, 8.800E+02, 9.183E+02, 8.079E+01, 3.370E+01, 1.702E+01, 2.871E+01,-8.829E-02, 2.635E-02, 1.103E-01,-1.136E+00,-1.759E-02, 6.104E-01, 5.031E-01, 3.137E-01, 1.436E+00, 3.254E+00,-3.536E-02, 3.093E-02, 7.151E-02,-6.465E-01,-1.386E-02, 6.287E-01, 5.119E-01, 9.104E-02,-6.490E-01,-3.052E+00, 2.397E-02,-2.600E-02, 9.312E-03, 4.381E-01,-3.743E-01
 4.200E+02, 7.285E+02, 7.878E+02, 7.853E+02, 6.146E+02, 2.095E+02, 6.905E+01, 5.644E+02, 5.286E+02, 5.195E+02, 4.790E+02, 3.836E+02, 1.082E+02, 1.135E+03, 1.101E+03, 8.687E+02, 9.065E+02, 7.580E+02, 8.198E+02, 8.370E+01, 3.500E+01, 1.821E+01, 2.818E+01, 1.105E-01, 2.136E-02, 3.614E-02,-1.194E+00,-1.190E-01, 6.223E-01, 5.128E-01, 2.208E-01, 1.567E+00, 3.277E+00, 1.049E-01, 3.288E-02, 2.526E-04,-7.025E-01,-7.959E-02, 6.362E-01, 5.283E-01, 1.484E-02,-7.045E-01,-3.024E+00, 3.924E-02,-8.117E-03, 3.945E-02, 5.243E-01,-4.185E-01
 4.300E+02, 6.941E+02, 7.540E+02, 7.486E+02, 6.190E+02, 2.362E+02, 7.189E+01, 5.527E+02, 5.325E+02, 5.269E+02, 5.026E+02, 4.050E+02, 1.031E+02, 1.129E+03, 1.060E+03, 8.364E+02, 8.731E+02, 8.469E+02, 9.434E+02, 8.333E+01, 3.531E+01, 1.860E+01, 2.980E+01,-2.250E-03, 3.663E-02, 7.556E-02,-7.405E-01,-1.868E-01, 6.390E-01, 5.286E-01, 2.664E-01, 1.421E+00, 3.306E+00, 2.806E-02, 4.279E-02, 2.997E-02,-2.275E-01,-1.513E-01, 6.505E-01, 5.404E-01, 1.247E-01,-6.650E-01,-3.065E+00, 1.195E-01, 5.019E-02, 3.310E-02, 7.110E-01,-2.323E-01
 4.400E+02, 6.955E+02, 7.660E+02, 7.864E+02, 6.741E+02, 1.946E+02, 7.423E+01, 5.668E+02, 5.328E+02, 5.291E+02, 5.186E+02, 4.036E+02, 1.095E+02, 1.119E+03, 1.062E+03, 8.180E+02, 8.485E+02, 8.228E+02, 9.206E+02, 8.481E+01, 3.760E+01, 1.948E+01, 3.233E+01, 6.956E-02, 1.820E-02, 6.026E-02,-4.603E-01,-2.428E-01, 6.345E-01, 5.245E-01, 3.062E-01, 1.380E+00, 3.334E+00, 8.176E-02, 3.042E-02, 3.937E-02,-1.025E-01,-1.929E-01, 6.499E-01, 5.310E-01,-7.281E-02,-6.848E-01,-3.083E+00, 6.117E-02, 1.455E-02, 4.543E-02, 6.592E-01,-9.074E-02
 4.500E+02, 6.944E+02, 6.998E+02, 7.175E+02, 6.849E+02, 3.760E+02, 7.428E+01, 5.716E+02, 5.354E+02, 5.287E+02, 5.165E+02, 4.504E+02, 1.216E+02, 1.104E+03, 1.038E+03, 8.420E+02, 8.798E+02, 8.763E+02, 9.390E+02, 8.616E+01, 3.787E+01, 2.064E+01, 3.459E+01, 1.567E-01,-9.843E-03, 2.140E-03,-9.074E-01,-2.016E-02, 6.480E-01, 5.400E-01, 3.390E-01, 1.593E+00, 3.365E+00, 1.333E-01, 1.791E-02, 9.474E-03,-4.440E-01,-1.433E-03, 6.580E-01, 5.589E-01,-3.353E-02,-7.322E-01,-3.115E+00, 6.448E-02, 3.010E-02, 1.064E-01, 7.885E-01,-3.088E-01
 4.600E+02, 7.314E+02, 7.489E+02, 7.487E+02, 7.447E+02, 4.241E+02, 7.641E+01, 5.773E+02, 5.425E+02, 5.377E+02, 5.288E+02, 4.649E+02, 1.290E+02, 1.104E+03, 1.090E+03, 8.586E+02, 9.031E+02, 8.146E+02, 9.407E+02, 9.385E+01, 3.951E+01, 2.118E+01, 3.697E+01,-7.753E-02,-1.035E-01, 1.128E-01,-6.241E-01,-6.813E-02, 6.623E-01, 5.442E-01, 2.990E-01, 1.546E+00, 3.500E+00,-1.928E-02,-4.937E-02, 5.731E-02,-2.677E-01,-3.996E-02, 6.758E-01, 5.416E-01,-1.208E-02,-7.471E-01,-3.252E+00, 4.458E-02,-1.544E-02, 6.555E-02, 8.150E-01,-3.601E-01
 4.700E+02, 7.236E+02, 7.151E+02, 7.170E+02, 6.572E+02, 3.816E+02, 8.180E+01, 5.708E+02, 5.398E+02, 5.345E+02, 5.354E+02, 4.706E+02, 1.256E+02, 1.114E+03, 1.089E+03, 8.592E+02, 8.854E+02, 8.194E+02, 9.890E+02, 9.250E+01, 4.080E+01, 2.198E+01, 3.497E+01,-6.710E-02,-9.308E-02, 1.521E-01,-8.236E-01,-1.490E-01, 6.685E-01, 5.625E-01, 3.751E-01, 1.696E+00, 3.617E+00,-3.097E-03,-4.388E-02, 6.872E-02,-3.477E-01,-9.071E-02, 6.851E-01, 5.736E-01,-1.950E-01,-7.301E-01,-3.342E+00, 3.571E-02, 1.273E-02, 8.197E-02, 9.817E-01,-2.564E-01
 4.800E+02, 7.365E+02, 7.213E+02, 7.192E+02, 7.828E+02, 4.901E+02, 8.760E+01, 5.748E+02, 5.421E+02, 5.390E+02, 5.440E+02, 4.969E+02, 1.465E+02, 1.091E+03, 1.098E+03, 8.372E+02, 8.925E+02, 8.141E+02, 1.017E+03, 9.946E+01, 4.177E+01, 2.331E+01, 3.878E+01,-1.709E-01,-1.072E-01, 2.098E-01,-9.239E-01,-7.955E-02, 6.698E-01, 5.244E-01, 4.160E-01, 1.794E+00, 3.568E+00,-8.994E-02,-4.894E-02, 1.204E-01,-3.793E-01,-2.677E-02, 6.822E-01, 5.161E-01,-1.460E-01,-7.311E-01,-3.323E+00, 7.535E-03,-9.595E-02, 1.308E-01, 1.043E+00,-3.432E-01
 4.900E+02, 7.336E+02, 7.843E+02, 8.076E+02, 7.770E+02, 4.187E+02, 8.650E+01, 5.802E+02, 5.587E+02, 5.551E+02, 5.467E+02, 4.780E+02, 1.542E+02, 1.113E+03, 1.103E+03, 8.376E+02, 9.128E+02, 8.076E+02, 1.024E+03, 9.865E+01, 4.147E+01, 2.373E+01, 3.776E+01,-1.999E-01,-1.029E-01, 1.817E-01,-9.434E-01,-2.065E-01, 6.775E-01, 5.506E-01, 4.291E-01, 1.704E+00, 3.683E+00,-1.121E-01,-5.472E-02, 9.542E-02,-5.026E-01,-1.275E-01, 6.878E-01, 5.489E-01,-2.257E-01,-9.181E-01,-3.433E+00,-5.885E-03,-9.863E-02, 1.355E-01, 8.630E-01,-3.399E-01
 5.000E+02, 7.600E+02, 7.502E+02, 7.468E+02, 7.300E+02, 5.463E+02, 9.614E+01, 5.868E+02, 5.563E+02, 5.517E+02, 5.399E+02, 5.077E+02, 1.674E+02, 1.074E+03, 1.098E+03, 8.513E+02, 8.991E+02, 7.276E+02, 1.058E+03, 1.043E+02, 4.361E+01, 2.463E+01, 4.008E+01,-5.405E-02, 4.699E-02,-2.622E-02,-7.414E-01,-7.655E-02, 6.991E-01, 5.743E-01, 4.910E-01, 1.753E+00, 3.687E+00, 5.222E-03, 5.387E-02,-3.648E-03,-2.837E-01,-3.486E-02, 7.173E-01, 5.791E-01,-3.273E-01,-8.909E-01,-3.423E+00, 4.968E-02, 4.248E-02, 9.143E-02, 9.101E-01,-3.126E-01
 5.100E+02, 7.340E+02, 7.551E+02, 7.645E+02, 7.784E+02, 4.648E+02, 9.243E+01, 5.931E+02, 5.555E+02, 5.533E+02, 5.445E+02, 5.106E+02, 1.484E+02, 1.088E+03, 1.110E+03, 8.408E+02, 8.948E+02, 8.091E+02, 1.024E+03, 1.017E+02, 4.505E+01, 2.504E+01, 3.951E+01, 1.002E-01, 1.497E-02,-1.177E-01,-9.186E-01,-9.309E-02, 7.065E-01, 5.556E-01, 3.529E-01, 1.661E+00, 3.691E+00, 1.050E-01, 3.094E-02,-5.557E-02,-3.658E-01,-8.388E-02, 7.215E-01, 5.738E-01,-1.807E-01,-7.685E-01,-3.421E+00, 6.347E-02,-1.104E-02, 2.050E-01, 9.692E-01,-1.576E-01
 5.200E+02, 7.326E+02, 7.327E+02, 7.396E+02, 7.923E+02, 5.725E+02, 9.009E+01, 6.004E+02, 5.721E+02, 5.769E+02, 5.999E+02, 5.971E+02, 1.530E+02, 1.094E+03, 1.090E+03, 8.517E+02, 8.681E+02, 9.399E+02, 1.001E+03, 9.675E+01, 4.367E+01, 2.594E+01, 4.133E+01, 1.191E-01, 8.466E-02, 5.141E-03,-3.036E-01,-2.427E-01, 7.238E-01, 5.763E-01, 3.497E-01, 1.608E+00, 3.757E+00, 1.159E-01, 6.887E-02,-1.394E-02, 6.147E-02,-1.517E-01, 7.336E-01, 5.785E-01,-6.598E-02,-9.469E-01,-3.484E+00, 6.895E-02, 5.725E-03, 1.413E-01, 8.221E-01,-2.953E-01
 5.300E+02, 7.367E+02, 7.271E+02, 7.363E+02, 7.634E+02, 5.716E+02, 9.797E+01, 5.902E+02, 5.639E+02, 5.618E+02, 5.634E+02, 5.833E+02, 1.660E+02, 1.091E+03, 1.092E+03, 8.409E+02, 8.640E+02, 8.495E+02, 1.049E+03, 1.021E+02, 4.455E+01, 2.682E+01, 4.040E+01,-9.184E-03, 7.280E-02, 7.477E-02,-3.567E-01,-2.183E-01, 7.263E-01, 6.056E-01, 3.955E-01, 1.703E+00, 3.723E+00, 4.536E-02, 6.715E-02, 4.236E-02, 3.134E-02,-1.440E-01, 7.290E-01, 6.143E-01,-7.080E-03,-8.707E-01,-3.446E+00, 1.195E-01, 9.500E-02, 9.478E-02, 9.991E-01,-2.703E-01
 5.400E+02, 7.542E+02, 7.976E+02, 8.074E+02, 7.912E+02, 5.949E+02, 1.028E+02, 5.972E+02, 5.714E+02, 5.720E+02, 5.781E+02, 5.579E+02, 2.106E+02, 1.079E+03, 1.120E+03, 8.494E+02, 9.078E+02, 9.500E+02, 1.091E+03, 1.099E+02, 4.665E+01, 2.778E+01, 4.661E+01,-2.228E-01,-1.341E-01, 4.665E-02,-7.929E-01,-1.407E-01, 7.238E-01, 5.548E-01, 4.659E-01, 1.912E+00, 3.832E+00,-1.274E-01,-7.041E-02, 3.256E-02,-3.731E-01,-6.991E-02, 7.334E-01, 5.544E-01,-1.729E-01,-9.184E-01,-3.553E+00, 4.062E-02,-9.003E-02, 1.935E-01, 1.056E+00,-4.038E-01
 5.500E+02, 7.738E+02, 7.716E+02, 7.613E+02, 7.483E+02, 5.483E+02, 1.007E+02, 5.935E+02, 5.676E+02, 5.667E+02, 5.709E+02, 5.823E+02, 1.944E+02, 1.068E+03, 1.106E+03, 8.332E+02, 8.760E+02, 8.404E+02, 1.054E+03, 1.103E+02, 4.664E+01, 2.820E+01, 4.406E+01,-6.217E-03,-3.089E-02, 1.183E-01,-1.348E+00,-6.484E-02, 7.512E-01, 5.879E-01, 4.216E-01, 1.885E+00, 3.874E+00, 5.012E-02, 5.580E-03, 5.575E-02,-7.408E-01,-3.199E-03, 7.655E-01, 6.015E-01,-1.932E-01,-9.244E-01,-3.598E+00, 1.206E-01, 8.398E-02, 1.628E-01, 9.902E-01,-3.158E-01
 5.600E+02, 7.565E+02, 7.423E+02, 7.500E+02, 8.146E+02, 6.445E+02, 1.079E+02, 6.163E+02, 5.804E+02, 5.733E+02, 5.623E+02, 5.788E+02, 2.429E+02, 1.076E+03, 1.112E+03, 8.496E+02, 8.933E+02, 8.728E+02, 1.074E+03, 1.136E+02, 4.843E+01, 2.925E+01, 4.569E+01,-4.405E-02,-8.751E-03, 3.590E-02,-8.661E-01,-3.088E-02, 7.386E-01, 6.121E-01, 3.643E-01, 1.743E+00, 3.892E+00, 2.545E-02, 1.383E-02, 1.578E-02,-2.915E-01, 3.437E-03, 7.524E-01, 6.144E-01,-1.181E-01,-8.868E-01,-3.591E+00, 9.463E-02, 1.122E-01, 1.015E-01, 9.620E-01,-1.354E-01
 5.700E+02, 7.606E+02, 7.678E+02, 7.768E+02, 8.265E+02, 6.235E+02, 1.100E+02, 6.054E+02, 5.834E+02, 5.796E+02, 5.749E+02, 5.540E+02, 2.222E+02, 1.080E+03, 1.109E+03, 8.530E+02, 8.906E+02, 8.368E+02, 1.083E+03, 1.081E+02, 4.929E+01, 3.060E+01, 4.603E+01, 8.347E-02, 7.443E-02,-9.494E-02,-8.883E-01,-8.375E-02, 7.462E-01, 5.884E-01, 4.205E-01, 1.785E+00, 3.865E+00, 9.303E-02, 7.008E-02,-8.210E-02,-4.105E-01,-5.501E-02, 7.629E-01, 5.934E-01,-1.452E-01,-1.045E+00,-3.590E+00, 7.553E-02, 9.903E-03, 1.538E-01, 9.181E-01,-2.964E-01
 5.800E+02, 7.679E+02, 7.431E+02, 7.493E+02, 8.143E+02, 6.508E+02, 1.140E+02, 6.101E+02, 5.812E+02, 5.780E+02, 5.809E+02, 6.076E+02, 2.011E+02, 1.092E+03, 1.107E+03, 8.469E+02, 8.903E+02, 8.617E+02, 1.112E+03, 1.137E+02, 4.995E+01, 3.116E+01, 4.684E+01, 1.025E-01, 5.532E-02,-1.197E-01,-1.166E+00, 4.743E-02, 7.584E-01, 6.100E-01, 4.436E-01, 1.932E+00, 3.948E+00, 1.177E-01, 6.059E-02,-7.175E-02,-6.130E-01, 6.353E-02, 7.709E-01, 6.199E-01,-1.237E-01,-9.756E-01,-3.668E+00, 1.016E-01, 8.065E-02, 1.683E-01, 1.002E+00,-1.725E-01
 5.900E+02, 7.644E+02, 7.572E+02, 7.636E+02, 8.194E+02, 6.235E+02, 1.141E+02, 6.179E+02, 5.869E+02, 5.869E+02, 5.842E+02, 6.010E+02, 2.526E+02, 1.088E+03, 1.115E+03, 8.455E+02, 8.711E+02, 9.281E+02, 1.114E+03, 1.156E+02, 4.972E+01, 3.200E+01, 4.891E+01, 2.604E-02, 6.073E-03,-3.936E-02,-6.985E-01,-1.382E-02, 7.726E-01, 6.381E-01, 3.604E-01, 1.824E+00, 4.030E+00, 6.650E-02, 2.236E-02,-5.123E-02,-2.501E-01, 4.583E-02, 7.752E-01, 6.269E-01,-1.834E-01,-9.291E-01,-3.759E+00, 1.243E-01, 1.224E-01, 1.072E-01, 1.011E+00,-2.511E-01
 6.000E+02, 7.664E+02, 7.317E+02, 7.485E+02, 8.352E+02, 5.399E+02, 1.458E+02, 6.112E+02, 5.963E+02, 6.015E+02, 6.030E+02, 5.926E+02, 2.181E+02, 1.096E+03, 1.110E+03, 8.596E+02, 8.850E+02, 8.902E+02, 1.099E+03, 1.146E+02, 5.098E+01, 3.297E+01, 5.058E+01, 8.896E-02, 8.279E-02, 3.900E-02,-5.637E-01,-2.184E-02, 7.682E-01, 6.192E-01, 3.875E-01, 1.842E+00, 4.008E+00, 1.152E-01, 7.147E-02,-2.199E-02,-1.903E-01, 1.546E-02, 7.839E-01, 6.328E-01,-2.835E-01,-1.081E+00,-3.711E+00, 9.198E-02, 6.482E-02, 1.473E-01, 9.327E-01,-2.620E-01
 6.100E+02, 7.222E+02, 7.187E+02, 6.333E+02, 4.047E+02, 2.923E+02, 1.073E+02, 6.036E+02, 5.695E+02, 5.749E+02, 5.675E+02, 3.822E+02, 1.520E+02, 9.474E+02, 8.830E+02, 7.764E+02, 7.737E+02, 3.710E+02, 6.843E+02, 9.079E+01, 4.374E+01, 2.896E+01, 2.885E+01,-8.592E-02,-3.607E-02, 2.626E-02,-2.919E-01,-2.372E-01, 7.999E-01, 6.714E-01, 3.938E-01, 1.343E+00, 3.722E+00,-1.200E-02,-6.149E-04, 1.817E-03,-6.967E-02,-1.499E-01, 8.136E-01, 6.728E-01, 6.355E-02,-9.563E-01,-3.479E+00, 1.151E-01, 1.013E-01, 9.536E-02, 5.483E-01,-1.917E-01
 6.200E+02, 6.881E+02, 5.782E+02, 3.249E+02, 1.301E+02, 1.130E+02, 1.017E+02, 6.001E+02, 5.951E+02, 6.125E+02, 3.612E+02, 1.600E+02, 1.219E+02, 8.881E+02, 7.936E+02, 7.839E+02, 7.299E+02, 2.098E+02, 2.681E+02, 8.908E+01, 3.916E+01, 2.717E+01, 2.367E+01,-3.079E-02,-4.504E-02, 7.965E-03,-7.716E-03,-3.168E-01, 7.655E-01, 6.845E-01, 2.642E-01, 9.802E-01, 3.477E+00, 3.128E-02,-6.273E-03,-5.275E-02,-5.053E-03,-1.926E-01, 7.772E-01, 6.804E-01, 7.009E-02,-9.022E-01,-3.234E+00, 1.172E-01, 1.514E-01, 6.510E-02, 2.898E-01,-3.362E-01
 6.300E+02, 6.726E+02, 6.067E+02, 2.549E+02, 1.319E+02, 1.171E+02, 1.051E+02, 6.098E+02, 5.600E+02, 5.171E+02, 2.835E+02, 1.510E+02, 1.263E+02, 8.613E+02, 7.884E+02, 8.132E+02, 7.234E+02, 1.782E+02, 2.596E+02, 8.734E+01, 3.892E+01, 2.651E+01, 2.305E+01,-1.227E-01,-9.250E-02, 8.290E-02,-1.254E-01,-3.221E-01, 7.551E-01, 6.200E-01, 3.437E-01, 9.882E-01, 3.474E+00,-4.958E-02,-4.046E-02, 5.300E-02,-9.449E-02,-2.293E-01, 7.691E-01, 6.340E-01, 1.519E-01,-9.184E-01,-3.216E+00, 1.114E-01, 5.247E-02, 4.027E-02, 2.676E-01,-1.548E-01
 6.400E+02, 6.547E+02, 6.140E+02, 2.484E+02, 1.254E+02, 1.144E+02, 1.035E+02, 5.749E+02, 5.897E+02, 5.924E+02, 2.544E+02, 1.480E+02, 1.211E+02, 8.437E+02, 7.849E+02, 8.141E+02, 7.212E+02, 1.700E+02, 2.424E+02, 7.920E+01, 3.855E+01, 2.597E+01, 2.277E+01,-6.778E-02,-6.799E-02, 1.937E-02,-2.009E-01,-3.986E-01, 7.384E-01, 6.462E-01, 2.731E-01, 9.735E-01, 3.393E+00,-2.459E-03,-1.697E-02,-1.188E-02,-1.267E-01,-2.701E-01, 7.586E-01, 6.527E-01, 8.569E-02,-8.700E-01,-3.157E+00, 6.650E-02, 9.241E-02, 2.272E-02, 3.118E-01,-3.376E-01
 6.500E+02, 6.697E+02, 5.878E+02, 2.640E+02, 1.320E+02, 1.179E+02, 1.046E+02, 5.930E+02, 5.923E+02, 5.606E+02, 2.631E+02, 1.454E+02, 1.240E+02, 8.491E+02, 7.759E+02, 8.312E+02, 7.171E+02, 1.543E+02, 2.366E+02, 7.572E+01, 3.985E+01, 2.623E+01, 2.258E+01,-7.268E-02,-8.399E-02, 7.962E-02,-1.190E-01,-4.185E-01, 7.556E-01, 6.265E-01, 3.158E-01, 9.847E-01, 3.449E+00,-5.578E-03,-2.738E-02, 1.217E-02,-7.820E-02,-2.825E-01, 7.658E-01, 6.316E-01, 1.619E-01,-8.919E-01,-3.218E+00, 1.356E-01, 9.793E-02, 7.044E-02, 2.685E-01,-2.600E-01
 6.600E+02, 6.485E+02, 5.750E+02, 2.166E+02, 1.270E+02, 1.171E+02, 1.065E+02, 5.948E+02, 5.698E+02, 5.361E+02, 2.617E+02, 1.503E+02, 1.187E+02, 8.371E+02, 7.693E+02, 8.251E+02, 7.142E+02, 1.527E+02, 2.322E+02, 8.097E+01, 3.893E+01, 2.623E+01, 2.252E+01,-8.858E-02,-5.118E-02, 2.166E-02,-8.608E-02,-3.758E-01, 7.490E-01, 6.399E-01, 3.784E-01, 1.013E+00, 3.467E+00,-1.642E-02,-9.495E-03,-1.031E-03,-4.500E-02,-2.484E-01, 7.581E-01, 6.393E-01, 2.094E-01,-9.206E-01,-3.216E+00, 9.606E-02, 8.706E-02, 7.102E-02, 3.102E-01,-3.516E-01
 6.700E+02, 6.730E+02, 5.679E+02, 3.146E+02, 1.341E+02, 1.177E+02, 1.065E+02, 6.090E+02, 6.046E+02, 5.511E+02, 2.436E+02, 1.462E+02, 1.273E+02, 8.418E+02, 7.610E+02, 8.295E+02, 7.057E+02, 1.638E+02, 2.442E+02, 7.871E+01, 3.905E+01, 2.616E+01, 2.242E+01,-2.491E-02,-4.205E-02,-7.654E-02,-1.679E-01,-2.860E-01, 7.570E-01, 6.617E-01, 3.800E-01, 9.683E-01, 3.419E+00, 4.227E-02, 2.729E-03,-6.254E-02,-9.620E-02,-1.782E-01, 7.650E-01, 6.525E-01, 2.538E-01,-8.745E-01,-3.172E+00, 1.469E-01, 1.799E-01, 6.323E-02, 2.871E-01,-3.307E-01
 6.800E+02, 6.395E+02, 5.651E+02, 2.657E+02, 1.269E+02, 1.144E+02, 1.020E+02, 6.010E+02, 6.042E+02, 5.428E+02, 2.493E+02, 1.447E+02, 1.263E+02, 8.283E+02, 7.404E+02, 8.295E+02, 7.080E+02, 1.606E+02, 2.454E+02, 6.767E+01, 3.924E+01, 2.570E+01, 2.194E+01,-6.923E-02,-1.331E-01,-1.842E-02,-9.743E-02,-2.738E-01, 7.545E-01, 6.222E-01, 3.092E-01, 9.812E-01, 3.425E+00,-4.660E-03,-7.137E-02,-3.112E-02,-7.069E-02,-1.875E-01, 7.697E-01, 6.238E-01, 1.474E-02,-8.885E-01,-3.193E+00, 9.534E-02, 5.975E-02, 8.401E-02, 3.084E-01,-2.871E-01
