s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.800E+02, 5.961E+02, 3.647E+02, 3.076E+02, 1.625E+02, 9.391E+01, 6.527E+01, 5.738E+02, 5.243E+02, 5.006E+02, 4.230E+02, 2.194E+02, 8.674E+01, 1.163E+03, 7.525E+02, 1.066E+03, 8.436E+02, 9.784E+02, 1.020E+03, 2.722E+01, 2.051E+01, 1.185E+01, 3.931E+01, 6.299E-01, 5.385E-01, 3.049E-01, 8.498E-01, 2.199E+00,-9.010E-03,-4.507E-03, 2.257E-02, 2.580E-01,-4.154E-01, 6.408E-01, 5.164E-01, 2.062E-01,-6.882E-01,-1.863E+00,-8.141E-02,-1.816E-01,-9.076E-02, 3.080E-01, 2.897E-01
 3.900E+02, 6.188E+02, 3.797E+02, 3.299E+02, 1.762E+02, 8.834E+01, 6.392E+01, 5.821E+02, 5.212E+02, 4.861E+02, 3.714E+02, 1.887E+02, 9.166E+01, 1.155E+03, 7.896E+02, 1.048E+03, 8.522E+02, 7.925E+02, 9.476E+02, 2.940E+01, 2.057E+01, 1.229E+01, 3.725E+01, 6.327E-01, 5.607E-01, 3.322E-01, 8.476E-01, 2.223E+00, 2.393E-02, 4.852E-02,-2.465E-03, 2.776E-01,-4.142E-01, 6.484E-01, 5.382E-01, 2.601E-01,-7.008E-01,-1.934E+00,-5.477E-02,-1.676E-01,-7.579E-02, 3.242E-01, 3.080E-01
 4.000E+02, 6.642E+02, 3.775E+02, 3.141E+02, 1.722E+02, 9.316E+01, 6.546E+01, 5.727E+02, 5.130E+02, 4.880E+02, 3.701E+02, 2.021E+02, 9.420E+01, 1.190E+03, 7.789E+02, 1.065E+03, 8.396E+02, 7.366E+02, 8.797E+02, 3.119E+01, 2.036E+01, 1.251E+01, 3.527E+01, 6.477E-01, 5.563E-01, 3.608E-01, 8.133E-01, 2.263E+00,-1.361E-02, 3.972E-02, 9.312E-02, 3.281E-01,-4.199E-01, 6.542E-01, 5.544E-01, 2.844E-01,-6.187E-01,-1.983E+00,-7.162E-02,-1.564E-01,-3.473E-02, 3.118E-01, 1.699E-01
 4.100E+02, 6.297E+02, 4.196E+02, 3.522E+02, 1.970E+02, 1.040E+02, 6.754E+01, 5.758E+02, 5.260E+02, 4.882E+02, 3.840E+02, 2.127E+02, 9.453E+01, 1.150E+03, 7.494E+02, 1.060E+03, 8.343E+02, 8.298E+02, 9.187E+02, 2.957E+01, 2.189E+01, 1.284E+01, 3.815E+01, 6.448E-01, 5.638E-01, 3.383E-01, 8.746E-01, 2.253E+00, 3.290E-02, 5.698E-02,-2.828E-04, 1.699E-01,-2.947E-01, 6.542E-01, 5.491E-01, 2.633E-01,-6.945E-01,-1.981E+00,-6.085E-02,-1.733E-01,-9.413E-02, 2.787E-01, 2.226E-01
 4.200E+02, 6.089E+02, 4.200E+02, 3.528E+02, 1.906E+02, 1.076E+02, 6.939E+01, 6.003E+02, 5.354E+02, 5.025E+02, 3.905E+02, 2.120E+02, 9.854E+01, 1.136E+03, 7.288E+02, 1.059E+03, 8.367E+02, 8.100E+02, 9.715E+02, 2.744E+01, 2.212E+01, 1.294E+01, 3.776E+01, 6.540E-01, 5.688E-01, 3.142E-01, 8.614E-01, 2.207E+00, 3.450E-02, 3.043E-02,-5.132E-03, 2.047E-01,-3.956E-01, 6.654E-01, 5.719E-01, 2.222E-01,-7.070E-01,-1.950E+00,-7.961E-02,-1.442E-01,-4.483E-02, 3.707E-01, 2.922E-01
 4.300E+02, 6.287E+02, 3.839E+02, 3.082E+02, 1.785E+02, 1.079E+02, 6.959E+01, 5.691E+02, 5.179E+02, 4.898E+02, 4.038E+02, 2.402E+02, 9.685E+01, 1.185E+03, 7.457E+02, 1.044E+03, 8.335E+02, 8.154E+02, 9.662E+02, 2.949E+01, 2.060E+01, 1.316E+01, 3.894E+01, 6.594E-01, 5.724E-01, 3.037E-01, 9.076E-01, 2.272E+00, 7.392E-02,-4.426E-02, 1.595E-02, 1.739E-01,-2.786E-01, 6.756E-01, 5.562E-01, 1.905E-01,-7.438E-01,-2.005E+00,-4.585E-02,-1.651E-01,-4.808E-02, 2.895E-01, 1.991E-01
 4.400E+02, 6.315E+02, 3.613E+02, 3.125E+02, 1.890E+02, 1.041E+02, 7.160E+01, 5.765E+02, 5.230E+02, 4.998E+02, 3.868E+02, 1.911E+02, 9.850E+01, 1.160E+03, 7.662E+02, 1.061E+03, 8.518E+02, 9.200E+02, 1.002E+03, 3.027E+01, 2.153E+01, 1.368E+01, 4.035E+01, 6.662E-01, 5.824E-01, 2.897E-01, 8.781E-01, 2.275E+00, 1.528E-02,-6.619E-02, 1.627E-02, 2.237E-01,-2.678E-01, 6.793E-01, 5.613E-01, 1.820E-01,-7.582E-01,-2.017E+00,-6.185E-02,-1.820E-01,-3.792E-02, 3.233E-01, 2.459E-01
 4.500E+02, 5.824E+02, 3.786E+02, 3.148E+02, 1.711E+02, 1.102E+02, 7.320E+01, 5.874E+02, 5.333E+02, 5.095E+02, 4.001E+02, 2.001E+02, 9.887E+01, 1.190E+03, 7.681E+02, 1.064E+03, 8.433E+02, 9.135E+02, 9.746E+02, 2.872E+01, 2.199E+01, 1.380E+01, 4.035E+01, 6.708E-01, 5.786E-01, 3.356E-01, 8.703E-01, 2.258E+00,-1.684E-02,-1.126E-02, 9.909E-02, 2.429E-01,-3.638E-01, 6.829E-01, 5.693E-01, 2.140E-01,-7.553E-01,-1.989E+00,-7.253E-02,-1.578E-01,-5.219E-02, 3.146E-01, 2.237E-01
 4.600E+02, 5.909E+02, 3.705E+02, 3.095E+02, 1.719E+02, 1.018E+02, 7.437E+01, 5.964E+02, 5.465E+02, 5.153E+02, 3.868E+02, 2.065E+02, 1.040E+02, 1.193E+03, 7.388E+02, 1.082E+03, 8.583E+02, 1.046E+03, 1.058E+03, 2.756E+01, 2.338E+01, 1.414E+01, 4.232E+01, 6.876E-01, 5.867E-01, 2.674E-01, 8.740E-01, 2.318E+00, 1.881E-02,-6.473E-02, 2.338E-02, 2.287E-01,-3.289E-01, 7.011E-01, 5.695E-01, 1.166E-01,-7.627E-01,-2.007E+00,-2.523E-02,-1.800E-01,-3.495E-02, 3.033E-01, 1.291E-01
 4.700E+02, 6.161E+02, 3.797E+02, 3.015E+02, 1.619E+02, 1.012E+02, 7.584E+01, 5.941E+02, 5.388E+02, 5.217E+02, 4.225E+02, 2.300E+02, 1.014E+02, 1.184E+03, 7.252E+02, 1.077E+03, 8.254E+02, 9.525E+02, 1.047E+03, 3.006E+01, 2.226E+01, 1.418E+01, 4.212E+01, 6.830E-01, 5.858E-01, 2.806E-01, 8.957E-01, 2.311E+00,-1.791E-02,-9.445E-03, 9.170E-02, 2.755E-01,-3.150E-01, 6.895E-01, 5.647E-01, 1.886E-01,-7.711E-01,-2.012E+00,-1.157E-01,-1.943E-01, 9.106E-04, 3.012E-01, 2.175E-01
 4.800E+02, 6.405E+02, 3.754E+02, 3.328E+02, 1.990E+02, 1.195E+02, 7.682E+01, 5.878E+02, 5.354E+02, 5.103E+02, 4.099E+02, 2.366E+02, 1.040E+02, 1.175E+03, 7.375E+02, 1.075E+03, 8.433E+02, 8.972E+02, 1.065E+03, 3.047E+01, 2.198E+01, 1.449E+01, 4.261E+01, 6.776E-01, 5.893E-01, 2.836E-01, 8.967E-01, 2.295E+00,-1.010E-03, 3.546E-02, 1.107E-01, 1.993E-01,-3.260E-01, 6.944E-01, 5.665E-01, 1.363E-01,-7.498E-01,-2.006E+00,-6.446E-02,-2.018E-01,-4.780E-02, 3.398E-01, 2.618E-01
 4.900E+02, 6.207E+02, 4.212E+02, 3.340E+02, 1.605E+02, 9.934E+01, 7.591E+01, 6.037E+02, 5.381E+02, 5.168E+02, 4.129E+02, 2.046E+02, 1.086E+02, 1.214E+03, 7.514E+02, 1.094E+03, 8.881E+02, 9.222E+02, 9.804E+02, 3.145E+01, 2.341E+01, 1.493E+01, 4.038E+01, 6.918E-01, 5.945E-01, 3.148E-01, 8.861E-01, 2.324E+00, 3.110E-02,-5.048E-03, 1.013E-01, 2.485E-01,-3.523E-01, 7.082E-01, 5.775E-01, 2.259E-01,-7.600E-01,-2.037E+00,-4.764E-02,-1.807E-01,-2.462E-02, 3.390E-01, 1.130E-01
 5.000E+02, 6.215E+02, 4.041E+02, 3.416E+02, 1.803E+02, 1.197E+02, 7.699E+01, 5.953E+02, 5.307E+02, 5.015E+02, 4.100E+02, 2.290E+02, 1.053E+02, 1.205E+03, 7.310E+02, 1.097E+03, 8.240E+02, 9.345E+02, 1.033E+03, 3.074E+01, 2.332E+01, 1.485E+01, 4.117E+01, 6.888E-01, 5.911E-01, 3.310E-01, 8.613E-01, 2.340E+00, 6.425E-02,-6.671E-02, 3.458E-02, 2.815E-01,-3.295E-01, 7.123E-01, 5.597E-01, 2.743E-01,-7.239E-01,-2.046E+00,-4.323E-02,-2.026E-01,-9.083E-02, 3.090E-01, 2.204E-01
 5.100E+02, 5.979E+02, 3.706E+02, 2.952E+02, 1.673E+02, 1.093E+02, 7.688E+01, 5.924E+02, 5.367E+02, 5.060E+02, 4.108E+02, 2.297E+02, 1.027E+02, 1.185E+03, 7.255E+02, 1.075E+03, 8.296E+02, 9.485E+02, 1.026E+03, 2.975E+01, 2.364E+01, 1.497E+01, 4.290E+01, 7.128E-01, 6.331E-01, 3.213E-01, 9.198E-01, 2.349E+00,-8.075E-04,-7.134E-02, 8.089E-02, 2.467E-01,-2.050E-01, 7.318E-01, 6.194E-01, 1.454E-01,-7.873E-01,-2.059E+00,-5.322E-02,-1.740E-01,-5.300E-02, 3.075E-01, 1.465E-01
 5.200E+02, 6.406E+02, 3.847E+02, 3.320E+02, 2.085E+02, 1.128E+02, 8.045E+01, 5.912E+02, 5.351E+02, 5.156E+02, 4.137E+02, 2.157E+02, 1.090E+02, 1.184E+03, 7.040E+02, 1.069E+03, 8.073E+02, 9.170E+02, 1.053E+03, 3.125E+01, 2.354E+01, 1.504E+01, 4.262E+01, 6.915E-01, 6.123E-01, 3.096E-01, 8.981E-01, 2.457E+00, 7.280E-02, 1.239E-02, 1.798E-02, 1.843E-01,-2.033E-01, 7.044E-01, 5.973E-01, 1.760E-01,-7.926E-01,-2.133E+00,-7.278E-02,-2.023E-01, 7.373E-03, 3.325E-01, 1.031E-01
 5.300E+02, 6.595E+02, 4.169E+02, 3.132E+02, 1.702E+02, 1.070E+02, 7.831E+01, 6.031E+02, 5.394E+02, 5.157E+02, 3.929E+02, 2.371E+02, 1.097E+02, 1.177E+03, 7.812E+02, 1.061E+03, 8.521E+02, 9.000E+02, 9.470E+02, 3.218E+01, 2.431E+01, 1.532E+01, 3.962E+01, 7.097E-01, 6.105E-01, 2.842E-01, 9.142E-01, 2.363E+00, 6.834E-02,-1.540E-02,-1.990E-02, 1.658E-01,-2.904E-01, 7.132E-01, 5.811E-01, 1.936E-01,-7.882E-01,-2.068E+00,-8.909E-02,-1.900E-01,-3.456E-02, 3.028E-01, 1.682E-01
 5.400E+02, 6.230E+02, 3.963E+02, 3.095E+02, 1.693E+02, 1.158E+02, 8.296E+01, 6.008E+02, 5.482E+02, 5.277E+02, 4.187E+02, 2.162E+02, 1.108E+02, 1.173E+03, 7.460E+02, 1.072E+03, 8.427E+02, 9.295E+02, 1.069E+03, 3.192E+01, 2.383E+01, 1.564E+01, 4.494E+01, 7.005E-01, 6.046E-01, 2.854E-01, 9.235E-01, 2.371E+00,-4.801E-03,-1.435E-04, 6.960E-02, 2.106E-01,-2.887E-01, 7.164E-01, 5.867E-01, 1.487E-01,-8.005E-01,-2.088E+00,-6.817E-02,-1.803E-01,-3.422E-02, 3.135E-01, 1.627E-01
 5.500E+02, 5.912E+02, 3.990E+02, 3.584E+02, 2.118E+02, 1.222E+02, 8.164E+01, 5.991E+02, 5.359E+02, 5.083E+02, 4.159E+02, 2.422E+02, 1.109E+02, 1.174E+03, 7.182E+02, 1.070E+03, 8.426E+02, 9.563E+02, 1.083E+03, 2.930E+01, 2.366E+01, 1.563E+01, 4.409E+01, 7.092E-01, 6.152E-01, 3.098E-01, 9.211E-01, 2.349E+00, 1.016E-02,-4.988E-02, 6.089E-03, 2.304E-01,-2.180E-01, 7.176E-01, 5.974E-01, 2.478E-01,-7.720E-01,-2.071E+00,-1.047E-01,-1.887E-01,-3.247E-02, 3.256E-01, 3.174E-01
 5.600E+02, 6.052E+02, 4.053E+02, 3.436E+02, 2.135E+02, 1.172E+02, 8.232E+01, 6.110E+02, 5.524E+02, 5.310E+02, 4.356E+02, 2.280E+02, 1.122E+02, 1.163E+03, 7.109E+02, 1.068E+03, 8.122E+02, 8.824E+02, 1.033E+03, 3.043E+01, 2.352E+01, 1.581E+01, 4.426E+01, 7.028E-01, 6.129E-01, 3.278E-01, 9.913E-01, 2.361E+00, 3.380E-02,-8.753E-02, 6.209E-02, 2.164E-01,-2.609E-01, 7.159E-01, 5.925E-01, 9.202E-02,-8.351E-01,-2.091E+00,-8.178E-02,-1.609E-01, 1.545E-02, 3.371E-01, 2.509E-01
 5.700E+02, 6.792E+02, 4.322E+02, 3.510E+02, 1.792E+02, 1.180E+02, 8.150E+01, 5.916E+02, 5.411E+02, 5.161E+02, 4.139E+02, 2.665E+02, 1.137E+02, 1.169E+03, 7.438E+02, 1.032E+03, 8.041E+02, 9.953E+02, 1.051E+03, 3.543E+01, 2.283E+01, 1.586E+01, 4.377E+01, 7.193E-01, 6.253E-01, 2.881E-01, 9.814E-01, 2.356E+00, 5.656E-02,-8.883E-02, 4.476E-02, 1.996E-01,-2.828E-01, 7.354E-01, 6.107E-01, 2.163E-01,-8.708E-01,-2.092E+00,-5.912E-02,-1.547E-01,-2.672E-02, 2.938E-01, 2.024E-01
 5.800E+02, 6.124E+02, 3.950E+02, 3.323E+02, 1.805E+02, 1.212E+02, 8.539E+01, 6.082E+02, 5.598E+02, 5.371E+02, 4.106E+02, 2.174E+02, 1.157E+02, 1.178E+03, 7.551E+02, 1.090E+03, 8.506E+02, 9.398E+02, 1.069E+03, 3.025E+01, 2.477E+01, 1.612E+01, 4.504E+01, 7.138E-01, 6.010E-01, 3.192E-01, 9.064E-01, 2.369E+00, 1.229E-02, 6.556E-02, 3.423E-02, 1.331E-01,-2.903E-01, 7.184E-01, 5.811E-01, 5.661E-02,-8.098E-01,-2.064E+00,-1.340E-01,-1.997E-01, 3.164E-02, 3.424E-01, 2.447E-01
 5.900E+02, 6.334E+02, 3.808E+02, 3.123E+02, 1.862E+02, 1.183E+02, 8.402E+01, 6.046E+02, 5.490E+02, 5.206E+02, 4.299E+02, 2.446E+02, 1.170E+02, 1.212E+03, 7.260E+02, 1.094E+03, 8.489E+02, 1.052E+03, 1.083E+03, 3.211E+01, 2.476E+01, 1.628E+01, 4.491E+01, 7.083E-01, 6.087E-01, 2.418E-01, 9.132E-01, 2.366E+00, 5.688E-02, 6.256E-02, 1.959E-03, 2.340E-01,-2.597E-01, 7.172E-01, 5.947E-01, 7.638E-02,-7.658E-01,-2.078E+00,-7.391E-02,-1.907E-01, 4.191E-02, 3.457E-01, 1.710E-01
 6.000E+02, 6.068E+02, 4.390E+02, 3.820E+02, 2.223E+02, 1.383E+02, 8.589E+01, 6.101E+02, 5.522E+02, 5.274E+02, 4.202E+02, 2.406E+02, 1.132E+02, 1.188E+03, 7.742E+02, 1.065E+03, 8.438E+02, 9.838E+02, 1.079E+03, 3.207E+01, 2.494E+01, 1.658E+01, 4.602E+01, 7.254E-01, 6.169E-01, 2.946E-01, 9.384E-01, 2.349E+00, 3.726E-02,-6.636E-02, 2.218E-02, 1.248E-01,-3.041E-01, 7.379E-01, 5.863E-01, 1.747E-01,-8.110E-01,-2.067E+00,-7.731E-02,-2.081E-01, 5.490E-03, 2.941E-01, 2.665E-01
 6.100E+02, 3.887E+02, 1.519E+02, 1.360E+02, 1.062E+02, 9.512E+01, 7.946E+01, 4.093E+02, 2.424E+02, 2.232E+02, 1.902E+02, 1.206E+02, 9.991E+01, 5.883E+02, 4.939E+02, 5.849E+02, 5.064E+02, 1.870E+02, 2.633E+02, 1.564E+01, 1.109E+01, 1.016E+01, 1.527E+01, 7.403E-01, 6.634E-01, 4.380E-01, 6.486E-01, 1.607E+00, 3.003E-02,-8.259E-02,-1.412E-01, 6.345E-02,-1.457E-01, 7.550E-01, 6.452E-01, 2.739E-01,-5.408E-01,-1.440E+00,-1.034E-01,-1.864E-01,-4.710E-02, 2.955E-01, 2.770E-01
 6.200E+02, 1.986E+02, 1.108E+02, 1.060E+02, 9.660E+01, 8.747E+01, 7.311E+01, 2.264E+02, 1.136E+02, 1.055E+02, 9.521E+01, 9.227E+01, 8.806E+01, 2.686E+02, 3.242E+02, 3.515E+02, 3.450E+02, 1.006E+02, 1.153E+02, 9.591E+00, 5.592E+00, 6.797E+00, 9.326E+00, 6.609E-01, 5.868E-01, 3.619E-01, 6.763E-01, 1.310E+00,-9.975E-03,-5.570E-02,-7.584E-03,-9.763E-02,-1.712E-02, 6.697E-01, 5.794E-01, 2.721E-01,-5.615E-01,-1.214E+00,-9.957E-02,-1.772E-01,-8.554E-02, 3.270E-01, 1.202E-01
 6.300E+02, 1.630E+02, 9.735E+01, 9.599E+01, 9.051E+01, 8.339E+01, 7.202E+01, 2.053E+02, 1.144E+02, 1.049E+02, 9.269E+01, 8.848E+01, 8.261E+01, 2.137E+02, 2.606E+02, 3.094E+02, 2.936E+02, 9.149E+01, 1.120E+02, 8.048E+00, 4.943E+00, 5.697E+00, 8.086E+00, 6.307E-01, 5.522E-01, 3.320E-01, 6.887E-01, 1.224E+00, 2.687E-02,-1.191E-02,-1.661E-03,-6.458E-02, 1.291E-02, 6.445E-01, 5.323E-01, 2.834E-01,-5.568E-01,-1.145E+00,-5.640E-02,-1.731E-01,-8.513E-02, 3.546E-01, 1.196E-01
 6.400E+02, 1.785E+02, 9.184E+01, 8.861E+01, 8.357E+01, 7.783E+01, 6.565E+01, 1.920E+02, 1.013E+02, 9.365E+01, 8.431E+01, 8.117E+01, 7.846E+01, 1.879E+02, 2.418E+02, 2.986E+02, 2.609E+02, 9.208E+01, 1.032E+02, 7.020E+00, 4.448E+00, 4.989E+00, 7.340E+00, 6.352E-01, 5.508E-01, 3.842E-01, 6.189E-01, 1.177E+00, 3.882E-06, 2.361E-02,-2.010E-02,-4.587E-02, 1.593E-02, 6.423E-01, 5.301E-01, 3.112E-01,-5.081E-01,-1.103E+00,-5.165E-02,-1.936E-01,-1.355E-01, 3.135E-01, 9.729E-02
 6.500E+02, 1.551E+02, 9.709E+01, 9.359E+01, 8.735E+01, 8.164E+01, 6.615E+01, 1.771E+02, 1.061E+02, 9.723E+01, 8.741E+01, 8.030E+01, 7.608E+01, 1.748E+02, 2.433E+02, 2.681E+02, 2.392E+02, 8.747E+01, 1.019E+02, 6.297E+00, 4.086E+00, 4.464E+00, 6.810E+00, 6.005E-01, 5.308E-01, 3.258E-01, 5.984E-01, 1.134E+00,-1.634E-02,-3.132E-02, 2.913E-02,-5.231E-02, 4.603E-03, 6.006E-01, 4.979E-01, 2.837E-01,-5.211E-01,-1.067E+00,-1.159E-01,-1.996E-01,-8.758E-02, 3.068E-01, 1.217E-01
 6.600E+02, 1.508E+02, 8.817E+01, 8.513E+01, 7.687E+01, 7.118E+01, 6.207E+01, 1.681E+02, 1.074E+02, 9.979E+01, 8.478E+01, 7.756E+01, 6.974E+01, 1.594E+02, 2.387E+02, 2.431E+02, 2.395E+02, 8.366E+01, 9.749E+01, 5.778E+00, 3.759E+00, 4.089E+00, 6.380E+00, 5.836E-01, 5.182E-01, 3.028E-01, 5.811E-01, 1.104E+00,-3.777E-02, 3.889E-02, 4.612E-03, 1.194E-02, 3.306E-02, 5.904E-01, 4.993E-01, 2.061E-01,-5.083E-01,-1.033E+00,-9.401E-02,-1.847E-01,-6.849E-02, 2.699E-01, 1.149E-01
 6.700E+02, 1.415E+02, 8.834E+01, 8.441E+01, 7.879E+01, 7.360E+01, 6.138E+01, 1.650E+02, 1.043E+02, 9.576E+01, 8.326E+01, 7.443E+01, 6.926E+01, 1.598E+02, 2.127E+02, 2.470E+02, 2.242E+02, 8.537E+01, 9.528E+01, 5.327E+00, 3.540E+00, 3.772E+00, 6.036E+00, 5.843E-01, 5.128E-01, 3.373E-01, 5.208E-01, 1.077E+00,-3.720E-02, 4.717E-02,-9.485E-03,-9.704E-02, 3.060E-02, 5.911E-01, 5.030E-01, 2.957E-01,-4.367E-01,-1.016E+00,-7.391E-02,-1.470E-01,-1.096E-01, 2.473E-01, 9.776E-02
 6.800E+02, 1.412E+02, 8.842E+01, 8.412E+01, 7.485E+01, 6.941E+01, 6.198E+01, 1.615E+02, 9.265E+01, 8.583E+01, 7.602E+01, 7.363E+01, 6.953E+01, 1.522E+02, 2.122E+02, 2.470E+02, 2.193E+02, 8.153E+01, 9.147E+01, 4.917E+00, 3.342E+00, 3.495E+00, 5.768E+00, 5.775E-01, 5.099E-01, 3.397E-01, 5.558E-01, 1.058E+00,-1.975E-02, 1.407E-02,-6.747E-02,-7.266E-02, 3.276E-03, 5.864E-01, 4.923E-01, 2.779E-01,-4.602E-01,-9.923E-01,-6.375E-02,-1.696E-01,-1.186E-01, 2.629E-01, 1.320E-01
 6.900E+02, 1.319E+02, 7.753E+01, 7.504E+01, 7.081E+01, 6.687E+01, 5.927E+01, 1.592E+02, 8.414E+01, 7.953E+01, 7.406E+01, 7.054E+01, 6.661E+01, 1.478E+02, 1.992E+02, 2.270E+02, 2.059E+02, 7.799E+01, 9.158E+01, 4.666E+00, 3.159E+00, 3.280E+00, 5.528E+00, 5.726E-01, 5.047E-01, 3.134E-01, 5.152E-01, 1.037E+00,-3.768E-02, 3.180E-02,-3.312E-03,-6.046E-02, 3.964E-02, 5.763E-01, 4.811E-01, 2.537E-01,-4.265E-01,-9.589E-01,-1.038E-01,-1.825E-01,-9.049E-02, 2.571E-01, 1.160E-01
 7.000E+02, 1.378E+02, 7.959E+01, 7.766E+01, 7.347E+01, 6.853E+01, 5.715E+01, 1.516E+02, 9.386E+01, 8.662E+01, 7.481E+01, 6.935E+01, 6.643E+01, 1.388E+02, 1.916E+02, 2.283E+02, 1.999E+02, 7.609E+01, 8.789E+01, 4.414E+00, 2.999E+00, 3.087E+00, 5.324E+00, 5.570E-01, 4.927E-01, 3.126E-01, 5.051E-01, 1.034E+00,-7.887E-03, 2.493E-03, 5.479E-03,-4.278E-02,-1.959E-02, 5.647E-01, 4.790E-01, 2.527E-01,-4.460E-01,-9.644E-01,-6.333E-02,-1.650E-01,-7.961E-02, 2.092E-01, 7.888E-02
 7.100E+02, 1.365E+02, 8.789E+01, 8.370E+01, 7.792E+01, 6.963E+01, 5.938E+01, 1.494E+02, 9.540E+01, 8.821E+01, 7.474E+01, 6.886E+01, 6.481E+01, 1.404E+02, 1.866E+02, 2.245E+02, 1.930E+02, 8.063E+01, 8.682E+01, 4.145E+00, 2.862E+00, 2.949E+00, 5.165E+00, 5.470E-01, 4.781E-01, 3.282E-01, 4.976E-01, 1.014E+00, 1.277E-02,-4.513E-02, 2.761E-02,-8.851E-02, 3.037E-02, 5.570E-01, 4.493E-01, 2.831E-01,-4.335E-01,-9.520E-01,-3.608E-02,-1.928E-01,-1.162E-01, 2.491E-01, 9.948E-02
 7.200E+02, 1.286E+02, 7.793E+01, 7.490E+01, 6.991E+01, 6.567E+01, 5.771E+01, 1.463E+02, 8.399E+01, 7.616E+01, 7.049E+01, 6.822E+01, 6.470E+01, 1.404E+02, 1.723E+02, 2.254E+02, 1.887E+02, 7.765E+01, 8.573E+01, 3.921E+00, 2.742E+00, 2.776E+00, 5.005E+00, 5.507E-01, 4.868E-01, 2.721E-01, 5.391E-01, 9.973E-01,-3.147E-02, 5.466E-02, 1.588E-02,-4.703E-02, 2.043E-02, 5.554E-01, 4.664E-01, 2.216E-01,-4.632E-01,-9.304E-01,-8.188E-02,-1.779E-01,-5.629E-02, 2.238E-01, 8.864E-02
