s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.000E+02, 8.784E+01,-4.191E+01,-4.236E+01,-3.128E+00, 7.117E-01, 0.000E+00, 0.000E+00, 1.147E+00, 1.156E+00, 0.000E+00, 1.964E-03, 0.000E+00
 1.100E+02, 1.026E+02,-4.740E+01,-5.295E+01,-2.904E+00, 8.971E-01, 0.000E+00, 0.000E+00, 3.116E-01, 2.476E-01, 0.000E+00, 2.265E-03, 0.000E+00
 1.200E+02, 1.117E+02,-5.119E+01,-5.933E+01,-2.513E+00, 1.053E+00, 0.000E+00, 0.000E+00,-2.552E-01,-3.249E-01, 0.000E+00, 2.527E-03, 0.000E+00
 1.300E+02, 1.224E+02,-5.480E+01,-6.622E+01,-2.228E+00, 1.162E+00, 0.000E+00, 0.000E+00, 4.295E-01, 3.106E-01, 0.000E+00, 2.711E-03, 0.000E+00
 1.400E+02, 1.314E+02,-5.840E+01,-7.161E+01,-1.963E+00, 1.301E+00, 0.000E+00, 0.000E+00, 7.458E-01, 7.100E-01, 0.000E+00, 2.900E-03, 0.000E+00
 1.500E+02, 1.397E+02,-6.170E+01,-7.715E+01,-1.951E+00, 1.440E+00, 0.000E+00, 0.000E+00, 5.180E-01, 3.532E-01, 0.000E+00, 3.096E-03, 0.000E+00
 1.600E+02, 1.465E+02,-6.396E+01,-8.266E+01,-1.592E+00, 1.558E+00, 0.000E+00, 0.000E+00,-5.823E-02,-1.950E-01, 0.000E+00, 3.252E-03, 0.000E+00
 1.700E+02, 1.557E+02,-6.727E+01,-8.851E+01,-1.408E+00, 1.700E+00, 0.000E+00, 0.000E+00, 3.082E-01, 2.480E-01, 0.000E+00, 3.408E-03, 0.000E+00
 1.800E+02, 1.624E+02,-7.011E+01,-9.187E+01,-1.499E+00, 1.855E+00, 0.000E+00, 0.000E+00, 9.238E-01, 7.623E-01, 0.000E+00, 3.578E-03, 0.000E+00
 1.900E+02, 1.669E+02,-7.189E+01,-9.647E+01,-1.125E+00, 1.978E+00, 0.000E+00, 0.000E+00,-4.363E-01,-6.058E-01, 0.000E+00, 3.691E-03, 0.000E+00
 2.000E+02, 1.732E+02,-7.421E+01,-9.945E+01,-9.492E-01, 2.100E+00, 0.000E+00, 0.000E+00, 8.287E-01, 7.346E-01, 0.000E+00, 3.829E-03, 0.000E+00
 2.100E+02, 1.830E+02,-7.757E+01,-1.072E+02,-9.027E-01, 2.279E+00, 0.000E+00, 0.000E+00,-2.564E-01,-4.365E-01, 0.000E+00, 4.031E-03, 0.000E+00
 2.200E+02, 1.934E+02,-8.155E+01,-1.134E+02,-8.759E-01, 2.481E+00, 0.000E+00, 0.000E+00, 2.839E-01, 1.163E-01, 0.000E+00, 4.302E-03, 0.000E+00
 2.300E+02, 2.098E+02,-8.788E+01,-1.232E+02,-8.367E-01, 2.739E+00, 0.000E+00, 0.000E+00, 7.705E-01, 6.140E-01, 0.000E+00, 4.649E-03, 0.000E+00
 2.400E+02, 2.246E+02,-9.357E+01,-1.321E+02,-7.960E-01, 3.011E+00, 0.000E+00, 0.000E+00, 1.301E+00, 1.098E+00, 0.000E+00, 5.017E-03, 0.000E+00
 2.500E+02, 2.362E+02,-9.766E+01,-1.417E+02,-5.623E-01, 3.260E+00, 0.000E+00, 0.000E+00,-3.683E-01,-4.572E-01, 0.000E+00, 5.328E-03, 0.000E+00
 2.600E+02, 2.515E+02,-1.023E+02,-1.517E+02,-5.376E-01, 3.392E+00, 0.000E+00, 0.000E+00, 2.859E-01, 2.862E-01, 0.000E+00, 5.503E-03, 0.000E+00
 2.700E+02, 2.509E+02,-1.029E+02,-1.511E+02,-4.505E-01, 3.514E+00, 0.000E+00, 0.000E+00, 1.035E-01, 1.936E-03, 0.000E+00, 5.596E-03, 0.000E+00
 2.800E+02, 2.529E+02,-1.032E+02,-1.526E+02,-2.491E-01, 3.561E+00, 0.000E+00, 0.000E+00, 5.352E-01, 4.154E-01, 0.000E+00, 5.557E-03, 0.000E+00
 2.900E+02, 2.472E+02,-1.006E+02,-1.502E+02,-1.136E-01, 3.537E+00, 0.000E+00, 0.000E+00,-1.461E-03,-1.157E-01, 0.000E+00, 5.409E-03, 0.000E+00
 3.000E+02, 2.407E+02,-9.892E+01,-1.456E+02, 1.057E-01, 3.492E+00, 0.000E+00, 0.000E+00,-1.040E-01,-1.544E-01, 0.000E+00, 5.287E-03, 0.000E+00
 3.100E+02, 2.329E+02,-9.666E+01,-1.402E+02, 2.578E-01, 3.445E+00, 0.000E+00, 0.000E+00,-1.881E-01,-3.087E-01, 0.000E+00, 5.097E-03, 0.000E+00
 3.200E+02, 2.245E+02,-9.300E+01,-1.363E+02, 3.372E-01, 3.376E+00, 0.000E+00, 0.000E+00,-9.804E-01,-1.098E+00, 0.000E+00, 4.888E-03, 0.000E+00
 3.300E+02, 2.119E+02,-8.821E+01,-1.270E+02, 3.238E-01, 3.209E+00, 0.000E+00, 0.000E+00, 2.580E-01, 2.462E-01, 0.000E+00, 4.576E-03, 0.000E+00
 3.400E+02, 1.936E+02,-8.186E+01,-1.156E+02, 5.574E-01, 2.999E+00, 0.000E+00, 0.000E+00,-2.428E-01,-3.329E-01, 0.000E+00, 4.209E-03, 0.000E+00
 3.500E+02, 1.781E+02,-7.593E+01,-1.066E+02, 8.343E-01, 2.796E+00, 0.000E+00, 0.000E+00,-6.468E-01,-8.365E-01, 0.000E+00, 3.844E-03, 0.000E+00
 3.600E+02, 1.635E+02,-7.049E+01,-9.701E+01, 1.060E+00, 2.572E+00, 0.000E+00, 0.000E+00,-2.787E-01,-4.103E-01, 0.000E+00, 3.521E-03, 0.000E+00
 3.700E+02, 1.524E+02,-6.716E+01,-8.891E+01, 1.096E+00, 2.446E+00, 0.000E+00, 0.000E+00, 7.882E-02,-9.137E-02, 0.000E+00, 3.324E-03, 0.000E+00
 3.800E+02, 1.454E+02,-6.479E+01,-8.486E+01, 1.201E+00, 2.345E+00, 0.000E+00, 0.000E+00,-4.432E-01,-6.579E-01, 0.000E+00, 3.161E-03, 0.000E+00
 3.900E+02, 1.432E+02,-6.382E+01,-8.241E+01, 9.023E-01, 2.317E+00, 0.000E+00, 0.000E+00, 3.907E-01, 2.319E-01, 0.000E+00, 3.082E-03, 0.000E+00
 4.000E+02, 1.368E+02,-6.118E+01,-7.956E+01, 1.120E+00, 2.242E+00, 0.000E+00, 0.000E+00,-3.852E-01,-6.109E-01, 0.000E+00, 2.989E-03, 0.000E+00
 4.100E+02, 1.352E+02,-6.076E+01,-7.775E+01, 9.944E-01, 2.213E+00, 0.000E+00, 0.000E+00, 1.192E-01,-9.158E-02, 0.000E+00, 2.925E-03, 0.000E+00
 4.200E+02, 1.350E+02,-6.053E+01,-7.762E+01, 8.105E-01, 2.272E+00, 0.000E+00, 0.000E+00, 2.266E-01,-1.607E-02, 0.000E+00, 2.924E-03, 0.000E+00
 4.300E+02, 1.301E+02,-5.862E+01,-7.558E+01, 1.249E+00, 2.198E+00, 0.000E+00, 0.000E+00,-4.509E-01,-6.281E-01, 0.000E+00, 2.859E-03, 0.000E+00
 4.400E+02, 1.305E+02,-5.877E+01,-7.527E+01, 1.343E+00, 2.170E+00, 0.000E+00, 0.000E+00, 2.293E-01, 1.848E-02, 0.000E+00, 2.822E-03, 0.000E+00
 4.500E+02, 1.291E+02,-5.811E+01,-7.453E+01, 1.362E+00, 2.182E+00, 0.000E+00, 0.000E+00, 1.043E-01,-1.256E-02, 0.000E+00, 2.807E-03, 0.000E+00
 4.600E+02, 1.291E+02,-5.815E+01,-7.453E+01, 1.294E+00, 2.205E+00, 0.000E+00, 0.000E+00, 7.985E-02,-9.908E-02, 0.000E+00, 2.813E-03, 0.000E+00
 4.700E+02, 1.295E+02,-5.853E+01,-7.449E+01, 1.352E+00, 2.221E+00, 0.000E+00, 0.000E+00, 2.883E-01, 2.411E-02, 0.000E+00, 2.807E-03, 0.000E+00
 4.800E+02, 1.286E+02,-5.812E+01,-7.499E+01, 1.255E+00, 2.236E+00, 0.000E+00, 0.000E+00,-6.996E-01,-1.019E+00, 0.000E+00, 2.790E-03, 0.000E+00
 4.900E+02, 1.299E+02,-5.800E+01,-7.479E+01, 6.938E-01, 2.301E+00, 0.000E+00, 0.000E+00, 3.655E-01, 1.233E-01, 0.000E+00, 2.807E-03, 0.000E+00
 5.000E+02, 1.245E+02,-5.547E+01,-7.223E+01, 8.576E-01, 2.210E+00, 0.000E+00, 0.000E+00, 1.877E-01,-1.152E-01, 0.000E+00, 2.706E-03, 0.000E+00
 5.100E+02, 1.237E+02,-5.560E+01,-7.147E+01, 6.476E-01, 2.230E+00, 0.000E+00, 0.000E+00,-2.242E-01,-4.816E-01, 0.000E+00, 2.676E-03, 0.000E+00
 5.200E+02, 1.175E+02,-5.207E+01,-6.867E+01, 7.467E-01, 2.113E+00, 0.000E+00, 0.000E+00,-9.784E-02,-3.681E-01, 0.000E+00, 2.544E-03, 0.000E+00
 5.300E+02, 1.096E+02,-4.844E+01,-6.508E+01, 1.167E+00, 1.960E+00, 0.000E+00, 0.000E+00,-5.047E-01,-7.842E-01, 0.000E+00, 2.395E-03, 0.000E+00
 5.400E+02, 1.008E+02,-4.428E+01,-6.162E+01, 2.404E+00, 1.716E+00, 0.000E+00, 0.000E+00,-7.994E-01,-9.807E-01, 0.000E+00, 2.193E-03, 0.000E+00
 5.500E+02, 9.611E+01,-4.291E+01,-5.730E+01, 2.527E+00, 1.613E+00, 0.000E+00, 0.000E+00, 2.465E-01, 4.202E-02, 0.000E+00, 2.086E-03, 0.000E+00
 5.600E+02, 9.172E+01,-4.049E+01,-5.567E+01, 2.695E+00, 1.497E+00, 0.000E+00, 0.000E+00,-9.549E-02,-2.473E-01, 0.000E+00, 1.979E-03, 0.000E+00
 5.700E+02, 8.752E+01,-3.867E+01,-5.346E+01, 2.760E+00, 1.406E+00, 0.000E+00, 0.000E+00,-2.902E-01,-4.436E-01, 0.000E+00, 1.894E-03, 0.000E+00
 5.800E+02, 8.392E+01,-3.719E+01,-5.115E+01, 2.822E+00, 1.321E+00, 0.000E+00, 0.000E+00,-1.227E-01,-2.635E-01, 0.000E+00, 1.827E-03, 0.000E+00
 5.900E+02, 8.096E+01,-3.593E+01,-4.926E+01, 2.916E+00, 1.238E+00, 0.000E+00, 0.000E+00, 6.335E-02,-8.040E-02, 0.000E+00, 1.761E-03, 0.000E+00
 6.000E+02, 7.865E+01,-3.435E+01,-4.887E+01, 2.814E+00, 1.174E+00, 0.000E+00, 0.000E+00,-4.479E-01,-5.864E-01, 0.000E+00, 1.709E-03, 0.000E+00
 6.100E+02, 3.292E+01,-9.801E+00,-3.128E+01, 4.896E+00, 7.285E-01, 0.000E+00, 0.000E+00,-2.455E+00,-2.537E+00, 0.000E+00, 6.516E-04, 0.000E+00
 6.200E+02, 1.877E+01,-2.567E+00,-2.269E+01, 5.526E+00, 4.722E-01, 0.000E+00, 0.000E+00,-4.662E-01,-4.889E-01, 0.000E+00, 4.390E-04, 0.000E+00
 6.300E+02, 1.550E+01,-1.409E+00,-2.033E+01, 5.646E+00, 3.736E-01, 0.000E+00, 0.000E+00,-1.731E-01,-2.257E-01, 0.000E+00, 3.700E-04, 0.000E+00
 6.400E+02, 1.338E+01,-8.810E-01,-1.879E+01, 5.519E+00, 3.109E-01, 0.000E+00, 0.000E+00,-4.294E-01,-4.664E-01, 0.000E+00, 3.243E-04, 0.000E+00
 6.500E+02, 1.170E+01,-5.094E-01,-1.727E+01, 5.555E+00, 2.652E-01, 0.000E+00, 0.000E+00,-2.340E-01,-2.541E-01, 0.000E+00, 2.891E-04, 0.000E+00
 6.600E+02, 1.020E+01,-1.173E-01,-1.606E+01, 5.513E+00, 2.299E-01, 0.000E+00, 0.000E+00,-2.010E-01,-2.355E-01, 0.000E+00, 2.611E-04, 0.000E+00
 6.700E+02, 8.625E+00, 3.305E-01,-1.510E+01, 5.658E+00, 1.980E-01, 0.000E+00, 0.000E+00,-2.806E-01,-2.858E-01, 0.000E+00, 2.341E-04, 0.000E+00
 6.800E+02, 7.342E+00, 5.802E-01,-1.386E+01, 5.613E+00, 1.735E-01, 0.000E+00, 0.000E+00,-1.500E-01,-1.522E-01, 0.000E+00, 2.131E-04, 0.000E+00
 6.900E+02, 6.345E+00, 7.588E-01,-1.285E+01, 5.490E+00, 1.546E-01, 0.000E+00, 0.000E+00,-9.231E-02,-1.014E-01, 0.000E+00, 1.966E-04, 0.000E+00
 7.000E+02, 4.846E+00, 1.105E+00,-1.195E+01, 5.569E+00, 1.359E-01, 0.000E+00, 0.000E+00,-2.937E-01,-2.897E-01, 0.000E+00, 1.791E-04, 0.000E+00
 7.100E+02, 3.971E+00, 1.264E+00,-1.092E+01, 5.516E+00, 1.206E-01, 0.000E+00, 0.000E+00,-5.550E-02,-4.813E-02, 0.000E+00, 1.646E-04, 0.000E+00
 7.200E+02, 3.386E+00, 1.308E+00,-1.046E+01, 5.470E+00, 1.090E-01, 0.000E+00, 0.000E+00,-1.929E-01,-1.901E-01, 0.000E+00, 1.535E-04, 0.000E+00
 7.300E+02, 2.230E+00, 1.572E+00,-9.728E+00, 5.564E+00, 9.699E-02, 0.000E+00, 0.000E+00,-2.749E-01,-2.645E-01, 0.000E+00, 1.410E-04, 0.000E+00
 7.400E+02, 7.614E-01, 1.886E+00,-8.736E+00, 5.848E+00, 8.505E-02, 0.000E+00, 0.000E+00,-1.590E-01,-1.555E-01, 0.000E+00, 1.281E-04, 0.000E+00
 7.500E+02, 7.648E-01, 1.756E+00,-8.327E+00, 5.679E+00, 7.800E-02, 0.000E+00, 0.000E+00,-6.016E-02,-4.968E-02, 0.000E+00, 1.210E-04, 0.000E+00
 7.600E+02, 7.053E-01, 1.667E+00,-8.154E+00, 5.546E+00, 7.162E-02, 0.000E+00, 0.000E+00,-1.796E-01,-1.639E-01, 0.000E+00, 1.142E-04, 0.000E+00
 7.700E+02, 6.572E-01, 1.586E+00,-7.692E+00, 5.380E+00, 6.621E-02, 0.000E+00, 0.000E+00,-2.080E-02,-3.044E-03, 0.000E+00, 1.085E-04, 0.000E+00
 7.800E+02, 6.078E-01, 1.514E+00,-7.488E+00, 5.257E+00, 6.150E-02, 0.000E+00, 0.000E+00,-6.440E-02,-4.770E-02, 0.000E+00, 1.033E-04, 0.000E+00
 7.900E+02, 5.857E-01, 1.439E+00,-7.216E+00, 5.186E+00, 5.713E-02, 0.000E+00, 0.000E+00, 4.174E-02, 5.211E-02, 0.000E+00, 9.842E-05, 0.000E+00
 8.000E+02, 5.829E-01, 1.373E+00,-7.172E+00, 5.076E+00, 5.323E-02, 0.000E+00, 0.000E+00,-9.864E-02,-8.821E-02, 0.000E+00, 9.396E-05, 0.000E+00
 8.100E+02, 5.460E-01, 1.314E+00,-6.945E+00, 4.986E+00, 4.970E-02, 0.000E+00, 0.000E+00,-4.984E-02,-4.911E-02, 0.000E+00, 8.984E-05, 0.000E+00
 8.200E+02, 5.429E-01, 1.252E+00,-6.781E+00, 4.816E+00, 4.671E-02, 0.000E+00, 0.000E+00,-1.261E-01,-1.236E-01, 0.000E+00, 8.641E-05, 0.000E+00
 8.300E+02, 5.458E-01, 1.193E+00,-6.482E+00, 4.732E+00, 4.385E-02, 0.000E+00, 0.000E+00, 1.725E-02, 3.229E-02, 0.000E+00, 8.298E-05, 0.000E+00
 8.400E+02, 5.053E-01, 1.152E+00,-6.420E+00, 4.666E+00, 4.106E-02, 0.000E+00, 0.000E+00,-6.951E-02,-5.566E-02, 0.000E+00, 7.948E-05, 0.000E+00
 8.500E+02, 4.685E-01, 1.112E+00,-6.263E+00, 4.587E+00, 3.856E-02, 0.000E+00, 0.000E+00,-7.587E-02,-5.728E-02, 0.000E+00, 7.631E-05, 0.000E+00
 8.600E+02, 4.695E-01, 1.065E+00,-6.076E+00, 4.486E+00, 3.638E-02, 0.000E+00, 0.000E+00,-1.713E-02,-1.911E-02, 0.000E+00, 7.358E-05, 0.000E+00
 8.700E+02, 4.696E-01, 1.022E+00,-5.952E+00, 4.396E+00, 3.438E-02, 0.000E+00, 0.000E+00,-4.459E-02,-3.080E-02, 0.000E+00, 7.100E-05, 0.000E+00
 8.800E+02, 4.658E-01, 9.821E-01,-5.852E+00, 4.307E+00, 3.257E-02, 0.000E+00, 0.000E+00,-7.185E-02,-6.374E-02, 0.000E+00, 6.864E-05, 0.000E+00
 8.900E+02, 4.448E-01, 9.489E-01,-5.726E+00, 4.234E+00, 3.069E-02, 0.000E+00, 0.000E+00,-7.943E-02,-6.842E-02, 0.000E+00, 6.605E-05, 0.000E+00
 9.000E+02, 4.237E-01, 9.179E-01,-5.472E+00, 4.155E+00, 2.909E-02, 0.000E+00, 0.000E+00, 4.396E-02, 5.410E-02, 0.000E+00, 6.388E-05, 0.000E+00
