s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.800E+02, 1.031E+03, 1.147E+03, 9.525E+02, 3.839E+02, 2.194E+02, 1.792E+02, 8.537E+02, 8.441E+02, 8.403E+02, 8.315E+02, 8.435E+02, 5.288E+02, 1.100E+03, 1.172E+03, 1.008E+03, 1.052E+03, 1.188E+03, 1.205E+03, 1.186E+02, 6.540E+01, 5.885E+01, 8.912E+01, 6.817E-01, 6.730E-01, 4.008E-01, 1.250E+00, 2.588E+00, 3.028E-02,-2.781E-02, 3.471E-02,-2.707E-01,-4.005E-01, 6.253E-01, 5.892E-01, 3.024E-01,-7.764E-01,-2.314E+00, 2.011E-01, 2.984E-01, 8.705E-02, 7.003E-01, 6.843E-01
 3.900E+02, 1.050E+03, 1.136E+03, 1.100E+03, 4.921E+02, 2.404E+02, 1.690E+02, 8.776E+02, 8.639E+02, 8.568E+02, 8.405E+02, 8.327E+02, 6.707E+02, 1.117E+03, 1.196E+03, 1.026E+03, 1.061E+03, 1.200E+03, 1.263E+03, 1.220E+02, 6.665E+01, 5.978E+01, 8.783E+01, 6.692E-01, 6.658E-01, 4.721E-01, 1.278E+00, 2.581E+00, 6.162E-02, 1.538E-02, 3.487E-02,-4.470E-01,-3.418E-01, 6.363E-01, 5.817E-01, 3.784E-01,-6.666E-01,-2.288E+00, 1.619E-01, 2.870E-01, 1.429E-01, 7.858E-01, 6.789E-01
 4.000E+02, 1.075E+03, 1.109E+03, 9.821E+02, 5.078E+02, 2.251E+02, 1.640E+02, 8.781E+02, 8.698E+02, 8.639E+02, 8.466E+02, 8.399E+02, 7.091E+02, 1.136E+03, 1.206E+03, 1.028E+03, 1.072E+03, 1.135E+03, 1.243E+03, 1.216E+02, 6.607E+01, 5.991E+01, 8.791E+01, 6.574E-01, 5.824E-01, 3.585E-01, 1.410E+00, 2.511E+00, 1.824E-01, 9.652E-02, 2.577E-02,-6.617E-01,-3.187E-01, 6.291E-01, 5.522E-01, 1.281E-01,-6.695E-01,-2.202E+00, 4.626E-02, 4.082E-02, 1.076E-01, 8.101E-01, 7.147E-01
 4.100E+02, 1.059E+03, 1.075E+03, 1.037E+03, 5.648E+02, 2.273E+02, 1.597E+02, 8.748E+02, 8.655E+02, 8.593E+02, 8.435E+02, 8.371E+02, 7.257E+02, 1.130E+03, 1.207E+03, 1.041E+03, 1.097E+03, 1.184E+03, 1.262E+03, 1.207E+02, 6.734E+01, 6.039E+01, 8.851E+01, 6.829E-01, 6.149E-01, 3.834E-01, 1.330E+00, 2.529E+00, 1.405E-01, 8.905E-02, 8.711E-02,-4.843E-01,-2.906E-01, 6.504E-01, 5.822E-01, 1.750E-01,-6.895E-01,-2.253E+00, 1.162E-01, 1.171E-01, 1.421E-01, 8.101E-01, 6.949E-01
 4.200E+02, 1.173E+03, 8.833E+02, 7.479E+02, 3.989E+02, 2.596E+02, 1.817E+02, 8.894E+02, 8.805E+02, 8.709E+02, 8.475E+02, 8.353E+02, 5.758E+02, 1.150E+03, 1.215E+03, 1.049E+03, 1.104E+03, 1.227E+03, 1.253E+03, 1.229E+02, 6.938E+01, 6.168E+01, 8.991E+01, 6.758E-01, 5.852E-01, 4.053E-01, 1.123E+00, 2.703E+00, 1.288E-01, 3.513E-02, 2.885E-03,-4.160E-01,-1.537E-01, 6.430E-01, 5.621E-01, 1.907E-01,-6.184E-01,-2.474E+00, 1.138E-01, 8.032E-02, 9.226E-02, 6.492E-01, 5.939E-01
 4.300E+02, 1.070E+03, 1.090E+03, 1.032E+03, 5.003E+02, 2.206E+02, 1.639E+02, 8.864E+02, 8.718E+02, 8.659E+02, 8.534E+02, 8.429E+02, 7.198E+02, 1.155E+03, 1.226E+03, 1.047E+03, 1.078E+03, 1.154E+03, 1.260E+03, 1.241E+02, 6.804E+01, 6.202E+01, 9.001E+01, 6.808E-01, 6.532E-01, 4.184E-01, 1.270E+00, 2.559E+00, 1.313E-01, 6.443E-02, 4.884E-02,-4.374E-01,-2.890E-01, 6.401E-01, 6.130E-01, 2.432E-01,-6.829E-01,-2.311E+00, 1.558E-01, 2.166E-01, 1.472E-01, 7.580E-01, 5.696E-01
 4.400E+02, 1.073E+03, 1.147E+03, 1.040E+03, 4.264E+02, 2.108E+02, 1.675E+02, 8.850E+02, 8.886E+02, 8.814E+02, 8.649E+02, 8.544E+02, 6.572E+02, 1.161E+03, 1.228E+03, 1.046E+03, 1.101E+03, 1.133E+03, 1.243E+03, 1.233E+02, 6.809E+01, 6.251E+01, 9.088E+01, 6.866E-01, 6.746E-01, 4.098E-01, 1.178E+00, 2.513E+00, 1.671E-01, 1.836E-02, 2.382E-02,-2.539E-01,-2.889E-01, 6.407E-01, 6.179E-01, 2.767E-01,-7.218E-01,-2.251E+00, 1.637E-01, 2.298E-01, 9.244E-02, 6.645E-01, 5.982E-01
 4.500E+02, 1.080E+03, 1.175E+03, 9.259E+02, 3.339E+02, 2.164E+02, 1.719E+02, 8.896E+02, 8.864E+02, 8.796E+02, 8.667E+02, 8.544E+02, 7.386E+02, 1.149E+03, 1.217E+03, 1.055E+03, 1.099E+03, 1.130E+03, 1.240E+03, 1.252E+02, 6.934E+01, 6.343E+01, 9.224E+01, 6.952E-01, 6.506E-01, 4.043E-01, 1.267E+00, 2.478E+00, 1.215E-01, 7.832E-02,-4.257E-02,-4.408E-01,-3.765E-01, 6.542E-01, 6.025E-01, 2.676E-01,-6.756E-01,-2.188E+00, 1.818E-01, 1.891E-01, 9.006E-02, 7.369E-01, 6.324E-01
 4.600E+02, 1.084E+03, 1.140E+03, 1.034E+03, 5.029E+02, 2.426E+02, 1.794E+02, 9.009E+02, 8.923E+02, 8.831E+02, 8.649E+02, 8.544E+02, 7.341E+02, 1.162E+03, 1.221E+03, 1.055E+03, 1.094E+03, 1.146E+03, 1.209E+03, 1.297E+02, 7.055E+01, 6.463E+01, 9.170E+01, 6.799E-01, 6.575E-01, 4.392E-01, 1.276E+00, 2.551E+00, 1.069E-01, 6.997E-02, 4.684E-02,-4.609E-01,-3.186E-01, 6.397E-01, 5.835E-01, 2.499E-01,-6.293E-01,-2.268E+00, 1.807E-01, 2.337E-01, 1.134E-01, 8.160E-01, 6.881E-01
 4.700E+02, 1.088E+03, 1.198E+03, 1.165E+03, 5.235E+02, 2.420E+02, 1.821E+02, 9.035E+02, 8.994E+02, 8.924E+02, 8.728E+02, 8.573E+02, 7.730E+02, 1.183E+03, 1.218E+03, 1.066E+03, 1.107E+03, 1.073E+03, 1.189E+03, 1.304E+02, 7.139E+01, 6.605E+01, 9.110E+01, 7.040E-01, 6.592E-01, 4.335E-01, 1.215E+00, 2.545E+00, 7.606E-02, 4.953E-02, 1.454E-03,-3.864E-01,-3.525E-01, 6.667E-01, 6.162E-01, 2.261E-01,-6.742E-01,-2.282E+00, 1.756E-01, 2.001E-01, 1.429E-01, 7.487E-01, 6.246E-01
 4.800E+02, 1.105E+03, 1.160E+03, 1.028E+03, 4.540E+02, 2.658E+02, 1.865E+02, 9.140E+02, 9.036E+02, 8.967E+02, 8.793E+02, 8.619E+02, 7.739E+02, 1.184E+03, 1.233E+03, 1.067E+03, 1.104E+03, 1.158E+03, 1.245E+03, 1.338E+02, 7.338E+01, 6.694E+01, 9.354E+01, 7.047E-01, 6.915E-01, 4.977E-01, 1.298E+00, 2.623E+00, 6.764E-02, 5.025E-02, 1.784E-03,-5.203E-01,-2.696E-01, 6.629E-01, 6.107E-01, 3.309E-01,-6.343E-01,-2.406E+00, 2.206E-01, 2.935E-01, 1.588E-01, 8.204E-01, 5.516E-01
 4.900E+02, 1.198E+03, 1.111E+03, 1.013E+03, 4.898E+02, 2.723E+02, 1.931E+02, 9.273E+02, 9.230E+02, 9.146E+02, 8.907E+02, 8.637E+02, 8.115E+02, 1.200E+03, 1.242E+03, 1.092E+03, 1.134E+03, 1.112E+03, 1.221E+03, 1.382E+02, 7.749E+01, 6.803E+01, 9.188E+01, 7.064E-01, 6.770E-01, 4.151E-01, 1.239E+00, 2.798E+00, 1.470E-01, 9.348E-02, 2.325E-02,-5.301E-01,-1.651E-01, 6.750E-01, 6.257E-01, 2.690E-01,-5.558E-01,-2.563E+00, 1.434E-01, 1.705E-01, 1.173E-01, 8.025E-01, 5.413E-01
 5.000E+02, 1.174E+03, 9.692E+02, 8.617E+02, 4.437E+02, 2.680E+02, 1.896E+02, 9.292E+02, 9.207E+02, 9.139E+02, 8.937E+02, 8.665E+02, 7.808E+02, 1.212E+03, 1.252E+03, 1.082E+03, 1.142E+03, 1.140E+03, 1.251E+03, 1.345E+02, 7.510E+01, 6.777E+01, 9.224E+01, 7.111E-01, 6.595E-01, 4.373E-01, 1.272E+00, 2.749E+00, 1.188E-01, 9.694E-02,-3.197E-02,-5.908E-01,-1.654E-01, 6.772E-01, 6.025E-01, 3.174E-01,-5.536E-01,-2.518E+00, 1.558E-01, 2.069E-01, 1.115E-01, 8.328E-01, 5.438E-01
 5.100E+02, 1.198E+03, 6.137E+02, 5.246E+02, 3.735E+02, 2.755E+02, 1.915E+02, 9.565E+02, 9.336E+02, 9.242E+02, 8.928E+02, 8.527E+02, 6.782E+02, 1.232E+03, 1.258E+03, 1.124E+03, 1.184E+03, 1.145E+03, 1.226E+03, 1.357E+02, 7.899E+01, 6.887E+01, 9.038E+01, 7.023E-01, 6.494E-01, 3.770E-01, 1.139E+00, 2.947E+00, 1.306E-01, 3.051E-02, 2.424E-02,-4.720E-01, 2.112E-02, 6.706E-01, 6.111E-01, 2.257E-01,-5.613E-01,-2.736E+00, 1.179E-01, 1.285E-01, 7.846E-02, 6.979E-01, 3.525E-01
 5.200E+02, 1.154E+03, 5.874E+02, 5.071E+02, 3.886E+02, 3.109E+02, 2.059E+02, 9.702E+02, 9.652E+02, 9.555E+02, 9.291E+02, 8.844E+02, 6.846E+02, 1.260E+03, 1.262E+03, 1.145E+03, 1.184E+03, 1.123E+03, 1.188E+03, 1.307E+02, 7.941E+01, 6.791E+01, 8.810E+01, 6.871E-01, 6.508E-01, 4.654E-01, 1.168E+00, 2.904E+00, 1.266E-01, 9.514E-02,-1.631E-02,-4.694E-01,-1.469E-02, 6.584E-01, 5.992E-01, 2.943E-01,-6.083E-01,-2.695E+00, 9.662E-02, 1.511E-01, 1.223E-01, 6.786E-01, 3.723E-01
 5.300E+02, 1.097E+03, 6.755E+02, 5.811E+02, 4.097E+02, 3.073E+02, 2.057E+02, 9.624E+02, 9.423E+02, 9.304E+02, 9.059E+02, 8.677E+02, 6.094E+02, 1.244E+03, 1.268E+03, 1.184E+03, 1.205E+03, 1.135E+03, 1.144E+03, 1.267E+02, 7.765E+01, 6.655E+01, 8.480E+01, 6.887E-01, 6.237E-01, 4.157E-01, 1.163E+00, 2.930E+00, 1.917E-01, 9.469E-02, 6.137E-02,-4.881E-01,-3.933E-02, 6.580E-01, 5.822E-01, 1.240E-01,-6.013E-01,-2.711E+00, 9.996E-02, 3.345E-02, 1.536E-01, 6.902E-01, 3.812E-01
 5.400E+02, 1.130E+03, 8.023E+02, 5.343E+02, 2.830E+02, 2.299E+02, 1.723E+02, 9.579E+02, 9.059E+02, 8.959E+02, 8.722E+02, 8.440E+02, 3.142E+02, 1.223E+03, 1.227E+03, 1.129E+03, 1.194E+03, 1.135E+03, 1.125E+03, 1.249E+02, 7.148E+01, 6.331E+01, 8.054E+01, 7.119E-01, 6.843E-01, 3.878E-01, 1.094E+00, 2.708E+00, 1.752E-02, 2.774E-02, 3.615E-02,-1.573E-01,-2.102E-01, 6.701E-01, 6.268E-01, 2.819E-01,-8.597E-01,-2.508E+00, 1.763E-01, 2.395E-01, 1.060E-01, 3.942E-01, 3.274E-01
 5.500E+02, 1.107E+03, 8.540E+02, 5.771E+02, 2.803E+02, 2.159E+02, 1.791E+02, 9.483E+02, 9.017E+02, 8.911E+02, 8.712E+02, 8.318E+02, 2.278E+02, 1.273E+03, 1.175E+03, 1.147E+03, 1.197E+03, 1.011E+03, 1.157E+03, 1.218E+02, 6.838E+01, 6.169E+01, 7.489E+01, 6.767E-01, 6.562E-01, 3.842E-01, 1.105E+00, 2.669E+00,-2.066E-02,-3.495E-02, 5.975E-02,-1.141E-01,-2.800E-01, 6.293E-01, 5.859E-01, 2.969E-01,-9.092E-01,-2.464E+00, 1.571E-01, 2.164E-01, 6.453E-02, 4.091E-01, 3.151E-01
 5.600E+02, 1.138E+03, 6.704E+02, 4.062E+02, 2.373E+02, 2.117E+02, 1.700E+02, 9.558E+02, 8.933E+02, 8.831E+02, 8.587E+02, 7.861E+02, 2.149E+02, 1.268E+03, 1.183E+03, 1.155E+03, 1.208E+03, 9.936E+02, 1.155E+03, 1.174E+02, 6.623E+01, 5.951E+01, 7.260E+01, 6.538E-01, 6.001E-01, 4.251E-01, 1.058E+00, 2.672E+00,-1.571E-01,-3.004E-02, 1.312E-01,-2.365E-02,-1.378E-01, 6.160E-01, 5.645E-01, 2.448E-01,-9.575E-01,-2.467E+00, 5.489E-02, 8.147E-02,-2.679E-05, 3.150E-01, 2.731E-01
 5.700E+02, 1.126E+03, 6.790E+02, 4.394E+02, 2.421E+02, 2.017E+02, 1.621E+02, 9.365E+02, 8.748E+02, 8.616E+02, 8.291E+02, 7.299E+02, 2.044E+02, 1.265E+03, 1.156E+03, 1.157E+03, 1.198E+03, 9.144E+02, 1.097E+03, 1.159E+02, 6.533E+01, 5.766E+01, 6.850E+01, 6.687E-01, 6.341E-01, 4.394E-01, 9.814E-01, 2.658E+00,-7.964E-03, 5.137E-02, 3.404E-03,-1.196E-01,-1.627E-01, 6.375E-01, 5.796E-01, 3.355E-01,-8.724E-01,-2.470E+00, 1.465E-01, 1.952E-01, 7.470E-02, 2.725E-01, 2.055E-01
 5.800E+02, 1.102E+03, 5.491E+02, 3.772E+02, 2.277E+02, 1.985E+02, 1.691E+02, 9.410E+02, 8.724E+02, 8.601E+02, 8.209E+02, 6.968E+02, 1.880E+02, 1.260E+03, 1.105E+03, 1.170E+03, 1.200E+03, 9.337E+02, 1.079E+03, 1.135E+02, 6.456E+01, 5.639E+01, 6.776E+01, 6.747E-01, 6.363E-01, 4.212E-01, 8.711E-01, 2.576E+00, 8.042E-02, 7.041E-02,-7.078E-02, 2.517E-03,-2.078E-01, 6.299E-01, 5.674E-01, 3.286E-01,-7.657E-01,-2.390E+00, 1.812E-01, 2.201E-01, 6.141E-02, 3.134E-01, 2.483E-01
 5.900E+02, 1.122E+03, 5.057E+02, 3.233E+02, 2.148E+02, 1.955E+02, 1.692E+02, 9.481E+02, 8.725E+02, 8.577E+02, 7.959E+02, 5.907E+02, 1.881E+02, 1.259E+03, 1.083E+03, 1.156E+03, 1.204E+03, 9.817E+02, 1.086E+03, 1.113E+02, 6.305E+01, 5.484E+01, 6.752E+01, 6.779E-01, 6.393E-01, 4.254E-01, 9.810E-01, 2.661E+00, 1.101E-01, 5.963E-02,-8.687E-02, 1.536E-02,-1.779E-01, 6.309E-01, 5.836E-01, 3.612E-01,-8.893E-01,-2.450E+00, 1.896E-01, 2.188E-01, 5.086E-02, 2.259E-01, 1.159E-01
 6.000E+02, 1.132E+03, 5.368E+02, 3.386E+02, 2.114E+02, 1.854E+02, 1.543E+02, 9.346E+02, 8.624E+02, 8.496E+02, 7.923E+02, 5.339E+02, 1.872E+02, 1.263E+03, 1.086E+03, 1.161E+03, 1.169E+03, 9.964E+02, 1.105E+03, 1.072E+02, 6.299E+01, 5.334E+01, 6.571E+01, 6.384E-01, 6.042E-01, 4.364E-01, 8.593E-01, 2.580E+00, 9.700E-02, 4.921E-02,-5.543E-02,-2.329E-03,-1.466E-01, 6.137E-01, 5.721E-01, 3.027E-01,-7.892E-01,-2.397E+00, 8.775E-02, 1.106E-01, 2.732E-02, 2.840E-01, 2.137E-01
 6.100E+02, 7.066E+02, 2.712E+02, 2.267E+02, 1.821E+02, 1.685E+02, 1.437E+02, 8.512E+02, 6.423E+02, 5.337E+02, 3.416E+02, 2.392E+02, 1.672E+02, 8.813E+02, 8.029E+02, 1.164E+03, 9.743E+02, 4.490E+02, 4.235E+02, 7.715E+01, 4.390E+01, 4.229E+01, 4.087E+01, 6.583E-01, 6.473E-01, 4.386E-01, 7.145E-01, 2.120E+00, 1.179E-01, 3.778E-02,-4.310E-02, 6.322E-02,-1.575E-01, 6.280E-01, 5.856E-01, 2.920E-01,-6.477E-01,-1.961E+00, 1.410E-01, 2.011E-01, 1.009E-02, 2.592E-01, 2.018E-01
 6.200E+02, 4.449E+02, 1.995E+02, 1.899E+02, 1.716E+02, 1.546E+02, 1.265E+02, 7.608E+02, 3.739E+02, 2.742E+02, 1.987E+02, 1.741E+02, 1.539E+02, 6.736E+02, 6.444E+02, 1.042E+03, 8.537E+02, 2.930E+02, 2.593E+02, 5.262E+01, 3.233E+01, 3.331E+01, 3.145E+01, 6.289E-01, 6.110E-01, 4.725E-01, 5.971E-01, 1.840E+00,-7.519E-02,-1.875E-02, 3.448E-02, 4.615E-02,-1.263E-01, 6.030E-01, 5.632E-01, 4.259E-01,-5.484E-01,-1.721E+00, 1.070E-01, 2.021E-01, 6.608E-02, 2.174E-01, 1.067E-01
 6.300E+02, 3.086E+02, 1.800E+02, 1.727E+02, 1.622E+02, 1.519E+02, 1.331E+02, 6.808E+02, 3.253E+02, 2.417E+02, 1.827E+02, 1.607E+02, 1.417E+02, 5.430E+02, 5.709E+02, 9.553E+02, 7.918E+02, 2.841E+02, 2.421E+02, 4.580E+01, 2.765E+01, 2.910E+01, 2.791E+01, 6.264E-01, 6.042E-01, 4.803E-01, 6.371E-01, 1.727E+00,-4.765E-02, 5.659E-03, 3.521E-02,-2.416E-02,-8.473E-02, 5.983E-01, 5.524E-01, 4.344E-01,-5.476E-01,-1.614E+00, 1.511E-01, 2.059E-01, 8.931E-02, 2.762E-01, 1.346E-01
 6.400E+02, 3.117E+02, 1.660E+02, 1.607E+02, 1.484E+02, 1.359E+02, 1.160E+02, 6.546E+02, 2.816E+02, 2.155E+02, 1.797E+02, 1.543E+02, 1.343E+02, 4.510E+02, 5.436E+02, 9.055E+02, 7.374E+02, 2.868E+02, 2.386E+02, 4.063E+01, 2.459E+01, 2.605E+01, 2.545E+01, 5.888E-01, 5.845E-01, 4.734E-01, 6.269E-01, 1.598E+00, 1.086E-01, 5.116E-02,-6.558E-02,-6.391E-02,-8.594E-02, 5.686E-01, 5.502E-01, 4.121E-01,-5.193E-01,-1.486E+00, 9.442E-02, 1.627E-01, 4.733E-02, 2.630E-01, 1.512E-01
 6.500E+02, 2.378E+02, 1.603E+02, 1.554E+02, 1.454E+02, 1.345E+02, 1.176E+02, 6.135E+02, 2.271E+02, 1.948E+02, 1.645E+02, 1.458E+02, 1.293E+02, 3.696E+02, 4.800E+02, 8.476E+02, 6.943E+02, 2.660E+02, 2.283E+02, 3.506E+01, 2.232E+01, 2.383E+01, 2.350E+01, 6.019E-01, 6.107E-01, 4.907E-01, 4.819E-01, 1.587E+00, 6.869E-02, 2.921E-02,-3.131E-02,-3.082E-02,-4.282E-02, 5.718E-01, 5.457E-01, 4.250E-01,-4.038E-01,-1.489E+00, 1.519E-01, 2.502E-01, 1.096E-01, 1.822E-01, 1.110E-01
 6.600E+02, 2.561E+02, 1.523E+02, 1.470E+02, 1.390E+02, 1.319E+02, 1.217E+02, 5.638E+02, 2.351E+02, 2.017E+02, 1.626E+02, 1.388E+02, 1.228E+02, 3.179E+02, 5.345E+02, 8.045E+02, 6.782E+02, 2.579E+02, 2.114E+02, 3.203E+01, 2.037E+01, 2.190E+01, 2.190E+01, 5.736E-01, 5.693E-01, 4.501E-01, 4.698E-01, 1.495E+00, 9.410E-02, 6.538E-02,-2.816E-02,-3.375E-02, 1.127E-02, 5.404E-01, 5.213E-01, 4.063E-01,-3.787E-01,-1.412E+00, 1.188E-01, 1.767E-01, 3.374E-02, 1.632E-01, 1.423E-01
 6.700E+02, 1.932E+02, 1.492E+02, 1.430E+02, 1.327E+02, 1.248E+02, 1.124E+02, 5.299E+02, 2.326E+02, 1.983E+02, 1.575E+02, 1.389E+02, 1.198E+02, 2.906E+02, 4.250E+02, 6.969E+02, 6.046E+02, 2.223E+02, 2.065E+02, 2.897E+01, 1.857E+01, 2.026E+01, 2.047E+01, 5.738E-01, 5.960E-01, 4.895E-01, 4.077E-01, 1.448E+00,-2.998E-02,-2.841E-02, 4.566E-02, 4.221E-02,-5.289E-02, 5.214E-01, 5.142E-01, 4.244E-01,-3.505E-01,-1.351E+00, 1.670E-01, 2.704E-01, 1.383E-01, 1.692E-01, 1.607E-01
 6.800E+02, 1.769E+02, 1.474E+02, 1.430E+02, 1.322E+02, 1.240E+02, 1.072E+02, 5.015E+02, 1.967E+02, 1.785E+02, 1.546E+02, 1.386E+02, 1.186E+02, 2.675E+02, 4.855E+02, 7.105E+02, 6.680E+02, 2.064E+02, 1.827E+02, 2.599E+01, 1.709E+01, 1.879E+01, 1.919E+01, 5.617E-01, 5.648E-01, 3.756E-01, 5.036E-01, 1.367E+00,-1.139E-01,-1.404E-02, 5.010E-02,-8.944E-03,-6.383E-02, 5.401E-01, 5.512E-01, 3.042E-01,-4.144E-01,-1.272E+00, 5.859E-02, 8.926E-02,-3.032E-02, 2.450E-01, 1.563E-01
 6.900E+02, 1.860E+02, 1.443E+02, 1.404E+02, 1.312E+02, 1.218E+02, 1.036E+02, 4.656E+02, 2.039E+02, 1.824E+02, 1.501E+02, 1.292E+02, 1.154E+02, 2.587E+02, 4.063E+02, 6.620E+02, 6.447E+02, 1.890E+02, 1.805E+02, 2.355E+01, 1.571E+01, 1.759E+01, 1.813E+01, 5.553E-01, 4.939E-01, 3.849E-01, 4.223E-01, 1.328E+00,-1.310E-01,-8.168E-02, 7.644E-02, 5.549E-02,-4.912E-02, 5.324E-01, 4.732E-01, 3.354E-01,-3.346E-01,-1.235E+00, 5.119E-02,-2.094E-02,-3.413E-04, 1.626E-01, 1.748E-01
 7.000E+02, 1.764E+02, 1.386E+02, 1.337E+02, 1.235E+02, 1.154E+02, 1.054E+02, 4.270E+02, 1.913E+02, 1.751E+02, 1.463E+02, 1.252E+02, 1.100E+02, 2.468E+02, 3.078E+02, 5.937E+02, 5.547E+02, 1.947E+02, 1.795E+02, 2.093E+01, 1.480E+01, 1.644E+01, 1.720E+01, 5.421E-01, 5.386E-01, 3.996E-01, 3.845E-01, 1.293E+00,-7.160E-02,-5.265E-02, 8.346E-02, 3.810E-02,-5.806E-02, 5.201E-01, 4.947E-01, 3.165E-01,-2.169E-01,-1.201E+00, 6.770E-02, 1.297E-01, 2.033E-02, 1.671E-01, 1.623E-01
 7.100E+02, 1.685E+02, 1.339E+02, 1.291E+02, 1.180E+02, 1.078E+02, 9.540E+01, 3.974E+02, 1.960E+02, 1.743E+02, 1.484E+02, 1.272E+02, 1.085E+02, 2.456E+02, 2.401E+02, 5.427E+02, 4.322E+02, 2.078E+02, 1.772E+02, 1.904E+01, 1.392E+01, 1.546E+01, 1.638E+01, 5.567E-01, 5.652E-01, 4.566E-01, 3.880E-01, 1.248E+00,-1.160E-02, 3.419E-03, 9.998E-03,-4.449E-03,-3.004E-02, 5.203E-01, 5.037E-01, 4.086E-01,-3.071E-01,-1.171E+00, 1.536E-01, 2.050E-01, 1.095E-01, 1.579E-01, 1.637E-01
 7.200E+02, 1.589E+02, 1.291E+02, 1.250E+02, 1.154E+02, 1.069E+02, 9.576E+01, 3.680E+02, 1.805E+02, 1.616E+02, 1.334E+02, 1.191E+02, 1.055E+02, 2.334E+02, 2.323E+02, 4.983E+02, 4.292E+02, 1.796E+02, 1.649E+02, 1.795E+01, 1.310E+01, 1.451E+01, 1.556E+01, 5.368E-01, 5.225E-01, 3.685E-01, 4.670E-01, 1.206E+00,-6.070E-02,-2.885E-02, 1.429E-02,-8.247E-03,-4.732E-02, 5.094E-01, 4.932E-01, 3.229E-01,-3.730E-01,-1.119E+00, 5.274E-02, 9.008E-02,-3.026E-02, 1.998E-01, 2.460E-01
 7.300E+02, 1.564E+02, 1.270E+02, 1.230E+02, 1.145E+02, 1.063E+02, 9.458E+01, 3.215E+02, 1.937E+02, 1.781E+02, 1.487E+02, 1.235E+02, 9.723E+01, 2.333E+02, 2.259E+02, 3.154E+02, 3.111E+02, 2.085E+02, 1.803E+02, 1.682E+01, 1.169E+01, 1.363E+01, 1.518E+01, 5.313E-01, 4.793E-01, 4.096E-01, 3.156E-01, 1.196E+00, 1.167E-01, 8.564E-02,-5.448E-02,-6.394E-02,-3.805E-02, 5.016E-01, 4.548E-01, 3.703E-01,-2.089E-01,-1.116E+00, 9.049E-02, 9.630E-02, 1.094E-02, 1.195E-01, 2.265E-01
 7.400E+02, 1.557E+02, 1.174E+02, 1.136E+02, 1.073E+02, 1.009E+02, 9.025E+01, 2.628E+02, 1.792E+02, 1.664E+02, 1.378E+02, 1.139E+02, 9.629E+01, 2.164E+02, 2.151E+02, 2.656E+02, 2.399E+02, 1.966E+02, 1.597E+02, 1.568E+01, 9.924E+00, 1.270E+01, 1.540E+01, 5.152E-01, 5.114E-01, 3.818E-01, 4.122E-01, 1.154E+00, 1.402E-01, 6.341E-02,-4.112E-02,-7.928E-03,-5.826E-02, 4.751E-01, 4.794E-01, 3.455E-01,-3.043E-01,-1.075E+00, 1.290E-01, 1.280E-01, 1.939E-02, 1.420E-01, 2.211E-01
 7.500E+02, 1.443E+02, 1.120E+02, 1.079E+02, 1.018E+02, 9.635E+01, 8.691E+01, 2.549E+02, 1.825E+02, 1.678E+02, 1.375E+02, 1.130E+02, 9.332E+01, 2.167E+02, 2.177E+02, 2.585E+02, 2.306E+02, 1.877E+02, 1.655E+02, 1.488E+01, 9.396E+00, 1.194E+01, 1.482E+01, 5.022E-01, 4.937E-01, 3.917E-01, 4.279E-01, 1.155E+00, 1.412E-01, 7.141E-02,-9.033E-02, 5.911E-03,-4.529E-02, 4.854E-01, 4.827E-01, 3.563E-01,-3.381E-01,-1.085E+00, 6.345E-02, 2.477E-02,-4.308E-02, 1.340E-01, 1.414E-01
 7.600E+02, 1.388E+02, 1.134E+02, 1.109E+02, 1.045E+02, 9.835E+01, 8.954E+01, 2.494E+02, 1.684E+02, 1.545E+02, 1.305E+02, 1.123E+02, 9.216E+01, 2.095E+02, 2.124E+02, 2.574E+02, 2.341E+02, 1.694E+02, 1.551E+02, 1.421E+01, 8.956E+00, 1.138E+01, 1.411E+01, 5.033E-01, 5.104E-01, 4.225E-01, 3.847E-01, 1.098E+00, 2.448E-03,-1.204E-02, 5.586E-03, 2.718E-02,-3.657E-02, 4.868E-01, 4.640E-01, 3.704E-01,-2.508E-01,-1.025E+00, 9.810E-02, 1.718E-01, 8.073E-02, 2.004E-01, 2.062E-01
 7.700E+02, 1.451E+02, 1.168E+02, 1.130E+02, 1.059E+02, 1.004E+02, 9.114E+01, 2.429E+02, 1.658E+02, 1.559E+02, 1.316E+02, 1.098E+02, 9.717E+01, 2.054E+02, 1.999E+02, 2.662E+02, 2.313E+02, 1.690E+02, 1.496E+02, 1.357E+01, 8.555E+00, 1.085E+01, 1.359E+01, 4.989E-01, 4.732E-01, 4.091E-01, 2.789E-01, 1.079E+00,-1.061E-02, 5.148E-02, 1.731E-02,-9.068E-03,-1.054E-01, 4.832E-01, 4.371E-01, 3.581E-01,-1.336E-01,-1.000E+00, 8.999E-02, 1.506E-01, 1.138E-01, 1.246E-01, 2.474E-01
