s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-2.341E-02, 1.612E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.341E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 6.530E+02, 0.000E+00,-2.707E+02,-3.826E+01,-5.496E+01, 3.424E+00, 0.000E+00, 0.000E+00, 2.907E+02, 2.925E+02, 0.000E+00, 1.550E-02, 0.000E+00
 2.000E+01, 7.169E+02, 0.000E+00,-4.166E+02,-2.176E+02,-7.910E+01, 3.969E+00, 0.000E+00, 0.000E+00, 6.295E+00, 7.464E+00, 0.000E+00, 1.550E-02, 0.000E+00
 3.000E+01, 7.068E+02, 0.000E+00,-4.205E+02,-2.084E+02,-7.313E+01, 3.891E+00, 0.000E+00, 0.000E+00, 7.142E+00, 8.628E+00, 0.000E+00, 1.550E-02, 0.000E+00
 4.000E+01, 7.195E+02, 0.000E+00,-4.229E+02,-2.222E+02,-6.879E+01, 3.908E+00, 0.000E+00, 0.000E+00, 8.365E+00, 9.566E+00, 0.000E+00, 1.550E-02, 0.000E+00
 5.000E+01, 7.041E+02, 0.000E+00,-4.151E+02,-2.333E+02,-6.696E+01, 3.918E+00, 0.000E+00, 0.000E+00,-8.368E+00,-7.331E+00, 0.000E+00, 1.550E-02, 0.000E+00
 6.000E+01, 7.465E+02, 0.000E+00,-4.203E+02,-2.362E+02,-6.333E+01, 4.161E+00, 0.000E+00, 0.000E+00, 2.909E+01, 3.080E+01, 0.000E+00, 1.550E-02, 0.000E+00
 7.001E+01, 7.130E+02, 0.000E+00,-4.080E+02,-2.516E+02,-6.244E+01, 4.290E+00, 0.000E+00, 0.000E+00,-6.079E+00,-4.720E+00, 0.000E+00, 1.550E-02, 0.000E+00
 8.000E+01, 7.275E+02, 0.000E+00,-4.182E+02,-2.456E+02,-6.141E+01, 4.314E+00, 0.000E+00, 0.000E+00, 5.392E+00, 6.591E+00, 0.000E+00, 1.550E-02, 0.000E+00
