s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.800E+02, 8.976E+02, 8.236E+02, 7.770E+02, 6.539E+02, 4.491E+02, 9.316E+01, 6.239E+02, 5.922E+02, 5.860E+02, 5.672E+02, 5.261E+02, 1.906E+02, 1.199E+03, 1.106E+03, 8.836E+02, 9.203E+02, 9.179E+02, 1.020E+03, 1.087E+02, 3.379E+01, 2.004E+01, 5.276E+01, 1.107E+00, 8.633E-01, 5.097E-01, 3.006E+00, 4.284E+00,-5.574E-02,-1.044E-01,-4.786E-03,-1.734E+00,-1.631E-01, 1.178E+00, 8.763E-01,-2.645E-01,-1.573E+00,-3.729E+00, 5.209E-02,-1.275E-01, 2.412E-01, 5.399E-01, 2.971E-01
 3.900E+02, 9.095E+02, 8.309E+02, 7.921E+02, 6.561E+02, 3.632E+02, 9.251E+01, 6.170E+02, 5.898E+02, 5.830E+02, 5.702E+02, 5.457E+02, 2.368E+02, 1.194E+03, 1.081E+03, 9.143E+02, 9.428E+02, 8.809E+02, 1.064E+03, 1.078E+02, 3.465E+01, 1.995E+01, 5.902E+01, 1.136E+00, 8.997E-01, 5.847E-01, 2.881E+00, 4.381E+00, 1.039E-02,-5.254E-02,-1.853E-01,-1.715E+00,-2.346E-02, 1.209E+00, 9.295E-01,-4.976E-02,-1.589E+00,-3.840E+00, 7.828E-02,-8.717E-02, 2.219E-01, 4.323E-01, 1.072E-01
 4.000E+02, 8.906E+02, 8.023E+02, 7.706E+02, 6.558E+02, 3.804E+02, 9.197E+01, 6.211E+02, 5.935E+02, 5.871E+02, 5.713E+02, 5.323E+02, 1.820E+02, 1.200E+03, 1.144E+03, 8.977E+02, 9.227E+02, 7.923E+02, 9.813E+02, 1.155E+02, 3.364E+01, 2.085E+01, 5.294E+01, 1.141E+00, 9.222E-01, 4.406E-01, 2.953E+00, 4.348E+00, 9.693E-02,-7.828E-02, 1.345E-01,-2.134E+00,-2.651E-02, 1.205E+00, 9.551E-01,-8.167E-02,-1.491E+00,-3.827E+00, 1.277E-01,-3.771E-02, 2.567E-01, 4.248E-01, 1.606E-01
 4.100E+02, 8.766E+02, 8.407E+02, 7.960E+02, 6.670E+02, 3.906E+02, 9.593E+01, 6.195E+02, 5.895E+02, 5.846E+02, 5.650E+02, 5.421E+02, 1.900E+02, 1.187E+03, 1.107E+03, 9.065E+02, 9.375E+02, 6.371E+02, 9.598E+02, 1.175E+02, 3.472E+01, 2.175E+01, 5.361E+01, 1.147E+00, 8.788E-01, 5.735E-01, 2.638E+00, 4.313E+00,-7.255E-02,-1.413E-01, 2.443E-01,-1.352E+00, 6.642E-02, 1.207E+00, 8.935E-01,-2.537E-01,-1.368E+00,-3.804E+00, 3.903E-02,-1.812E-01, 2.323E-01, 4.589E-01, 2.094E-01
 4.200E+02, 9.080E+02, 8.275E+02, 8.004E+02, 6.963E+02, 4.423E+02, 9.661E+01, 6.355E+02, 6.073E+02, 6.001E+02, 5.868E+02, 5.543E+02, 2.208E+02, 1.187E+03, 1.148E+03, 9.321E+02, 9.459E+02, 9.173E+02, 9.769E+02, 1.181E+02, 3.533E+01, 2.192E+01, 6.115E+01, 1.185E+00, 9.441E-01, 5.544E-01, 3.092E+00, 4.375E+00, 5.260E-02, 2.196E-03, 6.332E-02,-2.236E+00,-2.343E-02, 1.255E+00, 9.934E-01,-1.845E-01,-1.582E+00,-3.861E+00, 1.069E-01,-8.712E-02, 1.932E-01, 3.207E-01, 3.121E-01
 4.300E+02, 8.896E+02, 8.171E+02, 8.007E+02, 6.790E+02, 4.016E+02, 1.008E+02, 6.405E+02, 6.083E+02, 6.021E+02, 5.833E+02, 5.417E+02, 2.307E+02, 1.205E+03, 1.132E+03, 9.110E+02, 9.685E+02, 1.001E+03, 1.018E+03, 1.154E+02, 3.713E+01, 2.250E+01, 5.841E+01, 1.180E+00, 9.350E-01, 5.842E-01, 3.209E+00, 4.469E+00,-4.673E-02,-3.768E-02, 7.873E-02,-2.407E+00, 1.116E-01, 1.247E+00, 9.506E-01,-1.212E-01,-1.710E+00,-3.941E+00, 5.297E-02,-1.542E-01, 2.761E-01, 1.838E-01, 6.421E-02
 4.400E+02, 9.351E+02, 8.736E+02, 8.433E+02, 6.948E+02, 3.560E+02, 1.007E+02, 6.390E+02, 6.120E+02, 6.071E+02, 5.890E+02, 5.490E+02, 2.149E+02, 1.213E+03, 1.150E+03, 9.198E+02, 9.740E+02, 3.725E+02, 9.445E+02, 1.179E+02, 3.669E+01, 2.246E+01, 5.019E+01, 1.176E+00, 9.339E-01, 5.084E-01, 2.941E+00, 4.448E+00,-1.101E-01,-3.160E-02, 5.145E-02,-1.891E+00, 1.351E-01, 1.235E+00, 9.650E-01,-1.119E-01,-1.574E+00,-3.897E+00, 3.819E-03,-1.675E-01, 2.425E-01, 3.660E-01,-2.217E-02
 4.500E+02, 9.717E+02, 8.600E+02, 8.170E+02, 6.498E+02, 3.988E+02, 1.049E+02, 6.421E+02, 6.125E+02, 6.076E+02, 5.894E+02, 5.565E+02, 2.257E+02, 1.185E+03, 1.089E+03, 9.435E+02, 9.701E+02, 7.944E+02, 1.062E+03, 1.184E+02, 3.844E+01, 2.318E+01, 5.877E+01, 1.199E+00, 9.121E-01, 6.094E-01, 3.133E+00, 4.667E+00,-6.797E-02,-6.014E-02,-1.058E-02,-2.105E+00, 2.337E-01, 1.267E+00, 9.608E-01,-2.268E-01,-1.712E+00,-4.089E+00,-3.002E-03,-1.535E-01, 3.661E-01, 3.600E-01,-4.573E-02
 4.600E+02, 9.488E+02, 8.632E+02, 8.279E+02, 7.067E+02, 4.349E+02, 1.094E+02, 6.497E+02, 6.200E+02, 6.156E+02, 6.005E+02, 5.552E+02, 2.175E+02, 1.212E+03, 1.169E+03, 9.559E+02, 9.636E+02, 6.147E+02, 1.045E+03, 1.250E+02, 3.852E+01, 2.354E+01, 5.123E+01, 1.186E+00, 9.269E-01, 5.198E-01, 3.215E+00, 4.605E+00,-9.313E-02,-5.692E-02,-1.455E-01,-2.355E+00,-9.937E-02, 1.257E+00, 9.481E-01,-1.400E-01,-1.657E+00,-4.025E+00,-4.131E-02,-1.919E-01, 3.030E-01, 2.441E-01,-7.294E-02
 4.700E+02, 9.294E+02, 8.665E+02, 8.654E+02, 7.721E+02, 4.376E+02, 1.121E+02, 6.625E+02, 6.261E+02, 6.181E+02, 5.986E+02, 5.633E+02, 2.613E+02, 1.157E+03, 1.145E+03, 9.190E+02, 9.874E+02, 6.580E+02, 9.453E+02, 1.243E+02, 4.012E+01, 2.444E+01, 5.865E+01, 1.188E+00, 9.189E-01, 5.831E-01, 3.088E+00, 4.587E+00,-4.656E-02,-5.564E-02,-2.764E-02,-1.986E+00,-1.843E-01, 1.271E+00, 9.524E-01,-3.481E-01,-1.672E+00,-4.004E+00, 1.800E-02,-1.379E-01, 3.575E-01, 4.644E-01, 5.847E-02
 4.800E+02, 9.226E+02, 8.508E+02, 8.030E+02, 6.820E+02, 4.362E+02, 1.088E+02, 6.649E+02, 6.339E+02, 6.264E+02, 6.059E+02, 5.645E+02, 2.693E+02, 1.175E+03, 1.139E+03, 9.525E+02, 9.788E+02, 5.747E+02, 9.995E+02, 1.204E+02, 4.060E+01, 2.389E+01, 5.135E+01, 1.219E+00, 9.808E-01, 5.546E-01, 3.031E+00, 4.577E+00,-5.766E-02,-3.182E-02, 4.596E-02,-1.640E+00,-3.778E-02, 1.296E+00, 1.021E+00,-2.402E-01,-1.671E+00,-4.021E+00, 6.640E-02,-1.215E-01, 2.335E-01, 5.045E-01, 5.576E-02
 4.900E+02, 9.008E+02, 9.066E+02, 8.766E+02, 7.976E+02, 5.125E+02, 1.170E+02, 6.563E+02, 6.206E+02, 6.141E+02, 5.936E+02, 5.598E+02, 2.545E+02, 1.216E+03, 1.141E+03, 9.665E+02, 9.921E+02, 5.834E+02, 1.052E+03, 1.246E+02, 4.150E+01, 2.559E+01, 5.559E+01, 1.209E+00, 9.478E-01, 6.116E-01, 3.049E+00, 4.736E+00,-4.006E-02, 6.493E-03,-9.540E-02,-1.499E+00, 1.444E-01, 1.276E+00, 9.869E-01,-2.784E-01,-1.789E+00,-4.186E+00, 2.239E-02,-1.030E-01, 2.306E-01, 5.643E-01,-1.435E-01
 5.000E+02, 9.796E+02, 8.623E+02, 8.276E+02, 7.038E+02, 4.210E+02, 1.200E+02, 6.599E+02, 6.345E+02, 6.292E+02, 6.124E+02, 5.804E+02, 2.912E+02, 1.192E+03, 1.118E+03, 9.894E+02, 9.998E+02, 6.550E+02, 1.046E+03, 1.233E+02, 4.063E+01, 2.502E+01, 5.522E+01, 1.247E+00, 9.909E-01, 5.365E-01, 3.184E+00, 4.692E+00, 2.237E-02,-6.367E-03, 3.694E-02,-1.999E+00, 7.349E-02, 1.324E+00, 1.037E+00,-1.745E-01,-1.756E+00,-4.086E+00, 2.831E-02,-5.375E-02, 2.540E-01, 4.582E-01,-1.045E-02
 5.100E+02, 9.492E+02, 9.248E+02, 9.017E+02, 7.503E+02, 4.381E+02, 1.205E+02, 6.678E+02, 6.320E+02, 6.264E+02, 6.087E+02, 5.677E+02, 2.749E+02, 1.202E+03, 1.129E+03, 9.814E+02, 9.996E+02, 4.567E+02, 1.036E+03, 1.275E+02, 4.111E+01, 2.574E+01, 5.320E+01, 1.213E+00, 9.381E-01, 6.098E-01, 3.016E+00, 4.657E+00,-9.432E-02,-4.875E-02,-7.858E-02,-1.845E+00, 2.311E-04, 1.275E+00, 9.682E-01,-1.441E-01,-1.616E+00,-4.093E+00, 9.488E-04,-1.683E-01, 2.286E-01, 4.159E-01,-8.828E-02
 5.200E+02, 9.463E+02, 8.952E+02, 8.633E+02, 7.601E+02, 4.752E+02, 1.259E+02, 6.817E+02, 6.468E+02, 6.407E+02, 6.217E+02, 5.806E+02, 3.108E+02, 1.200E+03, 1.096E+03, 9.712E+02, 9.930E+02, 8.903E+02, 9.908E+02, 1.265E+02, 4.199E+01, 2.620E+01, 6.404E+01, 1.240E+00, 9.581E-01, 6.688E-01, 3.193E+00, 4.762E+00,-8.014E-02,-1.813E-02, 8.231E-02,-1.798E+00, 7.780E-04, 1.320E+00, 9.839E-01,-2.796E-01,-1.899E+00,-4.165E+00, 2.661E-02,-1.561E-01, 2.286E-01, 4.993E-01,-8.320E-02
 5.300E+02, 9.640E+02, 9.202E+02, 8.669E+02, 7.093E+02, 4.226E+02, 1.243E+02, 6.763E+02, 6.474E+02, 6.399E+02, 6.190E+02, 5.764E+02, 2.910E+02, 1.232E+03, 1.176E+03, 9.950E+02, 1.013E+03, 8.891E+02, 1.064E+03, 1.310E+02, 4.258E+01, 2.653E+01, 6.721E+01, 1.247E+00, 9.888E-01, 5.590E-01, 3.232E+00, 4.690E+00, 9.498E-03, 4.308E-02,-6.031E-02,-2.236E+00,-1.929E-02, 1.324E+00, 1.037E+00,-3.692E-02,-1.721E+00,-4.129E+00, 1.029E-01,-4.913E-02, 3.008E-01, 3.147E-01, 1.158E-01
 5.400E+02, 9.390E+02, 9.020E+02, 8.639E+02, 7.533E+02, 4.978E+02, 1.193E+02, 6.775E+02, 6.410E+02, 6.344E+02, 6.158E+02, 5.766E+02, 2.622E+02, 1.279E+03, 1.178E+03, 1.026E+03, 1.064E+03, 7.994E+02, 1.043E+03, 1.326E+02, 4.466E+01, 2.688E+01, 5.674E+01, 1.241E+00, 9.745E-01, 6.024E-01, 3.268E+00, 4.704E+00,-8.742E-02, 5.448E-03,-1.057E-01,-2.261E+00, 1.007E-01, 1.304E+00, 9.935E-01,-5.238E-02,-1.695E+00,-4.144E+00, 3.174E-02,-1.531E-01, 2.616E-01, 3.628E-01, 1.162E-01
 5.500E+02, 1.011E+03, 8.722E+02, 8.256E+02, 7.049E+02, 4.144E+02, 1.231E+02, 6.753E+02, 6.451E+02, 6.389E+02, 6.183E+02, 5.730E+02, 3.009E+02, 1.213E+03, 1.146E+03, 9.572E+02, 1.017E+03, 1.009E+03, 1.079E+03, 1.311E+02, 4.255E+01, 2.705E+01, 6.463E+01, 1.243E+00, 9.758E-01, 6.883E-01, 3.148E+00, 4.719E+00,-1.027E-01,-2.514E-02, 3.335E-02,-1.841E+00, 7.196E-02, 1.305E+00, 9.847E-01,-2.573E-01,-1.730E+00,-4.142E+00, 1.630E-02,-1.520E-01, 2.694E-01, 4.660E-01, 2.351E-02
 5.600E+02, 1.035E+03, 8.420E+02, 7.761E+02, 6.271E+02, 3.116E+02, 1.266E+02, 6.757E+02, 6.433E+02, 6.380E+02, 6.246E+02, 5.916E+02, 2.909E+02, 1.251E+03, 1.171E+03, 9.588E+02, 1.011E+03, 1.084E+03, 1.093E+03, 1.271E+02, 4.068E+01, 2.797E+01, 6.121E+01, 1.262E+00, 1.002E+00, 6.191E-01, 3.023E+00, 4.700E+00,-1.094E-03,-9.244E-02, 2.504E-02,-1.932E+00, 1.743E-02, 1.337E+00, 1.023E+00,-9.684E-02,-1.672E+00,-4.146E+00, 1.057E-01,-1.071E-01, 2.726E-01, 3.950E-01, 7.373E-02
 5.700E+02, 9.865E+02, 9.471E+02, 9.004E+02, 7.338E+02, 4.206E+02, 1.251E+02, 6.958E+02, 6.509E+02, 6.411E+02, 6.176E+02, 5.543E+02, 2.686E+02, 1.284E+03, 1.106E+03, 1.020E+03, 1.039E+03, 5.839E+02, 1.103E+03, 1.320E+02, 4.266E+01, 2.807E+01, 5.526E+01, 1.269E+00, 9.958E-01, 5.676E-01, 3.030E+00, 4.722E+00,-1.929E-02,-4.690E-02,-9.952E-02,-1.936E+00,-4.600E-02, 1.344E+00, 1.018E+00,-1.900E-01,-1.629E+00,-4.104E+00, 5.357E-02,-9.020E-02, 1.733E-01, 3.862E-01, 3.032E-02
 5.800E+02, 9.630E+02, 9.179E+02, 8.957E+02, 8.066E+02, 5.625E+02, 1.289E+02, 7.115E+02, 6.616E+02, 6.525E+02, 6.272E+02, 5.815E+02, 3.472E+02, 1.292E+03, 1.194E+03, 1.053E+03, 1.067E+03, 9.258E+02, 1.018E+03, 1.361E+02, 4.883E+01, 2.884E+01, 6.317E+01, 1.275E+00, 1.040E+00, 6.244E-01, 3.096E+00, 4.903E+00, 6.740E-02, 5.097E-02,-2.312E-01,-1.550E+00, 5.025E-03, 1.349E+00, 1.072E+00,-5.763E-02,-1.856E+00,-4.319E+00, 1.000E-01,-2.332E-02, 1.960E-01, 5.463E-01,-6.348E-02
 5.900E+02, 9.506E+02, 8.988E+02, 8.732E+02, 7.543E+02, 4.977E+02, 1.305E+02, 6.839E+02, 6.478E+02, 6.403E+02, 6.236E+02, 5.943E+02, 2.706E+02, 1.230E+03, 1.208E+03, 9.900E+02, 1.037E+03, 8.951E+02, 1.104E+03, 1.354E+02, 4.587E+01, 2.928E+01, 6.652E+01, 1.273E+00, 1.003E+00, 5.854E-01, 3.058E+00, 4.722E+00, 8.407E-03, 5.711E-02, 8.541E-03,-1.851E+00, 1.458E-01, 1.360E+00, 1.032E+00,-3.046E-02,-1.659E+00,-4.167E+00, 5.695E-02,-1.044E-01, 2.997E-01, 3.821E-01, 1.767E-01
 6.000E+02, 9.597E+02, 9.418E+02, 8.884E+02, 7.472E+02, 4.367E+02, 1.331E+02, 6.926E+02, 6.494E+02, 6.410E+02, 6.187E+02, 5.696E+02, 2.666E+02, 1.291E+03, 1.206E+03, 1.024E+03, 1.064E+03, 9.461E+02, 1.095E+03, 1.384E+02, 4.621E+01, 2.943E+01, 6.226E+01, 1.288E+00, 1.013E+00, 6.440E-01, 2.836E+00, 4.728E+00, 4.900E-02, 1.593E-02, 3.622E-02,-1.444E+00, 1.674E-02, 1.360E+00, 1.081E+00,-2.131E-01,-1.600E+00,-4.151E+00, 1.497E-01,-3.729E-02, 3.324E-01, 5.718E-01, 9.656E-03
 6.100E+02, 7.659E+02, 5.535E+02, 4.709E+02, 3.258E+02, 1.989E+02, 1.147E+02, 5.952E+02, 4.591E+02, 4.329E+02, 3.767E+02, 3.235E+02, 1.818E+02, 8.987E+02, 8.435E+02, 7.654E+02, 7.727E+02, 2.634E+02, 4.906E+02, 6.519E+01, 2.793E+01, 2.002E+01, 2.457E+01, 1.417E+00, 1.194E+00, 7.432E-01, 1.609E+00, 3.591E+00, 6.984E-02,-1.371E-02,-1.232E-01,-6.837E-01, 1.809E-02, 1.508E+00, 1.241E+00, 6.256E-01,-1.090E+00,-3.121E+00, 8.853E-02,-5.666E-02,-6.623E-02, 5.272E-01, 9.548E-02
 6.200E+02, 4.351E+02, 1.720E+02, 1.437E+02, 1.215E+02, 1.139E+02, 1.010E+02, 4.593E+02, 1.960E+02, 1.743E+02, 1.535E+02, 1.465E+02, 1.293E+02, 6.280E+02, 5.963E+02, 5.819E+02, 5.735E+02, 1.453E+02, 1.879E+02, 2.707E+01, 1.096E+01, 1.259E+01, 1.417E+01, 1.213E+00, 9.971E-01, 5.587E-01, 1.243E+00, 2.637E+00, 4.786E-02, 4.613E-02,-2.813E-02,-1.951E-01,-8.628E-02, 1.283E+00, 1.032E+00, 5.287E-01,-1.082E+00,-2.334E+00, 8.957E-02,-1.692E-01,-3.767E-02, 4.339E-01, 3.454E-03
 6.300E+02, 3.498E+02, 1.737E+02, 1.494E+02, 1.232E+02, 1.096E+02, 9.818E+01, 3.690E+02, 1.792E+02, 1.655E+02, 1.466E+02, 1.342E+02, 1.171E+02, 5.092E+02, 5.079E+02, 5.262E+02, 5.003E+02, 1.365E+02, 1.725E+02, 2.269E+01, 8.337E+00, 1.082E+01, 1.240E+01, 1.184E+00, 9.783E-01, 5.049E-01, 1.136E+00, 2.479E+00, 5.441E-02,-3.469E-02,-1.336E-02,-1.207E-01,-1.146E-02, 1.249E+00, 1.011E+00, 4.402E-01,-1.018E+00,-2.181E+00, 2.433E-02,-1.075E-01,-1.099E-01, 3.470E-01,-3.673E-02
 6.400E+02, 3.239E+02, 1.535E+02, 1.293E+02, 1.083E+02, 1.011E+02, 9.142E+01, 3.313E+02, 1.726E+02, 1.577E+02, 1.382E+02, 1.250E+02, 1.116E+02, 4.664E+02, 4.608E+02, 4.764E+02, 4.549E+02, 1.250E+02, 1.622E+02, 2.029E+01, 7.255E+00, 9.688E+00, 1.126E+01, 1.152E+00, 9.523E-01, 4.681E-01, 1.040E+00, 2.331E+00, 3.913E-02,-5.853E-02,-2.259E-02,-1.062E-01,-4.424E-02, 1.220E+00, 1.013E+00, 3.623E-01,-8.948E-01,-2.033E+00, 1.344E-01,-4.367E-02,-1.537E-01, 3.317E-01,-1.883E-02
 6.500E+02, 3.019E+02, 1.268E+02, 1.151E+02, 1.029E+02, 9.852E+01, 8.997E+01, 3.168E+02, 1.679E+02, 1.582E+02, 1.365E+02, 1.245E+02, 1.122E+02, 4.582E+02, 4.323E+02, 4.478E+02, 4.298E+02, 1.249E+02, 1.525E+02, 1.853E+01, 6.605E+00, 8.905E+00, 1.048E+01, 1.136E+00, 8.920E-01, 4.346E-01, 1.062E+00, 2.253E+00, 1.696E-02,-5.419E-02,-3.735E-02,-1.161E-01,-1.022E-02, 1.206E+00, 9.447E-01, 2.658E-01,-9.548E-01,-1.976E+00, 7.008E-02,-1.400E-01,-1.590E-02, 3.899E-01,-9.475E-03
 6.600E+02, 2.877E+02, 1.444E+02, 1.272E+02, 1.051E+02, 9.655E+01, 8.697E+01, 3.028E+02, 1.598E+02, 1.502E+02, 1.289E+02, 1.172E+02, 1.066E+02, 4.396E+02, 4.098E+02, 4.288E+02, 4.130E+02, 1.284E+02, 1.475E+02, 1.727E+01, 6.174E+00, 8.290E+00, 9.827E+00, 1.107E+00, 9.092E-01, 5.132E-01, 1.045E+00, 2.204E+00, 1.643E-02,-1.702E-03,-6.704E-02,-2.161E-01,-2.899E-02, 1.180E+00, 9.490E-01, 4.448E-01,-9.393E-01,-1.954E+00, 1.097E-01,-6.884E-02,-1.612E-01, 3.543E-01,-5.586E-03
