s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.200E+02, 3.855E+01,-1.282E+01,-1.636E+01,-9.139E+00, 5.077E-01, 0.000E+00, 0.000E+00, 6.947E-01, 7.385E-01, 0.000E+00, 8.622E-04, 0.000E+00
 1.300E+02, 3.863E+01,-1.280E+01,-1.763E+01,-9.148E+00, 5.097E-01, 0.000E+00, 0.000E+00,-3.881E-01,-4.443E-01, 0.000E+00, 8.659E-04, 0.000E+00
 1.400E+02, 3.884E+01,-1.287E+01,-1.720E+01,-8.969E+00, 5.092E-01, 0.000E+00, 0.000E+00, 2.637E-01, 3.115E-01, 0.000E+00, 8.703E-04, 0.000E+00
 1.500E+02, 3.911E+01,-1.287E+01,-1.700E+01,-9.064E+00, 5.130E-01, 0.000E+00, 0.000E+00, 5.728E-01, 6.832E-01, 0.000E+00, 8.740E-04, 0.000E+00
 1.600E+02, 3.915E+01,-1.295E+01,-1.640E+01,-9.263E+00, 5.075E-01, 0.000E+00, 0.000E+00, 1.183E+00, 1.051E+00, 0.000E+00, 8.760E-04, 0.000E+00
 1.700E+02, 3.914E+01,-1.291E+01,-1.777E+01,-8.743E+00, 5.159E-01, 0.000E+00, 0.000E+00, 1.663E-01, 2.310E-01, 0.000E+00, 8.781E-04, 0.000E+00
 1.800E+02, 3.934E+01,-1.292E+01,-1.822E+01,-8.854E+00, 5.218E-01, 0.000E+00, 0.000E+00,-1.310E-01,-1.295E-01, 0.000E+00, 8.806E-04, 0.000E+00
 1.900E+02, 3.935E+01,-1.292E+01,-1.794E+01,-8.869E+00, 5.205E-01, 0.000E+00, 0.000E+00, 8.063E-02, 1.461E-01, 0.000E+00, 8.829E-04, 0.000E+00
 2.000E+02, 3.955E+01,-1.289E+01,-1.793E+01,-8.611E+00, 5.221E-01, 0.000E+00, 0.000E+00, 6.591E-01, 6.351E-01, 0.000E+00, 8.863E-04, 0.000E+00
 2.100E+02, 3.951E+01,-1.296E+01,-1.774E+01,-9.136E+00, 5.227E-01, 0.000E+00, 0.000E+00, 1.992E-01, 2.022E-01, 0.000E+00, 8.897E-04, 0.000E+00
 2.200E+02, 3.974E+01,-1.297E+01,-1.829E+01,-8.788E+00, 5.305E-01, 0.000E+00, 0.000E+00, 2.086E-01, 2.307E-01, 0.000E+00, 8.929E-04, 0.000E+00
 2.300E+02, 3.992E+01,-1.296E+01,-1.840E+01,-8.428E+00, 5.338E-01, 0.000E+00, 0.000E+00, 7.253E-01, 6.723E-01, 0.000E+00, 8.961E-04, 0.000E+00
 2.400E+02, 4.015E+01,-1.300E+01,-1.835E+01,-8.471E+00, 5.413E-01, 0.000E+00, 0.000E+00, 8.676E-01, 8.620E-01, 0.000E+00, 8.993E-04, 0.000E+00
 2.500E+02, 4.028E+01,-1.307E+01,-1.904E+01,-8.610E+00, 5.396E-01, 0.000E+00, 0.000E+00, 1.040E-01, 1.073E-01, 0.000E+00, 9.030E-04, 0.000E+00
 2.600E+02, 4.032E+01,-1.307E+01,-1.929E+01,-8.797E+00, 5.419E-01, 0.000E+00, 0.000E+00,-2.177E-01,-2.951E-01, 0.000E+00, 9.047E-04, 0.000E+00
 2.700E+02, 4.042E+01,-1.311E+01,-1.885E+01,-8.696E+00, 5.405E-01, 0.000E+00, 0.000E+00, 3.118E-01, 3.063E-01, 0.000E+00, 9.084E-04, 0.000E+00
 2.800E+02, 4.062E+01,-1.309E+01,-1.948E+01,-8.471E+00, 5.525E-01, 0.000E+00, 0.000E+00, 1.070E-01, 1.353E-01, 0.000E+00, 9.118E-04, 0.000E+00
 2.900E+02, 4.077E+01,-1.309E+01,-1.873E+01,-8.611E+00, 5.503E-01, 0.000E+00, 0.000E+00, 7.853E-01, 8.892E-01, 0.000E+00, 9.155E-04, 0.000E+00
 3.000E+02, 4.094E+01,-1.324E+01,-2.017E+01,-8.867E+00, 5.581E-01, 0.000E+00, 0.000E+00,-7.571E-01,-7.705E-01, 0.000E+00, 9.214E-04, 0.000E+00
 3.100E+02, 1.493E+02,-4.894E+01,-2.570E+01,-2.162E+01, 1.459E+00, 0.000E+00, 0.000E+00, 5.443E+01, 5.453E+01, 0.000E+00, 3.374E-03, 0.000E+00
 3.200E+02, 1.578E+02,-5.861E+01,-5.774E+01,-2.752E+01, 1.490E+00, 0.000E+00, 0.000E+00, 1.530E+01, 1.547E+01, 0.000E+00, 3.504E-03, 0.000E+00
 3.300E+02, 1.605E+02,-6.316E+01,-6.596E+01,-2.921E+01, 1.495E+00, 0.000E+00, 0.000E+00, 3.980E+00, 3.686E+00, 0.000E+00, 3.511E-03, 0.000E+00
 3.400E+02, 1.593E+02,-6.247E+01,-6.747E+01,-2.799E+01, 1.477E+00, 0.000E+00, 0.000E+00, 3.093E+00, 2.815E+00, 0.000E+00, 3.520E-03, 0.000E+00
 3.500E+02, 1.604E+02,-6.393E+01,-6.874E+01,-2.836E+01, 1.500E+00, 0.000E+00, 0.000E+00, 9.183E-01, 8.803E-01, 0.000E+00, 3.527E-03, 0.000E+00
 3.600E+02, 1.602E+02,-6.258E+01,-6.985E+01,-2.699E+01, 1.512E+00, 0.000E+00, 0.000E+00, 2.628E+00, 2.300E+00, 0.000E+00, 3.535E-03, 0.000E+00
 3.700E+02, 1.609E+02,-6.295E+01,-7.324E+01,-2.670E+01, 1.537E+00, 0.000E+00, 0.000E+00,-5.545E-01,-4.896E-01, 0.000E+00, 3.543E-03, 0.000E+00
 3.800E+02, 1.608E+02,-6.213E+01,-7.146E+01,-2.589E+01, 1.510E+00, 0.000E+00, 0.000E+00, 2.932E+00, 2.799E+00, 0.000E+00, 3.552E-03, 0.000E+00
 3.900E+02, 1.618E+02,-6.256E+01,-7.425E+01,-2.575E+01, 1.538E+00, 0.000E+00, 0.000E+00, 7.755E-01, 7.644E-01, 0.000E+00, 3.559E-03, 0.000E+00
 4.000E+02, 1.617E+02,-6.280E+01,-7.525E+01,-2.658E+01, 1.532E+00, 0.000E+00, 0.000E+00,-1.192E+00,-1.387E+00, 0.000E+00, 3.568E-03, 0.000E+00
 4.100E+02, 1.633E+02,-6.316E+01,-7.337E+01,-2.533E+01, 1.540E+00, 0.000E+00, 0.000E+00, 2.925E+00, 3.004E+00, 0.000E+00, 3.578E-03, 0.000E+00
 4.200E+02, 1.623E+02,-6.174E+01,-7.784E+01,-2.453E+01, 1.551E+00, 0.000E+00, 0.000E+00,-1.495E-02,-2.170E-01, 0.000E+00, 3.588E-03, 0.000E+00
 4.300E+02, 1.637E+02,-6.345E+01,-7.637E+01,-2.569E+01, 1.550E+00, 0.000E+00, 0.000E+00,-1.032E-01,-2.175E-01, 0.000E+00, 3.592E-03, 0.000E+00
 4.400E+02, 1.636E+02,-6.381E+01,-7.716E+01,-2.567E+01, 1.542E+00, 0.000E+00, 0.000E+00,-1.506E+00,-1.487E+00, 0.000E+00, 3.601E-03, 0.000E+00
 4.500E+02, 1.629E+02,-6.245E+01,-7.434E+01,-2.459E+01, 1.560E+00, 0.000E+00, 0.000E+00, 3.564E+00, 3.117E+00, 0.000E+00, 3.608E-03, 0.000E+00
 4.600E+02, 1.649E+02,-6.402E+01,-8.009E+01,-2.510E+01, 1.566E+00, 0.000E+00, 0.000E+00,-2.477E+00,-2.752E+00, 0.000E+00, 3.617E-03, 0.000E+00
 4.700E+02, 1.652E+02,-6.361E+01,-7.602E+01,-2.412E+01, 1.580E+00, 0.000E+00, 0.000E+00, 3.357E+00, 3.075E+00, 0.000E+00, 3.631E-03, 0.000E+00
 4.800E+02, 1.648E+02,-6.427E+01,-7.900E+01,-2.461E+01, 1.588E+00, 0.000E+00, 0.000E+00,-1.479E+00,-1.469E+00, 0.000E+00, 3.635E-03, 0.000E+00
 4.900E+02, 1.664E+02,-6.481E+01,-7.678E+01,-2.491E+01, 1.621E+00, 0.000E+00, 0.000E+00, 1.427E+00, 1.499E+00, 0.000E+00, 3.647E-03, 0.000E+00
 5.000E+02, 1.668E+02,-6.494E+01,-7.947E+01,-2.462E+01, 1.613E+00, 0.000E+00, 0.000E+00,-3.018E-01,-6.007E-01, 0.000E+00, 3.657E-03, 0.000E+00
 5.100E+02, 1.669E+02,-6.455E+01,-7.700E+01,-2.429E+01, 1.604E+00, 0.000E+00, 0.000E+00, 2.694E+00, 2.704E+00, 0.000E+00, 3.664E-03, 0.000E+00
 5.200E+02, 1.671E+02,-6.378E+01,-8.325E+01,-2.360E+01, 1.622E+00, 0.000E+00, 0.000E+00,-1.599E+00,-1.870E+00, 0.000E+00, 3.675E-03, 0.000E+00
 5.300E+02, 1.682E+02,-6.505E+01,-8.019E+01,-2.401E+01, 1.631E+00, 0.000E+00, 0.000E+00, 7.224E-01, 5.339E-01, 0.000E+00, 3.679E-03, 0.000E+00
 5.400E+02, 1.670E+02,-6.352E+01,-8.121E+01,-2.223E+01, 1.639E+00, 0.000E+00, 0.000E+00, 1.579E+00, 1.633E+00, 0.000E+00, 3.687E-03, 0.000E+00
 5.500E+02, 1.683E+02,-6.375E+01,-8.182E+01,-2.335E+01, 1.637E+00, 0.000E+00, 0.000E+00, 1.275E+00, 9.721E-01, 0.000E+00, 3.703E-03, 0.000E+00
 5.600E+02, 1.692E+02,-6.542E+01,-8.385E+01,-2.359E+01, 1.613E+00, 0.000E+00, 0.000E+00,-1.743E+00,-2.077E+00, 0.000E+00, 3.705E-03, 0.000E+00
 5.700E+02, 1.701E+02,-6.600E+01,-8.260E+01,-2.368E+01, 1.673E+00, 0.000E+00, 0.000E+00,-5.465E-01,-5.265E-01, 0.000E+00, 3.722E-03, 0.000E+00
 5.800E+02, 1.704E+02,-6.565E+01,-8.197E+01,-2.296E+01, 1.665E+00, 0.000E+00, 0.000E+00, 1.633E+00, 1.454E+00, 0.000E+00, 3.729E-03, 0.000E+00
 5.900E+02, 1.704E+02,-6.488E+01,-8.431E+01,-2.244E+01, 1.670E+00, 0.000E+00, 0.000E+00, 5.078E-01, 4.286E-01, 0.000E+00, 3.735E-03, 0.000E+00
 6.000E+02, 1.708E+02,-6.455E+01,-8.614E+01,-2.187E+01, 1.678E+00, 0.000E+00, 0.000E+00,-1.855E-01,-5.128E-02, 0.000E+00, 3.745E-03, 0.000E+00
 6.100E+02, 1.716E+02,-6.571E+01,-8.434E+01,-2.241E+01, 1.685E+00, 0.000E+00, 0.000E+00, 9.697E-01, 7.938E-01, 0.000E+00, 3.757E-03, 0.000E+00
 6.200E+02, 1.723E+02,-6.531E+01,-8.474E+01,-2.226E+01, 1.713E+00, 0.000E+00, 0.000E+00, 1.988E+00, 1.736E+00, 0.000E+00, 3.769E-03, 0.000E+00
 6.300E+02, 1.721E+02,-6.589E+01,-8.717E+01,-2.260E+01, 1.696E+00, 0.000E+00, 0.000E+00,-1.883E+00,-1.858E+00, 0.000E+00, 3.763E-03, 0.000E+00
 6.400E+02, 1.715E+02,-6.505E+01,-8.383E+01,-2.142E+01, 1.708E+00, 0.000E+00, 0.000E+00, 3.095E+00, 2.953E+00, 0.000E+00, 3.775E-03, 0.000E+00
 6.500E+02, 1.735E+02,-6.642E+01,-8.881E+01,-2.287E+01, 1.729E+00, 0.000E+00, 0.000E+00,-2.708E+00,-2.861E+00, 0.000E+00, 3.783E-03, 0.000E+00
 6.600E+02, 1.720E+02,-6.505E+01,-8.359E+01,-2.139E+01, 1.710E+00, 0.000E+00, 0.000E+00, 3.477E+00, 3.721E+00, 0.000E+00, 3.781E-03, 0.000E+00
 6.700E+02, 1.734E+02,-6.582E+01,-8.768E+01,-2.171E+01, 1.721E+00, 0.000E+00, 0.000E+00, 5.072E-02,-1.119E-01, 0.000E+00, 3.789E-03, 0.000E+00
 6.800E+02, 1.722E+02,-6.384E+01,-8.744E+01,-2.000E+01, 1.757E+00, 0.000E+00, 0.000E+00, 2.763E+00, 2.645E+00, 0.000E+00, 3.797E-03, 0.000E+00
 6.900E+02, 1.734E+02,-6.603E+01,-9.182E+01,-2.165E+01, 1.701E+00, 0.000E+00, 0.000E+00,-4.048E+00,-4.368E+00, 0.000E+00, 3.793E-03, 0.000E+00
 7.000E+02, 1.730E+02,-6.529E+01,-8.619E+01,-2.025E+01, 1.752E+00, 0.000E+00, 0.000E+00, 2.913E+00, 3.039E+00, 0.000E+00, 3.798E-03, 0.000E+00
 7.100E+02, 1.740E+02,-6.598E+01,-8.938E+01,-2.125E+01, 1.723E+00, 0.000E+00, 0.000E+00,-5.527E-01,-9.306E-01, 0.000E+00, 3.797E-03, 0.000E+00
 7.200E+02, 1.738E+02,-6.431E+01,-8.965E+01,-2.015E+01, 1.743E+00, 0.000E+00, 0.000E+00, 1.633E+00, 1.432E+00, 0.000E+00, 3.807E-03, 0.000E+00
 7.300E+02, 1.730E+02,-6.491E+01,-9.141E+01,-2.031E+01, 1.715E+00, 0.000E+00, 0.000E+00,-1.868E+00,-1.884E+00, 0.000E+00, 3.799E-03, 0.000E+00
 7.400E+02, 1.746E+02,-6.644E+01,-8.880E+01,-2.062E+01, 1.749E+00, 0.000E+00, 0.000E+00, 6.472E-01, 5.063E-01, 0.000E+00, 3.806E-03, 0.000E+00
 7.500E+02, 1.736E+02,-6.562E+01,-8.960E+01,-2.023E+01, 1.726E+00, 0.000E+00, 0.000E+00,-3.775E-01,-1.349E-01, 0.000E+00, 3.797E-03, 0.000E+00
 7.600E+02, 1.738E+02,-6.507E+01,-9.126E+01,-2.007E+01, 1.740E+00, 0.000E+00, 0.000E+00,-6.300E-01,-8.613E-01, 0.000E+00, 3.801E-03, 0.000E+00
 7.700E+02, 1.724E+02,-6.385E+01,-8.689E+01,-1.901E+01, 1.727E+00, 0.000E+00, 0.000E+00, 4.422E+00, 4.429E+00, 0.000E+00, 3.795E-03, 0.000E+00
 7.800E+02, 1.728E+02,-6.405E+01,-9.292E+01,-1.937E+01, 1.742E+00, 0.000E+00, 0.000E+00,-1.825E+00,-1.765E+00, 0.000E+00, 3.803E-03, 0.000E+00
 7.900E+02, 1.743E+02,-6.414E+01,-8.949E+01,-1.951E+01, 1.741E+00, 0.000E+00, 0.000E+00, 3.122E+00, 2.867E+00, 0.000E+00, 3.802E-03, 0.000E+00
 8.000E+02, 1.728E+02,-6.432E+01,-9.141E+01,-1.933E+01, 1.733E+00, 0.000E+00, 0.000E+00,-4.754E-01,-5.022E-01, 0.000E+00, 3.805E-03, 0.000E+00
 8.100E+02, 1.742E+02,-6.459E+01,-9.466E+01,-1.939E+01, 1.724E+00, 0.000E+00, 0.000E+00,-2.980E+00,-2.744E+00, 0.000E+00, 3.794E-03, 0.000E+00
 8.200E+02, 1.730E+02,-6.380E+01,-9.073E+01,-1.868E+01, 1.739E+00, 0.000E+00, 0.000E+00, 1.853E+00, 1.509E+00, 0.000E+00, 3.804E-03, 0.000E+00
 8.300E+02, 1.731E+02,-6.373E+01,-9.137E+01,-1.870E+01, 1.718E+00, 0.000E+00, 0.000E+00, 6.722E-01, 1.021E+00, 0.000E+00, 3.795E-03, 0.000E+00
 8.400E+02, 1.740E+02,-6.422E+01,-9.297E+01,-1.879E+01, 1.750E+00, 0.000E+00, 0.000E+00, 3.091E-02,-2.134E-01, 0.000E+00, 3.806E-03, 0.000E+00
 8.500E+02, 1.729E+02,-6.426E+01,-9.317E+01,-1.887E+01, 1.730E+00, 0.000E+00, 0.000E+00,-1.611E+00,-1.708E+00, 0.000E+00, 3.797E-03, 0.000E+00
 8.600E+02, 1.722E+02,-6.316E+01,-9.118E+01,-1.825E+01, 1.697E+00, 0.000E+00, 0.000E+00, 1.027E+00, 1.306E+00, 0.000E+00, 3.791E-03, 0.000E+00
 8.700E+02, 1.734E+02,-6.245E+01,-9.335E+01,-1.771E+01, 1.727E+00, 0.000E+00, 0.000E+00, 1.793E+00, 1.595E+00, 0.000E+00, 3.792E-03, 0.000E+00
 8.800E+02, 1.737E+02,-6.400E+01,-9.372E+01,-1.874E+01, 1.737E+00, 0.000E+00, 0.000E+00,-6.472E-01,-1.009E+00, 0.000E+00, 3.802E-03, 0.000E+00
 8.900E+02, 1.731E+02,-6.382E+01,-9.203E+01,-1.838E+01, 1.727E+00, 0.000E+00, 0.000E+00, 9.481E-01, 5.806E-01, 0.000E+00, 3.792E-03, 0.000E+00
 9.000E+02, 1.737E+02,-6.442E+01,-9.352E+01,-1.854E+01, 1.709E+00, 0.000E+00, 0.000E+00,-8.204E-01,-1.038E+00, 0.000E+00, 3.794E-03, 0.000E+00
