s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 7.621E+00
 2.000E+01, 0.000E+00, 2.719E+00, 8.126E+01
 3.000E+01, 0.000E+00, 4.203E+01, 1.045E+02
 4.000E+01, 0.000E+00, 7.940E+01, 7.289E+01
 5.000E+01, 7.944E+00, 7.435E+01, 5.319E+01
 6.000E+01, 3.939E+01, 5.549E+01, 4.560E+01
 7.000E+01, 6.255E+01, 4.273E+01, 4.674E+01
 8.000E+01, 6.271E+01, 3.634E+01, 5.245E+01
 9.000E+01, 5.056E+01, 3.358E+01, 6.050E+01
 1.000E+02, 4.019E+01, 3.461E+01, 6.824E+01
 1.100E+02, 3.300E+01, 3.691E+01, 7.199E+01
 1.200E+02, 2.916E+01, 4.127E+01, 7.553E+01
 1.300E+02, 2.670E+01, 4.594E+01, 7.865E+01
 1.400E+02, 2.680E+01, 5.036E+01, 7.726E+01
 1.500E+02, 2.752E+01, 5.262E+01, 7.393E+01
 1.600E+02, 2.927E+01, 5.447E+01, 6.882E+01
 1.700E+02, 3.210E+01, 5.646E+01, 6.486E+01
 1.800E+02, 3.474E+01, 5.855E+01, 6.232E+01
 1.900E+02, 3.796E+01, 5.796E+01, 6.126E+01
 2.000E+02, 4.025E+01, 5.701E+01, 6.123E+01
 2.100E+02, 4.156E+01, 5.463E+01, 6.742E+01
 2.200E+02, 4.267E+01, 5.173E+01, 7.689E+01
 2.300E+02, 4.390E+01, 4.949E+01, 8.655E+01
 2.400E+02, 4.528E+01, 4.726E+01, 1.026E+02
 2.500E+02, 4.634E+01, 4.631E+01, 1.168E+02
 2.600E+02, 4.583E+01, 4.577E+01, 1.231E+02
 2.700E+02, 4.522E+01, 4.505E+01, 1.266E+02
 2.800E+02, 4.436E+01, 4.633E+01, 1.289E+02
 2.900E+02, 4.226E+01, 5.031E+01, 1.331E+02
 3.000E+02, 4.068E+01, 5.564E+01, 1.435E+02
 3.100E+02, 3.927E+01, 6.093E+01, 1.592E+02
 3.200E+02, 3.788E+01, 6.631E+01, 1.682E+02
 3.300E+02, 3.672E+01, 7.651E+01, 1.707E+02
 3.400E+02, 3.655E+01, 8.586E+01, 1.856E+02
 3.500E+02, 3.609E+01, 8.851E+01, 2.006E+02
 3.600E+02, 3.561E+01, 9.299E+01, 2.147E+02
 3.700E+02, 3.587E+01, 9.396E+01, 2.345E+02
 3.800E+02, 3.764E+01, 9.550E+01, 2.449E+02
 3.900E+02, 4.058E+01, 9.692E+01, 2.542E+02
 4.000E+02, 4.395E+01, 9.981E+01, 2.606E+02
 4.100E+02, 4.719E+01, 1.061E+02, 2.525E+02
 4.200E+02, 5.058E+01, 1.152E+02, 2.358E+02
 4.300E+02, 5.443E+01, 1.227E+02, 2.101E+02
 4.400E+02, 6.206E+01, 1.254E+02, 1.939E+02
 4.500E+02, 6.774E+01, 1.266E+02, 1.809E+02
 4.600E+02, 6.926E+01, 1.327E+02, 1.676E+02
 4.700E+02, 7.182E+01, 1.444E+02, 1.513E+02
 4.800E+02, 7.392E+01, 1.502E+02, 1.336E+02
 4.900E+02, 7.430E+01, 1.582E+02, 1.176E+02
 5.000E+02, 7.535E+01, 1.698E+02, 1.095E+02
 5.100E+02, 7.596E+01, 1.783E+02, 1.054E+02
 5.200E+02, 7.761E+01, 1.830E+02, 9.555E+01
 5.300E+02, 7.953E+01, 1.881E+02, 9.670E+01
 5.400E+02, 8.414E+01, 1.934E+02, 9.927E+01
 5.500E+02, 8.995E+01, 1.924E+02, 9.864E+01
 5.600E+02, 9.491E+01, 1.870E+02, 1.002E+02
 5.700E+02, 9.846E+01, 1.786E+02, 1.000E+02
 5.800E+02, 9.911E+01, 1.624E+02, 9.972E+01
 5.900E+02, 9.995E+01, 1.519E+02, 9.766E+01
 6.000E+02, 1.030E+02, 1.431E+02, 9.066E+01
 6.100E+02, 1.106E+02, 1.360E+02, 8.039E+01
 6.200E+02, 1.162E+02, 1.291E+02, 7.260E+01
 6.300E+02, 1.192E+02, 1.212E+02, 6.572E+01
 6.400E+02, 1.244E+02, 1.116E+02, 5.961E+01
 6.500E+02, 1.317E+02, 1.020E+02, 5.504E+01
 6.600E+02, 1.384E+02, 9.222E+01, 4.759E+01
 6.700E+02, 1.420E+02, 8.481E+01, 3.999E+01
 6.800E+02, 1.450E+02, 8.129E+01, 3.454E+01
 6.900E+02, 1.481E+02, 7.957E+01, 2.964E+01
 7.000E+02, 1.516E+02, 7.458E+01, 2.599E+01
 7.100E+02, 1.535E+02, 6.974E+01, 2.290E+01
 7.200E+02, 1.506E+02, 7.200E+01, 2.101E+01
 7.300E+02, 1.475E+02, 7.399E+01, 1.720E+01
 7.400E+02, 1.429E+02, 7.332E+01, 1.532E+01
 7.500E+02, 1.326E+02, 7.353E+01, 1.354E+01
 7.600E+02, 1.240E+02, 7.454E+01, 1.199E+01
 7.700E+02, 1.185E+02, 7.453E+01, 1.154E+01
 7.800E+02, 1.129E+02, 7.413E+01, 1.190E+01
 7.900E+02, 1.084E+02, 7.415E+01, 1.231E+01
 8.000E+02, 1.044E+02, 7.283E+01, 1.232E+01
 8.100E+02, 9.962E+01, 6.935E+01, 1.211E+01
 8.200E+02, 9.466E+01, 6.422E+01, 1.216E+01
 8.300E+02, 8.850E+01, 5.833E+01, 1.254E+01
 8.400E+02, 8.251E+01, 5.434E+01, 2.332E+00
 8.500E+02, 7.630E+01, 5.054E+01, 0.000E+00
 8.600E+02, 7.064E+01, 4.675E+01, 0.000E+00
 8.700E+02, 6.641E+01, 4.371E+01, 0.000E+00
 8.800E+02, 6.428E+01, 4.126E+01, 0.000E+00
 8.900E+02, 6.343E+01, 3.783E+01, 0.000E+00
 9.000E+02, 6.138E+01, 3.276E+01, 0.000E+00
 9.100E+02, 5.748E+01, 2.913E+01, 0.000E+00
