s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.100E+02, 3.856E+01,-1.271E+01,-1.662E+01,-9.003E+00, 5.047E-01, 0.000E+00, 0.000E+00, 7.523E-01, 7.332E-01, 0.000E+00, 8.616E-04, 0.000E+00
 1.200E+02, 3.864E+01,-1.272E+01,-1.767E+01,-8.895E+00, 5.092E-01, 0.000E+00, 0.000E+00,-9.986E-02,-1.370E-01, 0.000E+00, 8.669E-04, 0.000E+00
 1.300E+02, 3.926E+01,-1.287E+01,-1.631E+01,-8.871E+00, 5.163E-01, 0.000E+00, 0.000E+00, 1.637E+00, 1.730E+00, 0.000E+00, 8.771E-04, 0.000E+00
 1.400E+02, 3.963E+01,-1.294E+01,-1.826E+01,-8.655E+00, 5.278E-01, 0.000E+00, 0.000E+00, 2.781E-01, 3.091E-01, 0.000E+00, 8.872E-04, 0.000E+00
 1.500E+02, 3.990E+01,-1.297E+01,-1.785E+01,-8.601E+00, 5.374E-01, 0.000E+00, 0.000E+00, 9.901E-01, 1.016E+00, 0.000E+00, 8.948E-04, 0.000E+00
 1.600E+02, 4.016E+01,-1.304E+01,-1.856E+01,-8.589E+00, 5.411E-01, 0.000E+00, 0.000E+00, 4.358E-01, 5.078E-01, 0.000E+00, 9.010E-04, 0.000E+00
 1.700E+02, 4.039E+01,-1.311E+01,-1.826E+01,-8.664E+00, 5.408E-01, 0.000E+00, 0.000E+00, 8.737E-01, 8.977E-01, 0.000E+00, 9.054E-04, 0.000E+00
 1.800E+02, 4.070E+01,-1.321E+01,-1.933E+01,-8.993E+00, 5.456E-01, 0.000E+00, 0.000E+00,-4.227E-01,-2.878E-01, 0.000E+00, 9.122E-04, 0.000E+00
 1.900E+02, 4.082E+01,-1.323E+01,-1.877E+01,-8.969E+00, 5.512E-01, 0.000E+00, 0.000E+00, 4.986E-01, 4.037E-01, 0.000E+00, 9.167E-04, 0.000E+00
 2.000E+02, 4.089E+01,-1.323E+01,-1.876E+01,-8.727E+00, 5.598E-01, 0.000E+00, 0.000E+00, 6.990E-01, 7.228E-01, 0.000E+00, 9.215E-04, 0.000E+00
 2.100E+02, 4.090E+01,-1.325E+01,-1.956E+01,-8.733E+00, 5.595E-01, 0.000E+00, 0.000E+00,-7.023E-02,-7.651E-02, 0.000E+00, 9.248E-04, 0.000E+00
 2.200E+02, 4.112E+01,-1.327E+01,-1.893E+01,-8.904E+00, 5.570E-01, 0.000E+00, 0.000E+00, 6.029E-01, 5.757E-01, 0.000E+00, 9.278E-04, 0.000E+00
 2.300E+02, 4.127E+01,-1.326E+01,-1.934E+01,-8.436E+00, 5.594E-01, 0.000E+00, 0.000E+00, 8.089E-01, 7.866E-01, 0.000E+00, 9.322E-04, 0.000E+00
 2.400E+02, 4.145E+01,-1.329E+01,-2.090E+01,-8.162E+00, 5.673E-01, 0.000E+00, 0.000E+00,-3.918E-01,-3.314E-01, 0.000E+00, 9.337E-04, 0.000E+00
 2.500E+02, 4.136E+01,-1.329E+01,-1.972E+01,-8.537E+00, 5.648E-01, 0.000E+00, 0.000E+00, 5.005E-01, 3.757E-01, 0.000E+00, 9.309E-04, 0.000E+00
 2.600E+02, 4.136E+01,-1.318E+01,-1.931E+01,-8.065E+00, 5.643E-01, 0.000E+00, 0.000E+00, 1.333E+00, 1.366E+00, 0.000E+00, 9.315E-04, 0.000E+00
 2.700E+02, 4.130E+01,-1.321E+01,-2.056E+01,-8.418E+00, 5.592E-01, 0.000E+00, 0.000E+00,-2.803E-01,-3.316E-01, 0.000E+00, 9.291E-04, 0.000E+00
 2.800E+02, 4.127E+01,-1.319E+01,-2.066E+01,-8.089E+00, 5.679E-01, 0.000E+00, 0.000E+00,-1.187E-01,-1.013E-01, 0.000E+00, 9.291E-04, 0.000E+00
 2.900E+02, 4.135E+01,-1.313E+01,-2.087E+01,-7.909E+00, 5.614E-01, 0.000E+00, 0.000E+00,-6.238E-02, 2.281E-03, 0.000E+00, 9.266E-04, 0.000E+00
 3.000E+02, 4.097E+01,-1.298E+01,-2.044E+01,-8.026E+00, 5.583E-01, 0.000E+00, 0.000E+00, 9.721E-02, 8.683E-02, 0.000E+00, 9.263E-04, 0.000E+00
 3.100E+02, 1.477E+02,-4.825E+01,-2.701E+01,-2.045E+01, 1.452E+00, 0.000E+00, 0.000E+00, 5.324E+01, 5.345E+01, 0.000E+00, 3.372E-03, 0.000E+00
 3.200E+02, 1.598E+02,-5.896E+01,-5.971E+01,-2.671E+01, 1.489E+00, 0.000E+00, 0.000E+00, 1.590E+01, 1.589E+01, 0.000E+00, 3.497E-03, 0.000E+00
 3.300E+02, 1.587E+02,-6.230E+01,-6.639E+01,-2.794E+01, 1.488E+00, 0.000E+00, 0.000E+00, 3.631E+00, 3.540E+00, 0.000E+00, 3.500E-03, 0.000E+00
 3.400E+02, 1.590E+02,-6.207E+01,-6.974E+01,-2.723E+01, 1.491E+00, 0.000E+00, 0.000E+00, 1.556E+00, 1.473E+00, 0.000E+00, 3.506E-03, 0.000E+00
 3.500E+02, 1.601E+02,-6.349E+01,-7.028E+01,-2.712E+01, 1.474E+00, 0.000E+00, 0.000E+00, 4.327E-01, 7.103E-01, 0.000E+00, 3.512E-03, 0.000E+00
 3.600E+02, 1.600E+02,-6.249E+01,-7.094E+01,-2.593E+01, 1.511E+00, 0.000E+00, 0.000E+00, 2.282E+00, 2.117E+00, 0.000E+00, 3.523E-03, 0.000E+00
 3.700E+02, 1.603E+02,-6.170E+01,-7.404E+01,-2.526E+01, 1.511E+00, 0.000E+00, 0.000E+00, 9.298E-01, 7.725E-01, 0.000E+00, 3.535E-03, 0.000E+00
 3.800E+02, 1.614E+02,-6.311E+01,-7.300E+01,-2.556E+01, 1.507E+00, 0.000E+00, 0.000E+00, 1.425E+00, 1.259E+00, 0.000E+00, 3.547E-03, 0.000E+00
 3.900E+02, 1.617E+02,-6.252E+01,-7.276E+01,-2.506E+01, 1.500E+00, 0.000E+00, 0.000E+00, 3.138E+00, 2.894E+00, 0.000E+00, 3.557E-03, 0.000E+00
 4.000E+02, 1.626E+02,-6.387E+01,-7.670E+01,-2.520E+01, 1.556E+00, 0.000E+00, 0.000E+00,-1.597E+00,-1.597E+00, 0.000E+00, 3.575E-03, 0.000E+00
 4.100E+02, 1.632E+02,-6.274E+01,-7.684E+01,-2.421E+01, 1.523E+00, 0.000E+00, 0.000E+00, 9.824E-01, 8.955E-01, 0.000E+00, 3.587E-03, 0.000E+00
 4.200E+02, 1.644E+02,-6.308E+01,-7.664E+01,-2.418E+01, 1.568E+00, 0.000E+00, 0.000E+00, 2.395E+00, 2.095E+00, 0.000E+00, 3.601E-03, 0.000E+00
 4.300E+02, 1.639E+02,-6.249E+01,-8.015E+01,-2.314E+01, 1.574E+00, 0.000E+00, 0.000E+00,-1.038E-01,-3.025E-01, 0.000E+00, 3.615E-03, 0.000E+00
 4.400E+02, 1.650E+02,-6.313E+01,-7.979E+01,-2.316E+01, 1.569E+00, 0.000E+00, 0.000E+00, 5.642E-01, 5.147E-01, 0.000E+00, 3.626E-03, 0.000E+00
 4.500E+02, 1.658E+02,-6.284E+01,-7.855E+01,-2.294E+01, 1.586E+00, 0.000E+00, 0.000E+00, 3.064E+00, 3.071E+00, 0.000E+00, 3.635E-03, 0.000E+00
 4.600E+02, 1.659E+02,-6.325E+01,-7.992E+01,-2.296E+01, 1.573E+00, 0.000E+00, 0.000E+00, 1.321E+00, 1.332E+00, 0.000E+00, 3.642E-03, 0.000E+00
 4.700E+02, 1.657E+02,-6.361E+01,-8.325E+01,-2.278E+01, 1.572E+00, 0.000E+00, 0.000E+00,-2.190E+00,-2.379E+00, 0.000E+00, 3.646E-03, 0.000E+00
 4.800E+02, 1.673E+02,-6.480E+01,-7.966E+01,-2.304E+01, 1.608E+00, 0.000E+00, 0.000E+00, 1.480E+00, 1.393E+00, 0.000E+00, 3.652E-03, 0.000E+00
 4.900E+02, 1.663E+02,-6.409E+01,-8.275E+01,-2.202E+01, 1.565E+00, 0.000E+00, 0.000E+00,-9.806E-01,-9.986E-01, 0.000E+00, 3.648E-03, 0.000E+00
 5.000E+02, 1.665E+02,-6.307E+01,-8.231E+01,-2.124E+01, 1.586E+00, 0.000E+00, 0.000E+00, 1.762E+00, 1.514E+00, 0.000E+00, 3.654E-03, 0.000E+00
 5.100E+02, 1.668E+02,-6.304E+01,-8.318E+01,-2.152E+01, 1.568E+00, 0.000E+00, 0.000E+00, 8.575E-01, 6.823E-01, 0.000E+00, 3.650E-03, 0.000E+00
 5.200E+02, 1.670E+02,-6.357E+01,-8.229E+01,-2.101E+01, 1.584E+00, 0.000E+00, 0.000E+00, 1.840E+00, 1.743E+00, 0.000E+00, 3.655E-03, 0.000E+00
 5.300E+02, 1.655E+02,-6.226E+01,-8.581E+01,-2.077E+01, 1.596E+00, 0.000E+00, 0.000E+00,-1.631E+00,-1.702E+00, 0.000E+00, 3.656E-03, 0.000E+00
 5.400E+02, 1.671E+02,-6.315E+01,-8.417E+01,-2.026E+01, 1.596E+00, 0.000E+00, 0.000E+00, 1.173E+00, 1.159E+00, 0.000E+00, 3.655E-03, 0.000E+00
 5.500E+02, 1.668E+02,-6.312E+01,-8.553E+01,-2.029E+01, 1.569E+00, 0.000E+00, 0.000E+00,-4.863E-01,-5.838E-01, 0.000E+00, 3.655E-03, 0.000E+00
 5.600E+02, 1.654E+02,-6.055E+01,-8.657E+01,-1.851E+01, 1.619E+00, 0.000E+00, 0.000E+00, 1.519E+00, 1.343E+00, 0.000E+00, 3.663E-03, 0.000E+00
 5.700E+02, 1.676E+02,-6.229E+01,-8.585E+01,-1.942E+01, 1.577E+00, 0.000E+00, 0.000E+00, 1.642E+00, 1.581E+00, 0.000E+00, 3.659E-03, 0.000E+00
 5.800E+02, 1.660E+02,-6.186E+01,-8.825E+01,-1.892E+01, 1.600E+00, 0.000E+00, 0.000E+00,-1.102E+00,-1.412E+00, 0.000E+00, 3.658E-03, 0.000E+00
 5.900E+02, 1.656E+02,-6.170E+01,-8.700E+01,-1.901E+01, 1.587E+00, 0.000E+00, 0.000E+00,-2.939E-01,-4.902E-01, 0.000E+00, 3.653E-03, 0.000E+00
 6.000E+02, 1.666E+02,-6.219E+01,-8.749E+01,-1.873E+01, 1.595E+00, 0.000E+00, 0.000E+00,-1.573E-01,-2.026E-01, 0.000E+00, 3.658E-03, 0.000E+00
 6.100E+02, 1.660E+02,-6.118E+01,-8.781E+01,-1.781E+01, 1.581E+00, 0.000E+00, 0.000E+00, 9.642E-01, 8.113E-01, 0.000E+00, 3.660E-03, 0.000E+00
 6.200E+02, 1.658E+02,-6.058E+01,-8.825E+01,-1.742E+01, 1.590E+00, 0.000E+00, 0.000E+00, 9.583E-01, 1.089E+00, 0.000E+00, 3.667E-03, 0.000E+00
 6.300E+02, 1.678E+02,-6.329E+01,-8.724E+01,-2.001E+01, 1.590E+00, 0.000E+00, 0.000E+00,-8.396E-01,-1.113E+00, 0.000E+00, 3.662E-03, 0.000E+00
 6.400E+02, 1.675E+02,-6.224E+01,-8.752E+01,-1.846E+01, 1.570E+00, 0.000E+00, 0.000E+00, 9.543E-01, 8.019E-01, 0.000E+00, 3.667E-03, 0.000E+00
 6.500E+02, 1.668E+02,-6.225E+01,-8.813E+01,-1.825E+01, 1.605E+00, 0.000E+00, 0.000E+00,-3.407E-01,-2.350E-01, 0.000E+00, 3.669E-03, 0.000E+00
 6.600E+02, 1.667E+02,-6.086E+01,-8.640E+01,-1.732E+01, 1.581E+00, 0.000E+00, 0.000E+00, 4.277E+00, 3.673E+00, 0.000E+00, 3.675E-03, 0.000E+00
 6.700E+02, 1.667E+02,-6.175E+01,-9.208E+01,-1.786E+01, 1.573E+00, 0.000E+00, 0.000E+00,-3.259E+00,-3.421E+00, 0.000E+00, 3.670E-03, 0.000E+00
 6.800E+02, 1.681E+02,-6.256E+01,-8.760E+01,-1.791E+01, 1.597E+00, 0.000E+00, 0.000E+00, 1.824E+00, 1.620E+00, 0.000E+00, 3.673E-03, 0.000E+00
 6.900E+02, 1.678E+02,-6.267E+01,-8.816E+01,-1.797E+01, 1.610E+00, 0.000E+00, 0.000E+00, 6.816E-01, 5.974E-01, 0.000E+00, 3.677E-03, 0.000E+00
 7.000E+02, 1.675E+02,-6.183E+01,-9.177E+01,-1.770E+01, 1.615E+00, 0.000E+00, 0.000E+00,-1.875E+00,-2.231E+00, 0.000E+00, 3.674E-03, 0.000E+00
 7.100E+02, 1.681E+02,-6.216E+01,-8.943E+01,-1.758E+01, 1.633E+00, 0.000E+00, 0.000E+00, 7.625E-01, 5.276E-01, 0.000E+00, 3.675E-03, 0.000E+00
 7.200E+02, 1.674E+02,-6.201E+01,-9.049E+01,-1.761E+01, 1.580E+00, 0.000E+00, 0.000E+00,-7.459E-01,-1.165E+00, 0.000E+00, 3.676E-03, 0.000E+00
 7.300E+02, 1.680E+02,-6.231E+01,-8.835E+01,-1.743E+01, 1.587E+00, 0.000E+00, 0.000E+00, 1.570E+00, 1.496E+00, 0.000E+00, 3.674E-03, 0.000E+00
 7.400E+02, 1.688E+02,-6.303E+01,-9.033E+01,-1.782E+01, 1.580E+00, 0.000E+00, 0.000E+00,-1.082E+00,-8.039E-01, 0.000E+00, 3.676E-03, 0.000E+00
 7.500E+02, 1.678E+02,-6.143E+01,-9.059E+01,-1.547E+01, 1.604E+00, 0.000E+00, 0.000E+00, 1.914E+00, 1.894E+00, 0.000E+00, 3.679E-03, 0.000E+00
 7.600E+02, 1.670E+02,-6.132E+01,-9.189E+01,-1.677E+01, 1.583E+00, 0.000E+00, 0.000E+00,-1.262E+00,-1.435E+00, 0.000E+00, 3.674E-03, 0.000E+00
 7.700E+02, 1.673E+02,-6.092E+01,-9.025E+01,-1.661E+01, 1.619E+00, 0.000E+00, 0.000E+00, 1.185E+00, 1.149E+00, 0.000E+00, 3.679E-03, 0.000E+00
 7.800E+02, 1.676E+02,-6.184E+01,-9.159E+01,-1.686E+01, 1.583E+00, 0.000E+00, 0.000E+00,-1.126E+00,-1.055E+00, 0.000E+00, 3.667E-03, 0.000E+00
 7.900E+02, 1.693E+02,-6.352E+01,-9.102E+01,-1.742E+01, 1.579E+00, 0.000E+00, 0.000E+00,-7.817E-01,-1.093E+00, 0.000E+00, 3.670E-03, 0.000E+00
 8.000E+02, 1.661E+02,-6.018E+01,-9.085E+01,-1.539E+01, 1.617E+00, 0.000E+00, 0.000E+00, 1.408E+00, 1.325E+00, 0.000E+00, 3.676E-03, 0.000E+00
 8.100E+02, 1.675E+02,-6.135E+01,-8.963E+01,-1.626E+01, 1.605E+00, 0.000E+00, 0.000E+00, 1.778E+00, 1.849E+00, 0.000E+00, 3.670E-03, 0.000E+00
 8.200E+02, 1.671E+02,-6.067E+01,-9.304E+01,-1.594E+01, 1.594E+00, 0.000E+00, 0.000E+00,-1.093E+00,-9.842E-01, 0.000E+00, 3.671E-03, 0.000E+00
 8.300E+02, 1.680E+02,-6.111E+01,-9.037E+01,-1.655E+01, 1.611E+00, 0.000E+00, 0.000E+00, 2.157E+00, 1.622E+00, 0.000E+00, 3.672E-03, 0.000E+00
 8.400E+02, 1.672E+02,-6.143E+01,-9.471E+01,-1.615E+01, 1.579E+00, 0.000E+00, 0.000E+00,-3.426E+00,-3.553E+00, 0.000E+00, 3.668E-03, 0.000E+00
 8.500E+02, 1.671E+02,-6.055E+01,-9.128E+01,-1.534E+01, 1.563E+00, 0.000E+00, 0.000E+00, 1.497E+00, 1.457E+00, 0.000E+00, 3.662E-03, 0.000E+00
 8.600E+02, 1.668E+02,-5.994E+01,-9.231E+01,-1.488E+01, 1.592E+00, 0.000E+00, 0.000E+00, 1.418E+00, 1.295E+00, 0.000E+00, 3.669E-03, 0.000E+00
 8.700E+02, 1.661E+02,-5.968E+01,-9.292E+01,-1.455E+01, 1.575E+00, 0.000E+00, 0.000E+00, 4.375E-01, 4.942E-01, 0.000E+00, 3.669E-03, 0.000E+00
 8.800E+02, 1.670E+02,-6.034E+01,-9.379E+01,-1.561E+01, 1.568E+00, 0.000E+00, 0.000E+00,-9.034E-01,-1.196E+00, 0.000E+00, 3.674E-03, 0.000E+00
 8.900E+02, 1.670E+02,-6.037E+01,-9.437E+01,-1.525E+01, 1.619E+00, 0.000E+00, 0.000E+00,-1.230E+00,-1.318E+00, 0.000E+00, 3.674E-03, 0.000E+00
 9.000E+02, 1.686E+02,-6.101E+01,-9.165E+01,-1.521E+01, 1.605E+00, 0.000E+00, 0.000E+00, 2.521E+00, 2.325E+00, 0.000E+00, 3.678E-03, 0.000E+00
