s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 2.400E+02, 1.854E+02, 0.000E+00,-8.141E+01,-1.002E+02,-2.348E+00, 6.455E-02, 0.000E+00, 0.000E+00, 8.055E-01, 1.594E+00, 0.000E+00, 8.610E-04, 0.000E+00, 7.045E-03, 0.000E+00
 2.500E+02, 1.950E+02, 0.000E+00,-8.499E+01,-1.067E+02,-2.208E+00, 6.920E-02, 0.000E+00, 0.000E+00, 2.399E-01, 1.143E+00, 0.000E+00, 8.610E-04, 0.000E+00, 7.348E-03, 0.000E+00
 2.600E+02, 2.033E+02, 0.000E+00,-8.811E+01,-1.117E+02,-2.254E+00, 7.320E-02, 0.000E+00, 0.000E+00, 3.867E-01, 1.279E+00, 0.000E+00, 8.610E-04, 0.000E+00, 7.699E-03, 0.000E+00
 2.700E+02, 2.058E+02, 0.000E+00,-8.931E+01,-1.140E+02,-2.350E+00, 8.869E-02, 0.000E+00, 0.000E+00,-6.163E-01, 2.352E-01, 0.000E+00, 8.610E-04, 0.000E+00, 7.924E-03, 0.000E+00
 2.800E+02, 2.060E+02, 0.000E+00,-8.915E+01,-1.137E+02,-2.146E+00, 8.417E-02, 0.000E+00, 0.000E+00, 1.188E-01, 1.019E+00, 0.000E+00, 8.610E-04, 0.000E+00, 7.930E-03, 0.000E+00
 2.900E+02, 2.100E+02, 0.000E+00,-9.091E+01,-1.156E+02,-2.029E+00, 8.886E-02, 0.000E+00, 0.000E+00, 6.171E-01, 1.537E+00, 0.000E+00, 8.610E-04, 0.000E+00, 7.968E-03, 0.000E+00
 3.000E+02, 2.052E+02, 0.000E+00,-8.910E+01,-1.135E+02,-2.148E+00, 8.413E-02, 0.000E+00, 0.000E+00,-2.766E-01, 5.388E-01, 0.000E+00, 8.610E-04, 0.000E+00, 7.867E-03, 0.000E+00
 3.100E+02, 2.082E+02, 0.000E+00,-9.051E+01,-1.144E+02,-2.105E+00, 1.094E-01, 0.000E+00, 0.000E+00, 4.329E-01, 1.293E+00, 0.000E+00, 8.610E-04, 0.000E+00, 7.905E-03, 0.000E+00
 3.200E+02, 2.019E+02, 0.000E+00,-8.799E+01,-1.112E+02,-2.015E+00, 1.049E-01, 0.000E+00, 0.000E+00,-3.208E-02, 7.657E-01, 0.000E+00, 8.610E-04, 0.000E+00, 7.653E-03, 0.000E+00
 3.300E+02, 2.015E+02, 0.000E+00,-8.808E+01,-1.111E+02,-1.939E+00, 1.058E-01, 0.000E+00, 0.000E+00,-2.591E-01, 5.638E-01, 0.000E+00, 8.610E-04, 0.000E+00, 7.609E-03, 0.000E+00
 3.400E+02, 1.989E+02, 0.000E+00,-8.727E+01,-1.088E+02,-1.944E+00, 1.270E-01, 0.000E+00, 0.000E+00, 2.641E-01, 9.821E-01, 0.000E+00, 8.610E-04, 0.000E+00, 7.469E-03, 0.000E+00
 3.500E+02, 1.938E+02, 0.000E+00,-8.571E+01,-1.058E+02,-1.994E+00, 1.282E-01, 0.000E+00, 0.000E+00,-1.907E-01, 4.696E-01, 0.000E+00, 8.610E-04, 0.000E+00, 7.241E-03, 0.000E+00
 3.600E+02, 1.878E+02, 0.000E+00,-8.355E+01,-1.010E+02,-1.850E+00, 1.297E-01, 0.000E+00, 0.000E+00, 8.817E-01, 1.536E+00, 0.000E+00, 8.610E-04, 0.000E+00, 6.931E-03, 0.000E+00
 3.700E+02, 1.825E+02, 0.000E+00,-8.153E+01,-9.924E+01,-1.839E+00, 1.425E-01, 0.000E+00, 0.000E+00,-5.940E-01, 4.240E-03, 0.000E+00, 8.610E-04, 0.000E+00, 6.691E-03, 0.000E+00
 3.800E+02, 1.771E+02, 0.000E+00,-8.000E+01,-9.484E+01,-1.818E+00, 1.425E-01, 0.000E+00, 0.000E+00, 3.571E-02, 5.964E-01, 0.000E+00, 8.610E-04, 0.000E+00, 6.421E-03, 0.000E+00
 3.900E+02, 1.745E+02, 0.000E+00,-7.935E+01,-9.321E+01,-1.705E+00, 1.519E-01, 0.000E+00, 0.000E+00,-1.175E-01, 3.923E-01, 0.000E+00, 8.610E-04, 0.000E+00, 6.285E-03, 0.000E+00
 4.000E+02, 1.657E+02, 0.000E+00,-7.555E+01,-8.730E+01,-1.797E+00, 1.399E-01, 0.000E+00, 0.000E+00, 7.604E-01, 1.149E+00, 0.000E+00, 8.610E-04, 0.000E+00, 5.878E-03, 0.000E+00
 4.100E+02, 1.597E+02, 0.000E+00,-7.384E+01,-8.464E+01,-1.791E+00, 1.422E-01, 0.000E+00, 0.000E+00,-8.010E-01,-4.738E-01, 0.000E+00, 8.610E-04, 0.000E+00, 5.619E-03, 0.000E+00
 4.200E+02, 1.539E+02, 0.000E+00,-7.133E+01,-7.999E+01,-1.730E+00, 1.470E-01, 0.000E+00, 0.000E+00, 6.551E-01, 9.932E-01, 0.000E+00, 8.610E-04, 0.000E+00, 5.302E-03, 0.000E+00
 4.300E+02, 1.480E+02, 0.000E+00,-6.934E+01,-7.740E+01,-1.685E+00, 1.474E-01, 0.000E+00, 0.000E+00,-5.788E-01,-3.065E-01, 0.000E+00, 8.610E-04, 0.000E+00, 5.043E-03, 0.000E+00
 4.400E+02, 1.406E+02, 0.000E+00,-6.657E+01,-7.210E+01,-1.615E+00, 1.421E-01, 0.000E+00, 0.000E+00, 1.864E-01, 4.114E-01, 0.000E+00, 8.610E-04, 0.000E+00, 4.725E-03, 0.000E+00
 4.500E+02, 1.371E+02, 0.000E+00,-6.592E+01,-6.961E+01,-1.632E+00, 1.349E-01, 0.000E+00, 0.000E+00,-6.356E-02, 1.086E-01, 0.000E+00, 8.610E-04, 0.000E+00, 4.563E-03, 0.000E+00
 4.600E+02, 1.322E+02, 0.000E+00,-6.365E+01,-6.719E+01,-1.536E+00, 1.388E-01, 0.000E+00, 0.000E+00,-2.161E-01,-6.396E-02, 0.000E+00, 8.610E-04, 0.000E+00, 4.312E-03, 0.000E+00
 4.700E+02, 1.291E+02, 0.000E+00,-6.281E+01,-6.506E+01,-1.529E+00, 1.407E-01, 0.000E+00, 0.000E+00,-2.515E-01,-1.212E-01, 0.000E+00, 8.610E-04, 0.000E+00, 4.162E-03, 0.000E+00
 4.800E+02, 1.236E+02, 0.000E+00,-5.938E+01,-6.320E+01,-1.465E+00, 1.420E-01, 0.000E+00, 0.000E+00,-4.334E-01,-3.203E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.905E-03, 0.000E+00
 4.900E+02, 1.207E+02, 0.000E+00,-5.867E+01,-6.022E+01,-1.498E+00, 1.420E-01, 0.000E+00, 0.000E+00, 3.983E-01, 5.036E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.773E-03, 0.000E+00
 5.000E+02, 1.167E+02, 0.000E+00,-5.707E+01,-5.864E+01,-1.375E+00, 1.363E-01, 0.000E+00, 0.000E+00,-3.792E-01,-2.558E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.644E-03, 0.000E+00
 5.100E+02, 1.167E+02, 0.000E+00,-5.720E+01,-5.832E+01,-1.277E+00, 1.360E-01, 0.000E+00, 0.000E+00,-5.430E-02, 5.043E-02, 0.000E+00, 8.610E-04, 0.000E+00, 3.582E-03, 0.000E+00
 5.200E+02, 1.140E+02, 0.000E+00,-5.585E+01,-5.656E+01,-1.414E+00, 1.364E-01, 0.000E+00, 0.000E+00, 2.456E-01, 3.011E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.491E-03, 0.000E+00
 5.300E+02, 1.127E+02, 0.000E+00,-5.555E+01,-5.569E+01,-1.321E+00, 1.310E-01, 0.000E+00, 0.000E+00, 1.353E-01, 2.239E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.425E-03, 0.000E+00
 5.400E+02, 1.115E+02, 0.000E+00,-5.399E+01,-5.640E+01,-1.361E+00, 1.359E-01, 0.000E+00, 0.000E+00,-2.155E-01,-1.509E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.334E-03, 0.000E+00
 5.500E+02, 1.096E+02, 0.000E+00,-5.335E+01,-5.470E+01,-1.436E+00, 1.370E-01, 0.000E+00, 0.000E+00, 2.523E-01, 3.007E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.277E-03, 0.000E+00
 5.600E+02, 1.080E+02, 0.000E+00,-5.271E+01,-5.461E+01,-1.328E+00, 1.297E-01, 0.000E+00, 0.000E+00,-5.699E-01,-5.180E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.209E-03, 0.000E+00
 5.700E+02, 1.091E+02, 0.000E+00,-5.431E+01,-5.317E+01,-1.246E+00, 1.383E-01, 0.000E+00, 0.000E+00, 4.171E-01, 5.043E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.242E-03, 0.000E+00
 5.800E+02, 1.073E+02, 0.000E+00,-5.296E+01,-5.295E+01,-1.280E+00, 1.433E-01, 0.000E+00, 0.000E+00, 2.153E-01, 2.348E-01, 0.000E+00, 8.610E-04, 0.000E+00, 3.196E-03, 0.000E+00
 5.900E+02, 1.070E+02, 0.000E+00,-5.213E+01,-5.362E+01,-1.386E+00, 1.370E-01, 0.000E+00, 0.000E+00, 5.326E-03,-6.297E-08, 0.000E+00, 8.610E-04, 0.000E+00, 3.130E-03, 0.000E+00
 6.000E+02, 1.051E+02, 0.000E+00,-5.079E+01,-5.389E+01,-1.277E+00, 1.337E-01, 0.000E+00, 0.000E+00,-7.776E-01,-7.359E-01, 0.000E+00, 8.609E-04, 0.000E+00, 3.066E-03, 0.000E+00
 6.100E+02, 5.706E+01, 0.000E+00,-2.495E+01,-3.490E+01, 1.634E-01, 1.352E-01, 0.000E+00, 0.000E+00,-2.509E+00,-2.494E+00, 0.000E+00, 4.283E-05, 0.000E+00, 2.317E-03, 0.000E+00
 6.200E+02, 3.096E+01, 0.000E+00,-1.077E+01,-2.327E+01, 2.141E+00, 1.005E-01, 0.000E+00, 0.000E+00,-9.065E-01,-8.305E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.493E-03, 0.000E+00
 6.300E+02, 1.916E+01, 0.000E+00,-5.754E+00,-1.792E+01, 3.534E+00, 6.925E-02, 0.000E+00, 0.000E+00,-1.010E+00,-9.144E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.075E-03, 0.000E+00
 6.400E+02, 1.286E+01, 0.000E+00,-2.913E+00,-1.442E+01, 4.048E+00, 5.118E-02, 0.000E+00, 0.000E+00,-4.555E-01,-3.710E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.136E-04, 0.000E+00
 6.500E+02, 9.493E+00, 0.000E+00,-1.530E+00,-1.254E+01, 4.278E+00, 4.307E-02, 0.000E+00, 0.000E+00,-3.213E-01,-2.519E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.864E-04, 0.000E+00
 6.600E+02, 7.457E+00, 0.000E+00,-8.263E-01,-1.116E+01, 4.334E+00, 3.819E-02, 0.000E+00, 0.000E+00,-2.212E-01,-1.565E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.166E-04, 0.000E+00
 6.700E+02, 5.656E+00, 0.000E+00,-2.329E-01,-9.774E+00, 4.332E+00, 3.451E-02, 0.000E+00, 0.000E+00,-4.247E-02, 1.556E-02, 0.000E+00, 0.000E+00, 0.000E+00, 5.630E-04, 0.000E+00
 6.800E+02, 4.628E+00, 0.000E+00, 6.162E-02,-9.235E+00, 4.265E+00, 3.162E-02, 0.000E+00, 0.000E+00,-3.067E-01,-2.482E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.211E-04, 0.000E+00
 6.900E+02, 3.941E+00, 0.000E+00, 2.512E-01,-8.492E+00, 4.208E+00, 2.937E-02, 0.000E+00, 0.000E+00,-1.167E-01,-6.282E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.883E-04, 0.000E+00
 7.000E+02, 3.106E+00, 0.000E+00, 5.357E-01,-7.970E+00, 4.177E+00, 2.720E-02, 0.000E+00, 0.000E+00,-1.778E-01,-1.247E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.559E-04, 0.000E+00
 7.100E+02, 2.457E+00, 0.000E+00, 7.373E-01,-7.429E+00, 4.194E+00, 2.543E-02, 0.000E+00, 0.000E+00,-6.615E-02,-1.531E-02, 0.000E+00, 0.000E+00, 0.000E+00, 4.277E-04, 0.000E+00
 7.200E+02, 2.334E+00, 0.000E+00, 7.072E-01,-7.131E+00, 4.066E+00, 2.391E-02, 0.000E+00, 0.000E+00,-3.715E-02, 1.244E-04, 0.000E+00, 0.000E+00, 0.000E+00, 4.075E-04, 0.000E+00
 7.300E+02, 2.014E+00, 0.000E+00, 7.653E-01,-6.944E+00, 4.052E+00, 2.243E-02, 0.000E+00, 0.000E+00,-1.316E-01,-8.955E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.860E-04, 0.000E+00
 7.400E+02, 1.691E+00, 0.000E+00, 8.291E-01,-6.675E+00, 4.107E+00, 2.113E-02, 0.000E+00, 0.000E+00,-6.958E-02,-2.674E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.646E-04, 0.000E+00
 7.500E+02, 1.541E+00, 0.000E+00, 8.200E-01,-6.459E+00, 4.064E+00, 1.982E-02, 0.000E+00, 0.000E+00,-5.487E-02,-1.525E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.478E-04, 0.000E+00
 7.600E+02, 1.413E+00, 0.000E+00, 8.140E-01,-6.268E+00, 4.019E+00, 1.876E-02, 0.000E+00, 0.000E+00,-4.202E-02,-3.515E-03, 0.000E+00, 0.000E+00, 0.000E+00, 3.317E-04, 0.000E+00
 7.700E+02, 1.235E+00, 0.000E+00, 8.235E-01,-6.122E+00, 4.031E+00, 1.772E-02, 0.000E+00, 0.000E+00,-5.480E-02,-1.477E-02, 0.000E+00, 0.000E+00, 0.000E+00, 3.158E-04, 0.000E+00
 7.800E+02, 1.140E+00, 0.000E+00, 8.100E-01,-5.926E+00, 3.960E+00, 1.692E-02, 0.000E+00, 0.000E+00,-3.703E-02, 6.174E-04, 0.000E+00, 0.000E+00, 0.000E+00, 3.039E-04, 0.000E+00
 7.900E+02, 1.071E+00, 0.000E+00, 7.845E-01,-5.864E+00, 3.915E+00, 1.602E-02, 0.000E+00, 0.000E+00,-1.166E-01,-7.775E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.919E-04, 0.000E+00
 8.000E+02, 9.458E-01, 0.000E+00, 7.891E-01,-5.647E+00, 3.879E+00, 1.527E-02, 0.000E+00, 0.000E+00,-5.338E-02,-1.746E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.808E-04, 0.000E+00
 8.100E+02, 9.005E-01, 0.000E+00, 7.668E-01,-5.507E+00, 3.840E+00, 1.460E-02, 0.000E+00, 0.000E+00,-1.855E-02, 1.495E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.699E-04, 0.000E+00
 8.200E+02, 7.443E-01, 0.000E+00, 7.851E-01,-5.400E+00, 3.863E+00, 1.392E-02, 0.000E+00, 0.000E+00,-3.325E-02, 5.776E-03, 0.000E+00, 0.000E+00, 0.000E+00, 2.586E-04, 0.000E+00
 8.300E+02, 7.076E-01, 0.000E+00, 7.638E-01,-5.232E+00, 3.790E+00, 1.330E-02, 0.000E+00, 0.000E+00, 9.235E-03, 4.188E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.500E-04, 0.000E+00
 8.400E+02, 6.157E-01, 0.000E+00, 7.649E-01,-5.214E+00, 3.768E+00, 1.268E-02, 0.000E+00, 0.000E+00,-9.023E-02,-5.326E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.413E-04, 0.000E+00
 8.500E+02, 4.185E-01, 0.000E+00, 7.997E-01,-5.005E+00, 3.769E+00, 1.201E-02, 0.000E+00, 0.000E+00,-3.679E-02,-6.048E-03, 0.000E+00, 0.000E+00, 0.000E+00, 2.314E-04, 0.000E+00
 8.600E+02, 2.244E-01, 0.000E+00, 8.342E-01,-4.848E+00, 3.781E+00, 1.138E-02, 0.000E+00, 0.000E+00,-3.046E-02, 2.635E-03, 0.000E+00, 0.000E+00, 0.000E+00, 2.211E-04, 0.000E+00
 8.700E+02, 0.000E+00, 0.000E+00, 8.766E-01,-4.817E+00, 3.821E+00, 1.073E-02, 0.000E+00, 0.000E+00,-1.446E-01,-1.089E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.106E-04, 0.000E+00
 8.800E+02, 0.000E+00, 0.000E+00, 8.485E-01,-4.603E+00, 3.779E+00, 1.026E-02, 0.000E+00, 0.000E+00, 5.966E-03, 3.454E-02, 0.000E+00, 0.000E+00, 0.000E+00, 2.038E-04, 0.000E+00
 8.900E+02, 0.000E+00, 0.000E+00, 8.223E-01,-4.607E+00, 3.730E+00, 9.847E-03, 0.000E+00, 0.000E+00,-7.364E-02,-4.483E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.972E-04, 0.000E+00
 9.000E+02, 0.000E+00, 0.000E+00, 7.960E-01,-4.481E+00, 3.679E+00, 9.444E-03, 0.000E+00, 0.000E+00,-2.966E-02, 4.102E-03, 0.000E+00, 0.000E+00, 0.000E+00, 1.917E-04, 0.000E+00
