s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.000E+01, 3.024E+03,-1.371E+03,-1.689E+03, 7.152E+00, 3.909E+01, 0.000E+00, 0.000E+00, 1.086E+01, 1.043E+01, 0.000E+00, 6.862E-02, 0.000E+00
 1.000E+02, 3.167E+03,-1.453E+03,-1.692E+03, 1.066E+01, 4.290E+01, 0.000E+00, 0.000E+00, 7.849E+01, 7.482E+01, 0.000E+00, 7.298E-02, 0.000E+00
 1.100E+02, 3.484E+03,-1.591E+03,-1.882E+03, 1.881E+01, 4.798E+01, 0.000E+00, 0.000E+00, 8.023E+01, 7.780E+01, 0.000E+00, 7.822E-02, 0.000E+00
 1.200E+02, 3.394E+03,-1.599E+03,-1.876E+03, 2.744E+01, 4.801E+01, 0.000E+00, 0.000E+00,-3.046E+00,-5.869E+00, 0.000E+00, 8.053E-02, 0.000E+00
 1.300E+02, 3.507E+03,-1.622E+03,-1.887E+03, 2.785E+01, 4.814E+01, 0.000E+00, 0.000E+00, 7.601E+01, 7.475E+01, 0.000E+00, 8.109E-02, 0.000E+00
 1.400E+02, 3.729E+03,-1.710E+03,-2.123E+03, 2.580E+01, 5.062E+01, 0.000E+00, 0.000E+00,-2.396E+01,-2.832E+01, 0.000E+00, 8.306E-02, 0.000E+00
 1.500E+02, 3.873E+03,-1.702E+03,-2.208E+03, 3.191E+01, 5.177E+01, 0.000E+00, 0.000E+00, 4.904E+01, 4.680E+01, 0.000E+00, 8.457E-02, 0.000E+00
 1.600E+02, 4.077E+03,-1.793E+03,-2.310E+03, 3.446E+01, 5.904E+01, 0.000E+00, 0.000E+00, 6.513E+01, 6.776E+01, 0.000E+00, 9.007E-02, 0.000E+00
 1.700E+02, 4.524E+03,-1.910E+03,-2.683E+03, 3.125E+01, 6.929E+01, 0.000E+00, 0.000E+00, 3.404E+01, 3.228E+01, 0.000E+00, 9.894E-02, 0.000E+00
 1.800E+02, 4.920E+03,-2.051E+03,-2.999E+03, 3.236E+01, 7.892E+01, 0.000E+00, 0.000E+00,-1.759E+01,-1.857E+01, 0.000E+00, 1.099E-01, 0.000E+00
 1.900E+02, 5.251E+03,-2.168E+03,-3.120E+03, 3.358E+01, 8.582E+01, 0.000E+00, 0.000E+00, 8.674E+01, 8.180E+01, 0.000E+00, 1.213E-01, 0.000E+00
 2.000E+02, 6.200E+03,-2.429E+03,-3.883E+03, 2.354E+01, 9.782E+01, 0.000E+00, 0.000E+00, 1.276E+01, 9.281E+00, 0.000E+00, 1.345E-01, 0.000E+00
 2.100E+02, 6.267E+03,-2.441E+03,-3.941E+03, 2.435E+01, 1.030E+02, 0.000E+00, 0.000E+00, 2.207E+01, 1.263E+01, 0.000E+00, 1.348E-01, 0.000E+00
 2.200E+02, 5.977E+03,-2.351E+03,-3.816E+03, 3.836E+01, 9.676E+01, 0.000E+00, 0.000E+00,-4.927E+01,-5.380E+01, 0.000E+00, 1.257E-01, 0.000E+00
 2.300E+02, 5.288E+03,-2.148E+03,-3.288E+03, 4.845E+01, 8.503E+01, 0.000E+00, 0.000E+00,-1.336E+01,-1.488E+01, 0.000E+00, 1.072E-01, 0.000E+00
 2.400E+02, 4.552E+03,-1.944E+03,-2.778E+03, 5.734E+01, 7.701E+01, 0.000E+00, 0.000E+00,-3.199E+01,-3.613E+01, 0.000E+00, 9.376E-02, 0.000E+00
 2.500E+02, 3.935E+03,-1.748E+03,-2.369E+03, 6.409E+01, 6.915E+01, 0.000E+00, 0.000E+00,-4.316E+01,-4.810E+01, 0.000E+00, 8.313E-02, 0.000E+00
 2.600E+02, 3.645E+03,-1.667E+03,-2.162E+03, 6.769E+01, 6.423E+01, 0.000E+00, 0.000E+00,-4.631E+01,-5.258E+01, 0.000E+00, 7.587E-02, 0.000E+00
 2.700E+02, 3.397E+03,-1.552E+03,-2.007E+03, 7.557E+01, 6.232E+01, 0.000E+00, 0.000E+00,-2.179E+01,-2.315E+01, 0.000E+00, 7.174E-02, 0.000E+00
 2.800E+02, 3.047E+03,-1.435E+03,-1.772E+03, 7.923E+01, 5.585E+01, 0.000E+00, 0.000E+00,-2.090E+01,-2.458E+01, 0.000E+00, 6.711E-02, 0.000E+00
 2.900E+02, 3.195E+03,-1.536E+03,-1.778E+03, 7.309E+01, 5.780E+01, 0.000E+00, 0.000E+00, 1.464E+01, 1.176E+01, 0.000E+00, 6.594E-02, 0.000E+00
 3.000E+02, 2.865E+03,-1.295E+03,-1.706E+03, 7.728E+01, 5.115E+01, 0.000E+00, 0.000E+00,-4.523E+00,-6.545E+00, 0.000E+00, 6.174E-02, 0.000E+00
 3.100E+02, 2.606E+03,-1.164E+03,-1.595E+03, 8.461E+01, 4.336E+01, 0.000E+00, 0.000E+00,-2.216E+01,-2.568E+01, 0.000E+00, 5.707E-02, 0.000E+00
 3.200E+02, 2.566E+03,-1.115E+03,-1.637E+03, 9.089E+01, 3.929E+01, 0.000E+00, 0.000E+00,-5.234E+01,-5.603E+01, 0.000E+00, 5.414E-02, 0.000E+00
 3.300E+02, 2.516E+03,-1.011E+03,-1.661E+03, 9.765E+01, 3.604E+01, 0.000E+00, 0.000E+00,-1.813E+01,-2.157E+01, 0.000E+00, 5.163E-02, 0.000E+00
 3.400E+02, 2.378E+03,-1.003E+03,-1.529E+03, 1.003E+02, 3.615E+01, 0.000E+00, 0.000E+00,-1.340E+01,-1.847E+01, 0.000E+00, 5.072E-02, 0.000E+00
 3.500E+02, 2.296E+03,-9.352E+02,-1.521E+03, 1.006E+02, 3.371E+01, 0.000E+00, 0.000E+00,-2.284E+01,-2.644E+01, 0.000E+00, 4.929E-02, 0.000E+00
 3.600E+02, 2.238E+03,-9.308E+02,-1.454E+03, 1.020E+02, 3.320E+01, 0.000E+00, 0.000E+00,-9.048E+00,-1.184E+01, 0.000E+00, 4.868E-02, 0.000E+00
 3.700E+02, 2.225E+03,-9.405E+02,-1.412E+03, 1.014E+02, 3.220E+01, 0.000E+00, 0.000E+00, 6.362E+00, 5.381E+00, 0.000E+00, 4.796E-02, 0.000E+00
 3.800E+02, 2.217E+03,-8.967E+02,-1.434E+03, 9.941E+01, 3.136E+01, 0.000E+00, 0.000E+00, 2.029E+01, 1.772E+01, 0.000E+00, 4.734E-02, 0.000E+00
 3.900E+02, 2.143E+03,-8.770E+02,-1.432E+03, 1.010E+02, 3.034E+01, 0.000E+00, 0.000E+00,-3.212E+01,-3.512E+01, 0.000E+00, 4.678E-02, 0.000E+00
 4.000E+02, 2.164E+03,-8.718E+02,-1.438E+03, 9.905E+01, 3.052E+01, 0.000E+00, 0.000E+00,-1.467E+01,-1.660E+01, 0.000E+00, 4.652E-02, 0.000E+00
 4.100E+02, 2.142E+03,-8.920E+02,-1.374E+03, 9.934E+01, 2.931E+01, 0.000E+00, 0.000E+00, 7.866E+00, 4.813E+00, 0.000E+00, 4.592E-02, 0.000E+00
 4.200E+02, 2.072E+03,-8.570E+02,-1.359E+03, 9.850E+01, 2.889E+01, 0.000E+00, 0.000E+00,-1.316E+01,-1.641E+01, 0.000E+00, 4.568E-02, 0.000E+00
 4.300E+02, 2.117E+03,-8.710E+02,-1.372E+03, 9.719E+01, 2.830E+01, 0.000E+00, 0.000E+00, 2.939E+00,-1.209E+00, 0.000E+00, 4.524E-02, 0.000E+00
 4.400E+02, 2.059E+03,-8.487E+02,-1.337E+03, 9.867E+01, 2.789E+01, 0.000E+00, 0.000E+00, 3.712E+00, 5.109E-01, 0.000E+00, 4.504E-02, 0.000E+00
 4.500E+02, 2.121E+03,-8.874E+02,-1.367E+03, 9.860E+01, 2.813E+01, 0.000E+00, 0.000E+00,-3.182E+00,-6.962E+00, 0.000E+00, 4.484E-02, 0.000E+00
 4.600E+02, 1.976E+03,-8.137E+02,-1.285E+03, 1.012E+02, 2.603E+01, 0.000E+00, 0.000E+00, 5.840E+00, 3.975E+00, 0.000E+00, 4.405E-02, 0.000E+00
 4.700E+02, 2.080E+03,-8.500E+02,-1.389E+03, 9.826E+01, 2.700E+01, 0.000E+00, 0.000E+00,-3.066E+01,-3.351E+01, 0.000E+00, 4.408E-02, 0.000E+00
 4.800E+02, 2.033E+03,-8.333E+02,-1.308E+03, 9.791E+01, 2.624E+01, 0.000E+00, 0.000E+00, 1.929E+01, 1.582E+01, 0.000E+00, 4.380E-02, 0.000E+00
 4.900E+02, 1.991E+03,-7.970E+02,-1.333E+03, 9.623E+01, 2.488E+01, 0.000E+00, 0.000E+00,-1.306E+01,-1.820E+01, 0.000E+00, 4.316E-02, 0.000E+00
 5.000E+02, 1.982E+03,-7.937E+02,-1.298E+03, 9.851E+01, 2.422E+01, 0.000E+00, 0.000E+00, 1.603E+01, 1.327E+01, 0.000E+00, 4.277E-02, 0.000E+00
 5.100E+02, 1.960E+03,-7.995E+02,-1.306E+03, 9.802E+01, 2.427E+01, 0.000E+00, 0.000E+00,-2.005E+01,-2.314E+01, 0.000E+00, 4.264E-02, 0.000E+00
 5.200E+02, 1.942E+03,-8.010E+02,-1.278E+03, 9.772E+01, 2.398E+01, 0.000E+00, 0.000E+00,-1.091E+01,-1.547E+01, 0.000E+00, 4.249E-02, 0.000E+00
 5.300E+02, 1.971E+03,-7.943E+02,-1.286E+03, 9.688E+01, 2.342E+01, 0.000E+00, 0.000E+00, 1.378E+01, 1.159E+01, 0.000E+00, 4.223E-02, 0.000E+00
 5.400E+02, 1.973E+03,-7.931E+02,-1.308E+03, 9.621E+01, 2.359E+01, 0.000E+00, 0.000E+00,-5.732E+00,-8.520E+00, 0.000E+00, 4.194E-02, 0.000E+00
 5.500E+02, 1.920E+03,-7.775E+02,-1.250E+03, 9.629E+01, 2.241E+01, 0.000E+00, 0.000E+00, 1.263E+01, 1.114E+01, 0.000E+00, 4.152E-02, 0.000E+00
 5.600E+02, 1.884E+03,-7.621E+02,-1.261E+03, 9.768E+01, 2.168E+01, 0.000E+00, 0.000E+00,-1.642E+01,-1.991E+01, 0.000E+00, 4.134E-02, 0.000E+00
 5.700E+02, 1.868E+03,-7.673E+02,-1.220E+03, 9.932E+01, 2.186E+01, 0.000E+00, 0.000E+00, 3.374E+00, 1.712E+00, 0.000E+00, 4.116E-02, 0.000E+00
 5.800E+02, 1.905E+03,-7.734E+02,-1.254E+03, 9.783E+01, 2.057E+01, 0.000E+00, 0.000E+00,-2.216E+00,-3.887E+00, 0.000E+00, 4.066E-02, 0.000E+00
 5.900E+02, 1.903E+03,-7.487E+02,-1.279E+03, 9.776E+01, 2.039E+01, 0.000E+00, 0.000E+00,-2.774E+00,-6.990E+00, 0.000E+00, 4.042E-02, 0.000E+00
 6.000E+02, 1.819E+03,-7.407E+02,-1.181E+03, 9.687E+01, 1.977E+01, 0.000E+00, 0.000E+00, 1.685E+01, 1.417E+01, 0.000E+00, 4.018E-02, 0.000E+00
 6.100E+02, 7.771E+02,-1.139E+02,-9.902E+02, 1.136E+02, 1.279E+01, 0.000E+00, 0.000E+00,-1.977E+02,-2.005E+02, 0.000E+00, 8.234E-03, 0.000E+00
 6.200E+02, 1.641E+02, 2.721E+02,-6.148E+02, 1.197E+02, 5.776E+00, 0.000E+00, 0.000E+00,-5.208E+01,-5.309E+01, 0.000E+00, 3.582E-03, 0.000E+00
 6.300E+02, 1.246E+02, 2.475E+02,-5.219E+02, 1.170E+02, 4.010E+00, 0.000E+00, 0.000E+00,-2.907E+01,-2.879E+01, 0.000E+00, 2.752E-03, 0.000E+00
 6.400E+02, 1.009E+02, 2.238E+02,-4.702E+02, 1.146E+02, 3.086E+00, 0.000E+00, 0.000E+00,-2.691E+01,-2.775E+01, 0.000E+00, 2.282E-03, 0.000E+00
 6.500E+02, 8.549E+01, 2.058E+02,-4.221E+02, 1.110E+02, 2.486E+00, 0.000E+00, 0.000E+00,-1.678E+01,-1.729E+01, 0.000E+00, 1.958E-03, 0.000E+00
 6.600E+02, 7.267E+01, 1.910E+02,-3.947E+02, 1.083E+02, 2.071E+00, 0.000E+00, 0.000E+00,-2.068E+01,-2.067E+01, 0.000E+00, 1.720E-03, 0.000E+00
 6.700E+02, 6.406E+01, 1.784E+02,-3.664E+02, 1.053E+02, 1.768E+00, 0.000E+00, 0.000E+00,-1.726E+01,-1.689E+01, 0.000E+00, 1.540E-03, 0.000E+00
 6.800E+02, 5.664E+01, 1.668E+02,-3.363E+02, 1.026E+02, 1.522E+00, 0.000E+00, 0.000E+00,-8.300E+00,-8.747E+00, 0.000E+00, 1.386E-03, 0.000E+00
 6.900E+02, 5.096E+01, 1.566E+02,-3.233E+02, 9.970E+01, 1.339E+00, 0.000E+00, 0.000E+00,-1.459E+01,-1.467E+01, 0.000E+00, 1.269E-03, 0.000E+00
 7.000E+02, 4.485E+01, 1.482E+02,-3.046E+02, 9.823E+01, 1.174E+00, 0.000E+00, 0.000E+00,-1.130E+01,-1.216E+01, 0.000E+00, 1.157E-03, 0.000E+00
 7.100E+02, 4.020E+01, 1.402E+02,-2.831E+02, 9.566E+01, 1.052E+00, 0.000E+00, 0.000E+00,-5.516E+00,-6.026E+00, 0.000E+00, 1.072E-03, 0.000E+00
 7.200E+02, 3.586E+01, 1.334E+02,-2.793E+02, 9.389E+01, 9.417E-01, 0.000E+00, 0.000E+00,-1.594E+01,-1.517E+01, 0.000E+00, 9.939E-04, 0.000E+00
 7.300E+02, 3.079E+01, 1.280E+02,-2.548E+02, 9.236E+01, 8.500E-01, 0.000E+00, 0.000E+00,-2.339E+00,-2.794E+00, 0.000E+00, 9.259E-04, 0.000E+00
 7.400E+02, 2.733E+01, 1.222E+02,-2.475E+02, 9.072E+01, 7.692E-01, 0.000E+00, 0.000E+00,-6.129E+00,-6.537E+00, 0.000E+00, 8.652E-04, 0.000E+00
 7.500E+02, 2.512E+01, 1.159E+02,-2.437E+02, 8.855E+01, 7.018E-01, 0.000E+00, 0.000E+00,-1.365E+01,-1.336E+01, 0.000E+00, 8.129E-04, 0.000E+00
 7.600E+02, 1.996E+01, 1.115E+02,-2.249E+02, 8.738E+01, 6.435E-01, 0.000E+00, 0.000E+00,-5.294E+00,-5.413E+00, 0.000E+00, 7.668E-04, 0.000E+00
 7.700E+02, 1.984E+01, 1.058E+02,-2.150E+02, 8.561E+01, 5.971E-01, 0.000E+00, 0.000E+00,-3.142E+00,-3.168E+00, 0.000E+00, 7.306E-04, 0.000E+00
 7.800E+02, 1.264E+01, 1.032E+02,-2.101E+02, 8.422E+01, 5.456E-01, 0.000E+00, 0.000E+00,-9.203E+00,-9.528E+00, 0.000E+00, 6.870E-04, 0.000E+00
 7.900E+02, 1.231E+01, 9.876E+01,-2.003E+02, 8.353E+01, 5.041E-01, 0.000E+00, 0.000E+00,-6.050E+00,-5.205E+00, 0.000E+00, 6.517E-04, 0.000E+00
 8.000E+02, 8.020E+00, 9.542E+01,-1.963E+02, 8.285E+01, 4.631E-01, 0.000E+00, 0.000E+00,-9.893E+00,-9.562E+00, 0.000E+00, 6.170E-04, 0.000E+00
 8.100E+02, 7.660E+00, 9.066E+01,-1.829E+02, 8.169E+01, 4.302E-01, 0.000E+00, 0.000E+00,-2.959E+00,-2.502E+00, 0.000E+00, 5.878E-04, 0.000E+00
 8.200E+02, 7.281E+00, 8.672E+01,-1.807E+02, 8.021E+01, 4.009E-01, 0.000E+00, 0.000E+00,-6.489E+00,-6.079E+00, 0.000E+00, 5.610E-04, 0.000E+00
 8.300E+02, 6.855E+00, 8.348E+01,-1.714E+02, 7.884E+01, 3.746E-01, 0.000E+00, 0.000E+00,-1.906E+00,-1.855E+00, 0.000E+00, 5.366E-04, 0.000E+00
 8.400E+02, 6.926E+00, 8.011E+01,-1.701E+02, 7.653E+01, 3.528E-01, 0.000E+00, 0.000E+00,-5.910E+00,-6.193E+00, 0.000E+00, 5.168E-04, 0.000E+00
 8.500E+02, 6.770E+00, 7.721E+01,-1.665E+02, 7.642E+01, 3.301E-01, 0.000E+00, 0.000E+00,-6.467E+00,-5.793E+00, 0.000E+00, 4.944E-04, 0.000E+00
 8.600E+02, 6.312E+00, 7.409E+01,-1.549E+02, 7.482E+01, 3.096E-01, 0.000E+00, 0.000E+00, 4.754E-01, 6.750E-01, 0.000E+00, 4.741E-04, 0.000E+00
 8.700E+02, 6.225E+00, 7.118E+01,-1.584E+02, 7.344E+01, 2.912E-01, 0.000E+00, 0.000E+00,-7.593E+00,-7.295E+00, 0.000E+00, 4.556E-04, 0.000E+00
 8.800E+02, 5.881E+00, 6.865E+01,-1.469E+02, 7.224E+01, 2.752E-01, 0.000E+00, 0.000E+00,-2.267E-01, 1.072E-01, 0.000E+00, 4.396E-04, 0.000E+00
 8.900E+02, 5.823E+00, 6.613E+01,-1.471E+02, 7.047E+01, 2.599E-01, 0.000E+00, 0.000E+00,-4.923E+00,-4.429E+00, 0.000E+00, 4.240E-04, 0.000E+00
 9.000E+02, 5.715E+00, 6.392E+01,-1.436E+02, 6.951E+01, 2.462E-01, 0.000E+00, 0.000E+00,-4.437E+00,-4.186E+00, 0.000E+00, 4.097E-04, 0.000E+00
