s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 9.000E+01, 4.673E+02, 2.032E+02, 1.483E+02, 7.279E+01, 3.836E+01, 3.330E+01, 4.304E+02, 3.455E+02, 2.966E+02, 1.431E+02, 5.846E+01, 3.863E+01, 9.356E+02, 6.322E+02, 7.767E+02, 5.968E+02, 4.995E+02, 6.317E+02, 1.126E+01, 6.142E+00, 2.948E+00, 1.699E+01, 2.590E-01, 2.392E-01, 1.927E-01, 2.286E-01, 1.187E+00, 3.422E-04, 1.839E-02, 4.562E-02, 1.067E-01,-3.887E-01, 2.577E-01, 2.200E-01, 1.699E-01,-1.745E-01,-9.779E-01,-9.915E-03,-8.927E-02,-8.217E-02, 1.043E-01, 4.988E-03
 1.000E+02, 4.722E+02, 2.136E+02, 1.500E+02, 5.831E+01, 3.750E+01, 3.325E+01, 4.411E+02, 3.445E+02, 2.998E+02, 1.607E+02, 6.288E+01, 4.107E+01, 9.090E+02, 6.044E+02, 7.139E+02, 6.115E+02, 4.956E+02, 5.784E+02, 1.210E+01, 6.103E+00, 3.049E+00, 1.737E+01, 2.618E-01, 2.495E-01, 1.952E-01, 2.171E-01, 1.205E+00,-2.006E-02, 1.656E-02, 4.365E-02, 1.141E-01,-3.707E-01, 2.629E-01, 2.285E-01, 1.712E-01,-1.761E-01,-9.905E-01,-2.219E-02,-9.727E-02,-8.423E-02, 1.172E-01, 3.224E-02
 1.100E+02, 4.672E+02, 2.265E+02, 1.731E+02, 7.201E+01, 4.275E+01, 3.437E+01, 4.318E+02, 3.641E+02, 3.248E+02, 1.736E+02, 6.109E+01, 4.178E+01, 9.297E+02, 5.778E+02, 7.455E+02, 6.019E+02, 5.149E+02, 5.940E+02, 1.161E+01, 5.953E+00, 3.111E+00, 1.761E+01, 2.658E-01, 2.542E-01, 2.006E-01, 2.426E-01, 1.201E+00,-3.442E-02, 1.885E-02, 6.385E-02, 1.221E-01,-3.383E-01, 2.627E-01, 2.331E-01, 1.641E-01,-1.746E-01,-9.997E-01,-4.220E-02,-1.007E-01,-7.968E-02, 1.053E-01,-1.458E-02
 1.200E+02, 4.493E+02, 2.173E+02, 1.592E+02, 6.752E+01, 3.875E+01, 3.439E+01, 4.286E+02, 3.455E+02, 3.000E+02, 1.729E+02, 6.736E+01, 4.193E+01, 9.450E+02, 5.582E+02, 7.549E+02, 6.087E+02, 5.880E+02, 6.678E+02, 1.014E+01, 6.357E+00, 3.250E+00, 1.871E+01, 2.725E-01, 2.548E-01, 2.010E-01, 2.328E-01, 1.206E+00,-6.529E-03, 1.819E-02, 8.709E-03, 7.324E-02,-3.743E-01, 2.702E-01, 2.336E-01, 1.814E-01,-1.931E-01,-1.003E+00,-5.993E-02,-1.005E-01,-7.109E-02, 1.022E-01, 4.959E-02
 1.300E+02, 4.867E+02, 1.979E+02, 1.406E+02, 6.244E+01, 4.016E+01, 3.473E+01, 4.406E+02, 3.532E+02, 3.003E+02, 1.372E+02, 6.038E+01, 4.247E+01, 9.767E+02, 5.943E+02, 7.550E+02, 6.167E+02, 4.682E+02, 6.651E+02, 1.201E+01, 6.282E+00, 3.364E+00, 1.806E+01, 2.696E-01, 2.512E-01, 2.044E-01, 2.775E-01, 1.231E+00,-3.596E-02, 1.562E-02, 4.407E-02, 9.428E-02,-3.518E-01, 2.678E-01, 2.494E-01, 1.820E-01,-2.374E-01,-1.032E+00,-2.840E-02,-5.136E-02,-6.567E-02, 1.082E-01, 5.997E-03
 1.400E+02, 4.566E+02, 2.153E+02, 1.494E+02, 7.290E+01, 4.157E+01, 3.595E+01, 4.262E+02, 3.557E+02, 3.106E+02, 1.612E+02, 6.788E+01, 4.294E+01, 9.650E+02, 5.509E+02, 7.646E+02, 5.881E+02, 5.101E+02, 6.132E+02, 1.205E+01, 6.404E+00, 3.418E+00, 1.806E+01, 2.704E-01, 2.488E-01, 1.898E-01, 2.254E-01, 1.239E+00,-1.301E-02, 2.616E-02, 2.941E-02, 4.055E-02,-3.557E-01, 2.709E-01, 2.296E-01, 1.608E-01,-1.888E-01,-1.035E+00,-3.123E-02,-1.004E-01,-7.887E-02, 1.106E-01,-5.457E-02
 1.500E+02, 4.855E+02, 2.384E+02, 1.682E+02, 6.877E+01, 4.121E+01, 3.515E+01, 4.389E+02, 3.605E+02, 3.214E+02, 1.791E+02, 7.224E+01, 4.298E+01, 9.560E+02, 5.880E+02, 7.746E+02, 5.991E+02, 4.383E+02, 5.621E+02, 1.250E+01, 6.338E+00, 3.509E+00, 1.763E+01, 2.856E-01, 2.650E-01, 2.145E-01, 2.657E-01, 1.218E+00,-5.023E-04, 2.534E-02, 9.690E-02, 1.197E-01,-3.618E-01, 2.888E-01, 2.460E-01, 1.548E-01,-2.157E-01,-1.019E+00,-3.253E-02,-9.665E-02,-5.490E-02, 1.256E-01,-3.638E-02
 1.600E+02, 4.818E+02, 1.708E+02, 1.165E+02, 5.337E+01, 3.975E+01, 3.492E+01, 4.412E+02, 3.494E+02, 2.994E+02, 1.676E+02, 7.144E+01, 4.304E+01, 9.875E+02, 5.679E+02, 7.885E+02, 6.085E+02, 4.927E+02, 6.514E+02, 1.137E+01, 6.546E+00, 3.601E+00, 1.821E+01, 2.834E-01, 2.715E-01, 2.071E-01, 2.655E-01, 1.190E+00,-1.531E-02, 3.250E-03, 8.200E-02, 1.292E-01,-3.365E-01, 2.795E-01, 2.396E-01, 1.591E-01,-2.064E-01,-9.810E-01,-4.811E-02,-1.084E-01,-6.578E-02, 1.149E-01, 5.494E-02
 1.700E+02, 4.663E+02, 2.141E+02, 1.618E+02, 6.119E+01, 4.236E+01, 3.711E+01, 4.427E+02, 3.571E+02, 3.128E+02, 1.766E+02, 6.847E+01, 4.652E+01, 9.796E+02, 5.465E+02, 8.022E+02, 6.100E+02, 5.240E+02, 6.548E+02, 1.213E+01, 6.723E+00, 3.669E+00, 1.900E+01, 2.887E-01, 2.642E-01, 2.009E-01, 2.452E-01, 1.238E+00,-1.343E-02, 4.693E-03, 4.830E-02, 9.286E-02,-3.105E-01, 2.826E-01, 2.277E-01, 1.809E-01,-2.019E-01,-1.029E+00,-4.235E-02,-1.297E-01,-7.052E-02, 9.493E-02,-1.611E-02
 1.800E+02, 4.512E+02, 2.073E+02, 1.550E+02, 6.288E+01, 4.331E+01, 3.787E+01, 4.385E+02, 3.678E+02, 3.264E+02, 1.916E+02, 7.290E+01, 4.528E+01, 1.015E+03, 5.712E+02, 8.103E+02, 5.969E+02, 4.798E+02, 6.534E+02, 1.115E+01, 6.649E+00, 3.759E+00, 1.856E+01, 2.761E-01, 2.625E-01, 1.914E-01, 2.886E-01, 1.201E+00, 1.534E-02,-1.604E-02, 2.052E-02, 1.145E-01,-3.681E-01, 2.749E-01, 2.421E-01, 1.664E-01,-2.424E-01,-9.971E-01,-4.042E-02,-1.009E-01,-6.347E-02, 1.279E-01, 4.608E-02
 1.900E+02, 4.720E+02, 2.656E+02, 2.189E+02, 1.225E+02, 5.362E+01, 3.735E+01, 4.246E+02, 3.583E+02, 3.171E+02, 1.871E+02, 7.799E+01, 4.583E+01, 9.574E+02, 5.228E+02, 7.778E+02, 5.696E+02, 5.166E+02, 6.249E+02, 1.205E+01, 6.335E+00, 3.769E+00, 1.923E+01, 2.897E-01, 2.702E-01, 2.134E-01, 3.203E-01, 1.240E+00, 9.527E-03, 3.891E-04, 3.184E-02, 1.335E-01,-2.692E-01, 2.824E-01, 2.383E-01, 1.910E-01,-2.617E-01,-1.063E+00,-6.334E-02,-1.317E-01,-5.222E-02, 1.204E-01,-6.416E-03
 2.000E+02, 4.679E+02, 1.936E+02, 1.334E+02, 6.528E+01, 4.538E+01, 3.849E+01, 4.358E+02, 3.574E+02, 3.128E+02, 1.812E+02, 7.495E+01, 4.569E+01, 9.913E+02, 5.651E+02, 8.342E+02, 5.994E+02, 4.916E+02, 6.288E+02, 1.270E+01, 6.858E+00, 3.916E+00, 1.869E+01, 2.994E-01, 2.744E-01, 1.930E-01, 2.782E-01, 1.255E+00, 1.795E-02, 3.837E-02, 2.614E-02, 1.432E-01,-3.412E-01, 2.884E-01, 2.433E-01, 1.665E-01,-1.808E-01,-1.059E+00,-7.979E-02,-1.278E-01,-6.492E-02, 1.351E-01,-5.406E-02
 2.100E+02, 5.001E+02, 2.184E+02, 1.582E+02, 6.657E+01, 4.433E+01, 3.704E+01, 4.429E+02, 3.390E+02, 2.951E+02, 1.481E+02, 6.870E+01, 4.566E+01, 9.793E+02, 5.901E+02, 7.787E+02, 6.212E+02, 4.585E+02, 6.289E+02, 1.330E+01, 6.625E+00, 4.028E+00, 1.831E+01, 2.893E-01, 2.752E-01, 1.984E-01, 2.584E-01, 1.243E+00,-1.089E-02, 5.608E-02, 4.799E-02, 1.209E-01,-3.628E-01, 2.885E-01, 2.519E-01, 1.522E-01,-2.057E-01,-1.042E+00,-3.622E-02,-1.099E-01,-7.061E-02, 1.163E-01, 6.795E-04
 2.200E+02, 5.056E+02, 2.060E+02, 1.551E+02, 6.805E+01, 4.480E+01, 3.818E+01, 4.387E+02, 3.587E+02, 3.084E+02, 1.531E+02, 6.680E+01, 4.733E+01, 9.984E+02, 5.342E+02, 8.156E+02, 5.947E+02, 4.415E+02, 6.097E+02, 1.298E+01, 6.712E+00, 4.072E+00, 1.899E+01, 2.981E-01, 2.714E-01, 2.051E-01, 2.732E-01, 1.274E+00,-3.635E-03,-2.540E-03, 4.152E-02, 1.231E-01,-3.406E-01, 2.953E-01, 2.477E-01, 1.757E-01,-2.022E-01,-1.073E+00,-3.040E-02,-1.130E-01,-6.976E-02, 1.212E-01, 9.334E-03
 2.300E+02, 4.997E+02, 1.997E+02, 1.428E+02, 6.298E+01, 4.317E+01, 3.868E+01, 4.240E+02, 3.525E+02, 3.107E+02, 1.731E+02, 6.361E+01, 4.702E+01, 9.888E+02, 5.418E+02, 8.256E+02, 5.933E+02, 5.132E+02, 6.229E+02, 1.275E+01, 6.916E+00, 4.107E+00, 1.913E+01, 3.031E-01, 2.802E-01, 2.268E-01, 2.980E-01, 1.271E+00, 1.202E-02, 1.101E-02, 2.137E-02, 1.437E-01,-2.794E-01, 2.973E-01, 2.611E-01, 1.928E-01,-2.443E-01,-1.058E+00,-6.294E-02,-9.932E-02,-7.869E-02, 1.256E-01,-3.470E-02
 2.400E+02, 5.088E+02, 1.602E+02, 1.074E+02, 5.225E+01, 4.360E+01, 3.843E+01, 4.583E+02, 3.346E+02, 2.767E+02, 1.241E+02, 6.005E+01, 4.621E+01, 1.036E+03, 5.919E+02, 8.780E+02, 6.623E+02, 4.795E+02, 6.131E+02, 1.339E+01, 7.230E+00, 4.321E+00, 1.852E+01, 2.898E-01, 2.799E-01, 2.169E-01, 2.993E-01, 1.250E+00, 1.388E-03, 5.867E-02, 4.138E-03, 1.412E-01,-3.718E-01, 2.832E-01, 2.517E-01, 1.999E-01,-2.453E-01,-1.031E+00,-6.226E-02,-1.214E-01,-6.939E-02, 1.181E-01,-2.045E-02
 2.500E+02, 4.395E+02, 2.673E+02, 2.035E+02, 7.980E+01, 4.541E+01, 3.751E+01, 4.475E+02, 3.636E+02, 3.119E+02, 1.612E+02, 6.672E+01, 4.887E+01, 1.042E+03, 5.128E+02, 8.607E+02, 6.111E+02, 4.999E+02, 6.683E+02, 1.109E+01, 7.371E+00, 4.320E+00, 1.976E+01, 3.013E-01, 2.717E-01, 2.344E-01, 2.901E-01, 1.272E+00,-3.084E-02, 3.185E-02, 4.779E-02, 1.374E-01,-3.226E-01, 3.001E-01, 2.556E-01, 2.153E-01,-2.390E-01,-1.038E+00,-4.850E-02,-9.965E-02,-7.893E-02, 1.088E-01,-1.466E-02
 2.600E+02, 4.178E+02, 2.276E+02, 1.581E+02, 6.635E+01, 4.503E+01, 3.768E+01, 4.451E+02, 3.607E+02, 3.190E+02, 1.968E+02, 8.525E+01, 4.996E+01, 1.029E+03, 5.199E+02, 8.535E+02, 6.070E+02, 5.681E+02, 6.989E+02, 1.155E+01, 6.987E+00, 4.293E+00, 2.006E+01, 3.039E-01, 2.764E-01, 1.996E-01, 3.277E-01, 1.258E+00, 1.730E-02, 2.970E-02, 7.733E-03, 1.256E-01,-3.079E-01, 3.019E-01, 2.453E-01, 1.806E-01,-2.801E-01,-1.029E+00,-2.230E-02,-1.212E-01,-6.190E-02, 1.188E-01,-3.735E-02
 2.700E+02, 4.753E+02, 2.563E+02, 1.877E+02, 7.548E+01, 4.630E+01, 3.771E+01, 4.347E+02, 3.457E+02, 3.117E+02, 1.667E+02, 7.069E+01, 4.992E+01, 1.036E+03, 5.436E+02, 8.549E+02, 5.935E+02, 3.978E+02, 5.859E+02, 1.395E+01, 6.979E+00, 4.393E+00, 1.914E+01, 3.075E-01, 2.955E-01, 2.081E-01, 2.969E-01, 1.279E+00,-1.509E-02, 5.930E-02, 4.960E-02, 1.011E-01,-2.833E-01, 3.062E-01, 2.680E-01, 1.730E-01,-2.483E-01,-1.108E+00,-4.434E-02,-1.181E-01,-7.872E-02, 1.291E-01,-2.109E-02
 2.800E+02, 4.501E+02, 2.212E+02, 1.598E+02, 7.801E+01, 4.792E+01, 4.063E+01, 4.466E+02, 3.548E+02, 3.138E+02, 1.636E+02, 6.476E+01, 4.885E+01, 1.014E+03, 5.393E+02, 8.616E+02, 6.190E+02, 5.914E+02, 6.920E+02, 1.176E+01, 7.179E+00, 4.479E+00, 2.032E+01, 3.096E-01, 2.830E-01, 2.228E-01, 3.180E-01, 1.236E+00, 2.686E-02, 1.286E-03, 5.146E-02, 1.353E-01,-3.031E-01, 3.056E-01, 2.617E-01, 1.936E-01,-2.664E-01,-1.045E+00,-4.362E-02,-1.118E-01,-5.715E-02, 1.202E-01, 1.569E-02
 2.900E+02, 4.966E+02, 2.274E+02, 1.675E+02, 6.857E+01, 4.513E+01, 3.933E+01, 4.499E+02, 3.695E+02, 3.166E+02, 1.448E+02, 7.617E+01, 5.365E+01, 1.042E+03, 5.567E+02, 8.324E+02, 6.354E+02, 3.815E+02, 5.894E+02, 1.390E+01, 7.122E+00, 4.561E+00, 1.908E+01, 3.248E-01, 2.879E-01, 2.332E-01, 2.938E-01, 1.275E+00,-2.791E-02, 7.101E-02, 7.846E-02, 1.427E-01,-3.501E-01, 3.220E-01, 2.634E-01, 2.074E-01,-2.266E-01,-1.055E+00,-4.527E-02,-1.077E-01,-6.867E-02, 1.372E-01,-3.493E-02
 3.000E+02, 4.842E+02, 2.244E+02, 1.483E+02, 5.697E+01, 4.654E+01, 4.033E+01, 4.500E+02, 3.479E+02, 2.994E+02, 1.553E+02, 6.739E+01, 5.026E+01, 1.047E+03, 5.570E+02, 8.710E+02, 6.277E+02, 4.441E+02, 6.055E+02, 1.374E+01, 7.498E+00, 4.661E+00, 1.974E+01, 3.193E-01, 3.005E-01, 2.458E-01, 3.012E-01, 1.263E+00,-4.389E-02, 6.146E-02, 8.356E-02, 1.122E-01,-3.717E-01, 3.071E-01, 2.745E-01, 2.116E-01,-2.546E-01,-1.070E+00,-7.623E-02,-1.226E-01,-5.406E-02, 1.226E-01, 7.983E-03
 3.100E+02, 6.633E+02, 3.034E+02, 2.126E+02, 8.661E+01, 5.389E+01, 4.245E+01, 6.073E+02, 4.890E+02, 4.286E+02, 2.573E+02, 1.076E+02, 5.579E+01, 1.226E+03, 6.791E+02, 1.096E+03, 8.652E+02, 7.818E+02, 8.771E+02, 2.254E+01, 1.625E+01, 7.644E+00, 2.608E+01, 3.170E-01, 2.872E-01, 2.068E-01, 3.651E-01, 1.520E+00,-1.646E-02, 2.000E-02, 7.046E-02, 1.086E-01,-2.536E-01, 3.094E-01, 2.654E-01, 1.717E-01,-3.128E-01,-1.311E+00,-6.087E-02,-1.156E-01,-4.902E-02, 1.560E-01, 8.680E-02
 3.200E+02, 7.352E+02, 4.023E+02, 2.971E+02, 1.234E+02, 6.067E+01, 4.653E+01, 6.035E+02, 5.057E+02, 4.633E+02, 3.072E+02, 1.269E+02, 5.993E+01, 1.238E+03, 6.634E+02, 1.121E+03, 8.244E+02, 7.818E+02, 9.291E+02, 2.532E+01, 1.692E+01, 8.895E+00, 2.721E+01, 3.456E-01, 3.209E-01, 2.052E-01, 4.157E-01, 1.647E+00,-1.011E-02,-2.586E-03, 1.399E-02, 1.366E-01,-1.510E-01, 3.345E-01, 2.807E-01, 1.721E-01,-3.635E-01,-1.457E+00,-8.238E-02,-1.439E-01,-6.173E-02, 1.548E-01,-1.898E-02
 3.300E+02, 7.178E+02, 3.061E+02, 2.073E+02, 8.272E+01, 5.742E+01, 4.978E+01, 6.248E+02, 5.187E+02, 4.602E+02, 2.919E+02, 1.215E+02, 6.117E+01, 1.236E+03, 6.910E+02, 1.134E+03, 8.827E+02, 7.266E+02, 9.455E+02, 2.613E+01, 1.813E+01, 9.557E+00, 2.792E+01, 3.613E-01, 3.340E-01, 2.127E-01, 4.182E-01, 1.593E+00, 7.508E-03,-8.517E-03, 9.257E-02, 9.020E-02,-1.646E-01, 3.577E-01, 2.993E-01, 1.315E-01,-3.591E-01,-1.424E+00,-4.677E-02,-1.387E-01, 2.154E-03, 1.542E-01, 6.517E-02
 3.400E+02, 6.915E+02, 3.258E+02, 2.458E+02, 8.402E+01, 5.918E+01, 4.890E+01, 6.353E+02, 5.319E+02, 4.824E+02, 3.035E+02, 1.187E+02, 6.366E+01, 1.265E+03, 6.883E+02, 1.150E+03, 9.118E+02, 7.530E+02, 9.763E+02, 2.363E+01, 1.900E+01, 1.002E+01, 2.891E+01, 3.678E-01, 3.365E-01, 2.156E-01, 4.285E-01, 1.657E+00,-2.078E-02, 7.389E-02, 5.344E-02, 1.091E-01,-2.764E-01, 3.617E-01, 3.030E-01, 1.831E-01,-3.719E-01,-1.427E+00,-4.393E-02,-1.378E-01,-5.125E-02, 1.559E-01, 3.777E-02
 3.500E+02, 7.073E+02, 3.523E+02, 2.715E+02, 1.487E+02, 7.240E+01, 5.206E+01, 6.228E+02, 5.378E+02, 4.889E+02, 3.415E+02, 1.309E+02, 6.408E+01, 1.241E+03, 6.727E+02, 1.142E+03, 8.476E+02, 7.590E+02, 9.368E+02, 2.539E+01, 1.812E+01, 1.037E+01, 2.966E+01, 3.658E-01, 3.340E-01, 2.172E-01, 4.758E-01, 1.621E+00,-2.177E-02, 5.107E-02, 3.358E-02, 3.071E-02,-2.589E-01, 3.623E-01, 3.029E-01, 1.908E-01,-4.292E-01,-1.419E+00,-6.307E-02,-1.189E-01,-4.859E-02, 1.745E-01, 4.050E-02
 3.600E+02, 6.169E+02, 2.862E+02, 2.281E+02, 1.161E+02, 6.708E+01, 5.415E+01, 6.357E+02, 5.371E+02, 4.982E+02, 3.285E+02, 1.193E+02, 6.505E+01, 1.228E+03, 6.897E+02, 1.133E+03, 9.018E+02, 9.455E+02, 1.078E+03, 2.273E+01, 1.955E+01, 1.080E+01, 3.151E+01, 3.822E-01, 3.373E-01, 1.901E-01, 4.927E-01, 1.657E+00,-9.966E-03, 6.393E-04, 3.741E-02, 8.460E-02,-1.461E-01, 3.717E-01, 3.058E-01, 1.363E-01,-4.481E-01,-1.465E+00,-8.649E-02,-1.508E-01,-1.379E-02, 1.546E-01, 5.457E-02
 3.700E+02, 6.383E+02, 3.147E+02, 2.271E+02, 1.011E+02, 7.076E+01, 5.572E+01, 6.652E+02, 5.442E+02, 4.876E+02, 3.145E+02, 1.147E+02, 6.862E+01, 1.264E+03, 6.862E+02, 1.142E+03, 9.232E+02, 9.276E+02, 1.086E+03, 2.352E+01, 2.042E+01, 1.114E+01, 3.112E+01, 3.923E-01, 3.511E-01, 1.859E-01, 5.052E-01, 1.619E+00,-3.287E-03,-1.439E-02, 2.456E-02, 5.292E-02,-1.275E-01, 3.870E-01, 3.277E-01, 1.062E-01,-4.616E-01,-1.432E+00,-6.407E-02,-1.362E-01,-2.311E-02, 1.725E-01, 6.998E-02
