s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.598E-04,-9.209E-10, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.598E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 1.546E+01, 0.000E+00,-5.686E+00,-4.439E+00,-2.622E+00, 1.016E-01, 0.000E+00, 0.000E+00, 2.825E+00, 2.819E+00, 0.000E+00, 3.444E-04, 0.000E+00
 2.000E+01, 1.586E+01, 0.000E+00,-6.175E+00,-6.766E+00,-3.049E+00, 1.099E-01, 0.000E+00, 0.000E+00, 8.541E-03,-1.578E-02, 0.000E+00, 3.444E-04, 0.000E+00
 3.000E+01, 1.587E+01, 0.000E+00,-6.154E+00,-6.777E+00,-2.999E+00, 1.080E-01, 0.000E+00, 0.000E+00, 7.690E-02, 5.283E-02, 0.000E+00, 3.444E-04, 0.000E+00
 4.000E+01, 1.589E+01, 0.000E+00,-6.174E+00,-6.968E+00,-2.961E+00, 1.074E-01, 0.000E+00, 0.000E+00,-7.404E-02,-1.024E-01, 0.000E+00, 3.444E-04, 0.000E+00
 5.000E+01, 1.593E+01, 0.000E+00,-6.160E+00,-6.974E+00,-2.904E+00, 1.084E-01, 0.000E+00, 0.000E+00, 2.518E-02,-1.840E-03, 0.000E+00, 3.444E-04, 0.000E+00
 6.000E+01, 1.595E+01, 0.000E+00,-6.091E+00,-7.164E+00,-2.814E+00, 1.085E-01, 0.000E+00, 0.000E+00, 2.024E-02,-5.991E-03, 0.000E+00, 3.444E-04, 0.000E+00
 7.000E+01, 1.595E+01, 0.000E+00,-6.085E+00,-7.160E+00,-2.787E+00, 1.085E-01, 0.000E+00, 0.000E+00, 5.262E-02, 2.580E-02, 0.000E+00, 3.444E-04, 0.000E+00
 8.000E+01, 1.588E+01, 0.000E+00,-6.087E+00,-7.224E+00,-2.729E+00, 1.082E-01, 0.000E+00, 0.000E+00,-2.733E-02,-5.372E-02, 0.000E+00, 3.444E-04, 0.000E+00
 9.000E+01, 1.589E+01, 0.000E+00,-6.164E+00,-7.159E+00,-2.790E+00, 1.080E-01, 0.000E+00, 0.000E+00,-8.225E-02,-1.112E-01, 0.000E+00, 3.444E-04, 0.000E+00
