s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+01, 0.000E+00, 0.000E+00, 4.382E-01
 8.000E+01, 0.000E+00, 0.000E+00, 1.712E+01
 9.000E+01, 0.000E+00, 0.000E+00, 4.288E+01
 1.000E+02, 0.000E+00, 0.000E+00, 5.244E+01
 1.100E+02, 0.000E+00, 0.000E+00, 5.249E+01
 1.200E+02, 0.000E+00, 0.000E+00, 5.277E+01
 1.300E+02, 0.000E+00, 0.000E+00, 5.824E+01
 1.400E+02, 0.000E+00, 0.000E+00, 6.569E+01
 1.500E+02, 0.000E+00, 0.000E+00, 7.325E+01
 1.600E+02, 0.000E+00, 0.000E+00, 7.888E+01
 1.700E+02, 0.000E+00, 2.268E+00, 9.059E+01
 1.800E+02, 0.000E+00, 1.567E+01, 1.024E+02
 1.900E+02, 0.000E+00, 3.024E+01, 1.226E+02
 2.000E+02, 0.000E+00, 3.764E+01, 1.344E+02
 2.100E+02, 0.000E+00, 3.894E+01, 1.382E+02
 2.200E+02, 0.000E+00, 3.864E+01, 1.352E+02
 2.300E+02, 0.000E+00, 3.860E+01, 1.184E+02
 2.400E+02, 0.000E+00, 4.053E+01, 9.097E+01
 2.500E+02, 0.000E+00, 4.479E+01, 7.067E+01
 2.600E+02, 0.000E+00, 4.857E+01, 6.023E+01
 2.700E+02, 0.000E+00, 5.313E+01, 5.545E+01
 2.800E+02, 0.000E+00, 5.574E+01, 5.091E+01
 2.900E+02, 0.000E+00, 5.980E+01, 4.360E+01
 3.000E+02, 0.000E+00, 6.680E+01, 4.059E+01
 3.100E+02, 0.000E+00, 7.250E+01, 3.792E+01
 3.200E+02, 0.000E+00, 8.238E+01, 3.642E+01
 3.300E+02, 0.000E+00, 9.267E+01, 3.659E+01
 3.400E+02, 0.000E+00, 9.865E+01, 3.332E+01
 3.500E+02, 0.000E+00, 1.020E+02, 3.212E+01
 3.600E+02, 0.000E+00, 1.010E+02, 3.146E+01
 3.700E+02, 0.000E+00, 9.905E+01, 3.178E+01
 3.800E+02, 0.000E+00, 8.929E+01, 3.237E+01
 3.900E+02, 0.000E+00, 7.518E+01, 3.289E+01
 4.000E+02, 0.000E+00, 5.987E+01, 3.357E+01
 4.100E+02, 0.000E+00, 5.111E+01, 3.120E+01
 4.200E+02, 0.000E+00, 4.529E+01, 2.963E+01
 4.300E+02, 0.000E+00, 4.192E+01, 2.829E+01
 4.400E+02, 0.000E+00, 4.012E+01, 2.807E+01
 4.500E+02, 0.000E+00, 3.733E+01, 2.773E+01
 4.600E+02, 0.000E+00, 3.301E+01, 2.773E+01
 4.700E+02, 0.000E+00, 3.069E+01, 2.945E+01
 4.800E+02, 0.000E+00, 2.936E+01, 2.924E+01
 4.900E+02, 0.000E+00, 2.791E+01, 2.622E+01
 5.000E+02, 0.000E+00, 2.687E+01, 2.525E+01
 5.100E+02, 0.000E+00, 2.711E+01, 2.593E+01
 5.200E+02, 0.000E+00, 2.668E+01, 2.463E+01
 5.300E+02, 0.000E+00, 2.463E+01, 2.499E+01
 5.400E+02, 0.000E+00, 2.377E+01, 2.484E+01
 5.500E+02, 0.000E+00, 2.331E+01, 2.287E+01
 5.600E+02, 0.000E+00, 2.321E+01, 2.387E+01
 5.700E+02, 0.000E+00, 2.349E+01, 2.549E+01
 5.800E+02, 5.192E+00, 2.323E+01, 2.547E+01
 5.900E+02, 1.450E+01, 2.435E+01, 2.386E+01
 6.000E+02, 2.349E+01, 2.413E+01, 2.289E+01
 6.100E+02, 2.859E+01, 2.496E+01, 2.568E+01
 6.200E+02, 3.048E+01, 2.364E+01, 2.655E+01
 6.300E+02, 3.054E+01, 2.268E+01, 2.378E+01
 6.400E+02, 3.016E+01, 2.176E+01, 5.592E+00
 6.500E+02, 3.011E+01, 2.100E+01, 0.000E+00
 6.600E+02, 3.099E+01, 2.068E+01, 0.000E+00
 6.700E+02, 3.309E+01, 2.063E+01, 0.000E+00
 6.800E+02, 3.585E+01, 2.047E+01, 0.000E+00
 6.900E+02, 3.801E+01, 2.019E+01, 0.000E+00
 7.000E+02, 4.097E+01, 2.101E+01, 0.000E+00
 7.100E+02, 4.287E+01, 2.180E+01, 0.000E+00
 7.200E+02, 4.446E+01, 2.160E+01, 0.000E+00
 7.300E+02, 4.742E+01, 2.047E+01, 0.000E+00
 7.400E+02, 5.191E+01, 1.832E+01, 0.000E+00
 7.500E+02, 5.554E+01, 1.876E+01, 0.000E+00
 7.600E+02, 5.947E+01, 1.914E+01, 0.000E+00
 7.700E+02, 6.738E+01, 1.863E+01, 0.000E+00
 7.800E+02, 7.283E+01, 1.799E+01, 0.000E+00
 7.900E+02, 7.654E+01, 1.844E+01, 0.000E+00
 8.000E+02, 7.938E+01, 1.850E+01, 0.000E+00
 8.100E+02, 7.970E+01, 1.748E+01, 0.000E+00
 8.200E+02, 7.891E+01, 1.665E+01, 0.000E+00
 8.300E+02, 7.775E+01, 1.768E+01, 0.000E+00
 8.400E+02, 7.225E+01, 1.849E+01, 0.000E+00
 8.500E+02, 6.446E+01, 1.890E+01, 0.000E+00
 8.600E+02, 5.477E+01, 1.869E+01, 0.000E+00
 8.700E+02, 4.581E+01, 1.757E+01, 0.000E+00
 8.800E+02, 4.057E+01, 1.700E+01, 0.000E+00
 8.900E+02, 3.683E+01, 1.715E+01, 0.000E+00
 9.000E+02, 3.390E+01, 1.948E+01, 0.000E+00
 9.100E+02, 3.245E+01, 1.974E+01, 0.000E+00
