s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-8.964E-03,-5.566E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.964E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.001E+01, 1.125E+03, 0.000E+00,-6.047E+02,-1.704E+02,-6.407E+01, 3.412E+00, 0.000E+00, 0.000E+00, 2.880E+02, 2.892E+02, 0.000E+00, 3.465E-02, 0.000E+00
 2.001E+01, 1.136E+03, 0.000E+00,-7.220E+02,-3.283E+02,-6.588E+01, 4.014E+00, 0.000E+00, 0.000E+00, 2.427E+01, 2.405E+01, 0.000E+00, 3.465E-02, 0.000E+00
 3.000E+01, 1.229E+03, 0.000E+00,-7.784E+02,-3.737E+02,-6.338E+01, 3.883E+00, 0.000E+00, 0.000E+00, 1.767E+01, 1.705E+01, 0.000E+00, 3.465E-02, 0.000E+00
 4.000E+01, 1.205E+03, 0.000E+00,-7.799E+02,-3.539E+02,-5.872E+01, 3.435E+00, 0.000E+00, 0.000E+00, 1.685E+01, 1.625E+01, 0.000E+00, 3.465E-02, 0.000E+00
 5.001E+01, 1.295E+03, 0.000E+00,-8.249E+02,-4.126E+02,-5.273E+01, 3.468E+00, 0.000E+00, 0.000E+00, 8.688E+00, 8.033E+00, 0.000E+00, 3.465E-02, 0.000E+00
 6.000E+01, 1.348E+03, 0.000E+00,-8.599E+02,-4.338E+02,-5.218E+01, 3.562E+00, 0.000E+00, 0.000E+00, 6.661E+00, 5.720E+00, 0.000E+00, 3.465E-02, 0.000E+00
 7.000E+01, 1.340E+03, 0.000E+00,-8.287E+02,-4.757E+02,-4.598E+01, 3.221E+00, 0.000E+00, 0.000E+00,-6.204E+00,-7.288E+00, 0.000E+00, 3.465E-02, 0.000E+00
 8.001E+01, 1.412E+03, 0.000E+00,-8.532E+02,-5.027E+02,-4.334E+01, 3.196E+00, 0.000E+00, 0.000E+00, 1.715E+01, 1.574E+01, 0.000E+00, 3.465E-02, 0.000E+00
 9.000E+01, 1.347E+03, 0.000E+00,-8.442E+02,-4.572E+02,-4.210E+01, 3.172E+00, 0.000E+00, 0.000E+00, 7.947E+00, 6.679E+00, 0.000E+00, 3.465E-02, 0.000E+00
 1.000E+02, 1.426E+03, 0.000E+00,-8.760E+02,-5.010E+02,-4.197E+01, 2.567E+00, 0.000E+00, 0.000E+00, 1.070E+01, 9.272E+00, 0.000E+00, 3.465E-02, 0.000E+00
 1.100E+02, 1.344E+03, 0.000E+00,-8.357E+02,-5.117E+02,-3.504E+01, 2.254E+00, 0.000E+00, 0.000E+00,-3.465E+01,-3.601E+01, 0.000E+00, 3.465E-02, 0.000E+00
 1.200E+02, 1.513E+03, 0.000E+00,-8.769E+02,-5.529E+02,-2.907E+01, 2.563E+00, 0.000E+00, 0.000E+00, 5.700E+01, 5.620E+01, 0.000E+00, 3.465E-02, 0.000E+00
 1.300E+02, 1.489E+03, 0.000E+00,-8.888E+02,-6.018E+02,-3.180E+01, 2.484E+00, 0.000E+00, 0.000E+00,-2.996E+01,-3.116E+01, 0.000E+00, 3.465E-02, 0.000E+00
 1.400E+02, 1.470E+03, 0.000E+00,-8.706E+02,-6.030E+02,-3.032E+01, 2.687E+00, 0.000E+00, 0.000E+00,-2.939E+01,-3.110E+01, 0.000E+00, 3.465E-02, 0.000E+00
 1.500E+02, 1.545E+03, 0.000E+00,-8.733E+02,-5.776E+02,-2.470E+01, 2.599E+00, 0.000E+00, 0.000E+00, 7.295E+01, 7.202E+01, 0.000E+00, 3.465E-02, 0.000E+00
 1.600E+02, 1.397E+03, 0.000E+00,-8.521E+02,-5.628E+02,-2.327E+01, 2.142E+00, 0.000E+00, 0.000E+00,-3.813E+01,-3.956E+01, 0.000E+00, 3.465E-02, 0.000E+00
 1.700E+02, 1.416E+03, 0.000E+00,-8.369E+02,-5.695E+02,-2.117E+01, 1.970E+00, 0.000E+00, 0.000E+00,-8.531E+00,-9.962E+00, 0.000E+00, 3.465E-02, 0.000E+00
 1.800E+02, 1.662E+03, 0.000E+00,-9.288E+02,-6.854E+02,-2.164E+01, 2.558E+00, 0.000E+00, 0.000E+00, 3.053E+01, 2.914E+01, 0.000E+00, 3.465E-02, 0.000E+00
 1.900E+02, 1.297E+03, 0.000E+00,-7.546E+02,-5.567E+02,-1.577E+01, 1.834E+00, 0.000E+00, 0.000E+00,-2.757E+01,-2.856E+01, 0.000E+00, 3.465E-02, 0.000E+00
 2.000E+02, 1.703E+03, 0.000E+00,-9.238E+02,-7.018E+02,-1.691E+01, 2.087E+00, 0.000E+00, 0.000E+00, 6.393E+01, 6.227E+01, 0.000E+00, 3.465E-02, 0.000E+00
 2.100E+02, 1.491E+03, 0.000E+00,-8.602E+02,-6.819E+02,-1.925E+01, 1.733E+00, 0.000E+00, 0.000E+00,-6.730E+01,-6.901E+01, 0.000E+00, 3.465E-02, 0.000E+00
 2.200E+02, 1.639E+03, 0.000E+00,-9.000E+02,-6.742E+02,-1.506E+01, 2.442E+00, 0.000E+00, 0.000E+00, 5.334E+01, 5.228E+01, 0.000E+00, 3.465E-02, 0.000E+00
 2.300E+02, 1.368E+03, 0.000E+00,-8.058E+02,-5.844E+02,-1.387E+01, 1.529E+00, 0.000E+00, 0.000E+00,-3.333E+01,-3.452E+01, 0.000E+00, 3.465E-02, 0.000E+00
 2.400E+02, 1.543E+03, 0.000E+00,-8.710E+02,-6.530E+02,-1.265E+01, 2.038E+00, 0.000E+00, 0.000E+00, 9.911E+00, 8.055E+00, 0.000E+00, 3.465E-02, 0.000E+00
 2.500E+02, 1.552E+03, 0.000E+00,-8.721E+02,-6.720E+02,-1.094E+01, 2.102E+00, 0.000E+00, 0.000E+00, 7.766E-01,-8.548E-01, 0.000E+00, 3.465E-02, 0.000E+00
 2.600E+02, 1.696E+03, 0.000E+00,-9.303E+02,-7.456E+02,-1.417E+01, 2.395E+00, 0.000E+00, 0.000E+00, 1.008E+01, 8.091E+00, 0.000E+00, 3.465E-02, 0.000E+00
 2.700E+02, 1.370E+03, 0.000E+00,-8.135E+02,-5.818E+02,-8.665E+00, 1.766E+00, 0.000E+00, 0.000E+00,-3.107E+01,-3.221E+01, 0.000E+00, 3.465E-02, 0.000E+00
 2.800E+02, 1.536E+03, 0.000E+00,-8.458E+02,-6.664E+02,-4.677E+00, 1.799E+00, 0.000E+00, 0.000E+00, 2.187E+01, 2.049E+01, 0.000E+00, 3.465E-02, 0.000E+00
 2.900E+02, 1.532E+03, 0.000E+00,-8.352E+02,-6.626E+02,-1.689E+00, 1.837E+00, 0.000E+00, 0.000E+00, 3.623E+01, 3.448E+01, 0.000E+00, 3.465E-02, 0.000E+00
 3.000E+02, 1.439E+03, 0.000E+00,-7.926E+02,-6.685E+02, 1.351E+00, 1.430E+00, 0.000E+00, 0.000E+00,-1.809E+01,-1.964E+01, 0.000E+00, 3.465E-02, 0.000E+00
