s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-1.167E-03,-7.752E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.167E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 6.114E+01, 0.000E+00,-2.185E+01,-1.073E+01,-7.766E+00, 4.330E-01, 0.000E+00, 0.000E+00, 2.115E+01, 2.123E+01, 0.000E+00, 1.378E-03, 0.000E+00
 2.000E+01, 6.328E+01, 0.000E+00,-2.526E+01,-2.740E+01,-1.055E+01, 4.766E-01, 0.000E+00, 0.000E+00, 6.140E-01, 5.474E-01, 0.000E+00, 1.378E-03, 0.000E+00
 3.000E+01, 6.309E+01, 0.000E+00,-2.581E+01,-2.704E+01,-1.067E+01, 4.669E-01, 0.000E+00, 0.000E+00, 1.075E-01, 3.836E-02, 0.000E+00, 1.378E-03, 0.000E+00
 4.000E+01, 6.328E+01, 0.000E+00,-2.570E+01,-2.784E+01,-1.001E+01, 4.627E-01, 0.000E+00, 0.000E+00, 2.682E-01, 1.980E-01, 0.000E+00, 1.378E-03, 0.000E+00
 5.000E+01, 6.395E+01, 0.000E+00,-2.540E+01,-2.862E+01,-9.813E+00, 4.654E-01, 0.000E+00, 0.000E+00, 6.746E-01, 5.867E-01, 0.000E+00, 1.378E-03, 0.000E+00
 6.000E+01, 6.288E+01, 0.000E+00,-2.530E+01,-2.896E+01,-9.655E+00, 4.694E-01, 0.000E+00, 0.000E+00,-5.031E-01,-5.641E-01, 0.000E+00, 1.378E-03, 0.000E+00
 7.000E+01, 6.341E+01, 0.000E+00,-2.549E+01,-2.945E+01,-9.569E+00, 4.727E-01, 0.000E+00, 0.000E+00,-5.671E-01,-6.317E-01, 0.000E+00, 1.378E-03, 0.000E+00
 8.000E+01, 6.337E+01, 0.000E+00,-2.507E+01,-2.881E+01,-9.248E+00, 4.659E-01, 0.000E+00, 0.000E+00, 7.793E-01, 7.127E-01, 0.000E+00, 1.378E-03, 0.000E+00
 9.000E+01, 6.364E+01, 0.000E+00,-2.565E+01,-2.923E+01,-9.517E+00, 4.691E-01, 0.000E+00, 0.000E+00,-2.116E-01,-2.807E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.000E+02, 6.341E+01, 0.000E+00,-2.526E+01,-2.904E+01,-9.084E+00, 4.712E-01, 0.000E+00, 0.000E+00, 5.649E-01, 4.961E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.100E+02, 6.336E+01, 0.000E+00,-2.517E+01,-2.997E+01,-9.003E+00, 4.624E-01, 0.000E+00, 0.000E+00,-2.414E-01,-3.210E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.200E+02, 6.364E+01, 0.000E+00,-2.574E+01,-2.910E+01,-9.159E+00, 4.718E-01, 0.000E+00, 0.000E+00, 1.760E-01, 1.112E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.300E+02, 6.369E+01, 0.000E+00,-2.542E+01,-2.969E+01,-8.836E+00, 4.685E-01, 0.000E+00, 0.000E+00, 2.963E-01, 2.089E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.400E+02, 6.309E+01, 0.000E+00,-2.524E+01,-3.005E+01,-8.878E+00, 4.671E-01, 0.000E+00, 0.000E+00,-5.510E-01,-6.193E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.500E+02, 6.364E+01, 0.000E+00,-2.594E+01,-2.900E+01,-9.156E+00, 4.668E-01, 0.000E+00, 0.000E+00, 7.330E-02, 9.250E-03, 0.000E+00, 1.378E-03, 0.000E+00
 1.600E+02, 6.326E+01, 0.000E+00,-2.560E+01,-2.932E+01,-8.795E+00, 4.648E-01, 0.000E+00, 0.000E+00, 6.407E-02, 9.202E-03, 0.000E+00, 1.378E-03, 0.000E+00
 1.700E+02, 6.365E+01, 0.000E+00,-2.502E+01,-3.053E+01,-8.314E+00, 4.632E-01, 0.000E+00, 0.000E+00, 3.243E-01, 2.507E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.800E+02, 6.347E+01, 0.000E+00,-2.544E+01,-3.016E+01,-8.521E+00, 4.685E-01, 0.000E+00, 0.000E+00,-1.077E-01,-1.736E-01, 0.000E+00, 1.378E-03, 0.000E+00
 1.900E+02, 6.349E+01, 0.000E+00,-2.535E+01,-3.008E+01,-8.484E+00, 4.723E-01, 0.000E+00, 0.000E+00, 1.422E-01, 5.336E-02, 0.000E+00, 1.378E-03, 0.000E+00
 2.000E+02, 6.347E+01, 0.000E+00,-2.552E+01,-3.017E+01,-8.551E+00, 4.628E-01, 0.000E+00, 0.000E+00,-2.456E-01,-3.059E-01, 0.000E+00, 1.378E-03, 0.000E+00
 2.100E+02, 6.342E+01, 0.000E+00,-2.539E+01,-3.017E+01,-8.320E+00, 4.606E-01, 0.000E+00, 0.000E+00, 6.368E-02,-9.057E-03, 0.000E+00, 1.378E-03, 0.000E+00
 2.200E+02, 6.367E+01, 0.000E+00,-2.491E+01,-3.106E+01,-7.961E+00, 4.726E-01, 0.000E+00, 0.000E+00, 3.159E-01, 2.240E-01, 0.000E+00, 1.378E-03, 0.000E+00
 2.300E+02, 6.355E+01, 0.000E+00,-2.526E+01,-3.052E+01,-8.192E+00, 4.621E-01, 0.000E+00, 0.000E+00, 1.201E-01, 4.150E-02, 0.000E+00, 1.378E-03, 0.000E+00
 2.400E+02, 6.346E+01, 0.000E+00,-2.489E+01,-3.094E+01,-7.894E+00, 4.645E-01, 0.000E+00, 0.000E+00, 2.642E-01, 2.004E-01, 0.000E+00, 1.378E-03, 0.000E+00
 2.500E+02, 6.368E+01, 0.000E+00,-2.536E+01,-3.091E+01,-8.142E+00, 4.634E-01, 0.000E+00, 0.000E+00,-1.862E-01,-2.671E-01, 0.000E+00, 1.378E-03, 0.000E+00
 2.600E+02, 6.325E+01, 0.000E+00,-2.544E+01,-3.025E+01,-8.090E+00, 4.621E-01, 0.000E+00, 0.000E+00,-3.144E-03,-6.599E-02, 0.000E+00, 1.378E-03, 0.000E+00
 2.700E+02, 6.365E+01, 0.000E+00,-2.573E+01,-3.060E+01,-8.233E+00, 4.629E-01, 0.000E+00, 0.000E+00,-3.802E-01,-4.570E-01, 0.000E+00, 1.378E-03, 0.000E+00
 2.800E+02, 6.326E+01, 0.000E+00,-2.528E+01,-3.045E+01,-7.881E+00, 4.650E-01, 0.000E+00, 0.000E+00, 1.993E-01, 1.210E-01, 0.000E+00, 1.378E-03, 0.000E+00
 2.900E+02, 6.374E+01, 0.000E+00,-2.540E+01,-3.079E+01,-7.995E+00, 4.620E-01, 0.000E+00, 0.000E+00, 9.863E-02, 2.164E-02, 0.000E+00, 1.378E-03, 0.000E+00
 3.000E+02, 6.328E+01, 0.000E+00,-2.514E+01,-3.088E+01,-7.629E+00, 4.615E-01, 0.000E+00, 0.000E+00, 1.319E-01, 8.603E-02, 0.000E+00, 1.378E-03, 0.000E+00
 3.100E+02, 1.334E+02, 0.000E+00,-5.932E+01,-5.198E+01,-1.356E+01, 6.926E-01, 0.000E+00, 0.000E+00, 9.270E+00, 9.193E+00, 0.000E+00, 3.013E-03, 0.000E+00
 3.200E+02, 1.434E+02, 0.000E+00,-7.020E+01,-5.874E+01,-1.510E+01, 6.989E-01, 0.000E+00, 0.000E+00, 2.201E-01, 5.232E-02, 0.000E+00, 3.099E-03, 0.000E+00
