s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-2.159E-02, 1.612E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.159E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 1.079E+03, 0.000E+00,-5.971E+02,-8.349E+01,-6.456E+01, 3.484E+00, 0.000E+00, 0.000E+00, 3.353E+02, 3.372E+02, 0.000E+00, 3.095E-02, 0.000E+00
 2.001E+01, 1.065E+03, 0.000E+00,-7.152E+02,-2.685E+02,-6.462E+01, 5.973E+00, 0.000E+00, 0.000E+00, 2.037E+01, 2.275E+01, 0.000E+00, 3.495E-02, 0.000E+00
 3.000E+01, 1.277E+03, 0.000E+00,-7.980E+02,-3.641E+02,-5.875E+01, 8.966E+00, 0.000E+00, 0.000E+00, 6.239E+01, 6.554E+01, 0.000E+00, 4.001E-02, 0.000E+00
 4.001E+01, 1.553E+03, 0.000E+00,-8.888E+02,-5.657E+02,-5.500E+01, 1.300E+01, 0.000E+00, 0.000E+00, 5.128E+01, 5.630E+01, 0.000E+00, 4.484E-02, 0.000E+00
 5.001E+01, 1.775E+03, 0.000E+00,-9.919E+02,-6.874E+02,-5.075E+01, 1.600E+01, 0.000E+00, 0.000E+00, 5.636E+01, 6.073E+01, 0.000E+00, 4.842E-02, 0.000E+00
 6.000E+01, 2.061E+03, 0.000E+00,-1.050E+03,-9.786E+02,-4.719E+01, 1.805E+01, 0.000E+00, 0.000E+00,-3.695E+00, 2.848E+00, 0.000E+00, 5.127E-02, 0.000E+00
 7.000E+01, 2.236E+03, 0.000E+00,-1.129E+03,-1.017E+03,-4.264E+01, 1.856E+01, 0.000E+00, 0.000E+00, 5.803E+01, 6.530E+01, 0.000E+00, 5.234E-02, 0.000E+00
 8.000E+01, 2.169E+03, 0.000E+00,-1.150E+03,-9.923E+02,-3.945E+01, 1.808E+01, 0.000E+00, 0.000E+00,-3.031E-01, 4.922E+00, 0.000E+00, 5.251E-02, 0.000E+00
 9.000E+01, 2.035E+03, 0.000E+00,-1.121E+03,-8.832E+02,-3.570E+01, 1.654E+01, 0.000E+00, 0.000E+00, 7.669E+00, 1.245E+01, 0.000E+00, 5.170E-02, 0.000E+00
 1.000E+02, 2.069E+03, 0.000E+00,-1.078E+03,-9.251E+02,-3.290E+01, 1.245E+01, 0.000E+00, 0.000E+00, 4.135E+01, 4.577E+01, 0.000E+00, 4.694E-02, 0.000E+00
 1.100E+02, 1.999E+03, 0.000E+00,-1.076E+03,-9.074E+02,-3.209E+01, 1.393E+01, 0.000E+00, 0.000E+00,-5.751E+00,-1.791E+00, 0.000E+00, 4.925E-02, 0.000E+00
 1.200E+02, 2.055E+03, 0.000E+00,-1.045E+03,-9.977E+02,-2.663E+01, 1.340E+01, 0.000E+00, 0.000E+00,-6.640E+00,-8.698E-01, 0.000E+00, 4.875E-02, 0.000E+00
 1.300E+02, 2.349E+03, 0.000E+00,-1.104E+03,-1.207E+03,-2.552E+01, 1.607E+01, 0.000E+00, 0.000E+00, 2.214E+01, 2.921E+01, 0.000E+00, 5.130E-02, 0.000E+00
 1.400E+02, 2.525E+03, 0.000E+00,-1.226E+03,-1.253E+03,-2.848E+01, 1.561E+01, 0.000E+00, 0.000E+00, 2.612E+01, 3.346E+01, 0.000E+00, 5.141E-02, 0.000E+00
 1.500E+02, 2.260E+03, 0.000E+00,-1.150E+03,-1.118E+03,-2.517E+01, 1.618E+01, 0.000E+00, 0.000E+00,-2.213E+01,-1.747E+01, 0.000E+00, 5.246E-02, 0.000E+00
 1.600E+02, 2.526E+03, 0.000E+00,-1.268E+03,-1.165E+03,-2.801E+01, 1.615E+01, 0.000E+00, 0.000E+00, 7.621E+01, 8.141E+01, 0.000E+00, 5.256E-02, 0.000E+00
 1.700E+02, 2.448E+03, 0.000E+00,-1.285E+03,-1.138E+03,-2.760E+01, 1.961E+01, 0.000E+00, 0.000E+00, 1.139E+01, 1.633E+01, 0.000E+00, 5.622E-02, 0.000E+00
 1.800E+02, 2.765E+03, 0.000E+00,-1.352E+03,-1.404E+03,-3.015E+01, 1.885E+01, 0.000E+00, 0.000E+00,-8.620E+00,-2.188E+00, 0.000E+00, 5.346E-02, 0.000E+00
 1.900E+02, 2.515E+03, 0.000E+00,-1.231E+03,-1.214E+03,-1.998E+01, 2.088E+01, 0.000E+00, 0.000E+00, 6.354E+01, 7.008E+01, 0.000E+00, 5.645E-02, 0.000E+00
 2.000E+02, 2.381E+03, 0.000E+00,-1.249E+03,-1.180E+03,-2.331E+01, 1.895E+01, 0.000E+00, 0.000E+00,-5.722E+01,-5.202E+01, 0.000E+00, 5.382E-02, 0.000E+00
 2.100E+02, 2.492E+03, 0.000E+00,-1.287E+03,-1.130E+03,-2.123E+01, 2.135E+01, 0.000E+00, 0.000E+00, 6.979E+01, 7.481E+01, 0.000E+00, 5.651E-02, 0.000E+00
 2.200E+02, 2.868E+03, 0.000E+00,-1.449E+03,-1.387E+03,-2.671E+01, 2.574E+01, 0.000E+00, 0.000E+00, 2.559E+01, 3.155E+01, 0.000E+00, 6.090E-02, 0.000E+00
 2.300E+02, 2.782E+03, 0.000E+00,-1.389E+03,-1.412E+03,-2.363E+01, 2.637E+01, 0.000E+00, 0.000E+00,-2.334E+01,-1.672E+01, 0.000E+00, 5.980E-02, 0.000E+00
 2.400E+02, 2.746E+03, 0.000E+00,-1.411E+03,-1.367E+03,-2.171E+01, 2.777E+01, 0.000E+00, 0.000E+00,-3.211E+01,-2.578E+01, 0.000E+00, 6.099E-02, 0.000E+00
 2.500E+02, 2.848E+03, 0.000E+00,-1.439E+03,-1.364E+03,-1.964E+01, 3.005E+01, 0.000E+00, 0.000E+00, 4.921E+01, 5.505E+01, 0.000E+00, 6.345E-02, 0.000E+00
 2.600E+02, 2.923E+03, 0.000E+00,-1.467E+03,-1.488E+03,-1.876E+01, 3.402E+01, 0.000E+00, 0.000E+00,-2.395E+01,-1.668E+01, 0.000E+00, 6.735E-02, 0.000E+00
 2.700E+02, 3.099E+03, 0.000E+00,-1.537E+03,-1.552E+03,-2.053E+01, 3.616E+01, 0.000E+00, 0.000E+00, 1.856E+01, 2.562E+01, 0.000E+00, 6.913E-02, 0.000E+00
