s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 9.000E+01, 6.987E+02, 7.560E+02, 7.305E+02, 5.702E+02, 2.518E+02, 5.024E+01, 5.560E+02, 5.325E+02, 5.347E+02, 5.207E+02, 3.628E+02, 7.245E+01, 9.878E+02, 9.848E+02, 7.557E+02, 7.959E+02, 8.939E+02, 9.022E+02, 5.082E+01, 2.218E+01, 1.259E+01, 3.891E+01,-3.368E-02,-2.948E-02, 1.269E-01,-7.270E-01,-2.819E-01, 5.271E-01, 4.596E-01, 2.651E-01, 1.377E+00, 2.915E+00, 1.450E-02,-9.586E-03, 6.279E-02,-3.278E-01,-2.452E-01, 5.407E-01, 4.668E-01, 1.053E-01,-6.027E-01,-2.666E+00, 5.549E-02, 3.753E-02, 9.736E-04, 6.061E-01, 1.529E-01
 1.000E+02, 6.686E+02, 7.029E+02, 7.012E+02, 6.158E+02, 2.598E+02, 5.450E+01, 5.701E+02, 5.370E+02, 5.319E+02, 5.179E+02, 4.453E+02, 8.335E+01, 9.780E+02, 9.710E+02, 7.425E+02, 7.998E+02, 9.397E+02, 9.567E+02, 5.329E+01, 2.369E+01, 1.371E+01, 3.969E+01,-6.563E-02,-7.360E-02, 4.879E-02,-8.402E-01,-2.741E-01, 5.625E-01, 4.646E-01, 3.243E-01, 1.453E+00, 3.005E+00,-1.685E-02,-2.893E-02, 2.418E-02,-3.203E-01,-2.350E-01, 5.763E-01, 4.704E-01, 2.390E-01,-5.931E-01,-2.735E+00, 3.718E-02, 7.338E-04, 3.408E-02, 7.215E-01, 4.332E-02
 1.100E+02, 6.728E+02, 7.960E+02, 8.172E+02, 6.763E+02, 2.972E+02, 5.683E+01, 5.743E+02, 5.488E+02, 5.535E+02, 5.655E+02, 4.359E+02, 8.531E+01, 9.704E+02, 9.564E+02, 7.346E+02, 7.829E+02, 8.777E+02, 9.873E+02, 5.212E+01, 2.460E+01, 1.460E+01, 3.917E+01, 9.459E-02, 1.082E-01,-2.854E-02,-8.429E-01,-4.599E-01, 5.593E-01, 4.558E-01, 2.837E-01, 1.570E+00, 3.068E+00, 9.298E-02, 9.037E-02,-1.660E-02,-2.836E-01,-4.033E-01, 5.763E-01, 4.678E-01, 1.345E-01,-5.687E-01,-2.820E+00, 4.553E-02,-1.638E-03, 3.762E-02, 8.881E-01, 1.972E-01
 1.200E+02, 6.528E+02, 7.206E+02, 7.433E+02, 6.913E+02, 2.818E+02, 5.862E+01, 5.624E+02, 5.521E+02, 5.595E+02, 5.443E+02, 4.696E+02, 9.357E+01, 9.671E+02, 9.399E+02, 7.303E+02, 7.822E+02, 9.276E+02, 1.028E+03, 4.783E+01, 2.532E+01, 1.495E+01, 3.862E+01, 9.243E-02, 6.649E-02,-3.467E-02,-3.079E-01,-3.952E-01, 5.839E-01, 4.802E-01, 2.839E-01, 1.476E+00, 3.105E+00, 9.113E-02, 6.694E-02,-2.111E-02, 7.383E-02,-3.669E-01, 5.937E-01, 4.900E-01, 1.991E-01,-5.935E-01,-2.870E+00, 4.035E-02, 1.427E-02,-2.335E-02, 1.023E+00, 1.765E-01
 1.300E+02, 6.866E+02, 7.537E+02, 7.640E+02, 7.006E+02, 2.317E+02, 6.451E+01, 5.716E+02, 5.466E+02, 5.455E+02, 5.481E+02, 4.807E+02, 9.487E+01, 9.548E+02, 9.421E+02, 7.204E+02, 7.794E+02, 9.427E+02, 1.027E+03, 5.587E+01, 2.618E+01, 1.580E+01, 4.450E+01,-1.098E-01,-2.616E-03, 1.358E-01,-4.856E-01,-3.910E-01, 5.959E-01, 4.991E-01, 2.913E-01, 1.620E+00, 3.155E+00,-4.503E-02, 2.685E-02, 7.923E-02,-1.216E-01,-3.324E-01, 6.086E-01, 5.120E-01, 2.021E-01,-6.441E-01,-2.929E+00, 3.840E-02, 3.641E-02, 2.034E-02, 9.221E-01, 1.257E-01
 1.400E+02, 6.842E+02, 7.235E+02, 7.275E+02, 7.135E+02, 3.885E+02, 6.268E+01, 5.790E+02, 5.506E+02, 5.478E+02, 5.403E+02, 4.719E+02, 9.796E+01, 9.546E+02, 9.389E+02, 7.257E+02, 7.955E+02, 9.271E+02, 1.017E+03, 5.599E+01, 2.566E+01, 1.609E+01, 4.724E+01,-1.062E-02, 4.199E-02, 2.601E-02,-1.106E+00,-2.824E-01, 6.192E-01, 5.002E-01, 2.483E-01, 1.618E+00, 3.248E+00, 2.249E-02, 4.746E-02, 1.977E-02,-5.448E-01,-2.154E-01, 6.249E-01, 5.103E-01, 1.032E-01,-6.896E-01,-3.020E+00, 1.010E-01, 2.586E-02, 2.778E-02, 8.300E-01,-7.005E-02
 1.500E+02, 6.721E+02, 7.946E+02, 8.294E+02, 7.418E+02, 3.055E+02, 6.390E+01, 5.796E+02, 5.676E+02, 5.675E+02, 5.555E+02, 4.714E+02, 1.036E+02, 9.657E+02, 9.308E+02, 7.473E+02, 8.080E+02, 9.744E+02, 1.052E+03, 5.436E+01, 2.719E+01, 1.708E+01, 4.533E+01, 1.242E-01, 9.696E-02, 1.387E-01,-9.969E-01,-3.898E-01, 6.157E-01, 5.095E-01, 2.874E-01, 1.663E+00, 3.266E+00, 1.131E-01, 6.735E-02, 7.027E-02,-4.089E-01,-3.174E-01, 6.232E-01, 4.969E-01, 3.780E-02,-6.193E-01,-3.014E+00, 9.128E-02, 7.963E-03, 6.279E-02, 1.006E+00, 1.727E-02
 1.600E+02, 6.958E+02, 7.796E+02, 8.058E+02, 7.721E+02, 3.502E+02, 6.562E+01, 5.826E+02, 5.522E+02, 5.509E+02, 5.527E+02, 5.091E+02, 1.151E+02, 9.547E+02, 9.515E+02, 7.500E+02, 8.052E+02, 9.645E+02, 1.068E+03, 5.396E+01, 2.731E+01, 1.770E+01, 4.612E+01, 1.182E-02, 4.331E-02, 1.509E-01,-7.510E-01,-3.316E-01, 6.297E-01, 5.164E-01, 3.302E-01, 1.609E+00, 3.294E+00, 4.005E-02, 4.291E-02, 8.140E-02,-2.339E-01,-2.790E-01, 6.410E-01, 5.215E-01,-6.297E-03,-6.847E-01,-3.052E+00, 8.255E-02, 2.961E-02, 2.489E-02, 1.079E+00, 2.829E-03
 1.700E+02, 6.943E+02, 7.573E+02, 7.740E+02, 7.795E+02, 4.798E+02, 7.217E+01, 5.859E+02, 5.691E+02, 5.776E+02, 5.873E+02, 5.268E+02, 1.215E+02, 9.384E+02, 9.519E+02, 7.373E+02, 8.053E+02, 9.474E+02, 1.051E+03, 5.797E+01, 2.867E+01, 1.895E+01, 4.776E+01,-1.069E-01,-5.843E-02, 8.227E-02,-1.023E+00,-4.020E-01, 6.427E-01, 5.274E-01, 3.247E-01, 1.858E+00, 3.462E+00,-3.838E-02,-1.146E-02, 4.274E-02,-4.817E-01,-3.112E-01, 6.561E-01, 5.412E-01,-2.565E-02,-6.448E-01,-3.219E+00, 5.605E-02,-1.259E-02, 2.762E-02, 1.248E+00,-1.975E-02
 1.800E+02, 6.946E+02, 7.515E+02, 7.624E+02, 7.755E+02, 5.115E+02, 7.647E+01, 5.873E+02, 5.720E+02, 5.700E+02, 5.696E+02, 5.885E+02, 1.415E+02, 9.437E+02, 9.508E+02, 7.385E+02, 8.155E+02, 9.165E+02, 1.041E+03, 6.028E+01, 2.876E+01, 1.988E+01, 5.465E+01,-1.583E-01,-1.348E-01, 1.656E-01,-5.790E-01,-2.532E-01, 6.444E-01, 5.349E-01, 3.732E-01, 1.810E+00, 3.488E+00,-7.520E-02,-6.437E-02, 9.280E-02,-1.493E-01,-1.938E-01, 6.593E-01, 5.369E-01,-1.079E-01,-7.343E-01,-3.223E+00, 6.092E-04,-4.617E-02, 9.902E-02, 1.124E+00, 2.329E-03
 1.900E+02, 6.934E+02, 7.079E+02, 7.258E+02, 7.896E+02, 5.938E+02, 8.043E+01, 5.847E+02, 5.879E+02, 5.909E+02, 5.964E+02, 6.010E+02, 1.385E+02, 9.317E+02, 9.441E+02, 7.395E+02, 8.033E+02, 9.755E+02, 1.050E+03, 6.095E+01, 2.848E+01, 2.059E+01, 5.293E+01,-1.167E-01,-6.759E-02, 1.937E-01,-1.160E+00,-2.800E-01, 6.663E-01, 5.475E-01, 3.528E-01, 1.924E+00, 3.594E+00,-4.270E-02,-3.011E-02, 1.089E-01,-6.048E-01,-1.940E-01, 6.755E-01, 5.449E-01,-7.673E-02,-8.743E-01,-3.320E+00, 6.697E-02, 2.928E-02, 7.556E-02, 1.012E+00,-1.504E-01
 2.000E+02, 7.014E+02, 6.863E+02, 7.045E+02, 7.714E+02, 6.783E+02, 8.307E+01, 6.000E+02, 5.818E+02, 5.831E+02, 6.003E+02, 6.336E+02, 1.923E+02, 9.333E+02, 9.275E+02, 7.431E+02, 8.180E+02, 1.031E+03, 1.075E+03, 6.154E+01, 3.062E+01, 2.233E+01, 5.459E+01,-1.106E-02,-3.086E-02, 3.097E-02,-1.168E+00,-3.325E-01, 6.891E-01, 5.593E-01, 2.980E-01, 1.928E+00, 3.666E+00, 4.370E-02, 2.393E-03, 3.623E-03,-5.878E-01,-2.262E-01, 7.066E-01, 5.718E-01, 1.396E-02,-8.924E-01,-3.393E+00, 9.799E-02, 9.980E-02, 1.216E-01, 1.187E+00,-1.547E-01
 2.100E+02, 6.859E+02, 7.064E+02, 7.027E+02, 7.336E+02, 6.954E+02, 8.832E+01, 6.099E+02, 5.967E+02, 5.981E+02, 6.030E+02, 6.113E+02, 2.375E+02, 9.154E+02, 9.124E+02, 7.400E+02, 8.105E+02, 9.899E+02, 1.041E+03, 5.970E+01, 3.272E+01, 2.235E+01, 5.548E+01,-9.364E-02, 4.158E-03, 6.914E-02,-9.014E-01,-1.416E-01, 6.956E-01, 5.780E-01, 3.866E-01, 1.989E+00, 3.767E+00,-1.404E-02, 2.901E-02, 1.240E-02,-3.586E-01,-1.217E-01, 7.072E-01, 5.803E-01, 1.789E-02,-7.713E-01,-3.488E+00, 7.152E-02, 1.002E-01, 8.554E-02, 1.189E+00,-1.051E-02
 2.200E+02, 7.036E+02, 7.922E+02, 8.218E+02, 8.549E+02, 6.513E+02, 9.198E+01, 6.131E+02, 5.877E+02, 5.828E+02, 5.956E+02, 6.221E+02, 2.546E+02, 9.155E+02, 9.393E+02, 7.435E+02, 8.203E+02, 9.653E+02, 1.043E+03, 6.241E+01, 3.169E+01, 2.314E+01, 5.760E+01,-7.340E-02,-8.623E-02,-3.289E-02,-1.133E+00,-3.891E-01, 7.003E-01, 5.608E-01, 3.840E-01, 1.999E+00, 3.742E+00,-8.413E-03,-2.675E-02,-2.454E-02,-4.316E-01,-3.084E-01, 7.091E-01, 5.617E-01,-5.081E-02,-8.752E-01,-3.481E+00, 8.571E-02, 2.110E-02, 1.468E-01, 1.224E+00,-9.095E-02
 2.300E+02, 7.005E+02, 6.989E+02, 7.114E+02, 7.458E+02, 6.708E+02, 9.747E+01, 6.091E+02, 5.805E+02, 5.777E+02, 5.813E+02, 6.198E+02, 2.069E+02, 9.269E+02, 9.648E+02, 7.571E+02, 8.201E+02, 1.028E+03, 1.045E+03, 6.435E+01, 3.189E+01, 2.367E+01, 6.013E+01,-1.475E-01,-2.112E-02, 2.301E-01,-8.143E-01,-2.082E-01, 7.093E-01, 5.735E-01, 3.961E-01, 1.907E+00, 3.727E+00,-6.014E-02, 1.724E-02, 1.053E-01,-4.155E-01,-1.525E-01, 7.229E-01, 5.868E-01,-8.106E-02,-9.297E-01,-3.462E+00, 5.042E-02, 2.988E-02, 1.486E-01, 1.084E+00,-8.944E-02
 2.400E+02, 7.176E+02, 7.251E+02, 7.387E+02, 7.988E+02, 7.182E+02, 9.346E+01, 6.148E+02, 5.857E+02, 5.826E+02, 5.930E+02, 6.063E+02, 2.470E+02, 9.303E+02, 9.643E+02, 7.537E+02, 8.591E+02, 9.822E+02, 1.039E+03, 6.540E+01, 3.283E+01, 2.421E+01, 5.732E+01, 4.969E-02, 5.951E-02, 3.206E-02,-1.367E+00,-1.214E-01, 7.119E-01, 5.753E-01, 3.976E-01, 1.997E+00, 3.763E+00, 7.496E-02, 5.995E-02, 3.401E-02,-7.544E-01,-8.995E-02, 7.233E-01, 5.916E-01,-8.813E-02,-9.137E-01,-3.491E+00, 7.048E-02, 7.590E-02, 1.368E-01, 9.816E-01,-2.094E-01
 2.500E+02, 7.187E+02, 7.269E+02, 7.304E+02, 7.384E+02, 7.257E+02, 9.290E+01, 6.168E+02, 5.946E+02, 5.938E+02, 6.016E+02, 6.244E+02, 2.612E+02, 9.514E+02, 9.666E+02, 7.797E+02, 8.591E+02, 1.031E+03, 1.048E+03, 6.515E+01, 3.239E+01, 2.413E+01, 5.659E+01, 4.822E-02,-3.675E-02, 9.268E-03,-1.143E+00,-1.601E-01, 7.167E-01, 5.922E-01, 4.092E-01, 2.020E+00, 3.772E+00, 8.179E-02,-9.596E-03,-4.221E-03,-6.155E-01,-1.045E-01, 7.290E-01, 5.966E-01, 3.532E-02,-9.649E-01,-3.499E+00, 7.586E-02, 4.733E-02, 1.525E-01, 1.005E+00,-2.579E-01
 2.600E+02, 7.173E+02, 7.069E+02, 7.096E+02, 7.776E+02, 6.838E+02, 9.702E+01, 6.249E+02, 5.919E+02, 5.879E+02, 5.963E+02, 6.127E+02, 2.252E+02, 9.599E+02, 9.777E+02, 7.911E+02, 8.723E+02, 1.076E+03, 1.122E+03, 6.743E+01, 3.317E+01, 2.425E+01, 5.544E+01, 5.678E-02, 4.143E-02,-1.904E-02,-1.190E+00,-1.784E-01, 7.317E-01, 6.169E-01, 4.031E-01, 1.939E+00, 3.760E+00, 9.120E-02, 4.004E-02,-2.679E-03,-6.165E-01,-1.491E-01, 7.416E-01, 6.192E-01,-1.854E-02,-1.010E+00,-3.494E+00, 1.284E-01, 1.074E-01, 1.675E-01, 9.305E-01,-2.454E-01
 2.700E+02, 7.560E+02, 7.973E+02, 7.958E+02, 8.155E+02, 5.199E+02, 9.313E+01, 6.231E+02, 5.953E+02, 5.940E+02, 5.964E+02, 5.885E+02, 2.210E+02, 9.822E+02, 1.044E+03, 7.980E+02, 9.110E+02, 1.024E+03, 1.125E+03, 7.574E+01, 3.256E+01, 2.450E+01, 5.568E+01,-1.057E-01, 4.946E-02, 1.582E-01,-1.486E+00,-1.167E-01, 7.353E-01, 6.088E-01, 4.467E-01, 2.048E+00, 3.638E+00,-2.517E-02, 6.776E-02, 9.019E-02,-8.171E-01,-8.577E-02, 7.493E-01, 6.213E-01,-7.830E-02,-9.706E-01,-3.377E+00, 8.199E-02, 6.696E-02, 1.639E-01, 9.894E-01,-2.328E-01
 2.800E+02, 7.469E+02, 7.688E+02, 7.767E+02, 7.393E+02, 4.896E+02, 9.383E+01, 6.543E+02, 6.177E+02, 6.147E+02, 6.084E+02, 6.083E+02, 1.936E+02, 1.031E+03, 1.068E+03, 8.536E+02, 9.462E+02, 1.070E+03, 1.132E+03, 7.652E+01, 3.209E+01, 2.341E+01, 5.257E+01,-6.126E-02,-1.062E-02, 2.092E-01,-1.681E+00,-1.974E-01, 7.294E-01, 6.034E-01, 3.821E-01, 1.953E+00, 3.716E+00, 4.169E-04, 1.774E-02, 1.256E-01,-1.038E+00,-1.382E-01, 7.472E-01, 6.175E-01, 7.748E-02,-9.406E-01,-3.449E+00, 6.904E-02, 4.505E-02, 8.215E-02, 8.093E-01,-3.499E-01
 2.900E+02, 7.840E+02, 7.664E+02, 7.753E+02, 8.033E+02, 4.268E+02, 9.245E+01, 6.455E+02, 6.146E+02, 6.142E+02, 6.139E+02, 5.928E+02, 1.924E+02, 1.076E+03, 1.096E+03, 8.983E+02, 9.649E+02, 1.040E+03, 1.170E+03, 7.772E+01, 3.200E+01, 2.314E+01, 4.794E+01,-2.820E-02,-3.090E-02, 1.270E-01,-1.349E+00,-3.775E-01, 7.157E-01, 5.949E-01, 3.636E-01, 1.836E+00, 3.605E+00, 2.387E-02, 4.685E-03, 9.007E-02,-7.245E-01,-2.524E-01, 7.340E-01, 6.122E-01,-1.152E-01,-7.737E-01,-3.329E+00, 5.715E-02, 3.250E-02, 8.971E-02, 9.314E-01,-2.889E-01
 3.000E+02, 7.873E+02, 8.140E+02, 8.083E+02, 6.943E+02, 3.644E+02, 9.351E+01, 6.628E+02, 6.216E+02, 6.152E+02, 6.106E+02, 5.913E+02, 1.482E+02, 1.082E+03, 1.123E+03, 8.767E+02, 9.992E+02, 1.087E+03, 1.136E+03, 8.218E+01, 3.166E+01, 2.247E+01, 4.289E+01,-6.863E-02,-6.502E-02, 1.708E-01,-1.119E+00,-3.839E-01, 7.198E-01, 5.991E-01, 2.985E-01, 1.709E+00, 3.536E+00,-1.087E-02,-2.084E-02, 7.908E-02,-6.463E-01,-2.785E-01, 7.363E-01, 6.173E-01,-5.480E-02,-8.398E-01,-3.281E+00, 7.931E-02, 3.356E-02, 5.532E-02, 6.708E-01,-3.310E-01
 3.100E+02, 8.134E+02, 8.249E+02, 8.424E+02, 6.865E+02, 2.523E+02, 8.949E+01, 6.826E+02, 6.299E+02, 6.229E+02, 6.015E+02, 5.548E+02, 1.702E+02, 1.137E+03, 1.152E+03, 9.586E+02, 1.039E+03, 1.083E+03, 1.120E+03, 8.501E+01, 3.161E+01, 2.210E+01, 4.282E+01,-5.472E-02,-3.660E-02, 2.136E-01,-1.384E+00,-3.044E-01, 7.329E-01, 6.140E-01, 3.595E-01, 1.678E+00, 3.473E+00, 1.592E-02,-3.218E-03, 9.779E-02,-7.856E-01,-2.567E-01, 7.470E-01, 6.222E-01, 2.538E-02,-7.422E-01,-3.227E+00, 1.192E-01, 7.228E-02, 1.039E-01, 6.913E-01,-3.217E-01
 3.200E+02, 7.887E+02, 7.852E+02, 7.865E+02, 6.512E+02, 2.460E+02, 9.102E+01, 6.788E+02, 6.363E+02, 6.305E+02, 6.158E+02, 5.832E+02, 1.411E+02, 1.153E+03, 1.161E+03, 9.879E+02, 1.042E+03, 1.030E+03, 1.124E+03, 8.173E+01, 3.149E+01, 2.167E+01, 4.196E+01,-3.320E-02, 3.982E-02, 1.421E-01,-1.451E+00,-3.531E-01, 7.094E-01, 5.980E-01, 3.313E-01, 1.843E+00, 3.517E+00, 1.897E-02, 4.404E-02, 7.045E-02,-9.008E-01,-2.813E-01, 7.265E-01, 6.075E-01,-8.379E-02,-8.536E-01,-3.273E+00, 6.586E-02, 5.072E-02, 7.771E-02, 7.023E-01,-3.737E-01
