s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.800E+02, 9.792E+02, 4.150E+02, 2.792E+02, 1.729E+02, 1.447E+02, 1.182E+02, 8.382E+02, 7.682E+02, 7.451E+02, 6.339E+02, 4.255E+02, 1.418E+02, 1.174E+03, 1.105E+03, 1.089E+03, 1.117E+03, 1.224E+03, 1.243E+03, 8.015E+01, 4.100E+01, 3.353E+01, 5.295E+01, 5.967E-01, 5.704E-01, 3.324E-01, 8.288E-01, 2.265E+00,-3.802E-02,-7.004E-03, 3.461E-02,-7.220E-02,-1.863E-01, 5.702E-01, 5.311E-01, 2.612E-01,-7.147E-01,-2.098E+00, 1.270E-01, 1.853E-01, 1.264E-02, 2.233E-01, 9.956E-02
 3.900E+02, 9.722E+02, 4.739E+02, 3.022E+02, 1.713E+02, 1.428E+02, 1.217E+02, 8.326E+02, 7.583E+02, 7.427E+02, 6.581E+02, 4.520E+02, 1.421E+02, 1.186E+03, 1.087E+03, 1.095E+03, 1.133E+03, 1.198E+03, 1.253E+03, 7.630E+01, 4.070E+01, 3.320E+01, 5.437E+01, 5.706E-01, 5.645E-01, 3.866E-01, 8.211E-01, 2.248E+00,-2.520E-02, 1.104E-02, 3.638E-02,-5.265E-02,-1.802E-01, 5.375E-01, 5.181E-01, 2.473E-01,-7.341E-01,-2.067E+00, 1.258E-01, 1.645E-01, 3.408E-02, 2.354E-01, 1.099E-01
 4.000E+02, 9.395E+02, 4.140E+02, 2.616E+02, 1.746E+02, 1.457E+02, 1.196E+02, 8.407E+02, 7.472E+02, 7.342E+02, 6.554E+02, 4.727E+02, 1.381E+02, 1.201E+03, 1.053E+03, 1.080E+03, 1.136E+03, 1.197E+03, 1.255E+03, 7.719E+01, 4.126E+01, 3.294E+01, 5.473E+01, 5.844E-01, 5.620E-01, 3.878E-01, 8.257E-01, 2.227E+00, 6.886E-02, 8.241E-03,-6.288E-02,-8.323E-02,-1.153E-01, 5.548E-01, 5.255E-01, 2.910E-01,-6.850E-01,-2.065E+00, 1.520E-01, 1.637E-01, 6.422E-03, 2.444E-01, 1.846E-01
 4.100E+02, 9.627E+02, 4.302E+02, 3.012E+02, 1.975E+02, 1.432E+02, 1.160E+02, 8.342E+02, 7.543E+02, 7.353E+02, 6.494E+02, 4.553E+02, 1.376E+02, 1.195E+03, 1.071E+03, 1.083E+03, 1.122E+03, 1.146E+03, 1.192E+03, 7.684E+01, 4.107E+01, 3.309E+01, 5.394E+01, 5.916E-01, 5.462E-01, 4.061E-01, 8.253E-01, 2.216E+00,-2.784E-02,-8.889E-03, 2.474E-02,-1.127E-01,-1.765E-01, 5.653E-01, 5.103E-01, 3.338E-01,-6.894E-01,-2.038E+00, 1.191E-01, 1.717E-01, 6.757E-02, 2.131E-01, 7.377E-02
 4.200E+02, 9.584E+02, 4.090E+02, 2.674E+02, 1.601E+02, 1.417E+02, 1.175E+02, 8.261E+02, 7.505E+02, 7.367E+02, 6.631E+02, 4.296E+02, 1.403E+02, 1.200E+03, 1.084E+03, 1.091E+03, 1.128E+03, 1.179E+03, 1.205E+03, 7.486E+01, 4.059E+01, 3.281E+01, 5.525E+01, 5.775E-01, 5.638E-01, 3.930E-01, 8.296E-01, 2.276E+00,-6.487E-02,-3.626E-03, 5.931E-02,-5.751E-02,-1.616E-01, 5.514E-01, 5.381E-01, 3.396E-01,-7.312E-01,-2.096E+00, 7.075E-02, 1.151E-01, 3.190E-02, 2.087E-01, 7.718E-02
 4.300E+02, 9.457E+02, 3.636E+02, 2.513E+02, 1.630E+02, 1.428E+02, 1.219E+02, 8.426E+02, 7.736E+02, 7.561E+02, 6.571E+02, 4.621E+02, 1.383E+02, 1.197E+03, 1.031E+03, 1.105E+03, 1.129E+03, 1.197E+03, 1.204E+03, 7.596E+01, 4.026E+01, 3.271E+01, 5.339E+01, 5.989E-01, 5.778E-01, 3.318E-01, 8.353E-01, 2.190E+00,-1.052E-02,-5.285E-04, 3.763E-03,-4.839E-02,-1.918E-01, 5.581E-01, 5.374E-01, 2.202E-01,-7.088E-01,-2.003E+00, 1.796E-01, 1.966E-01, 4.365E-02, 1.965E-01, 1.494E-01
 4.400E+02, 9.222E+02, 3.298E+02, 2.430E+02, 1.661E+02, 1.443E+02, 1.229E+02, 8.376E+02, 7.721E+02, 7.572E+02, 6.356E+02, 4.278E+02, 1.334E+02, 1.216E+03, 1.104E+03, 1.108E+03, 1.127E+03, 1.205E+03, 1.182E+03, 7.487E+01, 4.013E+01, 3.266E+01, 5.283E+01, 5.828E-01, 5.647E-01, 3.747E-01, 8.067E-01, 2.215E+00,-1.626E-02,-3.262E-02, 7.905E-02,-1.273E-02,-1.668E-01, 5.577E-01, 5.418E-01, 2.751E-01,-6.998E-01,-2.021E+00, 8.458E-02, 1.119E-01, 2.351E-02, 2.121E-01, 1.030E-01
 4.500E+02, 9.298E+02, 4.102E+02, 2.783E+02, 1.751E+02, 1.373E+02, 1.214E+02, 8.410E+02, 7.654E+02, 7.447E+02, 6.480E+02, 4.409E+02, 1.415E+02, 1.211E+03, 1.052E+03, 1.113E+03, 1.129E+03, 1.206E+03, 1.181E+03, 7.230E+01, 4.076E+01, 3.246E+01, 5.250E+01, 5.978E-01, 4.976E-01, 2.449E-01, 8.450E-01, 2.251E+00,-5.277E-03,-3.202E-02,-2.061E-02, 4.490E-02,-1.910E-01, 5.768E-01, 4.905E-01, 1.755E-01,-7.643E-01,-2.053E+00, 1.141E-01, 4.749E-02,-1.618E-03, 2.246E-01, 7.631E-02
 4.600E+02, 9.361E+02, 4.097E+02, 2.854E+02, 1.660E+02, 1.482E+02, 1.258E+02, 8.421E+02, 7.637E+02, 7.446E+02, 6.364E+02, 3.964E+02, 1.437E+02, 1.202E+03, 1.063E+03, 1.120E+03, 1.139E+03, 1.208E+03, 1.207E+03, 6.863E+01, 4.001E+01, 3.195E+01, 5.329E+01, 5.904E-01, 5.374E-01, 3.189E-01, 8.351E-01, 2.238E+00,-5.836E-02,-3.006E-02, 2.789E-02,-3.932E-02,-2.440E-01, 5.582E-01, 5.213E-01, 1.602E-01,-7.644E-01,-2.038E+00, 6.783E-02, 3.566E-02, 6.455E-03, 2.156E-01, 6.940E-02
 4.700E+02, 9.244E+02, 5.023E+02, 3.431E+02, 1.529E+02, 1.310E+02, 1.123E+02, 8.377E+02, 7.519E+02, 7.280E+02, 6.233E+02, 4.321E+02, 1.416E+02, 1.231E+03, 1.056E+03, 1.121E+03, 1.122E+03, 1.172E+03, 1.194E+03, 7.074E+01, 4.024E+01, 3.210E+01, 5.481E+01, 5.744E-01, 5.345E-01, 3.389E-01, 8.196E-01, 2.223E+00, 1.365E-01, 3.309E-02,-1.319E-01, 5.612E-02,-1.228E-01, 5.584E-01, 5.118E-01, 1.932E-01,-7.416E-01,-2.035E+00, 4.716E-02, 7.408E-02, 1.729E-02, 2.381E-01, 8.699E-02
 4.800E+02, 9.366E+02, 3.754E+02, 2.565E+02, 1.547E+02, 1.355E+02, 1.153E+02, 8.366E+02, 7.583E+02, 7.430E+02, 6.468E+02, 4.555E+02, 1.390E+02, 1.215E+03, 1.059E+03, 1.118E+03, 1.140E+03, 1.194E+03, 1.117E+03, 7.336E+01, 4.100E+01, 3.231E+01, 5.235E+01, 5.832E-01, 5.122E-01, 3.133E-01, 8.441E-01, 2.194E+00, 1.387E-01, 6.318E-02,-1.228E-01, 7.315E-02,-1.588E-01, 5.546E-01, 4.981E-01, 1.803E-01,-7.537E-01,-2.006E+00, 6.270E-02, 8.346E-03,-3.976E-02, 2.597E-01, 1.182E-01
 4.900E+02, 9.348E+02, 4.116E+02, 2.500E+02, 1.463E+02, 1.285E+02, 1.067E+02, 8.329E+02, 7.468E+02, 7.282E+02, 6.211E+02, 4.300E+02, 1.502E+02, 1.225E+03, 1.077E+03, 1.134E+03, 1.131E+03, 1.209E+03, 1.136E+03, 7.534E+01, 4.097E+01, 3.211E+01, 5.326E+01, 5.842E-01, 4.981E-01, 2.896E-01, 8.269E-01, 2.197E+00, 1.876E-01, 7.634E-02,-5.994E-02, 3.800E-02,-1.444E-01, 5.640E-01, 4.857E-01,-5.652E-02,-7.286E-01,-2.013E+00, 1.075E-02,-9.063E-02, 4.645E-03, 2.386E-01, 1.036E-01
 5.000E+02, 9.479E+02, 4.329E+02, 2.721E+02, 1.589E+02, 1.324E+02, 1.167E+02, 8.467E+02, 7.381E+02, 7.190E+02, 6.293E+02, 4.341E+02, 1.453E+02, 1.214E+03, 1.037E+03, 1.133E+03, 1.128E+03, 1.154E+03, 1.074E+03, 7.106E+01, 4.047E+01, 3.154E+01, 5.053E+01, 5.639E-01, 5.227E-01, 3.443E-01, 8.419E-01, 2.211E+00, 1.626E-01, 3.756E-02,-1.219E-01, 8.937E-02,-1.175E-01, 5.441E-01, 5.152E-01, 2.081E-01,-7.861E-01,-2.029E+00, 5.956E-02, 2.721E-02,-3.315E-02, 1.765E-01, 5.831E-02
 5.100E+02, 9.791E+02, 4.035E+02, 2.598E+02, 1.501E+02, 1.337E+02, 1.107E+02, 8.177E+02, 7.313E+02, 7.092E+02, 6.086E+02, 4.003E+02, 1.522E+02, 1.211E+03, 1.027E+03, 1.146E+03, 1.118E+03, 1.186E+03, 1.170E+03, 7.080E+01, 4.040E+01, 3.143E+01, 5.413E+01, 5.745E-01, 5.106E-01, 3.246E-01, 8.215E-01, 2.207E+00, 1.629E-01, 1.710E-02,-7.047E-02, 6.153E-02,-1.388E-01, 5.536E-01, 5.080E-01, 1.663E-01,-7.469E-01,-2.016E+00, 4.112E-02, 6.108E-03,-1.085E-03, 2.275E-01, 5.292E-02
 5.200E+02, 9.889E+02, 3.163E+02, 2.202E+02, 1.503E+02, 1.344E+02, 1.177E+02, 8.413E+02, 7.248E+02, 6.981E+02, 5.685E+02, 3.948E+02, 1.402E+02, 1.217E+03, 1.039E+03, 1.157E+03, 1.132E+03, 1.142E+03, 1.093E+03, 7.313E+01, 4.041E+01, 3.158E+01, 5.143E+01, 5.960E-01, 5.871E-01, 3.622E-01, 7.763E-01, 2.213E+00, 1.613E-01,-1.566E-02,-7.540E-02, 6.391E-02,-2.381E-01, 5.638E-01, 5.538E-01, 2.202E-01,-7.114E-01,-2.005E+00, 1.224E-01, 1.634E-01, 2.435E-02, 2.087E-01, 6.801E-02
 5.300E+02, 9.924E+02, 3.468E+02, 2.230E+02, 1.483E+02, 1.356E+02, 1.208E+02, 8.188E+02, 7.369E+02, 7.140E+02, 6.108E+02, 3.954E+02, 1.324E+02, 1.251E+03, 1.035E+03, 1.141E+03, 1.123E+03, 1.149E+03, 1.107E+03, 7.559E+01, 3.994E+01, 3.181E+01, 5.206E+01, 5.915E-01, 5.348E-01, 3.456E-01, 7.986E-01, 2.218E+00, 8.035E-02, 3.142E-02,-6.059E-02, 4.053E-02,-1.844E-01, 5.596E-01, 5.057E-01, 3.167E-01,-7.225E-01,-2.026E+00, 1.428E-01, 1.508E-01, 4.738E-03, 2.191E-01, 4.952E-02
 5.400E+02, 9.591E+02, 3.361E+02, 2.303E+02, 1.606E+02, 1.455E+02, 1.228E+02, 8.414E+02, 7.575E+02, 7.397E+02, 6.242E+02, 3.917E+02, 1.406E+02, 1.255E+03, 1.042E+03, 1.145E+03, 1.107E+03, 1.107E+03, 1.147E+03, 6.905E+01, 3.955E+01, 3.200E+01, 5.232E+01, 5.867E-01, 5.390E-01, 3.238E-01, 8.200E-01, 2.206E+00,-7.864E-02,-3.718E-02, 6.919E-02,-2.262E-02,-2.285E-01, 5.554E-01, 5.163E-01, 2.012E-01,-7.487E-01,-2.000E+00, 1.139E-01, 1.071E-01,-1.718E-02, 1.998E-01, 6.524E-02
 5.500E+02, 9.146E+02, 3.192E+02, 2.203E+02, 1.639E+02, 1.441E+02, 1.233E+02, 8.328E+02, 7.647E+02, 7.416E+02, 5.896E+02, 3.446E+02, 1.396E+02, 1.237E+03, 1.027E+03, 1.149E+03, 1.134E+03, 1.153E+03, 1.103E+03, 6.651E+01, 3.933E+01, 3.172E+01, 5.083E+01, 5.881E-01, 5.637E-01, 3.720E-01, 8.068E-01, 2.230E+00,-2.545E-02,-4.728E-02, 1.538E-02,-5.278E-02,-2.291E-01, 5.619E-01, 5.308E-01, 3.094E-01,-7.159E-01,-2.026E+00, 1.035E-01, 1.445E-01,-3.812E-03, 1.991E-01, 3.414E-02
 5.600E+02, 9.409E+02, 2.738E+02, 1.963E+02, 1.555E+02, 1.420E+02, 1.219E+02, 8.224E+02, 7.504E+02, 7.351E+02, 6.318E+02, 4.345E+02, 1.392E+02, 1.241E+03, 1.033E+03, 1.149E+03, 1.139E+03, 1.160E+03, 1.103E+03, 6.597E+01, 3.943E+01, 3.156E+01, 5.157E+01, 6.023E-01, 5.985E-01, 3.877E-01, 8.116E-01, 2.164E+00, 5.534E-02, 2.921E-02,-1.046E-02, 8.756E-02,-2.419E-01, 5.624E-01, 5.481E-01, 3.278E-01,-7.306E-01,-1.950E+00, 1.795E-01, 2.306E-01, 6.983E-02, 2.449E-01, 3.773E-02
 5.700E+02, 9.480E+02, 2.686E+02, 2.010E+02, 1.590E+02, 1.387E+02, 1.160E+02, 8.214E+02, 7.383E+02, 7.172E+02, 5.960E+02, 3.681E+02, 1.348E+02, 1.219E+03, 9.981E+02, 1.155E+03, 1.130E+03, 1.172E+03, 1.014E+03, 6.803E+01, 3.973E+01, 3.116E+01, 4.983E+01, 5.828E-01, 5.650E-01, 3.797E-01, 7.259E-01, 2.180E+00, 5.054E-02, 1.334E-02,-5.368E-02, 6.349E-02,-1.856E-01, 5.581E-01, 5.320E-01, 2.993E-01,-6.781E-01,-1.977E+00, 1.314E-01, 1.622E-01, 7.388E-02, 2.033E-01, 1.173E-02
 5.800E+02, 9.472E+02, 2.776E+02, 1.999E+02, 1.539E+02, 1.376E+02, 1.185E+02, 8.281E+02, 7.455E+02, 7.260E+02, 5.945E+02, 3.458E+02, 1.416E+02, 1.237E+03, 1.010E+03, 1.154E+03, 1.147E+03, 1.158E+03, 1.090E+03, 6.493E+01, 3.938E+01, 3.106E+01, 4.995E+01, 5.820E-01, 5.603E-01, 3.596E-01, 7.988E-01, 2.197E+00, 1.926E-02,-2.981E-02,-1.450E-02,-1.823E-02,-2.380E-01, 5.448E-01, 5.238E-01, 2.822E-01,-7.343E-01,-2.006E+00, 1.696E-01, 1.600E-01, 1.850E-02, 1.897E-01, 3.994E-02
 5.900E+02, 9.409E+02, 3.451E+02, 2.378E+02, 1.440E+02, 1.292E+02, 1.159E+02, 8.365E+02, 7.351E+02, 7.018E+02, 5.722E+02, 3.578E+02, 1.412E+02, 1.233E+03, 1.003E+03, 1.182E+03, 1.136E+03, 1.183E+03, 1.064E+03, 6.747E+01, 3.969E+01, 3.081E+01, 5.014E+01, 5.896E-01, 5.456E-01, 3.212E-01, 7.971E-01, 2.168E+00, 1.643E-01, 2.954E-02,-1.342E-01, 8.121E-02,-1.340E-01, 5.607E-01, 5.391E-01, 1.722E-01,-7.245E-01,-1.959E+00, 9.034E-02, 3.789E-02,-2.960E-03, 2.061E-01, 3.010E-02
 6.000E+02, 9.710E+02, 3.530E+02, 2.287E+02, 1.483E+02, 1.342E+02, 1.158E+02, 8.057E+02, 7.183E+02, 6.984E+02, 5.861E+02, 3.964E+02, 1.417E+02, 1.230E+03, 1.017E+03, 1.173E+03, 1.111E+03, 1.161E+03, 9.796E+02, 7.000E+01, 3.996E+01, 3.093E+01, 4.920E+01, 5.730E-01, 5.055E-01, 3.173E-01, 8.332E-01, 2.178E+00, 1.410E-01, 5.909E-02,-1.155E-01, 1.024E-01,-2.125E-01, 5.516E-01, 5.004E-01, 1.736E-01,-7.631E-01,-1.964E+00, 5.758E-02, 2.668E-02,-4.464E-02, 2.073E-01, 1.019E-02
 6.100E+02, 4.367E+02, 1.772E+02, 1.479E+02, 1.292E+02, 1.222E+02, 1.121E+02, 5.558E+02, 4.438E+02, 3.844E+02, 2.613E+02, 1.786E+02, 1.238E+02, 6.825E+02, 5.559E+02, 6.856E+02, 5.942E+02, 4.250E+02, 4.321E+02, 3.685E+01, 2.065E+01, 2.192E+01, 2.638E+01, 5.874E-01, 5.742E-01, 4.230E-01, 5.469E-01, 1.613E+00, 1.032E-01,-9.014E-03,-8.017E-02, 4.881E-02,-2.591E-01, 5.634E-01, 5.344E-01, 3.647E-01,-4.733E-01,-1.467E+00, 1.357E-01, 1.813E-01, 2.655E-03, 2.311E-01, 1.035E-01
 6.200E+02, 1.853E+02, 1.239E+02, 1.198E+02, 1.122E+02, 1.061E+02, 9.947E+01, 3.615E+02, 2.838E+02, 2.520E+02, 1.770E+02, 1.274E+02, 1.051E+02, 3.268E+02, 2.993E+02, 3.512E+02, 3.123E+02, 2.575E+02, 2.635E+02, 2.131E+01, 1.250E+01, 1.551E+01, 2.074E+01, 5.620E-01, 5.558E-01, 4.032E-01, 5.161E-01, 1.308E+00, 1.127E-01,-1.039E-02,-6.881E-02, 9.155E-02,-2.062E-01, 5.373E-01, 5.220E-01, 3.568E-01,-4.837E-01,-1.188E+00, 1.076E-01, 1.656E-01, 2.256E-02, 2.199E-01, 8.847E-02
 6.300E+02, 1.532E+02, 1.209E+02, 1.167E+02, 1.084E+02, 1.002E+02, 8.818E+01, 3.062E+02, 2.272E+02, 2.076E+02, 1.614E+02, 1.221E+02, 1.006E+02, 2.758E+02, 2.583E+02, 2.874E+02, 2.716E+02, 2.466E+02, 2.291E+02, 1.691E+01, 1.072E+01, 1.309E+01, 1.936E+01, 5.388E-01, 5.482E-01, 4.568E-01, 4.644E-01, 1.206E+00, 6.717E-02, 9.748E-03,-6.648E-02, 1.129E-01,-2.528E-01, 5.174E-01, 4.988E-01, 4.143E-01,-4.173E-01,-1.090E+00, 1.417E-01, 2.112E-01, 1.228E-01, 1.763E-01, 1.170E-01
 6.400E+02, 1.588E+02, 1.213E+02, 1.173E+02, 1.109E+02, 1.046E+02, 9.107E+01, 2.832E+02, 2.142E+02, 1.919E+02, 1.459E+02, 1.157E+02, 9.577E+01, 2.564E+02, 2.350E+02, 2.727E+02, 2.534E+02, 2.147E+02, 2.069E+02, 1.500E+01, 9.606E+00, 1.165E+01, 1.744E+01, 4.954E-01, 4.642E-01, 4.267E-01, 4.287E-01, 1.171E+00,-6.086E-02,-7.056E-02, 6.150E-02, 1.279E-01,-1.581E-01, 4.820E-01, 4.407E-01, 3.909E-01,-3.364E-01,-1.079E+00, 7.673E-02, 7.266E-02, 2.112E-02, 1.458E-01, 1.265E-01
 6.500E+02, 1.487E+02, 1.207E+02, 1.162E+02, 1.085E+02, 9.995E+01, 8.160E+01, 2.629E+02, 1.938E+02, 1.747E+02, 1.378E+02, 1.096E+02, 9.567E+01, 2.358E+02, 2.214E+02, 2.560E+02, 2.332E+02, 1.792E+02, 1.785E+02, 1.356E+01, 8.773E+00, 1.053E+01, 1.546E+01, 5.014E-01, 4.600E-01, 3.517E-01, 4.510E-01, 1.122E+00,-8.308E-02,-7.619E-02, 9.216E-02, 6.665E-02,-1.754E-01, 4.850E-01, 4.461E-01, 2.840E-01,-3.787E-01,-1.028E+00, 6.349E-02,-2.105E-02,-3.230E-02, 1.892E-01, 1.494E-01
 6.600E+02, 1.460E+02, 1.149E+02, 1.112E+02, 1.042E+02, 9.737E+01, 8.639E+01, 2.562E+02, 1.857E+02, 1.693E+02, 1.357E+02, 1.041E+02, 8.964E+01, 2.289E+02, 2.136E+02, 2.475E+02, 2.308E+02, 2.065E+02, 1.777E+02, 1.253E+01, 8.123E+00, 9.696E+00, 1.492E+01, 5.183E-01, 4.962E-01, 3.501E-01, 3.877E-01, 1.103E+00,-3.171E-02,-4.637E-02, 2.688E-02, 2.267E-02,-2.093E-01, 4.990E-01, 4.612E-01, 3.079E-01,-3.454E-01,-1.000E+00, 1.270E-01, 1.361E-01, 8.583E-03, 1.749E-01, 1.319E-01
 6.700E+02, 1.464E+02, 1.146E+02, 1.097E+02, 1.023E+02, 9.444E+01, 8.173E+01, 2.469E+02, 1.676E+02, 1.506E+02, 1.259E+02, 1.029E+02, 8.756E+01, 2.211E+02, 2.054E+02, 2.384E+02, 2.227E+02, 1.875E+02, 1.741E+02, 1.162E+01, 7.585E+00, 8.988E+00, 1.402E+01, 4.965E-01, 4.653E-01, 3.490E-01, 3.942E-01, 1.092E+00,-6.977E-02,-3.143E-02, 3.152E-02, 5.601E-02,-1.653E-01, 4.771E-01, 4.391E-01, 3.147E-01,-3.396E-01,-1.007E+00, 8.891E-02, 7.000E-02,-1.198E-02, 1.280E-01, 1.409E-01
 6.800E+02, 1.379E+02, 1.071E+02, 1.040E+02, 9.807E+01, 9.164E+01, 8.179E+01, 2.406E+02, 1.792E+02, 1.643E+02, 1.339E+02, 9.850E+01, 8.356E+01, 2.156E+02, 2.028E+02, 2.307E+02, 2.187E+02, 2.122E+02, 1.805E+02, 1.092E+01, 7.137E+00, 8.476E+00, 1.391E+01, 5.023E-01, 5.015E-01, 3.615E-01, 3.884E-01, 1.047E+00, 5.766E-02, 3.703E-02,-2.608E-02, 5.356E-02,-1.734E-01, 4.765E-01, 4.579E-01, 3.277E-01,-3.193E-01,-9.558E-01, 1.349E-01, 1.827E-01, 1.966E-02, 1.436E-01, 1.461E-01
 6.900E+02, 1.290E+02, 1.061E+02, 1.012E+02, 9.234E+01, 8.522E+01, 7.513E+01, 2.341E+02, 1.730E+02, 1.552E+02, 1.235E+02, 9.935E+01, 8.484E+01, 2.064E+02, 1.946E+02, 2.225E+02, 2.089E+02, 1.770E+02, 1.654E+02, 1.025E+01, 6.731E+00, 7.969E+00, 1.277E+01, 4.855E-01, 4.637E-01, 3.491E-01, 3.979E-01, 1.029E+00,-3.806E-02, 9.978E-03, 8.387E-03, 7.100E-02,-1.673E-01, 4.633E-01, 4.309E-01, 3.101E-01,-3.515E-01,-9.360E-01, 1.174E-01, 9.963E-02,-3.020E-02, 1.636E-01, 1.573E-01
 7.000E+02, 1.274E+02, 1.037E+02, 1.009E+02, 9.638E+01, 9.069E+01, 7.983E+01, 2.229E+02, 1.564E+02, 1.395E+02, 1.150E+02, 9.702E+01, 8.233E+01, 2.039E+02, 1.855E+02, 2.173E+02, 2.034E+02, 1.789E+02, 1.643E+02, 9.746E+00, 6.393E+00, 7.548E+00, 1.246E+01, 4.853E-01, 5.029E-01, 3.735E-01, 3.576E-01, 1.029E+00, 1.005E-02, 2.700E-02,-2.534E-02, 2.805E-02,-1.811E-01, 4.490E-01, 4.529E-01, 3.377E-01,-3.021E-01,-9.370E-01, 1.601E-01, 1.934E-01, 4.451E-02, 1.459E-01, 1.434E-01
 7.100E+02, 1.277E+02, 9.378E+01, 9.077E+01, 8.528E+01, 8.102E+01, 7.490E+01, 2.217E+02, 1.653E+02, 1.512E+02, 1.236E+02, 9.524E+01, 7.684E+01, 1.978E+02, 1.872E+02, 2.106E+02, 1.970E+02, 1.871E+02, 1.707E+02, 9.232E+00, 6.081E+00, 7.109E+00, 1.217E+01, 4.616E-01, 4.611E-01, 3.544E-01, 4.149E-01, 1.001E+00, 7.354E-02,-2.483E-03,-4.196E-02, 9.308E-02,-1.463E-01, 4.454E-01, 4.376E-01, 3.292E-01,-3.508E-01,-9.138E-01, 7.229E-02, 1.234E-01, 2.807E-02, 1.447E-01, 9.412E-02
 7.200E+02, 1.213E+02, 9.269E+01, 9.017E+01, 8.494E+01, 8.009E+01, 7.292E+01, 2.160E+02, 1.692E+02, 1.545E+02, 1.172E+02, 9.403E+01, 7.835E+01, 1.952E+02, 1.814E+02, 2.093E+02, 1.890E+02, 1.685E+02, 1.664E+02, 8.832E+00, 5.803E+00, 6.785E+00, 1.162E+01, 4.639E-01, 4.907E-01, 3.421E-01, 3.832E-01, 9.831E-01, 9.627E-02,-1.606E-02,-2.599E-02, 9.541E-02,-1.874E-01, 4.429E-01, 4.425E-01, 3.142E-01,-3.005E-01,-8.944E-01, 9.821E-02, 2.046E-01, 2.284E-02, 1.684E-01, 9.834E-02
 7.300E+02, 1.174E+02, 9.218E+01, 8.948E+01, 8.572E+01, 8.207E+01, 7.476E+01, 2.114E+02, 1.583E+02, 1.442E+02, 1.135E+02, 8.856E+01, 7.291E+01, 1.874E+02, 1.797E+02, 2.040E+02, 1.908E+02, 1.772E+02, 1.569E+02, 8.445E+00, 5.561E+00, 6.458E+00, 1.122E+01, 4.677E-01, 4.611E-01, 3.545E-01, 3.822E-01, 9.689E-01, 4.840E-02, 1.866E-02, 1.481E-02, 4.889E-02,-1.734E-01, 4.511E-01, 4.248E-01, 3.264E-01,-3.400E-01,-8.846E-01, 1.070E-01, 1.670E-01, 2.207E-02, 1.531E-01, 1.286E-01
 7.400E+02, 1.210E+02, 9.368E+01, 9.004E+01, 8.602E+01, 8.122E+01, 7.497E+01, 2.065E+02, 1.543E+02, 1.413E+02, 1.104E+02, 8.452E+01, 7.567E+01, 1.859E+02, 1.734E+02, 1.979E+02, 1.863E+02, 1.746E+02, 1.584E+02, 8.028E+00, 5.336E+00, 6.199E+00, 1.100E+01, 4.651E-01, 4.608E-01, 3.490E-01, 3.421E-01, 9.496E-01, 4.617E-02, 3.214E-02,-2.573E-02, 8.889E-02,-1.655E-01, 4.372E-01, 4.256E-01, 3.126E-01,-2.969E-01,-8.718E-01, 1.219E-01, 1.773E-01, 6.526E-02, 1.593E-01, 1.385E-01
 7.500E+02, 1.195E+02, 9.013E+01, 8.712E+01, 8.237E+01, 7.842E+01, 7.251E+01, 2.010E+02, 1.549E+02, 1.412E+02, 1.085E+02, 8.634E+01, 7.302E+01, 1.835E+02, 1.742E+02, 1.945E+02, 1.817E+02, 1.726E+02, 1.635E+02, 7.719E+00, 5.127E+00, 5.875E+00, 1.079E+01, 4.432E-01, 4.246E-01, 3.289E-01, 3.367E-01, 9.460E-01, 9.323E-02, 4.042E-02,-8.357E-02, 5.496E-02,-1.527E-01, 4.250E-01, 4.128E-01, 2.961E-01,-3.043E-01,-8.585E-01, 7.471E-02, 9.570E-02, 2.019E-02, 1.251E-01, 9.485E-02
 7.600E+02, 1.189E+02, 8.749E+01, 8.506E+01, 8.038E+01, 7.575E+01, 6.963E+01, 1.987E+02, 1.519E+02, 1.391E+02, 1.087E+02, 8.929E+01, 7.452E+01, 1.794E+02, 1.733E+02, 1.932E+02, 1.809E+02, 1.654E+02, 1.585E+02, 7.393E+00, 4.936E+00, 5.625E+00, 1.036E+01, 4.372E-01, 3.904E-01, 3.275E-01, 3.903E-01, 9.545E-01, 1.056E-01, 5.689E-02,-8.211E-02, 4.158E-02,-1.859E-01, 4.199E-01, 3.819E-01, 2.865E-01,-3.275E-01,-8.667E-01, 6.563E-02,-1.104E-02,-7.676E-02, 1.607E-01, 7.647E-02
 7.700E+02, 1.189E+02, 8.751E+01, 8.483E+01, 7.936E+01, 7.439E+01, 6.828E+01, 1.923E+02, 1.456E+02, 1.365E+02, 1.103E+02, 8.401E+01, 7.175E+01, 1.741E+02, 1.663E+02, 1.871E+02, 1.782E+02, 1.528E+02, 1.494E+02, 7.086E+00, 4.758E+00, 5.434E+00, 9.825E+00, 4.261E-01, 4.187E-01, 3.468E-01, 3.325E-01, 9.418E-01,-2.206E-02, 7.354E-03,-4.305E-03, 1.279E-01,-1.622E-01, 4.128E-01, 3.958E-01, 3.095E-01,-2.181E-01,-8.666E-01, 4.716E-02, 2.627E-02, 2.439E-02, 1.181E-01, 8.407E-02
