s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 1.659E+00
 2.000E+01, 0.000E+00, 1.672E+00, 1.159E+02
 3.000E+01, 0.000E+00, 7.193E+01, 2.734E+02
 4.000E+01, 0.000E+00, 1.795E+02, 3.305E+02
 5.000E+01, 0.000E+00, 2.302E+02, 3.440E+02
 6.000E+01, 0.000E+00, 2.503E+02, 3.622E+02
 7.000E+01, 0.000E+00, 2.570E+02, 3.458E+02
 8.000E+01, 0.000E+00, 2.688E+02, 3.109E+02
 9.000E+01, 4.725E+00, 2.716E+02, 3.134E+02
 1.000E+02, 4.888E+01, 2.558E+02, 3.564E+02
 1.100E+02, 1.017E+02, 2.340E+02, 4.269E+02
 1.200E+02, 1.324E+02, 2.315E+02, 4.685E+02
 1.300E+02, 1.527E+02, 2.445E+02, 4.361E+02
 1.400E+02, 1.646E+02, 2.749E+02, 3.151E+02
 1.500E+02, 1.669E+02, 3.160E+02, 1.571E+02
 1.600E+02, 1.699E+02, 3.490E+02, 9.600E+01
 1.700E+02, 1.752E+02, 3.522E+02, 8.081E+01
 1.800E+02, 1.803E+02, 3.164E+02, 7.424E+01
 1.900E+02, 1.805E+02, 2.478E+02, 7.063E+01
 2.000E+02, 1.742E+02, 1.451E+02, 6.831E+01
 2.100E+02, 1.652E+02, 9.295E+01, 6.648E+01
 2.200E+02, 1.552E+02, 6.753E+01, 6.504E+01
 2.300E+02, 1.516E+02, 6.106E+01, 6.404E+01
 2.400E+02, 1.545E+02, 5.707E+01, 6.332E+01
 2.500E+02, 1.604E+02, 5.434E+01, 6.243E+01
 2.600E+02, 1.736E+02, 5.267E+01, 6.142E+01
 2.700E+02, 1.880E+02, 5.142E+01, 6.093E+01
 2.800E+02, 2.071E+02, 5.035E+01, 6.003E+01
 2.900E+02, 2.261E+02, 4.942E+01, 5.908E+01
 3.000E+02, 2.325E+02, 4.870E+01, 5.837E+01
 3.100E+02, 2.344E+02, 4.815E+01, 5.753E+01
 3.200E+02, 2.233E+02, 4.774E+01, 5.689E+01
 3.300E+02, 2.017E+02, 4.733E+01, 5.632E+01
 3.400E+02, 1.714E+02, 4.673E+01, 5.542E+01
 3.500E+02, 1.246E+02, 4.616E+01, 5.431E+01
 3.600E+02, 8.289E+01, 4.592E+01, 5.299E+01
 3.700E+02, 6.428E+01, 4.551E+01, 5.219E+01
 3.800E+02, 4.911E+01, 4.496E+01, 5.183E+01
 3.900E+02, 4.361E+01, 4.442E+01, 5.027E+01
 4.000E+02, 4.083E+01, 4.400E+01, 4.941E+01
 4.100E+02, 3.883E+01, 4.361E+01, 4.868E+01
 4.200E+02, 3.733E+01, 4.308E+01, 4.747E+01
 4.300E+02, 3.613E+01, 4.276E+01, 4.612E+01
 4.400E+02, 3.538E+01, 4.249E+01, 4.532E+01
 4.500E+02, 3.468E+01, 4.202E+01, 4.498E+01
 4.600E+02, 3.416E+01, 4.149E+01, 4.443E+01
 4.700E+02, 3.366E+01, 4.086E+01, 4.449E+01
 4.800E+02, 3.322E+01, 4.005E+01, 4.299E+01
 4.900E+02, 3.280E+01, 3.948E+01, 4.187E+01
 5.000E+02, 3.247E+01, 3.914E+01, 4.086E+01
 5.100E+02, 3.217E+01, 3.900E+01, 3.888E+01
 5.200E+02, 3.192E+01, 3.813E+01, 3.769E+01
 5.300E+02, 3.174E+01, 3.734E+01, 3.671E+01
 5.400E+02, 3.156E+01, 3.704E+01, 3.478E+01
 5.500E+02, 3.139E+01, 3.659E+01, 3.260E+01
 5.600E+02, 3.118E+01, 3.597E+01, 3.119E+01
 5.700E+02, 3.087E+01, 3.516E+01, 3.026E+01
 5.800E+02, 3.060E+01, 3.445E+01, 2.877E+01
 5.900E+02, 3.047E+01, 3.405E+01, 2.799E+01
 6.000E+02, 3.038E+01, 3.393E+01, 2.710E+01
 6.100E+02, 3.021E+01, 3.350E+01, 2.617E+01
 6.200E+02, 2.997E+01, 3.341E+01, 2.518E+01
 6.300E+02, 2.973E+01, 3.349E+01, 2.439E+01
 6.400E+02, 2.949E+01, 3.260E+01, 2.355E+01
 6.500E+02, 2.926E+01, 3.184E+01, 2.249E+01
 6.600E+02, 2.910E+01, 3.129E+01, 2.128E+01
 6.700E+02, 2.895E+01, 3.073E+01, 1.994E+01
 6.800E+02, 2.872E+01, 2.967E+01, 1.818E+01
 6.900E+02, 2.849E+01, 2.853E+01, 1.668E+01
 7.000E+02, 2.834E+01, 2.824E+01, 1.634E+01
 7.100E+02, 2.825E+01, 2.759E+01, 1.534E+01
 7.200E+02, 2.811E+01, 2.657E+01, 1.424E+01
 7.300E+02, 2.791E+01, 2.523E+01, 1.284E+01
 7.400E+02, 2.768E+01, 2.418E+01, 1.164E+01
 7.500E+02, 2.744E+01, 2.342E+01, 1.094E+01
 7.600E+02, 2.719E+01, 2.297E+01, 1.012E+01
 7.700E+02, 2.685E+01, 2.215E+01, 9.480E+00
 7.800E+02, 2.649E+01, 2.140E+01, 9.100E+00
 7.900E+02, 2.623E+01, 2.106E+01, 8.168E+00
 8.000E+02, 2.602E+01, 2.044E+01, 6.932E+00
 8.100E+02, 2.590E+01, 2.011E+01, 6.338E+00
 8.200E+02, 2.587E+01, 1.944E+01, 5.970E+00
 8.300E+02, 2.571E+01, 1.891E+01, 5.530E+00
 8.400E+02, 2.524E+01, 1.846E+01, 5.405E+00
 8.500E+02, 2.481E+01, 1.803E+01, 5.069E+00
 8.600E+02, 2.465E+01, 1.750E+01, 4.191E+00
 8.700E+02, 2.452E+01, 1.689E+01, 3.931E+00
 8.800E+02, 2.433E+01, 1.620E+01, 1.519E+00
 8.900E+02, 2.412E+01, 1.551E+01, 0.000E+00
 9.000E+02, 2.382E+01, 1.464E+01, 0.000E+00
 9.100E+02, 2.346E+01, 1.363E+01, 0.000E+00
 9.200E+02, 2.312E+01, 1.271E+01, 0.000E+00
 9.300E+02, 2.282E+01, 1.231E+01, 0.000E+00
