s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 3.300E+02, 8.211E+02, 4.176E+02, 3.600E+02, 2.692E+02, 1.265E+02, 4.413E+01, 6.001E+02, 5.445E+02, 5.300E+02, 4.618E+02, 2.605E+02, 6.133E+01, 1.111E+03, 9.287E+02, 9.526E+02, 8.678E+02, 7.547E+02, 9.130E+02, 3.068E+01, 1.651E+01, 6.439E+00, 2.015E+01,-7.861E-02, 2.362E-02, 4.220E-02,-2.869E-01,-4.178E-01, 4.911E-01, 4.288E-01, 2.988E-01, 9.767E-01, 2.790E+00,-2.665E-02, 3.382E-02, 3.155E-02,-1.852E-01,-3.003E-01, 5.069E-01, 4.420E-01, 2.763E-01,-6.256E-01,-2.581E+00, 1.784E-02, 2.702E-03,-3.318E-02, 4.392E-01,-3.355E-01
 3.400E+02, 7.251E+02, 4.170E+02, 3.778E+02, 2.758E+02, 1.148E+02, 4.510E+01, 5.852E+02, 5.325E+02, 5.133E+02, 4.529E+02, 2.738E+02, 6.300E+01, 1.152E+03, 9.001E+02, 9.962E+02, 9.046E+02, 7.731E+02, 8.310E+02, 2.663E+01, 1.685E+01, 6.525E+00, 1.952E+01, 4.932E-02, 4.234E-02,-4.827E-02,-2.386E-01,-4.659E-01, 4.960E-01, 4.306E-01, 2.800E-01, 9.565E-01, 2.779E+00, 5.769E-02, 4.930E-02,-3.251E-02,-1.178E-01,-3.341E-01, 5.083E-01, 4.447E-01, 2.593E-01,-6.587E-01,-2.561E+00, 5.163E-02,-1.004E-03,-6.366E-02, 3.850E-01,-1.932E-01
 3.500E+02, 8.213E+02, 4.728E+02, 4.166E+02, 2.446E+02, 9.572E+01, 4.500E+01, 5.935E+02, 5.397E+02, 5.199E+02, 4.362E+02, 2.115E+02, 6.244E+01, 1.149E+03, 9.747E+02, 9.991E+02, 9.281E+02, 7.803E+02, 8.567E+02, 3.028E+01, 1.786E+01, 6.888E+00, 1.872E+01,-1.762E-02,-1.292E-03, 2.729E-02, 9.859E-03,-3.674E-01, 5.075E-01, 4.452E-01, 3.232E-01, 8.775E-01, 2.823E+00, 1.182E-02, 1.656E-02, 1.682E-02,-1.543E-02,-2.736E-01, 5.244E-01, 4.617E-01, 3.215E-01,-6.199E-01,-2.606E+00, 5.982E-02, 2.709E-02,-3.552E-02, 3.395E-01,-3.057E-01
 3.600E+02, 7.749E+02, 4.531E+02, 4.037E+02, 2.719E+02, 8.607E+01, 4.618E+01, 5.939E+02, 5.463E+02, 5.280E+02, 4.364E+02, 1.899E+02, 6.156E+01, 1.161E+03, 9.874E+02, 9.904E+02, 9.122E+02, 7.866E+02, 8.172E+02, 3.169E+01, 1.754E+01, 6.987E+00, 1.895E+01, 5.233E-02, 5.542E-03,-1.153E-02, 1.479E-01,-4.175E-01, 5.039E-01, 4.484E-01, 3.325E-01, 8.427E-01, 2.771E+00, 6.625E-02, 3.037E-02,-2.749E-04, 1.264E-01,-2.932E-01, 5.187E-01, 4.649E-01, 3.365E-01,-6.435E-01,-2.557E+00, 3.593E-02, 2.014E-02,-3.603E-02, 3.665E-01,-3.179E-01
 3.700E+02, 7.736E+02, 5.148E+02, 4.431E+02, 2.515E+02, 8.406E+01, 4.756E+01, 6.007E+02, 5.481E+02, 5.316E+02, 4.483E+02, 2.498E+02, 6.472E+01, 1.144E+03, 9.477E+02, 1.006E+03, 8.898E+02, 7.808E+02, 8.643E+02, 3.019E+01, 1.732E+01, 7.225E+00, 1.997E+01, 1.486E-02,-2.206E-03,-1.989E-02,-1.327E-01,-3.980E-01, 5.116E-01, 4.429E-01, 2.944E-01, 8.802E-01, 2.796E+00, 4.465E-02, 1.325E-02,-9.536E-03,-6.513E-02,-2.690E-01, 5.296E-01, 4.548E-01, 2.702E-01,-5.767E-01,-2.571E+00, 3.590E-02, 2.789E-02,-2.738E-02, 3.442E-01,-3.866E-01
 3.800E+02, 7.861E+02, 4.963E+02, 4.246E+02, 2.484E+02, 9.747E+01, 4.746E+01, 5.795E+02, 5.356E+02, 5.199E+02, 4.356E+02, 2.513E+02, 6.473E+01, 1.136E+03, 8.784E+02, 9.850E+02, 8.706E+02, 8.768E+02, 8.942E+02, 2.930E+01, 1.744E+01, 7.287E+00, 2.337E+01,-3.768E-02,-9.386E-02, 2.441E-02, 1.221E-02,-3.625E-01, 5.134E-01, 4.396E-01, 2.991E-01, 8.914E-01, 2.786E+00, 1.291E-03,-4.065E-02, 1.274E-02, 3.109E-02,-2.264E-01, 5.328E-01, 4.524E-01, 2.674E-01,-6.607E-01,-2.550E+00, 3.017E-02,-2.114E-02,-7.690E-02, 3.365E-01,-4.270E-01
 3.900E+02, 7.737E+02, 3.971E+02, 3.437E+02, 2.385E+02, 9.654E+01, 4.911E+01, 6.006E+02, 5.456E+02, 5.247E+02, 4.520E+02, 2.320E+02, 6.419E+01, 1.184E+03, 9.322E+02, 1.025E+03, 9.151E+02, 7.125E+02, 8.481E+02, 2.965E+01, 1.754E+01, 7.403E+00, 1.989E+01,-1.289E-01,-2.690E-02, 4.079E-02, 3.549E-02,-3.775E-01, 5.208E-01, 4.431E-01, 3.158E-01, 8.889E-01, 2.810E+00,-6.649E-02, 6.252E-03, 3.260E-02, 3.476E-02,-2.804E-01, 5.345E-01, 4.566E-01, 3.153E-01,-6.717E-01,-2.579E+00,-6.363E-03,-3.043E-02,-7.044E-02, 3.629E-01,-1.171E-01
 4.000E+02, 6.868E+02, 4.749E+02, 4.276E+02, 2.758E+02, 1.140E+02, 5.036E+01, 5.943E+02, 5.425E+02, 5.244E+02, 4.313E+02, 2.279E+02, 6.648E+01, 1.201E+03, 9.065E+02, 1.040E+03, 9.191E+02, 8.828E+02, 9.317E+02, 2.458E+01, 1.794E+01, 7.438E+00, 2.281E+01,-1.053E-01,-5.141E-02, 2.771E-02,-2.507E-01,-4.106E-01, 5.253E-01, 4.473E-01, 2.853E-01, 9.613E-01, 2.783E+00,-4.897E-02,-1.545E-02, 2.352E-02,-1.445E-01,-3.106E-01, 5.400E-01, 4.594E-01, 2.656E-01,-7.251E-01,-2.527E+00, 2.142E-02,-3.355E-02,-7.867E-02, 3.195E-01,-1.334E-01
 4.100E+02, 7.564E+02, 4.990E+02, 4.428E+02, 2.746E+02, 9.044E+01, 5.071E+01, 5.965E+02, 5.465E+02, 5.306E+02, 4.417E+02, 2.328E+02, 6.873E+01, 1.192E+03, 9.333E+02, 1.025E+03, 9.155E+02, 7.761E+02, 8.970E+02, 2.662E+01, 1.779E+01, 7.700E+00, 2.169E+01,-6.422E-02,-1.543E-02, 1.675E-02,-1.171E-01,-4.879E-01, 5.263E-01, 4.479E-01, 3.185E-01, 9.829E-01, 2.773E+00,-1.692E-02, 1.142E-02, 7.759E-03,-6.649E-02,-3.824E-01, 5.429E-01, 4.633E-01, 3.021E-01,-6.885E-01,-2.534E+00, 3.652E-02,-2.200E-02,-8.744E-02, 3.730E-01,-8.724E-02
 4.200E+02, 8.533E+02, 4.936E+02, 4.206E+02, 2.660E+02, 1.128E+02, 4.995E+01, 6.066E+02, 5.605E+02, 5.387E+02, 4.588E+02, 2.592E+02, 6.772E+01, 1.156E+03, 9.851E+02, 1.028E+03, 9.105E+02, 8.099E+02, 7.918E+02, 3.314E+01, 1.801E+01, 7.832E+00, 1.933E+01,-4.535E-02, 4.395E-02, 5.897E-02,-5.745E-02,-3.855E-01, 5.401E-01, 4.641E-01, 2.902E-01, 9.398E-01, 2.873E+00,-1.336E-02, 4.253E-02, 5.028E-02, 1.006E-02,-2.653E-01, 5.513E-01, 4.752E-01, 2.500E-01,-6.741E-01,-2.647E+00, 5.888E-02,-1.888E-03,-3.180E-02, 3.828E-01,-3.530E-01
 4.300E+02, 7.590E+02, 4.245E+02, 3.688E+02, 2.287E+02, 7.814E+01, 5.035E+01, 5.869E+02, 5.325E+02, 5.143E+02, 4.508E+02, 2.391E+02, 6.739E+01, 1.193E+03, 9.071E+02, 1.003E+03, 8.924E+02, 8.311E+02, 8.669E+02, 3.247E+01, 1.806E+01, 7.870E+00, 2.032E+01, 1.950E-03, 1.076E-02, 5.882E-02, 1.034E-01,-4.757E-01, 5.390E-01, 4.645E-01, 3.274E-01, 8.431E-01, 2.856E+00, 2.673E-02, 2.029E-02, 4.229E-02, 1.259E-01,-3.539E-01, 5.580E-01, 4.787E-01, 3.102E-01,-6.651E-01,-2.595E+00, 1.961E-02, 2.154E-02,-5.584E-02, 3.225E-01,-2.190E-01
 4.400E+02, 8.022E+02, 4.963E+02, 4.285E+02, 2.593E+02, 1.062E+02, 5.182E+01, 6.034E+02, 5.597E+02, 5.421E+02, 4.524E+02, 2.264E+02, 7.070E+01, 1.117E+03, 9.420E+02, 1.013E+03, 8.990E+02, 8.466E+02, 8.882E+02, 3.280E+01, 1.799E+01, 7.973E+00, 2.080E+01,-2.334E-02,-4.747E-02, 3.746E-02, 1.703E-02,-5.119E-01, 5.390E-01, 4.585E-01, 3.072E-01, 9.576E-01, 2.817E+00, 9.021E-03,-1.094E-02, 1.642E-02, 6.566E-02,-3.849E-01, 5.573E-01, 4.728E-01, 2.728E-01,-7.639E-01,-2.582E+00, 5.327E-02, 7.605E-03,-4.192E-02, 3.705E-01,-7.741E-02
 4.500E+02, 8.308E+02, 4.947E+02, 4.223E+02, 2.554E+02, 8.824E+01, 5.113E+01, 5.943E+02, 5.530E+02, 5.362E+02, 4.648E+02, 2.885E+02, 7.071E+01, 1.163E+03, 9.619E+02, 1.010E+03, 9.182E+02, 7.987E+02, 8.376E+02, 3.255E+01, 1.826E+01, 8.067E+00, 1.975E+01, 3.888E-02, 5.210E-02,-4.895E-03,-7.397E-02,-4.611E-01, 5.498E-01, 4.713E-01, 3.298E-01, 9.002E-01, 2.892E+00, 5.602E-02, 5.676E-02, 1.257E-03, 6.455E-03,-3.347E-01, 5.668E-01, 4.833E-01, 3.114E-01,-6.708E-01,-2.650E+00, 4.809E-02, 1.945E-02,-4.312E-02, 3.579E-01,-2.608E-01
 4.600E+02, 8.191E+02, 4.569E+02, 3.804E+02, 2.281E+02, 8.810E+01, 5.350E+01, 6.102E+02, 5.613E+02, 5.367E+02, 4.216E+02, 2.086E+02, 7.015E+01, 1.174E+03, 9.746E+02, 1.021E+03, 9.299E+02, 8.516E+02, 8.409E+02, 3.394E+01, 1.839E+01, 8.258E+00, 1.978E+01,-1.038E-01, 1.415E-02, 4.459E-02,-8.570E-02,-4.495E-01, 5.451E-01, 4.587E-01, 3.077E-01, 9.136E-01, 2.856E+00,-4.834E-02, 2.947E-02, 2.025E-02, 6.908E-03,-3.243E-01, 5.602E-01, 4.668E-01, 2.792E-01,-6.524E-01,-2.643E+00, 1.537E-02,-2.069E-02,-6.975E-02, 3.210E-01,-3.844E-01
 4.700E+02, 8.180E+02, 4.955E+02, 4.223E+02, 2.421E+02, 9.006E+01, 5.350E+01, 6.177E+02, 5.614E+02, 5.363E+02, 4.380E+02, 2.320E+02, 7.072E+01, 1.208E+03, 9.921E+02, 1.042E+03, 9.716E+02, 8.417E+02, 9.026E+02, 3.269E+01, 1.832E+01, 8.472E+00, 2.157E+01,-5.443E-02,-1.700E-02, 4.605E-02, 8.324E-02,-3.606E-01, 5.541E-01, 4.679E-01, 3.150E-01, 8.900E-01, 2.862E+00,-1.337E-02, 3.593E-03, 4.416E-02, 1.200E-01,-2.395E-01, 5.694E-01, 4.749E-01, 3.187E-01,-6.796E-01,-2.622E+00, 5.839E-02,-1.360E-02,-4.501E-02, 3.567E-01,-3.637E-01
 4.800E+02, 7.908E+02, 4.846E+02, 4.143E+02, 2.503E+02, 8.616E+01, 5.435E+01, 6.151E+02, 5.537E+02, 5.367E+02, 4.687E+02, 2.571E+02, 7.002E+01, 1.230E+03, 9.500E+02, 1.058E+03, 9.431E+02, 7.896E+02, 8.909E+02, 3.012E+01, 1.905E+01, 8.382E+00, 2.012E+01,-7.191E-02,-8.568E-02, 8.157E-02, 1.355E-01,-3.985E-01, 5.554E-01, 4.602E-01, 2.862E-01, 9.210E-01, 2.860E+00,-2.492E-02,-4.269E-02, 5.963E-02, 1.171E-01,-2.901E-01, 5.700E-01, 4.716E-01, 2.674E-01,-6.938E-01,-2.641E+00, 2.962E-02,-1.919E-02,-7.978E-02, 3.961E-01,-2.850E-01
 4.900E+02, 7.855E+02, 4.530E+02, 3.935E+02, 2.148E+02, 7.412E+01, 5.293E+01, 5.913E+02, 5.457E+02, 5.241E+02, 4.340E+02, 1.998E+02, 7.153E+01, 1.217E+03, 9.858E+02, 1.049E+03, 9.261E+02, 8.680E+02, 8.339E+02, 3.231E+01, 1.780E+01, 8.553E+00, 2.073E+01, 8.618E-03,-1.563E-02, 3.422E-02, 1.575E-01,-4.164E-01, 5.601E-01, 4.857E-01, 3.413E-01, 8.898E-01, 2.863E+00, 4.105E-02, 6.859E-03, 7.227E-03, 1.446E-01,-2.950E-01, 5.795E-01, 5.027E-01, 3.094E-01,-7.351E-01,-2.641E+00, 5.842E-02, 3.643E-02,-6.633E-02, 3.513E-01,-2.439E-01
 5.000E+02, 8.184E+02, 4.468E+02, 3.726E+02, 2.203E+02, 8.335E+01, 5.485E+01, 6.085E+02, 5.608E+02, 5.314E+02, 4.307E+02, 1.968E+02, 7.256E+01, 1.200E+03, 9.839E+02, 1.059E+03, 9.696E+02, 7.936E+02, 8.591E+02, 3.244E+01, 1.934E+01, 8.678E+00, 2.029E+01,-7.771E-02,-2.150E-02, 3.871E-02, 2.456E-01,-4.322E-01, 5.476E-01, 4.606E-01, 3.146E-01, 8.757E-01, 2.832E+00,-2.286E-02, 5.232E-04, 2.484E-02, 2.052E-01,-3.031E-01, 5.639E-01, 4.735E-01, 3.031E-01,-7.239E-01,-2.601E+00, 2.634E-02,-1.703E-02,-2.731E-02, 3.467E-01,-2.748E-01
 5.100E+02, 7.267E+02, 4.399E+02, 3.889E+02, 2.343E+02, 9.477E+01, 5.601E+01, 6.027E+02, 5.510E+02, 5.200E+02, 3.976E+02, 1.952E+02, 7.173E+01, 1.196E+03, 9.311E+02, 1.046E+03, 9.669E+02, 7.380E+02, 8.931E+02, 2.791E+01, 1.916E+01, 8.866E+00, 2.232E+01,-1.022E-01, 1.080E-02, 1.450E-02, 6.264E-02,-4.932E-01, 5.606E-01, 4.783E-01, 3.268E-01, 9.241E-01, 2.800E+00,-4.509E-02, 3.157E-02, 1.498E-02, 7.421E-02,-3.657E-01, 5.768E-01, 4.961E-01, 3.162E-01,-7.961E-01,-2.548E+00, 5.231E-02,-4.693E-03,-4.753E-02, 2.707E-01,-1.176E-01
 5.200E+02, 8.203E+02, 4.528E+02, 3.823E+02, 2.355E+02, 9.318E+01, 5.630E+01, 6.205E+02, 5.614E+02, 5.330E+02, 4.266E+02, 2.281E+02, 7.647E+01, 1.209E+03, 9.427E+02, 1.068E+03, 9.569E+02, 8.598E+02, 8.145E+02, 2.900E+01, 1.911E+01, 8.820E+00, 2.100E+01, 3.666E-02, 9.911E-03,-3.074E-02,-8.053E-02,-5.331E-01, 5.618E-01, 4.666E-01, 3.116E-01, 9.524E-01, 2.814E+00, 4.191E-02, 2.495E-02,-2.098E-02,-2.234E-02,-3.625E-01, 5.708E-01, 4.801E-01, 2.962E-01,-7.647E-01,-2.560E+00, 6.023E-02,-2.923E-02,-2.991E-02, 2.783E-01,-2.473E-01
 5.300E+02, 8.427E+02, 4.651E+02, 4.128E+02, 2.557E+02, 9.553E+01, 5.793E+01, 6.091E+02, 5.612E+02, 5.416E+02, 4.407E+02, 1.993E+02, 7.881E+01, 1.165E+03, 9.902E+02, 1.025E+03, 9.399E+02, 8.265E+02, 9.247E+02, 3.416E+01, 1.877E+01, 9.065E+00, 2.173E+01,-7.449E-02,-6.874E-02, 4.029E-02, 9.395E-03,-4.694E-01, 5.571E-01, 4.841E-01, 2.712E-01, 9.084E-01, 2.845E+00,-2.697E-02,-2.812E-02, 3.288E-02, 6.103E-02,-3.270E-01, 5.723E-01, 4.916E-01, 2.164E-01,-7.279E-01,-2.621E+00, 2.441E-02,-4.142E-02,-4.876E-02, 3.084E-01,-3.604E-01
 5.400E+02, 7.456E+02, 5.068E+02, 4.604E+02, 2.911E+02, 1.138E+02, 5.869E+01, 6.104E+02, 5.618E+02, 5.423E+02, 4.546E+02, 2.626E+02, 7.596E+01, 1.200E+03, 9.421E+02, 1.064E+03, 9.351E+02, 8.013E+02, 9.238E+02, 2.989E+01, 1.937E+01, 8.963E+00, 2.321E+01,-1.105E-01,-1.337E-02, 1.092E-01,-2.007E-01,-3.246E-01, 5.849E-01, 4.930E-01, 2.913E-01, 9.811E-01, 2.867E+00,-5.143E-02, 9.260E-03, 7.623E-02,-1.244E-01,-2.291E-01, 5.982E-01, 4.986E-01, 2.499E-01,-7.889E-01,-2.641E+00, 4.110E-02,-4.798E-02,-3.209E-02, 3.242E-01,-3.080E-01
 5.500E+02, 8.140E+02, 4.757E+02, 4.004E+02, 2.285E+02, 8.517E+01, 5.862E+01, 6.178E+02, 5.676E+02, 5.476E+02, 4.677E+02, 2.447E+02, 7.389E+01, 1.219E+03, 9.720E+02, 1.030E+03, 9.778E+02, 7.849E+02, 8.859E+02, 3.318E+01, 1.963E+01, 9.227E+00, 2.178E+01,-1.020E-01, 6.455E-03, 2.711E-02, 1.898E-01,-4.513E-01, 5.730E-01, 4.843E-01, 3.129E-01, 9.643E-01, 2.933E+00,-4.700E-02, 2.099E-02, 2.746E-02, 1.425E-01,-3.351E-01, 5.883E-01, 4.936E-01, 2.912E-01,-8.052E-01,-2.702E+00, 2.864E-02,-2.818E-02,-3.472E-02, 3.132E-01,-2.444E-01
 5.600E+02, 8.577E+02, 4.704E+02, 4.063E+02, 2.536E+02, 9.857E+01, 5.801E+01, 6.245E+02, 5.708E+02, 5.487E+02, 4.464E+02, 2.540E+02, 7.723E+01, 1.195E+03, 9.365E+02, 1.063E+03, 9.294E+02, 7.426E+02, 8.723E+02, 3.375E+01, 1.972E+01, 9.306E+00, 2.172E+01,-8.643E-02, 1.364E-02, 8.213E-02, 3.354E-02,-4.000E-01, 5.832E-01, 4.913E-01, 3.044E-01, 9.275E-01, 2.882E+00,-3.266E-02, 3.109E-02, 6.226E-02, 3.834E-02,-2.765E-01, 5.988E-01, 5.036E-01, 2.464E-01,-7.384E-01,-2.631E+00, 4.205E-02,-1.855E-02, 1.993E-02, 3.261E-01,-3.680E-01
 5.700E+02, 9.092E+02, 4.644E+02, 3.873E+02, 2.255E+02, 8.542E+01, 5.998E+01, 6.183E+02, 5.794E+02, 5.586E+02, 4.510E+02, 2.059E+02, 7.995E+01, 1.152E+03, 9.918E+02, 1.058E+03, 9.294E+02, 7.963E+02, 8.300E+02, 3.869E+01, 1.968E+01, 9.330E+00, 2.009E+01,-4.872E-02,-1.032E-02, 6.935E-02,-1.061E-03,-3.978E-01, 5.831E-01, 5.002E-01, 3.028E-01, 9.328E-01, 2.909E+00,-5.748E-03, 8.189E-03, 4.579E-02, 4.031E-02,-2.650E-01, 5.986E-01, 5.087E-01, 2.607E-01,-7.578E-01,-2.696E+00, 5.891E-02,-5.187E-03,-4.714E-02, 3.387E-01,-4.432E-01
 5.800E+02, 8.247E+02, 5.002E+02, 4.352E+02, 2.323E+02, 8.433E+01, 5.897E+01, 6.114E+02, 5.591E+02, 5.381E+02, 4.472E+02, 2.282E+02, 7.875E+01, 1.203E+03, 9.400E+02, 1.064E+03, 9.341E+02, 7.978E+02, 8.002E+02, 3.514E+01, 1.975E+01, 9.402E+00, 2.223E+01,-8.179E-02, 3.632E-02, 7.961E-02, 1.390E-02,-5.149E-01, 5.812E-01, 4.991E-01, 3.303E-01, 1.012E+00, 2.911E+00,-2.475E-02, 3.831E-02, 5.260E-02, 1.271E-02,-3.795E-01, 5.962E-01, 5.011E-01, 3.143E-01,-8.047E-01,-2.677E+00, 3.377E-02, 5.467E-03,-4.499E-02, 3.142E-01,-2.731E-01
 5.900E+02, 8.058E+02, 4.819E+02, 4.239E+02, 2.430E+02, 9.015E+01, 6.032E+01, 6.202E+02, 5.652E+02, 5.397E+02, 4.334E+02, 1.910E+02, 8.047E+01, 1.178E+03, 9.764E+02, 1.040E+03, 9.229E+02, 8.405E+02, 8.350E+02, 3.417E+01, 1.973E+01, 9.556E+00, 2.193E+01,-2.336E-03, 3.396E-02, 9.559E-03, 6.835E-02,-3.446E-01, 5.960E-01, 4.893E-01, 3.473E-01, 9.215E-01, 2.948E+00, 3.143E-02, 4.239E-02, 2.511E-02, 7.678E-02,-2.295E-01, 6.149E-01, 5.092E-01, 3.365E-01,-7.515E-01,-2.722E+00, 5.172E-02,-3.312E-03,-4.036E-02, 3.288E-01,-3.449E-01
 6.000E+02, 8.428E+02, 4.661E+02, 4.170E+02, 2.072E+02, 9.228E+01, 5.965E+01, 6.092E+02, 5.730E+02, 5.561E+02, 4.267E+02, 2.013E+02, 7.936E+01, 1.176E+03, 9.952E+02, 1.047E+03, 9.417E+02, 8.971E+02, 8.434E+02, 3.505E+01, 1.906E+01, 9.634E+00, 2.221E+01, 3.779E-02,-6.487E-02, 6.398E-02, 9.743E-02,-5.269E-01, 5.896E-01, 5.083E-01, 3.378E-01, 9.213E-01, 2.885E+00, 6.593E-02,-3.034E-02, 4.792E-02, 8.271E-02,-3.592E-01, 6.078E-01, 5.159E-01, 3.074E-01,-7.622E-01,-2.632E+00, 8.297E-02, 4.103E-02,-1.783E-02, 3.129E-01,-2.793E-01
 6.100E+02, 4.574E+02, 1.654E+02, 1.338E+02, 9.096E+01, 6.095E+01, 5.331E+01, 4.141E+02, 2.139E+02, 1.879E+02, 1.294E+02, 9.405E+01, 7.062E+01, 5.744E+02, 5.472E+02, 5.462E+02, 5.176E+02, 1.421E+02, 2.045E+02, 1.267E+01, 8.621E+00, 5.358E+00, 7.309E+00,-6.019E-02,-1.180E-01, 1.605E-02, 1.649E-01,-3.623E-01, 6.008E-01, 5.196E-01, 3.492E-01, 5.056E-01, 1.804E+00,-1.511E-02,-6.830E-02, 1.943E-02, 9.580E-02,-2.333E-01, 6.176E-01, 5.203E-01, 3.250E-01,-4.003E-01,-1.639E+00, 4.824E-02,-2.372E-02,-6.601E-02, 1.702E-01,-1.944E-02
 6.200E+02, 2.208E+02, 7.690E+01, 7.056E+01, 6.267E+01, 5.825E+01, 5.369E+01, 2.317E+02, 9.551E+01, 8.630E+01, 7.264E+01, 6.604E+01, 6.040E+01, 3.314E+02, 3.289E+02, 3.329E+02, 3.160E+02, 8.169E+01, 9.253E+01, 6.525E+00, 3.098E+00, 3.487E+00, 4.895E+00,-2.203E-02,-2.929E-02,-1.249E-02, 2.850E-02,-7.072E-02, 5.194E-01, 4.339E-01, 2.304E-01, 5.056E-01, 1.273E+00, 6.187E-03,-7.861E-03,-2.353E-02, 3.628E-02,-2.954E-02, 5.358E-01, 4.392E-01, 1.345E-01,-4.298E-01,-1.183E+00, 1.535E-02,-5.274E-02,-4.689E-02, 2.071E-01,-9.129E-02
 6.300E+02, 1.877E+02, 7.436E+01, 6.825E+01, 5.996E+01, 5.646E+01, 5.040E+01, 2.059E+02, 9.231E+01, 8.518E+01, 7.038E+01, 6.296E+01, 5.779E+01, 2.822E+02, 2.823E+02, 2.902E+02, 2.783E+02, 8.804E+01, 9.066E+01, 5.769E+00, 2.454E+00, 3.075E+00, 4.520E+00, 4.624E-02,-1.411E-02,-7.943E-02,-7.999E-02,-5.544E-02, 4.997E-01, 4.188E-01, 2.385E-01, 4.790E-01, 1.190E+00, 5.291E-02, 5.184E-03,-3.209E-02,-3.185E-02,-2.340E-02, 5.161E-01, 4.346E-01, 1.994E-01,-4.353E-01,-1.111E+00, 2.466E-03,-5.300E-02,-4.763E-02, 1.592E-01,-8.949E-02
 6.400E+02, 1.758E+02, 6.800E+01, 6.260E+01, 5.943E+01, 5.588E+01, 5.123E+01, 1.888E+02, 8.764E+01, 8.090E+01, 7.052E+01, 6.146E+01, 5.543E+01, 2.336E+02, 2.612E+02, 2.691E+02, 2.575E+02, 8.447E+01, 8.868E+01, 5.258E+00, 2.131E+00, 2.809E+00, 4.223E+00, 5.467E-02, 2.268E-02,-8.591E-02,-6.374E-02,-4.145E-02, 4.911E-01, 4.023E-01, 2.282E-01, 4.629E-01, 1.162E+00, 5.937E-02, 3.332E-02,-4.880E-02,-2.399E-02,-1.435E-02, 5.064E-01, 4.106E-01, 1.821E-01,-4.224E-01,-1.085E+00, 3.136E-02,-4.950E-02,-3.215E-02, 1.739E-01,-1.001E-01
 6.500E+02, 1.654E+02, 7.906E+01, 7.156E+01, 6.006E+01, 5.522E+01, 4.840E+01, 1.821E+02, 8.516E+01, 7.742E+01, 6.509E+01, 6.056E+01, 5.629E+01, 1.873E+02, 2.388E+02, 2.515E+02, 2.455E+02, 7.803E+01, 8.468E+01, 4.905E+00, 1.979E+00, 2.617E+00, 4.016E+00, 1.012E-01, 2.021E-02,-8.878E-02,-1.702E-01,-4.934E-02, 4.794E-01, 3.955E-01, 2.703E-01, 4.912E-01, 1.132E+00, 9.539E-02, 4.139E-02,-5.214E-02,-1.007E-01,-2.475E-02, 4.927E-01, 4.270E-01, 2.489E-01,-4.522E-01,-1.048E+00, 1.306E-02,-2.586E-02,-6.116E-02, 1.923E-01,-7.913E-02
 6.600E+02, 1.626E+02, 6.529E+01, 6.100E+01, 5.635E+01, 5.258E+01, 4.840E+01, 1.717E+02, 8.625E+01, 7.841E+01, 6.780E+01, 5.855E+01, 5.270E+01, 2.006E+02, 2.332E+02, 2.438E+02, 2.321E+02, 8.479E+01, 8.314E+01, 4.592E+00, 1.845E+00, 2.476E+00, 3.924E+00, 3.307E-02,-4.201E-03,-3.207E-02,-1.238E-02,-6.492E-02, 4.801E-01, 4.160E-01, 2.390E-01, 4.697E-01, 1.118E+00, 5.312E-02, 6.480E-03,-1.196E-02, 6.062E-03,-3.589E-02, 4.935E-01, 4.269E-01, 2.051E-01,-4.118E-01,-1.043E+00, 5.957E-02, 2.292E-02,-3.746E-02, 1.781E-01,-8.864E-02
 6.700E+02, 1.563E+02, 6.605E+01, 5.972E+01, 5.413E+01, 5.242E+01, 4.884E+01, 1.683E+02, 8.086E+01, 7.519E+01, 6.453E+01, 5.928E+01, 5.410E+01, 1.896E+02, 2.289E+02, 2.318E+02, 2.250E+02, 8.226E+01, 8.473E+01, 4.360E+00, 1.755E+00, 2.348E+00, 3.748E+00, 5.900E-02, 2.423E-03,-8.896E-02,-7.066E-02,-5.238E-02, 4.712E-01, 4.004E-01, 2.373E-01, 4.590E-01, 1.098E+00, 6.725E-02, 2.190E-02,-5.063E-02,-2.923E-02,-2.455E-02, 4.863E-01, 4.213E-01, 2.036E-01,-4.082E-01,-1.024E+00, 3.533E-02,-1.331E-02,-5.043E-02, 1.542E-01,-9.077E-02
 6.800E+02, 1.537E+02, 5.836E+01, 5.550E+01, 5.302E+01, 5.102E+01, 4.759E+01, 1.647E+02, 8.332E+01, 7.859E+01, 6.449E+01, 5.630E+01, 5.224E+01, 1.831E+02, 2.218E+02, 2.281E+02, 2.180E+02, 7.569E+01, 8.183E+01, 4.153E+00, 1.680E+00, 2.240E+00, 3.613E+00, 1.850E-02,-4.616E-02, 3.316E-02,-5.567E-03,-6.167E-02, 4.765E-01, 4.009E-01, 1.614E-01, 4.536E-01, 1.074E+00, 3.535E-02,-2.992E-02, 1.540E-02, 1.387E-02,-3.332E-02, 4.919E-01, 4.138E-01, 3.872E-02,-3.813E-01,-9.984E-01, 6.312E-02,-1.114E-02,-8.238E-03, 2.127E-01,-7.109E-02
