s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-5.402E-04, 2.308E-10, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.402E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 1.939E+01, 0.000E+00,-7.576E+00,-4.916E+00,-3.226E+00, 1.150E-01, 0.000E+00, 0.000E+00, 3.744E+00, 3.784E+00, 0.000E+00, 4.305E-04, 0.000E+00
 2.000E+01, 2.005E+01, 0.000E+00,-8.272E+00,-8.180E+00,-3.687E+00, 1.248E-01, 0.000E+00, 0.000E+00, 2.052E-02, 3.633E-02, 0.000E+00, 4.305E-04, 0.000E+00
 3.000E+01, 1.999E+01, 0.000E+00,-8.246E+00,-8.182E+00,-3.630E+00, 1.219E-01, 0.000E+00, 0.000E+00, 3.839E-02, 5.719E-02, 0.000E+00, 4.305E-04, 0.000E+00
 4.000E+01, 1.994E+01, 0.000E+00,-8.353E+00,-8.117E+00,-3.594E+00, 1.212E-01, 0.000E+00, 0.000E+00,-2.139E-02,-5.479E-03, 0.000E+00, 4.305E-04, 0.000E+00
 5.000E+01, 1.986E+01, 0.000E+00,-8.172E+00,-8.267E+00,-3.453E+00, 1.197E-01, 0.000E+00, 0.000E+00, 7.218E-02, 9.211E-02, 0.000E+00, 4.305E-04, 0.000E+00
 6.000E+01, 2.016E+01, 0.000E+00,-8.473E+00,-8.341E+00,-3.475E+00, 1.204E-01, 0.000E+00, 0.000E+00,-3.166E-02,-4.419E-03, 0.000E+00, 4.305E-04, 0.000E+00
 7.000E+01, 1.990E+01, 0.000E+00,-8.462E+00,-8.080E+00,-3.459E+00, 1.186E-01, 0.000E+00, 0.000E+00, 2.966E-03, 1.859E-02, 0.000E+00, 4.305E-04, 0.000E+00
 8.000E+01, 1.998E+01, 0.000E+00,-8.333E+00,-8.435E+00,-3.360E+00, 1.199E-01, 0.000E+00, 0.000E+00,-5.801E-02,-3.215E-02, 0.000E+00, 4.305E-04, 0.000E+00
 9.000E+01, 1.997E+01, 0.000E+00,-8.375E+00,-8.376E+00,-3.344E+00, 1.197E-01, 0.000E+00, 0.000E+00,-2.657E-02,-5.683E-03, 0.000E+00, 4.305E-04, 0.000E+00
 1.000E+02, 2.005E+01, 0.000E+00,-8.332E+00,-8.347E+00,-3.283E+00, 1.199E-01, 0.000E+00, 0.000E+00, 1.854E-01, 2.054E-01, 0.000E+00, 4.305E-04, 0.000E+00
 1.100E+02, 1.996E+01, 0.000E+00,-8.342E+00,-8.596E+00,-3.258E+00, 1.184E-01, 0.000E+00, 0.000E+00,-1.279E-01,-1.147E-01, 0.000E+00, 4.305E-04, 0.000E+00
 1.200E+02, 2.001E+01, 0.000E+00,-8.341E+00,-8.418E+00,-3.237E+00, 1.189E-01, 0.000E+00, 0.000E+00, 1.110E-01, 1.300E-01, 0.000E+00, 4.305E-04, 0.000E+00
 1.300E+02, 2.002E+01, 0.000E+00,-8.437E+00,-8.490E+00,-3.233E+00, 1.190E-01, 0.000E+00, 0.000E+00,-3.663E-02,-1.719E-02, 0.000E+00, 4.305E-04, 0.000E+00
 1.400E+02, 1.993E+01, 0.000E+00,-8.357E+00,-8.524E+00,-3.178E+00, 1.200E-01, 0.000E+00, 0.000E+00,-1.880E-02,-6.881E-03, 0.000E+00, 4.305E-04, 0.000E+00
 1.500E+02, 2.002E+01, 0.000E+00,-8.313E+00,-8.638E+00,-3.141E+00, 1.193E-01, 0.000E+00, 0.000E+00, 3.166E-02, 4.344E-02, 0.000E+00, 4.305E-04, 0.000E+00
 1.600E+02, 2.000E+01, 0.000E+00,-8.452E+00,-8.474E+00,-3.164E+00, 1.176E-01, 0.000E+00, 0.000E+00, 1.537E-02, 3.210E-02, 0.000E+00, 4.305E-04, 0.000E+00
 1.700E+02, 1.994E+01, 0.000E+00,-8.393E+00,-8.640E+00,-3.107E+00, 1.181E-01, 0.000E+00, 0.000E+00,-1.028E-01,-8.188E-02, 0.000E+00, 4.305E-04, 0.000E+00
 1.800E+02, 2.008E+01, 0.000E+00,-8.391E+00,-8.527E+00,-3.062E+00, 1.183E-01, 0.000E+00, 0.000E+00, 2.028E-01, 2.201E-01, 0.000E+00, 4.305E-04, 0.000E+00
 1.900E+02, 1.993E+01, 0.000E+00,-8.392E+00,-8.756E+00,-3.060E+00, 1.187E-01, 0.000E+00, 0.000E+00,-1.821E-01,-1.645E-01, 0.000E+00, 4.305E-04, 0.000E+00
 2.000E+02, 1.997E+01, 0.000E+00,-8.508E+00,-8.405E+00,-3.065E+00, 1.180E-01, 0.000E+00, 0.000E+00, 9.599E-02, 1.134E-01, 0.000E+00, 4.305E-04, 0.000E+00
