s,kW/m2,kg/m2/s
 5.0000000E+002, 0.0000000E+000, 2.1310841E-003
 5.1000000E+002, 0.0000000E+000, 2.1014265E-003
 5.2000000E+002, 0.0000000E+000, 2.0784453E-003
 5.3000000E+002, 0.0000000E+000, 2.0625631E-003
 5.4000000E+002, 0.0000000E+000, 1.9782888E-003
 5.5000000E+002, 0.0000000E+000, 1.9309167E-003
 5.6000000E+002, 0.0000000E+000, 1.9580873E-003
 5.7000000E+002, 0.0000000E+000, 1.9693547E-003
 5.8000000E+002, 0.0000000E+000, 1.9729487E-003
 5.9000000E+002, 0.0000000E+000, 1.9734922E-003
 6.0000000E+002, 0.0000000E+000, 1.9731634E-003
 6.1000000E+002, 0.0000000E+000, 1.9725798E-003
 6.2000000E+002, 0.0000000E+000, 1.9604568E-003
 6.3000000E+002, 0.0000000E+000, 1.9469423E-003
 6.4000000E+002, 0.0000000E+000, 1.9443710E-003
 6.5000000E+002, 0.0000000E+000, 1.9478995E-003
 6.6000000E+002, 0.0000000E+000, 1.9542874E-003
 6.7000000E+002, 0.0000000E+000, 1.9610595E-003
 6.8000000E+002, 0.0000000E+000, 1.9655040E-003
 6.9000000E+002, 0.0000000E+000, 1.9561136E-003
 7.0000000E+002, 0.0000000E+000, 1.9405019E-003
 7.1000000E+002, 0.0000000E+000, 1.9303682E-003
 7.2000000E+002, 0.0000000E+000, 1.9233566E-003
 7.3000000E+002, 0.0000000E+000, 1.9184536E-003
 7.4000000E+002, 0.0000000E+000, 1.9150774E-003
 7.5000000E+002, 0.0000000E+000, 1.9112262E-003
 7.6000000E+002, 0.0000000E+000, 1.8978148E-003
 7.7000000E+002, 0.0000000E+000, 1.8837709E-003
 7.8000000E+002, 0.0000000E+000, 1.8768498E-003
 7.9000000E+002, 0.0000000E+000, 1.8744159E-003
 8.0000000E+002, 0.0000000E+000, 1.8753084E-003
 8.1000000E+002, 0.0000000E+000, 1.8780805E-003
 8.2000000E+002, 0.0000000E+000, 1.8771982E-003
 8.3000000E+002, 0.0000000E+000, 1.8667707E-003
 8.4000000E+002, 0.0000000E+000, 1.8572979E-003
 8.5000000E+002, 0.0000000E+000, 1.8525437E-003
 8.6000000E+002, 0.0000000E+000, 1.8507569E-003
 8.7000000E+002, 0.0000000E+000, 1.8509252E-003
 8.8000000E+002, 0.0000000E+000, 1.8524468E-003
 8.9000000E+002, 0.0000000E+000, 1.8458016E-003
 9.0000000E+002, 0.0000000E+000, 1.8361582E-003
 9.1000000E+002, 0.0000000E+000, 1.8300842E-003
 9.2000000E+002, 0.0000000E+000, 1.8279417E-003
 9.3000000E+002, 0.0000000E+000, 1.8280834E-003
 9.4000000E+002, 0.0000000E+000, 1.8295960E-003
 9.5000000E+002, 0.0000000E+000, 1.8283272E-003
 9.6000000E+002, 0.0000000E+000, 1.8199321E-003
 9.7000000E+002, 0.0000000E+000, 1.8113854E-003
 9.8000000E+002, 0.0000000E+000, 1.8072770E-003
 9.9000000E+002, 0.0000000E+000, 1.8061486E-003
 1.0000000E+003, 0.0000000E+000, 1.8070329E-003
 1.0100000E+003, 0.0000000E+000, 1.8090909E-003
 1.0200000E+003, 0.0000000E+000, 1.8016321E-003
 1.0300000E+003, 0.0000000E+000, 1.7949740E-003
 1.0400000E+003, 0.0000000E+000, 1.7906660E-003
 1.0500000E+003, 0.0000000E+000, 1.7898325E-003
 1.0600000E+003, 0.0000000E+000, 1.7913270E-003
 1.0700000E+003, 0.0000000E+000, 1.7944354E-003
 1.0800000E+003, 0.0000000E+000, 1.7927321E-003
 1.0900000E+003, 0.0000000E+000, 1.7892938E-003
 1.1000000E+003, 0.0000000E+000, 1.7877849E-003
 1.1100000E+003, 0.0000000E+000, 1.7904905E-003
 1.1200000E+003, 0.0000000E+000, 1.7960532E-003
 1.1300000E+003, 0.0000000E+000, 1.8036997E-003
 1.1400000E+003, 0.0000000E+000, 1.8084113E-003
 1.1500000E+003, 0.0000000E+000, 1.8103520E-003
 1.1600000E+003, 0.0000000E+000, 1.8128940E-003
 1.1700000E+003, 0.0000000E+000, 1.8198022E-003
 1.1800000E+003, 0.0000000E+000, 1.8302546E-003
 1.1900000E+003, 0.0000000E+000, 1.8436003E-003
 1.2000000E+003, 0.0000000E+000, 1.8557963E-003
 1.2100000E+003, 0.0000000E+000, 1.8651242E-003
 1.2200000E+003, 0.0000000E+000, 1.8771755E-003
 1.2300000E+003, 0.0000000E+000, 1.8937759E-003
 1.2400000E+003, 0.0000000E+000, 1.9148368E-003
 1.2500000E+003, 0.0000000E+000, 1.9394558E-003
 1.2600000E+003, 0.0000000E+000, 1.9644473E-003
 1.2700000E+003, 0.0000000E+000, 1.9845771E-003
 1.2800000E+003, 0.0000000E+000, 2.0081746E-003
 1.2900000E+003, 0.0000000E+000, 2.0346861E-003
 1.3000000E+003, 0.0000000E+000, 2.0647376E-003
 1.3100000E+003, 0.0000000E+000, 2.0973995E-003
 1.3200000E+003, 0.0000000E+000, 2.1295523E-003
 1.3300000E+003, 0.0000000E+000, 2.1565223E-003
 1.3400000E+003, 0.0000000E+000, 2.1852555E-003
 1.3500000E+003, 0.0000000E+000, 2.2161408E-003
 1.3600000E+003, 0.0000000E+000, 2.2500244E-003
 1.3700000E+003, 0.0000000E+000, 2.2857402E-003
 1.3800000E+003, 0.0000000E+000, 2.3196245E-003
 1.3900000E+003, 0.0000000E+000, 2.3485226E-003
 1.4000000E+003, 0.0000000E+000, 2.3761187E-003
 1.4100000E+003, 0.0000000E+000, 2.4052707E-003
 1.4200000E+003, 0.0000000E+000, 2.4367553E-003
 1.4300000E+003, 0.0000000E+000, 2.4696201E-003
 1.4400000E+003, 0.0000000E+000, 2.4996451E-003
 1.4500000E+003, 0.0000000E+000, 2.5259050E-003
 1.4600000E+003, 0.0000000E+000, 2.5484533E-003
 1.4700000E+003, 0.0000000E+000, 2.5730572E-003
 1.4800000E+003, 0.0000000E+000, 2.6001559E-003
 1.4900000E+003, 0.0000000E+000, 2.6287800E-003
 1.5000000E+003, 0.0000000E+000, 2.6541515E-003
 1.5100000E+003, 0.0000000E+000, 2.6763268E-003
 1.5200000E+003, 0.0000000E+000, 2.6941700E-003
 1.5300000E+003, 0.0000000E+000, 2.7146471E-003
 1.5400000E+003, 0.0000000E+000, 2.7372512E-003
 1.5500000E+003, 0.0000000E+000, 2.7609507E-003
 1.5600000E+003, 0.0000000E+000, 2.7802608E-003
 1.5700000E+003, 0.0000000E+000, 2.7959559E-003
 1.5800000E+003, 0.0000000E+000, 2.8082385E-003
 1.5900000E+003, 0.0000000E+000, 2.8233054E-003
 1.6000000E+003, 0.0000000E+000, 2.8405094E-003
 1.6100000E+003, 0.0000000E+000, 2.8589050E-003
 1.6200000E+003, 0.0000000E+000, 2.8713497E-003
 1.6300000E+003, 0.0000000E+000, 2.8811836E-003
 1.6400000E+003, 0.0000000E+000, 2.8892380E-003
 1.6500000E+003, 0.0000000E+000, 2.9000551E-003
 1.6600000E+003, 0.0000000E+000, 2.9127076E-003
 1.6700000E+003, 0.0000000E+000, 2.9247053E-003
 1.6800000E+003, 0.0000000E+000, 2.9330680E-003
 1.6900000E+003, 0.0000000E+000, 2.9362255E-003
 1.7000000E+003, 0.0000000E+000, 2.9402755E-003
 1.7100000E+003, 0.0000000E+000, 2.9469753E-003
 1.7200000E+003, 0.0000000E+000, 2.9553685E-003
 1.7300000E+003, 0.0000000E+000, 2.9616618E-003
 1.7400000E+003, 0.0000000E+000, 2.9648137E-003
 1.7500000E+003, 0.0000000E+000, 2.9631768E-003
 1.7600000E+003, 0.0000000E+000, 2.9638504E-003
 1.7700000E+003, 0.0000000E+000, 2.9667760E-003
 1.7800000E+003, 0.0000000E+000, 2.9710129E-003
 1.7900000E+003, 0.0000000E+000, 2.9714180E-003
 1.8000000E+003, 0.0000000E+000, 2.9682176E-003
 1.8100000E+003, 0.0000000E+000, 2.9630852E-003
 1.8200000E+003, 0.0000000E+000, 2.9604534E-003
 1.8300000E+003, 0.0000000E+000, 2.9597324E-003
 1.8400000E+003, 0.0000000E+000, 2.9584343E-003
 1.8500000E+003, 0.0000000E+000, 2.9544944E-003
 1.8600000E+003, 0.0000000E+000, 2.9450874E-003
 1.8700000E+003, 0.0000000E+000, 2.9371549E-003
 1.8800000E+003, 0.0000000E+000, 2.9315308E-003
 1.8900000E+003, 0.0000000E+000, 2.9274297E-003
 1.9000000E+003, 0.0000000E+000, 2.9215607E-003
 1.9100000E+003, 0.0000000E+000, 2.9115309E-003
 1.9200000E+003, 0.0000000E+000, 2.8989747E-003
 1.9300000E+003, 0.0000000E+000, 2.8887083E-003
 1.9400000E+003, 0.0000000E+000, 2.8804502E-003
 1.9500000E+003, 0.0000000E+000, 2.8725947E-003
 1.9600000E+003, 0.0000000E+000, 2.8626047E-003
 1.9700000E+003, 0.0000000E+000, 2.8475118E-003
 1.9800000E+003, 0.0000000E+000, 2.8333542E-003
 1.9900000E+003, 0.0000000E+000, 2.8214305E-003
 2.0000000E+003, 0.0000000E+000, 2.8111107E-003
 2.0100000E+003, 0.0000000E+000, 2.8001295E-003
 2.0200000E+003, 0.0000000E+000, 2.7852527E-003
 2.0300000E+003, 0.0000000E+000, 2.7679475E-003
 2.0400000E+003, 0.0000000E+000, 2.7527088E-003
 2.0500000E+003, 0.0000000E+000, 2.7394756E-003
 2.0600000E+003, 0.0000000E+000, 2.7271398E-003
 2.0700000E+003, 0.0000000E+000, 2.7130215E-003
 2.0800000E+003, 0.0000000E+000, 2.6942466E-003
 2.0900000E+003, 0.0000000E+000, 2.6762951E-003
 2.1000000E+003, 0.0000000E+000, 2.6603994E-003
 2.1100000E+003, 0.0000000E+000, 2.6461810E-003
 2.1200000E+003, 0.0000000E+000, 2.6318464E-003
 2.1300000E+003, 0.0000000E+000, 2.6135243E-003
 2.1400000E+003, 0.0000000E+000, 2.5936562E-003
 2.1500000E+003, 0.0000000E+000, 2.5755491E-003
 2.1600000E+003, 0.0000000E+000, 2.5592787E-003
 2.1700000E+003, 0.0000000E+000, 2.5442518E-003
 2.1800000E+003, 0.0000000E+000, 2.5269619E-003
 2.1900000E+003, 0.0000000E+000, 2.5061347E-003
 2.2000000E+003, 0.0000000E+000, 2.4862178E-003
 2.2100000E+003, 0.0000000E+000, 2.4681780E-003
 2.2200000E+003, 0.0000000E+000, 2.4517663E-003
 2.2300000E+003, 0.0000000E+000, 2.4350116E-003
 2.2400000E+003, 0.0000000E+000, 2.4143191E-003
 2.2500000E+003, 0.0000000E+000, 2.3931213E-003
 2.2600000E+003, 0.0000000E+000, 2.3737709E-003
 2.2700000E+003, 0.0000000E+000, 2.3560635E-003
 2.2800000E+003, 0.0000000E+000, 2.3392398E-003
 2.2900000E+003, 0.0000000E+000, 2.3193405E-003
 2.3000000E+003, 0.0000000E+000, 2.2974591E-003
 2.3100000E+003, 0.0000000E+000, 2.2769427E-003
 2.3200000E+003, 0.0000000E+000, 2.2580799E-003
 2.3300000E+003, 0.0000000E+000, 2.2406323E-003
 2.3400000E+003, 0.0000000E+000, 2.2218885E-003
 2.3500000E+003, 0.0000000E+000, 2.1999687E-003
 2.3600000E+003, 0.0000000E+000, 2.1785080E-003
 2.3700000E+003, 0.0000000E+000, 2.1585952E-003
 2.3800000E+003, 0.0000000E+000, 2.1402808E-003
 2.3900000E+003, 0.0000000E+000, 2.1222653E-003
 2.4000000E+003, 0.0000000E+000, 2.1006136E-003
 2.4100000E+003, 0.0000000E+000, 2.0785942E-003
 2.4200000E+003, 0.0000000E+000, 2.0579088E-003
 2.4300000E+003, 0.0000000E+000, 2.0386863E-003
 2.4400000E+003, 0.0000000E+000, 2.0207715E-003
 2.4500000E+003, 0.0000000E+000, 1.9999277E-003
 2.4600000E+003, 0.0000000E+000, 1.9774703E-003
 2.4700000E+003, 0.0000000E+000, 1.9560871E-003
 2.4800000E+003, 0.0000000E+000, 1.9360623E-003
 2.4900000E+003, 0.0000000E+000, 1.9176712E-003
 2.5000000E+003, 0.0000000E+000, 1.8976115E-003
 2.5100000E+003, 0.0000000E+000, 1.8751744E-003
 2.5200000E+003, 0.0000000E+000, 1.8533462E-003
 2.5300000E+003, 0.0000000E+000, 1.8327604E-003
 2.5400000E+003, 0.0000000E+000, 1.8137281E-003
 2.5500000E+003, 0.0000000E+000, 1.7943350E-003
 2.5600000E+003, 0.0000000E+000, 1.7721951E-003
 2.5700000E+003, 0.0000000E+000, 1.7499976E-003
 2.5800000E+003, 0.0000000E+000, 1.7290309E-003
 2.5900000E+003, 0.0000000E+000, 1.7093722E-003
 2.6000000E+003, 0.0000000E+000, 1.6903821E-003
 2.6100000E+003, 0.0000000E+000, 1.6685561E-003
 2.6200000E+003, 0.0000000E+000, 1.6462722E-003
 2.6300000E+003, 0.0000000E+000, 1.6249315E-003
 2.6400000E+003, 0.0000000E+000, 1.6047978E-003
 2.6500000E+003, 0.0000000E+000, 1.5860273E-003
 2.6600000E+003, 0.0000000E+000, 1.5646291E-003
 2.6700000E+003, 0.0000000E+000, 1.5422763E-003
 2.6800000E+003, 0.0000000E+000, 1.5206331E-003
 2.6900000E+003, 0.0000000E+000, 1.5001311E-003
 2.7000000E+003, 0.0000000E+000, 1.4810484E-003
 2.7100000E+003, 0.0000000E+000, 1.4602113E-003
 2.7200000E+003, 0.0000000E+000, 1.4379623E-003
 2.7300000E+003, 0.0000000E+000, 1.4163715E-003
 2.7400000E+003, 0.0000000E+000, 1.3957108E-003
 2.7500000E+003, 0.0000000E+000, 1.3765484E-003
 2.7600000E+003, 0.0000000E+000, 1.3562438E-003
 2.7700000E+003, 0.0000000E+000, 1.3342847E-003
 2.7800000E+003, 0.0000000E+000, 1.3127595E-003
 2.7900000E+003, 0.0000000E+000, 1.2921259E-003
 2.8000000E+003, 0.0000000E+000, 1.2729194E-003
