s,kW/m2,kg/m2/s
 5.0001045E+002, 4.2266514E+001, 3.0784607E-003
 5.1000455E+002, 4.2165800E+001, 3.0700854E-003
 5.2000072E+002, 4.1840652E+001, 3.0475455E-003
 5.3000767E+002, 4.1652416E+001, 3.0335974E-003
 5.4000504E+002, 4.1271041E+001, 3.0043845E-003
 5.5000136E+002, 4.1118019E+001, 2.9942535E-003
 5.6001152E+002, 4.0910777E+001, 2.9798847E-003
 5.7000887E+002, 4.0839006E+001, 2.9739090E-003
 5.8001050E+002, 4.0577556E+001, 2.9547047E-003
 5.9001027E+002, 4.0445520E+001, 2.9450272E-003
 6.0001187E+002, 4.0172332E+001, 2.9256560E-003
 6.1000538E+002, 3.9980147E+001, 2.9109324E-003
 6.2001122E+002, 3.9769305E+001, 2.8959221E-003
 6.3001273E+002, 3.9610321E+001, 2.8850907E-003
 6.4000647E+002, 3.9520776E+001, 2.8783506E-003
 6.5001151E+002, 3.9498068E+001, 2.8759587E-003
 6.6000673E+002, 3.9513851E+001, 2.8776592E-003
 6.7000674E+002, 3.9476697E+001, 2.8751090E-003
 6.8000888E+002, 3.9507857E+001, 2.8771029E-003
 6.9001199E+002, 3.9437088E+001, 2.8715366E-003
 7.0001100E+002, 3.9449859E+001, 2.8726224E-003
 7.1000897E+002, 3.9326819E+001, 2.8638562E-003
 7.2000745E+002, 3.9277832E+001, 2.8604124E-003
 7.3000710E+002, 3.9100092E+001, 2.8468910E-003
 7.4000619E+002, 3.9000246E+001, 2.8403567E-003
 7.5000908E+002, 3.8875778E+001, 2.8313441E-003
 7.6001171E+002, 3.8761116E+001, 2.8224678E-003
 7.7000151E+002, 3.8647551E+001, 2.8146476E-003
 7.8000054E+002, 3.8561251E+001, 2.8081713E-003
 7.9000136E+002, 3.8553662E+001, 2.8069901E-003
 8.0000608E+002, 3.8521463E+001, 2.8054206E-003
 8.1000888E+002, 3.8508462E+001, 2.8042942E-003
 8.2000252E+002, 3.8512747E+001, 2.8047895E-003
 8.3001485E+002, 3.8627574E+001, 2.8132330E-003
 8.4000093E+002, 3.8774544E+001, 2.8235748E-003
 8.5000857E+002, 3.8981744E+001, 2.8386363E-003
 8.6000845E+002, 3.9162101E+001, 2.8519351E-003
 8.7000210E+002, 3.9416548E+001, 2.8703532E-003
 8.8000911E+002, 3.9736725E+001, 2.8938121E-003
 8.9000728E+002, 3.9983042E+001, 2.9119086E-003
 9.0000434E+002, 4.0353821E+001, 2.9388377E-003
 9.1000736E+002, 4.0716716E+001, 2.9654229E-003
 9.2000488E+002, 4.1226816E+001, 3.0024866E-003
 9.3000939E+002, 4.1777978E+001, 3.0428778E-003
 9.4000246E+002, 4.2496233E+001, 3.0950844E-003
 9.5000795E+002, 4.3278471E+001, 3.1523802E-003
 9.6000240E+002, 4.4157458E+001, 3.2163022E-003
 9.7001261E+002, 4.5118753E+001, 3.2867796E-003
 9.8001340E+002, 4.6223335E+001, 3.3669155E-003
 9.9000095E+002, 4.7397370E+001, 3.4528789E-003
 1.0000090E+003, 4.8633043E+001, 3.5414875E-003
 1.0100125E+003, 4.9875817E+001, 3.6343470E-003
 1.0200130E+003, 5.1109471E+001, 3.7234271E-003
 1.0300077E+003, 5.2414394E+001, 3.8185006E-003
 1.0400091E+003, 5.3707423E+001, 3.9123135E-003
 1.0500094E+003, 5.4942439E+001, 4.0030473E-003
 1.0600106E+003, 5.6204991E+001, 4.0946027E-003
 1.0700073E+003, 5.7413999E+001, 4.1839116E-003
 1.0800035E+003, 5.8638041E+001, 4.2711758E-003
 1.0900017E+003, 5.9270648E+001, 4.3186104E-003
 1.1000070E+003, 6.1597481E+001, 4.4886154E-003
 1.1100062E+003, 6.3566929E+001, 4.6313201E-003
 1.1200035E+003, 6.4878588E+001, 4.7279405E-003
 1.1300120E+003, 6.5721833E+001, 4.7891371E-003
 1.1400029E+003, 6.6342075E+001, 4.8335474E-003
 1.1500047E+003, 6.6898729E+001, 4.8740890E-003
 1.1600069E+003, 6.7417193E+001, 4.9126202E-003
 1.1700081E+003, 6.7955753E+001, 4.9518534E-003
 1.1800024E+003, 6.8531724E+001, 4.9931550E-003
 1.1900099E+003, 6.9329959E+001, 5.0523718E-003
 1.2000077E+003, 7.0000454E+001, 5.0991480E-003
 1.2100102E+003, 7.0508763E+001, 5.1373211E-003
 1.2200093E+003, 7.1014396E+001, 5.1750731E-003
 1.2300046E+003, 7.1519014E+001, 5.2115947E-003
 1.2400080E+003, 7.2020585E+001, 5.2476931E-003
 1.2500094E+003, 7.2492483E+001, 5.2827228E-003
 1.2600107E+003, 7.2902915E+001, 5.3128983E-003
 1.2700078E+003, 7.3312352E+001, 5.3420700E-003
 1.2800112E+003, 7.3685689E+001, 5.3693603E-003
 1.2900031E+003, 7.4071768E+001, 5.3956609E-003
 1.3000059E+003, 7.4385887E+001, 5.4209296E-003
 1.3100011E+003, 7.4659088E+001, 5.4412516E-003
 1.3200008E+003, 7.4851653E+001, 5.4551440E-003
 1.3300017E+003, 7.5028679E+001, 5.4657451E-003
 1.3400012E+003, 7.5150689E+001, 5.4751231E-003
 1.3500067E+003, 7.5206222E+001, 5.4811373E-003
 1.3600084E+003, 7.5228532E+001, 5.4810867E-003
 1.3700054E+003, 7.5147758E+001, 5.4749337E-003
 1.3800078E+003, 7.4952504E+001, 5.4636756E-003
 1.3900010E+003, 7.4776639E+001, 5.4477426E-003
 1.4000084E+003, 7.4474624E+001, 5.4266350E-003
 1.4100081E+003, 7.4148260E+001, 5.4008290E-003
 1.4200094E+003, 7.3634602E+001, 5.3679872E-003
 1.4300022E+003, 7.3159532E+001, 5.3303355E-003
 1.4400040E+003, 7.2489253E+001, 5.2827139E-003
 1.4500035E+003, 7.1801078E+001, 5.2288557E-003
 1.4600120E+003, 7.0901795E+001, 5.1680998E-003
 1.4700077E+003, 7.0001821E+001, 5.0996605E-003
 1.4800023E+003, 6.8914948E+001, 5.0208643E-003
 1.4900007E+003, 6.7713447E+001, 4.9334632E-003
 1.5000124E+003, 6.6350056E+001, 4.8333209E-003
 1.5100050E+003, 6.4817575E+001, 4.7219598E-003
 1.5200034E+003, 6.3148158E+001, 4.5990504E-003
 1.5300077E+003, 6.1294105E+001, 4.4648558E-003
 1.5400019E+003, 5.9282955E+001, 4.3178894E-003
 1.5500025E+003, 5.7105088E+001, 4.1587623E-003
 1.5600075E+003, 5.4778770E+001, 3.9896834E-003
 1.5700051E+003, 5.2369756E+001, 3.8132452E-003
 1.5800034E+003, 4.9873285E+001, 3.6320079E-003
 1.5900027E+003, 4.7352083E+001, 3.4473441E-003
 1.6000039E+003, 4.4810872E+001, 3.2620547E-003
 1.6100057E+003, 4.2266213E+001, 3.0766891E-003
 1.6200064E+003, 3.9704746E+001, 2.8902473E-003
 1.6300028E+003, 3.7151379E+001, 2.7035916E-003
 1.6400063E+003, 3.4554005E+001, 2.5145114E-003
 1.6500112E+003, 3.1922576E+001, 2.3229463E-003
 1.6600166E+003, 2.9281153E+001, 2.1301476E-003
 1.6700026E+003, 2.6642990E+001, 1.9376651E-003
 1.6800073E+003, 2.4040011E+001, 1.7481441E-003
 1.6900049E+003, 2.1502749E+001, 1.5635089E-003
 1.7000016E+003, 1.9070307E+001, 1.3866170E-003
 1.7100169E+003, 1.6784853E+001, 1.2201471E-003
 1.7200028E+003, 1.4667875E+001, 1.0662176E-003
 1.7300081E+003, 1.2743003E+001, 9.2617657E-004
 1.7400062E+003, 1.1020556E+001, 8.0085738E-004
 1.7500000E+003, 9.5087982E+000, 6.9089130E-004
