s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 2.2000000E+002, 3.5097428E-002, 0.0000000E+000, 0.0000000E+000, 6.3360176E-002,-3.5248742E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4932729E-002,-1.2798836E-005, 5.5050893E-005, 1.3903655E-005, 1.1328028E-005, 0.0000000E+000
 2.3000000E+002, 3.5980848E-002, 0.0000000E+000, 0.0000000E+000, 6.3838000E-002,-3.5080624E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6310785E-002,-1.3122366E-005, 5.4023633E-005, 1.4255113E-005, 1.1132667E-005, 0.0000000E+000
 2.4000000E+002, 3.6790481E-002, 0.0000000E+000, 0.0000000E+000, 6.4281642E-002,-3.4902671E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7581855E-002,-1.3418959E-005, 5.3041967E-005, 1.4577308E-005, 1.0948695E-005, 0.0000000E+000
 2.5000000E+002, 3.7537418E-002, 0.0000000E+000, 0.0000000E+000, 6.4694771E-002,-3.4717875E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8760401E-002,-1.3692669E-005, 5.2109058E-005, 1.4874646E-005, 1.0776606E-005, 0.0000000E+000
 2.6000000E+002, 3.8230725E-002, 0.0000000E+000, 0.0000000E+000, 6.5080760E-002,-3.4531072E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9858378E-002,-1.3946794E-005, 5.1227415E-005, 1.5150708E-005, 1.0615667E-005, 0.0000000E+000
 2.7000000E+002, 3.8877723E-002, 0.0000000E+000, 0.0000000E+000, 6.5442529E-002,-3.4345823E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0088567E-001,-1.4183964E-005, 5.0397712E-005, 1.5408350E-005, 1.0465158E-005, 0.0000000E+000
 2.8000000E+002, 3.9483378E-002, 0.0000000E+000, 0.0000000E+000, 6.5782248E-002,-3.4158527E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0184977E-001,-1.4406041E-005, 4.9614110E-005, 1.5649598E-005, 1.0325743E-005, 0.0000000E+000
 2.9000000E+002, 4.0052784E-002, 0.0000000E+000, 0.0000000E+000, 6.6102271E-002,-3.3969873E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0275807E-001,-1.4614862E-005, 4.8874191E-005, 1.5876444E-005, 1.0196924E-005, 0.0000000E+000
 3.0000000E+002, 4.0589440E-002, 0.0000000E+000, 0.0000000E+000, 6.6404249E-002,-3.3781515E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0361554E-001,-1.4811704E-005, 4.8177650E-005, 1.6090278E-005, 1.0078359E-005, 0.0000000E+000
 3.1000000E+002, 4.1096911E-002, 0.0000000E+000, 0.0000000E+000, 6.6689976E-002,-3.3593970E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0442749E-001,-1.4997853E-005, 4.7521212E-005, 1.6292496E-005, 9.9692008E-006, 0.0000000E+000
 3.2000000E+002, 4.1577620E-002, 0.0000000E+000, 0.0000000E+000, 6.6960746E-002,-3.3403147E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0519805E-001,-1.5174215E-005, 4.6899595E-005, 1.6484082E-005, 9.8701274E-006, 0.0000000E+000
 3.3000000E+002, 4.2033954E-002, 0.0000000E+000, 0.0000000E+000, 6.7217833E-002,-3.3211642E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0593062E-001,-1.5341683E-005, 4.6313246E-005, 1.6666005E-005, 9.7804078E-006, 0.0000000E+000
 3.4000000E+002, 4.2468150E-002, 0.0000000E+000, 0.0000000E+000, 6.7462420E-002,-3.3017474E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0662882E-001,-1.5501011E-005, 4.5758243E-005, 1.6839087E-005, 9.7000270E-006, 0.0000000E+000
 3.5000000E+002, 4.2881806E-002, 0.0000000E+000, 0.0000000E+000, 6.7695460E-002,-3.2821818E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0729508E-001,-1.5652834E-005, 4.5233432E-005, 1.7004015E-005, 9.6283027E-006, 0.0000000E+000
 3.6000000E+002, 4.3276393E-002, 0.0000000E+000, 0.0000000E+000, 6.7917716E-002,-3.2621792E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0793193E-001,-1.5797672E-005, 4.4734594E-005, 1.7161356E-005, 9.5654219E-006, 0.0000000E+000
 3.7000000E+002, 4.3653739E-002, 0.0000000E+000, 0.0000000E+000, 6.8130311E-002,-3.2420466E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0854200E-001,-1.5936214E-005, 4.4264200E-005, 1.7311857E-005, 9.5110907E-006, 0.0000000E+000
 3.8000000E+002, 4.4014660E-002, 0.0000000E+000, 0.0000000E+000, 6.8333593E-002,-3.2215931E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0912666E-001,-1.6068710E-005, 4.3817799E-005, 1.7455791E-005, 9.4648257E-006, 0.0000000E+000
 3.9000000E+002, 4.4360410E-002, 0.0000000E+000, 0.0000000E+000, 6.8528459E-002,-3.2008206E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0968805E-001,-1.6195691E-005, 4.3394480E-005, 1.7593733E-005, 9.4265363E-006, 0.0000000E+000
 4.0000000E+002, 4.4692252E-002, 0.0000000E+000, 0.0000000E+000, 6.8715412E-002,-3.1797295E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1022793E-001,-1.6317523E-005, 4.2992404E-005, 1.7726082E-005, 9.3957351E-006, 0.0000000E+000
 4.1000000E+002, 4.5010704E-002, 0.0000000E+000, 0.0000000E+000, 6.8894976E-002,-3.1583150E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1074737E-001,-1.6434479E-005, 4.2610603E-005, 1.7853134E-005, 9.3722854E-006, 0.0000000E+000
 4.2000000E+002, 4.5316792E-002, 0.0000000E+000, 0.0000000E+000, 6.9067604E-002,-3.1366594E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1124774E-001,-1.6546896E-005, 4.2248222E-005, 1.7975255E-005, 9.3556320E-006, 0.0000000E+000
 4.3000000E+002, 4.5611218E-002, 0.0000000E+000, 0.0000000E+000, 6.9233842E-002,-3.1149291E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1173013E-001,-1.6655069E-005, 4.1906105E-005, 1.8092766E-005, 9.3454874E-006, 0.0000000E+000
 4.4000000E+002, 4.5894981E-002, 0.0000000E+000, 0.0000000E+000, 6.9394124E-002,-3.0929952E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1219611E-001,-1.6759295E-005, 4.1579895E-005, 1.8205989E-005, 9.3409638E-006, 0.0000000E+000
 4.5000000E+002, 4.6168117E-002, 0.0000000E+000, 0.0000000E+000, 6.9548541E-002,-3.0710086E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1264565E-001,-1.6859642E-005, 4.1270742E-005, 1.8314998E-005, 9.3418976E-006, 0.0000000E+000
 4.6000000E+002, 4.6431888E-002, 0.0000000E+000, 0.0000000E+000, 6.9697818E-002,-3.0489659E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1308074E-001,-1.6956546E-005, 4.0976139E-005, 1.8420266E-005, 9.3475108E-006, 0.0000000E+000
 4.7000000E+002, 4.6686167E-002, 0.0000000E+000, 0.0000000E+000, 6.9841950E-002,-3.0272265E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1350089E-001,-1.7049992E-005, 4.0697344E-005, 1.8521779E-005, 9.3566328E-006, 0.0000000E+000
 4.8000000E+002, 4.6932132E-002, 0.0000000E+000, 0.0000000E+000, 6.9981484E-002,-3.0057666E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1390785E-001,-1.7140373E-005, 4.0431722E-005, 1.8619962E-005, 9.3684760E-006, 0.0000000E+000
 4.9000000E+002, 4.7169402E-002, 0.0000000E+000, 0.0000000E+000, 7.0116328E-002,-2.9848020E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1430093E-001,-1.7227562E-005, 4.0179363E-005, 1.8714678E-005, 9.3821122E-006, 0.0000000E+000
 5.0000000E+002, 4.7399378E-002, 0.0000000E+000, 0.0000000E+000, 7.0247215E-002,-2.9645579E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1468204E-001,-1.7312090E-005, 3.9939419E-005, 1.8806502E-005, 9.3962189E-006, 0.0000000E+000
 5.1000000E+002, 4.7621567E-002, 0.0000000E+000, 0.0000000E+000, 7.0373923E-002,-2.9452191E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1505027E-001,-1.7393771E-005, 3.9711364E-005, 1.8895234E-005, 9.4097320E-006, 0.0000000E+000
 5.2000000E+002, 4.7836771E-002, 0.0000000E+000, 0.0000000E+000, 7.0496830E-002,-2.9163335E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1541727E-001,-1.7472866E-005, 3.9493902E-005, 1.8981157E-005, 9.4213054E-006, 0.0000000E+000
 5.3000000E+002, 4.8045327E-002, 0.0000000E+000, 0.0000000E+000, 7.0616183E-002,-2.8734133E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1578810E-001,-1.7549529E-005, 3.9286571E-005, 1.9064437E-005, 9.4297742E-006, 0.0000000E+000
 5.4000000E+002, 4.8247367E-002, 0.0000000E+000, 0.0000000E+000, 7.0732080E-002,-2.8330970E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1614635E-001,-1.7623824E-005, 3.9088756E-005, 1.9145145E-005, 9.4340630E-006, 0.0000000E+000
 5.5000000E+002, 4.8443422E-002, 0.0000000E+000, 0.0000000E+000, 7.0844738E-002,-2.7958194E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1649234E-001,-1.7695882E-005, 3.8900741E-005, 1.9223423E-005, 9.4331116E-006, 0.0000000E+000
 5.6000000E+002, 4.8633463E-002, 0.0000000E+000, 0.0000000E+000, 7.0954260E-002,-2.7615188E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1682620E-001,-1.7765796E-005, 3.8720210E-005, 1.9299372E-005, 9.4259895E-006, 0.0000000E+000
 5.7000000E+002, 4.8818008E-002, 0.0000000E+000, 0.0000000E+000, 7.1060776E-002,-2.7304309E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1714835E-001,-1.7833620E-005, 3.8548107E-005, 1.9373052E-005, 9.4120813E-006, 0.0000000E+000
 5.8000000E+002, 4.8997312E-002, 0.0000000E+000, 0.0000000E+000, 7.1164558E-002,-2.7024960E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1745937E-001,-1.7899552E-005, 3.8383115E-005, 1.9444675E-005, 9.3907936E-006, 0.0000000E+000
 5.9000000E+002, 4.9171192E-002, 0.0000000E+000, 0.0000000E+000, 7.1265568E-002,-2.6777492E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1775901E-001,-1.7963549E-005, 3.8224903E-005, 1.9514196E-005, 9.3618100E-006, 0.0000000E+000
 6.0000000E+002, 4.9340306E-002, 0.0000000E+000, 0.0000000E+000, 7.1363947E-002,-2.6561170E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1804814E-001,-1.8025735E-005, 3.8073026E-005, 1.9581750E-005, 9.3250583E-006, 0.0000000E+000
 6.1000000E+002, 4.9504866E-002, 0.0000000E+000, 0.0000000E+000, 7.1459862E-002,-2.6375116E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1832722E-001,-1.8086206E-005, 3.7927102E-005, 1.9647441E-005, 9.2805911E-006, 0.0000000E+000
 6.2000000E+002, 4.9664526E-002, 0.0000000E+000, 0.0000000E+000, 7.1553419E-002,-2.6218343E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1859611E-001,-1.8145004E-005, 3.7786796E-005, 1.9711315E-005, 9.2285912E-006, 0.0000000E+000
 6.3000000E+002, 4.9820041E-002, 0.0000000E+000, 0.0000000E+000, 7.1644675E-002,-2.6089759E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1885574E-001,-1.8202210E-005, 3.7651946E-005, 1.9773458E-005, 9.1693474E-006, 0.0000000E+000
 6.4000000E+002, 4.9971529E-002, 0.0000000E+000, 0.0000000E+000, 7.1733704E-002,-2.5988393E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1910639E-001,-1.8257871E-005, 3.7522497E-005, 1.9833925E-005, 9.1031952E-006, 0.0000000E+000
 6.5000000E+002, 5.0118548E-002, 0.0000000E+000, 0.0000000E+000, 7.1820658E-002,-2.5912075E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1934800E-001,-1.8312056E-005, 3.7397599E-005, 1.9892786E-005, 9.0305741E-006, 0.0000000E+000
 6.6000000E+002, 5.0262188E-002, 0.0000000E+000, 0.0000000E+000, 7.1905588E-002,-2.5860732E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1958170E-001,-1.8364834E-005, 3.7277760E-005, 1.9950121E-005, 8.9517425E-006, 0.0000000E+000
 6.7000000E+002, 5.0401592E-002, 0.0000000E+000, 0.0000000E+000, 7.1988497E-002,-2.5832966E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1980679E-001,-1.8416187E-005, 3.7162287E-005, 2.0005907E-005, 8.8670136E-006, 0.0000000E+000
 6.8000000E+002, 5.0537876E-002, 0.0000000E+000, 0.0000000E+000, 7.2069624E-002,-2.5828124E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2002469E-001,-1.8466290E-005, 3.7051468E-005, 2.0060334E-005, 8.7767053E-006, 0.0000000E+000
 6.9000000E+002, 5.0670454E-002, 0.0000000E+000, 0.0000000E+000, 7.2148962E-002,-2.5846548E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2023476E-001,-1.8515116E-005, 3.6945204E-005, 2.0113375E-005, 8.6807680E-006, 0.0000000E+000
 7.0000000E+002, 5.0799768E-002, 0.0000000E+000, 0.0000000E+000, 7.2226473E-002,-2.5889175E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2043732E-001,-1.8562686E-005, 3.6844058E-005, 2.0165051E-005, 8.5792059E-006, 0.0000000E+000
 7.1000000E+002, 5.0925953E-002, 0.0000000E+000, 0.0000000E+000, 7.2302438E-002,-2.5956204E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2063277E-001,-1.8609140E-005, 3.6747909E-005, 2.0215516E-005, 8.4719047E-006, 0.0000000E+000
 7.2000000E+002, 5.1049053E-002, 0.0000000E+000, 0.0000000E+000, 7.2376777E-002,-2.6049291E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2082090E-001,-1.8654462E-005, 3.6656877E-005, 2.0264750E-005, 8.3584723E-006, 0.0000000E+000
 7.3000000E+002, 5.1169273E-002, 0.0000000E+000, 0.0000000E+000, 7.2449561E-002,-2.6170885E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2100175E-001,-1.8698684E-005, 3.6571094E-005, 2.0312789E-005, 8.2382201E-006, 0.0000000E+000
 7.4000000E+002, 5.1286622E-002, 0.0000000E+000, 0.0000000E+000, 7.2520965E-002,-2.6323988E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2117519E-001,-1.8741933E-005, 3.6491490E-005, 2.0359772E-005, 8.1105785E-006, 0.0000000E+000
 7.5000000E+002, 5.1401351E-002, 0.0000000E+000, 0.0000000E+000, 7.2590854E-002,-2.6513014E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2134090E-001,-1.8784116E-005, 3.6418398E-005, 2.0405596E-005, 7.9744402E-006, 0.0000000E+000
 7.6000000E+002, 5.1513525E-002, 0.0000000E+000, 0.0000000E+000, 7.2659561E-002,-2.6743166E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2149877E-001,-1.8825465E-005, 3.6352537E-005, 2.0450514E-005, 7.8283956E-006, 0.0000000E+000
 7.7000000E+002, 5.1623224E-002, 0.0000000E+000, 0.0000000E+000, 7.2726854E-002,-2.7020679E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2164801E-001,-1.8865830E-005, 3.6294034E-005, 2.0494363E-005, 7.6708329E-006, 0.0000000E+000
 7.8000000E+002, 5.1730900E-002, 0.0000000E+000, 0.0000000E+000, 7.2793114E-002,-2.7354447E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2178857E-001,-1.8905466E-005, 3.6244189E-005, 2.0537421E-005, 7.4995350E-006, 0.0000000E+000
 7.9000000E+002, 5.1835988E-002, 0.0000000E+000, 0.0000000E+000, 7.2858115E-002,-2.7756073E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2191850E-001,-1.8944220E-005, 3.6203975E-005, 2.0579520E-005, 7.3117601E-006, 0.0000000E+000
 8.0000000E+002, 5.1939667E-002, 0.0000000E+000, 0.0000000E+000, 7.2922097E-002,-2.8240751E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2203769E-001,-1.8982289E-005, 3.6175001E-005, 2.0620875E-005, 7.1038438E-006, 0.0000000E+000
 8.1000000E+002, 5.2040807E-002, 0.0000000E+000, 0.0000000E+000, 7.2985157E-002,-2.8827029E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2214326E-001,-1.9019693E-005, 3.6158384E-005, 2.0661509E-005, 6.8713872E-006, 0.0000000E+000
 8.2000000E+002, 5.2140816E-002, 0.0000000E+000, 0.0000000E+000, 7.3047122E-002,-2.9540616E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2223388E-001,-1.9056384E-005, 3.6155142E-005, 2.0701367E-005, 6.6083343E-006, 0.0000000E+000
 8.3000000E+002, 5.2238999E-002, 0.0000000E+000, 0.0000000E+000, 7.3108492E-002,-3.0418362E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2230565E-001,-1.9092663E-005, 3.6168784E-005, 2.0740777E-005, 6.3068526E-006, 0.0000000E+000
 8.4000000E+002, 5.2335918E-002, 0.0000000E+000, 0.0000000E+000, 7.3168827E-002,-3.1508721E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2235387E-001,-1.9128269E-005, 3.6200695E-005, 2.0779457E-005, 5.9567329E-006, 0.0000000E+000
 8.5000000E+002, 5.2431782E-002, 0.0000000E+000, 0.0000000E+000, 7.3228730E-002,-3.2882215E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2237229E-001,-1.9163622E-005, 3.6254879E-005, 2.0817861E-005, 5.5442404E-006, 0.0000000E+000
 8.6000000E+002, 5.2526818E-002, 0.0000000E+000, 0.0000000E+000, 7.3288074E-002,-3.4640063E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2235089E-001,-1.9198660E-005, 3.6335520E-005, 2.0855925E-005, 5.0515264E-006, 0.0000000E+000
 8.7000000E+002, 5.2620994E-002, 0.0000000E+000, 0.0000000E+000, 7.3346725E-002,-3.6927985E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2227492E-001,-1.9233281E-005, 3.6447310E-005, 2.0893534E-005, 4.4558834E-006, 0.0000000E+000
 8.8000000E+002, 5.2715119E-002, 0.0000000E+000, 0.0000000E+000, 7.3405346E-002,-3.9945407E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2212592E-001,-1.9268025E-005, 3.6597114E-005, 2.0931277E-005, 3.7325071E-006, 0.0000000E+000
 8.9000000E+002, 5.2831557E-002, 0.0000000E+000, 0.0000000E+000, 7.3465358E-002,-4.3511168E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2194580E-001,-1.9310794E-005, 3.6792726E-005, 2.0977738E-005, 2.8664887E-006, 0.0000000E+000
 9.0000000E+002, 5.3032638E-002, 0.0000000E+000, 0.0000000E+000, 7.3532920E-002,-4.6777758E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2188778E-001,-1.9384656E-005, 3.7055524E-005, 2.1057975E-005, 1.8886792E-006, 0.0000000E+000
