s,kW/m2,kg/m2/s
 5.0000000E+002, 0.0000000E+000, 4.4041345E-003
 5.1000000E+002, 0.0000000E+000, 4.3657843E-003
 5.2000000E+002, 0.0000000E+000, 4.3031189E-003
 5.3000000E+002, 0.0000000E+000, 4.1932352E-003
 5.4000000E+002, 0.0000000E+000, 4.1933678E-003
 5.5000000E+002, 0.0000000E+000, 4.1338176E-003
 5.6000000E+002, 0.0000000E+000, 4.0598976E-003
 5.7000000E+002, 0.0000000E+000, 3.9785537E-003
 5.8000000E+002, 0.0000000E+000, 3.9567142E-003
 5.9000000E+002, 0.0000000E+000, 3.9313662E-003
 6.0000000E+002, 0.0000000E+000, 3.8994929E-003
 6.1000000E+002, 0.0000000E+000, 3.8820639E-003
 6.2000000E+002, 0.0000000E+000, 3.8828490E-003
 6.3000000E+002, 0.0000000E+000, 3.8982074E-003
 6.4000000E+002, 0.0000000E+000, 3.8658853E-003
 6.5000000E+002, 0.0000000E+000, 3.9433133E-003
 6.6000000E+002, 0.0000000E+000, 3.9881309E-003
 6.7000000E+002, 0.0000000E+000, 4.0126921E-003
 6.8000000E+002, 0.0000000E+000, 4.0192100E-003
 6.9000000E+002, 0.0000000E+000, 4.0279088E-003
 7.0000000E+002, 0.0000000E+000, 4.0652911E-003
 7.1000000E+002, 0.0000000E+000, 4.0571708E-003
 7.2000000E+002, 0.0000000E+000, 4.0350978E-003
 7.3000000E+002, 0.0000000E+000, 4.0043030E-003
 7.4000000E+002, 0.0000000E+000, 4.0133567E-003
 7.5000000E+002, 0.0000000E+000, 4.0284650E-003
 7.6000000E+002, 0.0000000E+000, 4.0379908E-003
 7.7000000E+002, 0.0000000E+000, 4.0701320E-003
 7.8000000E+002, 0.0000000E+000, 4.1358505E-003
 7.9000000E+002, 0.0000000E+000, 4.2399188E-003
 8.0000000E+002, 0.0000000E+000, 4.3820546E-003
 8.1000000E+002, 0.0000000E+000, 4.5395798E-003
 8.2000000E+002, 0.0000000E+000, 4.7080572E-003
 8.3000000E+002, 0.0000000E+000, 4.9728967E-003
 8.4000000E+002, 0.0000000E+000, 5.2265055E-003
 8.5000000E+002, 0.0000000E+000, 5.4709894E-003
 8.6000000E+002, 0.0000000E+000, 5.6805529E-003
 8.7000000E+002, 0.0000000E+000, 5.9177801E-003
 8.8000000E+002, 0.0000000E+000, 6.1397687E-003
 8.9000000E+002, 0.0000000E+000, 6.3227719E-003
 9.0000000E+002, 0.0000000E+000, 6.4823264E-003
 9.1000000E+002, 0.0000000E+000, 6.6285677E-003
 9.2000000E+002, 0.0000000E+000, 6.7859347E-003
 9.3000000E+002, 0.0000000E+000, 6.9108524E-003
 9.4000000E+002, 0.0000000E+000, 7.0311124E-003
 9.5000000E+002, 0.0000000E+000, 7.1575285E-003
 9.6000000E+002, 0.0000000E+000, 7.2923290E-003
 9.7000000E+002, 0.0000000E+000, 7.4369541E-003
 9.8000000E+002, 0.0000000E+000, 7.5961854E-003
 9.9000000E+002, 0.0000000E+000, 7.7416971E-003
 1.0000000E+003, 0.0000000E+000, 7.8762354E-003
 1.0100000E+003, 0.0000000E+000, 8.0003668E-003
 1.0200000E+003, 0.0000000E+000, 8.1260675E-003
 1.0300000E+003, 0.0000000E+000, 8.2322546E-003
 1.0400000E+003, 0.0000000E+000, 8.3191657E-003
 1.0500000E+003, 0.0000000E+000, 8.3959833E-003
 1.0600000E+003, 0.0000000E+000, 8.4642008E-003
 1.0700000E+003, 0.0000000E+000, 8.5233053E-003
 1.0800000E+003, 0.0000000E+000, 8.5731023E-003
 1.0900000E+003, 0.0000000E+000, 8.6257098E-003
 1.1000000E+003, 0.0000000E+000, 8.7589514E-003
 1.1100000E+003, 0.0000000E+000, 8.7554105E-003
 1.1200000E+003, 0.0000000E+000, 8.7248239E-003
 1.1300000E+003, 0.0000000E+000, 8.6870952E-003
 1.1400000E+003, 0.0000000E+000, 8.6443584E-003
 1.1500000E+003, 0.0000000E+000, 8.5948655E-003
 1.1600000E+003, 0.0000000E+000, 8.5348669E-003
 1.1700000E+003, 0.0000000E+000, 8.4625033E-003
 1.1800000E+003, 0.0000000E+000, 8.3743591E-003
 1.1900000E+003, 0.0000000E+000, 8.2665531E-003
 1.2000000E+003, 0.0000000E+000, 8.1347662E-003
 1.2100000E+003, 0.0000000E+000, 8.0211693E-003
 1.2200000E+003, 0.0000000E+000, 7.8025694E-003
 1.2300000E+003, 0.0000000E+000, 7.5517230E-003
 1.2400000E+003, 0.0000000E+000, 7.2551289E-003
 1.2500000E+003, 0.0000000E+000, 6.8971576E-003
 1.2600000E+003, 0.0000000E+000, 6.4619537E-003
 1.2700000E+003, 0.0000000E+000, 5.9350903E-003
 1.2800000E+003, 0.0000000E+000, 5.3077724E-003
 1.2900000E+003, 0.0000000E+000, 4.5861181E-003
 1.3000000E+003, 0.0000000E+000, 3.8007128E-003
 1.3100000E+003, 0.0000000E+000, 3.0104589E-003
 1.3200000E+003, 0.0000000E+000, 2.2853089E-003
 1.3300000E+003, 0.0000000E+000, 1.6792469E-003
 1.3400000E+003, 0.0000000E+000, 1.2106554E-003
 1.3500000E+003, 0.0000000E+000, 8.6805145E-004
 1.3600000E+003, 0.0000000E+000, 6.2521605E-004
 1.3700000E+003, 0.0000000E+000, 4.5511665E-004
 1.3800000E+003, 0.0000000E+000, 3.3592413E-004
 1.3900000E+003, 0.0000000E+000, 2.5172679E-004
 1.4000000E+003, 0.0000000E+000, 1.9157356E-004
 1.4100000E+003, 0.0000000E+000, 1.4797127E-004
 1.4200000E+003, 0.0000000E+000, 1.1589279E-004
 1.4300000E+003, 0.0000000E+000, 9.1963144E-005
 1.4400000E+003, 0.0000000E+000, 7.3860327E-005
 1.4500000E+003, 0.0000000E+000, 5.9985641E-005
 1.4600000E+003, 0.0000000E+000, 4.9219060E-005
 1.4700000E+003, 0.0000000E+000, 4.0766072E-005
 1.4800000E+003, 0.0000000E+000, 3.4065162E-005
 1.4900000E+003, 0.0000000E+000, 2.8694097E-005
 1.5000000E+003, 0.0000000E+000, 2.4350201E-005
 1.5100000E+003, 0.0000000E+000, 2.0807060E-005
 1.5200000E+003, 0.0000000E+000, 1.7894718E-005
 1.5300000E+003, 0.0000000E+000, 1.5483722E-005
 1.5400000E+003, 0.0000000E+000, 1.3473334E-005
 1.5500000E+003, 0.0000000E+000, 1.1787723E-005
 1.5600000E+003, 0.0000000E+000, 1.0364241E-005
 1.5700000E+003, 0.0000000E+000, 9.1552749E-006
 1.5800000E+003, 0.0000000E+000, 8.1234019E-006
 1.5900000E+003, 0.0000000E+000, 7.2381806E-006
 1.6000000E+003, 0.0000000E+000, 6.4743794E-006
 1.6100000E+003, 0.0000000E+000, 5.8118416E-006
 1.6200000E+003, 0.0000000E+000, 5.2366469E-006
 1.6300000E+003, 0.0000000E+000, 4.7329198E-006
 1.6400000E+003, 0.0000000E+000, 4.2919624E-006
 1.6500000E+003, 0.0000000E+000, 3.9027682E-006
 1.6600000E+003, 0.0000000E+000, 3.5599988E-006
 1.6700000E+003, 0.0000000E+000, 3.2554019E-006
 1.6800000E+003, 0.0000000E+000, 2.9846276E-006
 1.6900000E+003, 0.0000000E+000, 2.7433227E-006
 1.7000000E+003, 0.0000000E+000, 2.5273057E-006
 1.7100000E+003, 0.0000000E+000, 2.3329845E-006
 1.7200000E+003, 0.0000000E+000, 2.1588911E-006
 1.7300000E+003, 0.0000000E+000, 2.0022914E-006
 1.7400000E+003, 0.0000000E+000, 1.8598171E-006
 1.7500000E+003, 0.0000000E+000, 1.7308491E-006
