s,kW/m2,kg/m2/s
 5.0000000E+002, 0.0000000E+000, 2.2177461E-003
 5.1000000E+002, 0.0000000E+000, 2.2380830E-003
 5.2000000E+002, 0.0000000E+000, 2.2515042E-003
 5.3000000E+002, 0.0000000E+000, 2.2628480E-003
 5.4000000E+002, 0.0000000E+000, 2.2743599E-003
 5.5000000E+002, 0.0000000E+000, 2.2854593E-003
 5.6000000E+002, 0.0000000E+000, 2.2944290E-003
 5.7000000E+002, 0.0000000E+000, 2.2997093E-003
 5.8000000E+002, 0.0000000E+000, 2.3005481E-003
 5.9000000E+002, 0.0000000E+000, 2.2972562E-003
 6.0000000E+002, 0.0000000E+000, 2.2858188E-003
 6.1000000E+002, 0.0000000E+000, 2.2616130E-003
 6.2000000E+002, 0.0000000E+000, 2.2620212E-003
 6.3000000E+002, 0.0000000E+000, 2.2551502E-003
 6.4000000E+002, 0.0000000E+000, 2.2467524E-003
 6.5000000E+002, 0.0000000E+000, 2.2392366E-003
 6.6000000E+002, 0.0000000E+000, 2.2342510E-003
 6.7000000E+002, 0.0000000E+000, 2.2319641E-003
 6.8000000E+002, 0.0000000E+000, 2.2319525E-003
 6.9000000E+002, 0.0000000E+000, 2.2336424E-003
 7.0000000E+002, 0.0000000E+000, 2.2359863E-003
 7.1000000E+002, 0.0000000E+000, 2.2239463E-003
 7.2000000E+002, 0.0000000E+000, 2.2244650E-003
 7.3000000E+002, 0.0000000E+000, 2.2320949E-003
 7.4000000E+002, 0.0000000E+000, 2.2324715E-003
 7.5000000E+002, 0.0000000E+000, 2.2289861E-003
 7.6000000E+002, 0.0000000E+000, 2.2233669E-003
 7.7000000E+002, 0.0000000E+000, 2.2165690E-003
 7.8000000E+002, 0.0000000E+000, 2.2092048E-003
 7.9000000E+002, 0.0000000E+000, 2.2017107E-003
 8.0000000E+002, 0.0000000E+000, 2.1945916E-003
 8.1000000E+002, 0.0000000E+000, 2.1846440E-003
 8.2000000E+002, 0.0000000E+000, 2.1636656E-003
 8.3000000E+002, 0.0000000E+000, 2.1717017E-003
 8.4000000E+002, 0.0000000E+000, 2.1736082E-003
 8.5000000E+002, 0.0000000E+000, 2.1729202E-003
 8.6000000E+002, 0.0000000E+000, 2.1707347E-003
 8.7000000E+002, 0.0000000E+000, 2.1674828E-003
 8.8000000E+002, 0.0000000E+000, 2.1635068E-003
 8.9000000E+002, 0.0000000E+000, 2.1588919E-003
 9.0000000E+002, 0.0000000E+000, 2.1538927E-003
 9.1000000E+002, 0.0000000E+000, 2.1486220E-003
 9.2000000E+002, 0.0000000E+000, 2.0992334E-003
 9.3000000E+002, 0.0000000E+000, 2.0829903E-003
 9.4000000E+002, 0.0000000E+000, 2.0903022E-003
 9.5000000E+002, 0.0000000E+000, 2.0964930E-003
 9.6000000E+002, 0.0000000E+000, 2.1007094E-003
 9.7000000E+002, 0.0000000E+000, 2.1028221E-003
 9.8000000E+002, 0.0000000E+000, 2.1032084E-003
 9.9000000E+002, 0.0000000E+000, 2.1024192E-003
 1.0000000E+003, 0.0000000E+000, 2.1008608E-003
 1.0100000E+003, 0.0000000E+000, 2.0989051E-003
 1.0200000E+003, 0.0000000E+000, 2.0967309E-003
 1.0300000E+003, 0.0000000E+000, 2.0945072E-003
 1.0400000E+003, 0.0000000E+000, 2.0726076E-003
 1.0500000E+003, 0.0000000E+000, 2.0796930E-003
 1.0600000E+003, 0.0000000E+000, 2.0854154E-003
 1.0700000E+003, 0.0000000E+000, 2.0876285E-003
 1.0800000E+003, 0.0000000E+000, 2.0879700E-003
 1.0900000E+003, 0.0000000E+000, 2.0873482E-003
 1.1000000E+003, 0.0000000E+000, 2.0862794E-003
 1.1100000E+003, 0.0000000E+000, 2.0851164E-003
 1.1200000E+003, 0.0000000E+000, 2.0839523E-003
 1.1300000E+003, 0.0000000E+000, 2.0829628E-003
 1.1400000E+003, 0.0000000E+000, 2.0822476E-003
 1.1500000E+003, 0.0000000E+000, 2.0819826E-003
 1.1600000E+003, 0.0000000E+000, 2.0608895E-003
 1.1700000E+003, 0.0000000E+000, 2.0750287E-003
 1.1800000E+003, 0.0000000E+000, 2.0829991E-003
 1.1900000E+003, 0.0000000E+000, 2.0888979E-003
 1.2000000E+003, 0.0000000E+000, 2.0940106E-003
 1.2100000E+003, 0.0000000E+000, 2.0989598E-003
 1.2200000E+003, 0.0000000E+000, 2.1041465E-003
 1.2300000E+003, 0.0000000E+000, 2.1099489E-003
 1.2400000E+003, 0.0000000E+000, 2.1166687E-003
 1.2500000E+003, 0.0000000E+000, 2.1244338E-003
 1.2600000E+003, 0.0000000E+000, 2.1335801E-003
 1.2700000E+003, 0.0000000E+000, 2.1289355E-003
 1.2800000E+003, 0.0000000E+000, 2.1444233E-003
 1.2900000E+003, 0.0000000E+000, 2.1670005E-003
 1.3000000E+003, 0.0000000E+000, 2.1883742E-003
 1.3100000E+003, 0.0000000E+000, 2.2102021E-003
 1.3200000E+003, 0.0000000E+000, 2.2333552E-003
 1.3300000E+003, 0.0000000E+000, 2.2582608E-003
 1.3400000E+003, 0.0000000E+000, 2.2850694E-003
 1.3500000E+003, 0.0000000E+000, 2.3138431E-003
 1.3600000E+003, 0.0000000E+000, 2.3444251E-003
 1.3700000E+003, 0.0000000E+000, 2.3766228E-003
 1.3800000E+003, 0.0000000E+000, 2.3955164E-003
 1.3900000E+003, 0.0000000E+000, 2.4322982E-003
 1.4000000E+003, 0.0000000E+000, 2.4770696E-003
 1.4100000E+003, 0.0000000E+000, 2.5191158E-003
 1.4200000E+003, 0.0000000E+000, 2.5598160E-003
 1.4300000E+003, 0.0000000E+000, 2.5997134E-003
 1.4400000E+003, 0.0000000E+000, 2.6391010E-003
 1.4500000E+003, 0.0000000E+000, 2.6780853E-003
 1.4600000E+003, 0.0000000E+000, 2.7166687E-003
 1.4700000E+003, 0.0000000E+000, 2.7548726E-003
 1.4800000E+003, 0.0000000E+000, 2.7926382E-003
 1.4900000E+003, 0.0000000E+000, 2.8098281E-003
 1.5000000E+003, 0.0000000E+000, 2.8566919E-003
 1.5100000E+003, 0.0000000E+000, 2.8995459E-003
 1.5200000E+003, 0.0000000E+000, 2.9388785E-003
 1.5300000E+003, 0.0000000E+000, 2.9759529E-003
 1.5400000E+003, 0.0000000E+000, 3.0113888E-003
 1.5500000E+003, 0.0000000E+000, 3.0456302E-003
 1.5600000E+003, 0.0000000E+000, 3.0791287E-003
 1.5700000E+003, 0.0000000E+000, 3.1119039E-003
 1.5800000E+003, 0.0000000E+000, 3.1438992E-003
 1.5900000E+003, 0.0000000E+000, 3.1624969E-003
 1.6000000E+003, 0.0000000E+000, 3.1934087E-003
 1.6100000E+003, 0.0000000E+000, 3.2299526E-003
 1.6200000E+003, 0.0000000E+000, 3.2620999E-003
 1.6300000E+003, 0.0000000E+000, 3.2916943E-003
 1.6400000E+003, 0.0000000E+000, 3.3194277E-003
 1.6500000E+003, 0.0000000E+000, 3.3456520E-003
 1.6600000E+003, 0.0000000E+000, 3.3705481E-003
 1.6700000E+003, 0.0000000E+000, 3.3942350E-003
 1.6800000E+003, 0.0000000E+000, 3.4168288E-003
 1.6900000E+003, 0.0000000E+000, 3.4005661E-003
 1.7000000E+003, 0.0000000E+000, 3.4252687E-003
 1.7100000E+003, 0.0000000E+000, 3.4734188E-003
 1.7200000E+003, 0.0000000E+000, 3.5075890E-003
 1.7300000E+003, 0.0000000E+000, 3.5339763E-003
 1.7400000E+003, 0.0000000E+000, 3.5554299E-003
 1.7500000E+003, 0.0000000E+000, 3.5733961E-003
 1.7600000E+003, 0.0000000E+000, 3.5888393E-003
 1.7700000E+003, 0.0000000E+000, 3.6023745E-003
 1.7800000E+003, 0.0000000E+000, 3.6143333E-003
 1.7900000E+003, 0.0000000E+000, 3.6210174E-003
 1.8000000E+003, 0.0000000E+000, 3.6250944E-003
 1.8100000E+003, 0.0000000E+000, 3.6390543E-003
 1.8200000E+003, 0.0000000E+000, 3.6483084E-003
 1.8300000E+003, 0.0000000E+000, 3.6558864E-003
 1.8400000E+003, 0.0000000E+000, 3.6622076E-003
 1.8500000E+003, 0.0000000E+000, 3.6673573E-003
 1.8600000E+003, 0.0000000E+000, 3.6716005E-003
 1.8700000E+003, 0.0000000E+000, 3.6750092E-003
 1.8800000E+003, 0.0000000E+000, 3.6776068E-003
 1.8900000E+003, 0.0000000E+000, 3.6747323E-003
 1.9000000E+003, 0.0000000E+000, 3.6755141E-003
 1.9100000E+003, 0.0000000E+000, 3.6775130E-003
 1.9200000E+003, 0.0000000E+000, 3.6770728E-003
 1.9300000E+003, 0.0000000E+000, 3.6756345E-003
 1.9400000E+003, 0.0000000E+000, 3.6732806E-003
 1.9500000E+003, 0.0000000E+000, 3.6703990E-003
 1.9600000E+003, 0.0000000E+000, 3.6669078E-003
 1.9700000E+003, 0.0000000E+000, 3.6625778E-003
 1.9800000E+003, 0.0000000E+000, 3.6575585E-003
 1.9900000E+003, 0.0000000E+000, 3.6480185E-003
 2.0000000E+003, 0.0000000E+000, 3.6434361E-003
 2.0100000E+003, 0.0000000E+000, 3.6362549E-003
 2.0200000E+003, 0.0000000E+000, 3.6279221E-003
 2.0300000E+003, 0.0000000E+000, 3.6190136E-003
 2.0400000E+003, 0.0000000E+000, 3.6096723E-003
 2.0500000E+003, 0.0000000E+000, 3.5997574E-003
 2.0600000E+003, 0.0000000E+000, 3.5894039E-003
 2.0700000E+003, 0.0000000E+000, 3.5785988E-003
 2.0800000E+003, 0.0000000E+000, 3.5658315E-003
 2.0900000E+003, 0.0000000E+000, 3.5534576E-003
 2.1000000E+003, 0.0000000E+000, 3.5409879E-003
 2.1100000E+003, 0.0000000E+000, 3.5271952E-003
 2.1200000E+003, 0.0000000E+000, 3.5128768E-003
 2.1300000E+003, 0.0000000E+000, 3.4983921E-003
 2.1400000E+003, 0.0000000E+000, 3.4837120E-003
 2.1500000E+003, 0.0000000E+000, 3.4685436E-003
 2.1600000E+003, 0.0000000E+000, 3.4533826E-003
 2.1700000E+003, 0.0000000E+000, 3.4375600E-003
 2.1800000E+003, 0.0000000E+000, 3.4207216E-003
 2.1900000E+003, 0.0000000E+000, 3.4045387E-003
 2.2000000E+003, 0.0000000E+000, 3.3870090E-003
 2.2100000E+003, 0.0000000E+000, 3.3688721E-003
 2.2200000E+003, 0.0000000E+000, 3.3508969E-003
 2.2300000E+003, 0.0000000E+000, 3.3327516E-003
 2.2400000E+003, 0.0000000E+000, 3.3146002E-003
 2.2500000E+003, 0.0000000E+000, 3.2963192E-003
 2.2600000E+003, 0.0000000E+000, 3.2778832E-003
 2.2700000E+003, 0.0000000E+000, 3.2575565E-003
 2.2800000E+003, 0.0000000E+000, 3.2488672E-003
 2.2900000E+003, 0.0000000E+000, 3.2337993E-003
 2.3000000E+003, 0.0000000E+000, 3.2153161E-003
 2.3100000E+003, 0.0000000E+000, 3.1953182E-003
 2.3200000E+003, 0.0000000E+000, 3.1746573E-003
 2.3300000E+003, 0.0000000E+000, 3.1533966E-003
 2.3400000E+003, 0.0000000E+000, 3.1319295E-003
 2.3500000E+003, 0.0000000E+000, 3.1101308E-003
 2.3600000E+003, 0.0000000E+000, 3.0883597E-003
 2.3700000E+003, 0.0000000E+000, 3.0666149E-003
 2.3800000E+003, 0.0000000E+000, 3.0441074E-003
 2.3900000E+003, 0.0000000E+000, 3.0205742E-003
 2.4000000E+003, 0.0000000E+000, 2.9971221E-003
 2.4100000E+003, 0.0000000E+000, 2.9741055E-003
 2.4200000E+003, 0.0000000E+000, 2.9512839E-003
 2.4300000E+003, 0.0000000E+000, 2.9288325E-003
 2.4400000E+003, 0.0000000E+000, 2.9064964E-003
 2.4500000E+003, 0.0000000E+000, 2.8843632E-003
 2.4600000E+003, 0.0000000E+000, 2.8623272E-003
 2.4700000E+003, 0.0000000E+000, 2.8406747E-003
 2.4800000E+003, 0.0000000E+000, 2.8174874E-003
 2.4900000E+003, 0.0000000E+000, 2.7942072E-003
 2.5000000E+003, 0.0000000E+000, 2.7708327E-003
 2.5100000E+003, 0.0000000E+000, 2.7480705E-003
 2.5200000E+003, 0.0000000E+000, 2.7251344E-003
 2.5300000E+003, 0.0000000E+000, 2.7026889E-003
 2.5400000E+003, 0.0000000E+000, 2.6800922E-003
 2.5500000E+003, 0.0000000E+000, 2.6577628E-003
 2.5600000E+003, 0.0000000E+000, 2.6359020E-003
 2.5700000E+003, 0.0000000E+000, 2.6130916E-003
 2.5800000E+003, 0.0000000E+000, 2.5895227E-003
 2.5900000E+003, 0.0000000E+000, 2.5659719E-003
 2.6000000E+003, 0.0000000E+000, 2.5425580E-003
 2.6100000E+003, 0.0000000E+000, 2.5193625E-003
 2.6200000E+003, 0.0000000E+000, 2.4963198E-003
 2.6300000E+003, 0.0000000E+000, 2.4733190E-003
 2.6400000E+003, 0.0000000E+000, 2.4504503E-003
 2.6500000E+003, 0.0000000E+000, 2.4277740E-003
 2.6600000E+003, 0.0000000E+000, 2.4049105E-003
 2.6700000E+003, 0.0000000E+000, 2.3809316E-003
 2.6800000E+003, 0.0000000E+000, 2.3568777E-003
 2.6900000E+003, 0.0000000E+000, 2.3328405E-003
 2.7000000E+003, 0.0000000E+000, 2.3089478E-003
 2.7100000E+003, 0.0000000E+000, 2.2852400E-003
 2.7200000E+003, 0.0000000E+000, 2.2614776E-003
 2.7300000E+003, 0.0000000E+000, 2.2379673E-003
 2.7400000E+003, 0.0000000E+000, 2.2143685E-003
 2.7500000E+003, 0.0000000E+000, 2.1908542E-003
 2.7600000E+003, 0.0000000E+000, 2.1664333E-003
 2.7700000E+003, 0.0000000E+000, 2.1417522E-003
 2.7800000E+003, 0.0000000E+000, 2.1169505E-003
 2.7900000E+003, 0.0000000E+000, 2.0924861E-003
 2.8000000E+003, 0.0000000E+000, 2.0678447E-003
 2.8100000E+003, 0.0000000E+000, 2.0435060E-003
 2.8200000E+003, 0.0000000E+000, 2.0190904E-003
 2.8300000E+003, 0.0000000E+000, 1.9971352E-003
 2.8400000E+003, 0.0000000E+000, 1.9732134E-003
 2.8500000E+003, 0.0000000E+000, 1.9463291E-003
 2.8600000E+003, 0.0000000E+000, 1.9197890E-003
 2.8700000E+003, 0.0000000E+000, 1.8937000E-003
 2.8800000E+003, 0.0000000E+000, 1.8676780E-003
 2.8900000E+003, 0.0000000E+000, 1.8420595E-003
 2.9000000E+003, 0.0000000E+000, 1.8165459E-003
 2.9100000E+003, 0.0000000E+000, 1.7911430E-003
 2.9200000E+003, 0.0000000E+000, 1.7659295E-003
 2.9300000E+003, 0.0000000E+000, 1.7409412E-003
 2.9400000E+003, 0.0000000E+000, 1.7152897E-003
 2.9500000E+003, 0.0000000E+000, 1.6890541E-003
 2.9600000E+003, 0.0000000E+000, 1.6628646E-003
 2.9700000E+003, 0.0000000E+000, 1.6366594E-003
 2.9800000E+003, 0.0000000E+000, 1.6107133E-003
 2.9900000E+003, 0.0000000E+000, 1.5849935E-003
 3.0000000E+003, 0.0000000E+000, 1.5592864E-003
 3.0100000E+003, 0.0000000E+000, 1.5339507E-003
 3.0200000E+003, 0.0000000E+000, 1.5086031E-003
 3.0300000E+003, 0.0000000E+000, 1.4831576E-003
 3.0400000E+003, 0.0000000E+000, 1.4572080E-003
 3.0500000E+003, 0.0000000E+000, 1.4310225E-003
 3.0600000E+003, 0.0000000E+000, 1.4051687E-003
 3.0700000E+003, 0.0000000E+000, 1.3793409E-003
 3.0800000E+003, 0.0000000E+000, 1.3539013E-003
 3.0900000E+003, 0.0000000E+000, 1.3285692E-003
 3.1000000E+003, 0.0000000E+000, 1.3034969E-003
 3.1100000E+003, 0.0000000E+000, 1.2786499E-003
 3.1200000E+003, 0.0000000E+000, 1.2539163E-003
 3.1300000E+003, 0.0000000E+000, 1.2287001E-003
 3.1400000E+003, 0.0000000E+000, 1.2034212E-003
 3.1500000E+003, 0.0000000E+000, 1.1784010E-003
 3.1600000E+003, 0.0000000E+000, 1.1535304E-003
 3.1700000E+003, 0.0000000E+000, 1.1291126E-003
 3.1800000E+003, 0.0000000E+000, 1.1048942E-003
 3.1900000E+003, 0.0000000E+000, 1.0809283E-003
 3.2000000E+003, 0.0000000E+000, 1.0573578E-003
 3.2100000E+003, 0.0000000E+000, 1.0339813E-003
 3.2200000E+003, 0.0000000E+000, 1.0103723E-003
 3.2300000E+003, 0.0000000E+000, 9.8674741E-004
 3.2400000E+003, 0.0000000E+000, 9.6349891E-004
 3.2500000E+003, 0.0000000E+000, 9.4051976E-004
 3.2600000E+003, 0.0000000E+000, 9.1798112E-004
 3.2700000E+003, 0.0000000E+000, 8.9592621E-004
 3.2800000E+003, 0.0000000E+000, 8.7407111E-004
 3.2900000E+003, 0.0000000E+000, 8.5270898E-004
 3.3000000E+003, 0.0000000E+000, 8.3177765E-004
 3.3100000E+003, 0.0000000E+000, 8.1061453E-004
 3.3200000E+003, 0.0000000E+000, 7.8967828E-004
 3.3300000E+003, 0.0000000E+000, 7.6917124E-004
 3.3400000E+003, 0.0000000E+000, 7.4894195E-004
 3.3500000E+003, 0.0000000E+000, 7.2924509E-004
 3.3600000E+003, 0.0000000E+000, 7.1010968E-004
 3.3700000E+003, 0.0000000E+000, 6.9125515E-004
 3.3800000E+003, 0.0000000E+000, 6.7290777E-004
 3.3900000E+003, 0.0000000E+000, 6.5506828E-004
 3.4000000E+003, 0.0000000E+000, 6.3712640E-004
 3.4100000E+003, 0.0000000E+000, 6.1935587E-004
 3.4200000E+003, 0.0000000E+000, 6.0213372E-004
 3.4300000E+003, 0.0000000E+000, 5.8532611E-004
 3.4400000E+003, 0.0000000E+000, 5.6892765E-004
 3.4500000E+003, 0.0000000E+000, 5.5300038E-004
 3.4600000E+003, 0.0000000E+000, 5.3762086E-004
 3.4700000E+003, 0.0000000E+000, 5.2267257E-004
 3.4800000E+003, 0.0000000E+000, 5.0798341E-004
 3.4900000E+003, 0.0000000E+000, 4.9344280E-004
 3.5000000E+003, 0.0000000E+000, 4.7915747E-004
 3.5100000E+003, 0.0000000E+000, 4.6528351E-004
 3.5200000E+003, 0.0000000E+000, 4.5177634E-004
 3.5300000E+003, 0.0000000E+000, 4.3876835E-004
 3.5400000E+003, 0.0000000E+000, 4.2619616E-004
 3.5500000E+003, 0.0000000E+000, 4.1400087E-004
 3.5600000E+003, 0.0000000E+000, 4.0227550E-004
 3.5700000E+003, 0.0000000E+000, 3.9074520E-004
 3.5800000E+003, 0.0000000E+000, 3.7937702E-004
 3.5900000E+003, 0.0000000E+000, 3.6824799E-004
 3.6000000E+003, 0.0000000E+000, 3.5750571E-004
