s,kW/m2,kg/m2/s
 5.0000000E+002, 0.0000000E+000, 2.1791636E-003
 5.1000000E+002, 0.0000000E+000, 2.1713886E-003
 5.2000000E+002, 0.0000000E+000, 2.1578078E-003
 5.3000000E+002, 0.0000000E+000, 2.1395357E-003
 5.4000000E+002, 0.0000000E+000, 2.1183371E-003
 5.5000000E+002, 0.0000000E+000, 2.0962625E-003
 5.6000000E+002, 0.0000000E+000, 2.0750396E-003
 5.7000000E+002, 0.0000000E+000, 2.0569062E-003
 5.8000000E+002, 0.0000000E+000, 2.0428279E-003
 5.9000000E+002, 0.0000000E+000, 2.0333934E-003
 6.0000000E+002, 0.0000000E+000, 2.0276339E-003
 6.1000000E+002, 0.0000000E+000, 2.0237377E-003
 6.2000000E+002, 0.0000000E+000, 2.0197762E-003
 6.3000000E+002, 0.0000000E+000, 2.0141856E-003
 6.4000000E+002, 0.0000000E+000, 2.0062117E-003
 6.5000000E+002, 0.0000000E+000, 1.9956321E-003
 6.6000000E+002, 0.0000000E+000, 1.9830275E-003
 6.7000000E+002, 0.0000000E+000, 1.9690875E-003
 6.8000000E+002, 0.0000000E+000, 1.9548924E-003
 6.9000000E+002, 0.0000000E+000, 1.9412832E-003
 7.0000000E+002, 0.0000000E+000, 1.9290576E-003
 7.1000000E+002, 0.0000000E+000, 1.9192422E-003
 7.2000000E+002, 0.0000000E+000, 1.9125469E-003
 7.3000000E+002, 0.0000000E+000, 1.9078586E-003
 7.4000000E+002, 0.0000000E+000, 1.9041756E-003
 7.5000000E+002, 0.0000000E+000, 1.9006997E-003
 7.6000000E+002, 0.0000000E+000, 1.8969928E-003
 7.7000000E+002, 0.0000000E+000, 1.8927940E-003
 7.8000000E+002, 0.0000000E+000, 1.8883518E-003
 7.9000000E+002, 0.0000000E+000, 1.8837006E-003
 8.0000000E+002, 0.0000000E+000, 1.8789930E-003
 8.1000000E+002, 0.0000000E+000, 1.8745543E-003
 8.2000000E+002, 0.0000000E+000, 1.8703272E-003
 8.3000000E+002, 0.0000000E+000, 1.8661892E-003
 8.4000000E+002, 0.0000000E+000, 1.8620260E-003
 8.5000000E+002, 0.0000000E+000, 1.8576356E-003
 8.6000000E+002, 0.0000000E+000, 1.8529748E-003
 8.7000000E+002, 0.0000000E+000, 1.8480873E-003
 8.8000000E+002, 0.0000000E+000, 1.8430029E-003
 8.9000000E+002, 0.0000000E+000, 1.8377900E-003
 9.0000000E+002, 0.0000000E+000, 1.8326467E-003
 9.1000000E+002, 0.0000000E+000, 1.8276448E-003
 9.2000000E+002, 0.0000000E+000, 1.8228744E-003
 9.3000000E+002, 0.0000000E+000, 1.8183166E-003
 9.4000000E+002, 0.0000000E+000, 1.8141546E-003
 9.5000000E+002, 0.0000000E+000, 1.8104025E-003
 9.6000000E+002, 0.0000000E+000, 1.8070575E-003
 9.7000000E+002, 0.0000000E+000, 1.8043133E-003
 9.8000000E+002, 0.0000000E+000, 1.8023766E-003
 9.9000000E+002, 0.0000000E+000, 1.8012729E-003
 1.0000000E+003, 0.0000000E+000, 1.8018242E-003
 1.0100000E+003, 0.0000000E+000, 1.8041040E-003
 1.0200000E+003, 0.0000000E+000, 1.8079013E-003
 1.0300000E+003, 0.0000000E+000, 1.8131539E-003
 1.0400000E+003, 0.0000000E+000, 1.8198095E-003
 1.0500000E+003, 0.0000000E+000, 1.8280454E-003
 1.0600000E+003, 0.0000000E+000, 1.8379371E-003
 1.0700000E+003, 0.0000000E+000, 1.8497848E-003
 1.0800000E+003, 0.0000000E+000, 1.8637504E-003
 1.0900000E+003, 0.0000000E+000, 1.8800943E-003
 1.1000000E+003, 0.0000000E+000, 1.8990492E-003
 1.1100000E+003, 0.0000000E+000, 1.9207819E-003
 1.1200000E+003, 0.0000000E+000, 1.9451099E-003
 1.1300000E+003, 0.0000000E+000, 1.9719803E-003
 1.1400000E+003, 0.0000000E+000, 2.0010689E-003
 1.1500000E+003, 0.0000000E+000, 2.0322036E-003
 1.1600000E+003, 0.0000000E+000, 2.0650478E-003
 1.1700000E+003, 0.0000000E+000, 2.0991357E-003
 1.1800000E+003, 0.0000000E+000, 2.1341909E-003
 1.1900000E+003, 0.0000000E+000, 2.1700466E-003
 1.2000000E+003, 0.0000000E+000, 2.2063950E-003
 1.2100000E+003, 0.0000000E+000, 2.2434270E-003
 1.2200000E+003, 0.0000000E+000, 2.2812171E-003
 1.2300000E+003, 0.0000000E+000, 2.3194884E-003
 1.2400000E+003, 0.0000000E+000, 2.3578131E-003
 1.2500000E+003, 0.0000000E+000, 2.3959606E-003
 1.2600000E+003, 0.0000000E+000, 2.4338831E-003
 1.2700000E+003, 0.0000000E+000, 2.4713436E-003
 1.2800000E+003, 0.0000000E+000, 2.5082699E-003
 1.2900000E+003, 0.0000000E+000, 2.5445814E-003
 1.3000000E+003, 0.0000000E+000, 2.5801885E-003
 1.3100000E+003, 0.0000000E+000, 2.6149942E-003
 1.3200000E+003, 0.0000000E+000, 2.6490196E-003
 1.3300000E+003, 0.0000000E+000, 2.6821381E-003
 1.3400000E+003, 0.0000000E+000, 2.7144791E-003
 1.3500000E+003, 0.0000000E+000, 2.7463015E-003
 1.3600000E+003, 0.0000000E+000, 2.7773500E-003
 1.3700000E+003, 0.0000000E+000, 2.8073785E-003
 1.3800000E+003, 0.0000000E+000, 2.8363478E-003
 1.3900000E+003, 0.0000000E+000, 2.8642267E-003
 1.4000000E+003, 0.0000000E+000, 2.8907917E-003
 1.4100000E+003, 0.0000000E+000, 2.9159974E-003
 1.4200000E+003, 0.0000000E+000, 2.9397926E-003
 1.4300000E+003, 0.0000000E+000, 2.9621636E-003
 1.4400000E+003, 0.0000000E+000, 2.9831847E-003
 1.4500000E+003, 0.0000000E+000, 3.0029075E-003
 1.4600000E+003, 0.0000000E+000, 3.0213424E-003
 1.4700000E+003, 0.0000000E+000, 3.0384784E-003
 1.4800000E+003, 0.0000000E+000, 3.0541596E-003
 1.4900000E+003, 0.0000000E+000, 3.0684389E-003
 1.5000000E+003, 0.0000000E+000, 3.0813343E-003
 1.5100000E+003, 0.0000000E+000, 3.0929134E-003
 1.5200000E+003, 0.0000000E+000, 3.1032707E-003
 1.5300000E+003, 0.0000000E+000, 3.1124073E-003
 1.5400000E+003, 0.0000000E+000, 3.1203895E-003
 1.5500000E+003, 0.0000000E+000, 3.1272716E-003
 1.5600000E+003, 0.0000000E+000, 3.1331123E-003
 1.5700000E+003, 0.0000000E+000, 3.1378305E-003
 1.5800000E+003, 0.0000000E+000, 3.1415120E-003
 1.5900000E+003, 0.0000000E+000, 3.1441632E-003
 1.6000000E+003, 0.0000000E+000, 3.1458773E-003
 1.6100000E+003, 0.0000000E+000, 3.1466242E-003
 1.6200000E+003, 0.0000000E+000, 3.1464747E-003
 1.6300000E+003, 0.0000000E+000, 3.1454116E-003
 1.6400000E+003, 0.0000000E+000, 3.1433668E-003
 1.6500000E+003, 0.0000000E+000, 3.1405102E-003
 1.6600000E+003, 0.0000000E+000, 3.1367857E-003
 1.6700000E+003, 0.0000000E+000, 3.1322267E-003
 1.6800000E+003, 0.0000000E+000, 3.1268222E-003
 1.6900000E+003, 0.0000000E+000, 3.1206263E-003
 1.7000000E+003, 0.0000000E+000, 3.1136444E-003
 1.7100000E+003, 0.0000000E+000, 3.1058599E-003
 1.7200000E+003, 0.0000000E+000, 3.0973068E-003
 1.7300000E+003, 0.0000000E+000, 3.0879832E-003
 1.7400000E+003, 0.0000000E+000, 3.0779722E-003
 1.7500000E+003, 0.0000000E+000, 3.0672205E-003
 1.7600000E+003, 0.0000000E+000, 3.0558012E-003
 1.7700000E+003, 0.0000000E+000, 3.0436968E-003
 1.7800000E+003, 0.0000000E+000, 3.0309766E-003
 1.7900000E+003, 0.0000000E+000, 3.0176155E-003
 1.8000000E+003, 0.0000000E+000, 3.0036370E-003
 1.8100000E+003, 0.0000000E+000, 2.9890607E-003
 1.8200000E+003, 0.0000000E+000, 2.9739918E-003
 1.8300000E+003, 0.0000000E+000, 2.9583880E-003
 1.8400000E+003, 0.0000000E+000, 2.9422443E-003
 1.8500000E+003, 0.0000000E+000, 2.9256161E-003
 1.8600000E+003, 0.0000000E+000, 2.9085206E-003
 1.8700000E+003, 0.0000000E+000, 2.8909884E-003
 1.8800000E+003, 0.0000000E+000, 2.8729866E-003
 1.8900000E+003, 0.0000000E+000, 2.8545552E-003
 1.9000000E+003, 0.0000000E+000, 2.8357177E-003
 1.9100000E+003, 0.0000000E+000, 2.8165039E-003
 1.9200000E+003, 0.0000000E+000, 2.7969274E-003
 1.9300000E+003, 0.0000000E+000, 2.7770774E-003
 1.9400000E+003, 0.0000000E+000, 2.7569058E-003
 1.9500000E+003, 0.0000000E+000, 2.7362743E-003
 1.9600000E+003, 0.0000000E+000, 2.7153852E-003
 1.9700000E+003, 0.0000000E+000, 2.6942604E-003
 1.9800000E+003, 0.0000000E+000, 2.6728816E-003
 1.9900000E+003, 0.0000000E+000, 2.6511745E-003
 2.0000000E+003, 0.0000000E+000, 2.6291683E-003
 2.0100000E+003, 0.0000000E+000, 2.6070083E-003
 2.0200000E+003, 0.0000000E+000, 2.5845936E-003
 2.0300000E+003, 0.0000000E+000, 2.5619873E-003
 2.0400000E+003, 0.0000000E+000, 2.5391385E-003
 2.0500000E+003, 0.0000000E+000, 2.5161084E-003
 2.0600000E+003, 0.0000000E+000, 2.4929900E-003
 2.0700000E+003, 0.0000000E+000, 2.4696341E-003
 2.0800000E+003, 0.0000000E+000, 2.4461526E-003
 2.0900000E+003, 0.0000000E+000, 2.4224933E-003
 2.1000000E+003, 0.0000000E+000, 2.3987506E-003
 2.1100000E+003, 0.0000000E+000, 2.3747902E-003
 2.1200000E+003, 0.0000000E+000, 2.3507343E-003
 2.1300000E+003, 0.0000000E+000, 2.3265050E-003
 2.1400000E+003, 0.0000000E+000, 2.3021869E-003
 2.1500000E+003, 0.0000000E+000, 2.2776799E-003
 2.1600000E+003, 0.0000000E+000, 2.2531041E-003
 2.1700000E+003, 0.0000000E+000, 2.2284150E-003
 2.1800000E+003, 0.0000000E+000, 2.2035236E-003
 2.1900000E+003, 0.0000000E+000, 2.1786568E-003
 2.2000000E+003, 0.0000000E+000, 2.1537375E-003
 2.2100000E+003, 0.0000000E+000, 2.1285833E-003
 2.2200000E+003, 0.0000000E+000, 2.1034831E-003
 2.2300000E+003, 0.0000000E+000, 2.0782192E-003
 2.2400000E+003, 0.0000000E+000, 2.0528408E-003
 2.2500000E+003, 0.0000000E+000, 2.0276084E-003
 2.2600000E+003, 0.0000000E+000, 2.0021065E-003
 2.2700000E+003, 0.0000000E+000, 1.9767115E-003
 2.2800000E+003, 0.0000000E+000, 1.9512089E-003
 2.2900000E+003, 0.0000000E+000, 1.9255944E-003
 2.3000000E+003, 0.0000000E+000, 1.9000497E-003
 2.3100000E+003, 0.0000000E+000, 1.8743530E-003
 2.3200000E+003, 0.0000000E+000, 1.8486829E-003
 2.3300000E+003, 0.0000000E+000, 1.8229677E-003
 2.3400000E+003, 0.0000000E+000, 1.7971977E-003
 2.3500000E+003, 0.0000000E+000, 1.7713779E-003
 2.3600000E+003, 0.0000000E+000, 1.7454711E-003
 2.3700000E+003, 0.0000000E+000, 1.7195977E-003
 2.3800000E+003, 0.0000000E+000, 1.6936781E-003
 2.3900000E+003, 0.0000000E+000, 1.6678537E-003
 2.4000000E+003, 0.0000000E+000, 1.6419413E-003
 2.4100000E+003, 0.0000000E+000, 1.6161379E-003
 2.4200000E+003, 0.0000000E+000, 1.5902078E-003
 2.4300000E+003, 0.0000000E+000, 1.5643964E-003
 2.4400000E+003, 0.0000000E+000, 1.5385795E-003
 2.4500000E+003, 0.0000000E+000, 1.5128578E-003
 2.4600000E+003, 0.0000000E+000, 1.4871553E-003
 2.4700000E+003, 0.0000000E+000, 1.4615110E-003
 2.4800000E+003, 0.0000000E+000, 1.4359494E-003
 2.4900000E+003, 0.0000000E+000, 1.4104566E-003
 2.5000000E+003, 0.0000000E+000, 1.3850247E-003
 2.5100000E+003, 0.0000000E+000, 1.3596820E-003
 2.5200000E+003, 0.0000000E+000, 1.3344492E-003
 2.5300000E+003, 0.0000000E+000, 1.3092800E-003
 2.5400000E+003, 0.0000000E+000, 1.2842798E-003
 2.5500000E+003, 0.0000000E+000, 1.2593221E-003
 2.5600000E+003, 0.0000000E+000, 1.2345867E-003
 2.5700000E+003, 0.0000000E+000, 1.2098419E-003
 2.5800000E+003, 0.0000000E+000, 1.1853986E-003
 2.5900000E+003, 0.0000000E+000, 1.1610015E-003
 2.6000000E+003, 0.0000000E+000, 1.1367564E-003
 2.6100000E+003, 0.0000000E+000, 1.1127948E-003
 2.6200000E+003, 0.0000000E+000, 1.0888633E-003
 2.6300000E+003, 0.0000000E+000, 1.0652963E-003
 2.6400000E+003, 0.0000000E+000, 1.0418842E-003
 2.6500000E+003, 0.0000000E+000, 1.0186629E-003
 2.6600000E+003, 0.0000000E+000, 9.9585518E-004
 2.6700000E+003, 0.0000000E+000, 9.7303669E-004
 2.6800000E+003, 0.0000000E+000, 9.5071581E-004
 2.6900000E+003, 0.0000000E+000, 9.2850733E-004
 2.7000000E+003, 0.0000000E+000, 9.0660322E-004
 2.7100000E+003, 0.0000000E+000, 8.8511180E-004
 2.7200000E+003, 0.0000000E+000, 8.6370857E-004
 2.7300000E+003, 0.0000000E+000, 8.4276627E-004
 2.7400000E+003, 0.0000000E+000, 8.2201558E-004
 2.7500000E+003, 0.0000000E+000, 8.0161847E-004
 2.7600000E+003, 0.0000000E+000, 7.8159627E-004
 2.7700000E+003, 0.0000000E+000, 7.6172164E-004
 2.7800000E+003, 0.0000000E+000, 7.4241228E-004
 2.7900000E+003, 0.0000000E+000, 7.2335628E-004
 2.8000000E+003, 0.0000000E+000, 7.0446463E-004
 2.8100000E+003, 0.0000000E+000, 6.8619443E-004
 2.8200000E+003, 0.0000000E+000, 6.6816245E-004
 2.8300000E+003, 0.0000000E+000, 6.5031719E-004
 2.8400000E+003, 0.0000000E+000, 6.3308184E-004
 2.8500000E+003, 0.0000000E+000, 6.1617050E-004
 2.8600000E+003, 0.0000000E+000, 5.9944332E-004
 2.8700000E+003, 0.0000000E+000, 5.8320786E-004
 2.8800000E+003, 0.0000000E+000, 5.6742749E-004
 2.8900000E+003, 0.0000000E+000, 5.5180490E-004
 2.9000000E+003, 0.0000000E+000, 5.3651599E-004
 2.9100000E+003, 0.0000000E+000, 5.2173756E-004
 2.9200000E+003, 0.0000000E+000, 5.0736067E-004
 2.9300000E+003, 0.0000000E+000, 4.9318450E-004
 2.9400000E+003, 0.0000000E+000, 4.7938989E-004
 2.9500000E+003, 0.0000000E+000, 4.6605716E-004
 2.9600000E+003, 0.0000000E+000, 4.5310867E-004
 2.9700000E+003, 0.0000000E+000, 4.4035596E-004
 2.9800000E+003, 0.0000000E+000, 4.2792391E-004
 2.9900000E+003, 0.0000000E+000, 4.1590650E-004
 3.0000000E+003, 0.0000000E+000, 4.0431170E-004
