s,kW/m2,kg/m2/s
 5.0000000E+002, 0.0000000E+000, 2.8768732E-003
 5.1000000E+002, 0.0000000E+000, 2.8190870E-003
 5.2000000E+002, 0.0000000E+000, 2.7510683E-003
 5.3000000E+002, 0.0000000E+000, 2.6811891E-003
 5.4000000E+002, 0.0000000E+000, 2.6171890E-003
 5.5000000E+002, 0.0000000E+000, 2.5658211E-003
 5.6000000E+002, 0.0000000E+000, 2.5315596E-003
 5.7000000E+002, 0.0000000E+000, 2.5156311E-003
 5.8000000E+002, 0.0000000E+000, 2.5154335E-003
 5.9000000E+002, 0.0000000E+000, 2.5260666E-003
 6.0000000E+002, 0.0000000E+000, 2.5422867E-003
 6.1000000E+002, 0.0000000E+000, 2.5597773E-003
 6.2000000E+002, 0.0000000E+000, 2.5760167E-003
 6.3000000E+002, 0.0000000E+000, 2.5923233E-003
 6.4000000E+002, 0.0000000E+000, 2.6095194E-003
 6.5000000E+002, 0.0000000E+000, 2.6251222E-003
 6.6000000E+002, 0.0000000E+000, 2.6372942E-003
 6.7000000E+002, 0.0000000E+000, 2.6440009E-003
 6.8000000E+002, 0.0000000E+000, 2.6439522E-003
 6.9000000E+002, 0.0000000E+000, 2.6359427E-003
 7.0000000E+002, 0.0000000E+000, 2.6199998E-003
 7.1000000E+002, 0.0000000E+000, 2.5971323E-003
 7.2000000E+002, 0.0000000E+000, 2.5690596E-003
 7.3000000E+002, 0.0000000E+000, 2.5377357E-003
 7.4000000E+002, 0.0000000E+000, 2.5052206E-003
 7.5000000E+002, 0.0000000E+000, 2.4729483E-003
 7.6000000E+002, 0.0000000E+000, 2.4426249E-003
 7.7000000E+002, 0.0000000E+000, 2.4157643E-003
 7.8000000E+002, 0.0000000E+000, 2.3935816E-003
 7.9000000E+002, 0.0000000E+000, 2.3772094E-003
 8.0000000E+002, 0.0000000E+000, 2.3675658E-003
 8.1000000E+002, 0.0000000E+000, 2.3650499E-003
 8.2000000E+002, 0.0000000E+000, 2.3695665E-003
 8.3000000E+002, 0.0000000E+000, 2.3807986E-003
 8.4000000E+002, 0.0000000E+000, 2.3983545E-003
 8.5000000E+002, 0.0000000E+000, 2.4224233E-003
 8.6000000E+002, 0.0000000E+000, 2.4538411E-003
 8.7000000E+002, 0.0000000E+000, 2.4916683E-003
 8.8000000E+002, 0.0000000E+000, 2.5345970E-003
 8.9000000E+002, 0.0000000E+000, 2.5823967E-003
 9.0000000E+002, 0.0000000E+000, 2.6350308E-003
 9.1000000E+002, 0.0000000E+000, 2.6924712E-003
 9.2000000E+002, 0.0000000E+000, 2.7545255E-003
 9.3000000E+002, 0.0000000E+000, 2.8207753E-003
 9.4000000E+002, 0.0000000E+000, 2.8900544E-003
 9.5000000E+002, 0.0000000E+000, 2.9611442E-003
 9.6000000E+002, 0.0000000E+000, 3.0327131E-003
 9.7000000E+002, 0.0000000E+000, 3.1033133E-003
 9.8000000E+002, 0.0000000E+000, 3.1715390E-003
 9.9000000E+002, 0.0000000E+000, 3.2376267E-003
 1.0000000E+003, 0.0000000E+000, 3.3017602E-003
 1.0100000E+003, 0.0000000E+000, 3.3635975E-003
 1.0200000E+003, 0.0000000E+000, 3.4223439E-003
 1.0300000E+003, 0.0000000E+000, 3.4787178E-003
 1.0400000E+003, 0.0000000E+000, 3.5327635E-003
 1.0500000E+003, 0.0000000E+000, 3.5854308E-003
 1.0600000E+003, 0.0000000E+000, 3.6374262E-003
 1.0700000E+003, 0.0000000E+000, 3.6898983E-003
 1.0800000E+003, 0.0000000E+000, 3.7442662E-003
 1.0900000E+003, 0.0000000E+000, 3.8004655E-003
 1.1000000E+003, 0.0000000E+000, 3.8580802E-003
 1.1100000E+003, 0.0000000E+000, 3.9170723E-003
 1.1200000E+003, 0.0000000E+000, 3.9763686E-003
 1.1300000E+003, 0.0000000E+000, 4.0356239E-003
 1.1400000E+003, 0.0000000E+000, 4.0942092E-003
 1.1500000E+003, 0.0000000E+000, 4.1513105E-003
 1.1600000E+003, 0.0000000E+000, 4.2060933E-003
 1.1700000E+003, 0.0000000E+000, 4.2579343E-003
 1.1800000E+003, 0.0000000E+000, 4.3066245E-003
 1.1900000E+003, 0.0000000E+000, 4.3519418E-003
 1.2000000E+003, 0.0000000E+000, 4.3937773E-003
 1.2100000E+003, 0.0000000E+000, 4.4321880E-003
 1.2200000E+003, 0.0000000E+000, 4.4674893E-003
 1.2300000E+003, 0.0000000E+000, 4.4999111E-003
 1.2400000E+003, 0.0000000E+000, 4.5293776E-003
 1.2500000E+003, 0.0000000E+000, 4.5564971E-003
 1.2600000E+003, 0.0000000E+000, 4.5812576E-003
 1.2700000E+003, 0.0000000E+000, 4.6037450E-003
 1.2800000E+003, 0.0000000E+000, 4.6239377E-003
 1.2900000E+003, 0.0000000E+000, 4.6417442E-003
 1.3000000E+003, 0.0000000E+000, 4.6573423E-003
 1.3100000E+003, 0.0000000E+000, 4.6703396E-003
 1.3200000E+003, 0.0000000E+000, 4.6807375E-003
 1.3300000E+003, 0.0000000E+000, 4.6884233E-003
 1.3400000E+003, 0.0000000E+000, 4.6931623E-003
 1.3500000E+003, 0.0000000E+000, 4.6953758E-003
 1.3600000E+003, 0.0000000E+000, 4.6945590E-003
 1.3700000E+003, 0.0000000E+000, 4.6909833E-003
 1.3800000E+003, 0.0000000E+000, 4.6845508E-003
 1.3900000E+003, 0.0000000E+000, 4.6754520E-003
 1.4000000E+003, 0.0000000E+000, 4.6635482E-003
 1.4100000E+003, 0.0000000E+000, 4.6489488E-003
 1.4200000E+003, 0.0000000E+000, 4.6317935E-003
 1.4300000E+003, 0.0000000E+000, 4.6120065E-003
 1.4400000E+003, 0.0000000E+000, 4.5896570E-003
 1.4500000E+003, 0.0000000E+000, 4.5646847E-003
 1.4600000E+003, 0.0000000E+000, 4.5371273E-003
 1.4700000E+003, 0.0000000E+000, 4.5068136E-003
 1.4800000E+003, 0.0000000E+000, 4.4738733E-003
 1.4900000E+003, 0.0000000E+000, 4.4382399E-003
 1.5000000E+003, 0.0000000E+000, 4.3999016E-003
 1.5100000E+003, 0.0000000E+000, 4.3589330E-003
 1.5200000E+003, 0.0000000E+000, 4.3150583E-003
 1.5300000E+003, 0.0000000E+000, 4.2682597E-003
 1.5400000E+003, 0.0000000E+000, 4.2186307E-003
 1.5500000E+003, 0.0000000E+000, 4.1658273E-003
 1.5600000E+003, 0.0000000E+000, 4.1097810E-003
 1.5700000E+003, 0.0000000E+000, 4.0505514E-003
 1.5800000E+003, 0.0000000E+000, 3.9877047E-003
 1.5900000E+003, 0.0000000E+000, 3.9212722E-003
 1.6000000E+003, 0.0000000E+000, 3.8510687E-003
 1.6100000E+003, 0.0000000E+000, 3.7769077E-003
 1.6200000E+003, 0.0000000E+000, 3.6985785E-003
 1.6300000E+003, 0.0000000E+000, 3.6158554E-003
 1.6400000E+003, 0.0000000E+000, 3.5283683E-003
 1.6500000E+003, 0.0000000E+000, 3.4360997E-003
 1.6600000E+003, 0.0000000E+000, 3.3389975E-003
 1.6700000E+003, 0.0000000E+000, 3.2367848E-003
 1.6800000E+003, 0.0000000E+000, 3.1292567E-003
 1.6900000E+003, 0.0000000E+000, 3.0164059E-003
 1.7000000E+003, 0.0000000E+000, 2.8981451E-003
 1.7100000E+003, 0.0000000E+000, 2.7748377E-003
 1.7200000E+003, 0.0000000E+000, 2.6467554E-003
 1.7300000E+003, 0.0000000E+000, 2.5141446E-003
 1.7400000E+003, 0.0000000E+000, 2.3776951E-003
 1.7500000E+003, 0.0000000E+000, 2.2381573E-003
