s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000047E+002,-4.5454545E-004, 1.6248818E+002, 1.6241184E+002, 1.6241184E+002, 1.6241184E+002, 1.6241184E+002, 1.6241184E+002, 1.6241184E+002, 1.6241184E+002, 1.6241184E+002, 1.6241184E+002, 4.0254676E-001, 2.3183555E-002, 4.2573031E-001, 4.2573031E-001, 3.1763667E+001
 8.2000110E+002,-4.5454545E-004, 1.7375038E+002, 1.7367816E+002, 1.7367816E+002, 1.7367816E+002, 1.7367816E+002, 1.7367816E+002, 1.7367816E+002, 1.7367816E+002, 1.7367816E+002, 1.7367816E+002, 3.8003829E-001, 3.1114286E-002, 4.1115258E-001, 4.1115258E-001, 2.7318094E+001
 8.3000066E+002,-4.5454545E-004, 1.8426610E+002, 1.8419426E+002, 1.8419426E+002, 1.8419426E+002, 1.8419426E+002, 1.8419426E+002, 1.8419426E+002, 1.8419426E+002, 1.8419426E+002, 1.8419426E+002, 3.7138128E-001, 3.6698872E-002, 4.0808015E-001, 4.0808015E-001, 2.5436025E+001
 8.4000020E+002,-4.5454545E-004, 1.9406794E+002, 1.9399959E+002, 1.9399959E+002, 1.9399959E+002, 1.9399959E+002, 1.9399959E+002, 1.9399959E+002, 1.9399959E+002, 1.9399959E+002, 1.9399959E+002, 3.6389290E-001, 3.4633222E-002, 3.9852612E-001, 3.9852612E-001, 2.4914862E+001
 8.5000086E+002,-4.5454545E-004, 2.0332733E+002, 2.0325843E+002, 2.0325843E+002, 2.0325843E+002, 2.0325843E+002, 2.0325843E+002, 2.0325843E+002, 2.0325843E+002, 2.0325843E+002, 2.0325843E+002, 3.6184145E-001, 3.9524657E-002, 4.0136611E-001, 4.0136611E-001, 2.4696455E+001
 8.6000066E+002,-4.5454545E-004, 2.1265549E+002, 2.1258421E+002, 2.1258421E+002, 2.1258421E+002, 2.1258421E+002, 2.1258421E+002, 2.1258421E+002, 2.1258421E+002, 2.1258421E+002, 2.1258421E+002, 3.6957876E-001, 5.3437090E-002, 4.2301585E-001, 4.2301585E-001, 2.3651543E+001
 8.7000044E+002,-4.5454545E-004, 2.2303236E+002, 2.2295754E+002, 2.2295754E+002, 2.2295754E+002, 2.2295754E+002, 2.2295754E+002, 2.2295754E+002, 2.2295754E+002, 2.2295754E+002, 2.2295754E+002, 3.6721315E-001, 6.5406732E-002, 4.3261988E-001, 4.3261988E-001, 2.0509553E+001
 8.8000124E+002,-4.5454545E-004, 2.3422813E+002, 2.3414709E+002, 2.3414709E+002, 2.3414709E+002, 2.3414709E+002, 2.3414709E+002, 2.3414709E+002, 2.3414709E+002, 2.3414709E+002, 2.3414709E+002, 3.6688709E-001, 6.9750336E-002, 4.3663743E-001, 4.3663743E-001, 1.8597569E+001
 8.9000065E+002,-4.5454545E-004, 2.4567374E+002, 2.4559470E+002, 2.4559470E+002, 2.4559470E+002, 2.4559470E+002, 2.4559470E+002, 2.4559470E+002, 2.4559470E+002, 2.4559470E+002, 2.4559470E+002, 3.5772459E-001, 6.8758332E-002, 4.2648292E-001, 4.2648292E-001, 1.7978543E+001
 9.0000128E+002,-4.5454545E-004, 2.5586047E+002, 2.5578513E+002, 2.5578513E+002, 2.5578513E+002, 2.5578513E+002, 2.5578513E+002, 2.5578513E+002, 2.5578513E+002, 2.5578513E+002, 2.5578513E+002, 3.5175936E-001, 6.5081454E-002, 4.1684081E-001, 4.1684081E-001, 1.8324685E+001
 9.1000017E+002,-4.5454545E-004, 2.6551182E+002, 2.6543655E+002, 2.6543655E+002, 2.6543655E+002, 2.6543655E+002, 2.6543655E+002, 2.6543655E+002, 2.6543655E+002, 2.6543655E+002, 2.6543655E+002, 3.4564975E-001, 6.0758682E-002, 4.0640844E-001, 4.0640844E-001, 1.8010308E+001
 9.2000034E+002,-4.5454545E-004, 2.7433044E+002, 2.7425855E+002, 2.7425855E+002, 2.7425855E+002, 2.7425855E+002, 2.7425855E+002, 2.7425855E+002, 2.7425855E+002, 2.7425855E+002, 2.7425855E+002, 3.3486850E-001, 5.9203039E-002, 3.9407154E-001, 3.9407154E-001, 1.7367301E+001
 9.3000058E+002,-4.5454545E-004, 2.8432550E+002, 2.8423948E+002, 2.8423948E+002, 2.8423948E+002, 2.8423948E+002, 2.8423948E+002, 2.8423948E+002, 2.8423948E+002, 2.8423948E+002, 2.8423948E+002, 3.4966748E-001, 8.1070897E-002, 4.3073838E-001, 4.3073838E-001, 1.5962522E+001
 9.4000001E+002,-4.5454545E-004, 2.9892444E+002, 2.9882393E+002, 2.9882393E+002, 2.9882393E+002, 2.9882393E+002, 2.9882393E+002, 2.9882393E+002, 2.9882393E+002, 2.9882393E+002, 2.9882393E+002, 3.5580941E-001, 1.0360303E-001, 4.5941244E-001, 4.5941244E-001, 1.3892518E+001
 9.5000109E+002,-4.5454545E-004, 3.1561089E+002, 3.1550270E+002, 3.1550270E+002, 3.1550270E+002, 3.1550270E+002, 3.1550270E+002, 3.1550270E+002, 3.1550270E+002, 3.1550270E+002, 3.1550270E+002, 3.5877866E-001, 1.1806911E-001, 4.7684777E-001, 4.7684777E-001, 1.2720585E+001
 9.6000032E+002,-4.5454545E-004, 3.3088441E+002, 3.3078138E+002, 3.3078138E+002, 3.3078138E+002, 3.3078138E+002, 3.3078138E+002, 3.3078138E+002, 3.3078138E+002, 3.3078138E+002, 3.3078138E+002, 3.5761910E-001, 1.2236449E-001, 4.7998359E-001, 4.7998359E-001, 1.2126425E+001
 9.7000078E+002,-4.5454545E-004, 3.4515948E+002, 3.4505670E+002, 3.4505670E+002, 3.4505670E+002, 3.4505670E+002, 3.4505670E+002, 3.4505670E+002, 3.4505670E+002, 3.4505670E+002, 3.4505670E+002, 3.5056129E-001, 1.3122174E-001, 4.8178303E-001, 4.8178303E-001, 1.1258900E+001
 9.8000043E+002,-4.5454545E-004, 3.5839189E+002, 3.5829286E+002, 3.5829286E+002, 3.5829286E+002, 3.5829286E+002, 3.5829286E+002, 3.5829286E+002, 3.5829286E+002, 3.5829286E+002, 3.5829286E+002, 3.3785447E-001, 1.3090771E-001, 4.6876217E-001, 4.6876217E-001, 1.1197026E+001
 9.9000062E+002,-4.5454545E-004, 3.7115093E+002, 3.7104942E+002, 3.7104942E+002, 3.7104942E+002, 3.7104942E+002, 3.7104942E+002, 3.7104942E+002, 3.7104942E+002, 3.7104942E+002, 3.7104942E+002, 3.3761448E-001, 1.2779384E-001, 4.6540833E-001, 4.6540833E-001, 1.1299630E+001
 1.0000003E+003,-4.5454545E-004, 3.8331388E+002, 3.8321818E+002, 3.8321818E+002, 3.8321818E+002, 3.8321818E+002, 3.8321818E+002, 3.8321818E+002, 3.8321818E+002, 3.8321818E+002, 3.8321818E+002, 3.2169320E-001, 1.3753220E-001, 4.5922540E-001, 4.5922540E-001, 9.9171097E+000
 1.0100008E+003,-4.5454545E-004, 3.9431807E+002, 3.9422790E+002, 3.9422790E+002, 3.9422790E+002, 3.9422790E+002, 3.9422790E+002, 3.9422790E+002, 3.9422790E+002, 3.9422790E+002, 3.9422790E+002, 2.9660717E-001, 1.4205346E-001, 4.3866063E-001, 4.3866063E-001, 8.0978697E+000
 1.0200009E+003,-4.5454545E-004, 3.9796584E+002, 3.9791763E+002, 3.9791763E+002, 3.9791763E+002, 3.9791763E+002, 3.9791763E+002, 3.9791763E+002, 3.9791763E+002, 3.9791763E+002, 3.9791763E+002, 2.5913433E-001, 1.1370748E-001, 3.7284181E-001, 3.7284181E-001, 6.7477341E+000
 1.0300008E+003,-4.5454545E-004, 3.9565892E+002, 3.9562650E+002, 3.9562650E+002, 3.9562650E+002, 3.9562650E+002, 3.9562650E+002, 3.9562650E+002, 3.9562650E+002, 3.9562650E+002, 3.9562650E+002, 2.3287740E-001, 1.0298536E-001, 3.3586277E-001, 3.3586277E-001, 5.9863008E+000
 1.0400014E+003,-4.5454545E-004, 3.9055503E+002, 3.9053988E+002, 3.9053988E+002, 3.9053988E+002, 3.9053988E+002, 3.9053988E+002, 3.9053988E+002, 3.9053988E+002, 3.9053988E+002, 3.9053988E+002, 2.0486832E-001, 7.5746980E-002, 2.8061530E-001, 2.8061530E-001, 5.2865391E+000
 1.0500014E+003,-4.5454545E-004, 3.8210997E+002, 3.8211318E+002, 3.8211318E+002, 3.8211318E+002, 3.8211318E+002, 3.8211318E+002, 3.8211318E+002, 3.8211318E+002, 3.8211318E+002, 3.8211318E+002, 1.7989168E-001, 5.3987932E-002, 2.3387962E-001, 2.3387962E-001, 4.7659612E+000
 1.0600019E+003,-4.5454545E-004, 3.7236546E+002, 3.7237151E+002, 3.7237151E+002, 3.7237151E+002, 3.7237151E+002, 3.7237151E+002, 3.7237151E+002, 3.7237151E+002, 3.7237151E+002, 3.7237151E+002, 1.7723761E-001, 4.7788216E-002, 2.2502582E-001, 2.2502582E-001, 4.7866165E+000
 1.0700020E+003,-4.5454545E-004, 3.6407621E+002, 3.6408323E+002, 3.6408323E+002, 3.6408323E+002, 3.6408323E+002, 3.6408323E+002, 3.6408323E+002, 3.6408323E+002, 3.6408323E+002, 3.6408323E+002, 1.5878001E-001, 4.0348777E-002, 1.9912878E-001, 1.9912878E-001, 4.2856869E+000
 1.0800014E+003,-4.5454545E-004, 3.5452931E+002, 3.5454980E+002, 3.5454980E+002, 3.5454980E+002, 3.5454980E+002, 3.5454980E+002, 3.5454980E+002, 3.5454980E+002, 3.5454980E+002, 3.5454980E+002, 1.1339994E-001, 2.4122892E-002, 1.3752284E-001, 1.3752284E-001, 3.3140837E+000
 1.0900015E+003,-4.5454545E-004, 3.4379418E+002, 3.4381720E+002, 3.4381720E+002, 3.4381720E+002, 3.4381720E+002, 3.4381720E+002, 3.4381720E+002, 3.4381720E+002, 3.4381720E+002, 3.4381720E+002, 9.2331204E-002, 1.7435191E-002, 1.0976640E-001, 1.0976640E-001, 2.8478396E+000
 1.1000008E+003,-4.5454545E-004, 3.3426448E+002, 3.3428617E+002, 3.3428617E+002, 3.3428617E+002, 3.3428617E+002, 3.3428617E+002, 3.3428617E+002, 3.3428617E+002, 3.3428617E+002, 3.3428617E+002, 9.1215786E-002, 1.4507117E-002, 1.0572290E-001, 1.0572290E-001, 2.8433700E+000
 1.1100005E+003,-4.5454545E-004, 3.2604871E+002, 3.2606790E+002, 3.2606790E+002, 3.2606790E+002, 3.2606790E+002, 3.2606790E+002, 3.2606790E+002, 3.2606790E+002, 3.2606790E+002, 3.2606790E+002, 9.4836090E-002, 1.4580910E-002, 1.0941700E-001, 1.0941700E-001, 2.9060981E+000
 1.1200027E+003,-4.5454545E-004, 3.1854623E+002, 3.1856601E+002, 3.1856601E+002, 3.1856601E+002, 3.1856601E+002, 3.1856601E+002, 3.1856601E+002, 3.1856601E+002, 3.1856601E+002, 3.1856601E+002, 8.1592409E-002, 6.7011851E-003, 8.8293594E-002, 8.8293594E-002, 2.7362774E+000
 1.1300032E+003,-4.5454545E-004, 3.1105681E+002, 3.1107934E+002, 3.1107934E+002, 3.1107934E+002, 3.1107934E+002, 3.1107934E+002, 3.1107934E+002, 3.1107934E+002, 3.1107934E+002, 3.1107934E+002, 5.5408250E-002,-2.2654340E-003, 5.3142816E-002, 5.3142816E-002, 2.2990366E+000
 1.1400031E+003,-4.5454545E-004, 3.0330731E+002, 3.0333127E+002, 3.0333127E+002, 3.0333127E+002, 3.0333127E+002, 3.0333127E+002, 3.0333127E+002, 3.0333127E+002, 3.0333127E+002, 3.0333127E+002, 2.6750799E-002,-1.0861701E-002, 1.5889098E-002, 1.5889098E-002, 1.7964051E+000
 1.1500012E+003,-4.5454545E-004, 2.9595659E+002, 2.9597916E+002, 2.9597916E+002, 2.9597916E+002, 2.9597916E+002, 2.9597916E+002, 2.9597916E+002, 2.9597916E+002, 2.9597916E+002, 2.9597916E+002, 3.0375621E-002,-1.1212797E-002, 1.9162824E-002, 1.9162824E-002, 1.8542293E+000
 1.1600027E+003,-4.5454545E-004, 2.8942139E+002, 2.8944287E+002, 2.8944287E+002, 2.8944287E+002, 2.8944287E+002, 2.8944287E+002, 2.8944287E+002, 2.8944287E+002, 2.8944287E+002, 2.8944287E+002, 3.2569390E-002,-1.2505182E-002, 2.0064208E-002, 2.0064208E-002, 1.9306490E+000
 1.1700014E+003,-4.5454545E-004, 2.8343964E+002, 2.8345957E+002, 2.8345957E+002, 2.8345957E+002, 2.8345957E+002, 2.8345957E+002, 2.8345957E+002, 2.8345957E+002, 2.8345957E+002, 2.8345957E+002, 3.6436603E-002,-8.9956831E-003, 2.7440919E-002, 2.7440919E-002, 1.8454625E+000
 1.1800029E+003,-4.5454545E-004, 2.7781245E+002, 2.7783167E+002, 2.7783167E+002, 2.7783167E+002, 2.7783167E+002, 2.7783167E+002, 2.7783167E+002, 2.7783167E+002, 2.7783167E+002, 2.7783167E+002, 3.6844522E-002,-1.0050329E-002, 2.6794193E-002, 2.6794193E-002, 1.8310808E+000
 1.1900033E+003,-4.5454545E-004, 2.7240287E+002, 2.7242294E+002, 2.7242294E+002, 2.7242294E+002, 2.7242294E+002, 2.7242294E+002, 2.7242294E+002, 2.7242294E+002, 2.7242294E+002, 2.7242294E+002, 1.2214266E-002,-1.6873225E-002,-4.6589583E-003,-4.6589583E-003, 1.4621680E+000
 1.2000017E+003,-4.5454545E-004, 2.6651099E+002, 2.6653340E+002, 2.6653340E+002, 2.6653340E+002, 2.6653340E+002, 2.6653340E+002, 2.6653340E+002, 2.6653340E+002, 2.6653340E+002, 2.6653340E+002,-2.7958326E-002,-2.6900305E-002,-5.4858631E-002,-5.4858631E-002, 7.2577820E-001
 1.2100032E+003,-4.5454545E-004, 2.6056690E+002, 2.6058906E+002, 2.6058906E+002, 2.6058906E+002, 2.6058906E+002, 2.6058906E+002, 2.6058906E+002, 2.6058906E+002, 2.6058906E+002, 2.6058906E+002,-3.1170004E-002,-2.8146629E-002,-5.9316633E-002,-5.9316633E-002, 6.6124905E-001
 1.2200049E+003,-4.5454545E-004, 2.5499835E+002, 2.5501974E+002, 2.5501974E+002, 2.5501974E+002, 2.5501974E+002, 2.5501974E+002, 2.5501974E+002, 2.5501974E+002, 2.5501974E+002, 2.5501974E+002,-2.8156943E-002,-2.6886386E-002,-5.5043329E-002,-5.5043329E-002, 6.6834599E-001
 1.2300047E+003,-4.5454545E-004, 2.4984874E+002, 2.4986886E+002, 2.4986886E+002, 2.4986886E+002, 2.4986886E+002, 2.4986886E+002, 2.4986886E+002, 2.4986886E+002, 2.4986886E+002, 2.4986886E+002,-2.2169384E-002,-2.5220902E-002,-4.7390287E-002,-4.7390287E-002, 6.7967436E-001
 1.2400034E+003,-4.5454545E-004, 2.4492037E+002, 2.4493993E+002, 2.4493993E+002, 2.4493993E+002, 2.4493993E+002, 2.4493993E+002, 2.4493993E+002, 2.4493993E+002, 2.4493993E+002, 2.4493993E+002,-2.2175936E-002,-2.6077321E-002,-4.8253257E-002,-4.8253257E-002, 7.0299858E-001
 1.2500006E+003,-4.5454545E-004, 2.4026687E+002, 2.4028567E+002, 2.4028567E+002, 2.4028567E+002, 2.4028567E+002, 2.4028567E+002, 2.4028567E+002, 2.4028567E+002, 2.4028567E+002, 2.4028567E+002,-2.2399112E-002,-2.6063879E-002,-4.8462991E-002,-4.8462991E-002, 7.2178344E-001
 1.2600011E+003,-4.5454545E-004, 2.3581665E+002, 2.3583494E+002, 2.3583494E+002, 2.3583494E+002, 2.3583494E+002, 2.3583494E+002, 2.3583494E+002, 2.3583494E+002, 2.3583494E+002, 2.3583494E+002,-2.1040772E-002,-2.4502825E-002,-4.5543597E-002,-4.5543597E-002, 6.3813597E-001
 1.2700043E+003,-4.5454545E-004, 2.3146201E+002, 2.3148024E+002, 2.3148024E+002, 2.3148024E+002, 2.3148024E+002, 2.3148024E+002, 2.3148024E+002, 2.3148024E+002, 2.3148024E+002, 2.3148024E+002,-4.0165904E-002,-2.6679007E-002,-6.6844911E-002,-6.6844911E-002, 2.4449973E-001
 1.2800023E+003,-4.5454545E-004, 2.2726152E+002, 2.2727853E+002, 2.2727853E+002, 2.2727853E+002, 2.2727853E+002, 2.2727853E+002, 2.2727853E+002, 2.2727853E+002, 2.2727853E+002, 2.2727853E+002,-4.9810892E-002,-2.5349172E-002,-7.5160063E-002,-7.5160063E-002, 0.0000000E+000
 1.2900014E+003,-4.5454545E-004, 2.2329330E+002, 2.2331028E+002, 2.2331028E+002, 2.2331028E+002, 2.2331028E+002, 2.2331028E+002, 2.2331028E+002, 2.2331028E+002, 2.2331028E+002, 2.2331028E+002,-4.8128035E-002,-2.4956055E-002,-7.3084090E-002,-7.3084090E-002, 0.0000000E+000
 1.3000085E+003,-4.5454545E-004, 2.1937039E+002, 2.1938661E+002, 2.1938661E+002, 2.1938661E+002, 2.1938661E+002, 2.1938661E+002, 2.1938661E+002, 2.1938661E+002, 2.1938661E+002, 2.1938661E+002,-4.6557373E-002,-2.4487036E-002,-7.1044409E-002,-7.1044409E-002, 0.0000000E+000
 1.3100017E+003,-4.5454545E-004, 2.1571995E+002, 2.1573538E+002, 2.1573538E+002, 2.1573538E+002, 2.1573538E+002, 2.1573538E+002, 2.1573538E+002, 2.1573538E+002, 2.1573538E+002, 2.1573538E+002,-4.5096171E-002,-2.3724361E-002,-6.8820532E-002,-6.8820532E-002, 0.0000000E+000
 1.3200042E+003,-4.5454545E-004, 2.1218877E+002, 2.1220375E+002, 2.1220375E+002, 2.1220375E+002, 2.1220375E+002, 2.1220375E+002, 2.1220375E+002, 2.1220375E+002, 2.1220375E+002, 2.1220375E+002,-4.3720302E-002,-2.3105032E-002,-6.6825334E-002,-6.6825334E-002, 0.0000000E+000
 1.3300082E+003,-4.5454545E-004, 2.0876306E+002, 2.0877777E+002, 2.0877777E+002, 2.0877777E+002, 2.0877777E+002, 2.0877777E+002, 2.0877777E+002, 2.0877777E+002, 2.0877777E+002, 2.0877777E+002,-4.2416725E-002,-2.2622243E-002,-6.5038968E-002,-6.5038968E-002, 0.0000000E+000
 1.3400105E+003,-4.5454545E-004, 2.0538380E+002, 2.0539827E+002, 2.0539827E+002, 2.0539827E+002, 2.0539827E+002, 2.0539827E+002, 2.0539827E+002, 2.0539827E+002, 2.0539827E+002, 2.0539827E+002,-4.1179390E-002,-2.2248723E-002,-6.3428113E-002,-6.3428113E-002, 0.0000000E+000
 1.3500020E+003,-4.5454545E-004, 2.0201879E+002, 2.0203309E+002, 2.0203309E+002, 2.0203309E+002, 2.0203309E+002, 2.0203309E+002, 2.0203309E+002, 2.0203309E+002, 2.0203309E+002, 2.0203309E+002,-3.9995057E-002,-2.2118913E-002,-6.2113970E-002,-6.2113970E-002, 0.0000000E+000
 1.3600026E+003,-4.5454545E-004, 1.9876238E+002, 1.9877620E+002, 1.9877620E+002, 1.9877620E+002, 1.9877620E+002, 1.9877620E+002, 1.9877620E+002, 1.9877620E+002, 1.9877620E+002, 1.9877620E+002,-3.8867585E-002,-2.1471728E-002,-6.0339313E-002,-6.0339313E-002, 0.0000000E+000
 1.3700100E+003,-4.5454545E-004, 1.9567235E+002, 1.9568551E+002, 1.9568551E+002, 1.9568551E+002, 1.9568551E+002, 1.9568551E+002, 1.9568551E+002, 1.9568551E+002, 1.9568551E+002, 1.9568551E+002,-3.7790778E-002,-2.1062820E-002,-5.8853598E-002,-5.8853598E-002, 0.0000000E+000
 1.3800022E+003,-4.5454545E-004, 1.9261293E+002, 1.9262611E+002, 1.9262611E+002, 1.9262611E+002, 1.9262611E+002, 1.9262611E+002, 1.9262611E+002, 1.9262611E+002, 1.9262611E+002, 1.9262611E+002,-3.6759793E-002,-2.0724279E-002,-5.7484072E-002,-5.7484072E-002, 0.0000000E+000
 1.3900092E+003,-4.5454545E-004, 1.8963634E+002, 1.8964930E+002, 1.8964930E+002, 1.8964930E+002, 1.8964930E+002, 1.8964930E+002, 1.8964930E+002, 1.8964930E+002, 1.8964930E+002, 1.8964930E+002,-3.5770150E-002,-2.0556714E-002,-5.6326864E-002,-5.6326864E-002, 0.0000000E+000
 1.4000027E+003,-4.5454545E-004, 1.8663887E+002, 1.8665159E+002, 1.8665159E+002, 1.8665159E+002, 1.8665159E+002, 1.8665159E+002, 1.8665159E+002, 1.8665159E+002, 1.8665159E+002, 1.8665159E+002,-3.4810992E-002,-2.0729175E-002,-5.5540166E-002,-5.5540166E-002, 0.0000000E+000
 1.4100059E+003,-4.5454545E-004, 1.8383175E+002, 1.8384365E+002, 1.8384365E+002, 1.8384365E+002, 1.8384365E+002, 1.8384365E+002, 1.8384365E+002, 1.8384365E+002, 1.8384365E+002, 1.8384365E+002,-3.3893324E-002,-1.9716223E-002,-5.3609548E-002,-5.3609548E-002, 0.0000000E+000
 1.4200083E+003,-4.5454545E-004, 1.8120243E+002, 1.8121365E+002, 1.8121365E+002, 1.8121365E+002, 1.8121365E+002, 1.8121365E+002, 1.8121365E+002, 1.8121365E+002, 1.8121365E+002, 1.8121365E+002,-3.3020993E-002,-1.9376941E-002,-5.2397934E-002,-5.2397934E-002, 0.0000000E+000
 1.4300075E+003,-4.5454545E-004, 1.7865670E+002, 1.7866783E+002, 1.7866783E+002, 1.7866783E+002, 1.7866783E+002, 1.7866783E+002, 1.7866783E+002, 1.7866783E+002, 1.7866783E+002, 1.7866783E+002,-3.2179235E-002,-1.9069930E-002,-5.1249166E-002,-5.1249166E-002, 0.0000000E+000
 1.4400024E+003,-4.5454545E-004, 1.7607997E+002, 1.7609094E+002, 1.7609094E+002, 1.7609094E+002, 1.7609094E+002, 1.7609094E+002, 1.7609094E+002, 1.7609094E+002, 1.7609094E+002, 1.7609094E+002,-3.1369132E-002,-1.8733689E-002,-5.0102821E-002,-5.0102821E-002, 0.0000000E+000
 1.4500117E+003,-4.5454545E-004, 1.7353768E+002, 1.7354868E+002, 1.7354868E+002, 1.7354868E+002, 1.7354868E+002, 1.7354868E+002, 1.7354868E+002, 1.7354868E+002, 1.7354868E+002, 1.7354868E+002,-3.0588333E-002,-1.8492908E-002,-4.9081241E-002,-4.9081241E-002, 0.0000000E+000
 1.4600072E+003,-4.5454545E-004, 1.7102947E+002, 1.7104013E+002, 1.7104013E+002, 1.7104013E+002, 1.7104013E+002, 1.7104013E+002, 1.7104013E+002, 1.7104013E+002, 1.7104013E+002, 1.7104013E+002,-2.9835669E-002,-1.8012832E-002,-4.7848500E-002,-4.7848500E-002, 0.0000000E+000
 1.4700068E+003,-4.5454545E-004, 1.6867009E+002, 1.6868011E+002, 1.6868011E+002, 1.6868011E+002, 1.6868011E+002, 1.6868011E+002, 1.6868011E+002, 1.6868011E+002, 1.6868011E+002, 1.6868011E+002,-2.9114444E-002,-1.7519886E-002,-4.6634330E-002,-4.6634330E-002, 0.0000000E+000
 1.4800134E+003,-4.5454545E-004, 1.6633024E+002, 1.6634034E+002, 1.6634034E+002, 1.6634034E+002, 1.6634034E+002, 1.6634034E+002, 1.6634034E+002, 1.6634034E+002, 1.6634034E+002, 1.6634034E+002,-2.8420828E-002,-1.7076110E-002,-4.5496938E-002,-4.5496938E-002, 0.0000000E+000
 1.4900096E+003,-4.5454545E-004, 1.6404072E+002, 1.6405036E+002, 1.6405036E+002, 1.6405036E+002, 1.6405036E+002, 1.6405036E+002, 1.6405036E+002, 1.6405036E+002, 1.6405036E+002, 1.6405036E+002,-2.7751331E-002,-1.6805501E-002,-4.4556832E-002,-4.4556832E-002, 0.0000000E+000
 1.5000000E+003,-4.5454545E-004, 1.6187819E+002, 1.6188742E+002, 1.6188742E+002, 1.6188742E+002, 1.6188742E+002, 1.6188742E+002, 1.6188742E+002, 1.6188742E+002, 1.6188742E+002, 1.6188742E+002,-2.7103249E-002,-1.6686184E-002,-4.3789432E-002,-4.3789432E-002, 0.0000000E+000
