s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000011E+002, 3.0875301E-002, 6.2136467E+001, 2.4560213E+001, 2.7506865E+001, 3.1568266E+001, 3.6912709E+001, 4.3696817E+001, 5.2046516E+001, 5.3996659E+001, 5.3996659E+001, 5.3996659E+001, 2.0476642E-001, 1.9515570E-001, 3.9992213E-001, 3.9992213E-001, 1.4343630E+001
 8.2000130E+002, 3.0691893E-002, 6.2631259E+001, 2.5211595E+001, 2.8352340E+001, 3.2622066E+001, 3.8179425E+001, 4.5174204E+001, 5.3233059E+001, 5.3306374E+001, 5.3306374E+001, 5.3306374E+001, 2.0557079E-001, 1.9537314E-001, 4.0094393E-001, 4.0094393E-001, 1.4389657E+001
 8.3000183E+002, 3.0501872E-002, 6.2382721E+001, 2.5395299E+001, 2.8542015E+001, 3.2805848E+001, 3.8337308E+001, 4.5259173E+001, 5.3684958E+001, 5.3684958E+001, 5.3684958E+001, 5.3684958E+001, 2.0111994E-001, 1.9670057E-001, 3.9782051E-001, 3.9782051E-001, 1.4288163E+001
 8.4000110E+002, 3.0322359E-002, 6.2248244E+001, 2.5431718E+001, 2.8564566E+001, 3.2820414E+001, 3.8346016E+001, 4.5287312E+001, 5.3932066E+001, 5.3932066E+001, 5.3932066E+001, 5.3932066E+001, 2.0506627E-001, 1.9534589E-001, 4.0041215E-001, 4.0041215E-001, 1.4415488E+001
 8.5000088E+002, 3.0137393E-002, 6.2351427E+001, 2.5302258E+001, 2.8396703E+001, 3.2638019E+001, 3.8178965E+001, 4.5184139E+001, 5.3675156E+001, 5.3675156E+001, 5.3675156E+001, 5.3675156E+001, 2.0736006E-001, 1.9549904E-001, 4.0285910E-001, 4.0285910E-001, 1.4466699E+001
 8.6000141E+002, 2.9960797E-002, 6.1935754E+001, 2.5466450E+001, 2.8551263E+001, 3.2765056E+001, 3.8256330E+001, 4.5176654E+001, 5.3507234E+001, 5.3507234E+001, 5.3507234E+001, 5.3507234E+001, 2.0394082E-001, 1.9567119E-001, 3.9961201E-001, 3.9961201E-001, 1.4404046E+001
 8.7000117E+002, 2.9782213E-002, 6.2239377E+001, 2.5915137E+001, 2.9112901E+001, 3.3444486E+001, 3.9054818E+001, 4.6109629E+001, 5.3639780E+001, 5.3639780E+001, 5.3639780E+001, 5.3639780E+001, 2.0469814E-001, 1.9596397E-001, 4.0066211E-001, 4.0066211E-001, 1.4393127E+001
 8.8000115E+002, 2.9609344E-002, 6.2062649E+001, 2.6345085E+001, 2.9646569E+001, 3.4085396E+001, 3.9805763E+001, 4.6961969E+001, 5.4103881E+001, 5.4103881E+001, 5.4103881E+001, 5.4103881E+001, 2.0723028E-001, 1.9483003E-001, 4.0206031E-001, 4.0206031E-001, 1.4483434E+001
 8.9000065E+002, 2.9432971E-002, 6.1746012E+001, 2.6511449E+001, 2.9800325E+001, 3.4210153E+001, 3.9883111E+001, 4.7004491E+001, 5.3770676E+001, 5.3770676E+001, 5.3770676E+001, 5.3770676E+001, 2.0295821E-001, 1.9608781E-001, 3.9904602E-001, 3.9904602E-001, 1.4358640E+001
 9.0000028E+002, 2.9269053E-002, 6.1998386E+001, 2.6411883E+001, 2.9670284E+001, 3.4075131E+001, 3.9777980E+001, 4.7018042E+001, 5.3653864E+001, 5.3653864E+001, 5.3653864E+001, 5.3653864E+001, 2.0338484E-001, 1.9692547E-001, 4.0031031E-001, 4.0031031E-001, 1.4456361E+001
 9.1000051E+002, 2.9093620E-002, 6.2257442E+001, 2.6408335E+001, 2.9647902E+001, 3.4048069E+001, 3.9769512E+001, 4.6957998E+001, 5.3932727E+001, 5.3932727E+001, 5.3932727E+001, 5.3932727E+001, 2.0387301E-001, 1.9611318E-001, 3.9998618E-001, 3.9998618E-001, 1.4404560E+001
 9.2000024E+002, 2.8912708E-002, 6.2225792E+001, 2.6578417E+001, 2.9809161E+001, 3.4187693E+001, 3.9866165E+001, 4.6993346E+001, 5.3761609E+001, 5.3761609E+001, 5.3761609E+001, 5.3761609E+001, 2.0394949E-001, 1.9559943E-001, 3.9954893E-001, 3.9954893E-001, 1.4389900E+001
 9.3000162E+002, 2.8732300E-002, 6.2498370E+001, 2.7196101E+001, 3.0590390E+001, 3.5141381E+001, 4.0996091E+001, 4.8329137E+001, 5.3527062E+001, 5.3527062E+001, 5.3527062E+001, 5.3527062E+001, 2.0356408E-001, 1.9573943E-001, 3.9930351E-001, 3.9930351E-001, 1.4395128E+001
 9.4000045E+002, 2.8549752E-002, 6.2113991E+001, 2.7484411E+001, 3.0918405E+001, 3.5503965E+001, 4.1384481E+001, 4.8723295E+001, 5.4001299E+001, 5.4001299E+001, 5.4001299E+001, 5.4001299E+001, 2.0225499E-001, 1.9536378E-001, 3.9761877E-001, 3.9761877E-001, 1.4319998E+001
 9.5000132E+002, 2.8376818E-002, 6.2075874E+001, 2.7654113E+001, 3.1085729E+001, 3.5660603E+001, 4.1520906E+001, 4.8853979E+001, 5.4288195E+001, 5.4288195E+001, 5.4288195E+001, 5.4288195E+001, 2.0477765E-001, 1.9711201E-001, 4.0188966E-001, 4.0188966E-001, 1.4523560E+001
 9.6000060E+002, 2.8207104E-002, 6.2062016E+001, 2.7363212E+001, 3.0734601E+001, 3.5292427E+001, 4.1193901E+001, 4.8669961E+001, 5.3633820E+001, 5.3633820E+001, 5.3633820E+001, 5.3633820E+001, 2.0152004E-001, 1.9679228E-001, 3.9831232E-001, 3.9831232E-001, 1.4392138E+001
 9.7000084E+002, 2.8039180E-002, 6.2165168E+001, 2.7542051E+001, 3.0914554E+001, 3.5466660E+001, 4.1359260E+001, 4.8817442E+001, 5.3930499E+001, 5.3930499E+001, 5.3930499E+001, 5.3930499E+001, 2.0339307E-001, 1.9751863E-001, 4.0091170E-001, 4.0091170E-001, 1.4458399E+001
 9.8000119E+002, 2.7869530E-002, 6.1822251E+001, 2.7735609E+001, 3.1114018E+001, 3.5666927E+001, 4.1553977E+001, 4.8932426E+001, 5.4323450E+001, 5.4323450E+001, 5.4323450E+001, 5.4323450E+001, 2.0186299E-001, 1.9531110E-001, 3.9717409E-001, 3.9717409E-001, 1.4339078E+001
 9.9000064E+002, 2.7698053E-002, 6.2064603E+001, 2.8477984E+001, 3.2052965E+001, 3.6813267E+001, 4.2916206E+001, 5.0438466E+001, 5.3528647E+001, 5.3528647E+001, 5.3528647E+001, 5.3528647E+001, 2.0734261E-001, 1.9554292E-001, 4.0288553E-001, 4.0288553E-001, 1.4579945E+001
 1.0000005E+003, 2.7528412E-002, 6.2307667E+001, 2.8659095E+001, 3.2231899E+001, 3.6982028E+001, 4.3052274E+001, 5.0640760E+001, 5.3848452E+001, 5.3848452E+001, 5.3848452E+001, 5.3848452E+001, 1.9970610E-001, 1.9556915E-001, 3.9527525E-001, 3.9527525E-001, 1.4258953E+001
 1.0100004E+003, 2.7341198E-002, 6.2068699E+001, 2.8722909E+001, 3.2279055E+001, 3.7015937E+001, 4.3072288E+001, 5.0567363E+001, 5.4149167E+001, 5.4149167E+001, 5.4149167E+001, 5.4149167E+001, 2.0044580E-001, 1.9648116E-001, 3.9692696E-001, 3.9692696E-001, 1.4363102E+001
 1.0200015E+003, 2.7175213E-002, 6.1845003E+001, 2.8530935E+001, 3.2048868E+001, 3.6783631E+001, 4.2877097E+001, 5.0434726E+001, 5.3787295E+001, 5.3787295E+001, 5.3787295E+001, 5.3787295E+001, 2.0267486E-001, 1.9610974E-001, 3.9878460E-001, 3.9878460E-001, 1.4402291E+001
 1.0300011E+003, 2.7012437E-002, 6.1991607E+001, 2.8710591E+001, 3.2219639E+001, 3.6931016E+001, 4.2982844E+001, 5.0581143E+001, 5.3851973E+001, 5.3851973E+001, 5.3851973E+001, 5.3851973E+001, 2.0215616E-001, 1.9512712E-001, 3.9728328E-001, 3.9728328E-001, 1.4348175E+001
 1.0400000E+003, 2.6828971E-002, 6.2453718E+001, 2.9095955E+001, 3.2672675E+001, 3.7447567E+001, 4.3554324E+001, 5.1029021E+001, 5.3750020E+001, 5.3750020E+001, 5.3750020E+001, 5.3750020E+001, 2.0353834E-001, 1.9535970E-001, 3.9889804E-001, 3.9889804E-001, 1.4457597E+001
 1.0500011E+003, 2.6648142E-002, 6.2056806E+001, 2.9684006E+001, 3.3401754E+001, 3.8320367E+001, 4.4548938E+001, 5.2234507E+001, 5.3999101E+001, 5.3999101E+001, 5.3999101E+001, 5.3999101E+001, 2.0621775E-001, 1.9564196E-001, 4.0185970E-001, 4.0185970E-001, 1.4570469E+001
 1.0600005E+003, 2.6468837E-002, 6.2440257E+001, 2.9858645E+001, 3.3552395E+001, 3.8423853E+001, 4.4590569E+001, 5.2186565E+001, 5.3705926E+001, 5.3705926E+001, 5.3705926E+001, 5.3705926E+001, 2.0518625E-001, 1.9578776E-001, 4.0097401E-001, 4.0097401E-001, 1.4541738E+001
 1.0700007E+003, 2.6286016E-002, 6.2229457E+001, 2.9755148E+001, 3.3422244E+001, 3.8294864E+001, 4.4501538E+001, 5.2197405E+001, 5.3709945E+001, 5.3709945E+001, 5.3709945E+001, 5.3709945E+001, 2.0631211E-001, 1.9498136E-001, 4.0129347E-001, 4.0129347E-001, 1.4524208E+001
 1.0800013E+003, 2.6113013E-002, 6.2088384E+001, 2.9727817E+001, 3.3377969E+001, 3.8254427E+001, 4.4482445E+001, 5.2330659E+001, 5.4080938E+001, 5.4080938E+001, 5.4080938E+001, 5.4080938E+001, 2.0558409E-001, 1.9521528E-001, 4.0079937E-001, 4.0079937E-001, 1.4544396E+001
 1.0900006E+003, 2.5927022E-002, 6.2436270E+001, 2.9906153E+001, 3.3533270E+001, 3.8366357E+001, 4.4525061E+001, 5.1871691E+001, 5.3366275E+001, 5.3366275E+001, 5.3366275E+001, 5.3366275E+001, 2.0252248E-001, 1.9467517E-001, 3.9719765E-001, 3.9719765E-001, 1.4369685E+001
 1.1000002E+003, 2.5740378E-002, 6.2348618E+001, 3.0598486E+001, 3.4390526E+001, 3.9386502E+001, 4.5681207E+001, 5.3320649E+001, 5.3707886E+001, 5.3707886E+001, 5.3707886E+001, 5.3707886E+001, 2.0628735E-001, 1.9571258E-001, 4.0199993E-001, 4.0199993E-001, 1.4590546E+001
 1.1100008E+003, 2.5560851E-002, 6.2140115E+001, 3.0903209E+001, 3.4725715E+001, 3.9739221E+001, 4.6057511E+001, 5.3922238E+001, 5.3922238E+001, 5.3922238E+001, 5.3922238E+001, 5.3922238E+001, 2.0400724E-001, 1.9531582E-001, 3.9932306E-001, 3.9932306E-001, 1.4486058E+001
 1.1200001E+003, 2.5389219E-002, 6.2101900E+001, 3.1084422E+001, 3.4894147E+001, 3.9884683E+001, 4.6201673E+001, 5.4339273E+001, 5.4339273E+001, 5.4339273E+001, 5.4339273E+001, 5.4339273E+001, 2.1167072E-001, 1.9540454E-001, 4.0707526E-001, 4.0707526E-001, 1.4827781E+001
 1.1300006E+003, 2.5213873E-002, 6.2143825E+001, 3.0753074E+001, 3.4515145E+001, 3.9519147E+001, 4.5945013E+001, 5.3520760E+001, 5.3520760E+001, 5.3520760E+001, 5.3520760E+001, 5.3520760E+001, 2.0680732E-001, 1.9535395E-001, 4.0216127E-001, 4.0216127E-001, 1.4600196E+001
 1.1400010E+003, 2.5043261E-002, 6.1903649E+001, 3.0941149E+001, 3.4695291E+001, 3.9687309E+001, 4.6067551E+001, 5.3914417E+001, 5.3914417E+001, 5.3914417E+001, 5.3914417E+001, 5.3914417E+001, 2.0212128E-001, 1.9602054E-001, 3.9814183E-001, 3.9814183E-001, 1.4452797E+001
 1.1500006E+003, 2.4876916E-002, 6.1945998E+001, 3.1152773E+001, 3.4908601E+001, 3.9896187E+001, 4.6254688E+001, 5.4352176E+001, 5.4352176E+001, 5.4352176E+001, 5.4352176E+001, 5.4352176E+001, 1.9976959E-001, 1.9562286E-001, 3.9539245E-001, 3.9539245E-001, 1.4344228E+001
 1.1600008E+003, 2.4708216E-002, 6.2306933E+001, 3.1962418E+001, 3.5912686E+001, 4.1099897E+001, 4.7706952E+001, 5.3699432E+001, 5.3699432E+001, 5.3699432E+001, 5.3699432E+001, 5.3699432E+001, 2.0104680E-001, 1.9571175E-001, 3.9675855E-001, 3.9675855E-001, 1.4382665E+001
 1.1700014E+003, 2.4520976E-002, 6.2355132E+001, 3.2148028E+001, 3.6082095E+001, 4.1244160E+001, 4.7755862E+001, 5.3647138E+001, 5.3647138E+001, 5.3647138E+001, 5.3647138E+001, 5.3647138E+001, 2.0193987E-001, 1.9476936E-001, 3.9670922E-001, 3.9670922E-001, 1.4399804E+001
 1.1800010E+003, 2.4338242E-002, 6.2315795E+001, 3.2162977E+001, 3.6079643E+001, 4.1233657E+001, 4.7696471E+001, 5.3902882E+001, 5.3902882E+001, 5.3902882E+001, 5.3902882E+001, 5.3902882E+001, 2.0413507E-001, 1.9441759E-001, 3.9855265E-001, 3.9855265E-001, 1.4471839E+001
 1.1900001E+003, 2.4155210E-002, 6.2187985E+001, 3.1998758E+001, 3.5895143E+001, 4.1062502E+001, 4.7575416E+001, 5.3885111E+001, 5.3885111E+001, 5.3885111E+001, 5.3885111E+001, 5.3885111E+001, 2.0437481E-001, 1.9475772E-001, 3.9913253E-001, 3.9913253E-001, 1.4553646E+001
 1.2000003E+003, 2.3966323E-002, 6.2654692E+001, 3.2179758E+001, 3.6042342E+001, 4.1144438E+001, 4.7568181E+001, 5.3357886E+001, 5.3357886E+001, 5.3357886E+001, 5.3357886E+001, 5.3357886E+001, 2.0522750E-001, 1.9483715E-001, 4.0006465E-001, 4.0006465E-001, 1.4554577E+001
 1.2100007E+003, 2.3773265E-002, 6.2515796E+001, 3.2808861E+001, 3.6802927E+001, 4.2023301E+001, 4.8547876E+001, 5.3543538E+001, 5.3543538E+001, 5.3543538E+001, 5.3543538E+001, 5.3543538E+001, 2.0536022E-001, 1.9509869E-001, 4.0045890E-001, 4.0045890E-001, 1.4561532E+001
 1.2200011E+003, 2.3597107E-002, 6.1890583E+001, 3.3232678E+001, 3.7289948E+001, 4.2560770E+001, 4.9200586E+001, 5.4149242E+001, 5.4149242E+001, 5.4149242E+001, 5.4149242E+001, 5.4149242E+001, 2.0402776E-001, 1.9486120E-001, 3.9888896E-001, 3.9888896E-001, 1.4540306E+001
 1.2300004E+003, 2.3420846E-002, 6.2044369E+001, 3.3416238E+001, 3.7442986E+001, 4.2675150E+001, 4.9250615E+001, 5.3936575E+001, 5.3936575E+001, 5.3936575E+001, 5.3936575E+001, 5.3936575E+001, 2.0191397E-001, 1.9517621E-001, 3.9709019E-001, 3.9709019E-001, 1.4386813E+001
 1.2400001E+003, 2.3243605E-002, 6.2207491E+001, 3.3148386E+001, 3.7149137E+001, 4.2419199E+001, 4.9133959E+001, 5.3587746E+001, 5.3587746E+001, 5.3587746E+001, 5.3587746E+001, 5.3587746E+001, 2.0421935E-001, 1.9402961E-001, 3.9824896E-001, 3.9824896E-001, 1.4534755E+001
 1.2500012E+003, 2.3066412E-002, 6.2454860E+001, 3.3256021E+001, 3.7241796E+001, 4.2501664E+001, 4.9199584E+001, 5.3943996E+001, 5.3943996E+001, 5.3943996E+001, 5.3943996E+001, 5.3943996E+001, 2.0247833E-001, 1.9540241E-001, 3.9788074E-001, 3.9788074E-001, 1.4511844E+001
 1.2600004E+003, 2.2878591E-002, 6.2628870E+001, 3.3511471E+001, 3.7499673E+001, 4.2751484E+001, 4.9386904E+001, 5.3966011E+001, 5.3966011E+001, 5.3966011E+001, 5.3966011E+001, 5.3966011E+001, 2.0589592E-001, 1.9458514E-001, 4.0048105E-001, 4.0048105E-001, 1.4575911E+001
 1.2700012E+003, 2.2680669E-002, 6.2610290E+001, 3.4322072E+001, 3.8491530E+001, 4.3919262E+001, 5.0589149E+001, 5.3465094E+001, 5.3465094E+001, 5.3465094E+001, 5.3465094E+001, 5.3465094E+001, 2.0581924E-001, 1.9485740E-001, 4.0067664E-001, 4.0067664E-001, 1.4645836E+001
 1.2800012E+003, 2.2494394E-002, 6.2092974E+001, 3.4503542E+001, 3.8636737E+001, 4.3991218E+001, 5.0691870E+001, 5.3731680E+001, 5.3731680E+001, 5.3731680E+001, 5.3731680E+001, 5.3731680E+001, 2.0452916E-001, 1.9438844E-001, 3.9891760E-001, 3.9891760E-001, 1.4526914E+001
 1.2900011E+003, 2.2322396E-002, 6.2083409E+001, 3.4470143E+001, 3.8592357E+001, 4.3967191E+001, 5.0873714E+001, 5.3876395E+001, 5.3876395E+001, 5.3876395E+001, 5.3876395E+001, 5.3876395E+001, 2.0597299E-001, 1.9429742E-001, 4.0027042E-001, 4.0027042E-001, 1.4599000E+001
 1.3000014E+003, 2.2144828E-002, 6.2013636E+001, 3.4348186E+001, 3.8463715E+001, 4.3890169E+001, 5.0748115E+001, 5.4123432E+001, 5.4123432E+001, 5.4123432E+001, 5.4123432E+001, 5.4123432E+001, 2.0523091E-001, 1.9433243E-001, 3.9956334E-001, 3.9956334E-001, 1.4573230E+001
 1.3100008E+003, 2.1969861E-002, 6.2404453E+001, 3.4529699E+001, 3.8602322E+001, 4.3960849E+001, 5.0744098E+001, 5.3635410E+001, 5.3635410E+001, 5.3635410E+001, 5.3635410E+001, 5.3635410E+001, 2.0392918E-001, 1.9424242E-001, 3.9817160E-001, 3.9817160E-001, 1.4539149E+001
 1.3200001E+003, 2.1784273E-002, 6.2661484E+001, 3.5136704E+001, 3.9331362E+001, 4.4816113E+001, 5.1530509E+001, 5.3556854E+001, 5.3556854E+001, 5.3556854E+001, 5.3556854E+001, 5.3556854E+001, 2.0821915E-001, 1.9525688E-001, 4.0347603E-001, 4.0347603E-001, 1.4755854E+001
 1.3300005E+003, 2.1592808E-002, 6.2326008E+001, 3.5625664E+001, 3.9893946E+001, 4.5420433E+001, 5.2322644E+001, 5.3767872E+001, 5.3767872E+001, 5.3767872E+001, 5.3767872E+001, 5.3767872E+001, 2.0493204E-001, 1.9540900E-001, 4.0034104E-001, 4.0034104E-001, 1.4628709E+001
 1.3400006E+003, 2.1397053E-002, 6.2487909E+001, 3.5794298E+001, 4.0031188E+001, 4.5496119E+001, 5.2375868E+001, 5.4060847E+001, 5.4060847E+001, 5.4060847E+001, 5.4060847E+001, 5.4060847E+001, 2.0589239E-001, 1.9419790E-001, 4.0009029E-001, 4.0009029E-001, 1.4635483E+001
 1.3500018E+003, 2.1219765E-002, 6.2015165E+001, 3.5446352E+001, 3.9666540E+001, 4.5197223E+001, 5.2156355E+001, 5.3570798E+001, 5.3570798E+001, 5.3570798E+001, 5.3570798E+001, 5.3570798E+001, 2.0510730E-001, 1.9343758E-001, 3.9854488E-001, 3.9854488E-001, 1.4575899E+001
 1.3600004E+003, 2.1040267E-002, 6.2347175E+001, 3.5641489E+001, 3.9838458E+001, 4.5341708E+001, 5.2200784E+001, 5.3495023E+001, 5.3495023E+001, 5.3495023E+001, 5.3495023E+001, 5.3495023E+001, 2.0587924E-001, 1.9576771E-001, 4.0164695E-001, 4.0164695E-001, 1.4655802E+001
 1.3700011E+003, 2.0843969E-002, 6.2707860E+001, 3.6072683E+001, 4.0316994E+001, 4.5831542E+001, 5.2604362E+001, 5.3737326E+001, 5.3737326E+001, 5.3737326E+001, 5.3737326E+001, 5.3737326E+001, 2.0495133E-001, 1.9387400E-001, 3.9882532E-001, 3.9882532E-001, 1.4620758E+001
 1.3800002E+003, 2.0659796E-002, 6.2033646E+001, 3.6756733E+001, 4.1132484E+001, 4.6768733E+001, 5.4060108E+001, 5.4060108E+001, 5.4060108E+001, 5.4060108E+001, 5.4060108E+001, 5.4060108E+001, 2.0522340E-001, 1.9432664E-001, 3.9955004E-001, 3.9955004E-001, 1.4611527E+001
 1.3900006E+003, 2.0476765E-002, 6.2604151E+001, 3.6935872E+001, 4.1260385E+001, 4.6861318E+001, 5.3449545E+001, 5.3449545E+001, 5.3449545E+001, 5.3449545E+001, 5.3449545E+001, 5.3449545E+001, 2.0928644E-001, 1.9468321E-001, 4.0396964E-001, 4.0396964E-001, 1.4812883E+001
 1.4000004E+003, 2.0280952E-002, 6.2403315E+001, 3.6737447E+001, 4.1061087E+001, 4.6694544E+001, 5.3664578E+001, 5.3664578E+001, 5.3664578E+001, 5.3664578E+001, 5.3664578E+001, 5.3664578E+001, 2.0418255E-001, 1.9511286E-001, 3.9929540E-001, 3.9929540E-001, 1.4615516E+001
 1.4100009E+003, 2.0108161E-002, 6.1922078E+001, 3.6765890E+001, 4.1084688E+001, 4.6730434E+001, 5.4102889E+001, 5.4102889E+001, 5.4102889E+001, 5.4102889E+001, 5.4102889E+001, 5.4102889E+001, 2.0091554E-001, 1.9470209E-001, 3.9561763E-001, 3.9561763E-001, 1.4446981E+001
 1.4200013E+003, 1.9935820E-002, 6.2075669E+001, 3.6955869E+001, 4.1236288E+001, 4.6851619E+001, 5.3783350E+001, 5.3783350E+001, 5.3783350E+001, 5.3783350E+001, 5.3783350E+001, 5.3783350E+001, 2.0122183E-001, 1.9420835E-001, 3.9543019E-001, 3.9543019E-001, 1.4480649E+001
 1.4300012E+003, 1.9754574E-002, 6.2363400E+001, 3.7752876E+001, 4.2198130E+001, 4.7981582E+001, 5.3828118E+001, 5.3828118E+001, 5.3828118E+001, 5.3828118E+001, 5.3828118E+001, 5.3828118E+001, 2.0456804E-001, 1.9447244E-001, 3.9904048E-001, 3.9904048E-001, 1.4637492E+001
 1.4400014E+003, 1.9582694E-002, 6.1972718E+001, 3.8092230E+001, 4.2562778E+001, 4.8384285E+001, 5.4283803E+001, 5.4283803E+001, 5.4283803E+001, 5.4283803E+001, 5.4283803E+001, 5.4283803E+001, 2.0086510E-001, 1.9405436E-001, 3.9491946E-001, 3.9491946E-001, 1.4477653E+001
 1.4500018E+003, 1.9414417E-002, 6.1876228E+001, 3.8288995E+001, 4.2740003E+001, 4.8534425E+001, 5.4327601E+001, 5.4327601E+001, 5.4327601E+001, 5.4327601E+001, 5.4327601E+001, 5.4327601E+001, 2.0308216E-001, 1.9567629E-001, 3.9875845E-001, 3.9875845E-001, 1.4649914E+001
 1.4600012E+003, 1.9235808E-002, 6.2454378E+001, 3.7949466E+001, 4.2416991E+001, 4.8304945E+001, 5.3511814E+001, 5.3511814E+001, 5.3511814E+001, 5.3511814E+001, 5.3511814E+001, 5.3511814E+001, 2.0355245E-001, 1.9443245E-001, 3.9798490E-001, 3.9798490E-001, 1.4605598E+001
 1.4700017E+003, 1.9044836E-002, 6.2770074E+001, 3.8111683E+001, 4.2552813E+001, 4.8311025E+001, 5.3594133E+001, 5.3594133E+001, 5.3594133E+001, 5.3594133E+001, 5.3594133E+001, 5.3594133E+001, 2.0692924E-001, 1.9429105E-001, 4.0122029E-001, 4.0122029E-001, 1.4728929E+001
 1.4800007E+003, 1.8849924E-002, 6.2469776E+001, 3.8539979E+001, 4.3007661E+001, 4.8730109E+001, 5.3930631E+001, 5.3930631E+001, 5.3930631E+001, 5.3930631E+001, 5.3930631E+001, 5.3930631E+001, 2.0695786E-001, 1.9432620E-001, 4.0128406E-001, 4.0128406E-001, 1.4770142E+001
 1.4900003E+003, 1.8672154E-002, 6.2260224E+001, 3.9278106E+001, 4.3867462E+001, 4.9756453E+001, 5.4122248E+001, 5.4122248E+001, 5.4122248E+001, 5.4122248E+001, 5.4122248E+001, 5.4122248E+001, 2.0437920E-001, 1.9378275E-001, 3.9816195E-001, 3.9816195E-001, 1.4616117E+001
 1.5000004E+003, 1.8493372E-002, 6.2179267E+001, 3.9455017E+001, 4.3985073E+001, 4.9856870E+001, 5.3854259E+001, 5.3854259E+001, 5.3854259E+001, 5.3854259E+001, 5.3854259E+001, 5.3854259E+001, 2.0676910E-001, 1.9379118E-001, 4.0056028E-001, 4.0056028E-001, 1.4757475E+001
 1.5100003E+003, 1.8312488E-002, 6.2252263E+001, 3.9349237E+001, 4.3902344E+001, 4.9824637E+001, 5.3784414E+001, 5.3784414E+001, 5.3784414E+001, 5.3784414E+001, 5.3784414E+001, 5.3784414E+001, 2.0597808E-001, 1.9375852E-001, 3.9973660E-001, 3.9973660E-001, 1.4691895E+001
 1.5200003E+003, 1.8138738E-002, 6.2062411E+001, 3.9287480E+001, 4.3854753E+001, 4.9750435E+001, 5.4155760E+001, 5.4155760E+001, 5.4155760E+001, 5.4155760E+001, 5.4155760E+001, 5.4155760E+001, 2.0460690E-001, 1.9441192E-001, 3.9901882E-001, 3.9901882E-001, 1.4673492E+001
 1.5300005E+003, 1.7953009E-002, 6.2263823E+001, 3.9473773E+001, 4.3973702E+001, 4.9734165E+001, 5.3540684E+001, 5.3540684E+001, 5.3540684E+001, 5.3540684E+001, 5.3540684E+001, 5.3540684E+001, 2.0596242E-001, 1.9419628E-001, 4.0015869E-001, 4.0015869E-001, 1.4730260E+001
 1.5400009E+003, 1.7764398E-002, 6.2656448E+001, 4.0257689E+001, 4.4883677E+001, 5.0699887E+001, 5.3565984E+001, 5.3565984E+001, 5.3565984E+001, 5.3565984E+001, 5.3565984E+001, 5.3565984E+001, 2.0370321E-001, 1.9396081E-001, 3.9766402E-001, 3.9766402E-001, 1.4638474E+001
 1.5500013E+003, 1.7570772E-002, 6.2569816E+001, 4.0641748E+001, 4.5264149E+001, 5.1191446E+001, 5.3917792E+001, 5.3917792E+001, 5.3917792E+001, 5.3917792E+001, 5.3917792E+001, 5.3917792E+001, 2.0440008E-001, 1.9410809E-001, 3.9850817E-001, 3.9850817E-001, 1.4659262E+001
 1.5600006E+003, 1.7371248E-002, 6.2745113E+001, 4.0667968E+001, 4.5265418E+001, 5.1119256E+001, 5.3639897E+001, 5.3639897E+001, 5.3639897E+001, 5.3639897E+001, 5.3639897E+001, 5.3639897E+001, 2.0606854E-001, 1.9478793E-001, 4.0085647E-001, 4.0085647E-001, 1.4804919E+001
 1.5700001E+003, 1.7180181E-002, 6.2315956E+001, 4.0445698E+001, 4.5069114E+001, 5.0925867E+001, 5.3820788E+001, 5.3820788E+001, 5.3820788E+001, 5.3820788E+001, 5.3820788E+001, 5.3820788E+001, 2.0239986E-001, 1.9475992E-001, 3.9715978E-001, 3.9715978E-001, 1.4640553E+001
 1.5800014E+003, 1.6992940E-002, 6.2439586E+001, 4.0624460E+001, 4.5170367E+001, 5.0991698E+001, 5.3413756E+001, 5.3413756E+001, 5.3413756E+001, 5.3413756E+001, 5.3413756E+001, 5.3413756E+001, 2.0293973E-001, 1.9470967E-001, 3.9764939E-001, 3.9764939E-001, 1.4680596E+001
 1.5900001E+003, 1.6806486E-002, 6.2433422E+001, 4.1270241E+001, 4.5907160E+001, 5.1883790E+001, 5.3893796E+001, 5.3893796E+001, 5.3893796E+001, 5.3893796E+001, 5.3893796E+001, 5.3893796E+001, 2.0632898E-001, 1.9508474E-001, 4.0141371E-001, 4.0141371E-001, 1.4802341E+001
 1.6000016E+003, 1.6626147E-002, 6.2296336E+001, 4.1801774E+001, 4.6516422E+001, 5.2822652E+001, 5.4298678E+001, 5.4298678E+001, 5.4298678E+001, 5.4298678E+001, 5.4298678E+001, 5.4298678E+001, 2.0747002E-001, 1.9472667E-001, 4.0219669E-001, 4.0219669E-001, 1.4888785E+001
 1.6100002E+003, 1.6440640E-002, 6.2205629E+001, 4.1981454E+001, 4.6662552E+001, 5.2639366E+001, 5.4010800E+001, 5.4010800E+001, 5.4010800E+001, 5.4010800E+001, 5.4010800E+001, 5.4010800E+001, 2.0507222E-001, 1.9463070E-001, 3.9970293E-001, 3.9970293E-001, 1.4747562E+001
 1.6200011E+003, 1.6251170E-002, 6.2603119E+001, 4.1675494E+001, 4.6412738E+001, 5.2283538E+001, 5.3283343E+001, 5.3283343E+001, 5.3283343E+001, 5.3283343E+001, 5.3283343E+001, 5.3283343E+001, 2.0809536E-001, 1.9380598E-001, 4.0190134E-001, 4.0190134E-001, 1.4868716E+001
