s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 8.1000101E+002, 2.2309987E-002, 9.8386094E+001, 6.0575309E+001, 6.8147879E+001, 7.7789265E+001, 8.9669692E+001, 9.4937162E+001, 9.4937162E+001, 9.4937162E+001, 9.4937162E+001, 9.4937162E+001, 2.7208656E-002, 2.0355869E-003, 2.9244243E-002, 2.9244243E-002, 2.2574959E+001
 8.2000097E+002, 2.1904150E-002, 9.8425844E+001, 6.1165158E+001, 6.8750373E+001, 7.8421666E+001, 9.0338319E+001, 9.4875413E+001, 9.4875413E+001, 9.4875413E+001, 9.4875413E+001, 9.4875413E+001, 2.7590211E-002, 2.0437435E-003, 2.9633954E-002, 2.9633954E-002, 2.3183539E+001
 8.3000015E+002, 2.1504662E-002, 9.8384416E+001, 6.2904056E+001, 7.0667766E+001, 8.0480854E+001, 9.2537862E+001, 9.5065641E+001, 9.5065641E+001, 9.5065641E+001, 9.5065641E+001, 9.5065641E+001, 2.7285523E-002, 2.0472195E-003, 2.9332742E-002, 2.9332742E-002, 2.2869600E+001
 8.4000148E+002, 2.1099323E-002, 9.8404285E+001, 6.2645929E+001, 7.0348509E+001, 8.0189052E+001, 9.2274198E+001, 9.4794768E+001, 9.4794768E+001, 9.4794768E+001, 9.4794768E+001, 9.4794768E+001, 2.7455222E-002, 2.0525686E-003, 2.9507791E-002, 2.9507791E-002, 2.3221804E+001
 8.5000161E+002, 2.0683204E-002, 9.8402816E+001, 6.4494103E+001, 7.2377214E+001, 8.2331126E+001, 9.4405080E+001, 9.4924659E+001, 9.4924659E+001, 9.4924659E+001, 9.4924659E+001, 9.4924659E+001, 2.7820289E-002, 2.0567920E-003, 2.9877081E-002, 2.9877081E-002, 2.3841268E+001
 8.6000129E+002, 2.0268408E-002, 9.8398240E+001, 6.4907977E+001, 7.2794943E+001, 8.2806627E+001, 9.4976059E+001, 9.4976059E+001, 9.4976059E+001, 9.4976059E+001, 9.4976059E+001, 9.4976059E+001, 2.7564276E-002, 2.0884822E-003, 2.9652758E-002, 2.9652758E-002, 2.3473372E+001
 8.7000160E+002, 1.9858670E-002, 9.8408376E+001, 6.5774764E+001, 7.3690712E+001, 8.3731045E+001, 9.4860599E+001, 9.4860599E+001, 9.4860599E+001, 9.4860599E+001, 9.4860599E+001, 9.4860599E+001, 2.7790050E-002, 2.0705565E-003, 2.9860606E-002, 2.9860606E-002, 2.3861717E+001
 8.8000053E+002, 1.9448730E-002, 9.8387199E+001, 6.7228816E+001, 7.5270981E+001, 8.5416771E+001, 9.4996483E+001, 9.4996483E+001, 9.4996483E+001, 9.4996483E+001, 9.4996483E+001, 9.4996483E+001, 2.7842309E-002, 1.8780914E-003, 2.9720401E-002, 2.9720401E-002, 2.3806646E+001
 8.9000138E+002, 1.9032304E-002, 9.8383444E+001, 6.7141285E+001, 7.5142086E+001, 8.5300050E+001, 9.4921457E+001, 9.4921457E+001, 9.4921457E+001, 9.4921457E+001, 9.4921457E+001, 9.4921457E+001, 2.7728146E-002, 1.9988076E-003, 2.9726954E-002, 2.9726954E-002, 2.3892529E+001
 9.0000072E+002, 1.8620381E-002, 9.8409555E+001, 6.9258752E+001, 7.7456209E+001, 8.7765978E+001, 9.4961345E+001, 9.4961345E+001, 9.4961345E+001, 9.4961345E+001, 9.4961345E+001, 9.4961345E+001, 2.7336971E-002, 2.0120190E-003, 2.9348990E-002, 2.9348990E-002, 2.3458319E+001
 9.1000095E+002, 1.8206507E-002, 9.8393937E+001, 6.9271137E+001, 7.7449601E+001, 8.7805418E+001, 9.4949180E+001, 9.4949180E+001, 9.4949180E+001, 9.4949180E+001, 9.4949180E+001, 9.4949180E+001, 2.7050207E-002, 2.0726163E-003, 2.9122823E-002, 2.9122823E-002, 2.3336484E+001
 9.2000086E+002, 1.7792800E-002, 9.8405974E+001, 7.0596551E+001, 7.8851128E+001, 8.9241187E+001, 9.5023401E+001, 9.5023401E+001, 9.5023401E+001, 9.5023401E+001, 9.5023401E+001, 9.5023401E+001, 2.7462108E-002, 1.9344099E-003, 2.9396518E-002, 2.9396518E-002, 2.3837985E+001
 9.3000129E+002, 1.7376232E-002, 9.8393650E+001, 7.1604280E+001, 7.9902892E+001, 9.0316474E+001, 9.4917310E+001, 9.4917310E+001, 9.4917310E+001, 9.4917310E+001, 9.4917310E+001, 9.4917310E+001, 2.7613673E-002, 1.8594988E-003, 2.9473172E-002, 2.9473172E-002, 2.4021531E+001
 9.4000067E+002, 1.6948134E-002, 9.8419004E+001, 7.2005229E+001, 8.0304443E+001, 9.0749547E+001, 9.4927519E+001, 9.4927519E+001, 9.4927519E+001, 9.4927519E+001, 9.4927519E+001, 9.4927519E+001, 2.7844914E-002, 1.9705637E-003, 2.9815478E-002, 2.9815478E-002, 2.4625727E+001
 9.5000144E+002, 1.6521839E-002, 9.8421651E+001, 7.3887930E+001, 8.2298737E+001, 9.2841282E+001, 9.5075161E+001, 9.5075161E+001, 9.5075161E+001, 9.5075161E+001, 9.5075161E+001, 9.5075161E+001, 2.7676810E-002, 1.8772789E-003, 2.9554089E-002, 2.9554089E-002, 2.4202575E+001
 9.6000082E+002, 1.6092165E-002, 9.8419571E+001, 7.3635420E+001, 8.2052916E+001, 9.2642570E+001, 9.4876218E+001, 9.4876218E+001, 9.4876218E+001, 9.4876218E+001, 9.4876218E+001, 9.4876218E+001, 2.7669413E-002, 1.9014071E-003, 2.9570820E-002, 2.9570820E-002, 2.4466978E+001
 9.7000118E+002, 1.5671892E-002, 9.8386818E+001, 7.5640574E+001, 8.4166017E+001, 9.4719983E+001, 9.5056335E+001, 9.5056335E+001, 9.5056335E+001, 9.5056335E+001, 9.5056335E+001, 9.5056335E+001, 2.7235340E-002, 1.7575615E-003, 2.8992901E-002, 2.8992901E-002, 2.3728406E+001
 9.8000135E+002, 1.5245557E-002, 9.8451755E+001, 7.5894369E+001, 8.4441952E+001, 9.4986237E+001, 9.4986237E+001, 9.4986237E+001, 9.4986237E+001, 9.4986237E+001, 9.4986237E+001, 9.4986237E+001, 2.7708321E-002, 1.9536252E-003, 2.9661946E-002, 2.9661946E-002, 2.4855542E+001
 9.9000137E+002, 1.4813477E-002, 9.8413210E+001, 7.7089278E+001, 8.5656622E+001, 9.5036517E+001, 9.5036517E+001, 9.5036517E+001, 9.5036517E+001, 9.5036517E+001, 9.5036517E+001, 9.5036517E+001, 2.7581979E-002, 1.9297949E-003, 2.9511774E-002, 2.9511774E-002, 2.4710834E+001
 1.0000013E+003, 1.4388899E-002, 9.8419173E+001, 7.8186629E+001, 8.6797291E+001, 9.5036558E+001, 9.5036558E+001, 9.5036558E+001, 9.5036558E+001, 9.5036558E+001, 9.5036558E+001, 9.5036558E+001, 2.6844683E-002, 1.9224304E-003, 2.8767114E-002, 2.8767114E-002, 2.3793829E+001
 1.0100011E+003, 1.3957405E-002, 9.8421122E+001, 7.8566104E+001, 8.7171222E+001, 9.4979374E+001, 9.4979374E+001, 9.4979374E+001, 9.4979374E+001, 9.4979374E+001, 9.4979374E+001, 9.4979374E+001, 2.7506072E-002, 1.8340597E-003, 2.9340132E-002, 2.9340132E-002, 2.4801035E+001
 1.0200018E+003, 1.3516167E-002, 9.8458418E+001, 8.0386604E+001, 8.9030067E+001, 9.5101024E+001, 9.5101024E+001, 9.5101024E+001, 9.5101024E+001, 9.5101024E+001, 9.5101024E+001, 9.5101024E+001, 2.7510466E-002, 1.9940382E-003, 2.9504504E-002, 2.9504504E-002, 2.5023720E+001
 1.0300015E+003, 1.3076878E-002, 9.8411878E+001, 8.0200454E+001, 8.8883548E+001, 9.4959644E+001, 9.4959644E+001, 9.4959644E+001, 9.4959644E+001, 9.4959644E+001, 9.4959644E+001, 9.4959644E+001, 2.7160829E-002, 1.8563732E-003, 2.9017202E-002, 2.9017202E-002, 2.4599437E+001
 1.0400004E+003, 1.2637748E-002, 9.8432721E+001, 8.2279504E+001, 9.0978269E+001, 9.5074018E+001, 9.5074018E+001, 9.5074018E+001, 9.5074018E+001, 9.5074018E+001, 9.5074018E+001, 9.5074018E+001, 2.7326313E-002, 1.9013200E-003, 2.9227633E-002, 2.9227633E-002, 2.4887717E+001
 1.0500012E+003, 1.2198696E-002, 9.8468147E+001, 8.2320166E+001, 9.1092291E+001, 9.5015668E+001, 9.5015668E+001, 9.5015668E+001, 9.5015668E+001, 9.5015668E+001, 9.5015668E+001, 9.5015668E+001, 2.7143935E-002, 1.9392858E-003, 2.9083221E-002, 2.9083221E-002, 2.4908882E+001
 1.0600004E+003, 1.1748512E-002, 9.8446569E+001, 8.3826152E+001, 9.2548920E+001, 9.5107509E+001, 9.5107509E+001, 9.5107509E+001, 9.5107509E+001, 9.5107509E+001, 9.5107509E+001, 9.5107509E+001, 2.6988196E-002, 1.8949618E-003, 2.8883158E-002, 2.8883158E-002, 2.4678573E+001
 1.0700011E+003, 1.1304704E-002, 9.8421678E+001, 8.4447131E+001, 9.3225192E+001, 9.5101548E+001, 9.5101548E+001, 9.5101548E+001, 9.5101548E+001, 9.5101548E+001, 9.5101548E+001, 9.5101548E+001, 2.6741742E-002, 2.0048607E-003, 2.8746602E-002, 2.8746602E-002, 2.4683821E+001
 1.0800015E+003, 1.0862573E-002, 9.8433599E+001, 8.5330937E+001, 9.3965306E+001, 9.5042870E+001, 9.5042870E+001, 9.5042870E+001, 9.5042870E+001, 9.5042870E+001, 9.5042870E+001, 9.5042870E+001, 2.7322925E-002, 1.8803902E-003, 2.9203316E-002, 2.9203316E-002, 2.5573652E+001
 1.0900015E+003, 1.0417243E-002, 9.8447865E+001, 8.6542693E+001, 9.5117908E+001, 9.5117908E+001, 9.5117908E+001, 9.5117908E+001, 9.5117908E+001, 9.5117908E+001, 9.5117908E+001, 9.5117908E+001, 2.6912696E-002, 1.9204962E-003, 2.8833192E-002, 2.8833192E-002, 2.5268632E+001
 1.1000017E+003, 9.9763548E-003, 9.8417425E+001, 8.6840198E+001, 9.5129184E+001, 9.5129184E+001, 9.5129184E+001, 9.5129184E+001, 9.5129184E+001, 9.5129184E+001, 9.5129184E+001, 9.5129184E+001, 2.6661997E-002, 1.9222391E-003, 2.8584236E-002, 2.8584236E-002, 2.4794114E+001
 1.1100000E+003, 9.5369627E-003, 9.8477605E+001, 8.8617679E+001, 9.5285477E+001, 9.5285477E+001, 9.5285477E+001, 9.5285477E+001, 9.5285477E+001, 9.5285477E+001, 9.5285477E+001, 9.5285477E+001, 2.6998374E-002, 1.8891098E-003, 2.8887484E-002, 2.8887484E-002, 2.5482226E+001
 1.1200006E+003, 9.0872824E-003, 9.8462656E+001, 8.8429858E+001, 9.5085415E+001, 9.5085415E+001, 9.5085415E+001, 9.5085415E+001, 9.5085415E+001, 9.5085415E+001, 9.5085415E+001, 9.5085415E+001, 2.6609955E-002, 1.9061959E-003, 2.8516151E-002, 2.8516151E-002, 2.5102292E+001
 1.1300006E+003, 8.6387547E-003, 9.8514580E+001, 9.0333758E+001, 9.5267218E+001, 9.5267218E+001, 9.5267218E+001, 9.5267218E+001, 9.5267218E+001, 9.5267218E+001, 9.5267218E+001, 9.5267218E+001, 2.6537344E-002, 2.1075759E-003, 2.8644920E-002, 2.8644920E-002, 2.5415544E+001
 1.1400012E+003, 8.1757670E-003, 9.8541754E+001, 9.0300093E+001, 9.5061057E+001, 9.5061057E+001, 9.5061057E+001, 9.5061057E+001, 9.5061057E+001, 9.5061057E+001, 9.5061057E+001, 9.5061057E+001, 2.6895348E-002, 1.9917073E-003, 2.8887056E-002, 2.8887056E-002, 2.5977440E+001
 1.1500002E+003, 7.6999278E-003, 9.8491732E+001, 9.1751610E+001, 9.5177878E+001, 9.5177878E+001, 9.5177878E+001, 9.5177878E+001, 9.5177878E+001, 9.5177878E+001, 9.5177878E+001, 9.5177878E+001, 2.7352351E-002, 1.9220129E-003, 2.9274364E-002, 2.9274364E-002, 2.6669398E+001
 1.1600003E+003, 7.2170178E-003, 9.8492823E+001, 9.1986968E+001, 9.5006081E+001, 9.5006081E+001, 9.5006081E+001, 9.5006081E+001, 9.5006081E+001, 9.5006081E+001, 9.5006081E+001, 9.5006081E+001, 2.7437623E-002, 1.7645769E-003, 2.9202200E-002, 2.9202200E-002, 2.6640524E+001
 1.1700015E+003, 6.7319643E-003, 9.8486730E+001, 9.3268465E+001, 9.5181460E+001, 9.5181460E+001, 9.5181460E+001, 9.5181460E+001, 9.5181460E+001, 9.5181460E+001, 9.5181460E+001, 9.5181460E+001, 2.7901451E-002, 1.8291803E-003, 2.9730631E-002, 2.9730631E-002, 2.7380945E+001
 1.1800012E+003, 6.2481002E-003, 9.8548128E+001, 9.3683245E+001, 9.5094380E+001, 9.5094380E+001, 9.5094380E+001, 9.5094380E+001, 9.5094380E+001, 9.5094380E+001, 9.5094380E+001, 9.5094380E+001, 2.7923341E-002, 1.8073517E-003, 2.9730693E-002, 2.9730693E-002, 2.7642358E+001
 1.1900010E+003, 5.7633736E-003, 9.8479544E+001, 9.4688291E+001, 9.5199855E+001, 9.5199855E+001, 9.5199855E+001, 9.5199855E+001, 9.5199855E+001, 9.5199855E+001, 9.5199855E+001, 9.5199855E+001, 2.7871158E-002, 1.7551043E-003, 2.9626262E-002, 2.9626262E-002, 2.7582032E+001
 1.2000008E+003, 5.2782758E-003, 9.8518082E+001, 9.5067961E+001, 9.5067961E+001, 9.5067961E+001, 9.5067961E+001, 9.5067961E+001, 9.5067961E+001, 9.5067961E+001, 9.5067961E+001, 9.5067961E+001, 2.8149015E-002, 1.5938016E-003, 2.9742817E-002, 2.9742817E-002, 2.7903321E+001
 1.2100008E+003, 4.7769511E-003, 9.8519818E+001, 9.5135783E+001, 9.5135783E+001, 9.5135783E+001, 9.5135783E+001, 9.5135783E+001, 9.5135783E+001, 9.5135783E+001, 9.5135783E+001, 9.5135783E+001, 2.8122532E-002, 1.7765679E-003, 2.9899100E-002, 2.9899100E-002, 2.8215505E+001
 1.2200013E+003, 4.2666678E-003, 9.8539759E+001, 9.5039304E+001, 9.5039304E+001, 9.5039304E+001, 9.5039304E+001, 9.5039304E+001, 9.5039304E+001, 9.5039304E+001, 9.5039304E+001, 9.5039304E+001, 2.7808251E-002, 1.6674482E-003, 2.9475700E-002, 2.9475700E-002, 2.7783293E+001
 1.2300011E+003, 3.7648847E-003, 9.8504345E+001, 9.5204791E+001, 9.5204791E+001, 9.5204791E+001, 9.5204791E+001, 9.5204791E+001, 9.5204791E+001, 9.5204791E+001, 9.5204791E+001, 9.5204791E+001, 2.7656913E-002, 1.5728803E-003, 2.9229793E-002, 2.9229793E-002, 2.7704656E+001
 1.2400001E+003, 3.2591029E-003, 9.8524397E+001, 9.5034707E+001, 9.5034707E+001, 9.5034707E+001, 9.5034707E+001, 9.5034707E+001, 9.5034707E+001, 9.5034707E+001, 9.5034707E+001, 9.5034707E+001, 2.7785840E-002, 1.5869762E-003, 2.9372817E-002, 2.9372817E-002, 2.8176079E+001
 1.2500018E+003, 2.7510979E-003, 9.8526529E+001, 9.5270217E+001, 9.5270217E+001, 9.5270217E+001, 9.5270217E+001, 9.5270217E+001, 9.5270217E+001, 9.5270217E+001, 9.5270217E+001, 9.5270217E+001, 2.8822516E-002, 1.4863649E-003, 3.0308881E-002, 3.0308881E-002, 2.9373958E+001
 1.2600013E+003, 2.2350116E-003, 9.8566711E+001, 9.4923458E+001, 9.4923458E+001, 9.4923458E+001, 9.4923458E+001, 9.4923458E+001, 9.4923458E+001, 9.4923458E+001, 9.4923458E+001, 9.4923458E+001, 2.8376366E-002, 1.4818152E-003, 2.9858182E-002, 2.9858182E-002, 2.9054957E+001
 1.2700015E+003, 1.7209624E-003, 9.8480333E+001, 9.5404923E+001, 9.5404923E+001, 9.5404923E+001, 9.5404923E+001, 9.5404923E+001, 9.5404923E+001, 9.5404923E+001, 9.5404923E+001, 9.5404923E+001, 2.8204353E-002, 1.4221880E-003, 2.9626541E-002, 2.9626541E-002, 2.8887192E+001
 1.2800008E+003, 1.1980884E-003, 9.8611096E+001, 9.4622051E+001, 9.4622051E+001, 9.4622051E+001, 9.4622051E+001, 9.4622051E+001, 9.4622051E+001, 9.4622051E+001, 9.4622051E+001, 9.4622051E+001, 2.7940698E-002, 1.3117671E-003, 2.9252465E-002, 2.9252465E-002, 2.8545917E+001
 1.2900006E+003, 7.0441090E-004, 9.8415687E+001, 9.5729053E+001, 9.5729053E+001, 9.5729053E+001, 9.5729053E+001, 9.5729053E+001, 9.5729053E+001, 9.5729053E+001, 9.5729053E+001, 9.5729053E+001, 2.8143226E-002, 1.3673409E-003, 2.9510567E-002, 2.9510567E-002, 2.9065151E+001
 1.3000019E+003, 2.5550108E-004, 9.8461715E+001, 9.7484376E+001, 9.7484376E+001, 9.7484376E+001, 9.7484376E+001, 9.7484376E+001, 9.7484376E+001, 9.7484376E+001, 9.7484376E+001, 9.7484376E+001, 2.8137744E-002, 1.3415781E-003, 2.9479322E-002, 2.9479322E-002, 2.8763497E+001
 1.3100001E+003,-4.2837736E-004, 1.0305733E+002, 1.0300862E+002, 1.0300862E+002, 1.0300862E+002, 1.0300862E+002, 1.0300862E+002, 1.0300862E+002, 1.0300862E+002, 1.0300862E+002, 1.0300862E+002, 2.7186063E-002, 1.5002162E-003, 2.8686279E-002, 2.8686279E-002, 2.6885627E+001
 1.3200016E+003,-4.5454545E-004, 1.1332661E+002, 1.1327667E+002, 1.1327667E+002, 1.1327667E+002, 1.1327667E+002, 1.1327667E+002, 1.1327667E+002, 1.1327667E+002, 1.1327667E+002, 1.1327667E+002, 2.7732330E-002, 1.8087010E-003, 2.9541031E-002, 2.9541031E-002, 2.6582055E+001
 1.3300008E+003,-4.5454545E-004, 1.2269951E+002, 1.2265015E+002, 1.2265015E+002, 1.2265015E+002, 1.2265015E+002, 1.2265015E+002, 1.2265015E+002, 1.2265015E+002, 1.2265015E+002, 1.2265015E+002, 2.7017337E-002, 2.0603033E-003, 2.9077640E-002, 2.9077640E-002, 2.5004896E+001
 1.3400000E+003,-4.5454545E-004, 1.3150206E+002, 1.3145215E+002, 1.3145215E+002, 1.3145215E+002, 1.3145215E+002, 1.3145215E+002, 1.3145215E+002, 1.3145215E+002, 1.3145215E+002, 1.3145215E+002, 2.7048411E-002, 2.2905498E-003, 2.9338961E-002, 2.9338961E-002, 2.3560919E+001
 1.3500010E+003,-4.5454545E-004, 1.3974150E+002, 1.3969180E+002, 1.3969180E+002, 1.3969180E+002, 1.3969180E+002, 1.3969180E+002, 1.3969180E+002, 1.3969180E+002, 1.3969180E+002, 1.3969180E+002, 2.6493018E-002, 2.3888461E-003, 2.8881864E-002, 2.8881864E-002, 2.1702808E+001
 1.3600008E+003,-4.5454545E-004, 1.4779521E+002, 1.4774430E+002, 1.4774430E+002, 1.4774430E+002, 1.4774430E+002, 1.4774430E+002, 1.4774430E+002, 1.4774430E+002, 1.4774430E+002, 1.4774430E+002, 2.5718780E-002, 2.7799832E-003, 2.8498763E-002, 2.8498763E-002, 1.8095514E+001
 1.3700019E+003,-4.5454545E-004, 1.5558029E+002, 1.5553060E+002, 1.5553060E+002, 1.5553060E+002, 1.5553060E+002, 1.5553060E+002, 1.5553060E+002, 1.5553060E+002, 1.5553060E+002, 1.5553060E+002, 2.5469881E-002, 2.7703165E-003, 2.8240197E-002, 2.8240197E-002, 1.7328303E+001
 1.3800008E+003,-4.5454545E-004, 1.6301192E+002, 1.6296203E+002, 1.6296203E+002, 1.6296203E+002, 1.6296203E+002, 1.6296203E+002, 1.6296203E+002, 1.6296203E+002, 1.6296203E+002, 1.6296203E+002, 2.5410841E-002, 2.7525641E-003, 2.8163405E-002, 2.8163405E-002, 1.7248678E+001
 1.3900006E+003,-4.5454545E-004, 1.7022781E+002, 1.7017694E+002, 1.7017694E+002, 1.7017694E+002, 1.7017694E+002, 1.7017694E+002, 1.7017694E+002, 1.7017694E+002, 1.7017694E+002, 1.7017694E+002, 2.5292183E-002, 2.9340622E-003, 2.8226246E-002, 2.8226246E-002, 1.6174642E+001
 1.4000003E+003,-4.5454545E-004, 1.7732750E+002, 1.7727747E+002, 1.7727747E+002, 1.7727747E+002, 1.7727747E+002, 1.7727747E+002, 1.7727747E+002, 1.7727747E+002, 1.7727747E+002, 1.7727747E+002, 2.4629136E-002, 3.0014613E-003, 2.7630598E-002, 2.7630598E-002, 1.5732146E+001
 1.4100017E+003,-4.5454545E-004, 1.8408423E+002, 1.8403464E+002, 1.8403464E+002, 1.8403464E+002, 1.8403464E+002, 1.8403464E+002, 1.8403464E+002, 1.8403464E+002, 1.8403464E+002, 1.8403464E+002, 2.4812240E-002, 2.9194306E-003, 2.7731671E-002, 2.7731671E-002, 1.6127967E+001
 1.4200009E+003,-4.5454545E-004, 1.9056072E+002, 1.9051170E+002, 1.9051170E+002, 1.9051170E+002, 1.9051170E+002, 1.9051170E+002, 1.9051170E+002, 1.9051170E+002, 1.9051170E+002, 1.9051170E+002, 2.4765241E-002, 2.8491698E-003, 2.7614411E-002, 2.7614411E-002, 1.6310180E+001
 1.4300008E+003,-4.5454545E-004, 1.9665361E+002, 1.9660681E+002, 1.9660681E+002, 1.9660681E+002, 1.9660681E+002, 1.9660681E+002, 1.9660681E+002, 1.9660681E+002, 1.9660681E+002, 1.9660681E+002, 2.4515743E-002, 2.8521589E-003, 2.7367902E-002, 2.7367902E-002, 1.6335320E+001
 1.4400020E+003,-4.5454545E-004, 2.0213167E+002, 2.0208497E+002, 2.0208497E+002, 2.0208497E+002, 2.0208497E+002, 2.0208497E+002, 2.0208497E+002, 2.0208497E+002, 2.0208497E+002, 2.0208497E+002, 2.4888959E-002, 2.6127397E-003, 2.7501698E-002, 2.7501698E-002, 1.6704784E+001
 1.4500013E+003,-4.5454545E-004, 2.0764493E+002, 2.0759912E+002, 2.0759912E+002, 2.0759912E+002, 2.0759912E+002, 2.0759912E+002, 2.0759912E+002, 2.0759912E+002, 2.0759912E+002, 2.0759912E+002, 2.4567688E-002, 2.6431481E-003, 2.7210836E-002, 2.7210836E-002, 1.6806267E+001
 1.4600013E+003,-4.5454545E-004, 2.1303443E+002, 2.1298887E+002, 2.1298887E+002, 2.1298887E+002, 2.1298887E+002, 2.1298887E+002, 2.1298887E+002, 2.1298887E+002, 2.1298887E+002, 2.1298887E+002, 2.4352039E-002, 2.6475016E-003, 2.6999541E-002, 2.6999541E-002, 1.6686268E+001
 1.4700012E+003,-4.5454545E-004, 2.1832471E+002, 2.1827916E+002, 2.1827916E+002, 2.1827916E+002, 2.1827916E+002, 2.1827916E+002, 2.1827916E+002, 2.1827916E+002, 2.1827916E+002, 2.1827916E+002, 2.4514078E-002, 2.5693723E-003, 2.7083451E-002, 2.7083451E-002, 1.7222907E+001
 1.4800009E+003,-4.5454545E-004, 2.2341360E+002, 2.2336884E+002, 2.2336884E+002, 2.2336884E+002, 2.2336884E+002, 2.2336884E+002, 2.2336884E+002, 2.2336884E+002, 2.2336884E+002, 2.2336884E+002, 2.4024144E-002, 2.6131435E-003, 2.6637288E-002, 2.6637288E-002, 1.6525019E+001
 1.4900020E+003,-4.5454545E-004, 2.2850160E+002, 2.2845653E+002, 2.2845653E+002, 2.2845653E+002, 2.2845653E+002, 2.2845653E+002, 2.2845653E+002, 2.2845653E+002, 2.2845653E+002, 2.2845653E+002, 2.4411487E-002, 2.6213969E-003, 2.7032884E-002, 2.7032884E-002, 1.6719228E+001
 1.5000019E+003,-4.5454545E-004, 2.3366389E+002, 2.3361869E+002, 2.3361869E+002, 2.3361869E+002, 2.3361869E+002, 2.3361869E+002, 2.3361869E+002, 2.3361869E+002, 2.3361869E+002, 2.3361869E+002, 2.3594186E-002, 3.1804720E-003, 2.6774658E-002, 2.6774658E-002, 1.4081004E+001
 1.5100007E+003,-4.5454545E-004, 2.3882975E+002, 2.3878462E+002, 2.3878462E+002, 2.3878462E+002, 2.3878462E+002, 2.3878462E+002, 2.3878462E+002, 2.3878462E+002, 2.3878462E+002, 2.3878462E+002, 2.3764909E-002, 2.9638390E-003, 2.6728748E-002, 2.6728748E-002, 1.4361823E+001
 1.5200008E+003,-4.5454545E-004, 2.4355797E+002, 2.4351459E+002, 2.4351459E+002, 2.4351459E+002, 2.4351459E+002, 2.4351459E+002, 2.4351459E+002, 2.4351459E+002, 2.4351459E+002, 2.4351459E+002, 2.3152719E-002, 2.9318925E-003, 2.6084612E-002, 2.6084612E-002, 1.4244845E+001
 1.5300017E+003,-4.5454545E-004, 2.4813753E+002, 2.4809441E+002, 2.4809441E+002, 2.4809441E+002, 2.4809441E+002, 2.4809441E+002, 2.4809441E+002, 2.4809441E+002, 2.4809441E+002, 2.4809441E+002, 2.2915756E-002, 2.8827457E-003, 2.5798501E-002, 2.5798501E-002, 1.3988880E+001
 1.5400017E+003,-4.5454545E-004, 2.5276055E+002, 2.5271722E+002, 2.5271722E+002, 2.5271722E+002, 2.5271722E+002, 2.5271722E+002, 2.5271722E+002, 2.5271722E+002, 2.5271722E+002, 2.5271722E+002, 2.2592101E-002, 2.9077453E-003, 2.5499846E-002, 2.5499846E-002, 1.3556159E+001
 1.5500012E+003,-4.5454545E-004, 2.5731055E+002, 2.5726707E+002, 2.5726707E+002, 2.5726707E+002, 2.5726707E+002, 2.5726707E+002, 2.5726707E+002, 2.5726707E+002, 2.5726707E+002, 2.5726707E+002, 2.2938491E-002, 3.2548729E-003, 2.6193364E-002, 2.6193364E-002, 1.3586279E+001
 1.5600007E+003,-4.5454545E-004, 2.6205744E+002, 2.6201318E+002, 2.6201318E+002, 2.6201318E+002, 2.6201318E+002, 2.6201318E+002, 2.6201318E+002, 2.6201318E+002, 2.6201318E+002, 2.6201318E+002, 2.3071679E-002, 4.3630411E-003, 2.7434720E-002, 2.7434720E-002, 1.2341127E+001
 1.5700020E+003,-4.5454545E-004, 2.6660836E+002, 2.6656578E+002, 2.6656578E+002, 2.6656578E+002, 2.6656578E+002, 2.6656578E+002, 2.6656578E+002, 2.6656578E+002, 2.6656578E+002, 2.6656578E+002, 2.2921168E-002, 4.6637848E-003, 2.7584953E-002, 2.7584953E-002, 1.1957965E+001
 1.5800021E+003,-4.5454545E-004, 2.7073671E+002, 2.7069467E+002, 2.7069467E+002, 2.7069467E+002, 2.7069467E+002, 2.7069467E+002, 2.7069467E+002, 2.7069467E+002, 2.7069467E+002, 2.7069467E+002, 2.2189154E-002, 4.3959428E-003, 2.6585096E-002, 2.6585096E-002, 1.1491909E+001
 1.5900025E+003,-4.5454545E-004, 2.7570721E+002, 2.7565594E+002, 2.7565594E+002, 2.7565594E+002, 2.7565594E+002, 2.7565594E+002, 2.7565594E+002, 2.7565594E+002, 2.7565594E+002, 2.7565594E+002, 2.3555746E-002, 6.0634581E-003, 2.9619204E-002, 2.9619204E-002, 1.0710510E+001
 1.6000005E+003,-4.5454545E-004, 2.8482751E+002, 2.8476455E+002, 2.8476455E+002, 2.8476455E+002, 2.8476455E+002, 2.8476455E+002, 2.8476455E+002, 2.8476455E+002, 2.8476455E+002, 2.8476455E+002, 2.3602990E-002, 7.3898509E-003, 3.0992841E-002, 3.0992841E-002, 9.7391094E+000
 1.6100020E+003,-4.5454545E-004, 2.9421549E+002, 2.9414583E+002, 2.9414583E+002, 2.9414583E+002, 2.9414583E+002, 2.9414583E+002, 2.9414583E+002, 2.9414583E+002, 2.9414583E+002, 2.9414583E+002, 2.3785810E-002, 8.1998925E-003, 3.1985703E-002, 3.1985703E-002, 8.9818209E+000
 1.6200006E+003,-4.5454545E-004, 3.0490923E+002, 3.0483776E+002, 3.0483776E+002, 3.0483776E+002, 3.0483776E+002, 3.0483776E+002, 3.0483776E+002, 3.0483776E+002, 3.0483776E+002, 3.0483776E+002, 2.4029658E-002, 9.0015151E-003, 3.3031173E-002, 3.3031173E-002, 8.4894565E+000
