s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 3.6000159E+002, 1.5076276E+000,-2.4548881E-001,-1.2004244E+000,-6.3300973E-002, 6.1364606E-004, 0.0000000E+000, 0.0000000E+000, 4.2393345E-004,-9.7298942E-004, 0.0000000E+000, 7.1559227E-005, 0.0000000E+000
 3.9000003E+002, 1.5300594E+000,-2.4826747E-001,-1.2193000E+000,-6.3873500E-002, 6.2392433E-004, 0.0000000E+000, 0.0000000E+000, 8.0988809E-004,-7.5767993E-004, 0.0000000E+000, 7.2653771E-005, 0.0000000E+000
 4.2000000E+002, 1.5925787E+000,-2.5852512E-001,-1.2692603E+000,-6.6862715E-002, 6.5437254E-004, 0.0000000E+000, 0.0000000E+000, 3.0725878E-004,-1.4150410E-003, 0.0000000E+000, 7.5623218E-005, 0.0000000E+000
 4.5000104E+002, 1.6378965E+000,-2.6518972E-001,-1.3055034E+000,-6.8183324E-002, 6.7411395E-004, 0.0000000E+000, 0.0000000E+000, 1.0994830E-003,-3.0585035E-004, 0.0000000E+000, 7.7758751E-005, 0.0000000E+000
 4.8000146E+002, 1.6814154E+000,-2.7250177E-001,-1.3427245E+000,-7.0407236E-002, 6.9886654E-004, 0.0000000E+000, 0.0000000E+000,-1.5469168E-003,-3.5192497E-003, 0.0000000E+000, 7.9850220E-005, 0.0000000E+000
 5.1000116E+002, 1.7213464E+000,-2.7881646E-001,-1.3702322E+000,-7.2778323E-002, 7.1260743E-004, 0.0000000E+000, 0.0000000E+000, 2.6476160E-003, 2.3204918E-004, 0.0000000E+000, 8.1733037E-005, 0.0000000E+000
 5.4000049E+002, 1.7591776E+000,-2.8485317E-001,-1.4039522E+000,-7.3392093E-002, 7.3392390E-004, 0.0000000E+000, 0.0000000E+000,-3.0108880E-004,-2.2858826E-003, 0.0000000E+000, 8.3561095E-005, 0.0000000E+000
 5.7000049E+002, 1.7901923E+000,-2.8962066E-001,-1.4280032E+000,-7.4100123E-002, 7.4686624E-004, 0.0000000E+000, 0.0000000E+000, 1.2485690E-003,-7.8482973E-004, 0.0000000E+000, 8.4988874E-005, 0.0000000E+000
 6.0000079E+002, 1.7958924E+000,-2.9070388E-001,-1.4361401E+000,-7.3689985E-002, 7.4780847E-004, 0.0000000E+000, 0.0000000E+000,-2.0656378E-003,-3.8937960E-003, 0.0000000E+000, 8.5274089E-005, 0.0000000E+000
 6.3000134E+002, 1.8150429E+000,-2.9390148E-001,-1.4461791E+000,-7.4338361E-002, 7.5332426E-004, 0.0000000E+000, 0.0000000E+000, 3.4270924E-003, 1.3772414E-003, 0.0000000E+000, 8.6168312E-005, 0.0000000E+000
 6.6000128E+002, 1.8128152E+000,-2.9314725E-001,-1.4475007E+000,-7.3454743E-002, 7.5148980E-004, 0.0000000E+000, 0.0000000E+000, 1.3911999E-003,-5.3599389E-004, 0.0000000E+000, 8.6064398E-005, 0.0000000E+000
 6.9000079E+002, 1.8331221E+000,-2.9666407E-001,-1.4684098E+000,-7.4983355E-002, 7.6392018E-004, 0.0000000E+000, 0.0000000E+000,-3.8955199E-003,-6.1712112E-003, 0.0000000E+000, 8.7044812E-005, 0.0000000E+000
 7.2000067E+002, 1.8384260E+000,-2.9761217E-001,-1.4692286E+000,-7.4938264E-002, 7.6385887E-004, 0.0000000E+000, 0.0000000E+000,-3.7243455E-004,-2.5891166E-003, 0.0000000E+000, 8.7309755E-005, 0.0000000E+000
 7.5000006E+002, 1.8402247E+000,-2.9788163E-001,-1.4718406E+000,-7.4510638E-002, 7.6262041E-004, 0.0000000E+000, 0.0000000E+000,-1.1108706E-003,-3.2455149E-003, 0.0000000E+000, 8.7409687E-005, 0.0000000E+000
 7.8000043E+002, 1.8465932E+000,-2.9875428E-001,-1.4690589E+000,-7.5141977E-002, 7.6248995E-004, 0.0000000E+000, 0.0000000E+000, 6.8955543E-003, 4.4004781E-003, 0.0000000E+000, 8.7614639E-005, 0.0000000E+000
 8.1000165E+002, 1.8522515E+000,-2.9965607E-001,-1.4873785E+000,-7.4542319E-002, 7.6854782E-004, 0.0000000E+000, 0.0000000E+000,-6.4862816E-003,-8.5568949E-003, 0.0000000E+000, 8.7978542E-005, 0.0000000E+000
 8.4000049E+002, 1.8513280E+000,-2.9962944E-001,-1.4782488E+000,-7.5531832E-002, 7.6528201E-004, 0.0000000E+000, 0.0000000E+000, 1.2569189E-003,-1.3167888E-003, 0.0000000E+000, 8.7896064E-005, 0.0000000E+000
 8.7000214E+002, 1.8630442E+000,-3.0121315E-001,-1.4892325E+000,-7.5224071E-002, 7.7334148E-004, 0.0000000E+000, 0.0000000E+000, 7.3199054E-004,-1.8521574E-003, 0.0000000E+000, 8.8481343E-005, 0.0000000E+000
 9.0000085E+002, 1.8573807E+000,-3.0042485E-001,-1.4846789E+000,-7.5190412E-002, 7.6768039E-004, 0.0000000E+000, 0.0000000E+000, 2.4478527E-004,-2.1457849E-003, 0.0000000E+000, 8.8200530E-005, 0.0000000E+000
 9.3000024E+002, 1.8691258E+000,-3.0227259E-001,-1.4937187E+000,-7.4656785E-002, 7.7457406E-004, 0.0000000E+000, 0.0000000E+000, 1.3206190E-003,-7.4772379E-004, 0.0000000E+000, 8.8724597E-005, 0.0000000E+000
 9.6000165E+002, 1.8648627E+000,-3.0137848E-001,-1.4944545E+000,-7.5252283E-002, 7.7257952E-004, 0.0000000E+000, 0.0000000E+000,-3.1171061E-003,-5.4500325E-003, 0.0000000E+000, 8.8536987E-005, 0.0000000E+000
 9.9000165E+002, 1.8639482E+000,-3.0127673E-001,-1.4862601E+000,-7.5463027E-002, 7.7010294E-004, 0.0000000E+000, 0.0000000E+000, 4.2888798E-003, 1.7184809E-003, 0.0000000E+000, 8.8512819E-005, 0.0000000E+000
 1.0200010E+003, 1.8747206E+000,-3.0325193E-001,-1.4977623E+000,-7.6467826E-002, 7.7574881E-004, 0.0000000E+000, 0.0000000E+000, 8.6555448E-004,-1.9857285E-003, 0.0000000E+000, 8.8994219E-005, 0.0000000E+000
 1.0500001E+003, 1.8756955E+000,-3.0331067E-001,-1.5044184E+000,-7.6396515E-002, 7.7909357E-004, 0.0000000E+000, 0.0000000E+000,-4.9491162E-003,-7.6509533E-003, 0.0000000E+000, 8.9060920E-005, 0.0000000E+000
 1.0800012E+003, 1.8782745E+000,-3.0392711E-001,-1.5050897E+000,-7.5707050E-002, 7.7915639E-004, 0.0000000E+000, 0.0000000E+000,-3.3096875E-003,-5.6701799E-003, 0.0000000E+000, 8.9214956E-005, 0.0000000E+000
 1.1100000E+003, 1.8801499E+000,-3.0411484E-001,-1.4976891E+000,-7.5176916E-002, 7.7670029E-004, 0.0000000E+000, 0.0000000E+000, 6.0099241E-003, 3.9456934E-003, 0.0000000E+000, 8.9266293E-005, 0.0000000E+000
 1.1400007E+003, 1.8813302E+000,-3.0417673E-001,-1.5072753E+000,-7.6185760E-002, 7.7888139E-004, 0.0000000E+000, 0.0000000E+000,-2.8230036E-003,-5.5286358E-003, 0.0000000E+000, 8.9340029E-005, 0.0000000E+000
 1.1700005E+003, 1.8818823E+000,-3.0441561E-001,-1.5040908E+000,-7.5503131E-002, 7.7541850E-004, 0.0000000E+000, 0.0000000E+000, 1.1076227E-003,-1.3517769E-003, 0.0000000E+000, 8.9341786E-005, 0.0000000E+000
 1.2000009E+003, 1.8769583E+000,-3.0371228E-001,-1.5034998E+000,-7.4871060E-002, 7.7378982E-004, 0.0000000E+000, 0.0000000E+000,-2.1588070E-003,-4.3510303E-003, 0.0000000E+000, 8.9112518E-005, 0.0000000E+000
 1.2300005E+003, 1.8870783E+000,-3.0518301E-001,-1.5067568E+000,-7.5537843E-002, 7.8036618E-004, 0.0000000E+000, 0.0000000E+000, 2.7336423E-003, 3.8104988E-004, 0.0000000E+000, 8.9604575E-005, 0.0000000E+000
 1.2600000E+003, 1.8779811E+000,-3.0367869E-001,-1.5025612E+000,-7.4270781E-002, 7.7360549E-004, 0.0000000E+000, 0.0000000E+000, 1.1788018E-004,-1.7559580E-003, 0.0000000E+000, 8.9174232E-005, 0.0000000E+000
 1.2900005E+003, 1.8849095E+000,-3.0476155E-001,-1.5092216E+000,-7.5623828E-002, 7.7746977E-004, 0.0000000E+000, 0.0000000E+000,-1.3291093E-003,-3.9200521E-003, 0.0000000E+000, 8.9492972E-005, 0.0000000E+000
 1.3200012E+003, 1.8803182E+000,-3.0418670E-001,-1.4990042E+000,-7.4575490E-002, 7.7695007E-004, 0.0000000E+000, 0.0000000E+000, 5.5387777E-003, 3.3287892E-003, 0.0000000E+000, 8.9272371E-005, 0.0000000E+000
