s,kg/m2,kW
 1.9253902E+002, 3.8653256E+001, 1.8149116E-001
 1.9500998E+002, 3.8649121E+001, 1.9592409E-001
 1.9752591E+002, 3.8644664E+001, 2.0948705E-001
 2.0004255E+002, 3.8639608E+001, 2.1576100E-001
 2.0250174E+002, 3.8634706E+001, 2.3075366E-001
 2.0500764E+002, 3.8629520E+001, 2.4980532E-001
 2.0752468E+002, 3.8624406E+001, 2.6338209E-001
 2.1002141E+002, 3.8618809E+001, 2.6436994E-001
 2.1250411E+002, 3.8612893E+001, 2.7714134E-001
 2.1500092E+002, 3.8606549E+001, 2.9347299E-001
 2.1751246E+002, 3.8599434E+001, 3.0238165E-001
 2.2001158E+002, 3.8591683E+001, 3.0715355E-001
 2.2250878E+002, 3.8583453E+001, 3.1949649E-001
 2.2501594E+002, 3.8574888E+001, 3.2512660E-001
 2.2750479E+002, 3.8566454E+001, 3.3632628E-001
 2.3002620E+002, 3.8558479E+001, 3.4461069E-001
 2.3250989E+002, 3.8550479E+001, 3.5608260E-001
 2.3502014E+002, 3.8542079E+001, 3.6187771E-001
 2.3750296E+002, 3.8533288E+001, 3.6468491E-001
 2.4003454E+002, 3.8524413E+001, 3.6193020E-001
 2.4251305E+002, 3.8516053E+001, 3.6804838E-001
 2.4503926E+002, 3.8507534E+001, 3.6950951E-001
 2.4750338E+002, 3.8499262E+001, 3.7455556E-001
 2.5001673E+002, 3.8490843E+001, 3.7117980E-001
 2.5250483E+002, 3.8483248E+001, 3.6698907E-001
 2.5503337E+002, 3.8476448E+001, 3.7014479E-001
 2.5753117E+002, 3.8469371E+001, 3.7488117E-001
 2.6000579E+002, 3.8462381E+001, 3.7188254E-001
 2.6253775E+002, 3.8455244E+001, 3.5963092E-001
 2.6502269E+002, 3.8447941E+001, 3.5550793E-001
 2.6753923E+002, 3.8440349E+001, 3.5938142E-001
 2.7000248E+002, 3.8432609E+001, 3.6643586E-001
 2.7251678E+002, 3.8424674E+001, 3.6407535E-001
 2.7502064E+002, 3.8417637E+001, 3.6626138E-001
 2.7754471E+002, 3.8410450E+001, 3.6532519E-001
 2.8001630E+002, 3.8403417E+001, 3.6946235E-001
 2.8253085E+002, 3.8396743E+001, 3.7500870E-001
 2.8503797E+002, 3.8389985E+001, 3.7587047E-001
 2.8750981E+002, 3.8383013E+001, 3.7968716E-001
 2.9000231E+002, 3.8375599E+001, 3.7880116E-001
 2.9253472E+002, 3.8368456E+001, 3.8049406E-001
 2.9501048E+002, 3.8361893E+001, 3.8593357E-001
 2.9752979E+002, 3.8355294E+001, 3.8694025E-001
 3.0003931E+002, 3.8348024E+001, 3.8591084E-001
 3.0254266E+002, 3.8340193E+001, 3.8649964E-001
 3.0501510E+002, 3.8332677E+001, 3.7698273E-001
 3.0753748E+002, 3.8325128E+001, 3.8239868E-001
 3.1002969E+002, 3.8317528E+001, 3.9077427E-001
 3.1250785E+002, 3.8310273E+001, 3.9172604E-001
 3.1500628E+002, 3.8303028E+001, 3.9753361E-001
 3.1753513E+002, 3.8295843E+001, 4.0559368E-001
 3.2001736E+002, 3.8288389E+001, 4.0582364E-001
 3.2250691E+002, 3.8280844E+001, 4.0452017E-001
 3.2503253E+002, 3.8273295E+001, 3.9160227E-001
 3.2750524E+002, 3.8265401E+001, 3.9669444E-001
 3.3002932E+002, 3.8256688E+001, 4.0404634E-001
 3.3252865E+002, 3.8248190E+001, 4.1276882E-001
 3.3501221E+002, 3.8240010E+001, 4.1519719E-001
 3.3750814E+002, 3.8231503E+001, 4.1835850E-001
 3.4002477E+002, 3.8222508E+001, 4.1752957E-001
 3.4254208E+002, 3.8213399E+001, 4.1689856E-001
 3.4500628E+002, 3.8204812E+001, 4.1234640E-001
 3.4752911E+002, 3.8196650E+001, 4.2010910E-001
 3.5002568E+002, 3.8188740E+001, 4.1467126E-001
 3.5250629E+002, 3.8181137E+001, 4.0175268E-001
 3.5500481E+002, 3.8174044E+001, 4.0376864E-001
 3.5754113E+002, 3.8166936E+001, 4.1668416E-001
 3.6004134E+002, 3.8159785E+001, 4.1918926E-001
 3.6251911E+002, 3.8152654E+001, 4.2026567E-001
 3.6504622E+002, 3.8145829E+001, 4.1252911E-001
 3.6751714E+002, 3.8139350E+001, 4.1332783E-001
 3.7004364E+002, 3.8132851E+001, 4.2226468E-001
 3.7250127E+002, 3.8126044E+001, 4.2780748E-001
 3.7504020E+002, 3.8118912E+001, 4.3584264E-001
 3.7752319E+002, 3.8111211E+001, 4.4679614E-001
 3.8001821E+002, 3.8102584E+001, 4.5893663E-001
 3.8250999E+002, 3.8093374E+001, 4.6270642E-001
 3.8503354E+002, 3.8084461E+001, 4.6369130E-001
 3.8751128E+002, 3.8075876E+001, 4.6928295E-001
 3.9002261E+002, 3.8067905E+001, 4.7004257E-001
 3.9250113E+002, 3.8060155E+001, 4.7737239E-001
 3.9500745E+002, 3.8052316E+001, 4.7321429E-001
 3.9754222E+002, 3.8044521E+001, 4.6746979E-001
 4.0002276E+002, 3.8036715E+001, 4.6286767E-001
 4.0254054E+002, 3.8028959E+001, 4.6650550E-001
 4.0500389E+002, 3.8021002E+001, 4.7220147E-001
 4.0753744E+002, 3.8012817E+001, 4.7118082E-001
 4.1002215E+002, 3.8004695E+001, 4.7462716E-001
 4.1252768E+002, 3.7996233E+001, 4.8019885E-001
 4.1502656E+002, 3.7987713E+001, 4.7865788E-001
 4.1752846E+002, 3.7978970E+001, 4.7826990E-001
 4.2000452E+002, 3.7970283E+001, 4.7696203E-001
 4.2252462E+002, 3.7960871E+001, 4.8337752E-001
 4.2503038E+002, 3.7951045E+001, 4.8717695E-001
 4.2751986E+002, 3.7941148E+001, 4.9225556E-001
 4.3002592E+002, 3.7931543E+001, 4.8914331E-001
 4.3252527E+002, 3.7922757E+001, 4.8032682E-001
 4.3500936E+002, 3.7914571E+001, 4.8137416E-001
 4.3752560E+002, 3.7906612E+001, 4.9199562E-001
 4.4000271E+002, 3.7898685E+001, 4.9861067E-001
 4.4250269E+002, 3.7890707E+001, 4.9942423E-001
 4.4504081E+002, 3.7882328E+001, 4.9895734E-001
 4.4751736E+002, 3.7873976E+001, 4.9855661E-001
 4.5002277E+002, 3.7865190E+001, 5.0155850E-001
 4.5252878E+002, 3.7855694E+001, 5.0088062E-001
 4.5501233E+002, 3.7845548E+001, 5.0626245E-001
 4.5753589E+002, 3.7834946E+001, 5.1017734E-001
 4.6000377E+002, 3.7824157E+001, 5.1075159E-001
 4.6251628E+002, 3.7813983E+001, 5.1676011E-001
 4.6503116E+002, 3.7804040E+001, 5.2613393E-001
 4.6752934E+002, 3.7794349E+001, 5.2241044E-001
 4.7004402E+002, 3.7784641E+001, 5.0854958E-001
 4.7250269E+002, 3.7775753E+001, 4.9728026E-001
 4.7500095E+002, 3.7767396E+001, 4.9910512E-001
 4.7750929E+002, 3.7758984E+001, 5.0732097E-001
 4.8002088E+002, 3.7749949E+001, 5.1518857E-001
 4.8250922E+002, 3.7740394E+001, 5.2007920E-001
 4.8501456E+002, 3.7730878E+001, 5.2100442E-001
 4.8752519E+002, 3.7721172E+001, 5.2590022E-001
 4.9002436E+002, 3.7711747E+001, 5.1646495E-001
 4.9252115E+002, 3.7702730E+001, 5.1213140E-001
 4.9503574E+002, 3.7693788E+001, 5.1751838E-001
 4.9751392E+002, 3.7684963E+001, 5.2278826E-001
 5.0000642E+002, 3.7676172E+001, 5.2261950E-001
 5.0252764E+002, 3.7667088E+001, 5.2882227E-001
 5.0501088E+002, 3.7657883E+001, 5.2882704E-001
 5.0751973E+002, 3.7648544E+001, 5.2959406E-001
 5.1001605E+002, 3.7638916E+001, 5.3856987E-001
 5.1251486E+002, 3.7628837E+001, 5.4571050E-001
 5.1502034E+002, 3.7618121E+001, 5.5882955E-001
 5.1752326E+002, 3.7607530E+001, 5.6335600E-001
 5.2003036E+002, 3.7597043E+001, 5.6874877E-001
 5.2252347E+002, 3.7586641E+001, 5.7109655E-001
 5.2501579E+002, 3.7576448E+001, 5.7501816E-001
 5.2750797E+002, 3.7566442E+001, 5.6975320E-001
 5.3003439E+002, 3.7556507E+001, 5.6977580E-001
 5.3253739E+002, 3.7546160E+001, 5.7240810E-001
 5.3500355E+002, 3.7535596E+001, 5.7728436E-001
 5.3750578E+002, 3.7524694E+001, 5.8108779E-001
 5.4000570E+002, 3.7513258E+001, 5.8268185E-001
 5.4253118E+002, 3.7501604E+001, 5.8936595E-001
 5.4501032E+002, 3.7490181E+001, 5.8832723E-001
 5.4750580E+002, 3.7479128E+001, 5.9388245E-001
 5.5002892E+002, 3.7467770E+001, 5.9632272E-001
 5.5251512E+002, 3.7456538E+001, 6.0551469E-001
 5.5503026E+002, 3.7445499E+001, 6.0817276E-001
 5.5751518E+002, 3.7434077E+001, 6.1919932E-001
 5.6001922E+002, 3.7422307E+001, 6.2548553E-001
 5.6253251E+002, 3.7410401E+001, 6.3068848E-001
 5.6500612E+002, 3.7398680E+001, 6.4029906E-001
 5.6752838E+002, 3.7387141E+001, 6.4839173E-001
 5.7000653E+002, 3.7375599E+001, 6.6075261E-001
 5.7253812E+002, 3.7364312E+001, 6.6476699E-001
 5.7501597E+002, 3.7352846E+001, 6.7069334E-001
 5.7751597E+002, 3.7341247E+001, 6.7646365E-001
 5.8000057E+002, 3.7329522E+001, 6.8576728E-001
 5.8253896E+002, 3.7317609E+001, 6.9641327E-001
 5.8501389E+002, 3.7305399E+001, 7.0628993E-001
 5.8751150E+002, 3.7292788E+001, 7.1945061E-001
 5.9000887E+002, 3.7279783E+001, 7.2566047E-001
 5.9252664E+002, 3.7266359E+001, 7.3140376E-001
 5.9502056E+002, 3.7252619E+001, 7.2994458E-001
 5.9751638E+002, 3.7239245E+001, 7.4239871E-001
 6.0000910E+002, 3.7226205E+001, 7.5205347E-001
 6.0252918E+002, 3.7213520E+001, 7.6816876E-001
 6.0500822E+002, 3.7201197E+001, 7.8450260E-001
 6.0751450E+002, 3.7189069E+001, 7.9244066E-001
 6.1000277E+002, 3.7176652E+001, 8.0027657E-001
 6.1250401E+002, 3.7163663E+001, 8.0865885E-001
 6.1502484E+002, 3.7149976E+001, 8.2518900E-001
 6.1752752E+002, 3.7135682E+001, 8.3908750E-001
 6.2002108E+002, 3.7120887E+001, 8.4619563E-001
 6.2251104E+002, 3.7105649E+001, 8.4923647E-001
 6.2503279E+002, 3.7089933E+001, 8.5070005E-001
 6.2751166E+002, 3.7074172E+001, 8.5408489E-001
 6.3001566E+002, 3.7058272E+001, 8.5895712E-001
 6.3250643E+002, 3.7042055E+001, 8.7533817E-001
 6.3501232E+002, 3.7025802E+001, 8.7860012E-001
 6.3750099E+002, 3.7009748E+001, 8.9302233E-001
 6.4001461E+002, 3.6993962E+001, 9.0343597E-001
 6.4251958E+002, 3.6978489E+001, 9.1250081E-001
 6.4502599E+002, 3.6963170E+001, 9.1489015E-001
 6.4753245E+002, 3.6947926E+001, 9.2075918E-001
 6.5000735E+002, 3.6932933E+001, 9.2404413E-001
 6.5250921E+002, 3.6918213E+001, 9.2940409E-001
 6.5502102E+002, 3.6903503E+001, 9.4018286E-001
 6.5750699E+002, 3.6888769E+001, 9.5419731E-001
 6.6000062E+002, 3.6873857E+001, 9.7449934E-001
 6.6250910E+002, 3.6858559E+001, 9.9800093E-001
 6.6500262E+002, 3.6843034E+001, 1.0109351E+000
 6.6750399E+002, 3.6827388E+001, 1.0252823E+000
 6.7001246E+002, 3.6811566E+001, 1.0347585E+000
 6.7251054E+002, 3.6795760E+001, 1.0491187E+000
 6.7501856E+002, 3.6780128E+001, 1.0708563E+000
 6.7751966E+002, 3.6764659E+001, 1.0754041E+000
 6.8001043E+002, 3.6749205E+001, 1.0931317E+000
 6.8251518E+002, 3.6733496E+001, 1.1012545E+000
 6.8502150E+002, 3.6717351E+001, 1.1092039E+000
 6.8753729E+002, 3.6701044E+001, 1.1148513E+000
 6.9001623E+002, 3.6684852E+001, 1.1308981E+000
 6.9251237E+002, 3.6668591E+001, 1.1306130E+000
 6.9501625E+002, 3.6651767E+001, 1.1458693E+000
 6.9751423E+002, 3.6634337E+001, 1.1601843E+000
 7.0001237E+002, 3.6616601E+001, 1.1644273E+000
 7.0251737E+002, 3.6598539E+001, 1.1849347E+000
 7.0500984E+002, 3.6580298E+001, 1.2002901E+000
 7.0750690E+002, 3.6561639E+001, 1.1947002E+000
 7.1002938E+002, 3.6542786E+001, 1.2059952E+000
 7.1251114E+002, 3.6523864E+001, 1.2149011E+000
 7.1501326E+002, 3.6504875E+001, 1.2290044E+000
 7.1751602E+002, 3.6485472E+001, 1.2550377E+000
 7.2002429E+002, 3.6465891E+001, 1.2597417E+000
 7.2252106E+002, 3.6445512E+001, 1.2739077E+000
 7.2500641E+002, 3.6424538E+001, 1.2704946E+000
 7.2752926E+002, 3.6403213E+001, 1.2754935E+000
 7.3000597E+002, 3.6382114E+001, 1.2620785E+000
 7.3252755E+002, 3.6361604E+001, 1.2616981E+000
 7.3500135E+002, 3.6341696E+001, 1.2535026E+000
 7.3751781E+002, 3.6322195E+001, 1.2686861E+000
 7.4000694E+002, 3.6302609E+001, 1.2854327E+000
 7.4251402E+002, 3.6283126E+001, 1.2917928E+000
 7.4502324E+002, 3.6263671E+001, 1.3068992E+000
 7.4750400E+002, 3.6244448E+001, 1.3062876E+000
 7.5001386E+002, 3.6225256E+001, 1.3137510E+000
 7.5252209E+002, 3.6205831E+001, 1.3310366E+000
 7.5501409E+002, 3.6186133E+001, 1.3387618E+000
 7.5751092E+002, 3.6166173E+001, 1.3580142E+000
 7.6000232E+002, 3.6145949E+001, 1.3708150E+000
 7.6252160E+002, 3.6125447E+001, 1.3810804E+000
 7.6501219E+002, 3.6104609E+001, 1.3908693E+000
 7.6752279E+002, 3.6083295E+001, 1.3999947E+000
 7.7002355E+002, 3.6061321E+001, 1.3999688E+000
 7.7250088E+002, 3.6038658E+001, 1.3996668E+000
 7.7500965E+002, 3.6015721E+001, 1.3978507E+000
 7.7751367E+002, 3.5992538E+001, 1.4134926E+000
 7.8000130E+002, 3.5968930E+001, 1.3899566E+000
 7.8252846E+002, 3.5945090E+001, 1.3763821E+000
 7.8502283E+002, 3.5921263E+001, 1.3680557E+000
 7.8750185E+002, 3.5897690E+001, 1.3802476E+000
 7.9001463E+002, 3.5874031E+001, 1.3945260E+000
 7.9252240E+002, 3.5850518E+001, 1.4058041E+000
 7.9502351E+002, 3.5826870E+001, 1.4030557E+000
 7.9752129E+002, 3.5802989E+001, 1.4112650E+000
 8.0002650E+002, 3.5779330E+001, 1.4178426E+000
 8.0253096E+002, 3.5755671E+001, 1.4309243E+000
 8.0501203E+002, 3.5732333E+001, 1.4281951E+000
 8.0750436E+002, 3.5709059E+001, 1.4428211E+000
 8.1000225E+002, 3.5685563E+001, 1.4604520E+000
 8.1252716E+002, 3.5661745E+001, 1.4431128E+000
 8.1500917E+002, 3.5638224E+001, 1.4515078E+000
 8.1751313E+002, 3.5614951E+001, 1.4580309E+000
 8.2001932E+002, 3.5591552E+001, 1.4759511E+000
 8.2250063E+002, 3.5568294E+001, 1.4724568E+000
 8.2501954E+002, 3.5545135E+001, 1.4844777E+000
 8.2751833E+002, 3.5522000E+001, 1.4873242E+000
 8.3000265E+002, 3.5499075E+001, 1.4793735E+000
 8.3250312E+002, 3.5476083E+001, 1.4636811E+000
 8.3501414E+002, 3.5452905E+001, 1.4679885E+000
 8.3751927E+002, 3.5429569E+001, 1.4721201E+000
 8.4000669E+002, 3.5406169E+001, 1.4668312E+000
 8.4252218E+002, 3.5382239E+001, 1.4867453E+000
 8.4501772E+002, 3.5357283E+001, 1.5006001E+000
 8.4751041E+002, 3.5332130E+001, 1.4982234E+000
 8.5000632E+002, 3.5307028E+001, 1.4970674E+000
 8.5251286E+002, 3.5281796E+001, 1.5000235E+000
 8.5500544E+002, 3.5256552E+001, 1.5073431E+000
 8.5750930E+002, 3.5231432E+001, 1.5099603E+000
 8.6000475E+002, 3.5206430E+001, 1.5192649E+000
 8.6252354E+002, 3.5181589E+001, 1.5121236E+000
 8.6502332E+002, 3.5157008E+001, 1.5063318E+000
 8.6750652E+002, 3.5132874E+001, 1.5197718E+000
 8.7000824E+002, 3.5108850E+001, 1.5171325E+000
 8.7251813E+002, 3.5084714E+001, 1.5244601E+000
 8.7500391E+002, 3.5060578E+001, 1.5200869E+000
 8.7751935E+002, 3.5036424E+001, 1.5276959E+000
 8.8002127E+002, 3.5012216E+001, 1.5396758E+000
 8.8252833E+002, 3.4987889E+001, 1.5339097E+000
 8.8501361E+002, 3.4963465E+001, 1.5250658E+000
 8.8750420E+002, 3.4939065E+001, 1.5039645E+000
 8.9001433E+002, 3.4914684E+001, 1.4947336E+000
 8.9252960E+002, 3.4890200E+001, 1.5011862E+000
 8.9502064E+002, 3.4865679E+001, 1.5014544E+000
 8.9752098E+002, 3.4841436E+001, 1.4977916E+000
 9.0001176E+002, 3.4817259E+001, 1.4836983E+000
 9.0251532E+002, 3.4792821E+001, 1.4844101E+000
 9.0502550E+002, 3.4768179E+001, 1.4661275E+000
 9.0752295E+002, 3.4743587E+001, 1.4645885E+000
 9.1001534E+002, 3.4718995E+001, 1.4622477E+000
 9.1251228E+002, 3.4694382E+001, 1.4518966E+000
 9.1501482E+002, 3.4670007E+001, 1.4458314E+000
 9.1751132E+002, 3.4645865E+001, 1.4293554E+000
 9.2000501E+002, 3.4622002E+001, 1.4272223E+000
 9.2250351E+002, 3.4598266E+001, 1.4321183E+000
 9.2501853E+002, 3.4574453E+001, 1.4333844E+000
 9.2751113E+002, 3.4550702E+001, 1.4216099E+000
 9.3002935E+002, 3.4526861E+001, 1.4176512E+000
 9.3251093E+002, 3.4503167E+001, 1.4053019E+000
 9.3500657E+002, 3.4479726E+001, 1.4056388E+000
 9.3752219E+002, 3.4456126E+001, 1.3847370E+000
 9.4001817E+002, 3.4432201E+001, 1.3790874E+000
 9.4252231E+002, 3.4408445E+001, 1.3678104E+000
 9.4500414E+002, 3.4384871E+001, 1.3581205E+000
 9.4751387E+002, 3.4361265E+001, 1.3482277E+000
 9.5002518E+002, 3.4337667E+001, 1.3250975E+000
 9.5251279E+002, 3.4314028E+001, 1.3147645E+000
 9.5501216E+002, 3.4290519E+001, 1.2906516E+000
 9.5750094E+002, 3.4267013E+001, 1.2886939E+000
 9.6000998E+002, 3.4243452E+001, 1.2789044E+000
 9.6250654E+002, 3.4220236E+001, 1.2723803E+000
 9.6502483E+002, 3.4197256E+001, 1.2459597E+000
 9.6752447E+002, 3.4174424E+001, 1.2398083E+000
 9.7000544E+002, 3.4151887E+001, 1.2350410E+000
 9.7251188E+002, 3.4129268E+001, 1.2189673E+000
 9.7502939E+002, 3.4106686E+001, 1.2100756E+000
 9.7751209E+002, 3.4084277E+001, 1.2064355E+000
 9.8001322E+002, 3.4062119E+001, 1.2043536E+000
 9.8250211E+002, 3.4040178E+001, 1.1919170E+000
 9.8501356E+002, 3.4018390E+001, 1.1809494E+000
 9.8750547E+002, 3.3996834E+001, 1.1728164E+000
 9.9000593E+002, 3.3975556E+001, 1.1529880E+000
 9.9250618E+002, 3.3954339E+001, 1.1381753E+000
 9.9500801E+002, 3.3933255E+001, 1.1287667E+000
 9.9750732E+002, 3.3912417E+001, 1.1243763E+000
 1.0000138E+003, 3.3891689E+001, 1.1137627E+000
 1.0025122E+003, 3.3871029E+001, 1.0973425E+000
 1.0050338E+003, 3.3850472E+001, 1.0875826E+000
 1.0075271E+003, 3.3830095E+001, 1.0825171E+000
 1.0100273E+003, 3.3809954E+001, 1.0756979E+000
 1.0125160E+003, 3.3789840E+001, 1.0673487E+000
 1.0150049E+003, 3.3769638E+001, 1.0612816E+000
 1.0175320E+003, 3.3749142E+001, 1.0604269E+000
 1.0200015E+003, 3.3728748E+001, 1.0572026E+000
 1.0225185E+003, 3.3708726E+001, 1.0527161E+000
 1.0250018E+003, 3.3688955E+001, 1.0444043E+000
 1.0275301E+003, 3.3669372E+001, 1.0370853E+000
 1.0300103E+003, 3.3650046E+001, 1.0325925E+000
 1.0325140E+003, 3.3631013E+001, 1.0234857E+000
 1.0350077E+003, 3.3612106E+001, 1.0158576E+000
 1.0375216E+003, 3.3593232E+001, 1.0141658E+000
 1.0400120E+003, 3.3574336E+001, 1.0087931E+000
 1.0425064E+003, 3.3555678E+001, 1.0079654E+000
 1.0450101E+003, 3.3537046E+001, 1.0047201E+000
 1.0475118E+003, 3.3518459E+001, 9.9972469E-001
 1.0500151E+003, 3.3500062E+001, 9.8914614E-001
 1.0525034E+003, 3.3481782E+001, 9.8970543E-001
 1.0550097E+003, 3.3463572E+001, 9.7775759E-001
 1.0575121E+003, 3.3445429E+001, 9.8155280E-001
 1.0600136E+003, 3.3427399E+001, 9.7134799E-001
 1.0625035E+003, 3.3409589E+001, 9.7108070E-001
 1.0650267E+003, 3.3391740E+001, 9.6637487E-001
 1.0675168E+003, 3.3373933E+001, 9.6474670E-001
 1.0700117E+003, 3.3356356E+001, 9.6463586E-001
 1.0725205E+003, 3.3338842E+001, 9.6316229E-001
 1.0750305E+003, 3.3321383E+001, 9.5875495E-001
 1.0775202E+003, 3.3304399E+001, 9.4801097E-001
 1.0800035E+003, 3.3287764E+001, 9.4319230E-001
 1.0825092E+003, 3.3271338E+001, 9.4520532E-001
 1.0850273E+003, 3.3255026E+001, 9.3764208E-001
 1.0875338E+003, 3.3238854E+001, 9.3317232E-001
 1.0900106E+003, 3.3222926E+001, 9.3025979E-001
 1.0925332E+003, 3.3207007E+001, 9.2166988E-001
 1.0950169E+003, 3.3191184E+001, 9.1519137E-001
 1.0975306E+003, 3.3175427E+001, 9.1158227E-001
 1.1000296E+003, 3.3159723E+001, 9.0392529E-001
 1.1025081E+003, 3.3144311E+001, 8.9776622E-001
 1.1050163E+003, 3.3129070E+001, 8.8650492E-001
 1.1075083E+003, 3.3114045E+001, 8.7881718E-001
 1.1100239E+003, 3.3099225E+001, 8.7263349E-001
 1.1125111E+003, 3.3084548E+001, 8.6784537E-001
 1.1150186E+003, 3.3070105E+001, 8.6391649E-001
 1.1175289E+003, 3.3055777E+001, 8.5307014E-001
 1.1200184E+003, 3.3041716E+001, 8.4879976E-001
 1.1225135E+003, 3.3027946E+001, 8.4223115E-001
 1.1250279E+003, 3.3014253E+001, 8.3014665E-001
 1.1275072E+003, 3.3000748E+001, 8.2424992E-001
 1.1300107E+003, 3.2987428E+001, 8.2347421E-001
 1.1325230E+003, 3.2974133E+001, 8.1499507E-001
 1.1350253E+003, 3.2960994E+001, 8.1221289E-001
 1.1375039E+003, 3.2948127E+001, 8.0771634E-001
 1.1400159E+003, 3.2935367E+001, 8.0162777E-001
 1.1425167E+003, 3.2922674E+001, 7.9792150E-001
 1.1450033E+003, 3.2910153E+001, 7.8904710E-001
 1.1475205E+003, 3.2897594E+001, 7.8036875E-001
 1.1500318E+003, 3.2884907E+001, 7.7537558E-001
 1.1525078E+003, 3.2872319E+001, 7.7119526E-001
 1.1550306E+003, 3.2859851E+001, 7.6275384E-001
 1.1575130E+003, 3.2847534E+001, 7.5730646E-001
 1.1600396E+003, 3.2835348E+001, 7.4988815E-001
