s,kg/m2,kW
 1.1552698E+002, 3.7279603E+001, 1.5912077E+000
 1.1701196E+002, 3.7266157E+001, 1.6256346E+000
 1.1850385E+002, 3.7252516E+001, 1.6685101E+000
 1.2000833E+002, 3.7238266E+001, 1.7200312E+000
 1.2152251E+002, 3.7223710E+001, 1.7363047E+000
 1.2302288E+002, 3.7208389E+001, 1.7049536E+000
 1.2452005E+002, 3.7193308E+001, 1.6644812E+000
 1.2602051E+002, 3.7178828E+001, 1.6189140E+000
 1.2750792E+002, 3.7164578E+001, 1.5363816E+000
 1.2902253E+002, 3.7150441E+001, 1.4799635E+000
 1.3052625E+002, 3.7136978E+001, 1.4042686E+000
 1.3200042E+002, 3.7124486E+001, 1.3847160E+000
 1.3352867E+002, 3.7112303E+001, 1.3634113E+000
 1.3501527E+002, 3.7099968E+001, 1.3732866E+000
 1.3652244E+002, 3.7087452E+001, 1.3996837E+000
 1.3801300E+002, 3.7074901E+001, 1.4213494E+000
 1.3950255E+002, 3.7062336E+001, 1.4338084E+000
 1.4100981E+002, 3.7049879E+001, 1.4415790E+000
 1.4251107E+002, 3.7037307E+001, 1.4696781E+000
 1.4402311E+002, 3.7024162E+001, 1.4751331E+000
 1.4551266E+002, 3.7010372E+001, 1.4712852E+000
 1.4700789E+002, 3.6996970E+001, 1.4185140E+000
 1.4850782E+002, 3.6984105E+001, 1.3921051E+000
 1.5002285E+002, 3.6971463E+001, 1.3717742E+000
 1.5152464E+002, 3.6959091E+001, 1.3557335E+000
 1.5301417E+002, 3.6947008E+001, 1.3260665E+000
 1.5450392E+002, 3.6934683E+001, 1.2984941E+000
 1.5600310E+002, 3.6921971E+001, 1.2911481E+000
 1.5750087E+002, 3.6908898E+001, 1.2743710E+000
 1.5902532E+002, 3.6896183E+001, 1.2834127E+000
 1.6052342E+002, 3.6883687E+001, 1.2909102E+000
 1.6201366E+002, 3.6871676E+001, 1.3125576E+000
 1.6352663E+002, 3.6859962E+001, 1.3258198E+000
 1.6500317E+002, 3.6848430E+001, 1.3421433E+000
 1.6651762E+002, 3.6836903E+001, 1.3443757E+000
 1.6801456E+002, 3.6825366E+001, 1.3693728E+000
 1.6950473E+002, 3.6813995E+001, 1.3719267E+000
 1.7102680E+002, 3.6802717E+001, 1.3675976E+000
 1.7252931E+002, 3.6791705E+001, 1.3396511E+000
 1.7401750E+002, 3.6781120E+001, 1.3095533E+000
 1.7552367E+002, 3.6770422E+001, 1.3066900E+000
 1.7700640E+002, 3.6759226E+001, 1.3190283E+000
 1.7850203E+002, 3.6747610E+001, 1.3267763E+000
 1.8000054E+002, 3.6735785E+001, 1.3352763E+000
 1.8151350E+002, 3.6723953E+001, 1.3564188E+000
 1.8300878E+002, 3.6712201E+001, 1.3634300E+000
 1.8451146E+002, 3.6700366E+001, 1.3910176E+000
 1.8600680E+002, 3.6688309E+001, 1.4250043E+000
 1.8752198E+002, 3.6675974E+001, 1.4513111E+000
 1.8901436E+002, 3.6663413E+001, 1.4834646E+000
 1.9050648E+002, 3.6650529E+001, 1.4991744E+000
 1.9201742E+002, 3.6637419E+001, 1.5097283E+000
 1.9352702E+002, 3.6624237E+001, 1.5153560E+000
 1.9500364E+002, 3.6610895E+001, 1.5256718E+000
 1.9651311E+002, 3.6597307E+001, 1.5242702E+000
 1.9801496E+002, 3.6583319E+001, 1.5435313E+000
 1.9952951E+002, 3.6568578E+001, 1.5556223E+000
 2.0102546E+002, 3.6553849E+001, 1.5691244E+000
 2.0250708E+002, 3.6539546E+001, 1.5821161E+000
 2.0401333E+002, 3.6525459E+001, 1.5910487E+000
 2.0552480E+002, 3.6511485E+001, 1.6045317E+000
 2.0701009E+002, 3.6497752E+001, 1.6160256E+000
 2.0850120E+002, 3.6483932E+001, 1.6297617E+000
 2.1001007E+002, 3.6469763E+001, 1.6563333E+000
 2.1151734E+002, 3.6455386E+001, 1.6825698E+000
 2.1302643E+002, 3.6440839E+001, 1.7001311E+000
 2.1450796E+002, 3.6426087E+001, 1.7229524E+000
 2.1601771E+002, 3.6410877E+001, 1.7426243E+000
 2.1751690E+002, 3.6395313E+001, 1.7636607E+000
 2.1900604E+002, 3.6379860E+001, 1.7661477E+000
 2.2051364E+002, 3.6364488E+001, 1.7711528E+000
 2.2200673E+002, 3.6349016E+001, 1.7684681E+000
 2.2350945E+002, 3.6333457E+001, 1.7811616E+000
 2.2501950E+002, 3.6317936E+001, 1.7918430E+000
 2.2652392E+002, 3.6302467E+001, 1.7993842E+000
 2.2800825E+002, 3.6287027E+001, 1.8012510E+000
 2.2950356E+002, 3.6271571E+001, 1.7882648E+000
 2.3101422E+002, 3.6256049E+001, 1.7926752E+000
 2.3252267E+002, 3.6240551E+001, 1.7763108E+000
 2.3400918E+002, 3.6225191E+001, 1.7748429E+000
 2.3550353E+002, 3.6209658E+001, 1.7630154E+000
 2.3701830E+002, 3.6193767E+001, 1.7621028E+000
 2.3850717E+002, 3.6177983E+001, 1.7476094E+000
 2.4001020E+002, 3.6162504E+001, 1.7383958E+000
 2.4150172E+002, 3.6147096E+001, 1.7283460E+000
 2.4300707E+002, 3.6131545E+001, 1.7428311E+000
 2.4451519E+002, 3.6115848E+001, 1.7489844E+000
 2.4600733E+002, 3.6100231E+001, 1.7599309E+000
 2.4750911E+002, 3.6084644E+001, 1.7685342E+000
 2.4900363E+002, 3.6069077E+001, 1.7762691E+000
 2.5050085E+002, 3.6053236E+001, 1.8302564E+000
 2.5202885E+002, 3.6037176E+001, 1.8185949E+000
 2.5352270E+002, 3.6021354E+001, 1.8256926E+000
 2.5500490E+002, 3.6005939E+001, 1.8420738E+000
 2.5651509E+002, 3.5990488E+001, 1.8480832E+000
 2.5801224E+002, 3.5974858E+001, 1.8677906E+000
 2.5952141E+002, 3.5958868E+001, 1.8719680E+000
 2.6102175E+002, 3.5942397E+001, 1.8707501E+000
 2.6251241E+002, 3.5925577E+001, 1.8660462E+000
 2.6400749E+002, 3.5908475E+001, 1.8696609E+000
 2.6551706E+002, 3.5891162E+001, 1.8731893E+000
 2.6701418E+002, 3.5873879E+001, 1.8853136E+000
 2.6850081E+002, 3.5856907E+001, 1.8850669E+000
 2.7001579E+002, 3.5839979E+001, 1.8977536E+000
 2.7151329E+002, 3.5823120E+001, 1.8711683E+000
 2.7301267E+002, 3.5806368E+001, 1.8626233E+000
 2.7450982E+002, 3.5789638E+001, 1.8382569E+000
 2.7600347E+002, 3.5773040E+001, 1.8214601E+000
 2.7752513E+002, 3.5756392E+001, 1.8219621E+000
 2.7902225E+002, 3.5739616E+001, 1.8263528E+000
 2.8051105E+002, 3.5722818E+001, 1.8363708E+000
 2.8201350E+002, 3.5705707E+001, 1.8444752E+000
 2.8350799E+002, 3.5688118E+001, 1.8704773E+000
 2.8502402E+002, 3.5670193E+001, 1.8765077E+000
 2.8650267E+002, 3.5651703E+001, 1.9022608E+000
 2.8800336E+002, 3.5632991E+001, 1.8927770E+000
 2.8952648E+002, 3.5614230E+001, 1.8603060E+000
 2.9101369E+002, 3.5595614E+001, 1.8502548E+000
 2.9250278E+002, 3.5577319E+001, 1.8361953E+000
 2.9400630E+002, 3.5559113E+001, 1.8295555E+000
 2.9550803E+002, 3.5541082E+001, 1.8110600E+000
 2.9700691E+002, 3.5523397E+001, 1.8289966E+000
 2.9850491E+002, 3.5505955E+001, 1.8165326E+000
 3.0001264E+002, 3.5488650E+001, 1.8305611E+000
 3.0151734E+002, 3.5471447E+001, 1.8369030E+000
 3.0300978E+002, 3.5454485E+001, 1.8528727E+000
 3.0451249E+002, 3.5437675E+001, 1.8554059E+000
 3.0601404E+002, 3.5420791E+001, 1.8644968E+000
 3.0751455E+002, 3.5403765E+001, 1.8682902E+000
 3.0900876E+002, 3.5386510E+001, 1.8627413E+000
 3.1052340E+002, 3.5368861E+001, 1.8520334E+000
 3.1201842E+002, 3.5350914E+001, 1.8570129E+000
 3.1351459E+002, 3.5332872E+001, 1.8654003E+000
 3.1500889E+002, 3.5314737E+001, 1.8760077E+000
 3.1652781E+002, 3.5296402E+001, 1.8791413E+000
 3.1800360E+002, 3.5278100E+001, 1.9157813E+000
 3.1950277E+002, 3.5259837E+001, 1.9495890E+000
 3.2102499E+002, 3.5240834E+001, 1.9648333E+000
 3.2252108E+002, 3.5222102E+001, 1.9610166E+000
 3.2402306E+002, 3.5203682E+001, 1.9678221E+000
 3.2551879E+002, 3.5185415E+001, 1.9806317E+000
 3.2701218E+002, 3.5167289E+001, 1.9976227E+000
 3.2852218E+002, 3.5149032E+001, 2.0068199E+000
 3.3001029E+002, 3.5130701E+001, 2.0248704E+000
 3.3151721E+002, 3.5112106E+001, 2.0411406E+000
 3.3301961E+002, 3.5093177E+001, 2.0471442E+000
 3.3450545E+002, 3.5074107E+001, 2.0528597E+000
 3.3600581E+002, 3.5054900E+001, 2.0671779E+000
 3.3750845E+002, 3.5035357E+001, 2.1043075E+000
 3.3900804E+002, 3.5015522E+001, 2.0930804E+000
 3.4051925E+002, 3.4995522E+001, 2.1317008E+000
 3.4201024E+002, 3.4975353E+001, 2.1332888E+000
 3.4351607E+002, 3.4955006E+001, 2.1602110E+000
 3.4500066E+002, 3.4934446E+001, 2.1757095E+000
 3.4650306E+002, 3.4913570E+001, 2.2005912E+000
 3.4802028E+002, 3.4892194E+001, 2.2151418E+000
 3.4950654E+002, 3.4870776E+001, 2.2227320E+000
 3.5100749E+002, 3.4849290E+001, 2.2374036E+000
 3.5252693E+002, 3.4827288E+001, 2.2632135E+000
 3.5400946E+002, 3.4805142E+001, 2.2553846E+000
 3.5551581E+002, 3.4782846E+001, 2.2880461E+000
 3.5700204E+002, 3.4760360E+001, 2.2927500E+000
 3.5851745E+002, 3.4737856E+001, 2.3117511E+000
 3.6000413E+002, 3.4715326E+001, 2.3332547E+000
 3.6151710E+002, 3.4692728E+001, 2.3449518E+000
 3.6300192E+002, 3.4670083E+001, 2.3650556E+000
 3.6450237E+002, 3.4647415E+001, 2.3562588E+000
 3.6601424E+002, 3.4624397E+001, 2.4061649E+000
 3.6752192E+002, 3.4601105E+001, 2.4053572E+000
 3.6901465E+002, 3.4577813E+001, 2.4161250E+000
 3.7051578E+002, 3.4554213E+001, 2.4830649E+000
 3.7201637E+002, 3.4530534E+001, 2.4593792E+000
 3.7352171E+002, 3.4507022E+001, 2.4792438E+000
 3.7501808E+002, 3.4483626E+001, 2.4331639E+000
 3.7652448E+002, 3.4460258E+001, 2.4692911E+000
 3.7800682E+002, 3.4436972E+001, 2.4695311E+000
 3.7950809E+002, 3.4413684E+001, 2.4804013E+000
 3.8101136E+002, 3.4390155E+001, 2.4800354E+000
 3.8252462E+002, 3.4366352E+001, 2.4939731E+000
 3.8401594E+002, 3.4342550E+001, 2.4869818E+000
 3.8552235E+002, 3.4318778E+001, 2.4795344E+000
 3.8700612E+002, 3.4295183E+001, 2.5027100E+000
 3.8851829E+002, 3.4271559E+001, 2.5071108E+000
 3.9002253E+002, 3.4247703E+001, 2.4778378E+000
 3.9152306E+002, 3.4223865E+001, 2.5217453E+000
 3.9301531E+002, 3.4199709E+001, 2.5465858E+000
 3.9450028E+002, 3.4175277E+001, 2.5559886E+000
 3.9600044E+002, 3.4150244E+001, 2.5890493E+000
 3.9750603E+002, 3.4124837E+001, 2.5910550E+000
 3.9901274E+002, 3.4099501E+001, 2.5738058E+000
 4.0052291E+002, 3.4074292E+001, 2.5710809E+000
 4.0201234E+002, 3.4049346E+001, 2.5520015E+000
 4.0351736E+002, 3.4024549E+001, 2.5583438E+000
 4.0501924E+002, 3.3999571E+001, 2.5387989E+000
 4.0651874E+002, 3.3974722E+001, 2.5357981E+000
 4.0800909E+002, 3.3950081E+001, 2.5270208E+000
 4.0951759E+002, 3.3925509E+001, 2.5416511E+000
 4.1101514E+002, 3.3901094E+001, 2.5100778E+000
 4.1251793E+002, 3.3876933E+001, 2.5003190E+000
 4.1401805E+002, 3.3852827E+001, 2.4926767E+000
 4.1550348E+002, 3.3828903E+001, 2.4583882E+000
 4.1702408E+002, 3.3804880E+001, 2.4462734E+000
 4.1851221E+002, 3.3781046E+001, 2.4500061E+000
 4.2001222E+002, 3.3757495E+001, 2.4337349E+000
 4.2150077E+002, 3.3733777E+001, 2.4286908E+000
 4.2300012E+002, 3.3710211E+001, 2.3962348E+000
 4.2451443E+002, 3.3686690E+001, 2.3942103E+000
 4.2600922E+002, 3.3663526E+001, 2.3256189E+000
 4.2752003E+002, 3.3640625E+001, 2.3133190E+000
 4.2902307E+002, 3.3617890E+001, 2.2870079E+000
 4.3051150E+002, 3.3595531E+001, 2.2592934E+000
 4.3200098E+002, 3.3573356E+001, 2.2491672E+000
 4.3351291E+002, 3.3551080E+001, 2.2287029E+000
 4.3500072E+002, 3.3528870E+001, 2.2058336E+000
 4.3650700E+002, 3.3506687E+001, 2.1990410E+000
 4.3800761E+002, 3.3484283E+001, 2.2021550E+000
 4.3950046E+002, 3.3461833E+001, 2.1992227E+000
 4.4100146E+002, 3.3439311E+001, 2.1881158E+000
 4.4250768E+002, 3.3416881E+001, 2.1976213E+000
 4.4402058E+002, 3.3394428E+001, 2.1847533E+000
 4.4551021E+002, 3.3372088E+001, 2.1998603E+000
 4.4701498E+002, 3.3349869E+001, 2.1957617E+000
 4.4850091E+002, 3.3327807E+001, 2.2055630E+000
 4.5000909E+002, 3.3305821E+001, 2.1958930E+000
 4.5151965E+002, 3.3283801E+001, 2.2148598E+000
 4.5301997E+002, 3.3261761E+001, 2.2235096E+000
 4.5452076E+002, 3.3239748E+001, 2.2335597E+000
 4.5601279E+002, 3.3217797E+001, 2.2442283E+000
 4.5751102E+002, 3.3195874E+001, 2.2319951E+000
 4.5901086E+002, 3.3174031E+001, 2.2242679E+000
 4.6051139E+002, 3.3152337E+001, 2.2417572E+000
 4.6200587E+002, 3.3130854E+001, 2.2536978E+000
 4.6351414E+002, 3.3109388E+001, 2.2610436E+000
 4.6500023E+002, 3.3087987E+001, 2.2850509E+000
 4.6652065E+002, 3.3066582E+001, 2.2859798E+000
 4.6800384E+002, 3.3045275E+001, 2.3059728E+000
 4.6950100E+002, 3.3024280E+001, 2.2994940E+000
 4.7102539E+002, 3.3003056E+001, 2.3059773E+000
 4.7251216E+002, 3.2981978E+001, 2.3164429E+000
 4.7401160E+002, 3.2961100E+001, 2.3200970E+000
 4.7550085E+002, 3.2940145E+001, 2.3182573E+000
 4.7701418E+002, 3.2919079E+001, 2.3153370E+000
 4.7851540E+002, 3.2898042E+001, 2.3202523E+000
 4.8000639E+002, 3.2877249E+001, 2.3241659E+000
 4.8150165E+002, 3.2856530E+001, 2.3196530E+000
 4.8302377E+002, 3.2835535E+001, 2.3168793E+000
 4.8450345E+002, 3.2814583E+001, 2.3234825E+000
 4.8601429E+002, 3.2793739E+001, 2.3375047E+000
 4.8750993E+002, 3.2772853E+001, 2.3326261E+000
 4.8900486E+002, 3.2752190E+001, 2.3376860E+000
 4.9051800E+002, 3.2731596E+001, 2.3270557E+000
 4.9200257E+002, 3.2711349E+001, 2.3345130E+000
 4.9350447E+002, 3.2691376E+001, 2.3452678E+000
 4.9501192E+002, 3.2671467E+001, 2.3388215E+000
 4.9651033E+002, 3.2651653E+001, 2.3439508E+000
 4.9802287E+002, 3.2631797E+001, 2.3460173E+000
 4.9952157E+002, 3.2611982E+001, 2.3535704E+000
 5.0102201E+002, 3.2592280E+001, 2.3340356E+000
 5.0250368E+002, 3.2572756E+001, 2.3426923E+000
 5.0400622E+002, 3.2553308E+001, 2.3553544E+000
 5.0550407E+002, 3.2533841E+001, 2.3430684E+000
 5.0702579E+002, 3.2514378E+001, 2.3429990E+000
 5.0850582E+002, 3.2495018E+001, 2.3312945E+000
 5.1001646E+002, 3.2475675E+001, 2.3535406E+000
 5.1150846E+002, 3.2456151E+001, 2.3483808E+000
 5.1300937E+002, 3.2436572E+001, 2.3487275E+000
 5.1451108E+002, 3.2417070E+001, 2.3426052E+000
 5.1600621E+002, 3.2397712E+001, 2.3518947E+000
 5.1750395E+002, 3.2378453E+001, 2.3535778E+000
 5.1901130E+002, 3.2359276E+001, 2.3489288E+000
 5.2051494E+002, 3.2340227E+001, 2.3649687E+000
 5.2201351E+002, 3.2321377E+001, 2.3577400E+000
 5.2350277E+002, 3.2302800E+001, 2.3495064E+000
 5.2501465E+002, 3.2284226E+001, 2.3730393E+000
 5.2650684E+002, 3.2265685E+001, 2.3662194E+000
 5.2801110E+002, 3.2247316E+001, 2.3511239E+000
 5.2951384E+002, 3.2228983E+001, 2.4171639E+000
 5.3101564E+002, 3.2210785E+001, 2.3777548E+000
 5.3250519E+002, 3.2192853E+001, 2.3845473E+000
 5.3400702E+002, 3.2175068E+001, 2.3915050E+000
 5.3552068E+002, 3.2157229E+001, 2.3877991E+000
 5.3702122E+002, 3.2139485E+001, 2.3975926E+000
 5.3850885E+002, 3.2121982E+001, 2.3821681E+000
 5.4001121E+002, 3.2104585E+001, 2.3821573E+000
 5.4152177E+002, 3.2087161E+001, 2.4001286E+000
 5.4301106E+002, 3.2069924E+001, 2.3893079E+000
 5.4451821E+002, 3.2052821E+001, 2.3804583E+000
 5.4601404E+002, 3.2035742E+001, 2.3710563E+000
 5.4751125E+002, 3.2018704E+001, 2.3743184E+000
 5.4900534E+002, 3.2001649E+001, 2.3693845E+000
 5.5051834E+002, 3.1984502E+001, 2.3654091E+000
 5.5200902E+002, 3.1967431E+001, 2.3581430E+000
 5.5350612E+002, 3.1950553E+001, 2.3574549E+000
 5.5501333E+002, 3.1933666E+001, 2.3203628E+000
 5.5650144E+002, 3.1916944E+001, 2.3294762E+000
 5.5801622E+002, 3.1900236E+001, 2.3149282E+000
 5.5950761E+002, 3.1883578E+001, 2.3394616E+000
 5.6100185E+002, 3.1867082E+001, 2.3445826E+000
 5.6251056E+002, 3.1850547E+001, 2.3465156E+000
 5.6401689E+002, 3.1834039E+001, 2.3389361E+000
 5.6552204E+002, 3.1817636E+001, 2.3339194E+000
 5.6701701E+002, 3.1801344E+001, 2.3328102E+000
 5.6850381E+002, 3.1785249E+001, 2.3400936E+000
 5.7000127E+002, 3.1769250E+001, 2.3354114E+000
 5.7150410E+002, 3.1753226E+001, 2.3155485E+000
 5.7300702E+002, 3.1737349E+001, 2.3306319E+000
 5.7450189E+002, 3.1721667E+001, 2.3437592E+000
 5.7600595E+002, 3.1706096E+001, 2.3251861E+000
 5.7751064E+002, 3.1690537E+001, 2.3183273E+000
 5.7900162E+002, 3.1675038E+001, 2.3056964E+000
 5.8050466E+002, 3.1659594E+001, 2.2975862E+000
 5.8200970E+002, 3.1644097E+001, 2.2947490E+000
 5.8351271E+002, 3.1628578E+001, 2.2994447E+000
 5.8500864E+002, 3.1613114E+001, 2.2955281E+000
 5.8651130E+002, 3.1597779E+001, 2.2904617E+000
 5.8801873E+002, 3.1582484E+001, 2.2834997E+000
 5.8950859E+002, 3.1567279E+001, 2.2873298E+000
 5.9101673E+002, 3.1552073E+001, 2.2718484E+000
 5.9250249E+002, 3.1536876E+001, 2.2744299E+000
 5.9400240E+002, 3.1521767E+001, 2.2620335E+000
 5.9551126E+002, 3.1506689E+001, 2.2598471E+000
 5.9701935E+002, 3.1491695E+001, 2.2436364E+000
 5.9851549E+002, 3.1476915E+001, 2.2698963E+000
 6.0000489E+002, 3.1462330E+001, 2.2442160E+000
 6.0151837E+002, 3.1447789E+001, 2.2309660E+000
 6.0300356E+002, 3.1433353E+001, 2.1911251E+000
 6.0451164E+002, 3.1418999E+001, 2.2138874E+000
 6.0601319E+002, 3.1404566E+001, 2.2093316E+000
 6.0750865E+002, 3.1390229E+001, 2.1853605E+000
 6.0901389E+002, 3.1375974E+001, 2.1948376E+000
 6.1050166E+002, 3.1361759E+001, 2.1877645E+000
 6.1202774E+002, 3.1347424E+001, 2.1638678E+000
 6.1350840E+002, 3.1333295E+001, 2.1746664E+000
 6.1500356E+002, 3.1319444E+001, 2.1529659E+000
 6.1651790E+002, 3.1305544E+001, 2.1570762E+000
 6.1802094E+002, 3.1291730E+001, 2.1321857E+000
 6.1951255E+002, 3.1278187E+001, 2.1296229E+000
 6.2101941E+002, 3.1264744E+001, 2.1210315E+000
 6.2251352E+002, 3.1251365E+001, 2.1159728E+000
 6.2400405E+002, 3.1238158E+001, 2.1036391E+000
 6.2551155E+002, 3.1225001E+001, 2.0882528E+000
 6.2701528E+002, 3.1211868E+001, 2.0744284E+000
 6.2851329E+002, 3.1198929E+001, 2.0756757E+000
 6.3001007E+002, 3.1186103E+001, 2.0624402E+000
 6.3150099E+002, 3.1173396E+001, 2.0444253E+000
 6.3301343E+002, 3.1160653E+001, 2.0255931E+000
 6.3452776E+002, 3.1147869E+001, 2.0058528E+000
 6.3600295E+002, 3.1135374E+001, 1.9945738E+000
 6.3750662E+002, 3.1123075E+001, 1.9878819E+000
 6.3900447E+002, 3.1110747E+001, 1.9853329E+000
 6.4051831E+002, 3.1098443E+001, 1.9861457E+000
 6.4201220E+002, 3.1086262E+001, 1.9751374E+000
 6.4351308E+002, 3.1074229E+001, 1.9565407E+000
 6.4500420E+002, 3.1062220E+001, 1.9550636E+000
 6.4651365E+002, 3.1050289E+001, 1.9475922E+000
 6.4801459E+002, 3.1038376E+001, 1.9448766E+000
 6.4952412E+002, 3.1026511E+001, 1.9285034E+000
 6.5101388E+002, 3.1014729E+001, 1.9202225E+000
 6.5251558E+002, 3.1002940E+001, 1.9342741E+000
 6.5400960E+002, 3.0991165E+001, 1.9234725E+000
 6.5551453E+002, 3.0979357E+001, 1.9218480E+000
 6.5702078E+002, 3.0967443E+001, 1.9167532E+000
 6.5850147E+002, 3.0955631E+001, 1.9348535E+000
 6.6002492E+002, 3.0943685E+001, 1.9585472E+000
 6.6151371E+002, 3.0931617E+001, 1.9820155E+000
 6.6300213E+002, 3.0919548E+001, 1.9940568E+000
 6.6450419E+002, 3.0907229E+001, 2.0314703E+000
 6.6600107E+002, 3.0894710E+001, 2.0390409E+000
 6.6751631E+002, 3.0882147E+001, 2.0370733E+000
 6.6901162E+002, 3.0869656E+001, 2.0227263E+000
 6.7050083E+002, 3.0857514E+001, 1.9957096E+000
 6.7202853E+002, 3.0845576E+001, 1.9429035E+000
 6.7350038E+002, 3.0834137E+001, 1.8978296E+000
 6.7501548E+002, 3.0823172E+001, 1.8404839E+000
 6.7651831E+002, 3.0812493E+001, 1.7871484E+000
 6.7803030E+002, 3.0802223E+001, 1.7220145E+000
 6.7950855E+002, 3.0792466E+001, 1.7070337E+000
 6.8102322E+002, 3.0783045E+001, 1.6793694E+000
 6.8252142E+002, 3.0773896E+001, 1.6401654E+000
 6.8402653E+002, 3.0765036E+001, 1.6090544E+000
 6.8551051E+002, 3.0756481E+001, 1.5921751E+000
 6.8701792E+002, 3.0748156E+001, 1.5722497E+000
 6.8851944E+002, 3.0739979E+001, 1.5527797E+000
 6.9002525E+002, 3.0731996E+001, 1.5347133E+000
 6.9151925E+002, 3.0724175E+001, 1.5235737E+000
 6.9301887E+002, 3.0716497E+001, 1.5091608E+000
 6.9451033E+002, 3.0708929E+001, 1.5118627E+000
 6.9600035E+002, 3.0701487E+001, 1.4822340E+000
