s,kg/m2,kW
 1.0652879E+002, 3.0974379E+001, 1.2664459E+000
 1.0806187E+002, 3.0962565E+001, 1.1980871E+000
 1.0957987E+002, 3.0951004E+001, 1.1602693E+000
 1.1102397E+002, 3.0939926E+001, 1.1614202E+000
 1.1254131E+002, 3.0928766E+001, 1.2047318E+000
 1.1406229E+002, 3.0917019E+001, 1.2322362E+000
 1.1552882E+002, 3.0905362E+001, 1.2376441E+000
 1.1704348E+002, 3.0893675E+001, 1.1908861E+000
 1.1852371E+002, 3.0881520E+001, 1.2013155E+000
 1.2003864E+002, 3.0868904E+001, 1.1883278E+000
 1.2156746E+002, 3.0856100E+001, 1.1350228E+000
 1.2306995E+002, 3.0843629E+001, 1.1441272E+000
 1.2451190E+002, 3.0831591E+001, 1.2062480E+000
 1.2600451E+002, 3.0819077E+001, 1.2336739E+000
 1.2754149E+002, 3.0806086E+001, 1.2470998E+000
 1.2902794E+002, 3.0793869E+001, 1.1715476E+000
 1.3050328E+002, 3.0782462E+001, 1.0755805E+000
 1.3205168E+002, 3.0771426E+001, 1.1367279E+000
 1.3356574E+002, 3.0760464E+001, 1.1721628E+000
 1.3507009E+002, 3.0749445E+001, 1.1948306E+000
 1.3650631E+002, 3.0738424E+001, 1.2079113E+000
 1.3805459E+002, 3.0727079E+001, 1.1761408E+000
 1.3953078E+002, 3.0715586E+001, 1.2250206E+000
 1.4104259E+002, 3.0704159E+001, 1.2060930E+000
 1.4254260E+002, 3.0692950E+001, 1.2226152E+000
 1.4403080E+002, 3.0681973E+001, 1.1737571E+000
 1.4550044E+002, 3.0670834E+001, 1.2152893E+000
 1.4701952E+002, 3.0659162E+001, 1.2175235E+000
 1.4850876E+002, 3.0647004E+001, 1.2678883E+000
 1.5002002E+002, 3.0634353E+001, 1.2933026E+000
 1.5156069E+002, 3.0621508E+001, 1.3149346E+000
 1.5306809E+002, 3.0608533E+001, 1.3031583E+000
 1.5456333E+002, 3.0595477E+001, 1.2984496E+000
 1.5604153E+002, 3.0582988E+001, 1.3043129E+000
 1.5755777E+002, 3.0570380E+001, 1.3258653E+000
 1.5901751E+002, 3.0557787E+001, 1.3152183E+000
 1.6051840E+002, 3.0545590E+001, 1.3263063E+000
 1.6201430E+002, 3.0533711E+001, 1.3108745E+000
 1.6355233E+002, 3.0522131E+001, 1.2564005E+000
 1.6504136E+002, 3.0510733E+001, 1.2210767E+000
 1.6658389E+002, 3.0499504E+001, 1.1937908E+000
 1.6801340E+002, 3.0488822E+001, 1.2015697E+000
 1.6955881E+002, 3.0478476E+001, 1.2237677E+000
 1.7106907E+002, 3.0467979E+001, 1.2210592E+000
 1.7250768E+002, 3.0458097E+001, 1.2413559E+000
 1.7405635E+002, 3.0448135E+001, 1.2134665E+000
 1.7551381E+002, 3.0438463E+001, 1.1839721E+000
 1.7700747E+002, 3.0429112E+001, 1.1867849E+000
 1.7850645E+002, 3.0419830E+001, 1.2185188E+000
 1.8000321E+002, 3.0410426E+001, 1.2109041E+000
 1.8153510E+002, 3.0400461E+001, 1.2250704E+000
 1.8304971E+002, 3.0390171E+001, 1.1548570E+000
 1.8458792E+002, 3.0380443E+001, 1.1190905E+000
 1.8606555E+002, 3.0371166E+001, 1.1173568E+000
 1.8751261E+002, 3.0362034E+001, 1.1327446E+000
 1.8900802E+002, 3.0352483E+001, 1.1023904E+000
 1.9055732E+002, 3.0342596E+001, 1.1150897E+000
 1.9204025E+002, 3.0333057E+001, 1.1220581E+000
 1.9353220E+002, 3.0323682E+001, 1.1081058E+000
 1.9500486E+002, 3.0314165E+001, 1.0966370E+000
 1.9652737E+002, 3.0304561E+001, 1.1323909E+000
 1.9800009E+002, 3.0295241E+001, 1.1073236E+000
 1.9952611E+002, 3.0286098E+001, 1.0760794E+000
 2.0102965E+002, 3.0277227E+001, 1.0746820E+000
 2.0254942E+002, 3.0268507E+001, 1.0732853E+000
 2.0402565E+002, 3.0259968E+001, 1.1126891E+000
 2.0553969E+002, 3.0251469E+001, 1.0792387E+000
 2.0702759E+002, 3.0242754E+001, 1.0755234E+000
 2.0853755E+002, 3.0233841E+001, 1.0755749E+000
 2.1006270E+002, 3.0224635E+001, 1.0238585E+000
 2.1153996E+002, 3.0215558E+001, 1.0331301E+000
 2.1306474E+002, 3.0206621E+001, 1.0294173E+000
 2.1455292E+002, 3.0197729E+001, 1.0579994E+000
 2.1607068E+002, 3.0188643E+001, 1.0852407E+000
 2.1756875E+002, 3.0179248E+001, 1.0803640E+000
 2.1904748E+002, 3.0170232E+001, 1.0816052E+000
 2.2051199E+002, 3.0161483E+001, 1.0644151E+000
 2.2202185E+002, 3.0152603E+001, 1.0225553E+000
 2.2352190E+002, 3.0143497E+001, 1.0317976E+000
 2.2504985E+002, 3.0134214E+001, 1.0159419E+000
 2.2652279E+002, 3.0124738E+001, 9.7024791E-001
 2.2802991E+002, 3.0115520E+001, 9.4851231E-001
 2.2953156E+002, 3.0106421E+001, 9.4232791E-001
 2.3100625E+002, 3.0097565E+001, 9.4985898E-001
 2.3253923E+002, 3.0088661E+001, 9.5944528E-001
 2.3402009E+002, 3.0079698E+001, 9.5789265E-001
 2.3553878E+002, 3.0070898E+001, 9.5931071E-001
 2.3706366E+002, 3.0061811E+001, 9.8647705E-001
 2.3858315E+002, 3.0052804E+001, 1.0021472E+000
 2.4001317E+002, 3.0044165E+001, 9.9565879E-001
 2.4150671E+002, 3.0035895E+001, 9.9963439E-001
 2.4302994E+002, 3.0027475E+001, 1.0052123E+000
 2.4451146E+002, 3.0019233E+001, 9.9692147E-001
 2.4601454E+002, 3.0011118E+001, 9.8945560E-001
 2.4752199E+002, 3.0002989E+001, 9.6354777E-001
 2.4904124E+002, 2.9995037E+001, 9.6440061E-001
 2.5053847E+002, 2.9987257E+001, 9.4036346E-001
 2.5205228E+002, 2.9979536E+001, 9.4533437E-001
 2.5353011E+002, 2.9971822E+001, 9.5377918E-001
 2.5505946E+002, 2.9964370E+001, 9.2056640E-001
 2.5655079E+002, 2.9957108E+001, 9.5717536E-001
 2.5804374E+002, 2.9950016E+001, 9.5592578E-001
 2.5955507E+002, 2.9942855E+001, 9.6158504E-001
 2.6100545E+002, 2.9935658E+001, 9.4395783E-001
 2.6256018E+002, 2.9928279E+001, 9.4485969E-001
 2.6404496E+002, 2.9920758E+001, 9.3425353E-001
 2.6550392E+002, 2.9913528E+001, 9.1323156E-001
 2.6703875E+002, 2.9906322E+001, 9.2651579E-001
 2.6852082E+002, 2.9899119E+001, 9.2975324E-001
 2.7000818E+002, 2.9892122E+001, 9.2281486E-001
 2.7150039E+002, 2.9885139E+001, 9.1703023E-001
 2.7300448E+002, 2.9878176E+001, 9.2632934E-001
 2.7450855E+002, 2.9871096E+001, 9.0906751E-001
 2.7601393E+002, 2.9864000E+001, 9.1042350E-001
 2.7754175E+002, 2.9856877E+001, 8.9358933E-001
 2.7904178E+002, 2.9849790E+001, 9.0105357E-001
 2.8055036E+002, 2.9842798E+001, 8.9819048E-001
 2.8203013E+002, 2.9835805E+001, 9.1364653E-001
 2.8356469E+002, 2.9828683E+001, 9.3523374E-001
 2.8502318E+002, 2.9821577E+001, 9.3728586E-001
 2.8655859E+002, 2.9814430E+001, 9.3020633E-001
 2.8805479E+002, 2.9807128E+001, 9.4541004E-001
 2.8950928E+002, 2.9799949E+001, 9.4873043E-001
 2.9103091E+002, 2.9792658E+001, 9.7731847E-001
 2.9250487E+002, 2.9785283E+001, 9.4771605E-001
 2.9407772E+002, 2.9777729E+001, 9.3449895E-001
 2.9555271E+002, 2.9770205E+001, 9.4895846E-001
 2.9705167E+002, 2.9762613E+001, 9.6521404E-001
 2.9854625E+002, 2.9754967E+001, 9.3331594E-001
 3.0006271E+002, 2.9747449E+001, 9.2951631E-001
 3.0152681E+002, 2.9740019E+001, 9.5444941E-001
 3.0305935E+002, 2.9732495E+001, 9.5487627E-001
 3.0454033E+002, 2.9724788E+001, 9.7294551E-001
 3.0603706E+002, 2.9717037E+001, 9.6306227E-001
 3.0751955E+002, 2.9709073E+001, 9.7073111E-001
 3.0903221E+002, 2.9700967E+001, 9.6728954E-001
 3.1051701E+002, 2.9692602E+001, 9.8929252E-001
 3.1205370E+002, 2.9683987E+001, 9.5321365E-001
 3.1353988E+002, 2.9675152E+001, 9.6080235E-001
 3.1502843E+002, 2.9666271E+001, 9.8620216E-001
 3.1654983E+002, 2.9657190E+001, 9.9999536E-001
 3.1803127E+002, 2.9647886E+001, 1.0250510E+000
 3.1950471E+002, 2.9638630E+001, 1.0175605E+000
 3.2100727E+002, 2.9629177E+001, 1.0378509E+000
 3.2254376E+002, 2.9619477E+001, 1.0683850E+000
 3.2404671E+002, 2.9609719E+001, 1.0701055E+000
 3.2551713E+002, 2.9600150E+001, 1.1032123E+000
 3.2704030E+002, 2.9590446E+001, 1.1320032E+000
 3.2856224E+002, 2.9580504E+001, 1.1356863E+000
 3.3007734E+002, 2.9570425E+001, 1.1533004E+000
 3.3151761E+002, 2.9560472E+001, 1.1861380E+000
 3.3306246E+002, 2.9550210E+001, 1.1668201E+000
 3.3453195E+002, 2.9539689E+001, 1.1994624E+000
 3.3606419E+002, 2.9528987E+001, 1.2028810E+000
 3.3751136E+002, 2.9518133E+001, 1.2192674E+000
 3.3903657E+002, 2.9507244E+001, 1.2341337E+000
 3.4055956E+002, 2.9495873E+001, 1.2503005E+000
 3.4206373E+002, 2.9484494E+001, 1.2656678E+000
 3.4350052E+002, 2.9473227E+001, 1.2878841E+000
 3.4505445E+002, 2.9461610E+001, 1.2872407E+000
 3.4654671E+002, 2.9449501E+001, 1.2985770E+000
 3.4805151E+002, 2.9437242E+001, 1.3325638E+000
 3.4950240E+002, 2.9424757E+001, 1.2928387E+000
 3.5104919E+002, 2.9411977E+001, 1.3020527E+000
 3.5255620E+002, 2.9398694E+001, 1.3396294E+000
 3.5402908E+002, 2.9385465E+001, 1.3250168E+000
 3.5551037E+002, 2.9372398E+001, 1.2914184E+000
 3.5702554E+002, 2.9359000E+001, 1.3064745E+000
 3.5850596E+002, 2.9345660E+001, 1.3155469E+000
 3.6003942E+002, 2.9332116E+001, 1.3433011E+000
 3.6151814E+002, 2.9318433E+001, 1.3466195E+000
 3.6301909E+002, 2.9304572E+001, 1.3783889E+000
 3.6450797E+002, 2.9290232E+001, 1.3990683E+000
 3.6601652E+002, 2.9275621E+001, 1.3860742E+000
 3.6753548E+002, 2.9260572E+001, 1.4128965E+000
 3.6902232E+002, 2.9245406E+001, 1.4336483E+000
 3.7050733E+002, 2.9230222E+001, 1.4383181E+000
 3.7204117E+002, 2.9214636E+001, 1.4576134E+000
 3.7358017E+002, 2.9198709E+001, 1.4368933E+000
 3.7501579E+002, 2.9183282E+001, 1.4574545E+000
 3.7652364E+002, 2.9168016E+001, 1.4635984E+000
 3.7802738E+002, 2.9152154E+001, 1.5016896E+000
 3.7953354E+002, 2.9136263E+001, 1.4892923E+000
 3.8104242E+002, 2.9120480E+001, 1.5162800E+000
 3.8251126E+002, 2.9105066E+001, 1.5073424E+000
 3.8404810E+002, 2.9089761E+001, 1.4643600E+000
 3.8554193E+002, 2.9074549E+001, 1.5195753E+000
 3.8700504E+002, 2.9059901E+001, 1.5118157E+000
 3.8850636E+002, 2.9045434E+001, 1.5252547E+000
 3.9002804E+002, 2.9030839E+001, 1.5303324E+000
 3.9154924E+002, 2.9016232E+001, 1.5126895E+000
 3.9305298E+002, 2.9001789E+001, 1.5070155E+000
 3.9450322E+002, 2.8987770E+001, 1.5200511E+000
 3.9603051E+002, 2.8973661E+001, 1.5303090E+000
 3.9751649E+002, 2.8959439E+001, 1.5532828E+000
 3.9901627E+002, 2.8945282E+001, 1.5585787E+000
 4.0055750E+002, 2.8930803E+001, 1.5742128E+000
 4.0200436E+002, 2.8916464E+001, 1.5885045E+000
 4.0354108E+002, 2.8902125E+001, 1.6228202E+000
 4.0503502E+002, 2.8887535E+001, 1.5959602E+000
 4.0650421E+002, 2.8873170E+001, 1.6354419E+000
 4.0803649E+002, 2.8858618E+001, 1.6528811E+000
 4.0953023E+002, 2.8843735E+001, 1.6305428E+000
 4.1105919E+002, 2.8828733E+001, 1.6504934E+000
 4.1252007E+002, 2.8813823E+001, 1.6659233E+000
 4.1403786E+002, 2.8798983E+001, 1.6621046E+000
 4.1551147E+002, 2.8783947E+001, 1.6478277E+000
 4.1701039E+002, 2.8769017E+001, 1.6587761E+000
 4.1853613E+002, 2.8753732E+001, 1.6558111E+000
 4.2003561E+002, 2.8738475E+001, 1.6758582E+000
 4.2155031E+002, 2.8723232E+001, 1.6659869E+000
 4.2305677E+002, 2.8707842E+001, 1.6209557E+000
 4.2452765E+002, 2.8692596E+001, 1.6525538E+000
 4.2606797E+002, 2.8677181E+001, 1.6382013E+000
 4.2755304E+002, 2.8661607E+001, 1.6659452E+000
 4.2901147E+002, 2.8646435E+001, 1.6305915E+000
 4.3051434E+002, 2.8631133E+001, 1.6805506E+000
 4.3203241E+002, 2.8615442E+001, 1.6743148E+000
 4.3351405E+002, 2.8599799E+001, 1.6859595E+000
 4.3502273E+002, 2.8584144E+001, 1.7003311E+000
 4.3655735E+002, 2.8568148E+001, 1.7372869E+000
 4.3800735E+002, 2.8552381E+001, 1.7182905E+000
 4.3953102E+002, 2.8536671E+001, 1.7498327E+000
 4.4104057E+002, 2.8520552E+001, 1.7470776E+000
 4.4254511E+002, 2.8504416E+001, 1.7275627E+000
 4.4400893E+002, 2.8488586E+001, 1.7606269E+000
 4.4553518E+002, 2.8472541E+001, 1.7528779E+000
 4.4704482E+002, 2.8456152E+001, 1.7731694E+000
 4.4851675E+002, 2.8440006E+001, 1.7769949E+000
 4.5000338E+002, 2.8423946E+001, 1.7744234E+000
 4.5152218E+002, 2.8407604E+001, 1.7701251E+000
 4.5304813E+002, 2.8390998E+001, 1.7992111E+000
 4.5456191E+002, 2.8374359E+001, 1.8051393E+000
 4.5601255E+002, 2.8358046E+001, 1.8159804E+000
 4.5751266E+002, 2.8341723E+001, 1.8106583E+000
 4.5904430E+002, 2.8324702E+001, 1.8073711E+000
 4.6052542E+002, 2.8307509E+001, 1.7818853E+000
 4.6201553E+002, 2.8290522E+001, 1.8014204E+000
 4.6354661E+002, 2.8273020E+001, 1.8173221E+000
 4.6506040E+002, 2.8255245E+001, 1.8273669E+000
 4.6655086E+002, 2.8237772E+001, 1.8763161E+000
 4.6802805E+002, 2.8220365E+001, 1.8726187E+000
 4.6956020E+002, 2.8202664E+001, 1.8651950E+000
 4.7102819E+002, 2.8184905E+001, 1.8981416E+000
 4.7253139E+002, 2.8167254E+001, 1.8703214E+000
 4.7402330E+002, 2.8149323E+001, 1.8249818E+000
 4.7556124E+002, 2.8131192E+001, 1.8594819E+000
 4.7702532E+002, 2.8113258E+001, 1.8334773E+000
 4.7855672E+002, 2.8095401E+001, 1.8455404E+000
 4.8002288E+002, 2.8077660E+001, 1.8650072E+000
 4.8150352E+002, 2.8060155E+001, 1.8709310E+000
 4.8303509E+002, 2.8042336E+001, 1.8967032E+000
 4.8450983E+002, 2.8024592E+001, 1.9071221E+000
 4.8605414E+002, 2.8006790E+001, 1.8838228E+000
 4.8754824E+002, 2.7988933E+001, 1.9039405E+000
 4.8900000E+002, 2.7971632E+001, 1.8949873E+000
 4.9054026E+002, 2.7954007E+001, 1.9178484E+000
 4.9207245E+002, 2.7935842E+001, 1.8759137E+000
 4.9352775E+002, 2.7918134E+001, 1.9009876E+000
 4.9505195E+002, 2.7900389E+001, 1.8877752E+000
 4.9655286E+002, 2.7882433E+001, 1.8626641E+000
 4.9802070E+002, 2.7864894E+001, 1.9118419E+000
 4.9954167E+002, 2.7847190E+001, 1.9087804E+000
 5.0101171E+002, 2.7829525E+001, 1.9052663E+000
 5.0251908E+002, 2.7811995E+001, 1.9061557E+000
 5.0406129E+002, 2.7793986E+001, 1.9009031E+000
 5.0554369E+002, 2.7775993E+001, 1.9310177E+000
 5.0700133E+002, 2.7758643E+001, 1.9425402E+000
 5.0856536E+002, 2.7740738E+001, 1.9354150E+000
 5.1000300E+002, 2.7722870E+001, 1.9558986E+000
 5.1154953E+002, 2.7704882E+001, 1.9248958E+000
 5.1305610E+002, 2.7686350E+001, 1.9341303E+000
 5.1450974E+002, 2.7668245E+001, 1.9009328E+000
 5.1601926E+002, 2.7650107E+001, 1.9253071E+000
 5.1750463E+002, 2.7631710E+001, 1.8246643E+000
 5.1907279E+002, 2.7613046E+001, 1.8591379E+000
 5.2052982E+002, 2.7594283E+001, 1.8893778E+000
 5.2203698E+002, 2.7575820E+001, 1.9029255E+000
 5.2352435E+002, 2.7556945E+001, 1.8907885E+000
 5.2507564E+002, 2.7537974E+001, 1.8760326E+000
 5.2651565E+002, 2.7519200E+001, 1.8827955E+000
 5.2802776E+002, 2.7500588E+001, 1.8917083E+000
 5.2951965E+002, 2.7481656E+001, 1.9119383E+000
 5.3101983E+002, 2.7462755E+001, 1.9110756E+000
 5.3254950E+002, 2.7443557E+001, 1.9378545E+000
 5.3404468E+002, 2.7424310E+001, 1.9244912E+000
 5.3554546E+002, 2.7405354E+001, 1.8525135E+000
 5.3700632E+002, 2.7386720E+001, 1.8430425E+000
 5.3857127E+002, 2.7367924E+001, 1.8135697E+000
 5.4006434E+002, 2.7349170E+001, 1.8345719E+000
 5.4154753E+002, 2.7331030E+001, 1.8520481E+000
 5.4301026E+002, 2.7313142E+001, 1.8183186E+000
 5.4453743E+002, 2.7295093E+001, 1.8044900E+000
 5.4603788E+002, 2.7277024E+001, 1.8166341E+000
 5.4757479E+002, 2.7258975E+001, 1.8200485E+000
 5.4906754E+002, 2.7241038E+001, 1.8298285E+000
 5.5055911E+002, 2.7223437E+001, 1.8072433E+000
 5.5203065E+002, 2.7205897E+001, 1.7474034E+000
 5.5351318E+002, 2.7188466E+001, 1.7815211E+000
 5.5500952E+002, 2.7170901E+001, 1.7593449E+000
 5.5655843E+002, 2.7152982E+001, 1.7466125E+000
 5.5801563E+002, 2.7135415E+001, 1.7917575E+000
 5.5955107E+002, 2.7117897E+001, 1.7691988E+000
 5.6100293E+002, 2.7100514E+001, 1.8008712E+000
 5.6252972E+002, 2.7083206E+001, 1.7719832E+000
 5.6403021E+002, 2.7065604E+001, 1.7655913E+000
 5.6550949E+002, 2.7048360E+001, 1.7871485E+000
 5.6703832E+002, 2.7031111E+001, 1.7832726E+000
 5.6852435E+002, 2.7013874E+001, 1.7634653E+000
 5.7006252E+002, 2.6996544E+001, 1.7348140E+000
 5.7155059E+002, 2.6979338E+001, 1.7212890E+000
 5.7306400E+002, 2.6962192E+001, 1.6951365E+000
 5.7453607E+002, 2.6945419E+001, 1.7448409E+000
 5.7601672E+002, 2.6928704E+001, 1.7299093E+000
 5.7754390E+002, 2.6911736E+001, 1.7073730E+000
 5.7902296E+002, 2.6894814E+001, 1.6863912E+000
 5.8052050E+002, 2.6878106E+001, 1.6541287E+000
 5.8202803E+002, 2.6861315E+001, 1.6926887E+000
 5.8353954E+002, 2.6844479E+001, 1.7068410E+000
 5.8500363E+002, 2.6827994E+001, 1.6814405E+000
 5.8655732E+002, 2.6811350E+001, 1.6737131E+000
 5.8807357E+002, 2.6794587E+001, 1.6558334E+000
 5.8954177E+002, 2.6778401E+001, 1.6687770E+000
 5.9101508E+002, 2.6762530E+001, 1.6254318E+000
 5.9251274E+002, 2.6746657E+001, 1.6202468E+000
 5.9400209E+002, 2.6730861E+001, 1.6035768E+000
 5.9553131E+002, 2.6715069E+001, 1.6038167E+000
 5.9702950E+002, 2.6699423E+001, 1.6196013E+000
 5.9851626E+002, 2.6684202E+001, 1.6181512E+000
 6.0002646E+002, 2.6669098E+001, 1.6055612E+000
 6.0157137E+002, 2.6653852E+001, 1.5594814E+000
 6.0303528E+002, 2.6638992E+001, 1.5720781E+000
 6.0451297E+002, 2.6624627E+001, 1.5400148E+000
 6.0602963E+002, 2.6610195E+001, 1.5739717E+000
 6.0755393E+002, 2.6595601E+001, 1.5595823E+000
 6.0902210E+002, 2.6581382E+001, 1.5558190E+000
 6.1053794E+002, 2.6567377E+001, 1.5409284E+000
 6.1204923E+002, 2.6553139E+001, 1.5339529E+000
 6.1356184E+002, 2.6538992E+001, 1.4993080E+000
 6.1504163E+002, 2.6525062E+001, 1.5405688E+000
 6.1650901E+002, 2.6511473E+001, 1.5599605E+000
 6.1803416E+002, 2.6497622E+001, 1.5482477E+000
 6.1951187E+002, 2.6483814E+001, 1.5760655E+000
 6.2106512E+002, 2.6469855E+001, 1.5563431E+000
 6.2253542E+002, 2.6455946E+001, 1.5681915E+000
 6.2405538E+002, 2.6442178E+001, 1.5733959E+000
 6.2551100E+002, 2.6428477E+001, 1.5743869E+000
 6.2705918E+002, 2.6414513E+001, 1.5840696E+000
 6.2855011E+002, 2.6400311E+001, 1.5754352E+000
 6.3000492E+002, 2.6386551E+001, 1.5830154E+000
 6.3153188E+002, 2.6372570E+001, 1.5797253E+000
 6.3302579E+002, 2.6358382E+001, 1.5557404E+000
 6.3451083E+002, 2.6344522E+001, 1.5510766E+000
 6.3602176E+002, 2.6330634E+001, 1.5762208E+000
 6.3750778E+002, 2.6316773E+001, 1.5683674E+000
 6.3901733E+002, 2.6302990E+001, 1.5824529E+000
 6.4053311E+002, 2.6289109E+001, 1.5729693E+000
 6.4200955E+002, 2.6275423E+001, 1.5825284E+000
 6.4351908E+002, 2.6261845E+001, 1.5756329E+000
 6.4503080E+002, 2.6248097E+001, 1.5732641E+000
 6.4654785E+002, 2.6234380E+001, 1.5946208E+000
 6.4800977E+002, 2.6220976E+001, 1.5980567E+000
 6.4953693E+002, 2.6207478E+001, 1.5975678E+000
 6.5103603E+002, 2.6193854E+001, 1.6107617E+000
 6.5254953E+002, 2.6180318E+001, 1.6169185E+000
 6.5406559E+002, 2.6166777E+001, 1.6243338E+000
 6.5550444E+002, 2.6153556E+001, 1.6288814E+000
 6.5701752E+002, 2.6140321E+001, 1.6377830E+000
 6.5850787E+002, 2.6126861E+001, 1.6507580E+000
 6.6003323E+002, 2.6113351E+001, 1.6590816E+000
 6.6154709E+002, 2.6099670E+001, 1.6344656E+000
 6.6307567E+002, 2.6085959E+001, 1.6301833E+000
 6.6454600E+002, 2.6072458E+001, 1.6474895E+000
 6.6602560E+002, 2.6059221E+001, 1.6386375E+000
 6.6756048E+002, 2.6045688E+001, 1.6421040E+000
 6.6901767E+002, 2.6032315E+001, 1.6689896E+000
 6.7050294E+002, 2.6019153E+001, 1.6423203E+000
 6.7200492E+002, 2.6005733E+001, 1.5958975E+000
 6.7350092E+002, 2.5992316E+001, 1.6000627E+000
 6.7506720E+002, 2.5978584E+001, 1.5901416E+000
 6.7651027E+002, 2.5965141E+001, 1.6362734E+000
 6.7800348E+002, 2.5952113E+001, 1.6596193E+000
 6.7956851E+002, 2.5938314E+001, 1.6541535E+000
 6.8103761E+002, 2.5924661E+001, 1.6858454E+000
 6.8258220E+002, 2.5911047E+001, 1.6708755E+000
 6.8407369E+002, 2.5897337E+001, 1.6076123E+000
 6.8555497E+002, 2.5883919E+001, 1.6466344E+000
 6.8700120E+002, 2.5870667E+001, 1.6704996E+000
 6.8852682E+002, 2.5857101E+001, 1.6918202E+000
 6.9004462E+002, 2.5843186E+001, 1.6985934E+000
 6.9156203E+002, 2.5829184E+001, 1.6931533E+000
 6.9305042E+002, 2.5815384E+001, 1.7169590E+000
 6.9458277E+002, 2.5801395E+001, 1.6884386E+000
 6.9602499E+002, 2.5787677E+001, 1.7410479E+000
