s,C,C,kg/m2,kW/kg
 2.7800000E+002, 2.9808000E+002, 2.9628673E+002, 9.0721031E-003, 1.2830429E+002
 2.7900000E+002, 2.9904000E+002, 2.9734746E+002, 8.9385593E-003, 1.1988685E+002
 2.8000000E+002, 3.0000000E+002, 2.9839172E+002, 8.8129996E-003, 1.1271923E+002
 2.8100000E+002, 3.0096000E+002, 2.9931486E+002, 8.6953943E-003, 1.0557824E+002
 2.8200000E+002, 3.0208000E+002, 3.0030065E+002, 8.5867189E-003, 9.7561682E+001
 2.8300000E+002, 3.0304000E+002, 3.0136465E+002, 8.4855513E-003, 9.0821635E+001
 2.8400000E+002, 3.0400000E+002, 3.0240367E+002, 8.3906334E-003, 8.5211188E+001
 2.8500000E+002, 3.0496000E+002, 3.0332778E+002, 8.3019033E-003, 7.9656116E+001
 2.8600000E+002, 3.0608000E+002, 3.0431136E+002, 8.2199264E-003, 7.3593625E+001
 2.8700000E+002, 3.0704000E+002, 3.0537861E+002, 8.1436053E-003, 6.8516252E+001
 2.8800000E+002, 3.0800000E+002, 3.0641291E+002, 8.0719146E-003, 6.4359390E+001
 2.8900000E+002, 3.0896000E+002, 3.0733832E+002, 8.0048359E-003, 6.0219221E+001
 2.9000000E+002, 3.1008000E+002, 3.0831987E+002, 7.9427265E-003, 5.5758082E+001
 2.9100000E+002, 3.1104000E+002, 3.0939005E+002, 7.8847840E-003, 5.2017324E+001
 2.9200000E+002, 3.1200000E+002, 3.1042031E+002, 7.8302103E-003, 4.8993260E+001
 2.9300000E+002, 3.1296000E+002, 3.1134703E+002, 7.7790317E-003, 4.5945312E+001
 2.9400000E+002, 3.1408000E+002, 3.1232684E+002, 7.7314950E-003, 4.2676005E+001
 2.9500000E+002, 3.1504000E+002, 3.1339956E+002, 7.6870230E-003, 3.9924873E+001
 2.9600000E+002, 3.1600000E+002, 3.1442644E+002, 7.6450034E-003, 3.7723438E+001
 2.9700000E+002, 3.1696000E+002, 3.1535432E+002, 7.6054912E-003, 3.5472522E+001
 2.9800000E+002, 3.1808000E+002, 3.1633275E+002, 7.5686676E-003, 3.3059068E+001
 2.9900000E+002, 3.1904000E+002, 3.1740760E+002, 7.5341164E-003, 3.1019309E+001
 3.0000000E+002, 3.2000000E+002, 3.1843166E+002, 7.5013679E-003, 2.9401164E+001
 3.0100000E+002, 3.2096000E+002, 3.1936054E+002, 7.4704902E-003, 2.7721863E+001
 3.0200000E+002, 3.2208000E+002, 3.2033787E+002, 7.4416218E-003, 2.5918442E+001
 3.0300000E+002, 3.2304000E+002, 3.2141452E+002, 7.4144589E-003, 2.4387637E+001
 3.0400000E+002, 3.2400000E+002, 3.2243623E+002, 7.3886389E-003, 2.3182376E+001
 3.0500000E+002, 3.2496000E+002, 3.2336592E+002, 7.3642329E-003, 2.1913494E+001
 3.0600000E+002, 3.2608000E+002, 3.2434241E+002, 7.3413489E-003, 2.0547588E+001
 3.0700000E+002, 3.2704000E+002, 3.2542058E+002, 7.3197621E-003, 1.9383555E+001
 3.0800000E+002, 3.2800000E+002, 3.2644031E+002, 7.2991901E-003, 1.8473218E+001
 3.0900000E+002, 3.2896000E+002, 3.2737067E+002, 7.2797008E-003, 1.7501975E+001
 3.1000000E+002, 3.3008000E+002, 3.2834651E+002, 7.2613798E-003, 1.6453798E+001
 3.1100000E+002, 3.3104000E+002, 3.2942596E+002, 7.2440583E-003, 1.5557480E+001
 3.1200000E+002, 3.3200000E+002, 3.3044400E+002, 7.2275139E-003, 1.4860820E+001
 3.1300000E+002, 3.3296000E+002, 3.3137491E+002, 7.2118088E-003, 1.4108491E+001
 3.1400000E+002, 3.3408000E+002, 3.3235026E+002, 7.1970117E-003, 1.3294589E+001
 3.1500000E+002, 3.3504000E+002, 3.3343081E+002, 7.1829936E-003, 1.2596691E+001
 3.1600000E+002, 3.3600000E+002, 3.3444739E+002, 7.1695780E-003, 1.2057463E+001
 3.1700000E+002, 3.3696000E+002, 3.3537874E+002, 7.1568202E-003, 1.1468755E+001
 3.1800000E+002, 3.3808000E+002, 3.3635373E+002, 7.1447756E-003, 1.0830451E+001
 3.1900000E+002, 3.3904000E+002, 3.3743523E+002, 7.1333443E-003, 1.0282075E+001
 3.2000000E+002, 3.4000000E+002, 3.3845053E+002, 7.1223851E-003, 9.8610306E+000
 3.2100000E+002, 3.4096000E+002, 3.3938225E+002, 7.1119462E-003, 9.3967912E+000
 3.2200000E+002, 3.4208000E+002, 3.4035697E+002, 7.1020726E-003, 8.8924162E+000
 3.2300000E+002, 3.4304000E+002, 3.4143930E+002, 7.0926860E-003, 8.4587774E+000
 3.2400000E+002, 3.4400000E+002, 3.4245347E+002, 7.0836722E-003, 8.1283816E+000
 3.2500000E+002, 3.4496000E+002, 3.4338549E+002, 7.0750732E-003, 7.7607471E+000
 3.2600000E+002, 3.4608000E+002, 3.4436001E+002, 7.0669253E-003, 7.3605302E+000
 3.2700000E+002, 3.4704000E+002, 3.4544307E+002, 7.0591664E-003, 7.0168248E+000
 3.2800000E+002, 3.4800000E+002, 3.4645624E+002, 7.0517037E-003, 6.7578515E+000
 3.2900000E+002, 3.4896000E+002, 3.4738851E+002, 7.0445731E-003, 6.4670925E+000
 3.3000000E+002, 3.5008000E+002, 3.4836290E+002, 7.0378041E-003, 6.1498419E+000
 3.3100000E+002, 3.5104000E+002, 3.4944660E+002, 7.0313470E-003, 5.8785809E+000
 3.3200000E+002, 3.5200000E+002, 3.5045886E+002, 7.0251254E-003, 5.6779831E+000
 3.3300000E+002, 3.5296000E+002, 3.5139134E+002, 7.0191698E-003, 5.4505135E+000
 3.3400000E+002, 3.5408000E+002, 3.5236565E+002, 7.0135045E-003, 5.2015203E+000
 3.3500000E+002, 3.5504000E+002, 3.5344992E+002, 7.0080889E-003, 4.9908840E+000
 3.3600000E+002, 3.5600000E+002, 3.5446136E+002, 7.0028594E-003, 4.8405574E+000
 3.3700000E+002, 3.5696000E+002, 3.5539400E+002, 6.9978419E-003, 4.6677751E+000
 3.3800000E+002, 3.5808000E+002, 3.5636827E+002, 6.9930563E-003, 4.4775816E+000
 3.3900000E+002, 3.5904000E+002, 3.5745307E+002, 6.9884689E-003, 4.3205171E+000
 3.4000000E+002, 3.6000000E+002, 3.5846376E+002, 6.9840258E-003, 4.2167355E+000
 3.4100000E+002, 3.6096000E+002, 3.5939653E+002, 6.9797488E-003, 4.0945008E+000
 3.4200000E+002, 3.6208000E+002, 3.6037080E+002, 6.9756543E-003, 3.9583287E+000
 3.4300000E+002, 3.6304000E+002, 3.6145606E+002, 6.9717134E-003, 3.8522379E+000
 3.4400000E+002, 3.6400000E+002, 3.6246606E+002, 6.9678796E-003, 3.7956532E+000
 3.4500000E+002, 3.6496000E+002, 3.6339894E+002, 6.9641709E-003, 3.7243109E+000
 3.4600000E+002, 3.6608000E+002, 3.6437324E+002, 6.9606007E-003, 3.6420452E+000
 3.4700000E+002, 3.6704000E+002, 3.6545892E+002, 6.9571434E-003, 3.5890009E+000
 3.4800000E+002, 3.6800000E+002, 3.6646828E+002, 6.9537572E-003, 3.5851772E+000
 3.4900000E+002, 3.6896000E+002, 3.6740124E+002, 6.9504571E-003, 3.5700971E+000
 3.5000000E+002, 3.7008000E+002, 3.6837561E+002, 6.9472536E-003, 3.5467945E+000
 3.5100000E+002, 3.7104000E+002, 3.6946166E+002, 6.9441231E-003, 3.5542769E+000
 3.5200000E+002, 3.7200000E+002, 3.7047045E+002, 6.9410259E-003, 3.6147795E+000
 3.5300000E+002, 3.7296000E+002, 3.7140345E+002, 6.9379740E-003, 3.6674352E+000
 3.5400000E+002, 3.7408000E+002, 3.7237792E+002, 6.9349759E-003, 3.7143599E+000
 3.5500000E+002, 3.7504000E+002, 3.7346430E+002, 6.9320080E-003, 3.7965344E+000
 3.5600000E+002, 3.7600000E+002, 3.7447256E+002, 6.9290300E-003, 3.9406144E+000
 3.5700000E+002, 3.7696000E+002, 3.7540558E+002, 6.9260515E-003, 4.0802211E+000
 3.5800000E+002, 3.7808000E+002, 3.7638019E+002, 6.9230787E-003, 4.2164060E+000
 3.5900000E+002, 3.7904000E+002, 3.7746685E+002, 6.9200867E-003, 4.3959413E+000
 3.6000000E+002, 3.8000000E+002, 3.7847465E+002, 6.9170313E-003, 4.6528111E+000
 3.6100000E+002, 3.8096000E+002, 3.7940763E+002, 6.9139197E-003, 4.9084841E+000
 3.6200000E+002, 3.8208000E+002, 3.8038245E+002, 6.9107565E-003, 5.1627229E+000
 3.6300000E+002, 3.8304000E+002, 3.8146931E+002, 6.9075129E-003, 5.4730306E+000
 3.6400000E+002, 3.8400000E+002, 3.8247673E+002, 6.9041373E-003, 5.8845672E+000
 3.6500000E+002, 3.8496000E+002, 3.8340962E+002, 6.9006345E-003, 6.2977575E+000
 3.6600000E+002, 3.8608000E+002, 3.8438471E+002, 6.8970084E-003, 6.7106886E+000
 3.6700000E+002, 3.8704000E+002, 3.8547171E+002, 6.8932236E-003, 7.1981656E+000
 3.6800000E+002, 3.8800000E+002, 3.8647884E+002, 6.8892162E-003, 7.8214828E+000
 3.6900000E+002, 3.8896000E+002, 3.8741154E+002, 6.8849899E-003, 8.4479965E+000
 3.7000000E+002, 3.9008000E+002, 3.8838702E+002, 6.8805480E-003, 9.0734034E+000
 3.7100000E+002, 3.9104000E+002, 3.8947405E+002, 6.8758459E-003, 9.7986342E+000
 3.7200000E+002, 3.9200000E+002, 3.9048101E+002, 6.8708023E-003, 1.0707186E+001
 3.7300000E+002, 3.9296000E+002, 3.9141340E+002, 6.8654206E-003, 1.1617225E+001
 3.7400000E+002, 3.9408000E+002, 3.9238942E+002, 6.8597060E-003, 1.2520707E+001
 3.7500000E+002, 3.9504000E+002, 3.9347633E+002, 6.8536015E-003, 1.3556486E+001
 3.7600000E+002, 3.9600000E+002, 3.9448329E+002, 6.8470023E-003, 1.4837023E+001
 3.7700000E+002, 3.9696000E+002, 3.9541522E+002, 6.8399147E-003, 1.6110290E+001
 3.7800000E+002, 3.9808000E+002, 3.9639196E+002, 6.8323497E-003, 1.7361994E+001
 3.7900000E+002, 3.9904000E+002, 3.9747858E+002, 6.8242353E-003, 1.8784462E+001
 3.8000000E+002, 4.0000000E+002, 3.9848574E+002, 6.8154381E-003, 2.0525396E+001
 3.8100000E+002, 4.0096000E+002, 3.9941698E+002, 6.8059729E-003, 2.2236629E+001
 3.8200000E+002, 4.0208000E+002, 4.0039471E+002, 6.7958637E-003, 2.3893249E+001
 3.8300000E+002, 4.0304000E+002, 4.0148079E+002, 6.7850226E-003, 2.5761070E+001
 3.8400000E+002, 4.0400000E+002, 4.0248842E+002, 6.7732853E-003, 2.8026573E+001
 3.8500000E+002, 4.0496000E+002, 4.0341870E+002, 6.7606848E-003, 3.0216294E+001
 3.8600000E+002, 4.0608000E+002, 4.0439775E+002, 6.7472701E-003, 3.2287833E+001
 3.8700000E+002, 4.0704000E+002, 4.0548299E+002, 6.7329400E-003, 3.4605424E+001
 3.8800000E+002, 4.0800000E+002, 4.0649139E+002, 6.7175021E-003, 3.7391827E+001
 3.8900000E+002, 4.0896000E+002, 4.0742038E+002, 6.7010218E-003, 4.0020896E+001
 3.9000000E+002, 4.1008000E+002, 4.0840111E+002, 6.6835915E-003, 4.2423592E+001
 3.9100000E+002, 4.1104000E+002, 4.0948520E+002, 6.6651021E-003, 4.5092051E+001
 3.9200000E+002, 4.1200000E+002, 4.1049469E+002, 6.6453442E-003, 4.8273590E+001
 3.9300000E+002, 4.1296000E+002, 4.1142205E+002, 6.6244330E-003, 5.1172945E+001
 3.9400000E+002, 4.1408000E+002, 4.1240482E+002, 6.6025251E-003, 5.3685289E+001
 3.9500000E+002, 4.1504000E+002, 4.1348745E+002, 6.5795123E-003, 5.6462164E+001
 3.9600000E+002, 4.1600000E+002, 4.1449830E+002, 6.5551851E-003, 5.9753792E+001
 3.9700000E+002, 4.1696000E+002, 4.1542374E+002, 6.5297227E-003, 6.2601927E+001
 3.9800000E+002, 4.1808000E+002, 4.1640882E+002, 6.5033630E-003, 6.4861656E+001
 3.9900000E+002, 4.1904000E+002, 4.1748977E+002, 6.4760040E-003, 6.7370182E+001
 4.0000000E+002, 4.2000000E+002, 4.1850212E+002, 6.4474527E-003, 7.0353242E+001
 4.0100000E+002, 4.2096000E+002, 4.1942551E+002, 6.4179555E-003, 7.2725618E+001
 4.0200000E+002, 4.2208000E+002, 4.2041297E+002, 6.3878307E-003, 7.4308052E+001
 4.0300000E+002, 4.2304000E+002, 4.2149222E+002, 6.3569801E-003, 7.6130471E+001
 4.0400000E+002, 4.2400000E+002, 4.2250597E+002, 6.3252344E-003, 7.8369616E+001
 4.0500000E+002, 4.2496000E+002, 4.2342743E+002, 6.2928896E-003, 7.9873148E+001
 4.0600000E+002, 4.2608000E+002, 4.2441707E+002, 6.2603215E-003, 8.0444158E+001
 4.0700000E+002, 4.2704000E+002, 4.2549485E+002, 6.2274231E-003, 8.1276866E+001
 4.0800000E+002, 4.2800000E+002, 4.2650963E+002, 6.1940413E-003, 8.2486168E+001
 4.0900000E+002, 4.2896000E+002, 4.2742956E+002, 6.1604897E-003, 8.2916214E+001
 4.1000000E+002, 4.3008000E+002, 4.2842087E+002, 6.1271593E-003, 8.2374794E+001
 4.1100000E+002, 4.3104000E+002, 4.2949771E+002, 6.0939209E-003, 8.2151318E+001
 4.1200000E+002, 4.3200000E+002, 4.3051289E+002, 6.0606223E-003, 8.2301946E+001
 4.1300000E+002, 4.3296000E+002, 4.3143194E+002, 6.0275606E-003, 8.1714157E+001
 4.1400000E+002, 4.3408000E+002, 4.3242419E+002, 5.9951001E-003, 8.0221216E+001
 4.1500000E+002, 4.3504000E+002, 4.3350079E+002, 5.9630840E-003, 7.9114702E+001
 4.1600000E+002, 4.3600000E+002, 4.3451561E+002, 5.9313495E-003, 7.8409102E+001
 4.1700000E+002, 4.3696000E+002, 4.3543457E+002, 5.9001557E-003, 7.7059098E+001
 4.1800000E+002, 4.3808000E+002, 4.3642692E+002, 5.8698130E-003, 7.4938347E+001
 4.1900000E+002, 4.3904000E+002, 4.3750404E+002, 5.8401444E-003, 7.3253972E+001
 4.2000000E+002, 4.4000000E+002, 4.3851774E+002, 5.8109741E-003, 7.2002605E+001
 4.2100000E+002, 4.4096000E+002, 4.3943739E+002, 5.7825181E-003, 7.0214203E+001
 4.2200000E+002, 4.4208000E+002, 4.4042907E+002, 5.7550243E-003, 6.7810691E+001
 4.2300000E+002, 4.4304000E+002, 4.4150740E+002, 5.7283100E-003, 6.5857434E+001
 4.2400000E+002, 4.4400000E+002, 4.4251934E+002, 5.7021921E-003, 6.4355099E+001
 4.2500000E+002, 4.4496000E+002, 4.4344031E+002, 5.6768487E-003, 6.2410368E+001
 4.2600000E+002, 4.4608000E+002, 4.4443071E+002, 5.6524696E-003, 5.9994497E+001
 4.2700000E+002, 4.4704000E+002, 4.4551078E+002, 5.6288807E-003, 5.8007846E+001
 4.2800000E+002, 4.4800000E+002, 4.4652048E+002, 5.6058997E-003, 5.6469357E+001
 4.2900000E+002, 4.4896000E+002, 4.4744326E+002, 5.5836754E-003, 5.4561922E+001
 4.3000000E+002, 4.5008000E+002, 4.4843191E+002, 5.5623500E-003, 5.2301645E+001
 4.3100000E+002, 4.5104000E+002, 4.4951412E+002, 5.5417670E-003, 5.0426364E+001
 4.3200000E+002, 4.5200000E+002, 4.5052127E+002, 5.5217522E-003, 4.8978959E+001
 4.3300000E+002, 4.5296000E+002, 4.5144619E+002, 5.5024325E-003, 4.7216930E+001
 4.3400000E+002, 4.5408000E+002, 4.5243278E+002, 5.4839135E-003, 4.5193392E+001
 4.3500000E+002, 4.5504000E+002, 4.5351738E+002, 5.4660607E-003, 4.3500333E+001
 4.3600000E+002, 4.5600000E+002, 4.5452177E+002, 5.4487120E-003, 4.2203912E+001
 4.3700000E+002, 4.5696000E+002, 4.5544906E+002, 5.4319781E-003, 4.0633333E+001
 4.3800000E+002, 4.5808000E+002, 4.5643339E+002, 5.4159375E-003, 3.8869793E+001
 4.3900000E+002, 4.5904000E+002, 4.5752053E+002, 5.4004775E-003, 3.7381329E+001
 4.4000000E+002, 4.6000000E+002, 4.5852207E+002, 5.3854502E-003, 3.6253371E+001
 4.4100000E+002, 4.6096000E+002, 4.5945185E+002, 5.3709543E-003, 3.4882619E+001
 4.4200000E+002, 4.6208000E+002, 4.6043380E+002, 5.3570475E-003, 3.3369949E+001
 4.4300000E+002, 4.6304000E+002, 4.6152358E+002, 5.3436378E-003, 3.2081354E+001
 4.4400000E+002, 4.6400000E+002, 4.6252219E+002, 5.3305916E-003, 3.1116458E+001
 4.4500000E+002, 4.6496000E+002, 4.6345456E+002, 5.3179975E-003, 2.9934287E+001
 4.4600000E+002, 4.6608000E+002, 4.6443403E+002, 5.3058983E-003, 2.8648337E+001
 4.4700000E+002, 4.6704000E+002, 4.6552653E+002, 5.2942198E-003, 2.7542087E+001
 4.4800000E+002, 4.6800000E+002, 4.6652217E+002, 5.2828417E-003, 2.6724496E+001
 4.4900000E+002, 4.6896000E+002, 4.6745721E+002, 5.2718447E-003, 2.5711281E+001
 4.5000000E+002, 4.7008000E+002, 4.6843416E+002, 5.2612601E-003, 2.4623009E+001
 4.5100000E+002, 4.7104000E+002, 4.6952928E+002, 5.2510264E-003, 2.3682234E+001
 4.5200000E+002, 4.7200000E+002, 4.7052232E+002, 5.2410319E-003, 2.3006267E+001
 4.5300000E+002, 4.7296000E+002, 4.7145936E+002, 5.2313472E-003, 2.2160745E+001
 4.5400000E+002, 4.7408000E+002, 4.7243477E+002, 5.2219934E-003, 2.1264653E+001
 4.5500000E+002, 4.7504000E+002, 4.7353134E+002, 5.2129204E-003, 2.0487006E+001
 4.5600000E+002, 4.7600000E+002, 4.7452296E+002, 5.2040310E-003, 1.9936177E+001
 4.5700000E+002, 4.7696000E+002, 4.7546096E+002, 5.1953898E-003, 1.9231509E+001
 4.5800000E+002, 4.7808000E+002, 4.7643569E+002, 5.1870155E-003, 1.8483090E+001
 4.5900000E+002, 4.7904000E+002, 4.7753301E+002, 5.1788670E-003, 1.7830219E+001
 4.6000000E+002, 4.8000000E+002, 4.7852378E+002, 5.1708590E-003, 1.7371879E+001
 4.6100000E+002, 4.8096000E+002, 4.7946230E+002, 5.1630501E-003, 1.6776479E+001
 4.6200000E+002, 4.8208000E+002, 4.8043668E+002, 5.1554572E-003, 1.6142774E+001
 4.6300000E+002, 4.8304000E+002, 4.8153450E+002, 5.1480453E-003, 1.5588162E+001
 4.6400000E+002, 4.8400000E+002, 4.8252464E+002, 5.1407391E-003, 1.5201141E+001
 4.6500000E+002, 4.8496000E+002, 4.8346352E+002, 5.1335918E-003, 1.4692840E+001
 4.6600000E+002, 4.8608000E+002, 4.8443768E+002, 5.1266182E-003, 1.4151021E+001
 4.6700000E+002, 4.8704000E+002, 4.8553588E+002, 5.1197886E-003, 1.3675690E+001
 4.6800000E+002, 4.8800000E+002, 4.8652549E+002, 5.1130354E-003, 1.3345418E+001
 4.6900000E+002, 4.8896000E+002, 4.8746466E+002, 5.1064070E-003, 1.2908091E+001
 4.7000000E+002, 4.9008000E+002, 4.8843865E+002, 5.0999171E-003, 1.2441531E+001
 4.7100000E+002, 4.9104000E+002, 4.8953719E+002, 5.0935394E-003, 1.2031414E+001
 4.7200000E+002, 4.9200000E+002, 4.9052631E+002, 5.0872132E-003, 1.1747369E+001
 4.7300000E+002, 4.9296000E+002, 4.9146575E+002, 5.0809827E-003, 1.1368883E+001
 4.7400000E+002, 4.9408000E+002, 4.9243960E+002, 5.0748606E-003, 1.0964979E+001
 4.7500000E+002, 4.9504000E+002, 4.9353845E+002, 5.0688237E-003, 1.0609314E+001
 4.7600000E+002, 4.9600000E+002, 4.9452711E+002, 5.0628166E-003, 1.0363592E+001
 4.7700000E+002, 4.9696000E+002, 4.9546680E+002, 5.0568802E-003, 1.0034540E+001
 4.7800000E+002, 4.9808000E+002, 4.9644051E+002, 5.0510264E-003, 9.6834363E+000
 4.7900000E+002, 4.9904000E+002, 4.9753966E+002, 5.0452346E-003, 9.3737583E+000
 4.8000000E+002, 5.0000000E+002, 4.9852787E+002, 5.0394537E-003, 9.1602319E+000
 4.8100000E+002, 5.0096000E+002, 4.9946782E+002, 5.0337221E-003, 8.8731317E+000
 4.8200000E+002, 5.0208000E+002, 5.0044139E+002, 5.0280513E-003, 8.5669291E+000
 4.8300000E+002, 5.0304000E+002, 5.0154085E+002, 5.0224228E-003, 8.2964299E+000
 4.8400000E+002, 5.0400000E+002, 5.0252862E+002, 5.0167890E-003, 8.1102226E+000
 4.8500000E+002, 5.0496000E+002, 5.0346882E+002, 5.0111866E-003, 7.8590002E+000
 4.8600000E+002, 5.0608000E+002, 5.0444224E+002, 5.0056265E-003, 7.5912455E+000
 4.8700000E+002, 5.0704000E+002, 5.0554200E+002, 5.0000923E-003, 7.3543484E+000
 4.8800000E+002, 5.0800000E+002, 5.0652933E+002, 4.9945393E-003, 7.1914996E+000
 4.8900000E+002, 5.0896000E+002, 5.0746979E+002, 4.9890029E-003, 6.9711432E+000
 4.9000000E+002, 5.1008000E+002, 5.0844306E+002, 4.9834939E-003, 6.7364861E+000
 4.9100000E+002, 5.1104000E+002, 5.0954313E+002, 4.9779975E-003, 6.5285582E+000
 4.9200000E+002, 5.1200000E+002, 5.1053003E+002, 4.9724715E-003, 6.3857990E+000
 4.9300000E+002, 5.1296000E+002, 5.1147074E+002, 4.9669505E-003, 6.1921200E+000
 4.9400000E+002, 5.1408000E+002, 5.1244387E+002, 4.9614453E-003, 5.9860736E+000
 4.9500000E+002, 5.1504000E+002, 5.1354423E+002, 4.9559426E-003, 5.8032231E+000
 4.9600000E+002, 5.1600000E+002, 5.1453071E+002, 4.9504023E-003, 5.6778216E+000
 4.9700000E+002, 5.1696000E+002, 5.1547168E+002, 4.9448583E-003, 5.5072848E+000
 4.9800000E+002, 5.1808000E+002, 5.1644465E+002, 4.9393219E-003, 5.3260533E+000
 4.9900000E+002, 5.1904000E+002, 5.1754532E+002, 4.9337810E-003, 5.1649827E+000
 5.0000000E+002, 5.2000000E+002, 5.1853136E+002, 4.9281972E-003, 5.0546333E+000
 5.0100000E+002, 5.2096000E+002, 5.1947260E+002, 4.9226043E-003, 4.9042321E+000
 5.0200000E+002, 5.2208000E+002, 5.2044541E+002, 4.9170137E-003, 4.7445823E+000
 5.0300000E+002, 5.2304000E+002, 5.2154639E+002, 4.9114146E-003, 4.6024788E+000
 5.0400000E+002, 5.2400000E+002, 5.2253200E+002, 4.9057700E-003, 4.5052212E+000
 5.0500000E+002, 5.2496000E+002, 5.2347351E+002, 4.9001138E-003, 4.3723830E+000
 5.0600000E+002, 5.2608000E+002, 5.2444615E+002, 4.8944575E-003, 4.2315464E+000
 5.0700000E+002, 5.2704000E+002, 5.2554744E+002, 4.8887914E-003, 4.1059983E+000
 5.0800000E+002, 5.2800000E+002, 5.2653263E+002, 4.8830799E-003, 4.0201555E+000
 5.0900000E+002, 5.2896000E+002, 5.2747440E+002, 4.8773567E-003, 3.9026690E+000
 5.1000000E+002, 5.3008000E+002, 5.2844688E+002, 4.8716337E-003, 3.7782647E+000
 5.1100000E+002, 5.3104000E+002, 5.2954848E+002, 4.8659022E-003, 3.6671955E+000
 5.1200000E+002, 5.3200000E+002, 5.3053323E+002, 4.8601274E-003, 3.5913263E+000
 5.1300000E+002, 5.3296000E+002, 5.3147528E+002, 4.8543433E-003, 3.4872835E+000
 5.1400000E+002, 5.3408000E+002, 5.3244758E+002, 4.8485619E-003, 3.3772570E+000
 5.1500000E+002, 5.3504000E+002, 5.3354950E+002, 4.8427751E-003, 3.2788728E+000
 5.1600000E+002, 5.3600000E+002, 5.3453382E+002, 4.8369493E-003, 3.2117340E+000
 5.1700000E+002, 5.3696000E+002, 5.3547616E+002, 4.8311183E-003, 3.1194835E+000
 5.1800000E+002, 5.3808000E+002, 5.3644827E+002, 4.8252941E-003, 3.0220570E+000
 5.1900000E+002, 5.3904000E+002, 5.3755050E+002, 4.8194693E-003, 2.9348037E+000
 5.2000000E+002, 5.4000000E+002, 5.3853438E+002, 4.8136111E-003, 2.8753194E+000
 5.2100000E+002, 5.4096000E+002, 5.3947701E+002, 4.8077532E-003, 2.7934283E+000
 5.2200000E+002, 5.4208000E+002, 5.4044893E+002, 4.8019075E-003, 2.7070598E+000
 5.2300000E+002, 5.4304000E+002, 5.4155149E+002, 4.7960672E-003, 2.6295877E+000
 5.2400000E+002, 5.4400000E+002, 5.4253494E+002, 4.7902000E-003, 2.5768247E+000
 5.2500000E+002, 5.4496000E+002, 5.4347786E+002, 4.7843394E-003, 2.5040469E+000
 5.2600000E+002, 5.4608000E+002, 5.4444958E+002, 4.7784971E-003, 2.4273960E+000
 5.2700000E+002, 5.4704000E+002, 5.4555247E+002, 4.7726665E-003, 2.3585309E+000
 5.2800000E+002, 5.4800000E+002, 5.4653547E+002, 4.7668163E-003, 2.3116778E+000
 5.2900000E+002, 5.4896000E+002, 5.4747869E+002, 4.7609794E-003, 2.2469276E+000
 5.3000000E+002, 5.5008000E+002, 5.4845020E+002, 4.7551670E-003, 2.1788272E+000
 5.3100000E+002, 5.5104000E+002, 5.4955342E+002, 4.7493729E-003, 2.1175456E+000
 5.3200000E+002, 5.5200000E+002, 5.5053598E+002, 4.7435665E-003, 2.0758954E+000
 5.3300000E+002, 5.5296000E+002, 5.5148492E+002, 4.7377801E-003, 2.0182254E+000
 5.3400000E+002, 5.5408000E+002, 5.5243734E+002, 4.7322639E-003, 1.8907576E+000
 5.3500000E+002, 5.5504000E+002, 5.5357278E+002, 4.7270922E-003, 1.7513515E+000
 5.3600000E+002, 5.5600000E+002, 5.5451311E+002, 4.7221728E-003, 1.6548368E+000
 5.3700000E+002, 5.5696000E+002, 5.5550634E+002, 4.7175074E-003, 1.5530821E+000
 5.3800000E+002, 5.5808000E+002, 5.5642248E+002, 4.7130510E-003, 1.4712391E+000
 5.3900000E+002, 5.5904000E+002, 5.5758529E+002, 4.7087903E-003, 1.3935308E+000
 5.4000000E+002, 5.6000000E+002, 5.5850517E+002, 4.7046598E-003, 1.3466147E+000
 5.4100000E+002, 5.6096000E+002, 5.5951316E+002, 4.7006851E-003, 1.2847213E+000
 5.4200000E+002, 5.6208000E+002, 5.6041890E+002, 4.6968352E-003, 1.2367830E+000
 5.4300000E+002, 5.6304000E+002, 5.6158885E+002, 4.6931127E-003, 1.1861098E+000
 5.4400000E+002, 5.6400000E+002, 5.6250410E+002, 4.6894664E-003, 1.1596359E+000
 5.4500000E+002, 5.6496000E+002, 5.6351452E+002, 4.6859260E-003, 1.1171554E+000
 5.4600000E+002, 5.6608000E+002, 5.6441948E+002, 4.6824687E-003, 1.0850655E+000
 5.4700000E+002, 5.6704000E+002, 5.6558911E+002, 4.6791016E-003, 1.0486610E+000
 5.4800000E+002, 5.6800000E+002, 5.6650551E+002, 4.6757823E-003, 1.0321092E+000
 5.4900000E+002, 5.6896000E+002, 5.6751395E+002, 4.6725401E-003, 1.0005004E+000
 5.5000000E+002, 5.7008000E+002, 5.6842147E+002, 4.6693574E-003, 9.7688930E-001
 5.5100000E+002, 5.7104000E+002, 5.6958827E+002, 4.6662424E-003, 9.4888111E-001
 5.5200000E+002, 5.7200000E+002, 5.7050766E+002, 4.6631586E-003, 9.3765080E-001
 5.5300000E+002, 5.7296000E+002, 5.7151283E+002, 4.6601338E-003, 9.1268588E-001
 5.5400000E+002, 5.7408000E+002, 5.7242377E+002, 4.6571540E-003, 8.9404625E-001
 5.5500000E+002, 5.7504000E+002, 5.7358720E+002, 4.6542271E-003, 8.7134985E-001
 5.5600000E+002, 5.7600000E+002, 5.7450987E+002, 4.6513211E-003, 8.6316186E-001
