s,m/s,m/s,kg/m/s,kg/m3
Time,null,null,null,null
 0.000E+00,-1.220E-19,-1.902E-03, 6.754E-05, 1.195E+00
 2.014E-01, 8.792E+00, 8.846E+00, 9.352E-05, 1.195E+00
 4.032E-01, 2.473E+01, 2.549E+01, 1.098E-03, 1.195E+00
 6.017E-01, 3.928E+01, 4.142E+01, 3.104E-02, 1.195E+00
 8.009E-01, 5.206E+01, 5.683E+01, 7.099E-02, 1.195E+00
 1.000E+00, 6.269E+01, 6.929E+01, 7.695E-02, 1.195E+00
 1.200E+00, 7.085E+01, 7.843E+01, 1.098E-01, 1.195E+00
 1.400E+00, 7.686E+01, 8.171E+01, 8.553E-02, 1.195E+00
 1.601E+00, 8.145E+01, 8.979E+01, 8.765E-02, 1.195E+00
 1.801E+00, 8.491E+01, 9.478E+01, 7.472E-02, 1.195E+00
 2.001E+00, 8.734E+01, 9.935E+01, 1.207E-01, 1.195E+00
 2.201E+00, 8.896E+01, 9.704E+01, 1.057E-01, 1.195E+00
 2.401E+00, 8.999E+01, 9.976E+01, 1.148E-01, 1.195E+00
 2.601E+00, 9.089E+01, 1.034E+02, 1.162E-01, 1.195E+00
 2.800E+00, 9.159E+01, 1.003E+02, 1.226E-01, 1.195E+00
 3.000E+00, 9.193E+01, 1.013E+02, 1.098E-01, 1.195E+00
 3.200E+00, 9.216E+01, 1.037E+02, 1.030E-01, 1.195E+00
 3.400E+00, 9.233E+01, 1.051E+02, 1.331E-01, 1.195E+00
 3.600E+00, 9.244E+01, 1.020E+02, 9.865E-02, 1.195E+00
 3.800E+00, 9.258E+01, 1.022E+02, 1.157E-01, 1.195E+00
 4.001E+00, 9.284E+01, 1.033E+02, 1.263E-01, 1.195E+00
 4.200E+00, 9.287E+01, 1.029E+02, 1.294E-01, 1.195E+00
 4.401E+00, 9.291E+01, 1.019E+02, 9.128E-02, 1.195E+00
 4.600E+00, 9.293E+01, 1.027E+02, 1.058E-01, 1.195E+00
 4.800E+00, 9.306E+01, 1.040E+02, 8.828E-02, 1.195E+00
 5.001E+00, 9.315E+01, 1.034E+02, 9.339E-02, 1.195E+00
 5.200E+00, 9.309E+01, 1.033E+02, 1.041E-01, 1.195E+00
 5.400E+00, 9.303E+01, 1.027E+02, 8.149E-02, 1.195E+00
 5.601E+00, 9.299E+01, 1.029E+02, 1.293E-01, 1.195E+00
 5.800E+00, 9.300E+01, 1.040E+02, 1.131E-01, 1.195E+00
 6.001E+00, 9.299E+01, 1.058E+02, 1.401E-01, 1.195E+00
 6.200E+00, 9.289E+01, 1.045E+02, 1.347E-01, 1.195E+00
 6.400E+00, 9.286E+01, 1.027E+02, 1.027E-01, 1.195E+00
 6.601E+00, 9.301E+01, 1.030E+02, 1.139E-01, 1.195E+00
 6.800E+00, 9.313E+01, 1.064E+02, 1.070E-01, 1.195E+00
