s,m/s,m/s,kg/m/s,kg/m3
Time,null,null,null,null
 0.000E+00, 4.066E-20,-2.050E-03, 5.530E-05, 1.195E+00
 1.058E+00, 4.792E-01, 4.803E-01, 5.045E-05, 1.195E+00
 2.012E+00, 1.290E+00, 1.306E+00, 1.078E-04, 1.195E+00
 3.015E+00, 2.069E+00, 2.116E+00, 1.986E-04, 1.195E+00
 4.001E+00, 2.835E+00, 2.911E+00, 9.768E-04, 1.195E+00
 5.004E+00, 3.569E+00, 3.852E+00, 2.884E-03, 1.195E+00
 6.003E+00, 4.267E+00, 4.570E+00, 3.268E-03, 1.195E+00
 7.007E+00, 4.919E+00, 5.506E+00, 2.916E-03, 1.195E+00
 8.002E+00, 5.520E+00, 6.358E+00, 2.499E-03, 1.195E+00
 9.006E+00, 6.073E+00, 7.100E+00, 4.470E-03, 1.195E+00
 1.000E+01, 6.571E+00, 7.585E+00, 3.290E-03, 1.195E+00
 1.100E+01, 7.014E+00, 7.980E+00, 4.157E-03, 1.195E+00
 1.200E+01, 7.407E+00, 8.541E+00, 4.051E-03, 1.195E+00
 1.300E+01, 7.746E+00, 9.180E+00, 4.966E-03, 1.195E+00
 1.400E+01, 8.040E+00, 9.480E+00, 5.075E-03, 1.195E+00
 1.500E+01, 8.291E+00, 9.753E+00, 5.695E-03, 1.195E+00
 1.600E+01, 8.508E+00, 1.021E+01, 6.489E-03, 1.195E+00
 1.700E+01, 8.691E+00, 1.040E+01, 5.843E-03, 1.195E+00
 1.800E+01, 8.849E+00, 1.048E+01, 6.012E-03, 1.195E+00
 1.900E+01, 8.981E+00, 1.059E+01, 5.086E-03, 1.195E+00
 2.000E+01, 9.092E+00, 1.074E+01, 4.901E-03, 1.195E+00
 2.100E+01, 9.189E+00, 1.076E+01, 5.609E-03, 1.195E+00
 2.200E+01, 9.264E+00, 1.095E+01, 5.556E-03, 1.195E+00
 2.300E+01, 9.318E+00, 1.063E+01, 5.614E-03, 1.195E+00
 2.400E+01, 9.359E+00, 1.111E+01, 6.024E-03, 1.195E+00
 2.500E+01, 9.401E+00, 1.128E+01, 6.402E-03, 1.195E+00
 2.600E+01, 9.429E+00, 1.119E+01, 5.899E-03, 1.195E+00
 2.700E+01, 9.456E+00, 1.141E+01, 6.770E-03, 1.195E+00
 2.800E+01, 9.480E+00, 1.124E+01, 5.436E-03, 1.195E+00
 2.900E+01, 9.499E+00, 1.122E+01, 5.436E-03, 1.195E+00
 3.000E+01, 9.515E+00, 1.128E+01, 6.232E-03, 1.195E+00
 3.100E+01, 9.526E+00, 1.130E+01, 5.367E-03, 1.195E+00
 3.200E+01, 9.534E+00, 1.158E+01, 5.497E-03, 1.195E+00
 3.300E+01, 9.539E+00, 1.138E+01, 5.007E-03, 1.195E+00
 3.400E+01, 9.546E+00, 1.146E+01, 6.277E-03, 1.195E+00
 3.500E+01, 9.553E+00, 1.146E+01, 5.867E-03, 1.195E+00
 3.600E+01, 9.562E+00, 1.141E+01, 5.590E-03, 1.195E+00
 3.700E+01, 9.559E+00, 1.140E+01, 5.112E-03, 1.195E+00
 3.800E+01, 9.563E+00, 1.139E+01, 7.765E-03, 1.195E+00
 3.900E+01, 9.575E+00, 1.158E+01, 6.085E-03, 1.195E+00
 4.000E+01, 9.576E+00, 1.149E+01, 6.443E-03, 1.195E+00
 4.100E+01, 9.583E+00, 1.135E+01, 7.102E-03, 1.195E+00
 4.200E+01, 9.591E+00, 1.159E+01, 6.218E-03, 1.195E+00
 4.300E+01, 9.589E+00, 1.167E+01, 6.950E-03, 1.195E+00
 4.400E+01, 9.599E+00, 1.156E+01, 5.963E-03, 1.195E+00
 4.500E+01, 9.611E+00, 1.153E+01, 6.069E-03, 1.195E+00
 4.600E+01, 9.617E+00, 1.119E+01, 5.892E-03, 1.195E+00
 4.700E+01, 9.618E+00, 1.137E+01, 5.275E-03, 1.195E+00
 4.800E+01, 9.618E+00, 1.154E+01, 5.652E-03, 1.195E+00
 4.900E+01, 9.601E+00, 1.136E+01, 5.573E-03, 1.195E+00
 5.000E+01, 9.596E+00, 1.131E+01, 6.790E-03, 1.195E+00
 5.100E+01, 9.591E+00, 1.130E+01, 6.690E-03, 1.195E+00
 5.200E+01, 9.585E+00, 1.141E+01, 6.110E-03, 1.195E+00
 5.300E+01, 9.580E+00, 1.144E+01, 7.472E-03, 1.195E+00
 5.400E+01, 9.573E+00, 1.122E+01, 7.638E-03, 1.195E+00
 5.500E+01, 9.571E+00, 1.123E+01, 6.350E-03, 1.195E+00
 5.600E+01, 9.567E+00, 1.119E+01, 7.546E-03, 1.195E+00
 5.700E+01, 9.569E+00, 1.149E+01, 7.873E-03, 1.195E+00
 5.800E+01, 9.574E+00, 1.152E+01, 5.829E-03, 1.195E+00
 5.900E+01, 9.579E+00, 1.129E+01, 6.716E-03, 1.195E+00
 6.000E+01, 9.578E+00, 1.140E+01, 6.296E-03, 1.195E+00
 6.100E+01, 9.586E+00, 1.130E+01, 6.259E-03, 1.195E+00
 6.200E+01, 9.587E+00, 1.136E+01, 6.197E-03, 1.195E+00
 6.300E+01, 9.584E+00, 1.155E+01, 6.864E-03, 1.195E+00
 6.400E+01, 9.581E+00, 1.104E+01, 6.228E-03, 1.195E+00
 6.500E+01, 9.579E+00, 1.134E+01, 6.919E-03, 1.195E+00
 6.600E+01, 9.582E+00, 1.153E+01, 5.960E-03, 1.195E+00
 6.700E+01, 9.580E+00, 1.155E+01, 7.342E-03, 1.195E+00
 6.800E+01, 9.575E+00, 1.138E+01, 5.741E-03, 1.195E+00
 6.900E+01, 9.584E+00, 1.153E+01, 6.110E-03, 1.195E+00
 7.000E+01, 9.600E+00, 1.147E+01, 5.533E-03, 1.195E+00
 7.100E+01, 9.608E+00, 1.142E+01, 7.218E-03, 1.195E+00
 7.200E+01, 9.609E+00, 1.155E+01, 6.352E-03, 1.195E+00
 7.300E+01, 9.609E+00, 1.131E+01, 6.654E-03, 1.195E+00
 7.400E+01, 9.606E+00, 1.172E+01, 6.308E-03, 1.195E+00
 7.500E+01, 9.603E+00, 1.150E+01, 5.320E-03, 1.195E+00
