s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-5.082E-21,-4.227E-04, 1.796E-05, 1.196E+00
 2.019E-01, 8.583E+00, 8.724E+00, 9.099E-05, 1.196E+00
 4.000E-01, 2.375E+01, 2.523E+01, 3.460E-03, 1.196E+00
 6.005E-01, 3.719E+01, 4.182E+01, 2.108E-02, 1.196E+00
 8.001E-01, 4.763E+01, 5.849E+01, 3.374E-02, 1.196E+00
 1.000E+00, 5.417E+01, 6.961E+01, 4.135E-02, 1.196E+00
 1.200E+00, 5.860E+01, 7.390E+01, 3.163E-02, 1.196E+00
 1.400E+00, 6.133E+01, 7.753E+01, 4.801E-02, 1.196E+00
 1.600E+00, 6.291E+01, 8.067E+01, 4.393E-02, 1.196E+00
 1.800E+00, 6.412E+01, 8.301E+01, 4.091E-02, 1.196E+00
 2.000E+00, 6.477E+01, 8.261E+01, 5.051E-02, 1.196E+00
 2.200E+00, 6.500E+01, 8.054E+01, 4.515E-02, 1.196E+00
 2.400E+00, 6.504E+01, 8.229E+01, 4.992E-02, 1.196E+00
 2.600E+00, 6.519E+01, 8.229E+01, 4.481E-02, 1.196E+00
 2.800E+00, 6.541E+01, 8.373E+01, 3.943E-02, 1.196E+00
 3.000E+00, 6.562E+01, 8.268E+01, 5.111E-02, 1.196E+00
 3.200E+00, 6.556E+01, 8.355E+01, 4.797E-02, 1.196E+00
 3.400E+00, 6.550E+01, 8.221E+01, 4.216E-02, 1.196E+00
 3.600E+00, 6.529E+01, 8.347E+01, 3.727E-02, 1.196E+00
 3.800E+00, 6.533E+01, 8.335E+01, 4.810E-02, 1.196E+00
 4.000E+00, 6.538E+01, 8.141E+01, 4.449E-02, 1.196E+00
 4.200E+00, 6.545E+01, 8.293E+01, 4.166E-02, 1.196E+00
 4.400E+00, 6.542E+01, 8.257E+01, 4.388E-02, 1.196E+00
 4.600E+00, 6.534E+01, 8.224E+01, 4.327E-02, 1.196E+00
 4.800E+00, 6.545E+01, 8.398E+01, 4.486E-02, 1.196E+00
 5.000E+00, 6.566E+01, 8.516E+01, 5.317E-02, 1.196E+00
 5.200E+00, 6.560E+01, 8.415E+01, 5.281E-02, 1.196E+00
 5.400E+00, 6.559E+01, 8.478E+01, 4.461E-02, 1.196E+00
 5.600E+00, 6.564E+01, 8.271E+01, 4.468E-02, 1.196E+00
 5.800E+00, 6.557E+01, 8.412E+01, 4.563E-02, 1.196E+00
 6.000E+00, 6.563E+01, 8.309E+01, 4.636E-02, 1.196E+00
 6.200E+00, 6.560E+01, 8.333E+01, 4.891E-02, 1.196E+00
 6.400E+00, 6.549E+01, 8.351E+01, 4.583E-02, 1.196E+00
 6.600E+00, 6.540E+01, 8.442E+01, 5.295E-02, 1.196E+00
 6.800E+00, 6.546E+01, 8.206E+01, 4.679E-02, 1.196E+00
 7.000E+00, 6.546E+01, 8.378E+01, 4.816E-02, 1.196E+00
