s,m/s,m/s,kg/m/s,kg/m3
 7.000E+00, 1.180E+02, 1.278E+02, 1.131E-01, 1.195E+00
 7.201E+00, 1.181E+02, 1.247E+02, 1.601E-01, 1.195E+00
 7.401E+00, 1.182E+02, 1.310E+02, 1.469E-01, 1.195E+00
 7.600E+00, 1.182E+02, 1.272E+02, 1.292E-01, 1.195E+00
 7.800E+00, 1.182E+02, 1.265E+02, 1.413E-01, 1.195E+00
 8.000E+00, 1.181E+02, 1.280E+02, 1.448E-01, 1.195E+00
 8.200E+00, 1.180E+02, 1.276E+02, 1.364E-01, 1.195E+00
 8.400E+00, 1.180E+02, 1.290E+02, 1.413E-01, 1.195E+00
 8.601E+00, 1.179E+02, 1.311E+02, 1.607E-01, 1.195E+00
 8.801E+00, 1.180E+02, 1.309E+02, 1.442E-01, 1.195E+00
 9.000E+00, 1.182E+02, 1.243E+02, 1.314E-01, 1.195E+00
 9.200E+00, 1.182E+02, 1.234E+02, 1.420E-01, 1.195E+00
 9.400E+00, 1.180E+02, 1.246E+02, 1.415E-01, 1.195E+00
 9.600E+00, 1.180E+02, 1.304E+02, 1.474E-01, 1.195E+00
 9.801E+00, 1.182E+02, 1.265E+02, 1.285E-01, 1.195E+00
 1.000E+01, 1.182E+02, 1.288E+02, 1.592E-01, 1.195E+00
 1.020E+01, 1.183E+02, 1.298E+02, 1.301E-01, 1.195E+00
 1.040E+01, 1.182E+02, 1.285E+02, 1.438E-01, 1.195E+00
 1.060E+01, 1.182E+02, 1.283E+02, 1.355E-01, 1.195E+00
 1.080E+01, 1.183E+02, 1.280E+02, 1.068E-01, 1.195E+00
 1.100E+01, 1.183E+02, 1.296E+02, 1.241E-01, 1.195E+00
 1.120E+01, 1.183E+02, 1.271E+02, 1.254E-01, 1.195E+00
 1.140E+01, 1.183E+02, 1.274E+02, 1.434E-01, 1.195E+00
 1.160E+01, 1.183E+02, 1.251E+02, 1.499E-01, 1.195E+00
 1.180E+01, 1.183E+02, 1.284E+02, 1.574E-01, 1.195E+00
 1.200E+01, 1.182E+02, 1.279E+02, 1.678E-01, 1.195E+00
 1.220E+01, 1.182E+02, 1.271E+02, 1.330E-01, 1.195E+00
 1.240E+01, 1.183E+02, 1.281E+02, 1.468E-01, 1.195E+00
 1.260E+01, 1.183E+02, 1.245E+02, 1.284E-01, 1.195E+00
 1.280E+01, 1.182E+02, 1.278E+02, 1.270E-01, 1.195E+00
 1.300E+01, 1.180E+02, 1.261E+02, 1.391E-01, 1.195E+00
 1.320E+01, 1.181E+02, 1.290E+02, 1.311E-01, 1.195E+00
 1.340E+01, 1.183E+02, 1.289E+02, 1.579E-01, 1.195E+00
 1.360E+01, 1.182E+02, 1.252E+02, 1.375E-01, 1.195E+00
 1.380E+01, 1.180E+02, 1.276E+02, 1.385E-01, 1.195E+00
 1.400E+01, 1.182E+02, 1.264E+02, 1.222E-01, 1.195E+00
 1.420E+01, 1.182E+02, 1.291E+02, 1.396E-01, 1.195E+00
 1.440E+01, 1.181E+02, 1.268E+02, 1.397E-01, 1.195E+00
 1.460E+01, 1.181E+02, 1.237E+02, 1.355E-01, 1.195E+00
 1.480E+01, 1.182E+02, 1.307E+02, 1.828E-01, 1.195E+00
 1.500E+01, 1.183E+02, 1.270E+02, 1.371E-01, 1.195E+00
 1.520E+01, 1.182E+02, 1.299E+02, 1.286E-01, 1.195E+00
 1.540E+01, 1.181E+02, 1.258E+02, 1.415E-01, 1.195E+00
 1.560E+01, 1.182E+02, 1.269E+02, 1.472E-01, 1.195E+00
 1.580E+01, 1.183E+02, 1.255E+02, 1.350E-01, 1.195E+00
 1.600E+01, 1.183E+02, 1.284E+02, 1.312E-01, 1.195E+00
 1.620E+01, 1.184E+02, 1.279E+02, 1.422E-01, 1.195E+00
 1.640E+01, 1.184E+02, 1.255E+02, 1.409E-01, 1.195E+00
 1.660E+01, 1.183E+02, 1.289E+02, 1.670E-01, 1.195E+00
 1.680E+01, 1.181E+02, 1.260E+02, 1.310E-01, 1.195E+00
 1.700E+01, 1.179E+02, 1.276E+02, 1.230E-01, 1.195E+00
 1.720E+01, 1.180E+02, 1.277E+02, 1.441E-01, 1.195E+00
 1.740E+01, 1.182E+02, 1.284E+02, 1.298E-01, 1.195E+00
 1.760E+01, 1.183E+02, 1.277E+02, 1.271E-01, 1.195E+00
 1.780E+01, 1.183E+02, 1.269E+02, 1.392E-01, 1.195E+00
 1.800E+01, 1.183E+02, 1.285E+02, 1.266E-01, 1.195E+00
 1.820E+01, 1.182E+02, 1.261E+02, 1.320E-01, 1.195E+00
 1.840E+01, 1.182E+02, 1.276E+02, 1.192E-01, 1.195E+00
 1.860E+01, 1.181E+02, 1.277E+02, 1.220E-01, 1.195E+00
 1.880E+01, 1.181E+02, 1.272E+02, 1.327E-01, 1.195E+00
 1.900E+01, 1.181E+02, 1.247E+02, 1.095E-01, 1.195E+00
 1.920E+01, 1.180E+02, 1.256E+02, 1.362E-01, 1.195E+00
 1.940E+01, 1.180E+02, 1.237E+02, 1.279E-01, 1.195E+00
 1.960E+01, 1.179E+02, 1.267E+02, 1.348E-01, 1.195E+00
 1.980E+01, 1.180E+02, 1.277E+02, 1.290E-01, 1.195E+00
 2.000E+01, 1.180E+02, 1.277E+02, 1.187E-01, 1.195E+00
