s,m/s,m/s,kg/m/s,kg/m3
 1.600E+02, 6.901E-01, 8.185E-01, 1.038E-03, 1.195E+00
 1.651E+02, 6.933E-01, 8.445E-01, 1.026E-03, 1.195E+00
 1.700E+02, 6.962E-01, 8.301E-01, 8.859E-04, 1.195E+00
 1.751E+02, 6.990E-01, 8.270E-01, 7.810E-04, 1.195E+00
 1.801E+02, 7.012E-01, 7.994E-01, 1.033E-03, 1.195E+00
 1.850E+02, 7.024E-01, 8.405E-01, 8.096E-04, 1.195E+00
 1.900E+02, 7.032E-01, 7.989E-01, 6.545E-04, 1.195E+00
 1.950E+02, 7.042E-01, 8.222E-01, 8.025E-04, 1.195E+00
 2.000E+02, 7.055E-01, 8.506E-01, 8.622E-04, 1.195E+00
 2.050E+02, 7.065E-01, 8.300E-01, 7.353E-04, 1.195E+00
 2.100E+02, 7.072E-01, 8.329E-01, 9.447E-04, 1.195E+00
 2.150E+02, 7.077E-01, 8.606E-01, 1.229E-03, 1.195E+00
 2.200E+02, 7.080E-01, 8.483E-01, 8.913E-04, 1.195E+00
 2.250E+02, 7.083E-01, 8.350E-01, 9.372E-04, 1.195E+00
 2.301E+02, 7.087E-01, 8.234E-01, 6.342E-04, 1.195E+00
 2.351E+02, 7.092E-01, 8.237E-01, 8.414E-04, 1.195E+00
 2.400E+02, 7.097E-01, 8.380E-01, 8.733E-04, 1.195E+00
 2.451E+02, 7.105E-01, 8.047E-01, 9.064E-04, 1.195E+00
 2.500E+02, 7.109E-01, 8.046E-01, 4.347E-04, 1.195E+00
 2.551E+02, 7.107E-01, 7.820E-01, 8.333E-04, 1.195E+00
 2.600E+02, 7.100E-01, 8.183E-01, 7.633E-04, 1.195E+00
 2.651E+02, 7.090E-01, 7.706E-01, 6.392E-04, 1.195E+00
 2.701E+02, 7.085E-01, 8.117E-01, 7.742E-04, 1.195E+00
 2.750E+02, 7.082E-01, 7.739E-01, 9.149E-04, 1.195E+00
 2.801E+02, 7.086E-01, 8.307E-01, 8.040E-04, 1.195E+00
 2.850E+02, 7.092E-01, 8.356E-01, 8.517E-04, 1.195E+00
 2.901E+02, 7.097E-01, 8.468E-01, 1.025E-03, 1.195E+00
 2.950E+02, 7.099E-01, 8.306E-01, 8.980E-04, 1.195E+00
 3.001E+02, 7.101E-01, 7.802E-01, 8.483E-04, 1.195E+00
 3.050E+02, 7.104E-01, 8.740E-01, 1.112E-03, 1.195E+00
 3.100E+02, 7.107E-01, 7.990E-01, 7.872E-04, 1.195E+00
 3.151E+02, 7.111E-01, 8.157E-01, 9.345E-04, 1.195E+00
 3.201E+02, 7.115E-01, 8.262E-01, 8.297E-04, 1.195E+00
 3.250E+02, 7.118E-01, 8.103E-01, 8.216E-04, 1.195E+00
 3.301E+02, 7.118E-01, 8.420E-01, 8.453E-04, 1.195E+00
 3.351E+02, 7.119E-01, 8.416E-01, 8.452E-04, 1.195E+00
 3.400E+02, 7.126E-01, 8.432E-01, 9.505E-04, 1.195E+00
 3.450E+02, 7.136E-01, 8.573E-01, 9.000E-04, 1.195E+00
 3.501E+02, 7.143E-01, 8.592E-01, 8.085E-04, 1.195E+00
 3.551E+02, 7.144E-01, 8.297E-01, 8.238E-04, 1.195E+00
 3.600E+02, 7.140E-01, 8.083E-01, 8.661E-04, 1.195E+00
 3.650E+02, 7.133E-01, 8.211E-01, 9.135E-04, 1.195E+00
 3.701E+02, 7.128E-01, 8.425E-01, 5.438E-04, 1.195E+00
 3.751E+02, 7.126E-01, 8.555E-01, 1.109E-03, 1.195E+00
 3.800E+02, 7.128E-01, 8.458E-01, 1.055E-03, 1.195E+00
 3.850E+02, 7.133E-01, 8.400E-01, 1.130E-03, 1.195E+00
 3.901E+02, 7.143E-01, 8.437E-01, 1.401E-03, 1.195E+00
 3.951E+02, 7.152E-01, 8.258E-01, 1.223E-03, 1.195E+00
 4.000E+02, 7.155E-01, 8.609E-01, 1.066E-03, 1.195E+00
 4.050E+02, 7.155E-01, 8.387E-01, 9.736E-04, 1.195E+00
 4.101E+02, 7.150E-01, 8.432E-01, 9.303E-04, 1.195E+00
 4.151E+02, 7.142E-01, 8.382E-01, 8.322E-04, 1.195E+00
 4.200E+02, 7.134E-01, 8.425E-01, 8.087E-04, 1.195E+00
 4.250E+02, 7.129E-01, 8.027E-01, 6.830E-04, 1.195E+00
 4.301E+02, 7.127E-01, 8.026E-01, 7.284E-04, 1.195E+00
 4.351E+02, 7.125E-01, 8.250E-01, 7.118E-04, 1.195E+00
 4.400E+02, 7.125E-01, 8.493E-01, 8.987E-04, 1.195E+00
 4.451E+02, 7.124E-01, 8.277E-01, 8.150E-04, 1.195E+00
 4.501E+02, 7.126E-01, 8.288E-01, 1.037E-03, 1.195E+00
 4.550E+02, 7.129E-01, 8.224E-01, 9.081E-04, 1.195E+00
 4.600E+02, 7.133E-01, 8.088E-01, 9.299E-04, 1.195E+00
 4.651E+02, 7.137E-01, 8.076E-01, 6.283E-04, 1.195E+00
 4.701E+02, 7.140E-01, 8.031E-01, 9.499E-04, 1.195E+00
 4.750E+02, 7.142E-01, 8.262E-01, 6.191E-04, 1.195E+00
 4.800E+02, 7.144E-01, 8.013E-01, 9.195E-04, 1.195E+00
 4.851E+02, 7.144E-01, 7.867E-01, 9.230E-04, 1.195E+00
 4.901E+02, 7.141E-01, 8.062E-01, 1.017E-03, 1.195E+00
 4.950E+02, 7.134E-01, 8.294E-01, 8.018E-04, 1.195E+00
 5.000E+02, 7.130E-01, 8.194E-01, 8.900E-04, 1.195E+00
